"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"95","2021-04-07 11:46:37-03","UFMS","CGMS","50178","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"E.B. Souza","276","2013","03","28",NA,"Brasil",NA,NA,"Flor branca. Habitat: Pantanal. Solo arenoso a argiloso. Habito: Arbusto.","CGMS1080164","Mato Grosso do Sul","Fazenda São Miguel, campo inundável.",NA,NA,NA,"Mart. ex DC.","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá","91","91","2020",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"96","2021-04-07 11:46:37-03","UFMS","CGMS","3422","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"C.A. Conceição","2735","1990","11","03",NA,"Brasil",NA,NA,"Flores alvas. Fruto globoso baga. Caule liso, folhas membranáceas alvas. Habitat: Solo úmido. Habito: Arbusto. 1,00-1,50m de altura.","CGMS1015674","Mato Grosso do Sul","Margens dos rios Miranda e Vermelho.",NA,NA,NA,"Mart. ex DC.","-56.3782997131348","-20.2406005859375",NA,NA,"Miranda",NA,NA,"2020",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA
"97","2021-03-01 16:37:01-03","UNICAMP","UEC","97112","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Silva, MG; Rosário, CS","4876","1979","06","11",NA,"Brazil",NA,NA,"Arbusto de 2m de altura, flor branca entre pedras do rio; Mata da margem, solo areno-argiloso, barranco do rio","UEC110282","Mato Grosso","Km 330 da Rod. BR-174, Rio Tucunã.","Magnoliopsida",NA,NA,"A.DC.",NA,NA,"UEC110282","Silva, MG",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:37:01-03","UNICAMP","UEC","45382","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Lieberg, SA","18875","1986","07","19",NA,"Brazil",NA,NA,"Árvore de 4m, florbranca, beira do rio Itacaiunas","UEC110281","Pará","Serra dos Carajás","Magnoliopsida",NA,NA,"A.DC.","-49.1178016662598","-5.36860990524292","UEC110281",NA,"Marabá",NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA
"99","2021-03-01 16:37:01-03","UNICAMP","UEC","12318","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Rosário, CS","43","1978","06","12",NA,"Brazil",NA,NA,"Arbusto de 3m dealtura, florbranca.; Mata de terra firme","UEC110280","Pará","Sub-base fazenda Dourada; margem direita do Rio Dourado","Magnoliopsida",NA,NA,"A.DC.","-51.9949989318848","-6.64472007751465","UEC110280","Proença, C","São Félix Do Xingu",NA,NA,"2007",NA,NA,NA,NA,"354043","auto",NA,NA,NA,NA
"100","2020-12-04 13:19:31-03","UDESC","LUSC","10223","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ponciano, J.","655","1981","09","08",NA,"Brasil",NA,NA,NA,"LUSC009912","Paraná","Rio Paraná.",NA,NA,NA,"Mart. ex DC.",NA,NA,"LUSC009912","Sobral, M.","Paraná",NA,NA,"2019","02","07",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:03:40-03","FURB","FURB","2081","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Freire, F.N.T.",NA,"1979","12","16",NA,"Brasil",NA,NA,NA,"FURB02613","Maranhão",NA,NA,NA,NA,"Mart. ex DC.","-42.4178009033203","-3.36139011383057","FURB02613","Sobral, M","São Bernardo",NA,NA,"2009","07","17",NA,NA,"33066","auto",NA,NA,NA,NA
"102","2019-03-16 12:13:55-03","UNEMAT","HERBAM","24186","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Rocha-Filho, J.A.","816","2018","12","26",NA,"Brasil",NA,NA,NA,"HERBAM024186","Mato Grosso","Rio 4 Pontes, Terra firme",NA,NA,NA,"Mart. ex DC.","-55","-9",NA,"D.R. da Silva","Alta Floresta","235","235","2019","01","30","-55","-9",NA,NA,NA,NA,NA,NA
"103","2014-10-14 15:57:02-03","BS","M","M-0032386","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","HOLOTYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0032386",NA,"Brasilia Provinc. Rio Negro.","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"104","2014-10-14 15:57:02-03","BS","M","M-0032387","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0032387",NA,"Brasilia Provinc. Rio Negro, in sylvis ad Ega.","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"105","2014-10-14 15:57:02-03","BS","M","M-0032388","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0032388",NA,"Brasilia Provinc. Rio Negro in sylvis ad Egam.","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"106","2014-10-14 15:57:02-03","BS","M","M-0146858","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0146858",NA,"Brasilia Provinc. Rio Negro, in sylvis ad Ega.","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"107","2014-10-14 15:57:03-03","BS","M","M-0146860","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","TYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0146860",NA,"Brasilia Provinc. Rio Negro.","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"108","2019-12-06 19:30:01-03","UFES","VIES","24648","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"R.C. Forzza; G. Martinelli; D.P. Costa; M.A. Moraes; M.A.Nadruz; S. Gallucci; P. Benevides","6847","2012","03","21",NA,"Brasil",NA,NA,NA,"VIES024648","Roraima","Rio Branco, próximo a Estação Ecológica de Niquiá. Rio Branco, próximo a Estação Ecológica de Niquiá.",NA,NA,NA,"Mart. ex DC.","-61.741389","0.3225","VIES024648","M. Sobral","Caracaraí","27","27","2014",NA,NA,"61º44'29''W","0º19'21''N",NA,NA,NA,NA,NA,NA
"109","2019-06-27 10:25:58-03","UFES","VIES","12115","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Caxambu, M.G.; et al.","2297","2008","10","24",NA,"Brasil",NA,NA,NA,"VIES012115","Mato Grosso do Sul","Passo do Lontra.",NA,NA,NA,"Mart. ex DC.","-57.6533012390137","-19.0091991424561","VIES012115","Sobral, M.","Corumbá","84","84","2016",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"110","2019-08-16 08:40:18-03","UTFPR","HCF","11624","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.T. Oliveira","40","2010","11","27",NA,"Brasil",NA,NA,"árvore. Fruto verde. Solo com afloramento rochoso.",NA,"MS","próxima à Baía Gaíva. Mata ciliar do Rio",NA,NA,NA,"Mart. ex DC.","-57.665194","-17.732667",NA,"M. Sobral","Corumbá",NA,NA,"2013","06",NA,"57°39'54,7 W","17°43'57,6 S",NA,NA,NA,NA,NA,NA
"111","2019-08-16 08:40:18-03","UTFPR","HCF","7170","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.G. Caxambu","2297","2008","10","24",NA,"Brasil",NA,NA,"arvoreta heliófita ca. 2 m. Flores de cálice verde e corola e peças florais alvas.",NA,"MS","Passo do Lontra - Base da UFMS",NA,NA,NA,"Mart. ex DC.","-57.018139","-19.574667",NA,"M. Sobral","Corumbá","84","84","2016",NA,NA,"57°01'05,3 W","19°34'28,8 S",NA,NA,NA,NA,NA,NA
"112","2019-08-16 08:40:18-03","UTFPR","HCF","11817","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"C.F. Fortes","48",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"MT","RPPN SESC Pantanal - São Pedro de",NA,NA,NA,"Mart. ex DC.","-55.9674987792969","-16.1944007873535",NA,NA,"Barão de Melgaço",NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA
"113","2020-12-21 16:37:43-03","MBM","MBM","149023","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Dubs, B.","981","1989","05","26","Southern America","Brazil",NA,NA,NA,"MBM149023","Mato Grosso do Sul","Fazenda Barranco, pantanal do rio Negro",NA,NA,NA,"DC.","-54.9869003295898","-19.4493999481201","MBM149023","Landrum, L.R.","Rio Negro",NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA
"114","2017-06-23 10:53:48-03","MNHN","RECOLNAT_MNHN_P","P00258369","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","isotype","Riedel, L.",NA,"1834","7",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258369' target='other'> <mi>dwc_moreinfo</mi></a>","P00258369",NA,"Rio Grande",NA,NA,"paranense","Berg",NA,NA,"P00258369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2394",NA
"115","2015-10-05 08:40:25-03","MNHN","RECOLNAT_MNHN_P","P00258368","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258368' target='other'> <mi>dwc_moreinfo</mi></a>","P00258368",NA,NA,NA,NA,NA,"DC.",NA,NA,"P00258368_01","landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-06-23 10:52:41-03","MNHN","RECOLNAT_MNHN_P","P00258397","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Blanchet, J.S.",NA,"1839",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258397' target='other'> <mi>dwc_moreinfo</mi></a>","P00258397",NA,"Ithabira, prov. Bahia",NA,NA,NA,"DC.",NA,NA,"P00258397_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2916",NA
"117","2017-06-23 10:52:41-03","MNHN","RECOLNAT_MNHN_P","P00258398","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Blanchet, J.S.",NA,"1839",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258398' target='other'> <mi>dwc_moreinfo</mi></a>","P00258398",NA,"Ithabira, prov. Bahia",NA,NA,NA,"DC.",NA,NA,"P00258398_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2916",NA
"118","2015-10-05 08:52:40-03","MNHN","RECOLNAT_MNHN_P","P00258399","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Blanchet, J.S.",NA,"1839",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258399' target='other'> <mi>dwc_moreinfo</mi></a>","P00258399",NA,"Ithabira, prov. Bahia",NA,NA,NA,"DC.",NA,NA,"P00258399_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2916",NA
"119","2015-10-05 08:52:54-03","MNHN","RECOLNAT_MNHN_P","P00258400","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Schomburgk, R.H.",NA,NA,NA,NA,NA,"Guyane britannique","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258400' target='other'> <mi>dwc_moreinfo</mi></a>","P00258400",NA,NA,NA,NA,NA,"DC.",NA,NA,"P00258400_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA
"120","2015-10-05 08:27:09-03","MNHN","RECOLNAT_MNHN_P","P00258401","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Schomburgk, R.H.",NA,NA,NA,NA,NA,"Guyane britannique","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258401' target='other'> <mi>dwc_moreinfo</mi></a>","P00258401",NA,NA,NA,NA,NA,"DC.",NA,NA,"P00258401_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA
"121","2015-11-06 15:53:09-02","MNHN","RECOLNAT_MNHN_P","P02428283","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Schomburgk",NA,NA,NA,NA,NA,"Guyana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428283' target='other'> <mi>dwc_moreinfo</mi></a>","P02428283",NA,"s.l.",NA,NA,NA,"DC.",NA,NA,"P02428283_01","Straggemeier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"191",NA
"122","2015-09-04 20:53:22-03","MNHN","RECOLNAT_MNHN_P","P05204077","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Forest Department",NA,"1951","12","23",NA,"British Guyana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204077' target='other'> <mi>dwc_moreinfo</mi></a>","P05204077",NA,"Governor Falls, on the upper bourantyre river",NA,NA,NA,"DC.",NA,NA,"P05204077_01","Staggemeier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6758",NA
"123","2015-09-04 20:53:24-03","MNHN","RECOLNAT_MNHN_P","P05204785","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Prance, G.T.|Silva, N.T.|Pires, J.M.",NA,"1964","9","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204785' target='other'> <mi>dwc_moreinfo</mi></a>","P05204785","Mato Grosso","Serra do Roncador. Track Garapu to Rio Sete Septembro.",NA,NA,NA,"DC.",NA,NA,"P05204785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59169",NA
"124","2015-09-04 20:53:24-03","MNHN","RECOLNAT_MNHN_P","P05204786","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Prance, G.T.|Ramos, J.F.|Steward, J.R.|Farias, L.G.",NA,"1969","1","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204786' target='other'> <mi>dwc_moreinfo</mi></a>","P05204786","Roraima","Rio Murupu, 28 km. NW of Boa Vista, road to Taiano.",NA,NA,NA,"DC.",NA,NA,"P05204786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9115",NA
"125","2015-09-04 20:47:05-03","MNHN","RECOLNAT_MNHN_P","P05205038","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Guppy, N.",NA,"1952","11","14",NA,"Brasil","hb",NA,"Plants of the Serra Acaraí Region, northern Estado Pará, Brazil. . Expeditium of the British Guiana Forest Department. Assisted by funds of the New Botanical Garden (F.D. n 7599) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205038' target='other'> <mi>dwc_moreinfo</mi></a>","P05205038","Pará","Mapuera River, one mile below junction with Bunawau River. Pará, Norte, Brasil, América do Sul",NA,NA,NA,"DC.",NA,NA,"P05205038_01","Staggemeier",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"584",NA
"126","2015-09-04 20:47:08-03","MNHN","RECOLNAT_MNHN_P","P05205094","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Planta cultivada <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205094' target='other'> <mi>dwc_moreinfo</mi></a>","P05205094",NA,"Brésil. Brasil, América do Sul",NA,NA,NA,"DC.",NA,NA,"P05205094_01","Staggemeier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-09-04 19:34:57-03","MNHN","RECOLNAT_MNHN_P","P06647626","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06647626' target='other'> <mi>dwc_moreinfo</mi></a>","P06647626","Minas Gerais","Brésil. Rio S. Francisco (in insulis). Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,"DC.",NA,NA,"P06647626_01","Staggemeier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"642",NA
"128","2017-06-23 10:53:48-03","MNHN","RECOLNAT_MNHN_P","P00258369","PreservedSpecimen",NA,"Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","isotype","Riedel, L.",NA,"1834","7",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258369' target='other'> <mi>dwc_moreinfo</mi></a>","P00258369",NA,"Rio Grande",NA,NA,"paranense","Berg",NA,NA,"P00258369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2394",NA
"129","2020-10-01 14:24:23-03","JBB","HEPH","6806","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Salles, AEH","1484","1989","10","24","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","80km de Paracatu Minas Gerais,- Reserva da Campo","Dicotyledon","Myrtales",NA,"DC.","-46.874698638916","-17.2222003936768",NA,"Faria, JEQ","Paracatu",NA,NA,"2011",NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA
"130","2020-12-11 11:39:40-03","UFMG","BHCB","90919","PreservedSpecimen","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium",NA,"Melo, E de; França, F; Silva, BM","2715","1999","06","02","Southern America","Brasil",NA,NA,"Arbusto ca. 3m. Folha membranáceae concolor. Lacínios do cálice patente. Fruto imaturo verde.","BHCB014811","Bahia","BA-161, Estrada Barra-Itabotirama. Ponte sobre o Rio Grande. Brejo. Vegetação antropizada herbácea. Remanescente de mata antropizada.","Dicotyledon",NA,NA,"O.Berg","-43.369444","-11.156389","BHCB014811",NA,"Barra","38","38","2003",NA,NA,"-43.369444","-11.156389",NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:39:42-03","UFMG","BHCB","113403","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Silva, MG; Rosário, C","4876","1979","06","11","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura, flor branca.","BHCB014819","Mato Grosso","Rio Tucunã, Km 330 da Rod. BR-174. Mata da margem, solo areno argiloso; barranco do rio.","Dicotyledon",NA,NA,"DC.",NA,NA,"BHCB014819",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2009-02-05 03:32:00-02","MO","MOBOT","1195258","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"E. Gutiérrez|Quevedo|MAMANI|García|H. Rocha|H. Figueroa","Gutiérrez Crespo 994","1994","5","19","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. La Torre. Camino a la Bahía Salazar. Pampa, isla de bosque.",NA,NA,NA,"DC.","-60.81666","-13.63333",NA,"L.R. Landrum (ASU)","Velasco","366.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2009-07-24 16:01:00-03","MO","MOBOT","3212151","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"C.A. Cid Ferreira","Cid Ferreira 9638","1987","11","19","South America","Brazil",NA,NA,NA,NA,"Pará","Alto Rio Erepecuru proximo a Cachoeira Paciencia. Mata de beira d erio, solo mal drenado.",NA,NA,NA,"DC.","-56","0.33333",NA,"C. Proenga (UB), May/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-11-01 11:58:00-02","MO","MOBOT","1195249","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"E. Gutiérrez|Timothy J. Killeen|R.C. Quevedo","Gutiérrez Crespo 464","1993","11","15","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. 2 km al NW del campamento Flor de Oro. Bosque ribereño, lado del Río Itenez y pampa húmeda. Sobre termitero de pampa húmeda, colindante con bosque de ribera.",NA,NA,NA,"DC.","-61.0186111","-13.5447222",NA,"L.R. Landrum (ASU)","Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"135","2010-08-23 14:12:00-03","MO","MOBOT","1721194","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Robin B. Foster|Waldo Terceros","Foster 13368","1993","10","25","South America","Bolivia",NA,NA,NA,NA,"Beni",NA,NA,NA,NA,"DC.",NA,NA,NA,"L.Landrum, 93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"136","2013-01-28 05:13:00-02","MO","MOBOT","933703","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"René Guillén V.|E. Gutiérrez|Bonifacio Mostacedo C.|M. Menacho","Guillén Villarroel 2541","1994","11","4","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","A 150 km de Florida a Bella Vista por el camino que pasa por el aserradero Choré; en un bosque de altura siempre verde, de suelo arcilloso rojizo.",NA,NA,NA,"DC.","-61.53305","-13.7025",NA,"L.R. Landrum (ASU)","Velasco","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","933755","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"R.C. Quevedo|Luzmila Arroyo P.|Antony Jardim|E. Gutiérrez|R.A. Medina|A. Nuñez","Quevedo Sopepí 2389","1993","10","4","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento La Torre. Bosque deciduo.",NA,NA,NA,"DC.","-60.82","-13.65833",NA,"L.R. Landrum (ASU)","Velasco","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2013-10-11 13:07:00-03","MO","MOBOT","935577","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Antony Jardim|R.C. Quevedo","Jardim 189","1994","11","29","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Las Torres. Pampa inundada con Panicum, Paspalum, Eleocharis, Carex, Annona, Himatanthus, Caperonia, Myrtaceae. Substrato aluvio reciente-fluviatil.",NA,NA,NA,"DC.","-60.8188889","-13.6555556",NA,"L.R. Landrum (ASU)","Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"139","2008-05-27 22:02:00-03","MO","MOBOT","936137","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"R.C. Quevedo|Timothy J. Killeen|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim","Quevedo Sopepí 2533","1993","11","22","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento La Torre; formaciones de pampas inundadas, islas de bosque, bosque alto de pie de monte y bosque seco semideciduo, el cual se distribuye en la pendiente de la meseta con afloramiento de roca, la vegetación baja de 8-10 m con algunas fajas o cejas de bosque alto y húmedo",NA,NA,NA,"DC.","-60.81805","-13.65555",NA,"L.R. Landrum (ASU)","Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3213038","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"James L. Zarucchi","Zarucchi 2722","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Rondônia","Mineracao Cmapo Novo. ca. 100 km SWof Ariquemes, forest on terra firma.Shrub 2m. tall, flowers white, stamens pale yellow to tan.",NA,NA,NA,"DC.","-63.61666","-10.56666",NA,"C. Proenga (UB), May/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-08-31 09:08:13-03","INPA","INPA","242273","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Zartman, CE","8554","2011","08","01","Southern America","Brasil",NA,NA,NA,"INPA0242273","Roraima","Parque Nacional do Viruá, Beira do Rio Anauá abaixo Campinho","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-61.21626","0.58248","INPA0242273 INPA0242273_e","Sobral, MEG; Souza, MAD de","Caracaraí",NA,NA,"2016","08",NA,"-61.21626","0.58248",NA,NA,NA,NA,NA,NA
"142","2020-08-31 09:08:13-03","INPA","INPA","114565","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Revilla, J","8295","1983","08","19","Southern America","Brasil",NA,NA,NA,"INPA0114565","Pará","Rio Caraipé, Margem direita do rio Caraipé.Beira da estrada","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-49.693335","-3.941473",NA,"Landrum, LR","Tucuruí",NA,NA,NA,NA,NA,"-49.693335","-3.941473",NA,NA,NA,NA,NA,NA
