"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"93","2020-10-14 10:06:29-03","FURB","FURB","9382","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Sobral, M","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","04","09","Brasil","Santa Catarina","Papanduva","-50.1319445","-26.7316667","-50.1319445","-26.7316667","FURB03490","FURB03490","2008","04","01","IFFSC 795/S/36.","São João do Mirador.","790","790","1713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-08 08:56:22-03","FURB","FURB","6243","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Vieira, F.C.S.","2005","12","19","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"FURB47032","FURB47032",NA,NA,NA,NA,"Rio do Cristo.","30","30","1438",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:51:54-03","UCS","HUCS","45050","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Verdi, M.","Verdi, M.","2009","11","23","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.77","-28.71",NA,NA,"2009","11","23","arbórea; flor branca; Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento","Três Barras","311","311","3177","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:51:54-03","UCS","HUCS","45171","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Cadorin, T.J.","Cadorin, T.J.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","-49.235583","-26.365","-49.235583","-26.365",NA,NA,"2010","05","10","arbórea;; Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento","Braço esquerdo","417","417","2214","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:51:54-03","UCS","HUCS","45172","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Cadorin, T.J.","Cadorin, T.J.","2010","02","23","Brasil","Santa Catarina","Florianópolis","-48.475556","-27.576667","-48.475556","-27.576667",NA,NA,"2010","03","29","Floresta Ombrófila Densa; Estágio Avançado","Morro da Lagoa","444","444","1438","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-16 17:51:54-03","UCS","HUCS","2213","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Reitz, P.R.","Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"1967",NA,NA,NA,"Morro do Ribeirão",NA,NA,"6961","Angiospermae","Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"99","2020-04-27 16:11:38-03","UFES","VIES","23875","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Völtz, R.R","Völtz, R.R; Brotto, M.L","2017","06","13","Brasil","Paraná","Guaratuba","-48.945833","-25.728611","48º56'45''W","25º43'43''S","VIES023875","VIES023875","2017","06",NA,NA,"UHE Guaricana.","410","410","1262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-04-27 16:11:38-03","UFES","VIES","23879","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Völtz, R.R","Völtz, R.R; Roher, D.","2017","04","13","Brasil","Paraná","Morretes","-48.884444","-25.36","48º53'4''W","25º21'36''S","VIES023879","VIES023879","2017","04",NA,NA,"Estrada da Graciosa, curva da Ferradura.","380","380","1218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-04-27 16:11:38-03","UFES","VIES","23897","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Sossai, B.G.","Demuner, V.; Magnago, L.F.S.; Cruz, T.; Elias Bausen.","2006","10","17","Brasil","Espírito Santo","Águia Branca","-40.734722","-18.906944","40º44'5''W","18º54'25''S","VIES023897",NA,"2016","10",NA,NA,NA,"150","150","2919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:41:07-03","UTFPR","HCF","23915","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","F. Marinero","E. Barboza","2017","04","19","Brasil","PR","Adrianópolis","-48.740833","-24.870556","48°44'27 W","24°52'14 S",NA,NA,"2017","05","25","árvore com 6 m de altura; frutos verdes.","Estrada de Pacas ao Parque Estadual das","932","932","4567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-08-16 08:41:07-03","UTFPR","HCF","28091","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","R.R. Völtz","R.R. Völtz","2017","06","13","Brasil","PR","Guaratuba","-48.945833","-25.728611","48°56'45 W","25°43'43 S",NA,NA,"2017","06","13","árvore 15 m alt. Látex nos ramos e folhas escasso, alvacento. Frutos verdes e amarelos. Fundo de vale em floresta de encosta.","UHE Guaricana","410","410","1262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-08-16 08:41:07-03","UTFPR","HCF","20418","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","M. Sobral","J.L. Schimitt","2010","10","12","Brasil","SC","Imaruí","-48.869722","-28.164722","48°52'11 W","28°09'53 S",NA,NA,"2010","10","29","Floresta Ombrófila Densa; estágio avançado; interior do fragmento. Arbórea. Fruto verde.","Forquilha","666","666","3106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-08-16 08:41:07-03","UTFPR","HCF","24138","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","R.R. Völtz","M.L. Brotto","2017","01","30","Brasil","PR","Piraquara","-49.013056","-25.456111","49°00'47 W","25°27'22 S",NA,NA,"2017","02","14","árvore com 15 m de altura; frutos imaturos. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Recreio da Serra","1020","1020","2389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2013-04-01 09:16:12-03","IPT","BCTW","7551","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","-45.41","-23.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"107","2013-04-01 09:16:12-03","IPT","BCTW","12235","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"108","2013-04-01 09:16:12-03","IPT","BCTW","6198","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","IPT",NA,NA,NA,NA,"Brasil","São Paulo","Registro","-47.84","-24.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25922","auto","Magnoliopsida",NA,NA,NA,NA,NA
"109","2013-04-01 09:16:12-03","IPT","BCTW","7674","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","IPT",NA,NA,NA,NA,"Brasil","São Paulo","Piedade","-47.42","-23.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"30307","auto","Magnoliopsida",NA,NA,NA,NA,NA
"110","2013-04-01 09:16:12-03","IPT","BCTW","6811","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil","São Paulo","Piedade","-47.42","-23.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"30307","auto","Magnoliopsida",NA,NA,NA,NA,NA
"111","2013-04-01 09:16:12-03","IPT","BCTW","7042","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Km 85 - Entre Curitiba e Joenville",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"112","2013-04-01 09:16:12-03","IPT","BCTW","12844","S","Plantae",NA,"Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"113","2019-11-25 12:12:43-03","UFSM","SMDB","2910","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Alvarez, A.F.","Tabarelli, M","1989","02","21","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002910",NA,"1989","07","31",NA,"Chácara Thaís",NA,NA,"s.n.",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:44:48-03","MBM","MBM","6264","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Melo, M.M.F.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM006264","MBM006264",NA,NA,NA,NA,"Serrinha",NA,NA,"16905",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:44:48-03","MBM","MBM","9770","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Melo, M.M.F.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM009770","MBM009770",NA,NA,NA,NA,"Rio Sagrado de Cima",NA,NA,"20086",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:44:48-03","MBM","MBM","50669","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Klein, R.","Klein, R.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM050669","MBM050669",NA,NA,NA,NA,"Pessegueiro",NA,NA,"2484",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:44:48-03","MBM","MBM","346006","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Verdi, M.","Verdi, M.","2008","08","03","Brazil","Santa Catarina","Pouso Redondo","-49.9338989257812","-27.2581005096436",NA,NA,"MBM346006","MBM346006","2008","08","03","Fruto imaturo verde.","Corruchel","616","616","670",NA,NA,"Southern America",NA,"18527","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:44:48-03","MBM","MBM","104748","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Pennington, T.D.","Hatschbach, G.; et al.; et al.",NA,NA,NA,"Brazil","Espírito Santo","Conceição do Mato Dentro",NA,NA,NA,NA,"MBM104748","MBM104748",NA,NA,NA,NA,"Alto Bananal",NA,NA,"49925",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:44:48-03","MBM","MBM","397410","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Roher, D.","Roher, D.; Daniel, V.; Daniel, V.","2013","04","29","Brazil","Paraná","Tijucas do Sul","-49.097967","-25.767572","-49.097967","-25.767572","MBM397410","MBM397410",NA,NA,NA,"Frutos imaturos.; Floresta Ombrófila Mista.","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:44:48-03","MBM","MBM","407599","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Völtz, R.R.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2017","01","30","Brazil","Paraná","Piraquara","-49.013056","-25.456111","-49.013056","-25.456111","MBM407599","MBM407599","2017","02","14","Árvore com 15 m de altura; frutos imaturos.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Recreio da Serra","1020","1020","2389",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:44:48-03","MBM","MBM","409088","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Marinero, F.","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","2017","04","19","Brazil","Paraná","Adrianópolis","-48.740833","-24.870556","-48.740833","-24.870556","MBM409088","MBM409088","2017","05","25","Árvore com 6 m de altura; frutos verdes.; Floresta Ombrófila Densa Montana.","Estrada de Pacas ao Parque Estadual das Lauráceas, Berneck","932","932","4567",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:44:48-03","MBM","MBM","409658","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Souza, I.; Brotto, M.L.; Souza, I.","2017","05","13","Brazil","Paraná","Morretes","-48.8775","-25.364444","-48.8775","-25.364444","MBM409658","MBM409658","2017","05","13","Árvore 18 m alt.; látex branco, escasso; frutos uns verdes, outros amarelos, carnoso, polpa amarelada, adocicada; estrato superior de Floresta Ombrófila Densa Submontana.; Floresta Ombrófila Densa Submontana.","Recanto Mãe Catira, Serra da Graciosa","240","240","502",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:44:48-03","MBM","MBM","409686","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2017","06","13","Brazil","Paraná","Guaratuba","-48.945833","-25.728611","-48.945833","-25.728611","MBM409686","MBM409686","2017","06","13","Árvore 15 m alt., látex nos ramos e folhas, escasso, alvacento; frutos verdes e amarelos; fundo de vale em floresta de encosta.; Floresta Ombrófila Densa Submontana.","UHE Guaricana","410","410","1262",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:44:48-03","MBM","MBM","411462","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Sobral, M.","Cadorin, T.J.; Grosch, B.; Zimmermann, R.; Grosch, B.; Zimmermann, R.","2010","02","16","Brazil","Santa Catarina","Blumenau","-49.118056","-27.006944","-49.118056","-27.006944","MBM411462","MBM411462","2010","08","15","Arbórea.; Floresta Ombrófila Densa; Estágio Avançado; Interior do fragmento","Parque Nacional da Serra do Itajaí, Morro do Spitzkopf","249","249","1280",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:44:48-03","MBM","MBM","412744","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2017","08","26","Brazil","Paraná","Morretes","-48.915278","-25.445","-48.915278","-25.445","MBM412744","MBM412744","2017","08","26","Árvore 13 m alt.; frutos verdes; sementes (1)-2-3-(5), castanhas com cicatriz alva; cabeceira de drenagem em Floresta Ombrófila Densa Montana.; Floresta Ombrófila Densa Montana.","Parque Estadual do Marumbi","820","820","1360",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:44:48-03","MBM","MBM","414186","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Brotto, M.L.","Barboza, E.; Brotto, M.L.; Brotto, M.L.","2018","07","19","Brazil","Paraná","Morretes","-48.8675","-25.572778","-48.8675","-25.572778","MBM414186",NA,"2018","08","22",NA,NA,"281","281","4642",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:44:48-03","MBM","MBM","425142","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Brotto, M.L.","Brotto, M.L.; Barboza, E.; Barboza, E.","2019","07","07","Brazil","Santa Catarina","Palhoça","-48.670833","-27.718611","-48.670833","-27.718611","MBM425142",NA,"2019","11","06","Árvore com 20 m de altura; frutos verdes.; Floresta Ombrófila Densa Submontana, estágio avançado.","Parque Estadual da Serra do Tabuleiro, Morro Cambirela","232","232","3713",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:44:48-03","MBM","MBM","301665","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Cardoso, L.S.S.","Silva, J.M.; Abe, L.M.; Abe, L.M.","2004","11","23","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"MBM301665","MBM301665","2014","10","16","Árvore, 10 m, flor alvacenta.; Floresta Atlântica.","Fazenda Mato Limpo, Bernek",NA,NA,"4234",NA,NA,"Southern America",NA,"49901","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:44:48-03","MBM","MBM","12231","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Reitz, R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM012231","MBM012231",NA,NA,NA,NA,"Sítio do Belizário",NA,NA,"22224",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:44:48-03","MBM","MBM","11468","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Melo, M.M.F.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM011468","MBM011468",NA,NA,NA,NA,"Rio do Cedro",NA,NA,"20357",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:44:48-03","MBM","MBM","9768","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Melo, M.M.F.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM009768","MBM009768",NA,NA,NA,NA,"Anhaia",NA,NA,"20181",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:44:48-03","MBM","MBM","207078","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"MBM207078","MBM207078",NA,NA,NA,NA,"Perdida",NA,NA,"2367",NA,NA,"Southern America",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:44:48-03","MBM","MBM","199818","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"MBM199818","MBM199818",NA,NA,NA,NA,"Perdida",NA,NA,"2234",NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:44:48-03","MBM","MBM","131004","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Reitz, R.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM131004","MBM131004",NA,NA,NA,NA,"Morro Costa da Lagoa, Ilha de Santa Catarina",NA,NA,"6999",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:44:48-03","MBM","MBM","109897","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Reitz, R.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM109897","MBM109897",NA,NA,NA,NA,"Morro do Ribeirão",NA,NA,"6961",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:44:48-03","MBM","MBM","3678","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Reitz, R.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"MBM003678","MBM003678",NA,NA,NA,NA,"Estação Florestal INP",NA,NA,"1911",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:44:48-03","MBM","MBM","3677","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Reitz, R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"MBM003677","MBM003677",NA,NA,NA,NA,"Estação Florestal INP",NA,NA,"1932",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:44:48-03","MBM","MBM","139582","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Falkenberg, D.B.","Falkenberg, D.B.",NA,NA,NA,"Brazil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"MBM139582","MBM139582",NA,NA,NA,NA,"Usina Salto Piraí",NA,NA,"4749",NA,NA,"Southern America",NA,"37150","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:44:48-03","MBM","MBM","3679","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Reitz, R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"MBM003679","MBM003679",NA,NA,NA,NA,"Pilões",NA,NA,"3268",NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:44:48-03","MBM","MBM","158628","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichl. ex Miq.","Franco, G.A.D.C.","Rodrigues, A.",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM158628","MBM158628",NA,NA,NA,NA,"Vila Amália",NA,NA,"s.n.",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"141","2020-10-01 14:16:28-03","JBB","HEPH","5668","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Mello, MMF","Hatschbach, G","1968","10","22","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"1985",NA,NA,NA,"Rio Sagrado de Cima","300","300","20086","Dicotyledon","Ericales","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:41:27-03","UFMG","BHCB","70750","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Poliquesi, CB; Cordeiro, J; Barbosa, E","1999","11","24","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"BHCB004675",NA,"2017","03",NA,"Arbusto, 2m, fruto imaturo.; campos gerais, capão de mata","Capão da Onça",NA,NA,"681","Dicotyledon",NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:41:27-03","UFMG","BHCB","16404","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Costa, LVC","1989","09","10","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Caratinga",NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:21:42-03","UFPR","UPCB","13097","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex.Miq.","Hatschbach, G.","Cardoso da Silva, F.","1984","11","23","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Árvore..","Parque Estadual do Marumbi, ca. 800m da estação ferroviária, Serra do Mar, ca. 500km L de Curitiba, Floresta Atlântica","500","500",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:21:42-03","UFPR","UPCB","86061","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Völtz, R.R.","Reginato, M.","2006","12","12","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"UPCB0037028","UPCB0037028","2018","05",NA,"Árvore caída com botões.","P.E. das Lauráceas",NA,NA,"727",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
