"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"597","2009-07-17 16:46:00-03","MO","MOBOT","2634240","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Henning Christensen","1988","9","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Christensen 83633","Reserva Faunistica Cuyabeno, 2 km. north of Laguna Grande. One-hectare study plot for cuantitative inventory. Tropical rainforest on terra firme.",NA,"Engl.","A. Barfod","Sucumbíos",NA,"-76.18333",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2014-04-04 05:42:00-03","MO","MOBOT","158529","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","pilosa","Tapirira pilosa","Rodolfo Vásquez|Nestor Jaramillo","1987","9","12","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 9532","Saquena. Jenaro Herrera. Bosque primario.",NA,"Sprague","J. D. Mitchell (NY)","Loreto","Requena","-73.75","-4.83333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-37","6"
"599","2014-04-04 05:42:00-03","MO","MOBOT","160279","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","pilosa","Tapirira pilosa","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1988","1","22","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Gentry 60836","Yanamono, Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Non-inundated upland forest.",NA,"Sprague","J. D. Mitchell (NY)","Loreto",NA,"-72.83333","-3.46666","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-33","7"
"600","2008-07-03 08:17:00-03","MO","MOBOT","100140000","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","pilosa","Tapirira pilosa","Douglas C. Daly|Karl A. Vincent|F. Neves|V.S. Pinho","1986","11","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Daly 4320","Upper Rio Solimões. Mun. Tefé, Vila Nogueira, across Lago Tefé from Tefé town. Recently cleared road north toward Alvarães.",NA,"Sprague","J. Mitchell","Amazonas",NA,"-64.8","-2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"601","2015-05-20 10:33:28-03","UFERSA","MOSS","10077","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Azevedo, I.N.C. de","2004","10","14","América do Sul","Brasil",NA,NA,"Árvore 5,0 m.; coletada em mata de galeria, poção; relevo plano; restos de inflorescência esverdeadas; frutos imaturos.",NA,NA,NA,NA,"251","Estação Ecológica do Jardim Botânico de Brasilia.",NA,"(Benth.) J.D.Mitch.","Moreira, K.R.da S.","Distrito Federal","Brasília","-47.85","-15.866667","1025","1025","47W51'00","15S52'00",NA,NA,NA,"2004","10","14",NA,NA,NA
"602","2020-08-31 09:08:53-03","INPA","INPA","211511","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Monteiro, JRB","1983","09","27","Southern America","Brasil",NA,NA,NA,"INPA0211511","Dicotyledon Com-Clade","Sapindales",NA,"5","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","INPA0211511 INPA0211511_e INPA0211511_e1","Engl.",NA,"Mato Grosso","Chapada dos Guimarães","-55.8","-15.2",NA,NA,"-55.8","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-08-31 09:08:53-03","INPA","INPA","211622","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Monteiro, JRB","1983","09","27","Southern America","Brasil",NA,NA,NA,"INPA0211622","Dicotyledon Com-Clade","Sapindales",NA,"5","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","INPA0211622 INPA0211622_e INPA0211622_e1","Engl.",NA,"Mato Grosso","Chapada dos Guimarães","-55.8","-15.2",NA,NA,"-55.8","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-08-31 09:08:53-03","INPA","INPA","24586","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Prance, GT","1968","10","03","Southern America","Brasil",NA,NA,NA,"INPA0024586","Dicotyledon Com-Clade","Sapindales",NA,"7788","BR 364, 5 Km east of Sena Madureira.","INPA0024586 INPA0024586_e","Engl.","Prance, GT","Acre","Sena Madureira","-68.612566","-9.068868",NA,NA,"-68.612566","-9.068868",NA,NA,NA,"1970",NA,NA,NA,NA,NA
"605","2020-08-31 09:08:53-03","INPA","INPA","30340","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Prance, GT","1971","04","17","Southern America","Brasil",NA,NA,NA,"INPA0030340","Dicotyledon Com-Clade","Sapindales",NA,"12027","Rio Moa, Rio Moa, between Igarapés Pentecost & Ipiranga.","INPA0030340 INPA0030340_e INPA0030340_nd","Engl.","Mitchell, JD","Acre","Cruzeiro do Sul","-72.8956","-7.6144",NA,NA,"-72.8956","-7.6144",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-08-31 09:08:53-03","INPA","INPA","159602","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Hatschbach, GG","1985","10","20","Southern America","Brasil",NA,NA,NA,"INPA0159602","Dicotyledon Com-Clade","Sapindales",NA,"49977","Venda Nova, Torre da Telest,.","INPA0159602 INPA0159602_e","Engl.","Pirani, JR","Espírito Santo","Conceição do Castelo","-41.2439002990723","-20.3682994842529","1000","1000",NA,NA,"17824","auto",NA,"1987",NA,NA,NA,NA,NA
"607","2021-01-10 20:47:23-03","INPA","INPA","14333","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rodrigues, WA","1963","12","26","Southern America","Brasil",NA,NA,NA,"INPA0014333","Dicotyledon Com-Clade","Sapindales",NA,"5641","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, próximo ao campo de futebol","INPA0014333 INPA0014333_e INPA0014333_e1","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"1996",NA,NA,NA,NA,NA
"608","2020-08-31 09:08:53-03","INPA","INPA","152882","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ferreira, CAC","1986","10","24","Southern America","Brasil",NA,NA,NA,"INPA0152882","Dicotyledon Com-Clade","Sapindales",NA,"8285","Rio Solimões, Natal a 15 abaixo Jutaí, Rio Solimões, margem direita, localidade Natal a 15 min. abaixo da cidade de Jutaí a +/- 6 km da margem do rio.","INPA0152882 INPA0152882_e INPA0152882_e1","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Jutaí","-66.75","-2.716667",NA,NA,"-66.75","-2.716667",NA,NA,NA,"1993",NA,NA,NA,NA,NA
"609","2020-08-31 09:08:53-03","INPA","INPA","137539","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ferreira, CAC","1984","10","24","Southern America","Brasil",NA,NA,NA,"INPA0137539","Dicotyledon Com-Clade","Sapindales",NA,"5224","Estrada para Barão entre os kms 30 e 52., Estrada para o lugar Barão entre os kms 30 e 52.","INPA0137539 INPA0137539_1 INPA0137539_1e INPA0137539_e INPA0137539_nd","(Benth.) J.D.Mitch.","Mitchell, JD","Acre","Mâncio Lima","-73.216667","-7.133333",NA,NA,"-73.216667","-7.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-01-10 20:47:23-03","INPA","INPA","178280","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Nascimento, JR do","1994","09","20","Southern America","Brasil",NA,NA,NA,"INPA0178280","Dicotyledon Com-Clade","Sapindales",NA,"601","Reserva Florestal Adolfo Ducke, Guarita.","INPA0178280 INPA0178280_e","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"1997","04",NA,NA,NA,NA
"611","2021-01-10 20:47:23-03","INPA","INPA","178287","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Sothers, CA","1994","12","07","Southern America","Brasil",NA,NA,NA,"INPA0178287","Dicotyledon Com-Clade","Sapindales",NA,"285","Reserva Florestal Adolfo Ducke, Igarapé do Tinga.","INPA0178287 INPA0178287_e","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-01-10 20:47:23-03","INPA","INPA","184945","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Vicentini, A","1995","09","19","Southern America","Brasil",NA,NA,NA,"INPA0184945","Dicotyledon Com-Clade","Sapindales",NA,"1033","Reserva Florestal Adolfo Ducke, Próximo ao campo de futebol.",NA,"(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"1996","08",NA,NA,NA,NA
"613","2021-01-10 20:47:23-03","INPA","INPA","191262","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Brito, JM de","1997","09","29","Southern America","Brasil",NA,NA,NA,"INPA0191262","Dicotyledon Com-Clade","Sapindales",NA,"39","Reserva Florestal Adolfo Ducke","INPA0191262 INPA0191262_e","(Benth.) J.D.Mitch.","Ribeiro, JELS","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"1998","03",NA,NA,NA,NA
"614","2021-01-10 20:47:23-03","INPA","INPA","194393","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pruski, JF","1987","09","17","Southern America","Brasil",NA,NA,NA,"INPA0194393","Dicotyledon Com-Clade","Sapindales",NA,"3276","Reserva Florestal Adolfo Ducke, Sabiá","INPA0194393 INPA0194393_e","(Benth.) J.D.Mitch.","Ribeiro, JELS","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-01-10 20:47:23-03","INPA","INPA","199199","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Sabatier, DRL","1989","10","06","Southern America","French Guiana",NA,NA,NA,"INPA0199199","Dicotyledon Com-Clade","Sapindales",NA,"3026","Piste de Saint-Elie - Interfluve Sinnamary/Counamana.","INPA0199199 INPA0199199_e","(Benth.) J.D.Mitch.",NA,NA,"Cayenne","-53","5.333333",NA,NA,"-53","5.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-01-10 20:47:23-03","INPA","INPA","199266","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Granville, JJ de","1987","08","20","Southern America","French Guiana",NA,NA,NA,"INPA0199266","Dicotyledon Com-Clade","Sapindales",NA,"9498","Roche ruine Roche Koutou - Bassin du Haut-Marouini. 1 km au Sud de la Roche.","INPA0199266 INPA0199266_e INPA0199266_e1","(Benth.) J.D.Mitch.","Ramos, JF",NA,"Cayenne","-54.05","2.883333","250","250","-54.05","2.883333",NA,NA,NA,"2005","03","08",NA,NA,NA
"617","2020-08-31 09:08:53-03","INPA","INPA","206761","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Souza, MC de","2000","09","02","Southern America","Brasil",NA,NA,NA,"INPA0206761","Dicotyledon Com-Clade","Sapindales",NA,"15","Bairro de Puraquequara, Bairro de Puraquequara. Área preservada. Borda da mata, próximo a margem do Rio Amazonas.","INPA0206761 INPA0206761_1 INPA0206761_1e INPA0206761_e INPA0206761_e1","(Benth.) J.D.Mitch.","Souza, MC de","Amazonas","Manaus","-59.833333","-3.05",NA,NA,"-59.833333","-3.05",NA,NA,NA,"2000",NA,NA,NA,NA,NA
"618","2021-01-10 20:47:23-03","INPA","INPA","20848","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Moura, JG","1967","10","18","Southern America","Brasil",NA,NA,NA,"INPA0020848","Dicotyledon Com-Clade","Sapindales",NA,"INPA20848","Rio Turiaçú, Estação Experimental Florestal - Turi.","INPA0020848 INPA0020848_e","(Benth.) J.D.Mitch.","Ramos, JF","Maranhão",NA,"-45.4","-2.4",NA,NA,"-45.4","-2.4",NA,NA,NA,"2020","10",NA,NA,NA,NA
"619","2020-08-31 09:08:53-03","INPA","INPA","211528","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Monteiro, JRB","1983","12","29","Southern America","Brasil",NA,NA,NA,"INPA0211528","Dicotyledon Com-Clade","Sapindales",NA,"9","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","INPA0211528 INPA0211528_e","(Benth.) J.D.Mitch.",NA,"Mato Grosso","Chapada dos Guimarães","-55.8","-15.2",NA,NA,"-55.8","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-08-31 09:08:53-03","INPA","INPA","211621","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Monteiro, JRB","1983","12","29","Southern America","Brasil",NA,NA,NA,"INPA0211621","Dicotyledon Com-Clade","Sapindales",NA,"9","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","INPA0211621 INPA0211621_e INPA0211621_e1","(Benth.) J.D.Mitch.",NA,"Mato Grosso","Chapada dos Guimarães","-55.8","-15.2",NA,NA,"-55.8","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-01-10 20:47:23-03","INPA","INPA","216902","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Daly, DC","1986","11","03","Southern America","Brasil",NA,NA,NA,"INPA0216902","Dicotyledon Com-Clade","Sapindales",NA,"4221","Paraná Mimeruá (tributary of Rio Juruá), Paraná Mamupina, right bank, near mouth of paraná.","INPA0216902 INPA0216902_e","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Fonte Boa","-65.983333","-2.7",NA,NA,"-65.983333","-2.7",NA,NA,NA,"1989",NA,NA,NA,NA,NA
"622","2020-08-31 09:08:53-03","INPA","INPA","220561","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Conceição, AS","2002","09","29","Southern America","Brasil",NA,NA,NA,"INPA0220561","Dicotyledon Com-Clade","Sapindales",NA,"537","Próximo ao Rio Mucugê.","INPA0220561 INPA0220561_e","(Benth.) J.D.Mitch.","Perdiz, RO","Bahia","Mucugê","-41.340833","-12.995833","937","937","-41.340833","-12.995833",NA,NA,NA,"2013",NA,NA,NA,NA,NA
"623","2020-08-31 09:08:53-03","INPA","INPA","233271","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Cezare, CHG","2007","09","26","Southern America","Brasil",NA,NA,NA,"INPA0233271","Dicotyledon Com-Clade","Sapindales",NA,"101","Sem dados de localidade.","INPA0233271 INPA0233271_e","(Benth.) J.D.Mitch.","Proença, CEB","Goiás","Luziania","-48.021667","-16.680278","770","770","-48.021667","-16.680278",NA,NA,NA,"2009","04",NA,NA,NA,NA
"624","2020-08-31 09:08:53-03","INPA","INPA","238595","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Prata, EMB","2010","08","31","Southern America","Brasil",NA,NA,NA,"INPA0238595","Dicotyledon Com-Clade","Sapindales",NA,"280","Reserva Extrativista Canutama., Rio Purus, margem esquerda.","INPA0238595 INPA0238595_e","(Benth.) J.D.Mitch.","Souza, SS de; Prata, EMB","Amazonas","Canutama","-64.62369","-6.65361",NA,NA,"-64.62369","-6.65361",NA,NA,NA,"2010","10",NA,NA,NA,NA
"625","2020-08-31 09:08:53-03","INPA","INPA","244147","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Soares, ML","2005","09","15","Southern America","Brasil",NA,NA,NA,"INPA0244147","Dicotyledon Com-Clade","Sapindales",NA,"623","Rio Urucu, BOGPM- Base de Operações Geólogo Pedro de Moura, Rio Urucu","INPA0244147 INPA0244147_e","(Benth.) J.D.Mitch.","Formiga, KM","Amazonas","Coari","-65.116667","-4.865833",NA,NA,"-65.116667","-4.865833",NA,NA,NA,"2008",NA,NA,NA,NA,NA
"626","2020-08-31 09:08:53-03","INPA","INPA","200523","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hatschbach, GG","1995","10","19","Southern America","Brasil",NA,NA,NA,"INPA0200523","Dicotyledon Com-Clade","Sapindales",NA,"63550","MT 251, Rio do Casca, Rod. MT 251, Rio do Casca.","INPA0200523 INPA0200523_e","(Benth.) J.D.Mitch.","Pirani, JR","Mato Grosso","Chapada dos Guimarães","-55.527847","-15.881597",NA,NA,"-55.527847","-15.881597",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"627","2021-01-10 20:47:23-03","INPA","INPA","250434","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Keay, RWJ","1968","08","23","Southern America","Brasil",NA,NA,NA,"INPA0250434","Dicotyledon Com-Clade","Sapindales",NA,"Richards6686","Base Camp","INPA0250434 INPA0250434_e","(Benth.) J.D.Mitch.","Ramos, JF","Mato Grosso",NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667",NA,NA,NA,"2020","10",NA,NA,NA,NA
"628","2021-01-10 20:47:23-03","INPA","INPA","27691","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Monteiro, OP","1969","10","15","Southern America","Brasil",NA,NA,NA,"INPA0027691","Dicotyledon Com-Clade","Sapindales",NA,"69-3","Reserva Florestal Adolfo Ducke, Quadra 22","INPA0027691 INPA0027691_e","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Manaus","-59.966667","-2.883333",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"1996",NA,NA,NA,NA,NA
"629","2020-08-31 09:08:53-03","INPA","INPA","278628","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pombo, MM","2015","10","18","Southern America","Brasil",NA,NA,NA,"INPA0278628","Dicotyledon Com-Clade","Sapindales",NA,"699","Rebio Uatumã, Base Waba.",NA,"(Benth.) J.D.Mitch.","Ramos, JF; Silva, AS da","Amazonas","Presidente Figueiredo","-59.852135","-1.500209",NA,NA,"-59.852135","-1.500209",NA,NA,NA,"2016","12","15",NA,NA,NA
"630","2020-08-31 09:08:53-03","INPA","INPA","266746","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Silva, JBD da","2009","10","07","Southern America","Brasil",NA,NA,NA,"INPA0266746","Dicotyledon Com-Clade","Sapindales",NA,"27","ARIE-PDBFF, ARIE-PDBFF - Estrada ZF-3 - Sítio amostral Km 37 - Parcela CTFS-25ha - Quadrat 560X260",NA,"(Benth.) J.D.Mitch.","Silva, JBD da","Amazonas","Manaus","-59.785556","-2.441667",NA,NA,"-59.785556","-2.441667",NA,NA,NA,"2010","05","05",NA,NA,NA
"631","2021-01-10 20:47:23-03","INPA","INPA","158765","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Silva, NT da","1985","11","21","Southern America","Brasil",NA,NA,NA,"INPA0158765","Dicotyledon Com-Clade","Sapindales",NA,"5529","Rio Jarí, Área do Felipe V.","INPA0158765 INPA0158765_e INPA0158765_nd","(Benth.) J.D.Mitch.",NA,"Amapá","Mazagão","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,"195641","auto",NA,NA,NA,NA,NA,NA,NA
"632","2021-01-10 20:47:23-03","INPA","INPA","68890","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andrade-Lima, AD","1959","08","12","Southern America","Brasil",NA,NA,NA,"INPA0068890","Dicotyledon Com-Clade","Sapindales",NA,"59-3367","Próx. Esc. Sup. Agricultura.","INPA0068890 INPA0068890_e INPA0068890_e1","(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,"1996",NA,NA,NA,NA,NA
"633","2020-08-31 09:08:53-03","INPA","INPA","148913","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pires, MJ","1985","11","21","Southern America","Brasil",NA,NA,NA,"INPA0148913","Dicotyledon Com-Clade","Sapindales",NA,"726","Rio Jarí, Margem esquerda do rio Jarí, morro do Felipe V.","INPA0148913 INPA0148913_e INPA0148913_nd","(Benth.) J.D.Mitch.","Mitchell, JD","Amapá","Mazagão","-52.375054","-0.89527",NA,NA,"-52.375054","-0.89527",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-01-10 20:47:23-03","INPA","INPA","29189","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Prance, GT","1971","03","02","Southern America","Brasil",NA,NA,NA,"INPA0029189","Dicotyledon Com-Clade","Sapindales",NA,"10837","Vicinity of Uaicá airstrip, Rio Uraricoera.","INPA0029189 INPA0029189_e","(Benth.) J.D.Mitch.","Ramos, JF","Roraima",NA,"-63.183333","3.55",NA,NA,"-63.183333","3.55",NA,NA,NA,"2020","10",NA,NA,NA,NA
"635","2020-08-31 09:08:53-03","INPA","INPA","153018","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ferreira, CAC","1986","11","10","Southern America","Brasil",NA,NA,NA,"INPA0153018","Dicotyledon Com-Clade","Sapindales",NA,"8421","Alvarães à Vila Nogueira, Margem direita do rio Solimões, estrada que liga a cidade de Alvarães à Vila Nogueira.","INPA0153018 INPA0153018_1 INPA0153018_1e INPA0153018_e INPA0153018_e1 INPA0153018_nd","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Alvarães","-64.833333","-2.216667",NA,NA,"-64.833333","-2.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-01-10 20:47:23-03","INPA","INPA","140545","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ferreira, CAC","1986","04","23","Southern America","Brasil",NA,NA,NA,"INPA0140545","Dicotyledon Com-Clade","Sapindales",NA,"7158","Limoeiro, Estação Ecológica Juamí-Japurá. Rio Juamí afluente da margem esquerda do rio Japurá, a 40 km do rio Japurá","INPA0140545 INPA0140545_e INPA0140545_ni","(Benth.) J.D.Mitch.","Mitchell, JD","Amazonas","Japurá","-67","-1",NA,NA,"-67","-1",NA,NA,NA,"1988",NA,NA,NA,NA,NA
"637","2021-01-10 20:47:23-03","INPA","INPA","207693","S","Plantae","Anacardiaceae","Tapirira","pilosa","Tapirira pilosa","Webber, AC","2000","04","04","Southern America","Brasil",NA,NA,NA,"INPA0207693","Dicotyledon Com-Clade","Sapindales",NA,"1834","BR 174, km 40, EEST, E. E. S. T., Beira da Estrada Campina, Km 44 da BR-174.","INPA0207693 INPA0207693_e","Sprague","Ramos, JF","Amazonas","Manaus","-60.03","-2.57",NA,NA,"-60.03","-2.57",NA,NA,NA,"2020","10",NA,NA,NA,NA
"638","2020-08-31 09:08:53-03","INPA","INPA","216991","S","Plantae","Anacardiaceae","Tapirira","pilosa","Tapirira pilosa","Daly, DC","1986","11","11","Southern America","Brasil",NA,NA,NA,"INPA0216991","Dicotyledon Com-Clade","Sapindales",NA,"4320","Vila Nogueira, across Lago Tefé from, Tefé town, cleared road north toward Alvarães. Terra firme forest on level terrain.","INPA0216991 INPA0216991_e","Sprague","Mitchell, JD","Amazonas","Tefé","-64.8","-2.3",NA,NA,"-64.8","-2.3",NA,NA,NA,"1988",NA,NA,NA,NA,NA
"639","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","21844",NA,"Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L. Kollmann; et al","2003","08","19",NA,"Brasil",NA,NA,"Árvore, 9m, DAP 32, fuste 3m. Flores amarelas.","MBML021844",NA,NA,NA,"6264","Belem, Terreno de Paulo Seick","MBML021844","(Benth.) Mitchell","J.R. Pirani/jan.2011","Espírito Santo","Santa Maria de Jetibá","-40.697222","-20.043333",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-06-15 15:28:19-03","UNESP-RC","HRCB","41220","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Eça Neves, F.F. de","1999","08","31",NA,"Brasil",NA,NA,"Árvore, flor amarela",NA,NA,NA,NA,"806",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"17840","auto",NA,"2010","12","22",NA,NA,NA
"641","2020-06-15 15:28:19-03","UNESP-RC","HRCB","51007","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Brozek, R.M.","1989","02","26",NA,"Brasil",NA,NA,"Árvore (8m); frutos imaturos cor verde; frutos maduros cor violeta.",NA,NA,NA,NA,"104",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","Minas Gerais","Rio Casca","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"26598","auto",NA,"2010","12","22",NA,NA,NA
"642","2020-06-15 15:28:19-03","UNESP-RC","HRCB","4963","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Semir, J.","1980","09","30",NA,"Brasil",NA,NA,"Árvore até 4m , flores cremes",NA,NA,NA,NA,"s/n",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"45913","auto",NA,"2010","12","22",NA,NA,NA
"643","2020-06-15 15:28:19-03","UNESP-RC","HRCB","4582","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Cavalheiro, F.","1984","09","04",NA,"Brasil",NA,NA,"Árvore até 5m, flores creme",NA,NA,NA,NA,"9",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,"2010","12","22",NA,NA,NA
"644","2020-06-15 15:28:19-03","UNESP-RC","HRCB","6028","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Paoli, A.A.S.","1985","10","04",NA,"Brasil",NA,NA,"Árvore até 8m. Dap=35cm. Botões florais verde.",NA,NA,NA,NA,"14",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"21773","auto",NA,"2010","12","22",NA,NA,NA
"645","2020-06-15 15:28:19-03","UNESP-RC","HRCB","50279","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Echternacht, T.","2004","09","25",NA,"Brasil",NA,NA,"Cálice verde, corola e filetes brancos, anteras amarelas",NA,NA,NA,NA,"653",NA,NA,"(Benth.) J.D.Mitch","Echternacht, T.","Minas gerais","Carnópolis de Minas","-44.606778","-20.450611","821","821","44º36'24.4W","20º27'2,2S",NA,NA,NA,"2005","11",NA,NA,NA,NA
