"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"47","2015-05-29 06:06:00-03","MO","MOBOT","3266507","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"C.A. Cid Ferreira|W. Wayt Thomas|José R. Pirani|J. Guedes de Oliveira|David Ackerley|R. Pereira de Lima|J.A. Coelho","Cid Ferreira 6556","South America","Brazil","Mun. de Cuiabá, MT. Rio Caxipozinho, próx. A Cachoeira Véu de Noiva. Área da Chapada dos Guimarães. Cerrado, solo areno-pedregoso",NA,NA,NA,NA,"(Mart.) Radlk.","P. Acevedo Rodrgz.","1985","10","21","Mato Grosso",NA,"-55","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-08-31 09:10:24-03","INPA","INPA","152091","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Pirani, JR","1339","Southern America","Brasil","Chap. dos Guimarães, Véu da Noiva, rio Coxipozinho, Cerrado perto do alto da cachoeira Véu de Noive, do rio Coxipozinho.",NA,NA,"INPA0152091","INPA0152091 INPA0152091_e INPA0152091_e1","(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","21","Mato Grosso","Chapada dos Guimarães","-55.75","-15.5",NA,NA,"2003",NA,NA,NA,NA,"10",NA,"-55.75","-15.5",NA,NA
"49","2020-08-31 09:10:24-03","INPA","INPA","131256","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Santos, JUM dos","400","Southern America","Brasil","Escola Evangélica de Buriti, Próximo a Escola Evangélica de Buriti",NA,NA,"INPA0131256","INPA0131256 INPA0131256_e","(Mart.) Radlk.","Silva, MG da","1982","11","21","Mato Grosso","Chapada dos Guimarães","-55","-15",NA,NA,"1983",NA,NA,NA,NA,NA,NA,"-55","-15",NA,NA
"50","2020-08-31 09:10:24-03","INPA","INPA","152106","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Pirani, JR","1354","Southern America","Brasil","Chap. dos Guimarães, Véu da Noiva, rio Coxipozinho, Cerrado na beira da estradinha para cachoeira Véu de Noive, do rio Coxipozinho.",NA,NA,"INPA0152106","INPA0152106 INPA0152106_e INPA0152106_e1","(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","21","Mato Grosso","Cuiabá","-55.75","-15.5",NA,NA,"2003",NA,NA,NA,NA,"10",NA,"-55.75","-15.5",NA,NA
"51","2020-08-31 09:10:24-03","INPA","INPA","17420","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Rodrigues, WA","8060","Southern America","Brasil","AM 010, Km 109., Estrada Manaus - Itacoatiara, Km 109, picada X, árvore nº 90 do Inventário Florestal",NA,NA,"INPA0017420","INPA0017420 INPA0017420_e INPA0017420_e1","(Mart.) Radlk.","Acevedo-Rodríguez, P","1965","09","18","Amazonas","Rio Preto da Eva","-59.4","-2.8",NA,NA,"1990",NA,NA,NA,NA,NA,NA,"-59.4","-2.8",NA,NA
"52","2020-08-31 09:10:24-03","INPA","INPA","177165","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Macêdo, M","3331","Southern America","Brasil","Chapada dos Guimarães, Estrada Cuiabá-Chapada dos Guimarães, próximo ao Rio Claro.",NA,NA,"INPA0177165","INPA0177165 INPA0177165_e INPA0177165_e1","(Mart.) Radlk.","Acevedo-Rodríguez, P","1993","10","23","Mato Grosso","Cuiabá","-56","-15.6",NA,NA,"1999",NA,NA,NA,NA,NA,NA,"-56","-15.6",NA,NA
"53","2020-08-31 09:10:24-03","INPA","INPA","151073","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Thomas, WW","4553","Southern America","Brasil","Ca 70 km W of Cuiaba; 5 km SW of Sao Vicente., Ca. 70 Km W of Cuiabá; 5 Km SW of São Vicente near Gruta do São Vicente (Casa de Pedra)",NA,NA,"INPA0151073","INPA0151073 INPA0151073_1x INPA0151073_e INPA0151073_e1","(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","23","Mato Grosso","Santo Antonio de Leverger","-55.383333","-15.866667",NA,NA,"1986",NA,NA,NA,NA,NA,NA,"-55.383333","-15.866667",NA,NA
"54","2021-01-10 20:47:57-03","INPA","INPA","42294","Carpo","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Prance, GT","18815","Southern America","Brasil","Colegio Buriti Football Field, Behind Colegio Buriti Football Field",NA,NA,"INPA0042294","INPA0042294 INPA0042294_e INPA0042294_e1","(Mart.) Radlk.","Guarim Neto, G","1973","10","11","Mato Grosso","Chapada dos Guimarães","-55.793376","-15.4185","720","720","1986",NA,NA,NA,NA,NA,NA,"-55.793376","-15.4185",NA,NA
"55","2021-01-10 20:47:57-03","INPA","INPA","196942","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Macêdo, M","3835","Southern America","Brasil","Próximo ao Rio Claro",NA,NA,"INPA0196942","INPA0196942 INPA0196942_e","(Mart.) Radlk.",NA,"1994","09","10","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-10 20:47:57-03","INPA","INPA","42294","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Prance, GT","18815","Southern America","Brasil","Colegio Buriti Football Field, Behind Colegio Buriti Football Field",NA,NA,"INPA0042294","INPA0042294 INPA0042294_e INPA0042294_e1","(Mart.) Radlk.","Guarim Neto, G","1973","10","11","Mato Grosso","Chapada dos Guimarães","-55.793376","-15.4185","720","720","1986",NA,NA,NA,NA,NA,NA,"-55.793376","-15.4185",NA,NA
"57","2020-08-31 09:10:24-03","INPA","INPA","138190","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Ferreira, CAC","6556","Southern America","Brasil","Rio Caxipozinho, próx. a Cachoeira Véu de Noiva., Rio Caxipozinho, próximo a cachoeira Véu de Noiva. Área da Chapada dos Guimarães.",NA,NA,"INPA0138190","INPA0138190 INPA0138190_e INPA0138190_e1","(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","21","Mato Grosso","Cuiabá","-55.933333","-15",NA,NA,"1990",NA,NA,NA,NA,NA,NA,"-55.933333","-15",NA,NA
"58","2021-01-10 20:47:57-03","INPA","INPA","75710","S","Plantae","Dicotyledon Com-Clade","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Macêdo, M","613","Southern America","Brasil","Cuiabá, Proximidades da ponte de Ribeirão da Cachoeirinha.",NA,NA,"INPA0075710","INPA0075710 INPA0075710_e INPA0075710_e1 INPA0075710_e2","(Mart.) Radlk.","Guarim Neto, G","1977","08","13","Mato Grosso","Cuiabá","-55.7","-14.8",NA,NA,"1978",NA,NA,NA,NA,NA,NA,"-55.7","-14.8",NA,NA
"59","2021-03-09 10:47:00-03","ICAUFMG","MCCA","4201","S","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Miranda-Melo, A.A.",NA,NA,"Brasil","Margem do Rio Piedosa.",NA,NA,"MCCA04416","MCCA04416","(Mart.) Radlk.","Tamashiro, J.","2005","04","09","Minas Gerais","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2017-11-24 14:12:28-02","UFLA","ESAL","19581","S","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Hilton Morbek de Oliveira","s.n.",NA,"Brasil","Rodovia - Chapada dos Guimarães",NA,"arbusto; ; folhas opostas; alvas aromática; cerrado",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","3236803","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"G. Hatschbach","37543","South America - Neotropics","Brazil","Cuiaba, Rib. da Salgadeira",NA,NA,"US00595278","US00595278_01","(Mart.) Radlk.",NA,"1975","11","14","Mato Grosso",NA,"-56.08","-15.58",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","3101877","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"J. R. Pirani","1354","South America - Neotropics","Brazil","Mun. Cuiabá, chapada dos Guimaraes, cerrado nabeira da estradinha para cachoeira Véu de Noiva",NA,NA,"US00595277","US00595277_01","(Mart.) Radlk.",NA,"1985","10","21","Mato Grosso",NA,"-55.75","-15.5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","3304344","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"W. W. Thomas & et al.","4553","South America - Neotropics","Brazil","70 km W Cuiaba; 5 km SW Sao Vicente",NA,"MO, US","US00595274","US00595274_01","(Mart.) Radlk.",NA,"1985","10","23","Mato Grosso","Sto. Antonio deo Lever","-55.38","-15.87",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2840742","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"G. T. Prance & et al.","18815","South America - Neotropics","Brazil","Chapada dos Guimaraes, Colegio Buriti Field.",NA,"K, US","US00595276","US00595276_01","(Mart.) Radlk.",NA,"1973","10","11","Mato Grosso",NA,"-55.78","-15.43","720",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","3138527","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"C. A. Cid Ferreira & et al.","6556","South America - Neotropics","Brazil","Cuiaba, Rio Caxipozinho, vic. of Cachoeira Veu de Noiva",NA,NA,"US00595279","US00595279_01","(Mart.) Radlk.",NA,"1985","10","21","Mato Grosso",NA,"-56.08","-15.58",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","1484278","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"L. Riedel","1106","South America - Neotropics","Brazil","Cuiaba",NA,NA,"US00595275","US00595275_01","(Mart.) Radlk.",NA,"1927","8",NA,"Mato Grosso",NA,"-56.08","-15.58",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"67","2020-09-02 16:39:38-03","Cenargen","CEN","42962","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Aluísio Borba",NA,NA,"Brasil","Chapada dos Guimarães - Faz. Invernada.","Exsicatas","Inflorescência terminal, botões florais esverdeados. Fruto jovem. Doação do Herbário Central - Cuiabá - Universidade Federal do Mato Grosso.","CEN00042962","CEN00042962","(Mart.) Radlk.",NA,"2000","09","19","MT","CHAPADA DOS GUIMARAES","-55.749698638916","-15.460599899292",NA,NA,"2008","107042","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"68","2019-11-13 11:31:42-03","USP","SPF","143859","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Souza, VC","20367",NA,"Brasil","Chapada dos Guimarães",NA,NA,"SPF00143859",NA,"(Mart.) Radlk.","Ferrucci, MS","1997","10","08","Mato Grosso",NA,"-55.066667","-15.016667",NA,NA,"2000",NA,NA,NA,NA,"09",NA,"-55.066667","-15.016667",NA,NA
"69","2019-11-13 11:31:42-03","USP","SPF","44092","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Pirani, JR","1339",NA,"Brasil","Chapada dos Guimarães",NA,NA,"SPF00044092",NA,"(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","21","Mato Grosso","Cuiabá","-55.75","-15.5",NA,NA,"1987",NA,NA,NA,NA,NA,NA,"-55.75","-15.5",NA,NA
"70","2019-11-13 11:31:42-03","USP","SPF","44110","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Pirani, JR","1354",NA,"Brasil","Chapada dos Guimarães",NA,NA,"SPF00044110",NA,"(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","21","Mato Grosso","Cuiabá","-55.75","-15.5",NA,NA,"1987",NA,NA,NA,NA,NA,NA,"-55.75","-15.5",NA,NA
"71","2019-11-13 11:31:42-03","USP","SPF","45122","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Cid Ferreira, CA","6556",NA,"Brasil",NA,NA,NA,"SPF00045122",NA,"(Mart.) Radlk.","Anônimo","1985","10","21","Mato Grosso","Cuiabá","-55.933333","-15.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.933333","-15.266667",NA,NA
"72","2019-11-13 11:31:42-03","USP","SPF","48998","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Thomas, WW","4553",NA,"Brasil",NA,NA,NA,"SPF00048998",NA,"(Mart.) Radlk.","Acevedo-Rodríguez, P","1985","10","23","Mato Grosso","Santo Antônio do Leverger","-55.383333","-15.866667",NA,NA,"1986",NA,NA,NA,NA,NA,NA,"-55.383333","-15.866667",NA,NA
"73","2019-11-13 11:31:42-03","USP","SPF","122758","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Hatschbach, G","63516",NA,"Brasil",NA,NA,NA,"SPF00122758",NA,"(Mart.) Radlk.","Ferrucci, MS","1995","10","19","Mato Grosso","Campo Verde","-55.1688995361328","-15.5466995239258",NA,NA,"1996","92328","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-07 09:37:17-03","UEFS","HUEFS","50429","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Souza, V.C.","20367",NA,"Brasil","Estrada Nova Brasilândia-Campo Verde, ca. 20km de Nova Brasilândia.",NA,"Savana arborizada (cerrado).","HUEFS0050429","HUEFS0050429","(Mart.) Radlk.",NA,"1997","10","08","Mato Grosso","Chapada dos Guimarães","-55.066667","-15.016667",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"55W4'","15S1'",NA,NA
"75","2019-09-04 19:05:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","subalbens","Cupania subalbens","Type [status unknown]",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"76","2019-01-23 10:07:21-02","F","FMNH-SEEDPLANTS","V0071746F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","subalbens","Cupania subalbens","Isosyntype","C. F. P. von Martius","264","South America","Brazil",NA,NA,NA,"V0071746F","V0071746F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"77","2018-05-14 17:06:12-03","F","FMNH-SEEDPLANTS","V0302515F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"W. W. Thomas","4553","South America","Brazil",NA,NA,NA,"V0302515F","V0302515F_01 V0302515F_02",NA,"RRC ID Flag",NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"4553",NA
"78","2015-04-02 15:16:44-03","F","FMNH-SEEDPLANTS","V0302525F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0302525F","V0302525F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"79","2020-07-23 12:22:12-03","CEPLAC","CEPEC","36023","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"S. A. Mori","16723",NA,"Brasil","Estrada Cuiaba/Chapada dos Guimarães (MT-251). 3Km ao W de Buriti.",NA,NA,NA,NA,NA,"P. Fiaschi","1984","07","12","Mato Grosso","CHAPADA DOS GUIMARÃES","-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,"30/09/2004",NA,NA,NA,NA,NA,NA
"80","2019-11-01 15:10:41-03","UnB","UB","165696","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Guarim Neto, G; et al.","200","Southern America","Brasil","Chapada dos Guimarães, próximo ao Portão do Inferno.",NA,"Subarbusto, inflorescência longa, flores alva amareladas, muito aromáticas, presença de muitos insetos nas flores.",NA,NA,"(Mart.) Radlk.",NA,"1979","09","02","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-01 15:10:41-03","UnB","UB","165697","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Neto, LA; Aragona, M","1172","Southern America","Brasil","PARNA, Fazenda Pombal.",NA,"Subarbusto, ca. de 1.5m de alt. Inflorescência terminal. Flores creme odorosas.",NA,NA,"(Mart.) Radlk.",NA,"2000","09","25","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-08-20 20:42:11-03","UFSC","FLOR","27072","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Hatschbach, G.; Pott, A. & Pott, V.","63516",NA,"Brasil","Rodovia Jaciara a Chapada dos Guimarães, 10 km 0 de Campo Verde.",NA,"xilopodífera, ascendente, flor alvacenta, 1m altura","FLOR0027072",NA,"(Mart.) Radlk.","Ferrucci, M.S.","1995","10","19","Mato Grosso","Campo Verde","-55.1688995361328","-15.5466995239258",NA,NA,"1996","92328","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:14:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Riedel, L","Hb. Petrop952","Southern America","Brazil","Prope Cujabá.",NA,"Flor.; In campis siccis.; HABITAT: In campis siccis.",NA,NA,"(Mart.) Radlk.",NA,"1827","04",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:14:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Riedel, L","Hb. Petrop1106","Southern America","Brazil","Prope Cujabá.",NA,"Flor.; In campis, locis petrosis.; HABITAT: In campis, locis petrosis.",NA,NA,"(Mart.) Radlk.",NA,"1827","08",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:14:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Martius, CFP","Hb. var.264","Southern America","Brazil","Serra a Cima.",NA,"Legit. Manso. Flor.&nf;Huc quoque, ut videtur , Hb. Schwaque n. 7032, coll. ignoto, fragmentum tantum.&nf;TEM QUE FAZER OUTRO REGISTRO?",NA,NA,"(Mart.) Radlk.",NA,"1828","10",NA,"Mato Grosso","Cuiabá","-56.0967","-15.5961",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2018-12-04 20:31:35-02","UNIR","RON","e2209","S","Plantae","Angiosperma","Sapindales","Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Antônio, M","0392407-0","Southern America","Brasil","Sítio Santa Luzia",NA,NA,"RON000e2209","RON000e2209","(Mart.) Radlk.","Rosa, NA","1997","07","24","Rondônia",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"08","13",NA,NA,NA,NA
"87","2019-11-21 10:19:13-03","IBt","SP","10338","S","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Kuhlmann, JG","CLTE920",NA,"Brasil","Coxipó da Ponte",NA,"Arbusto do cerrado, flores alvacentas odoríferas","SP032322","SP032322","(Mart.) Radlk.","Radlkofer, L","1914","10",NA,"Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-08-07 17:12:08-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Talisia","subalbens","Talisia subalbens",NA,"Santos, JUM dos","400",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"1982","11","21","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
