"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"148","2020-09-02 16:39:25-03","Cenargen","CEN","46772","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Claudenir S. Caires - UnB","92","2002","03","26",NA,"Brasil","DF","Brazlândia, DF 180 entrada da Fazenda S. D. V. S. A. 098-02","974","974","Exsicatas","Árvore próxima a outras dentro de pasto seco. Folhas lineares verde claras, espigascom flores avermelhadas. Parasitando Phoradendron mucronatum (89). Doação Flora do Distrito Federal. Herbário UB 11168.","CEN00046772","-48.183333","-15.55","CEN00046772","BRASILIA",NA,NA,"2002","-48.183333","-15.55","03",NA,NA,NA,NA,NA,"1",NA,NA
"149","2020-09-02 16:39:25-03","Cenargen","CEN","46779","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Claudenir S. Caires - UnB","122","2002","04","04",NA,"Brasil","DF","Núcleo Bandeirante. Country Club ao lado do Catetinho.","1163","1163","Exsicatas","Caule quadrado, folhas lineares verdes escuras. Parasitando Phoradendron tunaeforme (DC.) Eichl. (120). Doação Flora do Distrito Federal. Herbário UB 11198.","CEN00046779","-47.966666","-15.933333","CEN00046779","BRASILIA",NA,NA,"2002","-47.966666","-15.933333","04",NA,NA,NA,NA,NA,"1",NA,NA
"150","2020-09-02 16:39:25-03","Cenargen","CEN","46781","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Claudenir S. Caires - UnB","134","2002","04","09",NA,"Brasil","DF","Ceilândia - DF 280 destino Santo Antônio do Descoberto na Chácara Recanto da Samambaia.","1053","1053","Exsicatas","Hemiparasita 0,8m. Planta pendente. Folhas verde escuras, inflorescências jovens e adultas verdes. Parasitando Phoradendron crassifolium (pohl ex DC.) Eichl. Doação Flora do Distrito Federal. Herbário UB 11210.","CEN00046781","-48.166666","-15.916666","CEN00046781","BRASILIA",NA,NA,"2002","-48.166666","-15.916666","04",NA,NA,NA,NA,NA,"1",NA,NA
"151","2020-09-02 16:39:25-03","Cenargen","CEN","46787","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Claudenir S. Caires - UnB","166","2002","06","11",NA,"Brasil","DF","Parque Nacional de Brasília na margem da EPCT 001.",NA,NA,"Exsicatas","Cerrado aberto e seco com arbustos de médio porte. Plantas vistosas, caules, folhas e inflorescências amarelas. Parasitando Phoradendron perrottetii (DC.) Eichl. Doação Flora do Distrito Federal. Herbário UB 11737.","CEN00046787","-48.066666","-15.716666","CEN00046787","BRASILIA",NA,NA,"2002","-48.066666","-15.716666","06",NA,NA,NA,NA,NA,"1",NA,NA
"152","2021-03-12 16:33:20-03","USP","SPF","49424","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","anamariae","Phoradendron anamariae","Rizzini","Rizzini, CT","Pirani, JR; Harley, RM; Stannard, BL; Furlan, A; Kameyama, C","1701","1987","02","06",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros, Próximo da Cachoeira do Rio Preto, perto do povoado de São Jorge. Cerrado de Chapada em solo pedregoso e mata ciliar.",NA,NA,NA,"Hemi-parasita sobre arvoreta, perto de riacho. Folhas carnosas amarelo-esverdeadas. Inflorescências amarelo-esverdeadas.","SPF00049424","-47.5099983215332","-14.1324996948242","SPF00049424","Alto Paraíso de Goiás","44724","auto","1990",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA
"153","2019-11-13 11:31:22-03","USP","SPF","192177","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Ceccantini, GCT","3139","2007","10","08",NA,"Brasil","Minas Gerais",NA,"685","685",NA,NA,"SPF00192177","-43.983056","-19.470556",NA,"Matozinhos",NA,NA,"2010","-43.983056","-19.470556","05","12",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:31:22-03","USP","SPF","62384","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Stannard, BL","Harley, RM","24874","1988","10","12",NA,"Brasil","Minas Gerais","Serra do Cabral","760","760",NA,NA,"SPF00062384","-44.25","-17.883333",NA,"Buenópolis",NA,NA,"2003","-44.25","-17.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:31:22-03","USP","SPF","80397","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Harley, RM","24916","1988","10","13",NA,"Brasil","Minas Gerais","Serra do Cabral","1100","1100",NA,NA,"SPF00080397","-44.25","-17.883333",NA,"Buenópolis",NA,NA,"1996","-44.25","-17.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:31:22-03","USP","SPF","80432","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Harley, RM","25282","1988","10","20",NA,"Brasil","Minas Gerais",NA,"800","800",NA,NA,"SPF00080432","-41.083333","-16.283333",NA,"Jequitinhonha",NA,NA,"1988","-41.083333","-16.283333","10","20",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:31:22-03","USP","SPF","80442","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Stannard, BL","Harley, RM","26702","1988","12","05",NA,"Brasil","Bahia","Pico das Almas","1450","1500",NA,NA,"SPF00080442","-41.95","-13.533333",NA,"Rio de Contas",NA,NA,"1991","-41.95","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:31:22-03","USP","SPF","83942","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Arbo, MM","4747","1991","02","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Alto Congonhas, 12 Km de Cardeal Mota.","1000","1320",NA,NA,"SPF00083942","-43.583333","-19.333333",NA,NA,NA,NA,"2010","-43.583333","-19.333333","05","11",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:31:22-03","USP","SPF","90567","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Harley, RM","H50129","1991","12","19",NA,"Brasil","Bahia",NA,"750","800",NA,NA,"SPF00090567","-41.666667","-13.233333",NA,"Abaíra",NA,NA,"1996","-41.666667","-13.233333","04","13",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:31:22-03","USP","SPF","91381","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Stannard, BL","H51652","1992","02","27",NA,"Brasil","Bahia",NA,"1040","1040",NA,NA,"SPF00091381","-41.766667","-13.3",NA,"Abaíra",NA,NA,"1996","-41.766667","-13.3","10",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:31:22-03","USP","SPF","91716","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Stannard, BL","Stannard, BL","H51835","1992","03","09",NA,"Brasil","Bahia",NA,"1240","1240",NA,NA,"SPF00091716","-41.75","-13.216667",NA,"Abaíra",NA,NA,"1992","-41.75","-13.216667","03","09",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 18:30:01-03","USP","SPF","91731","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Stannard, BL","Stannard, BL","H51909","1992","03","13",NA,"Brasil","Bahia",NA,"1000","1300",NA,"Abaíra/ Piatã.","SPF00091731","-41.783333","-13.25",NA,NA,NA,NA,"1994","-41.783333","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:31:22-03","USP","SPF","60261","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Stannard, BL","Harley, RM","24592","1987","02","21",NA,"Brasil","Bahia",NA,"1400","1400",NA,NA,"SPF00060261","-41.8114013671875","-13.5789003372192",NA,"Rio de Contas","49773","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:31:22-03","USP","SPF","95695","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Stannard, BL","Atkins, S","CFCR14749","1994","03","01",NA,"Brasil","Bahia","entre as coord. 13°24'30''S, 41°51'13''W, 13°22'50''S, 4152'57''W","1400","1600",NA,NA,"SPF00095695","-41.8114013671875","-13.5789003372192",NA,"Rio de Contas","49773","auto","1999",NA,NA,"02","01",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:31:22-03","USP","SPF","36731","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Stannard, BL","CFCR6931","1984","12","14",NA,"Brasil","Bahia","Pico das Almas",NA,NA,NA,NA,"SPF00036731","-41.8114013671875","-13.5789003372192",NA,"Rio de Contas","49773","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:31:22-03","USP","SPF","36729","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Stannard, BL","CFCR6929","1984","12","14",NA,"Brasil","Bahia","Pico das Almas",NA,NA,NA,NA,"SPF00036729","-41.8114013671875","-13.5789003372192",NA,"Rio de Contas","49773","auto","1996",NA,NA,"04","13",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:31:22-03","USP","SPF","76474","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Pirani, JR","CFSC11895","1991","03","24",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"SPF00076474","-43.7144012451172","-19.1688995361328",NA,"Santana do Riacho","26557","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:31:22-03","USP","SPF","39879","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Venturelli, M","CFSC9241","1984","10","07",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"SPF00039879","-43.7144012451172","-19.1688995361328","SPF00039879","Santana do Riacho","26557","auto","1996",NA,NA,"04","13",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:31:22-03","USP","SPF","31282","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Arraes, MGM","CFSC9176","1983","11","05",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"SPF00031282","-43.7144012451172","-19.1688995361328",NA,"Santana do Riacho","26557","auto","1996",NA,NA,"04","13",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:31:22-03","USP","SPF","186587","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Cavijo, TT","8","2004","01","19",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00186587","-44.1781005859375","-21.1103000640869",NA,"Tiradentes","10355","auto","2008",NA,NA,"07","23",NA,NA,NA,NA,NA,NA,NA
"171","2019-10-07 09:37:36-03","UEFS","HUEFS","71663","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Caires, C.S.","92","2002","03","26",NA,"Brasil","Distrito Federal","DF-180 dentro da Faz. S.D.V.S.A. 098-02.","974","974",NA,NA,"HUEFS0071663","-48.183333","-15.55","HUEFS0071663","Distrito Federal",NA,NA,NA,"48W11'0''","15S33'0''",NA,NA,"Santalanae",NA,NA,NA,NA,NA,NA
"172","2019-10-07 09:37:36-03","UEFS","HUEFS","76156","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Stannard, B.","51835","1992","03","09",NA,"Brasil","Bahia","Perto do Garimpo do Salão, estrada Piatã-Abaíra, 10 km de Piatã.","1240","1240",NA,NA,"HUEFS0076156","-41.75","-13.216667","HUEFS0076156","Abaíra",NA,NA,NA,"41W45'","13S13'",NA,NA,"Santalanae",NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:37:36-03","UEFS","HUEFS","11385","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","B.Stannard","Ganev, W.","942","1992","08","22",NA,"Brasil","Bahia",NA,"1400","1400",NA,NA,"HUEFS0011385","-41.9","-13.116667","HUEFS0011385","Piatã",NA,NA,"1997","41W54'","13S7'","01",NA,"Santalanae",NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:37:36-03","UEFS","HUEFS","8524","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.S.Caires","Queiroz, L.P.de","2091","1987","11","02",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HUEFS0008524","-41.6","-12.066667","HUEFS0008524","Barreiras",NA,NA,"2009","41W36'","12S4'","03",NA,"Santalanae",NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:37:36-03","UEFS","HUEFS","137636","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Melo, E.","5764","2008","05","24",NA,"Brasil","Bahia","Distrito de Delfino. Fazenda Boa Esperança.","750","750",NA,"Caatinga, encosta e vale do rio dos Morins, afluente do rio Salitre.","HUEFS0137636","-41.330833","-10.505278","HUEFS0137636","Umburanas",NA,NA,NA,"41W19'51''","10S30'19''",NA,NA,"Santalanae",NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:37:36-03","UEFS","HUEFS","17730","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Harley, R.M.","26702","1988","12","05",NA,"Brasil","Bahia",NA,"1500","1500",NA,NA,"HUEFS0017730","-41.95","-13.533333","HUEFS0017730","Rio de Contas",NA,NA,NA,"41W57'","13S32'",NA,NA,"Santalanae",NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:37:36-03","UEFS","HUEFS","41988","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Gardner, G.","1672","1838","10",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"HUEFS0041988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santalanae","Holótipo",NA,NA,NA,NA,NA
"178","2019-10-07 09:37:36-03","UEFS","HUEFS","41989","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Gardner, G.","1672","1838","10",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"HUEFS0041989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santalanae","Holótipo",NA,NA,NA,NA,NA
"179","2019-10-07 09:37:36-03","UEFS","HUEFS","70037","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.S.Caires","Andrade, M.J.G.","177","2002","11","10",NA,"Brasil","Bahia","Estrada para o Pico das Almas. Chapada Diamantina",NA,NA,NA,NA,"HUEFS0070037","-41.933333","-13.516667","HUEFS0070037","Rio de Contas",NA,NA,"2009","41W56'","13S31'","03",NA,"Santalanae",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:37:36-03","UEFS","HUEFS","186679","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Felix, L.P.","9579","2000","01","07",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HUEFS0186679","-41.8114013671875","-13.5789003372192","HUEFS0186679","Rio de Contas","49773","auto",NA,NA,NA,NA,NA,"Santalanae",NA,NA,NA,NA,NA,NA
"181","2021-03-04 11:17:49-03","UEFS","HUEFS","159135","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.S.Caires","Silva, L.A.M.","5098","2007","12","04",NA,"Brasil","Bahia","Pico das Almas. Região Rochosa. Campo rupestre.",NA,NA,NA,"Campo rupestre.","HUEFS0159135","-41.8114013671875","-13.5789003372192","HUEFS0159135","Rio de Contas","49773","auto","2012",NA,NA,"12",NA,"Santalanae",NA,NA,NA,NA,NA,NA
"182","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199435F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199435F","-52.8731","-10.8339","V0199435F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"183","2018-04-04 16:36:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,"RRC ID Flag","H. S. Irwin","9371",NA,NA,NA,"South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9371",NA,NA,NA
"184","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199438F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"V0199438F","-74.14","-9.1839","V0199438F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"185","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199430F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199430F","-52.8731","-10.8339","V0199430F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"186","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199431F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199431F","-52.8731","-10.8339","V0199431F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"187","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199432F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199432F","-52.8731","-10.8339","V0199432F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"188","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199433F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0199433F","-65.9119","7.0758","V0199433F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"189","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199434F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199434F","-52.8731","-10.8339","V0199434F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"190","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199436F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"V0199436F","-78.1869","-1.4628","V0199436F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"191","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199437F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199437F","-52.8731","-10.8339","V0199437F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"192","2015-03-06 19:00:41-03","F","FMNH-SEEDPLANTS","V0199439F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"V0199439F","-52.8731","-10.8339","V0199439F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"193","2020-04-29 16:30:23-03","UFVJM","HDJF","6289","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Faria, JEQ","Faria, JEQ; Proença, CEB; Caires, CS","7147","2017","02","26","Southern America","Brasil","Minas Gerais","Estrada entre Diamantina e Milho Verde","874","874",NA,NA,"HDJF006289","-43.541111","-18.403611",NA,"Diamantina",NA,NA,"2017","-43.541111","-18.403611","02",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-04-29 16:30:23-03","UFVJM","HDJF","6293","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Faria, JEQ","Faria, JEQ; Proença, CEB; Caires, CS","7151","2017","02","26","Southern America","Brasil","Minas Gerais","Ponto do Rio Jequitinhonha, a próximo Milho Verde","1133","1133",NA,NA,"HDJF006293","-43.488611","-18.453889",NA,"Serro",NA,NA,"2017","-43.488611","-18.453889","02",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-01-25 15:37:07-02","IAC","IAC","7981","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.T. Rizzini","A.P. Viégas","s/nº","1945","12","09",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"-46.9578","-22.4319",NA,"Mogi Mirim",NA,NA,"1950","-46.9578","-22.4319","02","28",NA,NA,NA,NA,NA,NA,NA
"196","2020-07-23 12:10:09-03","CEPLAC","CEPEC","6009","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,"C. S. Caires","T. S. dos Santos","1016","1970","08","19",NA,"Brasil","Bahia","Na margem da estrada para o Maruim. Mata do Cururupe, próximo ao litoral.",NA,NA,NA,NA,NA,"-39.0494003295898","-14.7889003753662",NA,"ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,"06/03/2009",NA,NA,NA,NA
"197","2020-07-23 12:10:09-03","CEPLAC","CEPEC","48915","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,"Flora do Pico das Almas","R. M. Harley","26702","2000","12","07",NA,"Brasil","Bahia","Pico das Almas. Vertente leste. Vale do SW do Campo do Queiroz.",NA,NA,NA,NA,NA,"-41.95","-13.533333",NA,"RIO DE CONTAS",NA,NA,NA,"41W57'","13S32'",NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"198","2020-07-23 12:10:09-03","CEPLAC","CEPEC","73622","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,"C. S. Caires","M. M. Arbo","7676","1997","01","23",NA,"Brasil","Bahia","6Km a E de Maracás, caminho a Itiruçú.",NA,NA,NA,NA,NA,"-40.383333","-13.45",NA,"MARACÁS",NA,NA,NA,"40W23'","13S27'",NA,NA,NA,NA,"06/03/2009",NA,NA,NA,NA
"199","2020-07-23 12:24:30-03","CEPLAC","CEPEC","102362","PreservedSpecimen","Plantae",NA,NA,"Viscaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,"B. L. Stannard","B. Stannard",NA,"1992","03","09",NA,"Brasil","Bahia","Perto do Garimpo do Salão, estrada Piatã/Abaíra, 10Km de Piatã.",NA,NA,NA,NA,NA,"-41.75","13.216667",NA,"ABAÍRA",NA,NA,NA,"41W45'","13N13'",NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"200","2020-07-23 12:10:09-03","CEPLAC","CEPEC","42235","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum",NA,"C. T. Rizzini","E. P. Heringer","5159","1991","07","01",NA,"Brasil","Distrito Federal","Bacia Rio S. Bartolomeu.",NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,"BRASÍLIA","70570","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA
"201","2019-02-27 14:03:38-03","UFSJ","HUFSJ","4616","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Sobral, M","15374","2013","02","05",NA,"Brasil","Minas Gerais","Próximo à ponte sobre o rio Grande. BR-265.","979","979",NA,"Hemiparasita de Phoradendron, crescendo sobre a coleta Sobral 15363; frutos maduros brancos.","HUFSJ004616","-44.568639","-21.276806","HUFSJ004616_v00 HUFSJ004616_v01","Nazareno",NA,NA,"2013","-44.568639","-21.276806","05",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-02-27 14:03:38-03","UFSJ","HUFSJ","991","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Sobral, M","13024","2009","11","03",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Hemiparasita sobre Ocotea sp.; frutos maduros brancos.","HUFSJ000991","-43.9757995605469","-21.1868991851807","HUFSJ000991_v00 HUFSJ000991_v01","Barroso","7934","auto","2013",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
