"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"180","2020-12-20 21:15:28-03","UFV","VIC","13543","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,"VIC013543","VIC013543","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:15:28-03","UFV","VIC","13583","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,"VIC013583","VIC013583","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:15:28-03","UFV","VIC","13689","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.","1992","06","03","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Córrego Volta Grande.",NA,NA,NA,NA,NA,NA,"VIC013689","VIC013689","1188",NA,NA,NA,"Casca lisa, cinza-escura; casca interna amarelada, amarga com exsudato pouco tardio; frutos imaturos verdes; folhas com exsudato leitoso. CAP de 30 cm e altura de 9,0 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:15:28-03","UFV","VIC","13703","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.","1993","04","28","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Córrego Volta Grande.",NA,NA,NA,NA,NA,NA,"VIC013703","VIC013703","1649",NA,NA,NA,"Casca interna creme alburno branco, casca externa lisa, acanelada na base, com botões florais cinza-esverdeadas. CAP de 50 cm e altura de 10,5 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-20 21:15:28-03","UFV","VIC","13704","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.","1992","06","26","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Córrego Volta Grande.",NA,NA,NA,NA,NA,NA,"VIC013704","VIC013704","1191",NA,NA,NA,"Casca lisa, verde; casca interna bege-amarelada, amarga, dura; exsudato branco leitoso nas folhas; folhas com página inferior cinzenta. Flores de cor prata. CAP de 12 + 28 cm e altura de 9,5 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-20 21:15:28-03","UFV","VIC","13705","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.","1992","07","27","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Córrego Volta Grande.",NA,NA,NA,NA,NA,NA,"VIC013705","VIC013705","1215",NA,NA,NA,"Casca bege-cinza-clara; superficialmente gretada; casca interna amarela, amarga; base ligeiramente sulcada, folhas com página inferior cinzento. CAP de 37 cm e altura de 8,3 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-20 21:15:28-03","UFV","VIC","13800","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Córrego Volta Grande.",NA,NA,NA,NA,NA,NA,"VIC013800","VIC013800","s.n.",NA,NA,NA,"Casca bege cinza clara superficialmente gretada, casca interna amarela amarga, base do tronco ligeiramente sulcado com unicata e folha página inferior cinzenta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-20 21:15:28-03","UFV","VIC","13940","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Edson Mendes.",NA,NA,NA,NA,NA,NA,"VIC013940","VIC013940","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-20 21:15:28-03","UFV","VIC","13949","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Gomes, S.M.","Mota, A.L.P.; et al.","1991","12","12","Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Vasco.",NA,NA,NA,NA,NA,NA,"VIC013949","VIC013949","1057",NA,NA,NA,"Árvore de até 10 metros de altura; casca exrterna gretada, deiscente em placas irregulares; base do tronco ligeiramente acanalada; casca interna de cor creme; exsudato leitoso nas folhas; folhas discolores, ligeiramente ferruginosas na",NA,NA,NA,NA,"2001","07","05",NA,NA,NA,NA,NA,NA
"189","2020-12-20 21:15:28-03","UFV","VIC","13968","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Vasco.",NA,NA,NA,NA,NA,NA,"VIC013968","VIC013968","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-20 21:15:28-03","UFV","VIC","14027","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata do Vasco.",NA,NA,NA,NA,NA,NA,"VIC014027","VIC014027","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-20 21:15:28-03","UFV","VIC","14228","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata Barreiro.",NA,NA,NA,NA,NA,NA,"VIC014228","VIC014228","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-20 21:15:28-03","UFV","VIC","14505","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata de Cerrado Zé Costa.",NA,NA,NA,NA,NA,NA,"VIC014505","VIC014505","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-20 21:15:28-03","UFV","VIC","14708","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Triângulo Mineiro, Mata de Furnas.",NA,NA,NA,NA,NA,NA,"VIC014708","VIC014708","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-20 21:15:28-03","UFV","VIC","47964","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Filardi, F.L.R.; et al.","2003","02","27","Brasil","Minas Gerais","Volta Grande","Trilha Ponte Rio Grande-MG","-48","-20","-48","-20",NA,NA,"VIC047964","VIC047964","283",NA,NA,NA,"Bo. Floral e Frutos,Árvo; Árvore; Mata Ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-20 21:15:28-03","UFV","VIC","40522","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Simão, M.V.R.C.","Simão, M.V.R.C.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, Treinamento e Educação Ambiental da Mata do Paraiso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC040522","VIC040522","380",NA,NA,NA,"Árvore, 12 m, flores diminutas verde em estádio de senescência.; Floresta Estacional Semi- decidua",NA,NA,"13937","auto","2013","06","13",NA,NA,NA,NA,NA,NA
"196","2020-12-20 21:15:28-03","UFV","VIC","40572","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Simão, M.V.R.C.","Simão, M.V.R.C.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, Treinamento e Educação Ambiental da Mata do Paraiso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC040572","VIC040572","288",NA,NA,NA,"Árvore, 11m, fruto imaturo verde, maduro marrom acinzentado, ambos com muitas lenticelas claras.; Floresta Estacional Semi- decidua",NA,NA,"13937","auto","2013","06","13",NA,NA,NA,NA,NA,NA
"197","2020-12-20 21:15:28-03","UFV","VIC","12621","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Gomes, S.M.","Bernacci, L.C.; et al.","1987","08","15","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC012621","VIC012621","s.n.",NA,NA,NA,"Árvore com 7,0 metros de altura, caule cinza claro liso, flores creme-amareladas perfumados.",NA,NA,"21675","auto","2001","07","05",NA,NA,NA,NA,NA,NA
"198","2020-12-20 21:15:28-03","UFV","VIC","11549","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Gomes, S.M.","Tamashiro, J.Y.; Joly, C.A.","1986","10","03","Brasil","São Paulo","Atibaia","Reserva Municipal de Atibaia - Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC011549","VIC011549","s.n.",NA,NA,NA,"Arvoreto de 5,0 metros de altura. Botões creme-esverdeados. Frutos maduros.",NA,NA,"21675","auto","2001","07","05",NA,NA,NA,NA,NA,NA
"199","2021-03-24 17:08:34-03","UFES","SAMES","295","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Menezes,L.F.T.","Jesus,M.C.F.","2010","12","03","Brasil","Espírito Santo","Linhares","Degredo. Mata seca de restinga.","-40.0722007751465","-19.3910999298096","-397125000.0","-194133333.0",NA,NA,"SAMES00295",NA,"430",NA,NA,NA,"Arbusto com botões florais amarelos.",NA,NA,"48094","auto","2011","09","19",NA,NA,NA,NA,NA,NA
"200","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0012016","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","1999","5","17","Brazil","Espirito Santo",NA,"Mirante da torre de TV (Mun. Venda Nova do Imigrante)","-41.13365","-20.3278",NA,NA,"1000",NA,NA,NA,"69122",NA,NA,NA,"Árvore, 6m, látex alvo. Floresta atlántica do alto do morro.","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:30:17-03","UFJF","CESJ","50343","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","C.N. Matozinhos","N.L. Abreu; L. Menini Neto","2008","05","10","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra, município de Monte Verde.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ050343","CESJ050343","219","América do Sul",NA,NA,"Arbusto em campo rupestre ca. 1,5m. Folhas verdes discolores. Frutos verdes acastanhados, pintalgados de alvo.","Angiosperma",NA,"30417","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 14:30:17-03","UFJF","CESJ","52862","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","T.M. Machado; F.S. Souza","F.S. Souza; M.G. Rezende; R.C.L. Elias; T.M. Machado","2009","02","10","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Granito Marrom Imperial","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"CESJ052862","CESJ052862","662","América do Sul",NA,NA,"Árvore ca. 6 m no pasto. Flores e frutos passados. Presença de látex.","Angiosperma",NA,"25710","auto","2009","02",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 14:30:17-03","UFJF","CESJ","53566","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","C.N. Matozinhos","J.H.C. Ribeiro; F.S. Souza","2009","05","31","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ053566","CESJ053566","132","América do Sul",NA,NA,"Árvore 6m no pasto. Frutos imaturos verdes e frutos secos.","Angiosperma",NA,"30417","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 14:30:17-03","UFJF","CESJ","52334","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","C.N. Matozinhos","J.A. Oliveira; D. Monteiro; F.S. Souza; A.C. Mezzonato; J.H.C. Ribeiro","2008","10","25","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ052334","CESJ052334","16","América do Sul",NA,NA,"Arbusto, 2 m, no campo rupestre, sob solo quartzítico.","Angiosperma",NA,"30417","auto","2009","08",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:30:17-03","UFJF","CESJ","52370","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","C.N. Matozinhos","D. Monteiro; J.H.C. Ribeiro; A.C. Mezzonato; F.S. Souza; J.A. Oliveira","2008","10","27","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ052370","CESJ052370","400","América do Sul",NA,NA,"Árvore ca 8m altura, no campo rupestre com solo quartzitico. Heliófila. Corola branco-esverdeada.","Angiosperma",NA,"30417","auto","2009","05",NA,NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:40:52-03","UFMS","CGMS","73638","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","G.Damasceno","D. Cuadrado; V.A. Nakamura, R.M. Fernandes, G.A. Damasceno Junior","2018","11","05","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Sol de Maio. Parque Nacional da Serra da Bodoquena","-56.8625","-20.5916666","-56,8625","-20,5916666","500","500","CGMS1106445",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"2018","11","05",NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:40:52-03","UFMS","CGMS","74375","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"E.G. Arguelho; F.M. Alves","2018","03","30","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556","-54,6155556","-20,5080556",NA,NA,"CGMS1107241",NA,"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:40:52-03","UFMS","CGMS","73639","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","F. M. Alves","L.P. Oliveira; C. Estodutto, E.O. Souza, F.M. Alves","2018","11","02","Brasil","Mato Grosso do Sul","Jardim","Fazenda Santa Fé. Parque Nacional da Serra da Bodoquena","-56.7513889","-21.5108333","-56,7513889","-21,5108333","502","502","CGMS1106446",NA,"51",NA,NA,NA,"Flor branca",NA,NA,NA,NA,"2018","11","02",NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:40:52-03","UFMS","CGMS","70181","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"A. Pott; V.J. Pott; S.N. Moreira","2010","05","23","Brasil","Mato Grosso do Sul","Bonito","Retiro do Ruivo, próximo ao Córrego Taquaral, Fazenda América, Bacia do Rio Formoso, Serra da Bodoquena.","-56.6002778","-21.1708334","-56,6002778","-21,1708334","415","415","CGMS1069566",NA,"15981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-04-07 11:40:52-03","UFMS","CGMS","17807","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","J.L. Battilani","J.L. Battilani","2003","09","04","Brasil","Mato Grosso do Sul","Jardim","Mata Ciliar, Rio da Prata.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"CGMS1047102",NA,"58",NA,NA,NA,"Período de frutificação: julho-agosto. Habitat: Mata. Habito: Arbóreo de grande porte (15-20m)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-27 13:45:48-03","UFS","ASE","7661","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Souza-Silva, RF","F.França; E.Melo; C.Correia; Silva, A; R.Ribeiro","1996","01","28","Brasil","Bahia","Itatim","Morro do Agenor","-39.697778","-12.711944","-39.697778","-12.711944",NA,NA,"ASE0017640","ASE0017640","1530","Southern America",NA,NA,"Árvore. 12m. . frutos imaturos marrons com pontuações brancas, látex copioso branco.; Árvore. 12m. . frutos imaturos marrons com pontuações brancas, látex copioso branco.; Mata","Magnoliophyta",NA,NA,NA,"2008","07","31",NA,NA,NA,NA,NA,NA
"212","2019-08-20 10:03:04-03","UNICAMP","UEC","104176","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Castello, ACD","Lima, HC","1990","11","02","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, caminho para o Morro de S","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC105338","UEC105338","4022",NA,NA,NA,"flor, Árvore com 13 m de altura. Folhas discolores com face dorsal ferugínea. Flores com cálice ferruginoso e corola creme-amarelado. Ocasional. Alt. 1100 m.","Magnoliopsida",NA,"33190","auto","2018","12",NA,NA,NA,NA,NA,NA,NA
"213","2019-08-20 10:03:04-03","UNICAMP","UEC","104117","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"Martinelli, G","1986","11","26","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascente do rio das Flore","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"11913",NA,NA,NA,"flor, Pequena árvore, 8 m, folhas na face ventral verde, face dorsal ferrugínea; folhas jovens aveludadas, de cor ferrugínea; flores com cálice ferruginoso, corola creme. Floresta pluvial tropical costeira. Alt: 1100 m.","Magnoliopsida",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-08-20 10:03:04-03","UNICAMP","UEC","104177","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"Martinelli, G","1986","11","26","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascente do rio das Flore","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"UEC105341","UEC105341","11913",NA,NA,NA,"flor, Pequena árvore, 8 m, folhas na face ventral verde, face dorsal ferrugínea; folhas jovens aveludadas, de cor ferrugínea; flores com cálice ferruginoso, corola creme. Floresta pluvial tropical costeira. Alt: 1100 m.","Magnoliopsida",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-19 14:04:34-03","UFRPE","PEUFR","35142","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","A. G. da Silva & L.M. Nascimento","L.M. Nascimento; A.G. da Silva","2000","07","22","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhado","-36.388667","-8.2075","36°23'320W","08°12'27S","1030","1030","PEUFR035142",NA,"423",NA,NA,NA,"Árvore com cerca de 15m de altura. Presença de latex. Folhas membranáceas. Frutos imaturos verdes com pontuações creme. Ocasional.",NA,NA,NA,NA,"2000","10","08",NA,NA,NA,NA,NA,NA
"216","2019-11-19 14:04:34-03","UFRPE","PEUFR","19540","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"K. Andrade; L. S. Figueirêdo","1995","07","09","Brasil","Pernambuco","Buíque","Fazenda Laranjeiras","-37.166667","-8.616667","37°10'W","8°37'S","790","790","PEUFR019540",NA,"117",NA,NA,NA,"Arbusto com cerca de 4m, Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-19 14:04:34-03","UFRPE","PEUFR","19683","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","R. F. Souza-Silva","M.J.N. Rodal","2008",NA,NA,"Brasil","Pernambuco","Caruaru","Murici, Brejo dos Cavalos, Parque Ecológico Municipal, solo arenoso.","-36","-8.31","36°0'00W","08°18'36S","1100","1100","PEUFR019683",NA,"335",NA,NA,NA,"Flores pequenas.",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-19 14:04:34-03","UFRPE","PEUFR","32708","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"L.M. Nascimento; A.G. da Silva","2000","01","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhado","-36.393967","-8.185733","36°23'638W","08°11'144S","565","960","PEUFR032708",NA,"303",NA,NA,NA,"árvore com cerca de 8m de altura. Flores em botão verdes, cálice verde e pétalas claras. Frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-19 14:04:34-03","UFRPE","PEUFR","35128","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","A. G. da Silva & L.M. Nascimento","L.M. Nascimento; A.G. da Silva","2000","09","06","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhado","-36.393967","-8.185733","36°23'638W","08°11'144S","565","960","PEUFR035128",NA,"439",NA,NA,NA,"Árvore com cerca de 10m de altura. Presença de látex. Frutos imaturos verdes. Frequente.",NA,NA,NA,NA,"2000","10","08",NA,NA,NA,NA,NA,NA
"220","2019-11-19 14:04:34-03","UFRPE","PEUFR","35164","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","A. B. da Silva & L.M. Nascimento","L.M. Nascimento; A.G. da Silva","2001","01","16","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhado","-36.41225","-8.185733","36°24'735W","08°11'144S","565","960","PEUFR035164",NA,"479",NA,NA,NA,"Árvore com 9m de altura. Presença de látex. Folhas discolor. Flores com sépalas verdes e pétalas amarela clara. Frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-19 14:04:34-03","UFRPE","PEUFR","32702","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"C. A. M. de Oliveira; A. G. Da silva, A. M. da Silva; L.M. Nascimento","1999","09","14","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhado","-36.388667","-8.2075","36°23'320W","08°12'27S","1030","1030","PEUFR032702",NA,"9",NA,NA,NA,"árvore com cerca de 12m de altura. Presença de látex. Frutos imaturos verde. Frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-04-22 16:17:22-03","UFPB","JPB","28640","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Souza-Silva, RF","Lourenço, CEL; Carneiro, MC","2001","07","29","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,NA,NA,"241","Southern America",NA,NA,"; DESC: Árvore ca. 8m de alt.; com frutos; látex branco.","Angiosperma","Dicotyledon","10323","auto","2008","10","06",NA,NA,NA,NA,NA,NA
"223","2020-04-22 16:17:22-03","UFPB","JPB","26281","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Souza-Silva, RF","Lourenço, CEL; Carneiro, MC","2000","12","10","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,NA,NA,"56","Southern America",NA,NA,"; DESC: Árvore ca. 8m de alt.; frutos e sementes.","Angiosperma","Dicotyledon","10323","auto","2008","10","06",NA,NA,NA,NA,NA,NA
"224","2020-04-22 16:17:22-03","UFPB","JPB","29220","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Souza-Silva, RF","Barbosa, MR; et al.","2000","03","15","Brasil","Paraíba","Monte Horebe","Serra em direção a Mauriti (CE).","-38.5863990783691","-7.21500015258789",NA,NA,NA,NA,NA,NA,"2011","Southern America",NA,NA,"; DESC: Árvore.","Angiosperma","Dicotyledon","20290","auto","2008","10",NA,NA,NA,NA,NA,NA,NA
"225","2020-07-12 17:21:10-03","UFPB","JPB","27674","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Nascimento, LM; Silva, AG da","2000","09","06","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"439","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon","34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-12 17:21:10-03","UFPB","JPB","27673","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.",NA,"Nascimento, LM; Silva, AG da","2000","07","22","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,"423","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon","34231","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
