"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","day","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"91","2016-11-04 05:21:00-02","MO","MOBOT","100321618","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Edwin Becerra González|Juan Perea","Becerra González 1226","2006","3","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Iscozacín. Fundo de Walter Westraicher.","-75.4072222","-10.5816667","500.00000000",NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"92","2018-01-27 05:29:00-02","MO","MOBOT","100461939","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","D.J. Rosen (TAES)","Nur Ritter|Garrett E. Crow|Marisol Garvizu|Charlyn W. Crow","Ritter 4438","1998","7","South America","Bolivia","Santa Cruz","Angel Sandoval","Laguna Uberaba, on the Bolivian-Brazilian border.","-57.7661111","-17.5697223","85.00000000",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"93","2012-03-29 11:12:00-03","MO","MOBOT","100461940","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","D.J. Rosen (TAES)","Nur Ritter","Ritter 2979","1996","2","South America","Bolivia","Cochabamba","Carrasco","The road between Ivirgarsama and Puerto Villarroel, ca. 3 kms NE of town","-64.8327778","-17.0144444","220.00000000",NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"94","2012-03-29 11:20:00-03","MO","MOBOT","100461943","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","D.J. Rosen (TAES)","Nur Ritter","Ritter 4331","1998","6","South America","Bolivia","Santa Cruz","Velasco","Lago Caiman.","-60.9222223","-13.5897222","200.00000000",NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2014-02-26 12:26:00-03","MO","MOBOT","100675919","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"M.S. Chrostowski","Chrostowski 66-24","1969","8","South America","Peru","Pasco","Oxapampa","1/2 hr. SW of Shumahuani hacienda compound on trail to Tihuanaski.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2008-05-27 22:02:00-03","MO","MOBOT","1262365","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","S. Gonzales & A. Reznicek (MICH)","Francis W. Pennell","Pennell 3727","1918","1","South America","Colombia","Antioquia","Puerto Berrío","Swamp.","-74.403713","6.484081","130.00000000","140.00000000",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","1262366","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","S. Gonzalez & A. Reznicek (MICH)","Sidney T. McDaniel","McDaniel 11452","1968","11","South America","Colombia","Amazonas","Leticia","Ca 2 km northeast, flooded swamp, abundant in floating masses of vegetation in open swamp.",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1517856","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","F. Mereles, 2001 (FCQ)","Émile Hassler","Hassler 12570","1913","4","South America","Paraguay","Central",NA,"In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-03-09 12:33:00-03","MO","MOBOT","1790968","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","A. Reznicke & S. González","George S. Jenman","Jenman 6111","1889",NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"1"
"100","2009-07-10 17:56:00-03","MO","MOBOT","2195474","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","S. González & A. Reznicek","Troels M. Pedersen","Pedersen 1712","1952","5","South America","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa. One of the main components of the vegetation on the floating islands covering the surface of the numerous lakes on the estate. New for Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-08-12 05:58:00-03","MO","MOBOT","2628814","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Camelbeke, K. (GENT)","H. Balslev|R. Valencia|Guillermo Paz y Miño","Balslev 84893","1989","4","South America","Ecuador","Sucumbíos",NA,"Reserva Faunistica de Cuyabeno, Laguna Cañangueno. Floating islands and submerged vegetation in blackwater lake in tropical rain forest.","-76.18333","-0.01666","265.00000000",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","265609","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","G. Davidse","Bassett Maguire|et al.","Maguire 53530","1962","9","South America","Venezuela","Bolívar",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-09-13 06:39:00-03","MO","MOBOT","2675440","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Camelbeke, K. (GENT)","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 35059","1980","7","South America","Ecuador","Pastaza",NA,"Río Capihuari, tributary of Río Pastaza. Inundated forest, black water swamp, and forest on elevated ground.","-76.83333","-2.5","285.00000000",NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","269475","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Eduardo Asanza C.|A.S. Barfod","Asanza C. 41231","1982","11","South America","Ecuador","Sucumbíos",NA,"Cuyabeno Nature Reserve. Río Cuyabeno and Laguna Cuñangueno. Collections made from canoe going up to the along Río Cuyabeno.","-76.21666","-0.05","240.00000000",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","2787239","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","S. González-Elizando","Ghillean T. Prance","Prance 8059","1968","10","South America","Brazil",NA,NA,"Basin of Rio Purus. Municipality of Lábrea. Lago Preto, 3 km north of Lábrea",NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-04-06 12:17:00-03","MO","MOBOT","3068064","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","S. González & A. Reznicek","Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22708","1938","10","South America","Argentina","Salta",NA,"Laguna Sielo, about 42 km west of Manuela Pedraza.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2008-05-27 22:02:00-03","MO","MOBOT","3068065","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Edwin L. Tyson|Merle Kuns","Tyson 968","1964","3","South America","Bolivia","Beni","Mamore","Bajio just east of San Joaquin.",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-01-28 05:13:00-02","MO","MOBOT","942007","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","D.J. Rosen (TAES)","Timothy J. Killeen|René Guillén V.","Killeen 6834","1994","10","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio; plantas acuaticas y vegetación flotante del Río Bajo Paragúa.","-61.03277","-14.78","100.00000000",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2013-01-28 05:13:00-02","MO","MOBOT","966149","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","F. Mereles, Mar","René Guillén V.|V. Roca","Guillén Villarroel 3100","1995","1","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 1,30 hrs. al NO del campamento; hacia Toledo, en la Bahía Las Trancas; la vegetación es flotante como islas.","-61.06138","-14.75333","210.00000000",NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"110","2011-02-18 15:13:00-02","MO","MOBOT","3068067","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","González-Elizondo","W. Egler|Howard S. Irwin","Egler 45947","1961","7","South America","Brazil","Amapá",NA,"Rio Jari. Ca. 1 km N of Arumanduba.","-53","-1.5",NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-01-10 20:52:12-03","INPA","INPA","123918","S","Plantae","Monocotyledon","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Alves, MVS","Yamakoshi, M","219","1984","04","Southern America","Brasil","Amazonas","Maraã","Paraná do Amanã, Rio Japurá, Paraná do Amanã, (rio Japurá). Local de coleta com 0,30m de profundidade.","-64.75","-2.916667",NA,NA,NA,NA,"INPA0123918","INPA0123918 INPA0123918_e INPA0123918_e1","15","2009","09",NA,NA,NA,"-64.75","-2.916667",NA,NA,NA,NA,NA
"112","2020-08-31 09:20:35-03","INPA","INPA","131549","S","Plantae","Monocotyledon","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Koyama, TM","Davidse, G","17839","1980","04","Southern America","Brasil","Pará","Marapanim","Just east of the fishing village of Camâra which is ca. 11 Km northwest of Marudá. in marsh adjoining mangroves.","-47.683333","-0.616667",NA,NA,NA,NA,"INPA0131549","INPA0131549 INPA0131549_e INPA0131549_nd","04","1981",NA,NA,NA,NA,"-47.683333","-0.616667",NA,NA,NA,NA,NA
"113","2020-08-31 09:20:35-03","INPA","INPA","158368","S","Plantae","Monocotyledon","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Alves, MVS","Maas, PJM","6944","1987","11","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Comunidade Aparecida, Rio Negro, Communidade Aparecida, opposite mouth of Igarapé tuarí, near abandoned portion of Perimetral Norte. Wet place in open secondary vegetation.","-67.3","0.333333",NA,NA,NA,NA,"INPA0158368","INPA0158368 INPA0158368_e","06","2009","09",NA,NA,NA,"-67.3","0.333333",NA,NA,NA,NA,NA
"114","2020-08-31 09:20:35-03","INPA","INPA","247446","S","Plantae","Monocotyledon","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Bleich, ME","40","2011","09","Southern America","Brasil","Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.10975","-9.897278","263","263",NA,NA,"INPA0247446","INPA0247446 INPA0247446_e INPA0247446_nd","19",NA,NA,NA,NA,NA,"-56.10975","-9.897278",NA,NA,NA,NA,NA
"115","2020-08-31 09:20:35-03","INPA","INPA","247494","S","Plantae","Monocotyledon","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Bleich, ME","88","2011","09","Southern America","Brasil","Mato Grosso","Alta Floresta","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana","-56.10975","-9.897278","263","263",NA,NA,"INPA0247494","INPA0247494 INPA0247494_e INPA0247494_nd","19",NA,NA,NA,NA,NA,"-56.10975","-9.897278",NA,NA,NA,NA,NA
"116","2020-08-31 09:20:35-03","INPA","INPA","268801","S","Plantae","Monocotyledon","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Nunes, CS","Householder, JE","1208b","2011","10","Southern America","Brasil","Roraima","Boa Vista","Boa Vista, About BR-174 50km north of Boa Vista.","-60.786723","3.135796","85","85",NA,NA,"INPA0268801",NA,"15","2019","11","21",NA,NA,"-60.786723","3.135796",NA,NA,NA,NA,NA
"117","2021-01-26 13:53:45-03","IMA","MAC","10132","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","M.Alves","G.L.Esteves; et al.","1953","1987","11",NA,"Brasil","Alagoas","Penedo","próximo a Marituba de Baixo, no leito do rio","-36.5863990783691","-10.2903003692627",NA,NA,NA,"Erva ca. de 60cm de altura. Inflorescências cremes.; Restinga.","MAC0010132",NA,"17","1999",NA,NA,"31870","auto",NA,NA,NA,NA,NA,NA,NA
"118","2014-11-06 16:16:48-02","UFPB","EAN","2789","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","Svenson","Abreu.D.B.O","J. M. Pires; G. A. Blach","214","1945","09",NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,"19","2009","10","25","48462","auto",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 11:55:37-03","UFPE","UFP","23580","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Guedes; Nascimento","Nascimento, AFS; Guedes, ML; Bastos, SVB; Lima, SS; Silva, MB","64","1998","10",NA,"Brasil","Bahia","São Sebastião do Passé",NA,"-38.4953002929688","-12.5124998092651",NA,NA,NA,NA,"UFP023580",NA,"17","1998",NA,NA,"18909","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 11:55:37-03","UFPE","UFP","15237","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Luceño, M","Rodrigues, SM","755","1996","04",NA,"Brasil","Piauí","Gilbués",NA,"-45.3438987731934","-9.83166980743408",NA,NA,NA,NA,"UFP015237",NA,"01","1996","08",NA,"69776","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 11:55:37-03","UFPE","UFP","14295","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; Silva, MB; Romero, I","UFP14295","1996","06",NA,"Brasil","Bahia","Lençóis",NA,"-41.966667","-12.55","700","700",NA,"Frequente.; Frequente.","UFP014295",NA,"20",NA,NA,NA,NA,NA,"-41.966667","-12.55",NA,NA,NA,NA,NA
"122","2021-03-01 11:55:37-03","UFPE","UFP","14295","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","114","1996","06",NA,"Brasil","Bahia","Lençóis",NA,"-41.394444","-12.566111","700","700",NA,"Frequente.; Frequente.","UFP014295",NA,"20",NA,NA,NA,NA,NA,"-41.394444","-12.566111",NA,NA,NA,NA,NA
"123","2021-03-01 11:55:37-03","UFPE","UFP","14510","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","183","1996","06",NA,"Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.45","900","900",NA,NA,"UFP014510",NA,"21",NA,NA,NA,NA,NA,"-41.466667","-12.45",NA,NA,NA,NA,NA
"124","2021-03-01 11:55:37-03","UFPE","UFP","14510","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.",NA,"Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; Silva, MB; Romero, I","UFP14510","1996","06",NA,"Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,"Frequente; Frequente","UFP014510",NA,"21",NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 11:55:37-03","UFPE","UFP","10181","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Alves, M; Luceño, M","Luceño, M","196b","1994","07",NA,"Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"UFP010181",NA,"31","1995","10",NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 11:55:37-03","UFPE","UFP","10181","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Luceño, M","Guerra, M; Luceño, M","UFP10181","1994","07",NA,"Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"UFP010181",NA,"31",NA,NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 11:55:37-03","UFPE","UFP","10049","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Alves, M; Luceño, M","Luceño, M; Mendes A.P.","UFP10049","1994","07",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP010049",NA,"12","1995",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 11:55:37-03","UFPE","UFP","10049","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Alves, M; Luceño, M","Luceño, M; Mendes A.P.","UFP10049","1994","07",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP010049",NA,"12","1995","10",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 11:55:37-03","UFPE","UFP","15237","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeck.","Luceño, M","Rodrigues, SM","755","1996","04",NA,"Brasil","Piauí","Gilbués",NA,"-45.3438987731934","-9.83166980743408",NA,NA,NA,"inlforescência esverdeada; inlforescência esverdeada","UFP015237",NA,"01","1996",NA,NA,"69776","auto",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 11:55:39-03","UFPE","UFP","53284","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Alves, M","Silva, SSL; L.Maranhão; Medeiros, D; Soriano, T; R.César","666","2007","07",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Planta emergente. Erva com ca. de 30cm de alt. Frequente.; Planta emergente. Erva com ca. de 30cm de alt. Frequente.","UFP053284",NA,"12","2008","06",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","1057443","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"E. Hassler","12570*","1913","4","South America","Paraguay","Central",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"US03272812",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","3258204","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. McDowell, D. Gopaul, C. N. Horn & J. H. Wiersema","4158","1991","3","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"To E Demerara Water Conservancy, Lama Creek","-58","6.66667",NA,"12",NA,NA,"US00601772","US00601772_01","8",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","92048","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. S. Jenman","6111","1890",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00700707",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","3450004","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. M. Raynal","21560","1979","9","South America - Neotropics","French Guiana",NA,NA,"Marais de Kaw, 60 km SE of Cayenne, Riv. de Kaw, 12 km from village","-52","4.5",NA,NA,NA,NA,"US00754014","US00754014_01","6",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","3268655","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. L. Little Jr.","16883","1955","10","South America - Neotropics","Guyana","Mahaica-Berbice",NA,"Mahaicony-Abary rice area, E bank Demerara R., about 35 mi. SE of Georgetown","-57.75","6.55",NA,"3",NA,NA,"US00700703",NA,"16",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","1461629","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"E. P. Killip & A. C. Smith","27962","1929","8","South America - Neotropics","Peru","Loreto",NA,"Dept. Loreto: Yurimaguas, lower Río Huallaga.",NA,NA,"135",NA,NA,NA,"US03272808",NA,"22",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","3435074","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"A. M. Raynal","21560","1979","9","South America - Neotropics","Guyana",NA,NA,"Kaw, grand marais a environ 60 km au SE de Cayenne, Riviere de Kaw, a 12 km en amont du village",NA,NA,NA,NA,NA,NA,"US00974336",NA,"6",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","3270275","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. L. Little Jr.","16838","1955","10","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Boerasirie East, 5-25 mi. W of Georgetown","-58.41","6.75",NA,"3",NA,NA,"US00700705","US00700705_01","12",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2868874","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"G. T. Prance, J. F. Ramos & L. G. Farias","8059","1968","10","South America","Brazil",NA,NA,"Brazilian Amazonia. Basin of Rio Purus. Municipality of Lábrea. Lago Preto, 3km. north of Lábrea.",NA,NA,NA,NA,NA,NA,"US03272804","US03272804_01","29",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","1044875","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"F. W. Pennell","3727","1918","1","South America - Neotropics","Colombia","Antioquia",NA,"Department of Antioquia. Puerto Berrio.",NA,NA,"130","140",NA,NA,"US03272810",NA,"11",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","1069881","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J. S. de la Cruz","993","1921","8","South America - Neotropics","Guyana","Barima-Waini",NA,"Moruka R., Santa Rosa","-58.95","7.65",NA,NA,NA,NA,"US00700702",NA,"16",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","3457346","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Hollowell","228","1997","6","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Yarakabra Cr. near Madewini R. Ceiba Biological Sta. Between Linden-Soesdyke Hwy. and Demerara R.","-58.2167","6.49722","15",NA,NA,NA,"US00784288",NA,"28",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
