"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"545","2020-09-12 05:00:02-03","US","US","2963046","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","4","South America - Neotropics","Brazil",NA,NA,NA,"US01855404",NA,"Linales","Mart.",NA,"8426","Goiás",NA,"Municipio Presidente Kennedy: Road from highway BR c153 to Itaporã, 12 Km west if village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho","-48.62","-6.42","US01855404_01 US01855404_02","400","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"546","2020-09-12 05:00:02-03","US","US","2963117","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US01855405",NA,"Linales","Mart.",NA,"8335","Tocantins","Presidente Kennedy","Road from highway BR-153 no Itaporã 12km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho.","-48.62","-8.42","US01855405_01 US01855405_02","400","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"547","2020-09-12 05:00:02-03","US","US","2963121","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US01855407",NA,"Linales","Mart.",NA,"8330","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itaporã 12km west of village Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho","-48.62","-8.42","US01855407_01 US01855407_02","400","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"548","2020-09-12 05:00:02-03","US","US","2924745","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","G. Christenson & P. Ivo","1979","9","15","South America - Neotropics","Brazil",NA,NA,NA,"US01855410",NA,"Linales","Mart.",NA,"GMC1167","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292","US01855410_01 US01855410_02",NA,NA,NA,NA,NA,NA,NA,"107042","auto","Dicotyledonae",NA,NA,"1",NA,NA
"549","2020-09-12 05:00:02-03","US","US","3256189","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1986","4","8","South America - Neotropics","Bolivia",NA,NA,NA,"US03301756",NA,"Linales","Mart.",NA,"1940","Santa Cruz",NA,"Nuflo de Chavez, Est. San Josecito, 8km of Concepción.","-62.08","-16.03",NA,"490",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"550","2020-09-12 05:00:02-03","US","US","3103811","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","J. H. Kirkbride","1982","11","24","South America - Neotropics","Brazil",NA,NA,NA,"US01855396",NA,"Linales","Mart.",NA,"5088","Goiás",NA,"Fazenda Lagoa Santa, ca. 7,5km WSW de Padre Bernardo","-48.35","-15.2","US01855396_01 US01855396_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"551","2020-09-12 05:00:02-03","US","US","2963099","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US01855401",NA,"Linales","Mart.",NA,"8681","Pará","Conceição do Araguaia","Range of low hills ca. 20km west of Redenção, near Côrrego São João and Troncamento Santa Teresa","-50.17","-8.08","US01855401_01 US01855401_02","620",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"552","2020-09-12 05:00:02-03","US","US","2955842","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1980","9","24","South America - Neotropics","Brazil",NA,NA,NA,"US01855397",NA,"Linales","Mart.",NA,"5496","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358","US01855397_01 US01855397_02",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA,NA
"553","2020-09-12 05:00:02-03","US","US","2850698","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","C. Koczicki","1973","10","20","South America - Neotropics","Brazil",NA,NA,NA,"US01855411",NA,"Linales","Mart.",NA,"233","Minas Gerais","Caeté","Serra da Piedade.","-43.6697006225586","-19.8799991607666","US01855411_01 US01855411_02",NA,NA,NA,NA,NA,NA,NA,"22051","auto","Dicotyledonae",NA,NA,"1",NA,NA
"554","2020-09-12 05:00:02-03","US","US","3256200","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1987","10","19","South America - Neotropics","Bolivia",NA,NA,NA,"US03301752",NA,"Linales","Mart.",NA,"2812","Santa Cruz",NA,"Chiquitos, Serrania De Santiago, 5km N of Santiago de Chiquitos.","-59.67","-18.33","US03301752_01","700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"555","2020-09-12 05:00:02-03","US","US","3262154","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1986","5","20","South America - Neotropics","Bolivia",NA,NA,NA,"US03301755",NA,"Linales","Mart.",NA,"2055","Santa Cruz",NA,"Nuflo de Chavez, Est. Las Madres.","-62","-16",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"556","2020-09-12 05:00:02-03","US","US","2963096","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","4","South America - Neotropics","Brazil",NA,NA,NA,"US01855403",NA,"Linales","Mart.",NA,"8427","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Fainho.","-48.62","-8.42","US01855403_01 US01855403_02","400","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"557","2020-09-12 05:00:02-03","US","US","3673816","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen & J. Surubi","1994","11","25","South America - Neotropics","Bolivia",NA,NA,NA,"US03301751",NA,"Linales","Mart.",NA,"7280","Santa Cruz",NA,"Nuflo de Chavez Province. Ñuflo de Chávez, camino de Concepción a San Antonio de Lomerio. A 49 Km al S de Concepción.","-61.9911","-16.5328",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"558","2020-09-12 05:00:02-03","US","US","3097058","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","G. T. Prance & R. Henriques","1985","11","28","South America - Neotropics","Brazil",NA,NA,NA,"US01855399",NA,"Linales","Mart.",NA,"29911","Maranhão",NA,"Road between Barreirinhas and Urbano Santos, 10km W from Sobradinho.",NA,NA,"US01855399_01 US01855399_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"559","2020-09-12 05:00:02-03","US","US","2963123","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US01855406",NA,"Linales","Mart.",NA,"8333","Tocantins","Presidente Kennedy","Município Presidente Kennedy. Road from highway BR-153 to Itaporã. 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho","-48.62","-8.42","US01855406_01 US01855406_02","400","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"560","2020-09-12 05:00:02-03","US","US","3262152","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1987","3","1","South America - Neotropics","Bolivia",NA,NA,NA,"US03301753",NA,"Linales","Mart.",NA,"2373","Santa Cruz",NA,"Nuflo de Chavez, Rancho Puesto Nuevo, 40km S of Concepción.","-62","-16.42",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"561","2020-09-12 05:00:02-03","US","US","3262153","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1986","5","22","South America - Neotropics","Bolivia",NA,NA,NA,"US03301754",NA,"Linales","Mart.",NA,"2070","Santa Cruz",NA,"Nuflo de Chavez, Est.Las Madres, curriche by front gate.","-62","-16",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"562","2020-09-12 05:00:02-03","US","US","3256182","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1985","7","26","South America - Neotropics","Bolivia",NA,NA,NA,"US03301757",NA,"Linales","Mart.",NA,"1080","Santa Cruz",NA,"Nuflo de Chavez, Zapoco, an Ayoreo community 90 km SE of Concepción.","-61.67","-16.55",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","2868782","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","1966","6","15","South America - Neotropics","Brazil",NA,NA,NA,"US01855413",NA,"Linales","Mart.",NA,"17150","Mato Grosso",NA,"Serra Azul, ca. 85km S. of Xavantina",NA,NA,"US01855413_01 US01855413_02","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","3226153","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","J. H. Kirkbride, F. C. Silva & N. Painar","1980","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US01855402",NA,"Linales","Mart.",NA,"3354","Goiás",NA,"Na Fazienda das Esmeraldas, perto Córrego Paciência e GO 164, ca. 5km nordeste de Goiás Velho","-50.12","-15.9","US01855402_01 US01855402_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","2644409","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","E. P. Heringer","1957","10","30","South America - Neotropics","Brazil",NA,NA,NA,"US01855414",NA,"Linales","Mart.",NA,"5797","Minas Gerais","Sete Lagoas","Caiera do Nery","-44.2467002868652","-19.465799331665","US01855414_01 US01855414_02",NA,NA,NA,NA,NA,NA,NA,"22227","auto","Dicotyledonae",NA,NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","2055587","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","A. Macedo","1948","8","12","South America - Neotropics","Brazil",NA,NA,NA,"US01855416",NA,"Linales","Mart.",NA,"1165","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542","US01855416_01 US01855416_02",NA,NA,NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,NA,"1",NA,NA
"567","2020-09-02 16:24:22-03","Cenargen","CEN","44539","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Luciano de Bem Bianchetti","1990","07","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00044539",NA,NA,"Mart.","B. M. T. Walter","863","DF","BRASILIA","Área das FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF - 250 Leste.","-47.9296989440918","-15.7797002792358","CEN00044539","850","850","2011","05",NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA,NA
"568","2020-09-02 16:24:22-03","Cenargen","CEN","41469","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Maria Aparecida da Silva - IBGE","2000","11","03",NA,"Brasil","Exsicatas",NA,"Linha 2 próximo a parcela 13. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041469",NA,NA,"Mart.","B. M. T. Walter","4642","GO","POSSE","Fazenda Sabonete, proprietário Sr. Silvio dos Santos Lacerda.","-46.3694000244141","-14.0930995941162","CEN00041469","630","630","2011","05","-4648750.0","-1406472.0",NA,"55730","auto",NA,NA,NA,"1",NA,NA
"569","2020-09-02 16:24:22-03","Cenargen","CEN","85407","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Gabriel Damasco do Vale","2007","10","07",NA,"Brasil","Unicata",NA,NA,"CEN00085407",NA,NA,"Mart.","G. D. Vale","470","MG","BURITIZEIRO","Subbosque.","-44.9622001647949","-17.3511009216309","CEN00085407",NA,NA,"2007","10",NA,NA,NA,"88041","auto",NA,NA,NA,"1",NA,NA
"570","2020-09-02 16:24:22-03","Cenargen","CEN","72582","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Bruno Machado Teles Walter","2009","11","05",NA,"Brasil","Exsicatas",NA,"Material de herbário coletado estéril para registro de estudo fitossociológico.","CEN00072582",NA,NA,"Mart.","B. M. T. Walter","5906","TO","PALMEIROPOLIS","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.22","-13.148611","CEN00072582","370","370","2009","11","-48.22","-13.148611",NA,NA,NA,NA,NA,NA,"2",NA,NA
"571","2020-09-02 16:24:22-03","Cenargen","CEN","45513","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Roberta Cunha de Mendonça","2001","10","22",NA,"Brasil","Exsicatas",NA,"Caule com casca lisa, folhas cartáceas, discolor verde, botão floral verde claro. Planta coletada a 2 m da entrada da mata. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00045513",NA,NA,"Mart.","B. M. T. Walter","4525","GO","CAMPOS BELOS","Antiga estrada entre São Domingos e Campos Belos.","-46.7717018127441","-13.0367002487183","CEN00045513","655","655","2011","05","-4666722.0","-1302833.0",NA,"70364","auto",NA,NA,NA,"1",NA,NA
"572","2020-09-02 16:24:22-03","Cenargen","CEN","45511","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Roberta Cunha de Mendonça","2001","10","22",NA,"Brasil","Exsicatas",NA,"Folhagem nova, botão floral alvacento. Coletada na beira da estrada. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00045511",NA,NA,"Mart.","B. M. T. Walter","4522","GO","CAMPOS BELOS","Antiga estrada entre São Domingos e Campos Belos.","-46.7717018127441","-13.0367002487183","CEN00045511","655","655","2011","05","-4666722.0","-1302833.0",NA,"70364","auto",NA,NA,NA,"1",NA,NA
"573","2020-09-02 16:24:22-03","Cenargen","CEN","54494","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cf. daphnites","Erythroxylum cf. daphnites","Anderson Cássio Sevilha","2002","09","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00054494",NA,NA,"Mart.","B. M. T. Walter","2640","PE","RIO FORMOSO","Rebio Saltinho.","-35.1585998535156","-8.66361045837402","CEN00054494",NA,NA,"2010","01","-3518583.0","-872306.0",NA,"21734","auto",NA,NA,NA,"4",NA,NA
"574","2020-09-02 16:24:22-03","Cenargen","CEN","84904","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gabriel Damasco do Vale","2007","01","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00084904",NA,NA,"Mart.","B. M. T. Walter","265","DF","BRASILIA","Fazenda Sucupira. Borda da mata Riacho Fundo, depois da ponte.","-47.9296989440918","-15.7797002792358","CEN00084904",NA,NA,"2007","05",NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA,NA
"575","2020-09-02 16:24:22-03","Cenargen","CEN","50293","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","João Marcelo de Rezende","2002","10","15",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado.","CEN00050293",NA,NA,"Mart.","A. A. Silva","605","DF","BRASILIA","Paranoá. DF-285, próximo a ponte de concreto do rio Preto.","-47.9296989440918","-15.7797002792358","CEN00050293","930","930","2003","12","-4732389.0","-1605056.0",NA,"70570","auto",NA,NA,NA,"4",NA,NA
"576","2020-09-02 16:24:22-03","Cenargen","CEN","7175","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Cilúlia Maria Maury","1982","10","08",NA,"Brasil","Exsicatas",NA,"Entre 15º32'-15º38' S e 47º33' - 47º37' O. Alt. entre 1000-1150 m. Galeria do córrego Tabatinga. Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007175",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","265","DF","BRASILIA","Reserva Biológica de Águas Emendadas. Ca. de 40 km a NE de Brasília.","-47.9296989440918","-15.7797002792358","CEN00007175",NA,NA,"2001","06",NA,NA,NA,"70570","auto",NA,NA,NA,"1",NA,NA
"577","2020-09-02 16:24:22-03","Cenargen","CEN","44027","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Glocimar Pereira-Silva","2001","11","27",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00044027",NA,NA,"Mart.","J. M. Rezende","5744","GO","CAVALCANTE","Rio do Carmo (rio Tocantins) km 4 (próximo ao pequeno cusro d#?#àgua perene).","-47.4583015441895","-13.7974996566772","CEN00044027","350","350","2002","08","-4811222.0","-1343222.0",NA,"92497","auto",NA,NA,NA,"4",NA,NA
"578","2020-09-02 16:24:22-03","Cenargen","CEN","23841","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Roberto Fontes Vieira","1993","10","26",NA,"Brasil","Exsicatas",NA,"Frutos imaturos verdes.","CEN00023841",NA,NA,"Mart.","N. Hensold","1662","GO","CALDAS NOVAS","Margem esquerda do córrego Gameleira, próximo à foz.","48.55","-17.85","CEN00023841","720","720","1999","03","48.55","-17.85",NA,NA,NA,NA,NA,NA,"5",NA,NA
"579","2020-09-02 16:24:22-03","Cenargen","CEN","102079","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Anderson Cássio Sevilha","2016","11","29",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00102079",NA,NA,"Mart.","M. I. B. Loiola","5856","MG","SALINAS","Sítio 1. Ponto 3.","-42.385833","-16.215833","CEN00102079","674","674","2018","07","-42.385833","-16.215833",NA,NA,NA,NA,NA,NA,"4",NA,NA
"580","2020-09-02 16:24:22-03","Cenargen","CEN","23881","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Roberto Fontes Vieira","1993","10","27",NA,"Brasil","Exsicatas",NA,"Frutos jovens verdes com ápice amarelo.","CEN00023881",NA,NA,"Mart.","N. Hensold","1704","GO","CALDAS NOVAS","Margem direita do rio Corumbá, próximo à alternativa 9.","48.5333333","-17.7","CEN00023881","720","720","1999","03","48.5333333","-17.7",NA,NA,NA,NA,NA,NA,"5",NA,NA
"581","2020-09-02 16:24:22-03","Cenargen","CEN","15442","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bruno Machado Teles Walter","1991","11","19",NA,"Brasil","Exsicatas",NA,"Em plena frutificação. Area de influência direta.","CEN00015442",NA,NA,"Mart.","M. I. B. Loiola","726","GO","MINACU","Dentro do canteiro de obras da usina, cerca de 1 km da entrada norte. Estrada de terra à esquerda que direciona-se à áreas de empréstimo da hidrelétrica. Eixo principal em direção da aldeia Ava Canoeiros.","-48.283333","-13.816666","CEN00015442","510","510","2001","09","-48.283333","-13.816666",NA,NA,NA,NA,NA,NA,"5",NA,NA
"582","2020-09-02 16:24:22-03","Cenargen","CEN","19587","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sebastião Pinheiro Cordovil da Silva","1992","10","05",NA,"Brasil","Exsicatas",NA,NA,"CEN00019587",NA,NA,"Mart.","N. Hensold","6","GO","URUACU","Fazenda Macaco.",NA,NA,"CEN00019587",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"583","2020-09-02 16:24:22-03","Cenargen","CEN","96651","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bernardo Rocha Teixeira","2012","10","04",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00096651",NA,NA,"Mart.","B. R. Teixeira","364","DF","BRASILIA","Fazenda Malunga.","47.4930555","-15.978333","CEN00096651",NA,NA,"2013","01","47.4930555","-15.978333",NA,NA,NA,NA,NA,NA,"5",NA,NA
"584","2020-09-02 16:24:22-03","Cenargen","CEN","14310","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Taciana Barbosa Cavalcanti","1991","10","11",NA,"Brasil","Exsicatas",NA,"Na beira da mata.","CEN00014310",NA,NA,"Mart.","M. I. B. Loiola","1026","GO","MINACU","Margem da estrada Minaçú - Serra da Mesa, a 7 km do canteiro de obras. Antigo viveiro.","48.1666666","-13.566666","CEN00014310","840","840","2001","09","48.1666666","-13.566666",NA,NA,NA,NA,NA,NA,"2",NA,NA
"585","2020-09-02 16:24:22-03","Cenargen","CEN","104554","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Carlos Romero Martins","2017","11","05",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00104554",NA,NA,"Mart.","B. M. T. Walter","2779","DF","BRASILIA","Parque Nacional de Brasília - Entorno da Trilha Cristal, próximo a estrada de acesso ao córrego Cristal Água.","-47.940277","-15.725555","CEN00104554",NA,NA,"2018","04","-47.940277","-15.725555",NA,NA,NA,NA,NA,NA,"2",NA,NA
"586","2020-09-02 16:24:22-03","Cenargen","CEN","105175","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gustavo Paiva Evangelista Rocha","2015","09","15",NA,"Brasil","Exsicatas",NA,NA,"CEN00105175",NA,NA,"Mart.","G. P. E. Rocha","460","GO","CAMPO ALEGRE DE GOIAS","APP Serra do Facão. Parcelas do experimento de restauração.","-47.696666","-17.830833","CEN00105175","761","761","2015","09","-47.696666","-17.830833",NA,NA,NA,NA,NA,NA,"2",NA,NA
"587","2020-09-02 16:24:22-03","Cenargen","CEN","109781","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Indiara Nunes Mesquita Ferreira","2018","12","11",NA,"Brasil","Exsicatas",NA,"Frutos elipsoides vermelhos, carnosos e apiculados. Doação ProFloresta.","CEN00109781",NA,NA,"Mart.",NA,"82","GO","NIQUELANDIA","Reserva Legado Verdes do Cerrado.","-48.513333","-14.564166",NA,NA,NA,NA,NA,"-48.513333","-14.564166",NA,NA,NA,NA,NA,NA,"1",NA,NA
"588","2020-09-02 16:24:22-03","Cenargen","CEN","111624","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Lutero Lerner - IFN","2018","09","11",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore de base reta, com 4,4 m de altura, com 5,7 cm de DAP. Casca externa cinza, interna pardo, espessura externa fina, do tipo fissurada com desprendimento essfoliante, odor na casca ausente.","CEN00111624",NA,NA,"Mart.","R. M. Santos","3861","GO","VILA PROPÍCIO","Conglomerado: GO-331. Subunidade 04, subparcela 02, indivíduo 06RN.","-48.6","-15.3","CEN00111624",NA,NA,"2018","11","-48.6","-15.3",NA,NA,NA,NA,NA,NA,"5",NA,NA
"589","2020-09-02 16:24:22-03","Cenargen","CEN","19588","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sebastião Pinheiro Cordovil da Silva","1992","10","05",NA,"Brasil","Unicata",NA,"Frutos imaturos verdes ou amarelos.","CEN00019588",NA,NA,"Mart.","B. M. T. Walter","7","GO","URUACU","Fazenda Macaco.",NA,NA,"CEN00019588",NA,NA,"2010","01",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"590","2020-09-02 16:24:22-03","Cenargen","CEN","76122","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Juliene Roveratti Santos","2006","12","01",NA,"Brasil","Exsicatas",NA,"coordenadas em utm quadrante 23 Lat - 0198875 Long - 8268893.","CEN00076122",NA,NA,"Mart.","B. M. T. Walter","607","DF","BRASILIA","Parque Nacional de Brasília - estrada em frente ao portão 4","47.8083333","-15.642777","CEN00076122","1120","1120","2018","06","47.8083333","-15.642777",NA,NA,NA,NA,NA,NA,"4",NA,NA
"591","2020-09-02 16:24:22-03","Cenargen","CEN","92502","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Helena Lara Lemos","2012","01","26",NA,"Brasil","Exsicatas",NA,"Doação Herbario UB - Tocantins - Brasil","CEN00092502",NA,NA,"Mart.","H. L. Lemos","13","TO","PALMAS","Morro Limpão","-48.278333","-10.176944","CEN00092502","350","350","2012","01","-48.278333","-10.176944",NA,NA,NA,NA,NA,NA,"1",NA,NA
