"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"517","2014-09-09 14:08:48-03","UNIVILLE","JOIW","498","S","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J.C.F.Melo Jr.","2007","03","07",NA,"Brasil",NA,NA,"Árvore, h=2,5m, CAP= 12cm. Botões florais verde-amarelados com pubescência ferrugínea. Casca com fissuras formando placas retangulares. Madeira coletada de galho",NA,"618",NA,"MG","Cerrado IBAMA (PRECON?)",NA,NA,"Mart.",NA,"Matozinhos","-43.882333","-19.50775",NA,"758","758",NA,NA,NA,"43º52'56,4'' W","19º30'27,9'' S",NA,NA,NA,NA,NA,NA,NA
"518","2021-03-01 11:53:02-03","UFPE","UFP","61493","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Yoshida-Arns, K; Alves, M; Pinheiro, K; Cavalcanti, D; Jesus, B; Ribeiro, M","2010","03","15",NA,"Brasil",NA,NA,"Árvore com aproximadamente 3,5m de altura, flores e botões amarelos; Cerrado","UFP061493","580",NA,"Bahia",NA,NA,NA,"Mart.","Gonçalves, DJP","Correntina","-44.764556","-13.196194",NA,NA,NA,NA,"2015","12","-44.764556","-13.196194","15",NA,NA,NA,NA,NA,NA
"519","2020-09-25 10:41:12-03","UFPE","UFP","1320","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Onichi, E","1969","02","27",NA,"Brasil",NA,NA,"Árvore pequena; Cerrado","UFP001320","s.n.",NA,"Santa Catarina",NA,NA,NA,"Mart.",NA,"Xavantina","-52.3418998718262","-27.0685997009277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17309","auto",NA,NA,NA,NA
"520","2021-03-01 11:53:02-03","UFPE","UFP","13668","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Alves, M; Santos, E; et al.","1994","08","18",NA,"Brasil",NA,NA,"Habitus: arbustivo; Cerrado pedregoso","UFP013668","s.n.",NA,"Tocantins",NA,NA,NA,"Mart.","Gonçalves, DJP","Aparecida do Rio Negro","-47.9721984863281","-9.95166969299316",NA,NA,NA,NA,"2015","12",NA,NA,"15","29366","auto",NA,NA,NA,NA
"521","2021-03-01 11:53:02-03","UFPE","UFP","13667","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Souza, I","1994","05","07",NA,"Brasil",NA,NA,"Árvore com aproximadamente 3m de altura e com flores amarelas; Cerrado","UFP013667","01",NA,"Tocantins",NA,NA,NA,"Mart.","Viana, ML","Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,"2000","10",NA,NA,"13","77281","auto",NA,NA,NA,NA
"522","2020-09-12 05:00:02-03","US","US","1997195","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","A. Macedo","1950","5","7","South America - Neotropics","Brazil",NA,NA,NA,"US01873866","2356",NA,"Minas Gerais","São Vicente",NA,"Polygalales","Mart.",NA,"Ituiutaba","-49.4650001525879","-18.968900680542","US01873866_01 US01873866_02",NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,NA,"1"
"523","2020-09-12 05:00:02-03","US","US","3078065","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","1981","3","9","South America - Neotropics","Brazil",NA,NA,NA,"US01873845","6389",NA,"Distrito Federal","Bacia do Rio São Bartolomeu, às margens da Rodovia DF-15",NA,"Polygalales","Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358","US01873845_01 US01873845_02",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"524","2020-09-12 05:00:02-03","US","US","2840892","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","G. Eiten & L. T. Eiten","1968","10","6","South America - Neotropics","Brazil",NA,NA,NA,"US01873856","9118",NA,"Mato Grosso","259 km along new road NNE of village of Xavantina (1,7 km dua SW of Royal Society - Royal Geographic Society base camp) 1,3 km S of Turnoff to Base camp, along main road",NA,"Polygalales","Mart.",NA,"Barra do Garças","-51.75","-12.85","US01873856_01 US01873856_02","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"525","2020-09-12 05:00:02-03","US","US","2840895","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taxonomy Class Univ. de Brasilia","1973","6",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01873850","59",NA,"Distrito Federal","Brasília",NA,"Polygalales","Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358","US01873850_01 US01873850_02","1000",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"526","2020-09-12 05:00:02-03","US","US","202064","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","A. Regnell","1848","9","29","South America - Neotropics","Brazil",NA,NA,NA,"US01873868","III/532",NA,"Minas Gerais",NA,NA,"Polygalales","Mart.",NA,"Uberaba","-47.9319000244141","-19.7483005523682","US01873868_01 US01873868_02",NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto","Dicotyledonae",NA,NA,"1"
"527","2020-09-12 05:00:02-03","US","US","2221490","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. M. Pires & G. A. Black","1950","5","28","South America - Neotropics","Brazil",NA,NA,NA,"US01873864","2413",NA,"Tocantins","Estado de Goyaz. Varedão do Relampago, duas léguas de Carolina",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873864_01 US01873864_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"528","2020-09-12 05:00:02-03","US","US","2937262","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","1966","6","3","South America - Neotropics","Brazil",NA,NA,NA,"US01873857","16525",NA,"Mato Grosso","Serra do Roncador, ca. 86 km N of Xavantina",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873857_01 US01873857_02","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"529","2020-09-12 05:00:02-03","US","US","3261068","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","C. A. Cid Ferreira","1985","4","20","South America - Neotropics","Brazil",NA,NA,NA,"US01873842","5650",NA,"Amazonas","Est. do Mato Grosso. Rod. do Estanho, km 120, entronc. das estr. das minerações Igarapé Preto e São Francisco.",NA,"Polygalales","Mart.",NA,"Novo Aripuanã","-61.42","-8.67","US01873842_01 US01873842_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"530","2020-09-12 05:00:02-03","US","US","288160","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Sello, --",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01873869","s.n.",NA,NA,"Brasilia.",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873869_01 US01873869_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"531","2020-09-12 05:00:02-03","US","US","3078082","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. P. Heringer, J. E. de Paula, R. C. de Mendonça & A. E. Heringer Salles","1979","4","18","South America - Neotropics","Brazil",NA,NA,NA,"US01873848","1195",NA,"Distrito Federal","Brasília",NA,"Polygalales","Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358","US01873848_01 US01873848_02",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"532","2020-09-12 05:00:02-03","US","US","2859345","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. Maria","1969","4","24","South America - Neotropics","Brazil",NA,NA,NA,"US01873854","43",NA,"Distrito Federal","Setor Industrial",NA,"Polygalales","Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358","US01873854_01 US01873854_02",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"533","2020-09-12 05:00:02-03","US","US","2435456","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","M. Magalhães","1963","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US01873859","19030",NA,"Minas Gerais","30 km L da cidade",NA,"Polygalales","Mart.",NA,"São Gonçalo do Abaeté","-45.8333015441895","-18.3383007049561","US01873859_01 US01873859_02",NA,NA,NA,NA,NA,NA,NA,NA,"75342","auto","Dicotyledonae",NA,NA,"1"
"534","2020-09-12 05:00:02-03","US","US","2928592","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. P. Heringer, A. E. Heringer Salles & F. C. Silva","1978","8","26","South America - Neotropics","Brazil",NA,NA,NA,"US01873849","16990",NA,"Goiás",NA,NA,"Polygalales","Mart.",NA,"Corumbá de Goiás","-48.8086013793945","-15.9236001968384","US01873849_01 US01873849_02",NA,NA,NA,NA,NA,NA,NA,NA,"41388","auto","Dicotyledonae",NA,NA,"1"
"535","2020-09-12 05:00:02-03","US","US","2706995","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","G. Hatschbach","1972","2","14","South America - Neotropics","Brazil",NA,NA,NA,"US01873851","29421",NA,"Mato Grosso do Sul","Douradinho",NA,"Polygalales","Mart.",NA,"Nova Andradina","-53.3431015014648","-22.2332992553711","US01873851_01 US01873851_02",NA,NA,NA,NA,NA,NA,NA,NA,"77831","auto","Dicotyledonae",NA,NA,"1"
"536","2020-09-12 05:00:02-03","US","US","1618143","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Y. Mexia","1931","4","3","South America - Neotropics","Brazil",NA,NA,NA,"US01873867","5538",NA,"Minas Gerais","Fazenda do Diamante",NA,"Polygalales","Mart.",NA,"Corinto","-44.4564018249512","-18.3808002471924","US01873867_01 US01873867_02","600",NA,NA,NA,NA,NA,NA,NA,"49021","auto","Dicotyledonae",NA,NA,"1"
"537","2020-09-12 05:00:02-03","US","US","2373430","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","B. Maguire, G. Mendes Magalhaes & C. K. Maguire","1960","8","13","South America - Neotropics","Brazil",NA,NA,NA,"US01873860","49203",NA,"Minas Gerais","Road between Diamantina and Curvelo.",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873860_01 US01873860_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"538","2020-09-12 05:00:02-03","US","US","2120780","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","L. Smith, F. Segadas-Vianna, W. A. Egler, A. Magnanini, S. L. O. Silva & et al.","1952","5","2","South America - Neotropics","Brazil",NA,NA,NA,"US01873861","6908",NA,"Minas Gerais","Três Barras, 50 km ao Norte de Lagoa Santa",NA,"Polygalales","Mart.",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","US01873861_01 US01873861_02","900",NA,NA,NA,NA,NA,NA,NA,"31264","auto","Dicotyledonae",NA,NA,"1"
"539","2020-09-12 05:00:02-03","US","US","3275154","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. H. Kirkbride","1983","4","4","South America - Neotropics","Brazil",NA,NA,NA,"US01873844","5157",NA,"Distrito Federal","Brasília",NA,"Polygalales","Mart.",NA,"Brasília","-47.45","-15.58","US01873844_01 US01873844_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"540","2020-09-12 05:00:02-03","US","US","2221502","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. M. Pires & G. A. Black","1950","5","29","South America - Neotropics","Brazil",NA,NA,NA,"US01873862","2492",NA,"Maranhão","Rio Tocantins, duas léguas abaixo de Carolina",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873862_01 US01873862_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"541","2020-09-12 05:00:02-03","US","US","2937261","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","H. S. Irwin & T. R. Soderstrom","1964","8","26","South America - Neotropics","Brazil",NA,NA,NA,"US01873858","5602",NA,"Distrito Federal","Ca. 25 Km S of Brasília on road to Belo Horizonte",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873858_01 US01873858_02","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"542","2020-09-12 05:00:02-03","US","US","2931346","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & et al.","1980","4","15","South America - Neotropics","Brazil",NA,NA,NA,"US01873846","4392",NA,"Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Polygalales","Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358","US01873846_01 US01873846_02",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"543","2020-09-12 05:00:02-03","US","US","2840893","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","G. Eiten & L. T. Eiten","1968","10","6","South America - Neotropics","Brazil",NA,NA,NA,"US01873855","9118",NA,"Mato Grosso","259km along new road NNE of village of Xavantina (1.7km due SW of Royal Society -Royal Geographic Society Base Camp). 1,3km S of turnoff to Base Camp, along main road",NA,"Polygalales","Mart.",NA,"Barra do Garças","-51.75","-12.85","US01873855_01 US01873855_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"544","2020-09-12 05:00:02-03","US","US","2705750","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","G. Hatschbach","1970","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US01873852","24322",NA,"Mato Grosso do Sul","Rod. Aquidauana-Miranda",NA,"Polygalales","Mart.",NA,"Anastácio","-55.8069000244141","-20.4836006164551","US01873852_01 US01873852_02",NA,NA,NA,NA,NA,NA,NA,NA,"80799","auto","Dicotyledonae",NA,NA,"1"
"545","2020-09-12 05:00:02-03","US","US","3222151","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. H. Kirkbride","1983","6","13","South America - Neotropics","Brazil",NA,NA,NA,"US01873843","5339",NA,"Distrito Federal","2 km NE de Córrego Sítio Novo",NA,"Polygalales","Mart.",NA,NA,"-47.52","-15.55","US01873843_01 US01873843_02","1160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"546","2020-09-12 05:00:02-03","US","US","2678816","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","G. Eiten & L. T. Eiten","1969","12","11","South America - Neotropics","Brazil",NA,NA,NA,"US01873853","9860",NA,"Mato Grosso","Crest of Serra do Roncador, along new road, ca. 162 km NNE of village of Xavantina. 5,5 km N of Córrego Tangúru",NA,"Polygalales","Mart.",NA,"Barra do Garças","-52.2566986083984","-15.8900003433228","US01873853_01 US01873853_02",NA,NA,NA,NA,NA,NA,NA,NA,"123012","auto","Dicotyledonae",NA,NA,"1"
"547","2020-09-12 05:00:02-03","US","US","1997204","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","A. Macedo","1950","5","10","South America - Neotropics","Brazil",NA,NA,NA,"US01873865","2380",NA,"Minas Gerais","Aroeira",NA,"Polygalales","Mart.",NA,"Ituiutaba","-49.4650001525879","-18.968900680542","US01873865_01 US01873865_02",NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,NA,"1"
"548","2020-09-12 05:00:02-03","US","US","2221497","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. M. Pires & G. A. Black","1950","5","29","South America - Neotropics","Brazil",NA,NA,NA,"US01873863","2457",NA,"Maranhão","Duas léguas abaixo de Carolina, Rio Tocantins",NA,"Polygalales","Mart.",NA,NA,NA,NA,"US01873863_01 US01873863_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"549","2020-09-12 05:00:02-03","US","US","2952296","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & et al.","1980","3","3","South America - Neotropics","Brazil",NA,NA,NA,"US01873847","3639",NA,"Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Polygalales","Mart.",NA,"Brasília","-47.9296989440918","-15.7797002792358","US01873847_01 US01873847_02",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1"
"550","2020-09-12 05:00:02-03","US","US","702226","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","O. Kuntze",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US03329713","s.n.",NA,NA,"Op [interpreted] Velasco.",NA,"Polygalales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"551","2020-09-02 16:40:47-03","Cenargen","CEN","32288","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1998","03","17",NA,"Brasil","Exsicatas",NA,"(Det. in dupl. HUEFS). Folhas discolores (mais claro na face abaxial), margens revolutas. Botões florais verde-ferrugíneos. Área de influência do AHE Serra da Mesa.","CEN00032288","4080",NA,"GO","Área da CODEMIN, abaixo da mineradora. Próximo ao lago do AHE Serra da Mesa.",NA,NA,"Mart.","D. J. P. Gonçalves & G. H. Shimizu","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00032288","470","470",NA,"2014","07","-4825000.0","-1420000.0",NA,"74171","auto",NA,NA,NA,"4"
"552","2020-09-02 16:40:47-03","Cenargen","CEN","16364","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Gilberto Pedralli","1990","05","22",NA,"Brasil","Exsicatas",NA,"2m altura; dentro de cerrado.","CEN00016364","3291",NA,"GO","11 km em direção a Uruaçu.",NA,NA,"Mart.","A. Litt","NIQUELANDIA","-48.4597015380859","-14.4738998413086","CEN00016364","640","640",NA,"1995","10","-4856667.0","-1446667.0",NA,"74171","auto",NA,NA,NA,"5"
"553","2020-09-02 16:40:47-03","Cenargen","CEN","25224","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taciana Barbosa Cavalcanti","1995","09","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00025224","1766",NA,"GO","Fazenda Santo Antônio do Fundão.",NA,NA,"Mart.",NA,"IPAMERI","-48.488333","-17.818611","CEN00025224","870","870",NA,NA,NA,"-48.488333","-17.818611",NA,NA,NA,NA,NA,NA,"2"
"554","2020-09-02 16:40:47-03","Cenargen","CEN","69091","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Roberto Fontes Vieira","1994","07","12",NA,"Brasil","Exsicatas",NA,"Masca e chupa o miolo do caule e ramos para desinteria. Material estéril.","CEN00069091","1980",NA,"MT","Comunidade Xavante de Sangradouro.",NA,NA,"Mart.","B. M. T. Walter","PRIMAVERA DO LESTE","-54.3","-15.683333","CEN00069091","600","600",NA,"2011","06","-54.3","-15.683333",NA,NA,NA,NA,NA,NA,"3"
"555","2020-09-02 16:40:47-03","Cenargen","CEN","27995","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bruno Machado Teles Walter","1996","06","26",NA,"Brasil","Exsicatas",NA,"Futuro reservatório do AHE Serra da Mesa.","CEN00027995","3358",NA,"GO","Região das fazendas GZ. À direita da GO-237 no rumo Uruaçu - Niquelândia.",NA,NA,"Mart.","B. M. T. Walter","URUACU","-49.033333","-14.566666","CEN00027995","450","450",NA,"1996","06","-49.033333","-14.566666",NA,NA,NA,NA,NA,NA,"5"
"556","2020-09-02 16:40:47-03","Cenargen","CEN","35819","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Carolyn Elinore Barnes Proença","1997","11","13",NA,"Brasil","Exsicatas",NA,"Limbo foliar até inserção da folha. casca avermelhada, áspera mas uniforme; escamante na base. Doação do Herbário de Tocantins. UB 7867-1","CEN00035819","1857",NA,"TO","12 km ao sul da cidade Fazenda, Odara do Tocantins. Centro Oeste.",NA,NA,"Mart.","F. França","ALIANCA DO TOCANTINS","-48.883333","-11.466666","CEN00035819","350","350",NA,"1999","03","-48.883333","-11.466666",NA,NA,NA,NA,NA,NA,"1"
"557","2020-09-02 16:40:47-03","Cenargen","CEN","24441","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ladislau Araújo Skorupa","1988","04","16",NA,"Brasil","Exsicatas",NA,"Chá das folhas usado para lavar os olhos - limpar.","CEN00024441","530",NA,"TO","A 2 km da saída de Santa Rosa rumo a Natividade.",NA,NA,"Mart.","B. M. T. Walter","SANTA ROSA DO TOCANTINS","-48.016666","-11.5","CEN00024441","400","400",NA,"2011","06","-48.016666","-11.5",NA,NA,NA,NA,NA,NA,"3"
"558","2020-09-02 16:40:47-03","Cenargen","CEN","42730","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Rosana Farias","2001","05","03",NA,"Brasil","Exsicatas",NA,"Casca cinza, folha brilhante, inflorescência amarela. Doação do Sistema Herbário UB (9589-3). Tocantins.","CEN00042730","354",NA,"TO","Norte.",NA,NA,"Mart.","B. M. T. Walter","MATEIROS","-46.495","-10.583055","CEN00042730","470","470",NA,"2009","06","-46.495","-10.583055",NA,NA,NA,NA,NA,NA,"1"
"559","2020-09-02 16:40:47-03","Cenargen","CEN","63516","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2000","08","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00063516","4295",NA,"DF","Iate Clube de Brasília.",NA,NA,"Mart.","G. Pereira-Silva & T. B. Cavalcanti","BRASILIA","-47.869444","-14.814444","CEN00063516","1005","1005",NA,"2000","08","-47.869444","-14.814444",NA,NA,NA,NA,NA,NA,"3"
"560","2020-09-02 16:40:47-03","Cenargen","CEN","50576","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Glocimar Pereira-Silva","2003","04","10",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00050576","7549",NA,"GO","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do córrego Capão da Anta.",NA,NA,"Mart.","B. M. T. Walter","LUZIANIA",NA,"-16.347777","CEN00050576","940","940",NA,"2009","06","-4820222.0","-16.347777",NA,NA,NA,NA,NA,NA,"4"
"561","2020-09-02 16:40:47-03","Cenargen","CEN","86159","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Alexandre Uhlmann","2013","06","04",NA,"Brasil","Exsicatas",NA,"Flores em longas inflorescência projetadas para cima no ápice da planta; em cerrado típico. Doação do Herbário Fernando Cardoso da Silva - Registro HFC nº 9111.","CEN00086159","544",NA,"GO","Campo de instrução militar.",NA,NA,"Mart.","A. Uhlmann","FORMOSA","-47.327777","-15.918888","CEN00086159","900","900",NA,"2013","06","-47.327777","-15.918888",NA,NA,NA,NA,NA,NA,NA
"562","2020-09-02 16:40:47-03","Cenargen","CEN","87208","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marcelo Fragomeni Simon","2014","03","21",NA,"Brasil","Exsicatas",NA,"Árvore robusta com 3 m de altura. Flores amarelas. Poucos indivíduos férteis na população.","CEN00087208","2196",NA,"MT","Serra de Ricardo Franco, trilha para a cachoeira Jatobá, 20 km NW de Vila Bela.",NA,NA,"Mart.","G. H. Shimizu","VILA BELA DA SANTISSIMA TRINDADE","-60.061111","-14.905555","CEN00087208","450","450",NA,"2014","12","-60.061111","-14.905555",NA,NA,NA,NA,NA,NA,"3"
"563","2020-09-02 16:40:47-03","Cenargen","CEN","52240","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taciana Barbosa Cavalcanti","2003","10","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00052240","3451",NA,"TO","Na subida da serra em direção a divisa com a Bahia.",NA,NA,"Mart.","B. M. T. Walter","DIANOPOLIS","-46.663055",NA,"CEN00052240","626","626",NA,"2007","02","-46.663055","-1163694.0",NA,NA,NA,NA,NA,NA,"3"
"564","2020-09-02 16:40:47-03","Cenargen","CEN","54454","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Anderson Cássio Sevilha","2003","08","24",NA,"Brasil","Exsicatas",NA,"Matéria orgânica com coloração escuro.","CEN00054454","3032",NA,"GO","Fazenda Estância Paraná. Ponto 1.",NA,NA,"Mart.",NA,"ALVORADA DO NORTE","-46.783055","-14.5225","CEN00054454","479","479",NA,NA,NA,"-46.783055","-14.5225",NA,NA,NA,NA,NA,NA,"4"
"565","2020-09-02 16:40:47-03","Cenargen","CEN","24940","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taciana Barbosa Cavalcanti","1995","07","20",NA,"Brasil","Exsicatas",NA,"Face abaxial glauca.","CEN00024940","1480",NA,"GO","Estrada de acesso à barra do rio Bagagem com o rio Tocantinzinho.",NA,NA,"Mart.","B. M. T. Walter","NIQUELANDIA","48.2833333","-14.016666","CEN00024940","360","360",NA,"2009","06","48.2833333","-14.016666",NA,NA,NA,NA,NA,NA,"2"
"566","2020-09-02 16:40:47-03","Cenargen","CEN","102633","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Eric R. José","2017","07","08",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 4,5 m de atura e 6,7 cm de DAP, base reta. Fuste de casca externa grossa e do tipo reticulada.","CEN00102633","5",NA,"TO","Conglomerado: TO-577. Subunidade 4, subparcela 10, indivíduo 30.",NA,NA,"Mart.","L. M. Brauner","PARANA","-48.06","-12.06","CEN00102633",NA,NA,NA,"2017","10","-48.06","-12.06",NA,NA,NA,NA,NA,NA,"2"
