"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"204","2020-09-12 05:00:02-03","US","US","2449394","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"L. Smith & R. Reitz","1957","1","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"900","950","US02044205","US02044205_01","9972","South America","Mun Lajes: Campo, Estrada da Rodagem federal km 64 south of Lajes",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3444211","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"R. Wasum","2002","12","15","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"830",NA,"US02044188","US02044188_01","1657","South America","Mun. de São Francisco de Paula - RS 235",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2222668","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"E. Pereira","1955","5","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02044173","US02044173_01","1595","South America - Neotropics","Diamantina",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2744649","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"G. Hatschbach","1973","5","17","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"US02044160","US02044160_01","32048","South America - Neotropics","S. José da Serra (mun. Cuiaba), Campo cerrado a borda de serra",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","3398400","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"A. Kegler","2000","2","19","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780",NA,"US02044189","US02044189_01","730","South America","Mun de Caxias do Sul-Vila Seca-São Gotardo",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2404752","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"G. Hatschbach","1962","11","28","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02044204","US02044204_01","9526","South America","Mun Balsa Nova, Bugre",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2593012A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","1969","3","9","Brazil","Goiás",NA,NA,NA,NA,NA,"1000",NA,"US02044164","US02044164_01","24134","South America - Neotropics","The Planalto do Brasil. Chapada dos Veadeiros,Cerrado and gallery woods, ca 12 km south of Cavalcante",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2971197","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"E. Schwindt","1950","5","15","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"US02044208",NA,"3924","South America","Gob Misiones, Dep. San Pedro, Iracrán a San pedro, ruta 14",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2449424","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"L. Smith & R. M. Klein","1956","12","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"850","950","US02044207","US02044207_01","8340","South America","8 km east from C N, Mun Curitibanos and Campos Novos: campo, west of Curitibanos toward Campos Novos",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2581646A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","2","22","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"950",NA,"US02044169","US02044169_01","13082","South America - Neotropics","The Planalto do Brasil. Gallery forest and adjacent cerrado, Riberão Torto, ca. 10 km N.E. of Brasilia",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2581649A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","6","6","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"550",NA,"US02044168","US02044168_01","16666","South America - Neotropics","The Planalto do Brasil. Serra do Roncador, Cerrado, ca 60 km N of Xavantina",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2753044","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"H. S. Irwin, W. Anderson, M. Stieber, E. Lee & T. Lee","1972","1","16","Brazil","Goiás",NA,NA,NA,NA,NA,"1000",NA,"US02044199","US02044199_01","34347","South America - Neotropics","Serra dos Pireneus, Serra dos Pireneus, ca. 20km E. of Pirenópolis",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","2753043","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","1972","2","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1350",NA,"US02044198","US02044198_01","35159","South America - Neotropics","The Planalto do Brasil, Serra do Espinhaço; campo at edge of forest. Ca. 7km W of Diamantina, Km 299 on M.G. 259; gallery forest and adjoining campo sujo",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3022883","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"A. Lourteig","1967","12","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US02044201","US02044201_01","2264","South America","Mun. Lajes, Indios, campos, terreno seco, arenoso",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","1337200","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"-- Widgren","1845",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02044153","US02044153_01","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2195984","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"A. Macedo","1944","12","31","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02044177","US02044177_01","634","South America","Municipio C. Verde, Estado Mj",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","3146075","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"J. M. Silva & J. Cordeiro","1987","11","9","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02044192","US02044192_01","418","South America","Recanto das Araucarias (mun Ciritiba)",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","2593011A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","1969","3","20","Brazil","Goiás",NA,NA,NA,NA,NA,"1000",NA,"US02044163","US02044163_01","24707","South America - Neotropics","The Planalto do Brasil. Chapada dos Veadeiros, ca 20 km south of Alto do Paraíso",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","255321","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"Riedel, --","1837","2",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02044154","US02044154_01","2024","South America","In camp",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","2581650A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","1966","6","9","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"400",NA,"US02044167","US02044167_01","16827","South America - Neotropics","The Planalto do Brasil. Drainage of the upper Rio Araguaia, Cerrado, reddish sand, ca. 20 km S of Xavantina",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","2941346","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"E. P. Heringer, A. E. Heringer Salles & F. Chagas e Silva","1978","3","26","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"US02044197","US02044197_01","17004","South America - Neotropics","DF, Corumbá de Goiás, margem de mata ciliar",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","2196641","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"A. Macedo","1949","2","6","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02044174","US02044174_01","1614","South America","Municipio [illegible text], Estado Mg",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2955316","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","3","31","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US02044156","US02044156_01","4188","South America - Neotropics","DF, Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2590986A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","1","26","Brazil","Goiás",NA,NA,NA,NA,NA,"1250",NA,"US02044165","US02044165_01","19237","South America - Neotropics","The Planalto do Brasil. Serra dos Pirineus, 20km N.W. of Corumbá de Goiás, near Pico dos Pirineus, Gallery forest and adjacent wet campo",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","2581645A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","2","8","Brazil","Goiás",NA,NA,NA,NA,NA,"1000",NA,"US02044170","US02044170_01","12341","South America - Neotropics","The Planalto do Brasil. Chapada dos Veadeiros, Campo, Chapada dos Veadeiros, ca. 15 km W of Veadeiros",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","2590985A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia unifoliolata","Rudd",NA,"H. S. Irwin","1968","2","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00001882","US00001882_01","20431","South America - Neotropics",NA,NA,NA,NA,NA,"Rosales","unifoliolata","Holotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2937918","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","2","26","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US02044157","US02044157_01","3553","South America - Neotropics","DF, Bacia do Rio S. Bartolomeu",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","2563688","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"G. Hatschbach","1966","12","13","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02045754","US02045754_01","15429","South America","S. Agostinho (mun. Palmas)",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","2965200","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"E. P. Heringer, A. E. Heringer Salles & F. Chagas e Silva","1978","3","26","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"US02044159","US02044159_01","17040","South America - Neotropics","DF, Corumbá de Goiás, GO",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2706049","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia unifoliolata","Rudd",NA,"G. Hatschbach",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02044187","US02044187_01","29845","South America - Neotropics","Serra do Cipó (mun Jaboticatuba)",NA,NA,NA,NA,"Rosales","unifoliolata",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","1932634","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"L. O. Williams & V. Assis","1945","3","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1000",NA,"US02044176","US02044176_01","5926","South America - Neotropics","In campo. Bento Pires, near Belo Horizonte",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","1932662","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"L. O. Williams & V. Assis","1945","3",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02044175","US02044175_01","6110","South America - Neotropics","In campo. Bento Pires, near Belo Horizonte",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2581644A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","1966","1","9","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"1050",NA,"US02044171","US02044171_01","11500","South America - Neotropics","The Planalto do Brasil. Rocky slopes, Córrego Paranoazinho, near Sobradinho",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2324484","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin","1959","1","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02044172","US02044172_01","2459","South America - Neotropics","Diamantina., on steep slope at edge of pasture",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2937919","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","1","31","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US02044158","US02044158_01","3225","South America - Neotropics","DF, Bacia do Rio São Bartolomeu",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","3223495","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"J. H. Kirkbride","1981","3","12","Brazil","Distrito Federal",NA,"47.45","-15.58",NA,NA,"1040",NA,"US02044155","US02044155_01","3876","South America - Neotropics","Região Burração, perto de BR 020",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","2581664A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","1970","2","7","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"675",NA,"US02044162","US02044162_01","26234","South America - Neotropics","The Planalto do Brasil. Cerrado. Cerrado and gallery, ca 10km S.E. of Paracatú",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2581651A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","1966","6","17","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"500",NA,"US02044166","US02044166_01","17343","South America - Neotropics","The Planalto do Brasil. Drainage of the upper Rio Araguaia, Cerrado, ca. 78 km S of Xavantina",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2504947","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"-- Dorsett, -- Shamel & -- Popenoe",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02044178","US02044178_01","299b","South America","Sitio, Minas",NA,NA,NA,NA,"Rosales","coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","2860109","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage","1979","7","26","Brazil","Bahia",NA,"-41.4","-13",NA,NA,"2",NA,"US02044196","US02044196_01","12611","South America - Neotropics","Regiãao Cacaueira da Bahia, Município de Mucujê. 3 km ao S de Mucujê, na estrada para Jussiape",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","3436918","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"L. Scur","1999","12","1","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"780",NA,"US02044191","US02044191_01","208","South America","Mun. Caxias do Sul-Apanhador - Vila Seca",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","2581640A","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","1970","3","23","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1200",NA,"US02044200","US02044200_01","28183","South America - Neotropics","The Planalto do Brasil, Serra do Espinhaço, Cerrado and wooded slopes, ca 4km N of São João da Chapada",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","2249975","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"L. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"900","1000","US02044206","US02044206_01","9352","South America","Mun. Chapecó: Campo, Fazenda Campo São Vicente, 24 km west of Campo Erê",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","1540996","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"P. Jörgensen",NA,"3",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"US02044209","US02044209_01","4550","South America","12 [illegible text] yellow In the campo [illegible text]",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","2454626","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"L. Smith & R. M. Klein","1964","12","4","Brazil","Santa Catarina",NA,"-51.62","-26.63",NA,NA,"1100","1200","US02044203","US02044203_01","13496","South America","Mun. Agua Doce: Rocky campo, Fazenda Esperança, Campo de Palmas, 6 km south of Horizonte(Paraná)",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","3431656","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"R. Wasum","2000","1","9","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"800",NA,"US02044190","US02044190_01","402","South America","Mun de São Francisco de Paula-Várzea do Cedro",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2999463","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"R. M. Harley, G. L. Bromley, A. M. Caravalho, J. M. Soares Nunes & et al.","1980","5","27","Brazil","Bahia",NA,"-41.43","-12.47",NA,NA,"800",NA,"US02044195","US02044195_01","22683","South America - Neotropics","Serras dos Lençois, About 7-10 km along the main Seabra-Itaberaba road, W of the Lençois turning, by the Rio Mucugézinho",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2999491","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"R. M. Harley, G. L. Bromley, A. M. Caravalho, J. M. Soares Nunes & et al.","1980","5","31","Brazil","Bahia",NA,"-41.03","-11.63",NA,NA,"900",NA,"US02044194","US02044194_01","22841","South America - Neotropics","Morro do Chapeu, Rio do Ferro Doido, 19.5 km SE of Morro do Chapeu on the BA 052 highway to Mundo Novo",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","3090288","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"G. Hatschbach & J. Cordeiro","1987","1","5","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02044193","US02044193_01","50850","South America","Lagoa Seca (mun Guarapuava)",NA,NA,NA,NA,"Rosales","latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"253","2020-09-02 16:28:14-03","Cenargen","CEN","17956","PreservedSpecimen","Plantae","Fabaceae Faboideae","Poiretia","latifolia","Poiretia latifolia","Vogel","L. P. Queiroz","Taciana Barbosa Cavalcanti","1992","03","10","Brasil","GO","MINACU","48.3833333","-13.466666","48.3833333","-13.466666","920","920","CEN00017956","CEN00017956","1099",NA,"À 7 km da entrada Norte do canteiro de obras.","Exsicatas",NA,"Face abaxial da folha, glauca. Na borda da mata.",NA,NA,NA,NA,"1999","09",NA,NA,NA,NA,NA,"5",NA
"254","2020-09-02 16:28:14-03","Cenargen","CEN","41100","PreservedSpecimen","Plantae","Fabaceae Faboideae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. P. Fortuna Perez","Glocimar Pereira-Silva","2001","02","22","Brasil","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","-4805694.0","-1353611.0","360","360","CEN00041100","CEN00041100","4782",NA,"Estrada Vila Veneno - rio São Félix cerca de 5 km.","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.",NA,NA,NA,NA,"2007","08",NA,"92497","auto",NA,NA,"4",NA
