"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"46","2020-11-04 11:17:40-03","ESALQ","ESA","109885","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30240.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109885","ESA109885",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:17:40-03","ESALQ","ESA","109706","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30238.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109706","ESA109706",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-02-02 14:38:55-02","BGBM","B","B 10 0250500","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"M. Wacket",NA,"1902",NA,NA,"Middle and South America","Brazil",NA,NA,"Südbrasilien (Exped. von Wettstein, Schiffer); S. Paulo, Serra do Cutatão propeSantos.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100250500 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100250500","B100250500",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-02-02 14:38:55-02","BGBM","B","B 10 0244494","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"A. F. M. Glaziou","13135",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100244494 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244494","B100244494",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0029557","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","G. Hatschbach","J. M. Silva; L. M. Abe","4225","2004","11","23",NA,"Brazil","Parana",NA,"Fazenda Mato Limpo, Bemeck (Mun. Adrianópolis).","-49","-24.6667",NA,"Árvore, 10m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:38:21-03","UNICAMP","UEC","103661","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Barreto, KD; Fernandes, GD; Fernandes, RD","3484","1995","01","10",NA,"Brazil","São Paulo","Anhembi","Sítio Barreirinho","-48.0205","-22.731417",NA,"Árvore, 10m alt.; frutos imaturos verdes. Subdossel.; Mata mesófila semidecídua.","UEC159117","UEC159117",NA,NA,NA,NA,NA,"-48.0205","-22.731417","2006","07",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:38:21-03","UNICAMP","UEC","123166","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Ivanauskas, NM","Ivanauskas, NM","4281","2000","02","17",NA,"Brazil","Mato Grosso","Gaúcha do Norte","Propriedade de Lauri Stoffel","-53.344444","-13.202778",NA,"Árvore recém tombada, 10m. Frutos imaturos verdes.; Floresta Ombrófila Aberta sobre Latossolo Vermelho-Amarelo de textura média.","UEC159121","UEC159121",NA,NA,NA,NA,NA,"-53.344444","-13.202778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:38:21-03","UNICAMP","UEC","126902","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Cielo-Filho, R","Cielo-Filho, R; Olmos, F","352","2001","05","27",NA,"Brazil","Paraíba",NA,"BR 101, Km 6.",NA,NA,NA,"Arbusto de aproximadamente 3m de altura.; Cerrado","UEC159119","UEC159119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:23:22-03","UNICAMP","UEC","152600","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Amaral, A","12-81275","1975","12","08",NA,"Brazil","São Paulo","Butucatu","Rubião Júnior, Jardim botanico da faculdade de ciencias médicas e biológicas",NA,NA,NA,"Árvore com 3m de altura e 15cm de circunferência com frutos verdes.","UEC159106","UEC159106",NA,NA,NA,NA,NA,NA,NA,"2000","04",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:38:21-03","UNICAMP","UEC","173812","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Sanchez, M","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1793","1997","05","29",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco.","-44.816944","-23.3025",NA,"Árvore 850, vegetativo.; Mata Atlântica de Encosta.","UEC089600","UEC089600","600","600",NA,NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:38:21-03","UNICAMP","UEC","21181","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Assumpção, CT","7579","1979","12","22",NA,"Brazil","São Paulo","Anhembi","Barreiro Rico","-48.0205","-22.731417",NA,"Tree (B18)","UEC159113","UEC159113",NA,NA,NA,NA,NA,"-48.0205","-22.731417","2006","07",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:38:21-03","UNICAMP","UEC","27563","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Cesar","s.n.","1982","03","15",NA,"Brazil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.0205","-22.731417",NA,"Árvore até 8m. de altura, DAP = 7,50 cm.","UEC159108","UEC159108",NA,NA,NA,NA,NA,"-48.0205","-22.731417","2006","07",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:38:21-03","UNICAMP","UEC","71872","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1190","1995","06","13",NA,"Brazil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472",NA,"Árvore de 12m, frutos imaturos verdes e frutos velhos.","UEC159112","UEC159112",NA,NA,NA,NA,NA,"-49.356944","-23.009472","2006","07",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:38:21-03","UNICAMP","UEC","58295","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Meira Neto, JAA; Martins, E; Martinez, F; Siqueira","705","1990","08","02",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Arvoreta com 2m na transição cerrado.; Cerrado. Mata ciliar. Estéril.","UEC159114","UEC159114",NA,NA,NA,"18363","auto",NA,NA,"2000","05",NA,NA,"09",NA,NA,NA,NA
"60","2021-03-01 16:38:21-03","UNICAMP","UEC","89003","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Amaral Jr, A","1829","1977","11","25",NA,"Brazil","São Paulo","Botucatu","Distrito de Rubião Jr., Mata secundária, com árvores de até 15m de altura, sub-bosque pouco denso, localizada no Jardim Botânico da Faculdade de Ciências Médicas e Biológicas de Botucatu","-48.439998626709","-22.8799991607666",NA,"Árvore de 6m de altura e com 30cm de circunferência com frutos em forma de cacho, verdes.","UEC159109","UEC159109","870","870",NA,"40412","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-20 10:23:22-03","UNICAMP","UEC","103673","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Berg, C van den; Gorenstein, MR","171","1994","07","15",NA,"Brazil","São Paulo","Piracicaba","Sítio Boa Vista, Estrada Piracicaba - Anhembi, Km 54, descendo 5 Km pela estrada secundária.","-47.6399993896484","-22.7199993133545",NA,NA,"UEC159107","UEC159107",NA,NA,NA,"44778","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:23:22-03","UNICAMP","UEC","103672","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Berg, C van den","169","1994","07","15",NA,"Brazil","São Paulo","Piracicaba","Sítio Boa Vista, Estrada Piracicaba - Anhembi, Km 54, descendo 5 Km pela estrada secundária.","-47.6399993896484","-22.7199993133545",NA,NA,"UEC159111","UEC159111",NA,NA,NA,"44778","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:38:21-03","UNICAMP","UEC","82049","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Ferreira, GMP; Palaria, C; Pereira, DL; Neves, LF","26","1996","01","18",NA,"Brazil","São Paulo","São Paulo","Distrito de Marsilac, Parque Estadual da Serra do Mar, núcleo Curucutu. Trilha do Mirante.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 7m alt, DAP 9cm, botões verde amarelados.","UEC159116","UEC159116",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:38:21-03","UNICAMP","UEC","82050","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Ferreira, GMP; Palaria, C; Pereira, DL; Neves, LF","42","1996","01","18",NA,"Brazil","São Paulo","São Paulo","Distrito de Marsilac, Parque Estadual da Serra do Mar, núcleo Curucutu. Trilha do Mirante.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 7m alt, DAP 20cm, flores esverdeadas.","UEC159115","UEC159115",NA,NA,NA,"53584","auto",NA,NA,"2000","03",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:38:21-03","UNICAMP","UEC","102454","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Simão-Bianchini, R; Garcia, RJF; Godoy, SAP; Sordi, SJ","927","1996","01","18",NA,"Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,"Árvore na orla da mata. Botões jovens avermelhados tornando-se amarelos. Flores creme.","UEC159120","UEC159120",NA,NA,NA,"53584","auto",NA,NA,"2000","03",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:38:21-03","UNICAMP","UEC","87432","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Simão-Bianchini, R; Garcia, RJF; Godoy, SAP; Sordi, SJ","927","1996","01","18",NA,"Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,"Árvore na orla da mata. Botões jovens avermelhados tornando-se amarelos. Flores creme.","UEC159110","UEC159110",NA,NA,NA,"53584","auto",NA,NA,"2000","03",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:38:21-03","UNICAMP","UEC","72761","S","Plantae","Magnoliopsida",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","948","1995","01","09",NA,"Brazil","São Paulo","Tapiraí","Capoeira","-47.5","-23.9599990844727",NA,"Árvore ca. 10m alt., frutos imaturos.","UEC159118","UEC159118",NA,NA,NA,"41034","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"68","2020-07-04 17:58:13-03","UFPB","JPB","23912","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Moura, ACA","94","1995","04","07","Southern America","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115",NA,NA,NA,NA,"47","47",NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-04-22 16:23:15-03","UFPB","JPB","31712","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Veloso, TMG","336","2003","04","07","Southern America","Brasil","Paraíba","Mata Redonda",NA,NA,NA,NA,"; DESC: Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-16 17:51:36-03","UCS","HUCS","25483","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindl.","Hatschbach, G.","Silva, J.M.","4225","2004","11","23",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,"árvore 10m, flor alva; Floresta Atlântica",NA,NA,NA,NA,NA,"49901","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:41:25-03","MBM","MBM","300600","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Hatschbach, G.","Silva, J.M.; Abe, L.M.; Abe, L.M.","4225","2004","11","23","Southern America","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo, Bernech","-48.9911003112793","-24.6571998596191",NA,"Árvore, 10 m, flor alva.; Floresta Atlântica.","MBM300600","MBM300600",NA,NA,NA,"49901","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:41:25-03","MBM","MBM","20594","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Hatschbach, G.","29126",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"MBM020594","MBM020594",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:41:25-03","MBM","MBM","85517","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Hatschbach, G.","47125",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","América de Cima","-48.834400177002","-25.476900100708",NA,NA,"MBM085517","MBM085517",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:41:25-03","MBM","MBM","228472","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Equipe do Horto Florestal","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,"MBM228472","MBM228472",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:41:25-03","MBM","MBM","235839","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Howard, R.","Cid Ferreira, C.A.; et al.; et al.","7804",NA,NA,NA,"Southern America","Brazil","Pará","Oriximiná","Rio Maquera","-55.8661003112793","-1.76556003093719",NA,NA,"MBM235839","MBM235839",NA,NA,NA,"479450","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:41:25-03","MBM","MBM","20593","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Hatschbach, G.","25774",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,"MBM020593","MBM020593",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:41:25-03","MBM","MBM","9265","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Lindeman, J.; Haas, H.; Haas, H.","186",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Vista Cavalcanti","-48.834400177002","-25.476900100708",NA,NA,"MBM009265","MBM009265",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:41:25-03","MBM","MBM","60017","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Hatschbach, G.","41725",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Marumbi","-48.834400177002","-25.476900100708",NA,NA,"MBM060017","MBM060017",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:41:25-03","MBM","MBM","219134","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2238",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Parque Estadual Marumbi, caminho ao Pico Abrolho","-48.834400177002","-25.476900100708",NA,NA,"MBM219134","MBM219134",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:41:25-03","MBM","MBM","3718","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Hatschbach, G.","15291",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,"MBM003718","MBM003718",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:41:25-03","MBM","MBM","83266","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo França, E. de","Hatschbach, G.; Cavalcante, H.; Mayo, S.; Cavalcante, H.; Mayo, S.","46082",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,NA,"MBM083266","MBM083266",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:41:25-03","MBM","MBM","212815","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Hatschbach, G.","Ziller, S.R.; et al.; et al.","1410",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM212815","MBM212815",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:41:25-03","MBM","MBM","150690","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Melo França, E. de","Santana, S.C. de; et al.; et al.","198",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM150690","MBM150690",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:41:25-03","MBM","MBM","216571","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Howard, R.A.","Thomas, W.W.; et al.; et al.","10524",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Mata da Esperança","-39.0494003295898","-14.7889003753662",NA,NA,"MBM216571","MBM216571",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:41:25-03","MBM","MBM","213334","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Howard, R.A.","Jardim, J.G.; et al.; et al.","496",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Ca. 17km na estrada para São José","-39.0752983093262","-15.2932996749878",NA,NA,"MBM213334","MBM213334",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:41:25-03","MBM","MBM","216574","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Howard, R.A.","Carvalho, A.M. de; et al.; et al.","4513",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,"MBM216574","MBM216574",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:41:25-03","MBM","MBM","216572","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Howard, R.A.","Thomas, W.W.; et al.; et al.","10427",NA,NA,NA,"Southern America","Brazil","Bahia","Uruçuca","Escola de Agropecuária","-39.2844009399414","-14.5930995941162",NA,NA,"MBM216572","MBM216572",NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:41:25-03","MBM","MBM","194738","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Melo França, E. de","Hage, J.L.","2239",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM194738","MBM194738",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:41:25-03","MBM","MBM","213339","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Melo França, E. de","Hage, J.L.","1524",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Fazenda Santa Luzia","-39.0494003295898","-14.7889003753662",NA,NA,"MBM213339","MBM213339",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-15 09:04:10-03","UESC","UESC","9226","S","Plantae","Angiospermae","Florideophycidae","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,NA,"4531","2002","06","15",NA,"Brasil","Bahia","Buerarema",NA,"-39.2997016906738","-14.959400177002",NA,"Região de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argiloso.; Árvore, 6 m de altura.","UESC0009226",NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"91","2015-09-04 04:10:28-03","MNHN","RECOLNAT_MNHN_P","P00734644","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Glaziou, A.",NA,"1876","1","20",NA,"Brésil",NA,NA,"Rio Janeiro, Petropolis, jour de l'ouverture de la 2ème exposition d'horticulture",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734644' target='other'> <mi>dwc_moreinfo</mi></a>","P00734644","P00734644_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8089",NA,NA,NA
"92","2015-09-29 19:25:29-03","MNHN","RECOLNAT_MNHN_P","P00734645","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Glaziou, A.",NA,"1876","1","20",NA,"Brésil",NA,NA,"Rio Janeiro, Petropolis, jour de l'ouverture de la 2ème exposition d'horticulture",NA,NA,"hb","reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734645' target='other'> <mi>dwc_moreinfo</mi></a>","P00734645","P00734645_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8089",NA,NA,NA
"93","2015-09-29 06:44:52-03","MNHN","RECOLNAT_MNHN_P","P00734646","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Glaziou, A.",NA,"1876","1","20",NA,"Brésil",NA,NA,"Rio Janeiro, Petropolis, jour de l'ouverture de la 2ème exposition d'horticulture",NA,NA,"hb","reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734646' target='other'> <mi>dwc_moreinfo</mi></a>","P00734646","P00734646_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8089",NA,NA,NA
"94","2016-10-17 11:46:47-02","MNHN","RECOLNAT_MNHN_P","P05009422","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009422' target='other'> <mi>dwc_moreinfo</mi></a>","P05009422","P05009422_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3087",NA,NA,NA
"95","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009423","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Howard","Schwacke, C.A.W.",NA,"1898","11","14",NA,"Brésil",NA,NA,"In sylva prope Itabira do Matto Dentro",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009423' target='other'> <mi>dwc_moreinfo</mi></a>","P05009423","P05009423_01 P05009423_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13673",NA,NA,NA
