"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"244","2019-05-06 12:01:06-03","UFU","HUFU","6713","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Nakajima, J.N.; et al.","525",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Entrada S.R. Minas - Sacramento. 10km da sede.",NA,"Árvore, ca. 1,8 m. Cálice ferrugíneo, corola e estames creme.; Campo rupestre.","HUFU00036704","HUFU00036704","Kawasaki, M.L.","1994","10","17","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2002","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-05-06 12:01:06-03","UFU","HUFU","16304","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4679",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Garagem das Pedras, descida para o vale dos Cândidos.",NA,"Arbusto, ca. 1,5 m. Flores jovens ferrugíneas. Frutos esverdeados.; Cerrado em afloramento rochoso.","HUFU00036705","HUFU00036705","Rosa, P.O.","1997","10","16","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2008","57119","auto","05",NA,NA,NA,NA,NA,NA,NA
"246","2019-05-06 12:01:06-03","UFU","HUFU","34961","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3559",NA,"Brasil","Minas Gerais","Paraíso Selvagem, Trilha da mata do Canyon.",NA,"Arvoreta, ca. 1,5 m. Frutos amarelos a arroxeados.; Campo rupestre.","HUFU00036703","HUFU00036703","Rosa, P.O.","2003","10","22","Delfinópolis","-46.653611","-20.434444","845","845","-46.653611","-20.434444",NA,"2008",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"247","2020-08-04 12:48:46-03","UFU","HUFU","42994","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3980",NA,"Brasil","Minas Gerais","Estrada para Pedreira Souza, Cerca de 2km da rodovia MG 050.",NA,"Subarbusto, ca. 0,3 m. Cálice verde, corola e estames alvos.; Campo litólico após fogo.","HUFU00036706","HUFU00036706","Rosa, P.O.","2005","09","30",NA,"-46.2075","-20.654722","822","822","-46.2075","-20.654722",NA,"2008",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"248","2019-05-06 12:01:06-03","UFU","HUFU","43891","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Romero, R.; Nakajima, J.N.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","7367",NA,"Brasil","Minas Gerais","Estrada para a Pedreira Souza, Cerca de 2 km da MG 050. Região da represa de Furnas.",NA,"Subarbusto, ca. 0,5 m. Frutos maduros vináceos.","HUFU00036702","HUFU00036702","Rosa, P.O.","2005","12","07",NA,"-46.265","-20.630556","1046","1046","-46.265","-20.630556",NA,"2008",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"249","2019-05-06 12:01:06-03","UFU","HUFU","46020","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Romero, R.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N.; et al.","7862",NA,"Brasil","Minas Gerais","Estrada para Cachoeira Feixo da Serra, Região da Represa de Furnas.",NA,"Subarbusto, ca. 0,3 m. Frutos esverdeados.; Campo rupestre.","HUFU00036701","HUFU00036701","Rosa, P.O.","2006","10","24",NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"250","2019-05-06 12:01:06-03","UFU","HUFU","2842","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(O.Berg) Kiaersk.",NA,"Barbosa, A.A.A.","456",NA,"Brasil","São Paulo","Instituto Florestal",NA,"Cerrado.","HUFU00073737","HUFU00073737","Lima, D.F.","1991","07","06","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","bicudoensis","Aulomyrcia bicudoensis","O.Berg",NA,"Riedel, L","s.n.","Southern America","Brazil","Mato Grosso","in desertis prope Bicudo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","corymbiflora","Aulomyrcia corymbiflora","O.Berg",NA,"Saint-Hilaire, AFCP","s.n.","Southern America","Brazil","Minas Gerais","in monte vulgo Serra de Curumatahi",NA,"Original herbarium: Camb.; Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","corymbiflora","Aulomyrcia corymbiflora","O.Berg",NA,"Sellow, F","s.n.","Southern America","Brazil","Minas Gerais","in monte vulgo Serra de Curumatahi",NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subalpestris","Aulomyrcia subalpestris","(Mart. ex DC.) O.Berg",NA,"Martius, C","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subverticillaris","Aulomyrcia subverticillaris","O.Berg",NA,"Claussen, P","1313","Southern America","Brazil","Minas Gerais",NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subverticillaris","Aulomyrcia subverticillaris","O.Berg",NA,"Sellow, F","s.n.","Southern America","Brazil","Goiás","Serra de S. Martha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subverticillaris","Aulomyrcia subverticillaris","O.Berg",NA,"Sellow, F","s.n.","Southern America","Brazil","Minas Gerais","in monte Serra do Caraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subverticillaris","Aulomyrcia subverticillaris","O.Berg",NA,"Gardner, G","4664","Southern America","Brazil","Minas Gerais",NA,NA,"Isosyntype; Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subverticillaris","Aulomyrcia subverticillaris angustifolia","O.Berg",NA,"Martius, C","Herb. Fl.1232","Southern America","Brazil","Minas Gerais",NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA
"260","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","subverticillaris","Aulomyrcia subverticillaris angustifolia","O.Berg",NA,"Martius, C","Herb. Fl.1232","Southern America","Brazil","Minas Gerais",NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA
"261","2021-02-08 12:44:07-03","UFRGS","ICN","120239","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","cf. subverticillaris","Myrcia cf. subverticillaris","(Berg) Niedenzu",NA,"de Sousa, HC","s.n.","América do Sul","Brasil","MG","Parque Estadual Ibitipoca",NA,"Arbusto, ca. 1m altura, flores cremes, em campo rupestre.",NA,NA,"Sobral, M","1986","11","18","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:44:13-03","UFRGS","ICN","120236","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(Berg) Niedenzu",NA,"Braga, MMN; andrade, IR; Horta, ME; Costa, ME","s.n.","América do Sul","Brasil","MG","Serra de Ouro Branco",NA,"Arbustivo, em campo rupestre.",NA,NA,"Sobral, M","1988","10","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:44:13-03","UFRGS","ICN","120237","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","subverticillaris","Myrcia subverticillaris","(Berg) Niedenzu",NA,"Rosa, D; Martins, RP","s.n.","América do Sul","Brasil","MG",NA,NA,"Arbustivo, 1,5m, cerrado.",NA,NA,"Sobral, M","1981","05","22","São sebastião das Águas Claras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:12:23-03","IBt","SP","102845","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Mattos, J; Mattos, N","15182",NA,"Brasil","Minas Gerais","2km norte de Pinhal, na rodovia Pedralva-Olímpio de Noronha. Na mata secundária.",NA,"Arbusto 2,5m alt., flores brancas.","SP032781","SP032781","Kawasaki, ML","1967","11","25","Pinhal",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:12:23-03","IBt","SP","139267","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Eiten, G; Eiten, LT","5070",NA,"Brasil","São Paulo","Campo das Sete Lagoas, Fazenda Campininha, judt north of Rio Mogi Guaçu, 10km NNE of Padua Sales.&nf;Campo cerrado on upland. Open marsh or dense secondary forest along streams. Cut over & burned campo cerado, ground ploughed for planting of Pinus. Gro",NA,"Plant 1 1/2m tall, fruits red to black.","SP032762","SP032762",NA,"1962","12","13","Mogi Guaçu","-47.119444","-22.188333","575","650","-47.119444","-22.188333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:12:23-03","IBt","SP","292500","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1330",NA,"Brasil","São Paulo","Rodovia washington Luiz, cerrado.",NA,"Arvore 4m alt., borda da mata, floração , frutificação, sadia, tronco liso, sem látx, flor creme, fruto verde imaturo.","SP032765","SP032765",NA,"1993","09","23","Itirapina","-47.4714","-22.1093",NA,NA,"-47.4714","-22.1093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:12:23-03","IBt","SP","299255A","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Batalha, MA; Geraldes, MP","174",NA,"Brasil","São Paulo","Cerrado de Emas",NA,"Arbórea 2,5m alt., pilosidade ferrugínea na face inferior da folha, cerradão","SP032774","SP032774","Kawasaki, ML","1994","07","19","Pirassununga","-47.5","-22.033333",NA,NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:12:23-03","IBt","SP","299256A","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Aragaki, S; Batalha, MA","132",NA,"Brasil","São Paulo","Cerrado de Emas",NA,"Arbustiva 1m alt., pilosidade ferrugínea na face inferior da folha, flores brancas, cerradão","SP032741","SP032741","Kawasaki, ML","1994","09","08","Pirassununga","-47.5","-22.033333",NA,NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:12:23-03","IBt","SP","299257A","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Batalha, MA; Aragaki, S","196",NA,"Brasil","São Paulo","Cerrado de Emas",NA,"Arbustiva 1m alt., pilosidade ferrugínea na face inferior da folha, frutos vermelhos","SP032755","SP032755","Batalha, MA; Aragaki, S","1994","10","27","Pirassununga","-47.5","-22.033333",NA,NA,"-47.5","-22.033333",NA,"1994",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:12:23-03","IBt","SP","299276A","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Batalha, MA; Ferraz, D","190",NA,"Brasil","São Paulo","Cerrado de Emas",NA,"Arbustiva, 0,7m alt., pilosidade ferrugínea na face inferior da folha","SP032773","SP032773","Kawasaki, ML","1994","08","15","Pirassununga","-47.5","-22.033333",NA,NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:12:23-03","IBt","SP","307143","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Tozzi, AMGA; Guaratini, MTG","94-165",NA,"Brasil","São Paulo","sítio do S. Carmo, bairro Delícia",NA,"Subarbusto 0,5m alt., frutos avermelhados, beira de estrada","SP032754","SP032754",NA,"1994","11","09","Cássia dos Coqueiros","-47.168","-21.281",NA,NA,"-47.168","-21.281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:12:23-03","IBt","SP","319935","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Batalha, MA","897",NA,"Brasil","São Paulo","A.R.I.E. Cerrado Pé-de-Gigante",NA,"Arbusto 2,2m alt., em cerrado sensu stricto","SP032756","SP032756","Batalha, MA","1995","12","14","Santa Rita do Passa Quatro","-47.578056","-21.612222",NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:12:23-03","IBt","SP","320032","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Landrum, LR; Landrum, SS; Basualdo, I; Soria, N","8693",NA,"Paraguai","Amambay","Parque Nacional Cerro Corá, ca. 1,5km along road from Lugar Historico to main entrance. Cerrado aminly low shrubby vegetation on red sandy soil. Fabaceae an palms dominant trees.",NA,"Subshrub ca. 0,5m high.","SP032775","SP032775",NA,"1995","08","20",NA,"-56.083333","-22.583333","150","150","-56.083333","-22.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:12:23-03","IBt","SP","320037","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Landrum, LR; Landrum, SS; Basualdo, I; Soria, N","8685",NA,"Paraguai","Amambay","Parque Nacional Cerro Corá, ca. 1,5km along road from Lugar Historico to main entrance. Cerrado aminly low shrubby vegetation on red sandy soil. Fabaceae an palms dominant trees.&nf;Remnant tree near landing field.",NA,"Bark rough, grooved.","SP032776","SP032776",NA,"1995","08","20",NA,"-56.083333","-22.583333","150","150","-56.083333","-22.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:12:23-03","IBt","SP","337765","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Killeen, TJ; Grimwood, T","7703",NA,"Bolívia","Santa Cruz","Parque Nacional Noel Kempff M., campamento Las Gamas, Paisaje variado, campo limpo, campo rupestre, campo cerrado y campo humedo, suelos arenosos hasta franco arenosas, casi siempre superficial de 10 jasta 50cm de profundidad. Todo recien quemado.",NA,"Arbusto, flores blancas, en campo rupestre.","SP032757","SP032757",NA,"1995","10","26","Velasco","-60.366667","-14.8","300","300","-60.366667","-14.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:12:23-03","IBt","SP","337775","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Carrión, A; Garvizu, M","443",NA,"Bolívia","Santa Cruz","Reserva Ecologica El Refugio, puesto La Toledo, a 5km de la casa. Pampa inundada estacionalmente, islas termitero y bosque riberenõ.",NA,"Arbolito 4m alt., y cm DAP corteza externa que se desprende, hojas com puntos translucidos, flores blancas fragranciosas.","SP032758","SP032758",NA,"1996","10","17","Velasco","-61.143611","-14.750556","220","220","-61.143611","-14.750556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:12:23-03","IBt","SP","348612","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Roth, L","s.n.",NA,"Brasil","Minas Gerais","BR 3, km 4",NA,"CESJ 16585","SP032752","SP032752","Santos, MF","1960","10","14","Lagoa Comprida",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:12:23-03","IBt","SP","384605","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Sasaki, D; Sartori, AF","785",NA,"Brasil","São Paulo","Estreito, Usina de Estreito (Acampamento de Estreito), encosta a margem da represa, próxima ao antigo aeroporto, campo sujo pedregoso com aforamentos rochosos",NA,"Arbusto ca. 1,5m alt., folhas discolores, mais claras na face abacial, frutos vinho-escuro","SP032743","SP032743","Sobral, M","2003","11","01","Pedregulho","-47.273056","-20.164444","720","720","-47.273056","-20.164444",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:12:23-03","IBt","SP","52690","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Lima, AS","s.n.",NA,"Brasil","Mato Grosso","Póximo do Rio Sacre.",NA,"Arbusto do cerrado.&nf;IAC 7849","SP032801","SP032801",NA,"1944","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:12:23-03","IBt","SP","74472","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Eiten, G; Eiten, LT","2386",NA,"Brasil","São Paulo","Campo das Sete Lagoas, Fazenda Campininha, judt north of Rio Mogi Guaçu, 10km NNE of Padua Sales.&nf;Campo cerrado on upland. Open marsh or dense secondary forest along streams. Cut over & burned campo cerado, ground ploughed for planting of Pinus. Gro",NA,"Shrub about 1m tall. All duplicatres from one plant.","SP032772","SP032772","Kawasaki, ML","1960","09","22","Mogi Guaçu","-47.119444","-22.188333","650","650","-47.119444","-22.188333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:12:23-03","IBt","SP","74483","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Eiten, G; Eiten, LT","2389",NA,"Brasil","São Paulo","Campo das Sete Lagoas, Fazenda Campininha, judt north of Rio Mogi Guaçu, 10km NNE of Padua Sales.&nf;Campo cerrado on upland. Open marsh or dense secondary forest along streams. Cut over & burned campo cerado, ground ploughed for planting of Pinus. Gro",NA,NA,"SP032771","SP032771","Kawasaki, ML","1960","09","22","Mogi Guaçu","-47.119444","-22.188333","575","650","-47.119444","-22.188333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:12:23-03","IBt","SP","74484","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Eiten, G; Eiten, LT","2383",NA,"Brasil","São Paulo","Campo das Sete Lagoas, Fazenda Campininha, judt north of Rio Mogi Guaçu, 10km NNE of Padua Sales.&nf;Campo cerrado on upland. Open marsh or dense secondary forest along streams. Cut over & burned campo cerado, ground ploughed for planting of Pinus. Gro",NA,"Small shrub 6dn tall. Branches erect from ground, forming small clumps. Flowers white. All duplicates of this nº from one plant.","SP032770","SP032770","Kawasaki, ML","1960","09","22","Mogi Guaçu","-47.119444","-22.188333","650","650","-47.119444","-22.188333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:12:23-03","IBt","SP","339257","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Hashimoto, G","17567",NA,"Brasil","Minas Gerais","Serra do Papagaio,",NA,"Arbusto do mato com flores brancas.","SP032790","SP032790","Kawasaki, ML","1994","10","29","Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,"2000","27460","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:12:23-03","IBt","SP","339268","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Hashimoto, G","17570",NA,"Brasil","Minas Gerais","Serra do Papagaio.",NA,"Arvoreta do mato, 4-5m alt., com flores brancas.","SP032791","SP032791","Kawasaki, ML","1994","10","29","Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,"2000","27460","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:12:23-03","IBt","SP","347795","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Ordones, J; et al.","311",NA,"Brasil","Minas Gerais","Buraco da Boiada.",NA,"Arbusto, mata.","SP032746","SP032746","Kawasaki, ML","2000","08","21","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,"2001","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:12:23-03","IBt","SP","347790","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Ordones, J; et al.","465",NA,"Brasil","Minas Gerais","Buraco da Boiada.",NA,"Arbóreo, flores e estames, frutos maduros vináceos, cheiro adocicado.","SP032745","SP032745","Kawasaki, ML","2000","10","10","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,"2001","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:12:23-03","IBt","SP","342554","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Souza, VC; Capellari Jr, L; Souza, JP; Mazine, FF","21224",NA,"Brasil","Minas Gerais","Serra da CAnastra ca. 45km de Delfinópolis em direção a Peixoto. Campo rupestre com Vellozia, intercalado com mata ciliar.",NA,"Arbusto ca. 1,5m alt., botões verdes.","SP032749","SP032749","Sobral, M","1998","09","06","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"2007","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:12:23-03","IBt","SP","305173","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Souza, JP; Souza, DG; Souza, LMPP","244",NA,"Brasil","Minas Gerais","A. 10km da cidade em direção a BElo Horizonte, campo rupestre..",NA,"Arbusto 1,5m alt.,, flores alvas, frutos verdes.","SP032744","SP032744","Rosa, PO","1995","10","14","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"2008","20553","auto","05","28",NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:12:23-03","IBt","SP","209783","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Pirani, JR; Furlan, A; Cordeiro, I; Henrique, MC","CFSC6575",NA,"Brasil","Minas Gerais","Ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro. km 105, próximo a Pensão Chapeu de Sol.",NA,"Arbusto 50cm alt., flore alvas, sépalas castanho.","SP032751","SP032751","Kawasaki, ML","1980","10","10","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:12:23-03","IBt","SP","184721","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Henrique, MC; Wanderley, MGL; Semir, J; Pirani, JR","CFSC5586",NA,"Brasil","Minas Gerais","Km 122 ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro, mata ciliar.",NA,"Arbusto até 4m alt., flores alvas","SP032747","SP032747","Kawasaki, ML","1979","08","14","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:12:23-03","IBt","SP","306913","S","Plantae",NA,NA,"Myrtaceae","Myrcia","subalpestris","Myrcia subalpestris","DC.",NA,"Souza, VC; Souza, JP","9545",NA,"Brasil","São Paulo","ca. 10km da cidade em direção a Lençóis, proximo a entrada da Fazenda Água do Bugre",NA,NA,"SP032748","SP032748","Sobral, M","1995","12","19","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA,NA,NA
