"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","individualCount","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","locality","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"46","2021-01-14 15:25:32-03","MN","R","199851","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Smith, L.B.","1960","07","Andrade-Lima, A.D.","2333","Brasil","Ceará","Maranguape",NA,"IPA - Herbarium 8560","-38.6856002807617","-3.89083003997803","40608","auto","1955","11","22",NA,NA,NA,"R010000948,R010000949","R010000948 R010000949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-01-14 15:25:32-03","MN","R","211154","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Rickli, E.",NA,"Brasil","Rio de Janeiro","Rio das Ostras",NA,NA,"-41.9449996948242","-22.5268993377686","17620","auto","2004","04",NA,"Reserva Biológica União",NA,NA,"R010000946","R010000946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-31 10:25:58-03","UFPI","TEPB","21382","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Basca","G. M. Sousa",NA,NA,"G. M. SOUSA","337","Brasil","Bahia","Santa Teresinha",NA,"Planta epífita. Foljas verdes. Inflorescência com escapo vermelho. Floração passada. Ambiente: Mata Subcaducifólia","-39.5233001708984","-12.771900177002","25196","auto","2000","06","11","Morro da Jibóia, estrada para a torre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-07-02 14:01:17-03","JBP","HPL","2237","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","Baker.","H. Lorenzi","2001","04","H. Lorenzi","2715","Brasil","RJ","Rio de Janeiro",NA,NA,"-43.2075","-22.9028","57442","auto","2001","04","18","Coletada no Sítio R. Burle Marx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"50","2019-02-15 11:35:33-02","IPA","IPA","27167","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Martinelli, G.","1998","08","Grupo Flora Pedra do Cavalo","682","Brasil","Bahia","Cachoeira",NA,"Planta terrestre em grande associação colonial.Flores alvas e aromáticas em grandes panículas. Frutos esverdeados.","-39.083333","-12.533333",NA,NA,"1980","09",NA,"Geolândia. Vale dos Rios Paraguaçu e Jacuípe.","Southern America",NA,"IPA0027167",NA,"40","120",NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA
"51","2019-02-15 11:35:33-02","IPA","IPA","8560","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Martinelli, G.","1998","08","Andrade-Lima","552333","Brasil","Ceará",NA,NA,"Epífita.",NA,NA,NA,NA,"1955","11","22","Serra de Maranguape","Southern America",NA,"IPA0008560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-02-15 11:35:33-02","IPA","IPA","8609","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Martinelli, G.","1998","08","Andrade-Lima","552382","Brasil","Ceará",NA,NA,"Epífita. Fl. ama. claro.",NA,NA,NA,NA,"1955","11","24","Serra de Maranguape","Southern America",NA,"IPA0008609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-02-15 11:35:33-02","IPA","IPA","13326","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Martinelli, G.","1998","08","Andrade-Lima","634177","Brasil","Paraíba","Mamanguape",NA,"Fl. alvas.","-35.1260986328125","-6.83861017227173","36853","auto","1963","09","22","Entre col. Camaratube e divisa com Rio Grande do Norte. Sombra da mata.","Southern America",NA,"IPA0013326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:35:33-02","IPA","IPA","45492","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Martinelli, G.","1998","08","Andrade-Lima","72-8273","Brasil","Pernambuco","Garanhuns",NA,"Epífita sobre uma árvore.","-36.4928016662598","-8.89027976989746","21839","auto","1972",NA,NA,"Rodovia catende. Bordas de rio.","Southern America",NA,"IPA0045492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:35:33-02","IPA","IPA","3493","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Andrade-Lima","1963","10","Pickel, B.","2488","Brasil","Pernambuco","São Lourenço da Mata",NA,NA,"-35.0182991027832","-8.00222015380859","21764","auto","1930","10","11","Tapera, S. Bento. Epífita na mata do Toró.","Southern America",NA,"IPA0003493",NA,NA,NA,"lingulata",NA,NA,NA,"23",NA,NA,NA,NA
"56","2019-02-15 11:35:33-02","IPA","IPA","11320","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Smith, L.B.","1957","07","Andrade-Lima","57-2764","Brasil","Alagoas","Colônia de Leopoldina",NA,"Frutos imaturos, branco-esverdeados.",NA,NA,NA,NA,"1957","11","01","Engenho São Sebastião, Epífita em Guazuma ulmifolia.","Southern America",NA,"IPA0011320",NA,NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:35:33-02","IPA","IPA","11325","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Smith, L.B.","1960","07","Andrade-Lima","57-2769","Brasil","Alagoas","Colônia de Leopoldina",NA,"Fl. alvas; Brácteas verde-claro.",NA,NA,NA,NA,"1957","11","01","Engenho São Sebastião, Sobre pedra, próx. rio.","Southern America",NA,"IPA0011325",NA,NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-02-15 11:35:33-02","IPA","IPA","6313","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Smith, L.B.","1953","09","Pickel, B.","3657","Brasil","Pernambuco","Russinha",NA,"Flores brancas, plantas com rizomas ascendentes. Var. ref. Smith: Bromel. of Brazil:208.",NA,NA,NA,NA,"1934","09","13","Estação. Na caatinga.","Southern America",NA,"IPA0006313",NA,NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:35:33-02","IPA","IPA","12071","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Andrade-Lima","1964","11","Andrade-Lima","59-3395","Brasil","Pernambuco","Bezerros",NA,NA,"-35.7969017028809","-8.23332977294922","25699","auto","1959","11","01","Eng. Riachão. Epífita.","Southern America",NA,"IPA0012071",NA,NA,NA,"lingulata",NA,NA,NA,"08",NA,NA,NA,NA
"60","2019-02-15 11:35:33-02","IPA","IPA","14187","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata patentissima","(Mart. ex Schult. f.) L.B. Sm.","Smith, L.B.","1972","02","Pontual, I.","66-262","Brasil","Alagoas","União dos Palmares",NA,"Planta vivendo dentro da mata, presa às árvores, folha cerca de 1m de compr., flor alva.","-36.0318984985352","-9.16277980804443","22346","auto","1966","11","06","Faz. Stº Antônio. Mata próxima à casa grande.","Southern America",NA,"IPA0014187",NA,NA,NA,"patentissima",NA,NA,NA,"11",NA,NA,NA,NA
"61","2020-12-20 21:16:22-03","UFV","VIC","026431","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(Linnaeus) Baker",NA,NA,NA,"de Paula, C.C.; Silva, R.R.","s.n.","Brasil","Rio de Janeiro","Cabo Frio",NA,"Touceira densada, agrupamentos um pouco dispersos,predominantementye terrestre podendo ser epífita, folha com ápice preto, brácteas escapais verdes, brácteas primárias marrons,brácteas florais verdes levemente amareladas com as margens","-42.0186004638672","-22.8794002532959","40069","auto","2002","05","18","Distrito de Tamoios, Bairro Bosque do Gargoa, manquezal ás margens do rio São João.",NA,NA,"VIC026431","VIC026431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:16:22-03","UFV","VIC","026432","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(Linnaeus) Baker",NA,NA,NA,"de Paula, C.C.; Silva, R.R.","s.n.","Brasil","Rio de Janeiro","Cabo Frio",NA,"Touceira adensada, agrupamentos um pouco dispersos,predominantemente terrestre podendo ser epífita, folha verdes com ápice preto, escapo e brácteas escapais verdes, brácteas primárias levemente amareladas, brácteas florais verdes levem","-42.0186004638672","-22.8794002532959","40069","auto","2002","05","18","Distrito de Tamoios, Bairro Bosque do Gargoa, manquezal ás margens do rio São João.",NA,NA,"VIC026432","VIC026432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:32:45-03","UFJF","CESJ","13365","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","M.G.L. Wanderley","2006","06","L. Krieger","CESJ13365","Brasil","Paraná","Guaratuba",NA,"Epífita na mata de restinga, robusta, ovário e frutos novos róseos. Pétalas azul anil, mais rara. Só um exemplar.","-48.5746994018555","-25.8827991485596","41937","auto","1974","07","26",NA,"América do Sul",NA,"CESJ013365",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"64","2019-11-27 13:46:39-03","UFS","ASE","1128","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Carneiro, EM","1981","09","Carneiro, EM","59","Brasil","Sergipe",NA,NA,"erva terrícola.; erva terrícola.; Mata subperenefolia","-37.071667","-10.911111",NA,NA,"1981","09","18","Faz. Santo Antônio Castro","Southern America",NA,"ASE0013302","ASE0013302",NA,NA,NA,NA,"-37.071667","-10.911111","18",NA,NA,NA,NA
"65","2019-11-27 13:46:39-03","UFS","ASE","12892","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Martinelli, G; Barbará, T","15345","Brasil","Sergipe","Pirambu",NA,"Erva terrestre, heliófila, flohas verdes concolores com bainha castanha, infl. com escapo verde-claro com indumento, brácteas escapais verdes com indumento; raque verde amarelo, brácteas primárias paleáceas; frutos imaturos alvacentos","-36.846667","-10.678208",NA,NA,"1999","05","06","REBIO","Southern America",NA,"ASE0005717",NA,NA,NA,NA,NA,"-36.846667","-10.678208",NA,NA,NA,NA,NA
"66","2019-11-27 13:46:39-03","UFS","ASE","13808","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Mendes, K","2008","04","Amorim, BS; Alves, M; Gomes, P; Heald, S; Mendes, K","146","Brasil","Sergipe","Areia Branca",NA,"Flores brancas. Odor forte.; Flores brancas. Odor forte.; Complexo florístico vegetacional.","-37.343056","-10.753889",NA,NA,"2007","10","12","Serra de Itabaiana","Southern America",NA,"ASE0005719",NA,"220","220",NA,NA,"-37.343056","-10.753889","15",NA,NA,NA,NA
"67","2019-11-27 13:46:39-03","UFS","ASE","13809","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, G","2012","09","Amorim, BS; Alves-Araújo, A; Gomes, P; Mendes, K","300","Brasil","Sergipe","Areia Branca",NA,"Inflorescência Vermelha.; Inflorescência Vermelha.; Complexo florístico vegetacional.","-37.343056","-10.753889",NA,NA,"2008","04","20","Serra de Itabaiana","Southern America",NA,"ASE0005721",NA,"220","220",NA,NA,"-37.343056","-10.753889","03",NA,NA,NA,NA
"68","2019-11-27 13:46:39-03","UFS","ASE","24372","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Melo, DS","2012","05","Gomes, LA; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","471","Brasil","Sergipe","Capela",NA,"Com flores amarelas.; Com flores amarelas.; Solo arenoso-argiloso. Mata Atlântica.","-37.051444","-10.519472",NA,NA,"2012","04","20","RVS Mata do Junco","Southern America",NA,"ASE0005734",NA,NA,NA,NA,NA,"-37.051444","-10.519472",NA,NA,NA,NA,NA
"69","2019-11-27 13:46:39-03","UFS","ASE","27","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Andrade-Lima, D de","1977","01","Fonseca, MR","ASE27","Brasil","Sergipe","Ilha das Flores",NA,"planta terrícola. Folhas com espinhos, em roseta típica (solo de areias brancas). inflorescência ainda está com flores fechadas; planta terrícola. Folhas com espinhos, em roseta típica (solo de areias brancas). inflorescência ainda es","-36.54","-10.436667",NA,NA,"1974","08","22",NA,"Southern America",NA,"ASE0005695",NA,NA,NA,NA,NA,"-36.54","-10.436667","09",NA,NA,NA,NA
"70","2019-11-27 13:46:39-03","UFS","ASE","33342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Oliveira, EVS","2015","01","Oliveira, EVS; Déda, RM; Freire, GS; Santana, PS","491","Brasil","Sergipe","Poço Verde",NA,"Solo argiloso, seco. Caatinga arbustiva-arbórea. Substrato terrícola. Porte agavóide. Cerca de 1 m. Bem frequente no centro da mata. Fruto não observado.; Caatinga","-38.1833","-10.7083",NA,NA,"2015","01","22","Fazenda Santa Maria da Lage, Reserva Legal","Southern America",NA,"ASE0005168","ASE0005168",NA,NA,NA,NA,"-38.1833","-10.7083","22",NA,NA,NA,NA
"71","2019-11-27 13:46:39-03","UFS","ASE","35058","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Nunes, SS","24","Brasil","Sergipe","São Cristóvão",NA,"Epífita, flor branca. Coordenadas UTM: 89.595800 S; 178.594200 E.; Mata Atlântica","-37.1223","-11.0053",NA,NA,"2015","09","20","Mata situada na rodovia João Bebe água, Próximo á policia rodoviaria","Southern America",NA,"ASE0035850","ASE0035850",NA,NA,NA,NA,"-37.1223","-11.0053",NA,NA,NA,NA,NA
"72","2019-11-27 13:46:39-03","UFS","ASE","37015","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Barreto, AJ; Andrade, ML","14","Brasil","Sergipe","Itabaiana",NA,NA,"-37.205935","-10.444156",NA,NA,"2016","03","21","Serra de Itabaiana, Solo rochoso, serrapilheira, ambiente aberto com plantas de pequeno porte.","Southern America",NA,"ASE0038609","ASE0038609",NA,NA,NA,NA,"-37.205935","-10.444156",NA,NA,NA,NA,NA
"73","2019-11-27 13:46:39-03","UFS","ASE","34697","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Silva, BD","2015","10","Silva, BD; Santos, E","55","Brasil","Sergipe","Lagarto",NA,"Epífita e com frutos imaturos verdes.","-37.3743","-10.5149",NA,NA,"2015","10","06","Assentamento Che Guevara, Mata Doutor João","Southern America",NA,"ASE0033474","ASE0033474",NA,NA,NA,NA,"-37.3743","-10.5149","20",NA,NA,NA,NA
"74","2019-11-27 13:46:39-03","UFS","ASE","14757","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Melo, DS","2010","07","Melo, DS; Nascimento - Júnior, JE; Souza, CAS; Santos, CKS","20","Brasil","Sergipe","Lagarto",NA,"Planta epífita; bainha marron; folhas com margens espinescentes; folhas atingindo em média 78 cm; escapo com inflorescência medindo 1 m.; Planta epífita; bainha marron; folhas com margens espinescentes; folhas atingindo em média 78 c","-37.39","-10.5902",NA,NA,"2009","03","12","Mata de Doutor João","Southern America",NA,"ASE0005722",NA,NA,NA,NA,NA,"-37.39","-10.5902",NA,NA,NA,NA,NA
"75","2019-11-27 13:46:39-03","UFS","ASE","35163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Felix, GJ","23","Brasil","Sergipe","Santo Amaro das Brotas",NA,"Terrestre, com tricoma, com botões; Restinga","-37.0315","-10.4721",NA,NA,"2015","09","29","Assentamento Hugo Heredia, Assentamento Hugo Heredia","Southern America",NA,"ASE0035977","ASE0035977",NA,NA,NA,NA,"-37.0315","-10.4721",NA,NA,NA,NA,NA
"76","2019-11-27 13:46:39-03","UFS","ASE","6864","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","L.M.O.Rodrigues",NA,NA,"Landim, M","1093","Brasil","Sergipe","Japaratuba",NA,". Erva terrestre com frutos imaturos.; . Erva terrestre com frutos imaturos.; Erva","-36.94","-10.593333",NA,NA,"1996","12","13",NA,"Southern America",NA,"ASE0005707","ASE0005707 ASE0005707_1 ASE0005707_2",NA,NA,NA,NA,"-36.94","-10.593333",NA,NA,NA,NA,NA
"77","2019-11-27 13:46:39-03","UFS","ASE","9179","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Prata, AP","1480","Brasil","Sergipe","Lagarto",NA,"erva.; erva.","-37.65","-10.917222",NA,NA,"2007","02","08",NA,"Southern America",NA,"ASE0005712","ASE0005712",NA,NA,NA,NA,"-37.65","-10.917222",NA,NA,NA,NA,NA
"78","2019-11-27 13:46:39-03","UFS","ASE","37323","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,"2017","07","Figueiredo, MAM; Farias, MCV; Santos, E","15","Brasil","Sergipe","Ilha das Flores",NA,"Restinga","-36.3224","-10.2612",NA,NA,"2014","10","10","Povoado Jenipapo","Southern America",NA,"ASE0038324",NA,NA,NA,NA,NA,"-36.3224","-10.2612",NA,NA,NA,NA,NA
"79","2019-11-27 13:46:39-03","UFS","ASE","16030","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Machado, WJ","2010","03","Machado, WJ; Gomes, LA; Santos, V; Jesus, JB","39","Brasil","Sergipe","Poço Redondo",NA,"Brejo de Altitude (Trilha)","-37.4103","-9.4819",NA,NA,"2009","11","21","Serra da Guia","Southern America",NA,"ASE0005729","ASE0005729",NA,NA,NA,NA,"-37.4103","-9.4819",NA,NA,NA,NA,NA
"80","2019-11-27 13:46:39-03","UFS","ASE","13231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Nascimento - Júnior, JE; Machado, WJ","577","Brasil","Sergipe","Poço Redondo",NA,"Frutos imaturos.; Frutos imaturos.; Caatinga.","-37.4103","-9.4819",NA,NA,"2009","03","19","Serra da Guia, Próximo a mata no topo da serra","Southern America",NA,"ASE0005727",NA,NA,NA,NA,NA,"-37.4103","-9.4819",NA,NA,NA,NA,NA
"81","2019-11-27 13:46:39-03","UFS","ASE","35011","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Oliveira, EVS","2015","11","Oliveira, EVS; Freire, GS; Santos, E","686","Brasil","Sergipe","Poço Verde",NA,"Porte agavóide. Ca. de 1 m., flores amarelas.; Caatinga arbustiva arbórea","-38.1106","-10.4211",NA,NA,"2015","11","13","Área de Reserva Legal, Assentamento Sta. Maria da Lage","Southern America",NA,"ASE0035679","ASE0035679","374","381",NA,NA,"-38.1106","-10.4211","30",NA,NA,NA,NA
"82","2019-11-27 13:46:39-03","UFS","ASE","19397","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Déda, RM; Melo, DS; Louzada, R; Oliveira, R","6","Brasil","Sergipe","Poço Verde",NA,"Caatinga.","-38.11","-10.423",NA,NA,"2010","10","28","Assentamento Santa Maria da Lage","Southern America",NA,"ASE0005731",NA,NA,NA,NA,NA,"-38.11","-10.423",NA,NA,NA,NA,NA
"83","2019-11-27 13:46:39-03","UFS","ASE","16071","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Melo, DS","2012","05","Ferreira, EVR","40","Brasil","Sergipe","Poço Verde",NA,"Herbácea.; Herbácea.; Mata de Caatinga.","-38.11","-10.423",NA,NA,"2010","03","16","Assentamento Santa Maria da Lage","Southern America",NA,"ASE0005733",NA,NA,NA,NA,NA,"-38.11","-10.423","11",NA,NA,NA,NA
"84","2019-11-27 13:46:39-03","UFS","ASE","18801","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Melo, DS","2010","11","Ferreira, EVR; Gonçalves, FB; Santos, E; Soares, SM; Santana, VS","221","Brasil","Sergipe","Poço Verde",NA,"Caatinga","-38.11","-10.423",NA,NA,"2010","11","16","Fazenda Santa Maria da Lage","Southern America",NA,"ASE0005730","ASE0005730",NA,NA,NA,NA,"-38.11","-10.423","22",NA,NA,NA,NA
"85","2019-11-27 13:46:39-03","UFS","ASE","37664","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,"2015","11","Barreto, A J; Fabricante, JR","6","Brasil","Sergipe","Itabaiana",NA,"Holoepífita facultativa. Inflorescência em espigas. Frutos brancos. Folhas verdes levemente amareladas com acúleos.&nf;; Mata Atlântica","-37.2153","-10.4452",NA,NA,"2015","11","18","PARNASI, Próximo a trilha do caldeirão","Southern America",NA,"ASE0038711","ASE0038711",NA,NA,NA,NA,"-37.2153","-10.4452","23",NA,NA,NA,NA
"86","2019-11-27 13:46:39-03","UFS","ASE","5241","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Santos, ML","1992","01","Santos, ML","152","Brasil","Sergipe","Itabaiana",NA,"planta terrícola. Folhas verdes, inflorescência com aproximadamente 70 cm, flores cremes protegidas por espinhos.; planta terrícola. Folhas verdes, inflorescência com aproximadamente 70 cm, flores cremes protegidas por espinhos.; Mata","-37.253","-10.4107",NA,NA,"1991","11","26","Parque Nacional da Serra de Itabaiana, Riacho Coqueiro","Southern America",NA,"ASE0005704",NA,NA,NA,NA,NA,"-37.253","-10.4107","06",NA,NA,NA,NA
"87","2019-11-27 13:46:39-03","UFS","ASE","9042","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, G","2012","09","M.Ibrahim; et al.","16","Brasil","Sergipe","Itabaiana",NA,"epífita. 1.5. m. Frutos verdes.; epífita. 1.5. m. Frutos verdes.; Mata atlantica devastada","-37.253","-10.4107",NA,NA,"2006","09","15","Povoado Ribeira, Poções","Southern America",NA,"ASE0005711",NA,NA,NA,NA,NA,"-37.253","-10.4107","03",NA,NA,NA,NA
"88","2019-11-27 13:46:39-03","UFS","ASE","427","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Andrade-Lima, D de","1977","08","Fonseca, MR","ASE427","Brasil","Sergipe","Pirambu",NA,"planta herbácea terrícola. 60. cm. Folhas rosuladas e inflorescência com ca. 1m, frutos maduros brancos. comum; planta herbácea terrícola. 60. cm. Folhas rosuladas e inflorescência com ca. 1m, frutos maduros brancos. comum; Tabuleiros","-36.5121","-10.4416",NA,NA,"1977","01","09","a 2Km após o pov. São José","Southern America",NA,"ASE0005697",NA,NA,NA,NA,NA,"-36.5121","-10.4416","18",NA,NA,NA,NA
"89","2021-02-15 11:56:52-03","UNICAMP","UEC","28871","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Souza, GM","1996","03","Scardino; Noblick, LR","s.n.","Brazil","Bahia","Cachoeira",NA,"flor, Planta terrestre formando grandes colônias, inflorescências grandes com flores alvas aromáticas","-39.833333","-12.533333",NA,NA,"1980","09","25","Vale dos Rios",NA,NA,"UEC018086","UEC018086",NA,NA,NA,NA,"-39.833333","-12.533333",NA,NA,NA,NA,NA
"90","2019-08-20 09:59:09-03","UNICAMP","UEC","75944","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Leme, EMC","1992",NA,"Hatschbach, G","55721","Brazil","Bahia","Maracás",NA,"flor, Inflorescência 1m, flores alvas, odoríferas. Capão. Cultiva na reserva Biológica de Sapitanduva","-40.4308013916016","-13.4411001205444","50558","auto","1991","09","19","arredores",NA,NA,"UEC018084","UEC018084",NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-06-03 16:59:18-03","UFRPE","PEUFR","38352","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","T. Wendt","2007","03","A.M. de Carvalho; W. Thomas; Barbosa; Rodal; Lemos; Sant'Ana","7130","Brasil","Alagoas","Murici",NA,"Epífita; terrestre; inflorescência castanha; cerca de 70 cm","-35.883333","-9.234722",NA,NA,"2002","03","16","Bananeiras",NA,NA,"PEUFR038352",NA,"513","513",NA,NA,"35º52'60W","09º14'05S","14",NA,NA,NA,NA
"92","2019-11-19 14:05:21-03","UFRPE","PEUFR","38991","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata var. lingulata","Aechmea lingulata var. lingulata",NA,"G. Martinelli","1986","09","L.R. Noblick","3712","Brasil","Bahia","Iaçu",NA,"Erva com inflorescência de 1 m de altura; frutos brancos ficando arroxeados quando maduros; comum nas pedras e nas matas no morro","-40.116667","-12.716667",NA,NA,"1985","03","14","Fazenda Suíbra",NA,NA,"PEUFR038991",NA,NA,NA,NA,NA,"40°07'W","12°43'S",NA,NA,NA,NA,NA
