"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","minimumElevationInMeters","relatedCatalogItem","previousCatalogNumber"
"92","2020-05-08 11:10:29-03","UEFS","HUEFS","168248","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Carvalho-Sobrinho, J.G.de","2937","2011","02","17",NA,"Brasil","Bahia","Itacaré","Campo Cheiroso.","-39.034167","-14.384722",NA,"Restinga. Solo arenoso.","HUEFS0168248","HUEFS0168248 HUEFS0168248_01 HUEFS0168248_02","110","L.P.de Queiroz","39W2'3''","14S23'5''","2011","06",NA,NA,NA,"Rosanae",NA,NA,NA,"110",NA,NA
"93","2020-05-08 11:10:29-03","UEFS","HUEFS","18827","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, L.P.de","4247","1994","11","14",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, próximo ao loteamento Alamedas da Praia, a ca. 30Km N do Centro de Salvador. Scrub arbustivo com emergentes arbóreos sobre dunas de areia branca.","-38.016667","-12.916667",NA,"Dunas.","HUEFS0018827","HUEFS0018827",NA,"F.C.P.Garcia","38W1'","12S55'","1999","02",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"94","2020-05-08 11:10:29-03","UEFS","HUEFS","188540","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Matos, E.N.de","3510","2012","06","12",NA,"Brasil","Bahia","Jaguaripe","Pinaco (Fazenda Reunidas Vale do Jiquiriçá)","-38.976389","-13.233333",NA,"Restinga. Floresta","HUEFS0188540","HUEFS0188540",NA,NA,"38W58'35''","13S14'0''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"95","2020-05-08 11:10:29-03","UEFS","HUEFS","189382","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Silva, U.C.S","174","2012","09","02",NA,"Brasil","Bahia","Salvador","Dunas do Abaeté.","-38.356944","-12.944444",NA,"Vegetação de restinga.","HUEFS0189382","HUEFS0189382","29","L.P.Queiroz","38W21'25''","12S56'40''","2014","11",NA,NA,NA,"Rosanae",NA,NA,NA,"29",NA,NA
"96","2020-05-08 11:10:29-03","UEFS","HUEFS","193753","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, L.P.de","15711","2012","06","15",NA,"Brasil","Bahia","Valença","Vale do rio Jequiriça, Caribé.","-38.984444","-13.245556",NA,"Floresta Ombrófila Densa","HUEFS0193753","HUEFS0193753","51",NA,"38W59'4''","13S14'44''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"51",NA,NA
"97","2020-05-08 11:10:29-03","UEFS","HUEFS","199067","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Assis, A.M.","1213","2007","12","28",NA,"Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125. Acesso pela Rodovia ES - 490, entrada a esquerda , 2,5 Km após o trevo da SAFRA, em direção a Marataízes.","-41.055","-20.9325",NA,"Floresta Estacional Semidecidual em estágio médio/ avançado de Regeneração.","HUEFS0199067","HUEFS0199067","100","L.P.Queiroz","41W3'18''","20S55'57''","2016","11",NA,NA,NA,"Rosanae",NA,NA,NA,"20",NA,NA
"98","2020-05-08 11:10:29-03","UEFS","HUEFS","208276","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","812","2012","08","25",NA,"Brasil","Bahia","Entre Rios","RPPN Lontra/Saudade-Copener Florestal.","-37.974444","-12.251389",NA,"Floresta Ombrófila Densa.","HUEFS0208276","HUEFS0208276","120",NA,"37W58'28''","12S15'5''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"90",NA,NA
"99","2020-05-08 11:10:29-03","UEFS","HUEFS","208417","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","960","2012","04","15",NA,"Brasil","Bahia","Ituberá","Próximo a estrada para o Jatimane.","-39.080556","-13.668333",NA,"Floresta Atlântica em estágio avançado de regeneração na transição entre a floresta de restinga e a floresta ombrófila densa.","HUEFS0208417","HUEFS0208417","75",NA,"39W4'50''","13S40'6''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"60",NA,NA
"100","2020-05-08 11:10:29-03","UEFS","HUEFS","208419","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","962","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208419","HUEFS0208419","170",NA,"39W12'14''","13S48'28''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"140",NA,NA
"101","2020-05-08 11:10:29-03","UEFS","HUEFS","208420","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","963","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208420","HUEFS0208420","170",NA,"39W12'14''","13S48'28''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"140",NA,NA
"102","2020-05-08 11:10:29-03","UEFS","HUEFS","208421","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","964","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208421","HUEFS0208421","170",NA,"39W12'14''","13S48'28''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"140",NA,NA
"103","2020-05-08 11:10:29-03","UEFS","HUEFS","209971","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","1069","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.05","-19.15",NA,"Floresta Estacional Perenifólia.","HUEFS0209971","HUEFS0209971","70",NA,"40W3'","19S9'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"60",NA,NA
"104","2020-05-08 11:10:29-03","UEFS","HUEFS","219963","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, L.P.de","16180","2015","11","25",NA,"Brasil","Bahia","Nilo Peçanha","Pratigi Estrada Pratigi-Barra do Serinhaém.","-38.997222","-13.725",NA,NA,"HUEFS0219963","HUEFS0219963",NA,NA,"38W59'50''","13S43'30''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"105","2020-05-08 11:10:29-03","UEFS","HUEFS","240630","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Fernandes, M.F.","151",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,"Floresta","HUEFS0240630",NA,NA,NA,"39W1'26''","14S15'44''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"106","2020-05-08 11:10:29-03","UEFS","HUEFS","240634","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Fernandes, M.F.","155",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,"Floresta","HUEFS0240634",NA,NA,NA,"39W1'26''","14S15'44''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"107","2020-05-08 11:10:29-03","UEFS","HUEFS","240637","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Fernandes, M.F.","160",NA,NA,NA,NA,"Brasil","Bahia","Itacaré","Comunidade Santo Amaro.","-39.023889","-14.262222",NA,"Floresta","HUEFS0240637",NA,NA,NA,"39W1'26''","14S15'44''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"108","2020-05-08 11:10:29-03","UEFS","HUEFS","240741","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Fernandes, M.F.","361",NA,NA,NA,NA,"Brasil","Bahia","Maraú","Antiga estrada Maraú-Itacaré.","-39.014167","-14.225278",NA,"Floresta","HUEFS0240741",NA,NA,NA,"39W0'51''","14S13'31''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"109","2020-05-08 11:10:29-03","UEFS","HUEFS","250930","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","1851","2012","04","15",NA,"Brasil","Bahia","Ituberá","Próximo a estrada para o Jatimane.","-39.080556","-13.668333",NA,"Floresta Atlântica em estado avançado de regeneração.","HUEFS0250930",NA,NA,NA,"39W4'50''","13S40'6''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"110","2020-05-08 11:10:29-03","UEFS","HUEFS","250931","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Nascimento, F.H.F.","1852","2012","04","15",NA,"Brasil","Bahia","Ituberá","Próximo a estrada para o Jatimane.","-39.080556","-13.668333",NA,"Floresta Atlântica em estado avançado de regeneração.","HUEFS0250931",NA,NA,NA,"39W4'50''","13S40'6''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"111","2020-05-08 11:10:29-03","UEFS","HUEFS","42985","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Setúval, F.","4","1999","10","02",NA,"Brasil","Bahia","Salvador","Lagoa do Abaeté - Vegetaçào arbustiva sobre dunas arenosas - Restinga","-38.35","-12.933333",NA,"Dunas","HUEFS0042985","HUEFS0042985",NA,"L.P.de Queiroz","38W21'","12S56'","2000","07",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"112","2020-05-08 11:10:29-03","UEFS","HUEFS","5468","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Noblick, L.R.","4428","1985","12","11",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,"HUEFS0005468","HUEFS0005468",NA,"F.C.P.Garcia","38W21'","12S56'","1999","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"113","2020-05-08 11:10:29-03","UEFS","HUEFS","6354","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, L.P.de","936","1986","01","14",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,"HUEFS0006354","HUEFS0006354",NA,"F.C.P.Garcia","38W21'","12S56'","1999","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"114","2020-05-08 11:10:29-03","UEFS","HUEFS","7094","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, L.P.de","1395","1987","01","04",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,"HUEFS0007094","HUEFS0007094",NA,"F.C.P.Garcia","38W21'","12S56'","1999","04",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"115","2020-05-08 11:10:29-03","UEFS","HUEFS","20582","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Mattos-Silva, L.A.","2029","1986","04","14",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Solo arenoso.","HUEFS0020582","HUEFS0020582",NA,"F.C.P.Garcia",NA,NA,"1999","02",NA,"61245","auto","Rosanae",NA,NA,NA,NA,NA,NA
"116","2020-05-08 11:10:29-03","UEFS","HUEFS","2963","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Carvalho, A.M.de","1391","1983","02","02",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,"HUEFS0002963","HUEFS0002963",NA,"F.C.P.Garcia",NA,NA,"1999","02",NA,"47076","auto","Rosanae",NA,NA,NA,NA,NA,NA
"117","2020-05-08 11:10:29-03","UEFS","HUEFS","234893","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Souza, I.M.","210","2015","10","10",NA,"Brasil","Bahia","Ituberá","Na APA do Pratigi.","-39.1492004394531","-13.7321996688843",NA,"Restinga.","HUEFS0234893","HUEFS0234893",NA,"L.P.de Queiroz",NA,NA,"2018","09",NA,"22399","auto","Rosanae",NA,NA,NA,NA,NA,NA
"118","2020-05-08 11:10:29-03","UEFS","HUEFS","61109","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Rosas, A.E.P.","21","1993","03","08",NA,"Brasil","Bahia","Salvador","Parque Metropolitano de Pituaçu.","-38.510799407959","-12.9710998535156",NA,"vegetação Secundária de Floresta Ombrófila.","HUEFS0061109","HUEFS0061109",NA,"L.P.de Queiroz",NA,NA,"2002","08",NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA,NA
"119","2020-07-23 12:14:23-03","CEPLAC","CEPEC","19015","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"R. M. Harley","18419","1977","01","30",NA,"Brasil","Bahia","ITABUNA","65Km a NE Itabuna, lado N oposto a Itacaré, prox. Foz Rio de Contas.","-39","-14.266667",NA,NA,NA,NA,NA,"M. M. M. Lopes","39W0'0","14S16'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"120","2020-07-23 12:07:40-03","CEPLAC","CEPEC","123550","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna",NA,"Piotto, D.","88","2007","06","03",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 10 anos, sítio: 30 , linha: 8 , #: 8 , dist.: 24 , dap: 5 cm, altura: 3.5 m",NA,NA,"120","Sem Informação","39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",NA,NA
"121","2020-07-23 12:14:23-03","CEPLAC","CEPEC","19012","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"R. M. Harley","18277","1977","01","26",NA,"Brasil","Bahia","UNA","6Km a E de Una, Rod. p/ Pedras.","-39.016667","-15.283333",NA,NA,NA,NA,NA,"M. M. M. Lopes","39W1'0","15S17'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"122","2020-07-23 12:14:23-03","CEPLAC","CEPEC","19013","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"R. M. Harley","18492","1977","02","02",NA,"Brasil","Bahia","MARAÚ","5Km SE de Maraú, junção c/ Rod. ao N p/ Ponta do Mutá.","-39","-14.133333",NA,NA,NA,NA,NA,"M. M. M. Lopes","39W0'0","14S8'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"123","2020-07-23 12:14:23-03","CEPLAC","CEPEC","4263","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"R. P. Belém","3105","1967","01","13",NA,"Brasil","Bahia","MARAÚ",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"F. C. P. Garcia",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"30/12/1984",NA
"124","2020-07-23 12:14:23-03","CEPLAC","CEPEC","26415","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"S. A. Mori","14036","1981","05","22",NA,"Brasil","Bahia","SALVADOR","Lagoa de Abaeté, ao NE orla cidade.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"125","2020-07-23 12:14:23-03","CEPLAC","CEPEC","17874","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"J. Araujo","6","1976","04","11",NA,"Brasil","Bahia","SALVADOR","Margem leste da Lagoa de Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"126","2020-07-23 12:14:23-03","CEPLAC","CEPEC","10471","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"T. S. dos Santos","2997","1975","04","22",NA,"Brasil","Bahia","UNA","Rod. Una/Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"127","2020-07-23 12:14:23-03","CEPLAC","CEPEC","9362","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"T. S. dos Santos","2643","1973","06","09",NA,"Brasil","Bahia","VALENÇA","Km 12 de Valença p/ Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"128","2020-07-23 12:14:23-03","CEPLAC","CEPEC","30995","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"A. M. de Carvalho","1480","1983","02","06",NA,"Brasil","Bahia","VALENÇA","Km 9 da Estrada Valença/Guaibim.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"129","2020-07-23 12:14:23-03","CEPLAC","CEPEC","67307","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"H. Q. B. Fernandes","1880","2004","02","05",NA,"Brasil","Espírito Santo","SANTA TERESA","Estação Biológica de Sta. Lucia. Leito Rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"130","2020-07-23 12:14:23-03","CEPLAC","CEPEC","67230","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"W. A. Hofmann","300","1985","11","22",NA,"Brasil","Espírito Santo","SANTA TERESA","Estação Biológica de Sta. Lucia. Prox. ao Rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"131","2020-07-23 12:14:23-03","CEPLAC","CEPEC","43970","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"T. S. dos Santos","4404","1988","07","27",NA,"Brasil","Bahia","BELMONTE","7Km após Barrolândia. Area EGREB. Km 47 Rod. Itapebi/Belmonte.","-38.8828010559082","-15.8631000518799",NA,"<ll>dwc_commonname:</ll> Ingazeira-preta",NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"132","2020-07-23 12:14:23-03","CEPLAC","CEPEC","19140","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"A. M. de Carvalho","207","1995","08","30",NA,"Brasil","Bahia","MARAÚ","BR-030, trecho Porto de Campinhos/Marau, Km 11.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"F. C. P. Garcia",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"30/10/1981",NA
"133","2020-07-23 12:14:23-03","CEPLAC","CEPEC","41785","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"L. A. Mattos-Silva","2204","1987","06","08",NA,"Brasil","Bahia","MARAÚ","Rod. p/ Ubaitaba, Km 75 Ramal a direita p/ praia. (11Km antes de Campinhos).","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"134","2020-07-23 12:14:23-03","CEPLAC","CEPEC","10470","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"T. S. dos Santos","2863","1975","02","19",NA,"Brasil","Bahia","NILO PEÇANHA","Kms. 5 a 10 da Rod. Nilo Peçanha/Ituberá.","-39.1068992614746","-13.5993995666504",NA,"<ll>dwc_commonname:</ll> Ingazeira-preta",NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"39303","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"135","2020-07-23 12:14:23-03","CEPLAC","CEPEC","13568","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"A. L. Costa","229","1952","01","01",NA,"Brasil","Bahia","SALVADOR","Pituba.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"F. C. P. Garcia",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"30/03/1999",NA
"136","2020-07-23 12:14:23-03","CEPLAC","CEPEC","17862","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"J. Araujo","128","1977","01","25",NA,"Brasil","Bahia","SALVADOR","Entre Itapuã/Aeroporto. Prox. ao Loteamento Alamedas da Praia.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"137","2020-07-23 12:14:23-03","CEPLAC","CEPEC","59027","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"S. C. de Sant'Ana","346","1993","07","28",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Entrada a direita no Km 10,4 Rod. Una/Ilheus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"138","2020-08-13 13:49:46-03","CEPLAC","CEPEC","134671","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"Lacerda, V. D.","75","2011","03","17",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556",NA,NA,NA,NA,"100","L.P.de Queiroz","39W2'23","14S22'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"139","2020-07-23 12:14:23-03","CEPLAC","CEPEC","19010","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"R. M. Harley","17816","1977","01","05",NA,"Brasil","Bahia","SALVADOR","16Km NE Salvador/Itapuã. Lagoa de Abaeté.","-38.383333","-12.95",NA,NA,NA,NA,NA,"M. M. M. Lopes","38W23'0","12S57'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"140","2020-07-23 12:14:23-03","CEPLAC","CEPEC","30303","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"G. P. Lewis","1035","1982","01","08",NA,"Brasil","Bahia","VALENÇA","Km 10 da estr. Valença/Guaibim.","-39","-13.316667",NA,NA,NA,NA,NA,"M. M. M. Lopes","39W0'0","13S19'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"141","2020-07-23 12:14:23-03","CEPLAC","CEPEC","30321","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"G. P. Lewis","1057","1982","01","09",NA,"Brasil","Bahia","VALENÇA","Km 11 da Estr. Valença/Guaibim.","-39","-13.316667",NA,NA,NA,NA,NA,"M. M. M. Lopes","39W0'0","13S19'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
