"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"102","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","20834",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi/XII-2012","L. Kollmann; et al","6185","2003","05","21",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,"Trepadeira, no sol. Frutos verdes.","MBML020834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W41'50","20S2'36",NA,NA
"103","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","21283",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi/XII-2012","J. Rossini; et al","390","2003","07","15",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Trepadeira a 3m, frutos verdes.","MBML021283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA
"104","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","29113",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi/XII-2012","F. Z. Saiter","324","2004","10","16",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Trepadeira com frutos roxos grandes e com manchas claras. Trilha do Palmiteiro essa também não tem o n° no jornal, além disso percebi que as folhas foram perdidas ou quebradas, mas se mesmo assim quiser incorporar ao herb, tudo bem. (F","MBML029113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA
"105","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","31267",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"C. Luchiari; et al","654","1995","05","23",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.284722","-22.543333",NA,NA,"MBML031267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W17'5","22S32'36",NA,NA
"106","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","34929",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi/XII-2012","R. Goldenberg; et al","1105","2008","05","06",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.540556","-20.278333",NA,NA,"MBML034929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W32'26","20S16'42",NA,NA
"107","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","4015",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J. A. Lombardi/24-02-2003","W. A. Hoffmann","117","1984","05","22",NA,"Brasil","Espírito Santo","Santa Teresa","Torre receptora de TV","-40.603611","-19.948611",NA,"Arbusto de +/- 3m, fruto jovem, solo arenoso, altitude de +/- 950m.","MBML004015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W36'13","19S56'55",NA,NA
"108","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","5662",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Velloso","J. A. Lombardi/28-07-1993","W. Boone; et al","1311","1989","07","12",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Cipó com frutos verdes. Semi-sombra.","MBML005662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA
"109","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","6886",NA,"Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Velloso","J. A. Lombardi/Jul.1994","A. M. V. de Carvalho; et al","4428","1994","03","16",NA,"Brasil","Bahia","Una",NA,"-39.083333","-15.15",NA,"Planta volúvel crescendo sobre árvore, folhas discolores com face superior lúcida e face inferior mais clara. Frutos negros, arroxeados.","MBML006886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA
"110","2020-07-15 14:43:50-03","UNESP-RC","HRCB","49314","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Amorim",NA,NA,NA,NA,NA,"Brasil","Bahia","Camacã","Fazenda Serra Bonita, RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA
"111","2020-07-15 14:43:50-03","UNESP-RC","HRCB","49305","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Borges",NA,NA,NA,NA,NA,"Brasil","Bahia","Camacã","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA
"112","2020-07-15 14:43:50-03","UNESP-RC","HRCB","59986","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Amorim",NA,NA,NA,NA,NA,"Brasil","Bahia","Camacã","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA
"113","2020-07-15 14:43:50-03","UNESP-RC","HRCB","49293","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Jardim",NA,NA,NA,NA,NA,"Brasil","Bahia","Camacã","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA
"114","2020-07-15 14:43:50-03","UNESP-RC","HRCB","49315","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Paixão",NA,NA,NA,NA,NA,"Brasil","Bahia","Camacã","RPPN Serra Bonita","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA
"115","2020-07-15 14:43:50-03","UNESP-RC","HRCB","28367","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Ivanauskas",NA,NA,NA,NA,NA,"Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47º52'37W","24º40'33S",NA,NA
"116","2020-07-15 14:43:50-03","UNESP-RC","HRCB","42339","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Jardim",NA,NA,NA,NA,NA,"Brasil","Bahia","Una","Reserva Biológica de Una","-39.151111","-15.179444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º9'4W","15º10'46S",NA,NA
"117","2020-07-15 14:43:50-03","UNESP-RC","HRCB","47440","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Lombardi",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Companhia Vale do Rio Doce (CVRD)","-40.069","-19.150972",NA,"<ll>dwc_commonname:</ll> Cipó-uva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º04'08.4W","19º09'03.5S",NA,NA
"118","2020-07-15 14:43:50-03","UNESP-RC","HRCB","49148","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Lombardi",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Companhia Vale do Rio Doce (CVRD)","-40.069","-19.150972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º04'08.4W","19º09'03.5S",NA,NA
"119","2020-07-15 14:43:50-03","UNESP-RC","HRCB","53722","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Goldenberg",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.540556","-20.278333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º32'26W","20º16'42S",NA,NA
"120","2020-07-15 14:43:50-03","UNESP-RC","HRCB","53724","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Amorim",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.476667","-20.272778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º28'36W","20º16'22S",NA,NA
"121","2020-07-15 14:43:50-03","UNESP-RC","HRCB","61056","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Lombardi",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cananéia, entre km 14 e 15 da estrada municipal CNN-020",NA,"-47.907111","-25.022917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47º54'25.6W","25º01'22.5S",NA,NA
"122","2020-07-15 14:43:50-03","UNESP-RC","HRCB","59987","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Perdiz",NA,NA,NA,NA,NA,"Brasil","Bahia","Camacã",NA,"-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA
"123","2020-07-15 14:43:50-03","UNESP-RC","HRCB","60083","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Pereira",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.326667","-20.406944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º19'36W","20º24'25S",NA,NA
"124","2020-07-15 14:43:50-03","UNESP-RC","HRCB","50528","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Lucas",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva da Compania Vale do Rio Doce","-39.888333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39º53'18W","19º7'93S",NA,NA
"125","2020-07-15 14:43:50-03","UNESP-RC","HRCB","61056","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Lombardi",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.907111","-25.022917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47º54'25.6W","25º01'22.5S",NA,NA
"126","2020-07-15 14:43:50-03","UNESP-RC","HRCB","60081","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Pereira",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-07-15 14:43:50-03","UNESP-RC","HRCB","53729","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Folli",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Pinheiros","Propriedade do Orlete","-40.2132987976074","-18.3703002929688",NA,"<ll>dwc_commonname:</ll> Cipó rendado",NA,NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-07-15 14:43:50-03","UNESP-RC","HRCB","42340","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","Carvalho",NA,NA,NA,NA,NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-02-25 10:13:29-03","CVRD","CVRD","11207","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Júlio A. Lombardi","Folli, D.A.","6025","2008","05","10","América do Sul","BRASIL","ES","Pinheiros","Propriedade do Orlete","-40.126297","-18.336199",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD011207",NA,NA,NA,"2010","01",NA,NA,"Magnoliopsida",NA,"20","-40,126297","-18,336199",NA,NA
"130","2021-02-25 10:13:29-03","CVRD","CVRD","13711","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Domingos A. Folli","Folli, D.A.","6843","2012","02","08","América do Sul","BRASIL","ES","Governador Lindenberg",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD013711",NA,"120","120","2012","04",NA,NA,"Magnoliopsida",NA,"26",NA,NA,NA,NA
"131","2021-02-25 10:13:29-03","CVRD","CVRD","14897","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Geovane S. Siqueira","Monico, A. Z.","7","2013","01","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"planta sob sombra com frutos imaturos e suculentos, hábito trepador. Transecto 5 <ll>dwc_commonname:</ll> Cipó uva","CVRD014897","CVRD014897",NA,NA,"2014","04","48094","auto","Magnoliopsida",NA,"26",NA,NA,NA,NA
"132","2021-02-25 10:13:29-03","CVRD","CVRD","9926","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Júlio Antonio Lombardi","Folli, D.A.","5441","2007","01","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD009926","CVRD009926",NA,NA,"2007","05","48094","auto","Magnoliopsida",NA,"22",NA,NA,NA,NA
"133","2021-02-25 10:13:29-03","CVRD","CVRD","8491","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Júlio Antonio Lombardi","Folli, D.A.","4727","2003","12","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD008491",NA,NA,NA,"2007","05","48094","auto","Magnoliopsida",NA,"22",NA,NA,NA,NA
"134","2021-02-25 10:13:29-03","CVRD","CVRD","5802","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Marcelo Simonelli","Simonelli, M.","853","1997","11","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD005802",NA,NA,NA,"1997","11","48094","auto","Magnoliopsida",NA,"17",NA,NA,NA,NA
"135","2021-02-25 10:13:29-03","CVRD","CVRD","10474","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Geovane S. Siqueira","Tsuji, R.","1527","2007","01","25","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD010474",NA,NA,NA,"2007","10","48094","auto","Magnoliopsida",NA,"03",NA,NA,NA,NA
"136","2021-02-25 10:13:29-03","CVRD","CVRD","3487","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Júlio Antonio Lombardi","Folli, D.A.","1461","1991","10","22","América do Sul","BRASIL","ES","Linhares","Próximo ao aceiro, João Pedro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD003487",NA,NA,NA,"2007","05","48094","auto","Magnoliopsida",NA,"22",NA,NA,NA,NA
"137","2021-02-25 10:13:29-03","CVRD","CVRD","10226","PreservedSpecimen","Plantae","Magnoliophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Júlio Antonio Lombardi","Lombardi, J.A.","6688","2007","05","22","América do Sul","BRASIL","ES","Linhares","Próximo ao estacionamento","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cipó uva","CVRD010226",NA,NA,NA,"2007","05","48094","auto","Magnoliopsida",NA,"22",NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","2532946","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"G. Hatschbach","7675","1961","1","31","South America","Brazil","Paraná",NA,"Rio Guaraguacu (mun. Paranagua).",NA,NA,NA,NA,"US01125279","US01125279_01 US01125279_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2248651","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"R. Reitz, R. M. Klein & F. Markgraf","1921","1954","7","2","South America","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajai.",NA,NA,NA,NA,"US01125275","US01125275_01 US01125275_02","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2123251","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"R. Reitz","3060","1949","10","6","South America","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque.",NA,NA,NA,NA,"US01125274","US01125274_01 US01125274_02","50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","2027785","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"R. Reitz","3060","1949","10","8","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01125273","US01125273_01 US01125273_02","50",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","1483236","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"G. Jonsson","1043 a","1914","10","1","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US01125280","US01125280_01 US01125280_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","2546231","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"G. Hatschbach","16799","1967","7","25","South America","Brazil","Paraná",NA,"Sitio do Meic (mun. Paranagua).",NA,NA,NA,NA,"US01125278","US01125278_01 US01125278_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2323233","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"R. Reitz & R. M. Klein","911","1953","8","10","South America","Brazil","Santa Catarina",NA,"Barra do Sul, Araquari.",NA,NA,NA,NA,"US01125277","US01125277_01 US01125277_02","5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2248592","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"R. M. Klein & F. Markgraf","1354","1955","5","6","South America","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajai.",NA,NA,NA,NA,"US01125276","US01125276_01 US01125276_02","200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"146","2019-12-09 17:31:04-03","UFPR","EFC","12834","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Cordeiro, J.; Barboza, E.","Siqueira, E.L.","527","2012","05","19",NA,"Brasil","Paraná","Pontal do Paraná","Balneário de Canoas","-48.511100769043","-25.6735992431641",NA,"trepadeira volúvel, heliófita. frutos imaturos verdes.4 amostras","EFC012834",NA,"8","8","2013","01","19508","auto",NA,NA,"01",NA,NA,NA,NA
"147","2019-11-13 11:33:02-03","USP","SPF","206414","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, JA","Amorim, AMA","7092","2008","02","14",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Trilha do Pescador, a margem da represa.","-40.476667","-20.272778",NA,NA,"SPF00206414",NA,"200","200","2009","12",NA,NA,NA,NA,NA,"-40.476667","-20.272778",NA,NA
"148","2019-11-13 11:33:02-03","USP","SPF","95027","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, JA","Lombardi, JA","601","1994","07","20",NA,"Brasil","Bahia",NA,"Estrada Ilhéus - Una.",NA,NA,NA,NA,"SPF00095027",NA,NA,NA,"2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:33:02-03","USP","SPF","95029","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, JA","Lombardi, JA","599","1994","07","19",NA,"Brasil","Bahia","Uruçuca","Serra Grande","-39.016667","-14.416667",NA,NA,"SPF00095029",NA,NA,NA,"2014","09",NA,NA,NA,NA,NA,"-39.016667","-14.416667",NA,NA
"150","2019-11-13 11:33:02-03","USP","SPF","95030","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, JA","Lombardi, JA","597","1994","07","19",NA,"Brasil","Bahia","Uruçuca","Serra Grande","-39.016667","-14.416667",NA,NA,"SPF00095030",NA,NA,NA,"2014","09",NA,NA,NA,NA,NA,"-39.016667","-14.416667",NA,NA
"151","2019-11-13 11:33:02-03","USP","SPF","156616","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, JA","Castro, R","39","2001","08","17",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00156616",NA,NA,NA,"2014","09","37574","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-25 13:53:48-03","UNIVILLE","JOI","2263","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Jotham Ziffer Berger","Björn Mehlhaff","194","2006","09","13",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Trilha preta.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002263",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:37:23-03","UEFS","HUEFS","35884","PreservedSpecimen","Plantae","Angiospermae","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Oliveira, P.P.","2631","1998","09","01",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,"Mata atlântica.","HUEFS0035884","HUEFS0035884",NA,NA,NA,NA,"17620","auto","Rosanae",NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:37:23-03","UEFS","HUEFS","209660","PreservedSpecimen","Plantae","Angiospermae","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.",NA,"Pereira, O.J.","6123","2000","03","30",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas: Mata não inundada. Acesita.","-40","-18",NA,NA,"HUEFS0209660","HUEFS0209660",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"40W","18S",NA,NA
"155","2019-10-07 09:37:23-03","UEFS","HUEFS","126933","PreservedSpecimen","Plantae","Angiospermae","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A.Lombardi","Borges, R.A.X.","704","2007","01","23",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 KM W de Camacã na estrada para Jacarecí, daí 6 KM SW na estrada para a RPPN E Torre da Embratel.","-39.565278","-15.391667",NA,"Floresta Ombrófila Densa Montana.","HUEFS0126933","HUEFS0126933","835","835","2009","07",NA,NA,"Rosanae",NA,NA,"39W33'55''","15S23'30''",NA,NA
"156","2018-11-12 13:18:41-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"RRC ID Flag","E. Pereira","8186",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"8186",NA
"157","2015-07-21 14:48:38-03","F","FMNH-SEEDPLANTS","V0333054F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0333054F","V0333054F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"158","2015-07-21 14:48:39-03","F","FMNH-SEEDPLANTS","V0333055F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0333055F","V0333055F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"159","2019-01-25 15:47:29-02","IAC","IAC","35461","S","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A. Lombardi","N.M. Ivanauskas","753","1996","03","29",NA,"Brasil","São Paulo","Pariquera-Açu","propriedade de Antônio Povinski","-47.8666667","-24.6666667",NA,"Coordenadas do material: 24°40#?#S 47°52#?#W",NA,NA,NA,NA,"1996","08",NA,NA,NA,NA,"29","-47.8666667","-24.6666667",NA,NA
