"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","eventTime","fieldNumber","individualCount"
"45","2021-03-01 16:24:33-03","UNICAMP","UEC","158113","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Santos, MF; Serafim, H","295","2008","03","14",NA,"Brazil","Minas Gerais","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó, à meia altura da serra.",NA,"Árvore 4 m. Folhas discolores. Brácteas involucrais paleáceas. (Material prensado em álcool).","UEC125043","UEC125043","Hatschbach, M","Itambé do Mato Dentro","-43.431333","-19.414444",NA,NA,NA,NA,NA,"-43.431333","-19.414444",NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:24:33-03","UNICAMP","UEC","165885","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Gonçalves, DJP; Kotovski, ER; Belinello, R","462","2011","02","25",NA,"Brazil","Minas Gerais","Vicinal entre Padre Carvalho e Grão Mogol. 16,508500000000002 S 43,833314999999999 W",NA,"Arbusto ca 0,7m. Flores lilases.; Campo rupestre","UEC024263","UEC024263","Semir, J",NA,NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-08-20 10:05:57-03","UNICAMP","UEC","196523","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Vichnewski, W","374","1996","03","31",NA,"Brazil","Bahia","Estrada Mucugê, 7km de Mucugê. Descida da Serra, próximo ao povoado do Prédio de cima.",NA,NA,"UEC138752","UEC138752",NA,"Andaraí","-41.306944","-12.870833",NA,NA,NA,NA,NA,"-41.306944","-12.870833",NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:24:33-03","UNICAMP","UEC","200989","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Antar, GM; et al.","1841","2017","09","19",NA,"Brazil","Bahia","Estrada da fazenda Mocó para a cidade de Abaíra. Região da Bocaína.",NA,"Arbusto ca. 1,5m alt. Folhas discolores com a face abaxial alva. Pappus alvo, corola e estiletes roxos.; Região de contato entre campo rupestre e vegetação de caating. Predomínio de vegetação de campo rupestre. Solo arenoso-pedregoso","UEC183669","UEC183669","Loeuille, B","Piatã","-41.696889","-13.137194","1030","1030","2017","11",NA,"-41.696889","-13.137194",NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:24:33-03","UNICAMP","UEC","203447","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Romero, R; Nakajima, JN; Arantes, AA; Rezende, TM; Hattori, EKO","7180","2005","09","28",NA,"Brazil","Minas Gerais","Cachoeira Feixo da Serra, Rio Turvo. Região da Represa de Furnas.",NA,"Arbusto, ca 1m. Frutos.; Campo rupestre","UEC038993","UEC038993","Nakajima, JN",NA,"-46.230833","-20.604444","786","786",NA,NA,NA,"-46.230833","-20.604444",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:24:33-03","UNICAMP","UEC","203448","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Romero, R; Bernardes, PHN; Hattori, EKO; Arantes, AA; Freitas, FS","7542","2006","02","15",NA,"Brazil","Minas Gerais","Estrada para Cachoeira Feixo da Serra, Rio Turvo, próximo ao trecho de asfalto. Região da Represa de Furnas.",NA,"Subarbusto, ca. 0,2m. Brácteas verdes, corola arroxeada, anteras roxo-escuro, ramos do estilete brancos.; Campo rupestre.","UEC024089","UEC024089","Semir, J",NA,"-46.230833","-20.604444","786","786","2018","02",NA,"-46.230833","-20.604444",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:33-03","UNICAMP","UEC","24542","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Pirani, JR; Furlan, A; Cordeiro, I; Amaral, MCE; Menezes, NL; Rossi, L","CFCR855","1981","04","14",NA,"Brazil","Minas Gerais","A5km de Grão Mogol. Próximo ao Rio Itapicuruçú.",NA,"Arbusto 2 m. Flores roxas.; Campo rupestre com muita areia.","UEC125045","UEC125045","Semir, J; Monge, M","Grão Mogol","-42.933333","-16.616667",NA,NA,"2011","06",NA,"-42.933333","-16.616667",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:24:33-03","UNICAMP","UEC","205685","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Antar, GM; Harley, RM; Giulietti, AM; Zappi, DC","1295","2017","02","25",NA,"Brazil","Bahia","Brasil, Bahia, Rio de Contas:Arredores da cidade de Rio de Contas.Próximo ao portal da cidade vindo de Jussiape.",NA,"Arbusto ca.1,5m alt.Cápitulos rosados.; Campo rupestre.Solo arenoso pedregoso seco.","UEC164326","UEC164326","Semir, J","Rio das Contas","-41.802917","-13.587083","1054","1054","2018","10",NA,"-41.802917","-13.587083",NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:05:57-03","UNICAMP","UEC","202576","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Verola, CF; Costa, IR","s.n.","2007","04","16",NA,"Brazil","Bahia",NA,NA,NA,"UEC200158","UEC200158","Semir, J","Pico das Almas","-41.934556","-13.522917",NA,NA,"2007",NA,NA,"-41.934556","-13.522917",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:24:33-03","UNICAMP","UEC","45577","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Semir, J; Chukr, NS; Meneses, NL; Mello-Silva, R; Cavalcanti, TB","CFCR9668","1986","02","25",NA,"Brazil","Minas Gerais","Estrada para o Rio Ventania.",NA,"Arbusto 2m de altura, capítulos lilases.; Cerrado.","UEC121001","UEC121001","Semir, J; Monge, M","Grão Mogol","-42.962639","-16.616667",NA,NA,"2011","06",NA,"-42.962639","-16.616667",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:33-03","UNICAMP","UEC","66853","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Harley, RM; Giulietti, AM; Stannard, BL; Hind, DJN; Kameyama, C; Prado, J; et al.","25068","1988","11","15",NA,"Brazil","Minas Gerais","Ca. 7 km a direção sul da cidade, na estrada para Francisco Sá.",NA,"Campo rupestre/cerrado. Afloramento de arenito e areia branca. Entre rochas perto do rio.","UEC125034","UEC125034","Semir, J; Monge, M","Grão Mogol","-42.933333","-16.616667","700","850","2011","06",NA,"-42.933333","-16.616667",NA,NA,NA,NA,NA,NA
"56","2021-03-25 09:27:02-03","UNICAMP","UEC","70488","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Hatschbach, G; Hatschbach, M; Ribas, OS","55061","1991","02","21",NA,"Brazil","Minas Gerais","Rio Mumbuca.",NA,"Arbusto 2 m, capítulos lilás.; Cerrado de solo rochoso das encostas de morro, transição para campo rupestre.","UEC121000","UEC121000","Semir, J; Monge, M","Cristália","-42.928333","-16.724444",NA,NA,"2011","06",NA,"-42.928333","-16.724444",NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:05:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","06/03","2003","02","01",NA,"Brazil","Minas Gerais","Lado direito da estrada Boninal-Piatã",NA,"Arbustos com muitas flores de brancas a lilases, ocorrendo na vegetação de campos rupestres.",NA,NA,"Semir, J","Piatã","-41.786111","-13.980556",NA,NA,"2004","06",NA,"-41.786111","-13.980556",NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:05:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","02/03","2003","01","28",NA,"Brazil","Bahia","Lado direito da estrada Barra da Estiva",NA,"Arbustos com poucas flores de brancas a lilases, ocorrendo nos campos rupestres.",NA,NA,"Semir, J","Barra da Estiva","-41.336944","-13.623333",NA,NA,"2004","06",NA,"-41.336944","-13.623333",NA,NA,NA,NA,NA,NA
"59","2019-08-20 10:05:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","05/03","2003","01","30",NA,"Brazil","Bahia","Estrada Palmeiras - Caeté-Açu, antes do",NA,"Arbustos com poucas flores de brancas a lilases, ocorrendo nos campos rupestres.",NA,NA,"Semir, J","Palmeiras","-41.519444","-12.596111",NA,NA,"2004","06",NA,"-41.519444","-12.596111",NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:05:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","07/03","2003","02","02",NA,"Brazil","Bahia","Pico das Almas",NA,"Arbustos com poucas flores (de brancas a lilases) e nenhum fruto, ocorrendo na vegetação de campos rupestres.",NA,NA,"Semir, J","Rio de Contas","-41.944444","-13.521944",NA,NA,"2004","06",NA,"-41.944444","-13.521944",NA,NA,NA,NA,NA,NA
"61","2020-05-29 15:48:18-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","03/03","2003","01","28",NA,"Brazil","Bahia","Serra do Sincorá",NA,"Arbustos com poucas flores e frutos em solo muito arenoso.",NA,NA,NA,"Barra da Estiva","-41.218889","-13.563333",NA,NA,NA,NA,NA,"-41.218889","-13.563333",NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:05:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","08/03","2003","02","03",NA,"Brazil","Bahia",NA,NA,"Arbustos ocorrendo na vegetação de campos rupestres.",NA,NA,"Semir, J","Rio de Contas","-41.818611","-13.588889",NA,NA,"2004","06",NA,"-41.818611","-13.588889",NA,NA,NA,NA,NA,NA
"63","2019-08-20 10:05:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Azevedo, MTA; Mello Futada, S; Reiter Braun, M","01/03","2003","01","28",NA,"Brazil","Bahia","Estrada Ituaçu-Barra da Estiva",NA,"Arbustos com poucas flores de brancas a lilases, ocorrendo nos campos rupestres.",NA,NA,"Semir, J","Barra da Estiva","-41.305556","-13.716667",NA,NA,"2004","06",NA,"-41.305556","-13.716667",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:24:33-03","UNICAMP","UEC","27903","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Giulietti, AM; Semir, J; Menezes, NL; Rossi, L; Cordeiro, I; Furlan, A; Pirani, JR","CFCR1249","1981","07","18",NA,"Brazil","Bahia","Estrada Ituaçu - Barra da Estiva, 12 km de Barra da Estiva, próximo ao Morro do Ouro.",NA,"Arbusto 1,5 m. Flores lilases, estilete púrpura.","UEC125033","UEC125033","Semir, J; Monge, M","Barra da Estiva","-41.3269004821777","-13.6260995864868",NA,NA,"2011","06",NA,NA,NA,NA,"61861","auto",NA,NA,NA
"65","2021-03-01 16:24:33-03","UNICAMP","UEC","28219","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Giulietti, AM; Semir, J; Menezes, NL; Rossi, L; Cordeiro, I; Furlan, A; Pirani, JR","CFCR1303","1981","07","19",NA,"Brazil","Bahia","Estrada Ituaçu - Barra da Estiva, a 8 km de Barra da Estiva. Morro do Ouro.",NA,"Arbusto 1,5-2,0 m. Flores jovens lilases, tornando-se alvas após abertura. Antera lilás, estilete alvo.","UEC125031","UEC125031","Semir, J; Monge, M","Barra da Estiva","-41.3269004821777","-13.6260995864868",NA,NA,"2011","06",NA,NA,NA,NA,"61861","auto",NA,NA,NA
"66","2021-03-01 16:24:33-03","UNICAMP","UEC","27929","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Giulietti, AM; Semir, J; Menezes, NL; Rossi, L; Cordeiro, I; Furlan, A; Pirani, JR","CFCR1303","1981","07","19",NA,"Brazil","Bahia","Estrada Ituaçu - Barra da Estiva, a 8 km de Barra da Estiva. Morro do Ouro.",NA,"Arbusto 1,5-2,0 m. Flores jovens lilases, tornando-se alvas após abertura. Antera lilás, estilete alvo.","UEC121002","UEC121002","Semir, J; Monge, M","Barra da Estiva","-41.3269004821777","-13.6260995864868",NA,NA,"2011","06",NA,NA,NA,NA,"61861","auto",NA,NA,NA
"67","2021-03-01 16:24:33-03","UNICAMP","UEC","147999","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Harley, RM; Bromley, GL; Carvalho, AM; Martinelli, G","20749","1980","03","22",NA,"Brazil","Bahia","Serra do Sincorá; W. of Barra da Estiva, on the road to Jussiape.",NA,"Bushy shrub to 1,5 m or more, with rigid, mid-green leaves. Flowers purple.; Low grasslands on quatzitic sand, with scattered woodland.","UEC125044","UEC125044","Semir, J; Monge, M","Barra da Estiva","-41.3269004821777","-13.6260995864868",NA,NA,"2011","06",NA,NA,NA,NA,"61861","auto",NA,NA,NA
"68","2021-03-01 16:24:33-03","UNICAMP","UEC","96739","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Vaccarelli, VN; Solferini, VN","30","1998","03","21",NA,"Brazil","Bahia","Chapada Diamantina, Região do Cumbuca, antiga estrada depois da ponte do rio Cumbuca.",NA,"Indivíduos até 3 m, inflorescência magenta, população bastante florida e misturada com cerrado.; Campo rupestre.","UEC120994","UEC120994","Semir, J","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"69","2021-03-01 16:24:33-03","UNICAMP","UEC","127651","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Vichnewski, W","35126","1996","03","31",NA,"Brazil","Bahia","Estrada Mucugê - Andaraí (7km N de Mucugê).",NA,"Arbusto ramosos, frutos.","UEC125042","UEC125042",NA,"Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"70","2021-03-01 16:24:33-03","UNICAMP","UEC","127668","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Wichnewski, W","35130","1996","03","31",NA,"Brazil","Bahia","Estrada Mucugê- cascavel KM 5 S. de Mucugê.",NA,"Arbusto. capitulos com frutos.","UEC170300","UEC170300","Semir, J; Monge, M","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"2011","06",NA,NA,NA,NA,"52493","auto",NA,NA,NA
"71","2021-03-01 16:24:33-03","UNICAMP","UEC","27914","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Pirani, JR; Furlan, A; Kawasaki, ML; Diacuí, J; Amaral, MCE; Castro, NM","CFCR2173","1981","09","09",NA,"Brazil","Bahia","A 1 km da cidade na estrada para Marcelino Mouro.",NA,"Arbusto 1,5 m. Flores lilases.; Campo rupestre.","UEC125030","UEC125030","Semir, J; Monge, M","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"2011","06",NA,NA,NA,NA,"49773","auto",NA,NA,NA
"72","2021-03-01 16:24:33-03","UNICAMP","UEC","111354","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Moraes, MD; Aona, LYS","452","2000","03","23",NA,"Brazil","Bahia","Estrada para Pico das Almas.",NA,"Arbusto 1-1,7 m, flores lilases, tornando-se brancas.; Campo rupestre, solo arenoso, com alguns afloramentos de arenito.","UEC125041","UEC125041","Semir, J; Monge, M","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"2011","06",NA,NA,NA,NA,"49773","auto",NA,NA,NA
"73","2021-03-01 16:24:33-03","UNICAMP","UEC","111220","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Aona, LYS; Moraes, MD","636","2000","03","24",NA,"Brazil","Bahia","Pco das Almas, inicio da trilha Pico das Almas em direção ao Vale do Queiroz",NA,"Ca. 1,5m alt.; Afloramento rochoso","UEC170303","UEC170303","Semir, J; Monge, M","Rio de Contas","-41.8114013671875","-13.5789003372192","1345","1345","2011","06",NA,NA,NA,NA,"49773","auto",NA,NA,NA
"74","2021-03-01 16:24:33-03","UNICAMP","UEC","54148","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Barros, F","70a","1980","04","03",NA,"Brazil","Minas Gerais",NA,NA,"Arbusto + ou - 2,0m alt. &nf;Flores lilazes e brancas.","UEC170302","UEC170302","Semir, J; Monge, M","Botumirim","-43.010799407959","-16.872200012207",NA,NA,"2011","06",NA,NA,NA,NA,"39434","auto",NA,NA,NA
"75","2021-03-01 16:24:33-03","UNICAMP","UEC","188952","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Loeuille, BFP; et al.","828","2013","03","09",NA,"Brazil","Minas Gerais","Estrada para Santo Antônio do Retiro",NA,"Arvoreta até 1,5m. Flores roxas; Cerrado","UEC119436","UEC119436","Loeuille, BFP","Mato Verde","-42.8664016723633","-15.3971996307373",NA,NA,"2013",NA,NA,NA,NA,NA,"24219","auto",NA,NA,NA
"76","2021-03-01 16:24:33-03","UNICAMP","UEC","181843","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir & Leitão",NA,"Nakajima, JN; Mello, FNA; Rosa, PO; Soares, PN; Martins, CAN","51240","2008","05","16",NA,"Brazil","São Paulo","Cerrado",NA,"Árvore, ca. 2,5m. Brácteas involucrais verdes, corola e ramos do estilete lilás, anteras arroxeadas.","UEC038995","UEC038995","Semir, J","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"2012","09",NA,NA,NA,NA,"40412","auto",NA,NA,NA
"77","2020-06-03 16:59:17-03","UFRPE","PEUFR","32390","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"S.J. Mayo; E.R. Alencar","1169","1996","03","26",NA,"Brasil","Bahia",NA,NA,"Arbusto de 1,5-2 m de altura; profusamente ramificado; ramos eretos; folhas verde escuro +/- brilhante e lisas em cima; margens revolutas; branco-tomentosas em baixo; corola lilás-violáceas","PEUFR032390",NA,"B. Leonille","Rio de Contas","-41.8114013671875","-13.5789003372192","1000","1000","2015","04",NA,NA,NA,NA,"49773","auto",NA,NA,NA
"78","2020-06-03 16:59:17-03","UFRPE","PEUFR","9331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"J.S. Sobrinho","239","1966","04","04",NA,"Brasil","Bahia","1 Km para Rio de Contas",NA,"Arbusto; flores em forma de pelos brancos inseridas na ponta de cada ramo do arbusto; raro","PEUFR009331",NA,"J. Semir","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"1994","11","21",NA,NA,NA,"49773","auto",NA,NA,NA
"79","2014-10-14 15:56:23-03","BS","M","M-0029472","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind","NOTATYPE","Duarte, A.P.",NA,"1970","09","11",NA,"Brasil",NA,"Brasil; Minas Gerais, Serra do Grão Mongol.",NA,NA,"M0029472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"21:00",NA,NA
"80","2021-03-21 19:32:55-03","UFC","EAC","57721","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Guedes, M.L.; Gomes, F.S.; Oliveira, G.R.; Lisboa, M.S.","19153","2011","10","14","Southern America","Brasil","Bahia","Chapada Diamantina, atrás do cemitério Bizantino.",NA,"Arbusto, ca. 1m; folhas revolutas; inflorescência terminal, capítulos.; Campo rupestre.","EAC0057721","EAC0057721","Guedes, M.L.","Mucugê","-41.366667","-13",NA,NA,"2012","02",NA,"-41.366667","-13",NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:16:30-03","MBM","MBM","415756","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5571","2018","11","05","Southern America","Brazil","Minas Gerais","Lapinha da Serra, trilha do Pico da Lapinha",NA,"Subarbusto com 80 cm de altura, capítulo amarelo/castanho.; Campo rupestre.","MBM415756",NA,"Barboza, E.","Santana do Riacho","-43.674167","-19.101389","1520","1520","2019","02","05","-43.674167","-19.101389",NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:16:30-03","MBM","MBM","415930","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5678","2018","11","08","Southern America","Brazil","Bahia","arredores",NA,"Arbusto com 1 m de altura; capítulo magenta.; Campo rupestre.","MBM415930",NA,"Barboza, E.","Rio de Contas","-41.784167","-13.6275","1235","1235","2019","02","05","-41.784167","-13.6275",NA,NA,NA,NA,NA,NA
"83","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02513414","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Glaziou, A.",NA,"1884","2","20",NA,"Brasil","Minas Gerais","Brésil. Serra do Caraça.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02513414' target='other'> <mi>dwc_moreinfo</mi></a>","P02513414","P02513414_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14962",NA
"84","2016-03-17 12:22:27-03","MNHN","RECOLNAT_MNHN_P","P02536554","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02536554' target='other'> <mi>dwc_moreinfo</mi></a>","P02536554","P02536554_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19482",NA
"85","2015-09-04 05:06:29-03","MNHN","RECOLNAT_MNHN_P","P02536555","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02536555' target='other'> <mi>dwc_moreinfo</mi></a>","P02536555","P02536555_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19482",NA
"86","2020-12-11 11:33:10-03","UFMG","BHCB","161919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Fernandes, AC; Mendes, FH; Massensini Júnior, A","82","2010","07","19","Southern America","Brasil","Bahia","BA-148.",NA,"Subarbusto, com 20 a 100cm alt.; Cerrado alterado, com solo arenoso.","BHCB032541",NA,NA,"Rio de Contas","-41.527222","-13.448639","1156","1156","2019","04",NA,"-41.527222","-13.448639",NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:33:10-03","UFMG","BHCB","44417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Queiroz, LP de; França, F; Santos, CC dos; Castro, IF","4938","1998","01","25","Southern America","Brasil","Bahia","Subida do morro ao lado da barragem do Rio Brumado.",NA,"Arbusto ramificado, ca. 2m. Folhas coriáceas, discolores, face abaxial canescente. Flores com corola, anteras e estilete lilases.; Carrasco na base e campo rupestre mais acima sobre solo arenoso.","BHCB025657",NA,NA,"Rio de Contas","-41.845556","-11.574167","1157","1157","2015","06",NA,"-41.845556","-11.574167",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:33:10-03","UFMG","BHCB","156532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Hattori, EKO; Batista, JAN","1307","2010","11","22","Southern America","Brasil","Minas Gerais","Estrada Grão Mongol a Cristália.",NA,"Arbusto, ca. 1,8 m de altura, brácteas involucrais castanhas, frutos em dispersão.; Cerrado rupestre, solo pedregoso.","BHCB008034",NA,NA,"Grão Mogol","-42.898889","-16.554167","948","948","2015","06",NA,"-42.898889","-16.554167",NA,NA,NA,NA,NA,NA
