"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","relatedCatalogItem","sex"
"99","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","L. Riedel",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Myrtales","Eichler",NA,"2521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","2196103","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","A. Macedo","1948","8","3","South America - Neotropics","Brazil",NA,NA,NA,"US01891262",NA,"Myrtales","Eichler",NA,"1150","Minas Gerais","Santa Terezinha","US01891262_01 US01891262_02","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,"1",NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","3112890","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","E. P. Heringer","1984","8","20","South America - Neotropics","Brazil",NA,NA,NA,"US01891252",NA,"Myrtales","Eichler",NA,"18652","Distrito Federal","Região da Papuda","US01891252_01 US01891252_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","2932644","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, F. Chagas e Silva & F. Chagas e Silva","1979","11","8","South America - Neotropics","Brazil",NA,NA,NA,"US01891257",NA,"Myrtales","Eichler",NA,"2709","Distrito Federal","Bacia do Rio São Bartolomeu","US01891257_01 US01891257_02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,"1",NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","3064021","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","1981","8","24","South America - Neotropics","Brazil",NA,NA,NA,"US01891254",NA,"Myrtales","Eichler",NA,"7334","Distrito Federal","Bacia do Rio São Bartolomeu","US01891254_01 US01891254_02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,"1",NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","2952782","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, F. Chagas e Silva & F. Chagas e Silva","1980","1","17","South America - Neotropics","Brazil",NA,NA,NA,"US01891256",NA,"Myrtales","Eichler",NA,"3168","Distrito Federal","Bacia do Rio são Bartolomeu","US01891256_01 US01891256_02","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,"1",NA,NA,NA
"105","2020-09-02 16:23:10-03","Cenargen","CEN","36072","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Maria Aparecida da Silva - IBGE","2000","10","08",NA,"Brasil","Exsicatas",NA,"Projeto Mata Seca. Árvore caída. Frutos imaturos verdes e maduros bege com manchas mais escuras. Folhagem intensa concolores verdes. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Goiás.","CEN00036072",NA,NA,"Eichler","R. T. M. Ribeiro","4452","GO","Fazenda Sabonete. Proprietário Sr. Sílvio dos Santos Lacerda. Mata de galeria alterada, junto ao córrego seco nesta época nas próximidades da sede da fazenda.","CEN00036072","POSSE","-46.3694000244141","-14.0930995941162","800","800","-4664944.0","-1407000.0","2018","07",NA,"55730","auto",NA,NA,"1",NA,NA,NA
"106","2020-09-02 16:23:10-03","Cenargen","CEN","59658","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Glocimar Pereira-Silva","2004","11","14",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00059658",NA,NA,"Eichler","R. T. M. Ribeiro","9270","GO","Margem direita do rio Corumbá (Mata do Veado).","CEN00059658","SILVANIA","-48.41","-16.293055","820","820","-48.41","-16.293055","2018","07",NA,NA,NA,NA,NA,"4",NA,NA,NA
"107","2020-09-02 16:23:10-03","Cenargen","CEN","96541","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bernardo Rocha Teixeira","2008","11","05",NA,"Brasil","Exsicatas",NA,"Árvore recém caída.","CEN00096541",NA,NA,"Eichler","R. T. M. Ribeiro","241","DF","Fazenda Sucupira. Mata do Riacho Fundo.","CEN00096541","BRASILIA","48.0122222","-15.905833",NA,NA,"48.0122222","-15.905833","2018","07",NA,NA,NA,NA,NA,"3",NA,NA,NA
"108","2020-09-02 16:23:10-03","Cenargen","CEN","71686","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Glocimar Pereira-Silva","2007","07","11",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00071686",NA,NA,"Eichler","R. T. M. Ribeiro","11940","TO","Estrada de acesso à fazenda do Sr. José Elias. Margem direita do 1º córrego.","CEN00071686","PALMEIROPOLIS","-48.217777","-13.167222","310","310","-48.217777","-13.167222","2018","07",NA,NA,NA,NA,NA,"4",NA,NA,NA
"109","2020-09-02 16:23:10-03","Cenargen","CEN","72558","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bruno Machado Teles Walter","2009","11","04",NA,"Brasil","Exsicatas",NA,"Frutos muito marcados por fungos. Folhas predadas.","CEN00072558",NA,NA,"Eichler","R. T. M. Ribeiro","5882","TO","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","CEN00072558","PALMEIROPOLIS","-48.22","-13.148611","370","370","-48.22","-13.148611","2018","07",NA,NA,NA,NA,NA,"4",NA,NA,NA
"110","2020-09-02 16:23:10-03","Cenargen","CEN","105923","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Anderson Cássio Sevilha","2017","06","26",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00105923",NA,NA,"Eichler","B. M. T. Walter","7050","MG","Areião. Sítio 26. Ponto 3.","CEN00105923","RIO PARDO DE MINAS","-42.235277","-15.876388","634","634","-42.235277","-15.876388","2018","08",NA,NA,NA,NA,NA,"4",NA,NA,NA
"111","2020-09-02 16:23:10-03","Cenargen","CEN","110120","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Carlos Romero Martins","2018","07","16",NA,"Brasil","Unicata",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00110120",NA,NA,"Eichler","R. T. M. Ribeiro","3014","DF","Parque Nacional de Brasília - Borda da estrada de acesso a sede do Parque.",NA,"BRASILIA","-47.919166","-15.733888",NA,NA,"-47.919166","-15.733888","2018","09",NA,NA,NA,NA,NA,"1",NA,NA,NA
"112","2020-09-02 16:23:10-03","Cenargen","CEN","13267","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Maura Lúcia de Macedo Azevedo","1989","07","12",NA,"Brasil","Exsicatas",NA,"Com frutos alados imaturos de cor esverdeada. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00013267",NA,NA,"Eichler","B. A. S. Pereira","246","DF","Reserva Ecológica do IBGE. Mata ciliar do Córrego Taquara/UnB.","CEN00013267","BRASILIA","-47.894722","-15.9925",NA,NA,"-47.894722","-15.9925","1989","12",NA,NA,NA,NA,NA,"1",NA,NA,NA
"113","2020-09-02 16:23:10-03","Cenargen","CEN","22803","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bruno Machado Teles Walter","1995","10","24",NA,"Brasil","Exsicatas",NA,"Futuro reservatório do AHE Serra da Mesa.","CEN00022803",NA,NA,"Eichler","N. M. F. da Silva","2830","GO","À montante da balsa entre Niquelândia e Campinaçu (porto do Alfredinho), pelo rio à cerca de 5 km da balsa (antes do rio Traíras). Margem direita.","CEN00022803","NIQUELANDIA","-48.490277","-14.076388","360","360","-48.490277","-14.076388","1999","03",NA,NA,NA,NA,NA,"2",NA,NA,NA
"114","2020-09-02 16:23:10-03","Cenargen","CEN","41195","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Marina de Lourdes Fonseca Resende","2000","10","31",NA,"Brasil","Exsicatas",NA,"Árvore heliófita. Folhas discolor verde, cartáceas. Mata ciliar. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041195",NA,NA,"Eichler","R. T. M. Ribeiro","2369","GO","Fazenda Nica. Proprietário Sr. Cordeirinho.","CEN00041195","MONTE ALEGRE DE GOIAS","-46.659722","-13.148055","545","545","-46.659722","-13.148055","2018","07",NA,NA,NA,NA,NA,"1",NA,NA,NA
"115","2020-09-02 16:23:10-03","Cenargen","CEN","50687","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Glocimar Pereira-Silva","2003","06","11",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00050687",NA,NA,"Eichler","R. T. M. Ribeiro","7901","GO","Fazenda Umuarama.","CEN00050687","SILVANIA","-48.400277","-16.373888","820","820","-48.400277","-16.373888","2018","07",NA,NA,NA,NA,NA,"4",NA,NA,NA
"116","2020-09-02 16:23:10-03","Cenargen","CEN","56920","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Anderson Cássio Sevilha","2000","07","14",NA,"Brasil","Exsicatas",NA,"Tronco tortuoso, com protuberâncias, casca áspera à fissurado, indeiscente. Casca viva amarela com vasos vermelhos.","CEN00056920",NA,NA,"Eichler","R. T. M. Ribeiro","1978","GO","Fazenda Cruzeiro do Sul.","CEN00056920","SAO DOMINGOS","-46.775833","-13.636388",NA,NA,"-46.775833","-13.636388","2018","07",NA,NA,NA,NA,NA,"5",NA,NA,NA
"117","2020-09-02 16:23:10-03","Cenargen","CEN","69563","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Aldicir Osni Scariot","1988","10","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00069563",NA,NA,"Eichler","R. T. M. Ribeiro","125","DF","Fazenda Taboca, cerca de 5 km depois do CPAC.","CEN00069563","BRASILIA","-47.9296989440918","-15.7797002792358","1000","1000","-4766667.0","-1558333.0","2018","07",NA,"70570","auto",NA,NA,"3",NA,NA,NA
"118","2020-09-02 16:23:10-03","Cenargen","CEN","48479","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Glocimar Pereira-Silva","2002","11","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00048479",NA,NA,"Eichler","R. T. M. Ribeiro","6979","GO","Fazenda Elias Pena.","CEN00048479","LUZIANIA","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"2018","07",NA,"83221","auto",NA,NA,"3",NA,NA,NA
"119","2020-09-02 16:23:10-03","Cenargen","CEN","96758","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Francisco Ferreira de Miranda Santos","2016","10","26",NA,"Brasil","Exsicatas",NA,"Fruto maduro seco, indeiscente bege. Doação Flora do DF e do Goiás. Patrocinadores: VSB - Vale do São Bartolomeu Trasmissora de Energia. Parte Integrante do Programa Ambiental Linha de Transmissão 500 kV (C1 e C2).","CEN00096758",NA,NA,"Eichler","R. T. M. Ribeiro","635","GO","Luziânia. (long. 197289,3811 e lat. 8196476,3152). Ponto 571","CEN00096758","LUZIANIA","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"2018","07",NA,"83221","auto",NA,NA,"2",NA,NA,NA
"120","2020-09-02 16:23:10-03","Cenargen","CEN","16989","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bruno Machado Teles Walter","1992","04","12",NA,"Brasil","Exsicatas",NA,"Planta bastante frutificada. Ocorre mais na borda da mata e em ecótonos com cerrado. Frequentes afloramentos de rocha calcária. Bacia de inundação da UHE Serra da Mesa.","CEN00016989",NA,NA,"Eichler","N. M. F. da Silva","1167","GO","Ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul, 32,5 km de Niquelândia.","CEN00016989","NIQUELANDIA","-48.4597015380859","-14.4738998413086","420","420","-4820000.0","-1436667.0","1999","03",NA,"74171","auto",NA,NA,"4",NA,NA,NA
"121","2020-09-02 16:23:10-03","Cenargen","CEN","33825","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Sueli Maria Gomes","1996","10","24",NA,"Brasil","Exsicatas",NA,"Sâmaras com 2 alas, pêndulas.","CEN00033825",NA,NA,"Eichler","R. T. M. Ribeiro","215","DF","Sobradinho. Cerca de 12 km da CIPLAN, entrada para a Fazenda Centro-Oeste, APA da Cafuringa.","CEN00033825","BRASILIA","-47.9296989440918","-15.7797002792358","864","864","-4785833.0","-1553861.0","2018","07",NA,"70570","auto",NA,NA,"4",NA,NA,NA
"122","2020-09-02 16:23:10-03","Cenargen","CEN","33805","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Sueli Maria Gomes","1996","10","17",NA,"Brasil","Exsicatas",NA,"Sâmara com 2 alas, folhas congestas no ápice dos ramos.","CEN00033805",NA,NA,"Eichler","R. T. M. Ribeiro","192","DF","Sobradinho - DF. Chácara da Dona Marciana.","CEN00033805","BRASILIA","-47.9296989440918","-15.7797002792358","1066","1066","-4786361.0","-1555417.0","2019","07",NA,"70570","auto",NA,NA,"3",NA,NA,NA
"123","2020-09-02 16:23:10-03","Cenargen","CEN","17423","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bruno Machado Teles Walter","1992","07","06",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Serra da Mesa.","CEN00017423",NA,NA,"Eichler","N. M. F. da Silva","1701","GO","Fazenda Buritizinho, cerca de 7 km da GO - 342, em local próximo ao córrego Pombal no rio das Almas, margem direita.","CEN00017423","BARRO ALTO","-48.9157981872559","-14.9708003997803","470","470","-4905000.0","-1473333.0","1999","03",NA,"39532","auto",NA,NA,"3",NA,NA,NA
"124","2020-09-02 16:23:10-03","Cenargen","CEN","36752","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Roberto Fontes Vieira","1992","11","24",NA,"Brasil","Exsicatas",NA,"Frutos alados verdes.","CEN00036752",NA,NA,"Eichler","R. T. M. Ribeiro","1391","GO","Cerca de 2 km da ponte do rio Bagagem. Futuro reservatório do aproveitamento Hidrelétrico Serra da Mesa.","CEN00036752","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","450","450","-4806667.0","-1415000.0","2018","07",NA,"58154","auto",NA,NA,"2",NA,NA,NA
"125","2020-09-02 16:23:10-03","Cenargen","CEN","114386","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Rafael Marques da Silva - IFN","2018","04","23",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com dimensões de 23,5m de altura, 35,9cm de DAP, base reta, Fruto imaturo com dimensão de 3 cm de forma alado, cor externa verde interna esverdeado, arilo. Fuste da casca externa marrom, interna salmão,grossa, estriada, desprendimento indeiscente, odor no corte aromático","CEN00114386",NA,NA,"Eichler","E. B. A. Dias","984","GO","Conglomerado: GO-243. Subunidade 2, subparcela 3, indivíduo 14.",NA,"HIDROLINA","-49.4650001525879","-14.7243995666504",NA,NA,NA,NA,"2018","11",NA,"32259","auto",NA,NA,"5",NA,NA,NA
"126","2020-09-02 16:23:10-03","Cenargen","CEN","24151","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Glocimar Pereira-Silva","1992","07","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00024151",NA,NA,"Eichler","R. T. M. Ribeiro","1169","GO","3 km sudoeste da sede da fazenda Água Quente. Região de garimpo.","CEN00024151","NIQUELANDIA","-48.4597015380859","-14.4738998413086","400","400","-4896667.0","-1463333.0","2018","07",NA,"74171","auto",NA,NA,"3",NA,NA,NA
"127","2020-09-02 16:23:10-03","Cenargen","CEN","24610","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bruno Machado Teles Walter","1992","10","07",NA,"Brasil","Exsicatas",NA,"(Det. in dupl. RB). Área de influência da UHE Serra da Mesa.","CEN00024610",NA,NA,"Eichler","N. M. F. da Silva","2041","GO","Dolina, ao norte da GO - 237 seguindo por estradas das fazendas Lage e Ouro Fino, entre Uruaçú e Niquelândia.","CEN00024610","NIQUELANDIA","-48.4597015380859","-14.4738998413086","480","480","-4885000.0","-1410000.0","2000","02",NA,"74171","auto",NA,NA,"2",NA,NA,NA
"128","2019-11-13 11:18:03-03","USP","SPF","200374","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Freitas, HS","2008","04","29",NA,"Brasil",NA,NA,NA,"SPF00200374",NA,NA,"Eichler","Marquete, NFS","59","São Paulo",NA,NA,"São José do Barreiro","-44.656667","-22.642778","504","504","-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:18:03-03","USP","SPF","86960","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Ganev, W","1992","10","15",NA,"Brasil",NA,NA,NA,"SPF00086960",NA,NA,"Eichler","Lucas, EJ; Pleasants","1228","Bahia",NA,NA,"Abaíra","-41.833333","-13.283333","970","970","-41.833333","-13.283333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:18:03-03","USP","SPF","87986","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Ganev, W","1992","07","18",NA,"Brasil",NA,NA,NA,"SPF00087986",NA,NA,"Eichler","Lucas, EJ","679","Bahia",NA,NA,"Abaíra","-41.75","-13.283333","950","950","-41.75","-13.283333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:18:03-03","USP","SPF","88868","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Ganev, W","1992","09","19",NA,"Brasil",NA,NA,NA,"SPF00088868",NA,NA,"Eichler","Lucas, EJ; Pleasants","1128","Bahia",NA,NA,"Rio de Contas","-41.766667","-13.383333","880","880","-41.766667","-13.383333","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:18:03-03","USP","SPF","73174","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Macedo, A","1948","08","03",NA,"Brasil",NA,NA,NA,"SPF00073174",NA,NA,"Eichler","Anônimo","1150","Minas Gerais",NA,NA,"Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-02 09:07:00-03","UNITINS","HUTO","2166","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Haidar, R.F.","2008","10","16",NA,"Brasil",NA,NA,"Árvore com cerca de 13 m de altura. Frutos alados verdes; Floresta estacional decidual","HUTO002166",NA,NA,"Eichler","Haidar, R.F.","992","Tocantins","Sub-bacia do Tocantins. Parcela 5","HUTO002166",NA,"-48.483056","-13.038333","473","473","-48.483056","-13.038333","2008","10","16",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:33:48-03","UEFS","HUEFS","248958","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Moonlight, P.W.","2019","02","15",NA,"Brasil",NA,NA,"Arboreal Caatinga. Open at ground level and with closed canopy ca. 12-18m. Most trees with single, straight stems. No herbs, only seedlings of trees. Some lianas.","HUEFS0248958","Angiospermae","Myrtales","Eichler",NA,"1333","Minas Gerais","Nordeste plot JUV-01, Fazenda Valle Verde, ca. 8km off BR130 at Monte Rei.",NA,"Juvenília","-44.157222","-14.425","524","524","44W9'26''","14S25'30''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"135","2019-10-07 09:33:48-03","UEFS","HUEFS","83821","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mecenas, V.V.","2001","04","26",NA,"Brasil",NA,NA,"Mata.","HUEFS0083821","Angiospermae","Myrtales","Eichler",NA,"263","Distrito Federal","APA de Cafuringa. Fazenda Palestina.","HUEFS0083821","Brasília","-48.163056","-15.510833","810","810","48W9'47''","15S30'39''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"136","2019-10-07 09:33:48-03","UEFS","HUEFS","83945","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mecenas, V.V.","1997","08","19",NA,"Brasil",NA,NA,"Mata.","HUEFS0083945","Angiospermae","Myrtales","Eichler",NA,"240","Distrito Federal","APA de Cafuringa. Fazenda Palestina.","HUEFS0083945","Brasília","-48.163056","-15.510833","810","810","48W9'47''","15S30'39''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"137","2019-09-04 18:58:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","hylobates","Terminalia hylobates","J. E. B. Warming","1864","9","4","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"138","2015-03-07 08:42:03-03","F","FMNH-SEEDPLANTS","V0189001F","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189001F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0189001F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"139","2019-09-04 18:37:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"140","2015-03-07 08:42:03-03","F","FMNH-SEEDPLANTS","V0189002F","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189002F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0189002F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"141","2015-03-07 08:42:03-03","F","FMNH-SEEDPLANTS","V0189003F","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189003F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0189003F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"142","2015-03-07 08:42:03-03","F","FMNH-SEEDPLANTS","V0189004F","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0189004F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0189004F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"143","2019-06-11 13:04:22-03","F","FMNH-SEEDPLANTS","V0397211F","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","A. J. Sampaio","1934","3","7","South America","Brazil",NA,NA,NA,"V0397211F","Spermatophyta",NA,NA,"RRC ID Flag","7443","Minas Gerais",NA,"V0397211F_01 V0397211F_02",NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7443",NA,NA
"144","2019-04-13 11:45:31-03","F","FMNH-SEEDPLANTS","V0397212F","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","H. S. Irwin","1965","9","27","South America","Brazil",NA,NA,NA,"V0397212F","Spermatophyta",NA,NA,"RRC ID Flag","8705","Distrito Federal",NA,"V0397212F_01 V0397212F_02",NA,"-47.75","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8705",NA,NA
"145","2020-10-14 16:35:23-03","UFVJM","HDJF","7856","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Paixão, FA","2019","08","24","Southern America","Brasil",NA,NA,NA,"HDJF007856","Dicotyledoneae",NA,"Eichler",NA,"32P102","Espírito Santo","Rio Doce, Margem Esquerda","HDJF007856_01","Linhares","-39.900833","-19.498444","4","4","-39.900833","-19.498444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-29 16:29:43-03","UFVJM","HDJF","1488","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Meneguzzo, TEC; Santos, LC","2008","12","04","Southern America","Brasil",NA,NA,NA,"HDJF001488","Dicotyledoneae",NA,"Eichler","Meneguzzo, TEC","37","Goiás",NA,"HDJF001488_01","Planaltina","-47.969722","-15.406667",NA,NA,"-47.969722","-15.406667","2008","11","04",NA,NA,NA,NA,NA,NA,NA,NA
