"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"172","2019-10-09 11:09:22-03","UFBA","ALCB","74479","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Guedes, ML; Rigueira, D; Oliveira, D; Estagiários; Alunos de Botânica III; Alunos de Botâni","2006","10","13","Southern America","Brasil",NA,NA,"de ca 3m. Folhas coriáceas, discolores, com a face adaxial verde intenso e a face abaxial com tomentos ferrugíneos. Frutos verdes. Ocasional.",NA,"12467","Dicotyledon",NA,"(Cham. & Schltdl.) Frodin","Guedes, ML","Bahia","Chapada Diamantina, Fazenda Beija Flor","-41.766667","-13.15",NA,NA,NA,NA,"Piatã",NA,NA,"-41.766667","-13.15","2006","12",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-10-09 11:09:22-03","UFBA","ALCB","90162","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Queiroz, EP","2008","08","16","Southern America","Brasil",NA,NA,"ca. 3,0 m. Folíolos coriáceos abaxialmente vilosos-amarelados. Frutos verdes.; Alto da serra. Vegetação arbustiva com fisionomia de cerrado.",NA,"3006","Dicotyledon",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia","Litoral Norte","-38.2","-12.283333","127","127",NA,NA,"Pojuca",NA,NA,"-38.2","-12.283333","2011","09",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-09 11:09:22-03","UFBA","ALCB","100634","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Ogasawara, HA; Equipe Labea","2011","02","27","Southern America","Brasil",NA,NA,"ca 3 m alt. Folhas compostas, discolores, face abaxial tomentosa, alternas; ramo tomentoso; flores em botões amarelos.",NA,"82","Dicotyledon",NA,"(Cham. & Schltdl.) Frodin","Pataro, L","Bahia","Chapada Diamantina","-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,"Ibicoara","34188","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-10-09 11:09:22-03","UFBA","ALCB","26898","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Guedes, ML; et al.","1994","08","07","Southern America","Brasil",NA,NA,"de ca. 3 m de altura. Folhas digitadas, coriáceas, discolores. Flores esverdeadas. Frutos imaturos de cor verde.",NA,"3298","Dicotyledon",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia","Recôncavo, Lamarão do Passé","-38.338333","-12.66",NA,NA,NA,NA,"São Sebastião do Passé",NA,NA,"-38.338333","-12.66","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-10-09 11:09:22-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Guimarães, JG","1979","09","27","Southern America","Brasil",NA,NA,"8,0 m de altura e 0,55 m de circunferência do fuste. Frutos verdes de coloração verde-claro arroxeada. Frequência mediana.",NA,"457","Dicotyledon",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Distrito Federal","Parque Nacional de Brasília","-47.966667","-15.666667",NA,NA,NA,NA,"Brasília",NA,NA,"-47.966667","-15.666667","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-02-08 08:43:31-03","NBC","NL-BOTANY","U.1094630","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Harley RM; et al.","1974","01","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1094630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1094630",NA,NA,"Apiales","(Cham. & Schltdl.) Seem.",NA,NA,"Estado de Bahia, Serra do Rio de Contas, ca. 6 km North of the town of Riode Contas on road to Abaira.","-41.783333","-13.55",NA,NA,"NL-U1094630",NA,NA,NA,NA,"-41.783333","-13.55",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"178","2020-02-08 08:43:31-03","NBC","NL-BOTANY","U.1094631","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Lindeman JC; Haas JH de","1967","07","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1094631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1094631",NA,NA,"Apiales","(Cham. & Schltdl.) Seem.",NA,NA,"Brasilae Australis, Est. São Paulo, Ca. 100 km N.E. of São PAulo. Campo cerrado.",NA,NA,NA,NA,"NL-U1094631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"179","2020-02-08 08:43:31-03","NBC","NL-BOTANY","U.1094632","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Harley RM; Souza R","1968","11","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1094632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1094632",NA,NA,"Apiales","(Cham. & Schltdl.) Seem.",NA,NA,"Central Brazilian Plateau, State of Mato Grosso, Xavantina, 7 km South of Xavantina, on Aragarças road. Island of cerrado, in pantenal.","-52.233333","-14.633333",NA,NA,"NL-U1094632",NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"180","2020-02-08 08:43:37-03","NBC","NL-BOTANY","U.1094628","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Harley RM; Bromley GL; et al.","1980","04","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1094628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1094628",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia",NA,"-42.6","-14.233333",NA,NA,"NL-U1094628",NA,NA,NA,NA,"-42.6","-14.233333",NA,NA,NA,"Magnoliopsidae","U 0063714",NA,NA,NA,NA,NA
"181","2020-02-08 08:43:37-03","NBC","NL-BOTANY","L.2568292","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Sellow F",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2568292 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2568292",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,NA,"Brasilia.",NA,NA,NA,NA,"NL-L2568292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"182","2020-02-08 08:43:37-03","NBC","NL-BOTANY","L.3730066","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Irwin HS; et al.","1970","01","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3730066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3730066",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,NA,"Treelet ca. 2m 4cm. Flowers dull cream. Cerrado and gallery margin, ca. 22km N.E. of Catalao. Elev. 875m.",NA,NA,NA,NA,"NL-L3730066",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"183","2020-02-08 08:43:37-03","NBC","NL-BOTANY","L.3730067","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Irwin HS; et al.","1970","03","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3730067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3730067",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,NA,"Gnarled tree ca. 3m 12cm. Fruit light green. Cerrado. Cerrado on brown sand with occasional aoutcrops, ca. 10km S. of Sao Joao da Chapada. Elev. 1150m.",NA,NA,NA,NA,"NL-L3730067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"184","2020-02-08 08:43:37-03","NBC","NL-BOTANY","L.3755299","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Pedersen TM",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3755299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3755299",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,NA,"BR-364, some 10 km W of Alto Araguaia, Mun. Alto Araguaia, Mato Grosso.",NA,NA,NA,NA,"NL-L3755299",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"185","2020-02-08 08:43:37-03","NBC","NL-BOTANY","L.3755300","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Pedersen TM",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3755300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3755300",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,NA,"BR-364, some 10 km W of Alto Araguaia, Mun. Alto Araguaia, Mato Grosso.",NA,NA,NA,NA,"NL-L3755300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"186","2020-02-08 08:43:37-03","NBC","NL-BOTANY","L.3957359","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Irwin HS; et al.","1970","02","05","Southern America","Brazil",NA,NA,"Rocky hillside, mostly cerrado.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3957359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3957359",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin","Frodin DG","Minas Gerais","Serra da Anta. Ca. 2 km N. of Paracatú.",NA,NA,NA,NA,"NL-L3957359",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"187","2020-02-08 08:43:37-03","NBC","NL-BOTANY","U.1094445","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Harley RM",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1094445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1094445",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia",NA,NA,NA,NA,NA,"NL-U1094445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0020090",NA,NA,NA,NA,NA
"188","2020-02-08 08:43:37-03","NBC","NL-BOTANY","U.1094629","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Harley RM; Bromley GL; et al.","1980","04","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1094629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1094629",NA,NA,"Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia",NA,"-42.6","-14.233333",NA,NA,"NL-U1094629",NA,NA,NA,NA,"-42.6","-14.233333",NA,NA,NA,"Magnoliopsidae","U 0063715",NA,NA,NA,NA,NA
"189","2020-11-04 11:00:29-03","ESALQ","ESA","77715","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C.; Sampaio, D.; Elias, S.I.; Araújo, A.O.; Romão, G.O.","2002","02","23",NA,"Brasil",NA,NA,"Arbusto; flores verdes.","ESA077715","28217.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais","Estrada Itacambira - Juramento, ca. 9 km de Itacambira. Campo rupestre. 1100 m.s.m.","-433.204","-165.807",NA,NA,"ESA077715",NA,"Itacambira",NA,NA,"-433,204","-165,807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 11:00:29-03","ESALQ","ESA","24039","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Sakuragui, C.M. et al.","1994","03","19",NA,"Brasil",NA,NA,NA,"ESA024039",NA,"Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais",NA,"-44.1721992492676","-17.7574996948242",NA,NA,"ESA024039",NA,"Joaquim Felício","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-04 11:00:29-03","ESALQ","ESA","13474","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Leitão Filho, H.F. et al.","1987","06","29",NA,"Brasil",NA,NA,NA,"ESA013474","19297.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais",NA,"-44.999698638916","-21.2453002929688",NA,NA,"ESA013474",NA,"Lavras","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-11-04 11:00:29-03","ESALQ","ESA","100535","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Arzolla, F.A.R.D.P.","2004","03","09",NA,"Brasil",NA,NA,NA,"ESA100535","754.0","Magnoliophyta",NA,NA,"Arzolla, F.A.R.D.P.","São Paulo",NA,"-46.7200012207031","-23.3199996948242",NA,NA,"ESA100535",NA,"Franco da Rocha","12135","auto",NA,NA,"2005","03","16",NA,NA,NA,NA,NA,NA,NA
"193","2020-11-04 11:00:29-03","ESALQ","ESA","23099","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Giulietti, A.M. et al.","1994","01","12",NA,"Brasil",NA,NA,NA,"ESA023099",NA,"Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais",NA,"-46.3657989501953","-20.2453002929688",NA,NA,"ESA023099",NA,"São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-04 11:00:29-03","ESALQ","ESA","19291","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C. et al.","1995","03","08",NA,"Brasil",NA,NA,NA,"ESA019291","7864.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais",NA,"-43.6918983459473","-20.5207996368408",NA,NA,"ESA019291",NA,"Ouro Branco","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-04 11:00:29-03","ESALQ","ESA","70866","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Farah, F.T. et al.","1998","09","07",NA,"Brasil",NA,NA,NA,"ESA070866","461.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA070866",NA,"Patrocínio","44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:00:29-03","ESALQ","ESA","90104","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","2005","01","23",NA,"Brasil",NA,NA,"Arvoreta, até 2m alt. Botões creme","ESA090104","4509.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Goiás","Estrada para a Vila de São Jorge, ca. 7km do trevo da GO-118. Próximo à entrada da Fazenda Capão do Negro. Campo úmido com cerrado adjacente","-47.5099983215332","-14.1324996948242","1110","1110","ESA090104",NA,"Alto Paraíso de Goiás","44724","auto","-47,616,667","-14,163,611","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:00:29-03","ESALQ","ESA","82984","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Araújo, A.O.; Romão, G.O.; Vieira, S.","2003","01","12",NA,"Brasil",NA,NA,"arbusto 0,5 m, pouco ramificado; folhas discolores com face abaxial verde-amarelada; botões florais verde-amarelados","ESA082984",NA,"Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais","Serra de Ouro Branco, em direção à antena. 1401 m altitude","-43.6918983459473","-20.5207996368408","1401","1401","ESA082984",NA,"Ouro Branco","13809","auto","-43,701,667","-20,491,667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:00:29-03","ESALQ","ESA","60086","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C. ; Souza, J.P.","1999","03","13",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt.; frutos imaturos verdes.","ESA060086","22087.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais","Serra do Cabral. Campo rupestre.","-441.025","-174.348",NA,NA,"ESA060086",NA,"Joaquim Felício",NA,NA,"-441,025","-174,348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:00:29-03","ESALQ","ESA","97819","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","2007","02","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m alt.; flores creme.","ESA097819","32717.0","Magnoliophyta",NA,NA,"Fiaschi, P.","Minas Gerais","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Senhorinha. Cerrado arenoso.",NA,NA,NA,NA,"ESA097819",NA,"Santana do Pirapama.",NA,NA,"-43,755,556","-19,006,111","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:00:29-03","ESALQ","ESA","24587","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Harley, R.M. et al.","1994","02","19",NA,"Brasil",NA,NA,NA,"ESA024587",NA,"Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Bahia",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"ESA024587",NA,"Palmeiras","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:00:29-03","ESALQ","ESA","70871","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Farah, F.T. et al.","1998","06","26",NA,"Brasil",NA,NA,NA,"ESA070871","42.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA070871",NA,"Patrocínio","44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:00:29-03","ESALQ","ESA","96585","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Fiaschi, P. ; Berchez, F.S.","2001","06","04",NA,"Brasil",NA,NA,NA,"ESA096585","825.0","Magnoliophyta",NA,"(Cham. & Schltdl.)","Fiaschi, P.","São Paulo",NA,"-46.6300010681152","-22.4699993133545",NA,NA,"ESA096585",NA,"Águas de Lindóia","8148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 11:00:29-03","ESALQ","ESA","32937","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","1996","07","04",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m alt.; flores e frutos creme.","ESA032937","11675.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Minas Gerais","Arredores do Córrego Chapéu de Sol. Transição cerrado - campo rupestre com mata ciliar adjacente.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA032937",NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 11:00:29-03","ESALQ","ESA","74366","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","2001","07","16",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; botões verdes.","ESA074366","26115.0","Magnoliophyta",NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P.","Bahia","Morro da Antena. 13o41'S, 41o16'W. 1200-1400 m.s.m. Campo rupestre","-41.3269004821777","-13.6260995864868","1200","1200","ESA074366",NA,"Barra da Estiva","61861","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 11:00:29-03","ESALQ","ESA","119147","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Merlin, B.L.","2007","09","23",NA,"Brasil",NA,NA,NA,"ESA119147","53.0","Magnoliophyta",NA,NA,"Merlin, B.L.","Minas Gerais","Cerrado pedregoso ao redor da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"São Roque de Minas","57119","auto",NA,NA,"2007","11","10",NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 10:54:42-03","ESALQ","ESA","132772","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Colletta, G.D.; Coelho, R. L. G; Calliari, C. P; Barroso, R","2013","02","10",NA,"Brasil",NA,NA,"Árvore, 4m.","ESA132772","767.0",NA,NA,"(Cham. & Schltdl.) Frodin","Souza, V. C","São Paulo","Próximo ao aeroporto de viracopos, frag 2 (TAV)","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Campinas","23900","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-11-04 10:54:42-03","ESALQ","ESA","138368","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Souza, V.C.; Flores, T.B.; Coelho, R.L.G.; Souza, M.A.S.S.C.","2016","03","26",NA,"Brasil",NA,NA,"Árvore, ca. 6 m alt.; flores creme; frutos imaturos verdes.","ESA138368","40315.0",NA,NA,NA,"Souza, V.C.","Distrito Federal","Sobradinho. DF-440, Entrada para o Lar Menino de Jesus. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Brasília","70570","auto",NA,NA,"2016","03","26",NA,NA,NA,NA,NA,NA,NA
"208","2021-01-14 15:23:14-03","MN","R","114794","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Oliveira, J.L.","1947","09","09",NA,"Brasil",NA,NA,NA,"R010063464",NA,NA,NA,"(Cham. & Schltdl.) Seem.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-14 15:23:14-03","MN","R","138653","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Sampaio, A.J.","1934","02","18",NA,"Brasil",NA,NA,NA,"R010063462,R010063463","6932",NA,NA,"(Cham. & Schltdl.) Seem.","Moura, C.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Morro do Cândido",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-14 15:23:14-03","MN","R","138861","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Martins, H.F.","1958","06","14",NA,"Brasil",NA,NA,NA,NA,"87",NA,NA,"(Cham. & Schltdl.) Seem.","Moura, C.","Goiás",NA,NA,NA,NA,NA,NA,NA,"Brasília",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-14 15:23:14-03","MN","R","85601","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Smith, L.B.","1952","05","02",NA,"Brasil",NA,NA,NA,"R010063454,R010063455,R010063456","6924",NA,NA,"(Cham. & Schltdl.) Seem.",NA,"Minas Gerais",NA,"-43.666667","-19.416667","900","900",NA,NA,"Jaboticatubas",NA,NA,"43° 40' W","19° 25' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-14 15:23:14-03","MN","R","9797","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Glaziou, A.F.M.; 13",NA,NA,NA,NA,"Brasil",NA,NA,"Plantas do Brasil Central","R010063459,R010063460","21480",NA,NA,"(Cham. & Schltdl.) Seem.",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,"Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-14 15:23:14-03","MN","R","91848","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus",NA,"1933","01","31",NA,"Brasil",NA,NA,NA,"R010063467",NA,NA,NA,"(Cham. & Schltdl.) Seem.",NA,"Minas Gerais",NA,"-43.937801361084","-19.9207992553711","1050","1050",NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-01-14 15:23:14-03","MN","R","91849","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Mello Barreto, H.L.","1930","01","31",NA,"Brasil",NA,NA,NA,"R010063461","2978",NA,NA,"(Cham. & Schltdl.) Seem.",NA,"Minas Gerais",NA,"-43.937801361084","-19.9207992553711","1050","1050",NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-01-14 15:23:14-03","MN","R","91856","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Sampaio, A.J.","1934","03","11",NA,"Brasil",NA,NA,NA,"R010063465,R010063466","7306",NA,NA,"(Cham. & Schltdl.) Seem.","Moura, C.","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
