"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"148","2019-11-13 11:25:38-03","USP","SPF","167161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Wyant, PS","2004","06","26",NA,"Brasil",NA,NA,NA,"SPF00167161",NA,NA,"DC.","Rezende, AR","8","Distrito Federal","Brasília","Centro Olímpico, Campus da Universidade de Brasília","-46.933333","-15.766667",NA,NA,NA,NA,NA,NA,"-46.933333","-15.766667","2010","12",NA,NA,NA,NA
"149","2019-11-13 11:25:38-03","USP","SPF","67907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Pirani, JR","1989","12","14",NA,"Brasil",NA,NA,NA,"SPF00067907",NA,NA,"DC.","Wurdack, JJ","CFCR12755","Minas Gerais","Itacambira",NA,"-43.833333","-17",NA,NA,NA,NA,NA,NA,"-43.833333","-17","1992",NA,NA,NA,NA,NA
"150","2019-11-13 11:25:38-03","USP","SPF","130797","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Souza, VC","1996","07","02",NA,"Brasil",NA,NA,NA,"SPF00130797",NA,NA,"DC.","Rezende, AR","11515","Minas Gerais","Formiga","Comunidade de Morro Cavado","-45.426399230957","-20.4643993377686",NA,NA,NA,"46203","auto",NA,NA,NA,"2010","12",NA,NA,NA,NA
"151","2019-10-07 09:34:31-03","UEFS","HUEFS","64625","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Brito, D.S.de","2000","06","16",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0064625","Angiospermae","Myrtales","DC.","R.Goldenberg","53","Distrito Federal","Gama","Parque Recreativo do Gama. Centro-oeste.","-48.055","-16.048333",NA,"HUEFS0064625",NA,NA,NA,NA,"48W3'18''","16S2'54''","2009","08",NA,"Rosanae",NA,NA
"152","2019-10-07 09:34:31-03","UEFS","HUEFS","21599","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Kirkbride, J.H.","1983","10","11",NA,"Brasil",NA,NA,"Campo cerrado muito perturbado com cascalho na superfície do solo.","HUEFS0021599","Angiospermae","Myrtales","DC.","R.Goldenberg","5413","Distrito Federal",NA,"Entre DF 6 e Córrego Fazendinha.","-47.716667","-15.766667","1000","HUEFS0021599","1000",NA,NA,NA,"47W43'","15S46'","2009","08",NA,"Rosanae",NA,NA
"153","2019-10-07 09:34:31-03","UEFS","HUEFS","90018","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Borges, J.G.","2004","06","11",NA,"Brasil",NA,NA,"Cerrado sensu stricto perturbado.","HUEFS0090018","Angiospermae","Myrtales","DC.","R.Goldenberg","2","Distrito Federal","Brasília","Centro Olímpico, Campus da Universidade de Brasília.","-47.933333","-15.766667","1012","HUEFS0090018","1012",NA,NA,NA,"47W56'","15S46'","2009","08",NA,"Rosanae",NA,NA
"154","2019-09-04 19:57:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"155","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149002F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149002F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0149002F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"156","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149003F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149003F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0149003F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"157","2018-05-14 17:28:14-03","F","FMNH-SEEDPLANTS","V0181195F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","M. Magalhães",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0181195F","Spermatophyta",NA,NA,"RRC ID Flag","19032","Minas Gerais",NA,NA,"-44","-18",NA,"V0181195F_01 V0181195F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","19032",NA
"158","2019-09-04 18:32:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"1430",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"159","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149001F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149001F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0149001F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"160","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149004F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149004F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0149004F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"161","2015-03-07 08:54:29-03","F","FMNH-SEEDPLANTS","V0149005F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0149005F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,"V0149005F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"162","2020-04-29 16:30:06-03","UFVJM","HDJF","1844","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lima, MR; Almeida, MR","2008","06","17","Southern America","Brasil",NA,NA,NA,"HDJF001844","Dicotyledoneae",NA,"Cogn.","Almeida, MR","14","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília. Reserva de cerrado do centro olímpico","-47.9","-15.75",NA,"HDJF001844_01",NA,NA,NA,NA,"-47.9","-15.75","2008","06","28",NA,NA,NA
"163","2020-02-17 11:29:50-03","UEG","HUEG","136","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, H.S.; Santos, M.L.","2002","09","19","Southern America","Brasil",NA,NA,"Árvore, flores alvas.; Cerrado","HUEG000136","Dicotyledoneae",NA,"Cogn.","Gentry, A.H.","177","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-02-17 11:29:50-03","UEG","HUEG","4966","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Costa, E.A.; Ricarte, C.C.","2005","11","08","Southern America","Brasil",NA,NA,NA,"HUEG004966","Dicotyledoneae",NA,"Cogn.","Araújo, B.S.","s.n.","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,"2005","11","18",NA,NA,NA
"165","2020-02-17 11:29:50-03","UEG","HUEG","6245","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, H.S.; Santos, M.L.","2002","09","19","Southern America","Brasil",NA,NA,"Árvore, flores alvas.; Cerrado.","HUEG006245","Dicotyledoneae",NA,"Cogn.","Incógnito","177","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-02-17 11:29:50-03","UEG","HUEG","2648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Heringer, E.P.; Faria Júnior, J.E.Q.","2004","10","24","Southern America","Brasil",NA,NA,"Arvoreta, flor branca; Cerrado rupestre, próximo aos três picos.","HUEG002648","Dicotyledoneae",NA,"Cogn.","Ferreira, S.O.","77","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-02-17 11:29:50-03","UEG","HUEG","17","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Taxonomy Class of Universidade de Brasília; Santos, M.L.","2001","10","28","Southern America","Brasil",NA,NA,"Árvores, frutos bagas.; Cerrado","HUEG000017","Dicotyledoneae",NA,"Cogn.","Incógnito","22","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-02-17 11:29:50-03","UEG","HUEG","6241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Heringer, E.P.; Faria Júnior, J.E.Q.","2004","10","24","Southern America","Brasil",NA,NA,"Arvoreta, flor branca; Cerrado rupestre, próximo aos três picos.","HUEG006241","Dicotyledoneae",NA,"Cogn.","Attala, N.C.","77","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-02-17 11:29:50-03","UEG","HUEG","991","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, H.S.; Miranda; et al.","2003","07",NA,"Southern America","Brasil",NA,NA,"Arvoreta; Cerrado rupestre","HUEG000991","Dicotyledoneae",NA,"Cogn.","Incógnito","279","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-02-17 11:29:50-03","UEG","HUEG","995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, H.S.; Miranda; et al.","2003","11","22","Southern America","Brasil",NA,NA,"Arvoreta; Cerrado rupestre","HUEG000995","Dicotyledoneae",NA,"Cogn.","Incógnito","784","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-02-17 11:29:50-03","UEG","HUEG","6223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Batista, C.R.; Ricarte, C.C.","2005","11","08","Southern America","Brasil",NA,NA,NA,"HUEG006223","Dicotyledoneae",NA,"Cogn.","Delprete, P.G.; Persson, C.; Araújo, B.S.","s.n.","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,"2005","11","18",NA,NA,NA
"172","2020-02-17 11:29:50-03","UEG","HUEG","990","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, H.S.; Miranda; et al.","2003","10","26","Southern America","Brasil",NA,NA,"Arvoreta; Campo rupestre","HUEG000990","Dicotyledoneae",NA,"Cogn.","Incógnito","607","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-02-17 11:29:50-03","UEG","HUEG","12747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, M.L.","2011","05","25","Southern America","Brasil",NA,NA,"Arvoreta, ca. 3,0 m, caule fissurado, folhas coriáceas, botões brancos.; Borda Cerradão, Goianápolis, Goiás.","HUEG012747","Dicotyledoneae",NA,"Cogn.","Santos, M.L.","670","Goiás","Goianápolis",NA,"-49.0238990783691","-16.5105991363525","3299",NA,"3299","17348","auto",NA,NA,NA,"2011","05","25",NA,NA,NA
"174","2020-02-17 11:29:50-03","UEG","HUEG","989","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M.; Miranda; et al.","2003","10","26","Southern America","Brasil",NA,NA,"Arvoreta; Campo rupestre","HUEG000989","Dicotyledoneae",NA,"Cogn.","Incógnito","607","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-02-17 11:29:50-03","UEG","HUEG","992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, H.S.; Miranda; et al.","2003","10","11","Southern America","Brasil",NA,NA,"Arvoreta; Cerrado rupestre","HUEG000992","Dicotyledoneae",NA,"Cogn.",NA,"507","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-02-17 11:29:50-03","UEG","HUEG","135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M.; Santos, M.L.","2002","09","19","Southern America","Brasil",NA,NA,"Arvoreta, flores creme, odor levemente adocicado; Beirada de estrada que corta o Parque.","HUEG000135","Dicotyledoneae",NA,"Cogn.","Delprete, P.G.; Persson, C.","177","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-04 17:29:46-03","UEM","HUEM","6087","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Souza, VC; L.Capellari Jr.; J.P.Souza; V.R.Scalon","1996","07","02",NA,"Brasil",NA,NA,"Arbusto. Cerca de 2,5m de altura. Botões róseos; Frutos imaturos verdes.","HUEM000007215",NA,NA,"DC.","S.R. Slusarski","11515","Minas Gerais","Formiga","Comunidade de Morro Cavado, Cerrado","-45.426399230957","-20.4643993377686",NA,"HUEM000007215",NA,"46203","auto",NA,NA,NA,"2014","10","28",NA,NA,NA
"178","2016-08-23 10:59:50-03","NHMLondon","NHM-LONDON-BOT","BM000799180","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","J.E. Pohl",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4991535","<a href=http://www.nhm.ac.uk/services/media-store/asset/8af1db301cb13c78c5f03609722f75151888f1a9/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Cogn.","Renato Goldenberg; b.1968; Goldenberg","s.n.","Goiás",NA,NA,"-49.675","-15.883333",NA,NA,NA,NA,NA,"Type","-49.675","-15.883333","2004",NA,NA,NA,NA,NA
"179","2021-02-12 15:02:16-03","UFSCar","SPSC","1574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","D. Santos Jr.","1994","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","D. Santos Jr.",NA,"São Paulo","Itirapina","Estação Ecológica de Itirapina. Cerrado Graúna",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"180","2020-07-29 09:05:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Vasconcelos, TNC; Faria, JEQ","2019","08","30","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Arbusto. Botões florais brancos. Amostra em silica",NA,"Dicotyledoneae",NA,"DC.","Munhoz, CBR","1041","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.881389","-15.949722","1130",NA,"1130",NA,NA,NA,"-47.881389","-15.949722","2019","11",NA,NA,NA,NA
"181","2020-07-29 09:05:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","2019","11","02","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 2m. Fruto imaturo verde; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"DC.","Munhoz, CBR","RBS 5_31","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.875278","-15.956944",NA,NA,NA,NA,NA,NA,"-47.875278","-15.956944","2020","03","02",NA,NA,NA
"182","2019-11-01 15:04:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Silva, MA; Gomes-Klein, VL; Dutra, IF; Lutz, BE; Cardoso, IM; Resende, LS; Monteiro, CL","2015","12","06","Southern America","Brasil",NA,NA,"Arbusto heliófilo ca. 2,20m altura. Folhas discolores verdes, face abaxial verde mais claro. Frutos imaturos verde claros; Solo pedregoso. Cerrado ralo",NA,"Dicotyledoneae",NA,"DC.","Silva, MA","8559","Goiás","Formosa","Distrito de Bezerra, Buraco das Araras. Fazenda do Sr, Wenceslau","-47.115833","-15.383333",NA,NA,NA,NA,NA,NA,"-47.115833","-15.383333","2016","03","04",NA,NA,NA
"183","2019-11-01 15:04:18-03","UnB","UB","216650","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Kuhlmann, MP","2013","09","12","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 3,5 m; frutos negros maduros, carnosos; muitas sementes/fruto; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"DC.","Kuhlmann, MP","236","Distrito Federal","Brasília","ESECAE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2013","09","12",NA,NA,NA
"184","2021-03-16 09:43:34-03","UnB","UB","192792","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Goodland, R","1970","04","08","Southern America","Brasil",NA,NA,"Árvore 2 m. de altura.; Cerrado / Cerradão",NA,"Dicotyledoneae",NA,"DC.","Proença, CEB","4472","Distrito Federal","Brasília","DF 9A, 3.3 km de Sobradinho.","-47.316667","-15.483333","800",NA,"1200",NA,NA,NA,"-47.316667","-15.483333","2021","01",NA,NA,NA,NA
"185","2020-07-29 09:05:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","2019","12","18","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 1,5m; Cerrado denso. Latossolo",NA,"Dicotyledoneae",NA,"DC.","Munhoz, CBR","RBS 8_62","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.865556","-15.939722",NA,NA,NA,NA,NA,NA,"-47.865556","-15.939722","2020","03","02",NA,NA,NA
"186","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Vale, B","2007","05","26","Southern America","Brasil",NA,NA,"Material proveniente dos alunos da disciplina Morfologia e Taxonomia de Fanerógamas - UnB, Prof. Hélder Nagai Consolaro; Hábito arbóreo, ramos marrons e pulverulentos. Folhas de textura coriácea de superfíce adaxial glabra e superfície abaxial pulver",NA,"Dicotyledoneae",NA,"DC.","Proença, CEB","3","Distrito Federal","Brasília","Centro Olímpico - Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2021","01",NA,NA,NA,NA
"187","2019-11-01 15:04:18-03","UnB","UB","216824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Kuhlmann, MP","2013","09","12","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 3,5 m; frutos negros maduros, carnosos; muitas sementes/fruto; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"DC.","Kuhlmann, MP","236","Distrito Federal","Brasília","ESECAE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2013","09","12",NA,NA,NA
"188","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Carvalho, M","2006","07","01","Southern America","Brasil",NA,NA,"Fenologia: pré-floração; Arbusto, 2,30 m de altura, caule lenhoso escamoso e sem pilosidade. Inflorescência terminal tipo cacho, sem brácteas e flores brancas. Folhas pilosas, com nervação broquidódroma; Cerrado s.s",NA,"Dicotyledoneae",NA,"DC.","Proença, CEB","1","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2021","01",NA,NA,NA,NA
"189","2019-11-01 15:04:18-03","UnB","UB","169187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Carvalho-Silva, M; et al.","2009","08","28","Southern America","Brasil",NA,NA,"Árvore de 3m. Fruto esverdeado.; Cerrado típico.",NA,"Dicotyledoneae",NA,"DC.","Munhoz, CBR","749","Distrito Federal","Brasília","Lago sul. Jardim Botânico de Brasília. Cerrado típico atrás do Gabinete.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2009","10",NA,NA,NA,NA
"190","2019-11-01 15:04:20-03","UnB","UB","30719","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Barbosa-Silva, D","2006","08","31","Southern America","Brasil",NA,NA,"Folhas discolores, as faces abaxiais bege-marrom, as adaxiais com pelos alvos caducos.&nf;Material testemunha de tese de mestrado em Botânica. Denise Barbosa Silva. Distribuição de espécies de Melastomataceae Juss. em três fisionomias contigüas do Bio",NA,"Dicotyledoneae",NA,"Cogn.","Barbosa-Silva, D","25","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas, próximo ao córrego Vereda Grande.","-47.583333","-15.533333",NA,NA,NA,NA,NA,NA,"-47.583333","-15.533333",NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:04:20-03","UnB","UB","101056","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M","1982","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Ribeiro, JF","MH350","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:04:20-03","UnB","UB","101045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Kirkbride Junior, JH","1983","08","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","5364","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:04:20-03","UnB","UB","101046","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Borges, JG","2004","06","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","2","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.933333","-15.766667",NA,NA,NA,NA,NA,NA,"-47.933333","-15.766667",NA,NA,NA,NA,NA,NA
"194","2019-11-01 15:04:20-03","UnB","UB","101047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Wyant, PS","2004","06","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","8","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.933333","-15.766667",NA,NA,NA,NA,NA,NA,"-47.933333","-15.766667",NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:04:20-03","UnB","UB","101048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Kirkbride Junior, JH","1983","09","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","5386","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:04:20-03","UnB","UB","101050","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Kirkbride Junior, JH","1983","08","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","5364","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA
"197","2019-11-01 15:04:20-03","UnB","UB","101051","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Felfili, JM","1994","08","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","287","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.933333",NA,NA,NA,NA,NA,NA,"-47.916667","-15.933333",NA,NA,NA,NA,NA,NA
"198","2019-11-01 15:04:20-03","UnB","UB","101062","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Felfili, JM","1994","08","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","287","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.933333",NA,NA,NA,NA,NA,NA,"-47.916667","-15.933333",NA,NA,NA,NA,NA,NA
