"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"279","2020-08-31 09:03:51-03","INPA","INPA","60015","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Monteiro, OP","76-1206","1976","06","23","Southern America","Brasil",NA,NA,NA,"INPA0060015","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Negro, Tarumã Grande.","-60.033333","-3.416667","INPA0060015 INPA0060015_e INPA0060015_e1","Anderson, WR","Manaus",NA,NA,NA,NA,NA,"-60.033333","-3.416667","1990",NA,NA,NA,NA,NA,NA,NA
"280","2020-08-31 09:03:51-03","INPA","INPA","258176","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ferreira, CAC","11685","1999","09","23","Southern America","Brasil",NA,NA,NA,"INPA0258176","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amapá","BR-156, Km 95, A 400m da margem da estrada, localidade Areial.","-51.25","0.33","INPA0258176 INPA0258176_e",NA,"Porto Grande",NA,NA,NA,NA,NA,"-51.25","0.33",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-01-10 20:45:57-03","INPA","INPA","176243","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Soares, E","559","1991",NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0176243","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Paraná","Mineração Rio do Norte - Porto Trombetas.",NA,NA,"INPA0176243 INPA0176243_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-08-31 09:03:50-03","INPA","INPA","104972","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Teixeira, LOA","1235","1982","06","19","Southern America","Brasil",NA,NA,NA,"INPA0104972","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Estrada Humaitá-Jacarecanga, km 45, rio Maici-Mirim","-62.533333","-7.75","INPA0104972 INPA0104972_e INPA0104972_e1","Anderson, WR","Humaitá",NA,NA,NA,NA,NA,"-62.533333","-7.75","1986",NA,NA,NA,NA,NA,NA,NA
"283","2020-08-31 09:03:50-03","INPA","INPA","116778","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Daly, DC","807","1980","11","01","Southern America","Brasil",NA,NA,NA,"INPA0116778","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","White-sand campina approx. 10 Km inland from Boa Vista, rio Guamá, due S of Belém.","-48.383333","-1.566667","INPA0116778 INPA0116778_e INPA0116778_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,"-48.383333","-1.566667","1990",NA,NA,NA,NA,NA,NA,NA
"284","2020-08-31 09:03:50-03","INPA","INPA","116865","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Daly, DC","918","1980","11","13","Southern America","Brasil",NA,NA,NA,"INPA0116865","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","BR 018 appros. 6 km S of Vigia, Dense campina. On BR 018 approx. 6 Km S of Vigia.","-48.07","-0.88","INPA0116865 INPA0116865_e INPA0116865_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,"-48.07","-0.88","1990",NA,NA,NA,NA,NA,NA,NA
"285","2020-08-31 09:03:50-03","INPA","INPA","116876","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Daly, DC","942","1981","10","28","Southern America","Brasil",NA,NA,NA,"INPA0116876","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Approx. 18 km east of Tucuruí and Rio Tocantins, by BR 263","-49.533333","-3.5","INPA0116876 INPA0116876_e INPA0116876_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,"-49.533333","-3.5","1983",NA,NA,NA,NA,NA,NA,NA
"286","2020-08-31 09:03:51-03","INPA","INPA","150472","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Thomas, WW","3967","1985","09","22","Southern America","Brasil",NA,NA,NA,"INPA0150472","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Mato Grosso","1-2 km E of Rio Teles Pires on road from BR163., Savanna 1-2 Km E of rio Teles Pires on road from BR 163 to Porto dos Gaúchos (MT220). In savanna.","-55.7","-11.7","INPA0150472 INPA0150472_e INPA0150472_e1","Anderson, WR","Sinop",NA,NA,NA,NA,NA,"-55.7","-11.7","1987",NA,NA,NA,NA,NA,NA,NA
"287","2021-01-10 20:45:57-03","INPA","INPA","162881","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Knowles, OH","MRN559","1990","07","10","Southern America","Brasil",NA,NA,NA,"INPA0162881","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará",NA,"-56.5","-1.666667",NA,NA,NA,NA,NA,NA,NA,NA,"-56.5","-1.666667",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-08-31 09:03:51-03","INPA","INPA","170475","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Mori, SA","20492","1989","06","12","Southern America","Brasil",NA,NA,NA,"INPA0170475","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Praia Grande, Rio Negro, Praia Grande.","-60.548487","-3.034026","INPA0170475 INPA0170475_e",NA,NA,NA,NA,NA,NA,NA,"-60.548487","-3.034026","1990",NA,NA,NA,NA,NA,NA,NA
"289","2020-08-31 09:03:50-03","INPA","INPA","137879","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ferreira, CAC","6244","1985","09","25","Southern America","Brasil",NA,NA,NA,"INPA0137879","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Mato Grosso","BR163 Estr. para Porto dos gaúchos a 25 km da BR., Estrada para o porto dos gaúchos a 25 km da BR 163. Fazenda Missionária. Rio Teles Pires, Cachoeira Cachoeirão.","-55.75","-11.666667","INPA0137879 INPA0137879_e INPA0137879_e1","Anderson, WR","Sinop",NA,NA,NA,NA,NA,"-55.75","-11.666667","1990",NA,NA,NA,NA,NA,NA,NA
"290","2020-08-31 09:03:50-03","INPA","INPA","114754","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Miranda, FEL de","416","1983","09","02","Southern America","Brasil",NA,NA,NA,"INPA0114754","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Tucuruí, Tucuruí.","-50.101875","-4.255969","INPA0114754 INPA0114754_1 INPA0114754_e INPA0114754_e1","Anderson, WR","Tucuruí",NA,NA,NA,NA,NA,"-50.101875","-4.255969","1990",NA,NA,NA,NA,NA,NA,NA
"291","2020-08-31 09:03:51-03","INPA","INPA","208885","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Grogan, J","261","1997","09","20","Southern America","Brasil",NA,NA,NA,"INPA0208885","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Pau D'Árco, Marajoara. From ground sprouts in Cl 1.","-50","-7.7","INPA0208885 INPA0208885_e",NA,"Pau D'Árco",NA,NA,NA,NA,NA,"-50","-7.7",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-08-31 09:03:51-03","INPA","INPA","21832","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","5072","1968","06","08","Southern America","Brasil",NA,NA,NA,"INPA0021832","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Urubú, cachoeira Iracema, Banks of rio Urubu, between cachoeira iracema and Manaus-Itacoatiara road.","-61.01841","-2.147153","INPA0021832 INPA0021832_e INPA0021832_nd","Anderson, WR",NA,NA,NA,NA,NA,NA,"-61.01841","-2.147153","1979",NA,NA,NA,NA,NA,NA,NA
"293","2020-08-31 09:03:51-03","INPA","INPA","21833","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","5073","1968","06","08","Southern America","Brasil",NA,NA,NA,"INPA0021833","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Urubú, cachoeira Iracema, Banks of rio Urubu, between cachoeira Iracema and Manaus-Itacoatiara road.","-61.01841","-2.147153","INPA0021833 INPA0021833_e INPA0021833_nd","Anderson, WR",NA,NA,NA,NA,NA,NA,"-61.01841","-2.147153","1979",NA,NA,NA,NA,NA,NA,NA
"294","2020-08-31 09:03:51-03","INPA","INPA","223491","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Carvalho, FA de","951","2006","11","28","Southern America","Brasil",NA,NA,NA,"INPA0223491","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Roraima","Parque Nacional do Viruá, Beira da Estrada Perdida.","-61","1.28","INPA0223491 INPA0223491_e","Ramos, JF","Caracaraí",NA,NA,NA,NA,NA,"-61","1.28","2007","09",NA,NA,NA,NA,NA,NA
"295","2021-01-10 20:45:57-03","INPA","INPA","228799","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ramos, JF","2951","2008","10","20","Southern America","Brasil",NA,NA,NA,"INPA0228799","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Porto Trombetas, Mineração Rio do Norte, Mineração Rio do Norte. Levantamento da campina & Flora Apicola - Km 5.","-56.8","-1.2","INPA0228799 INPA0228799_e","Ramos, JF","Oriximiná",NA,NA,NA,NA,NA,"-56.8","-1.2","2009","02","28",NA,NA,NA,NA,NA
"296","2020-08-31 09:03:51-03","INPA","INPA","253848","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Cavalcante, SC","3","2013","03","01","Southern America","Brasil",NA,NA,NA,"INPA0253848","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Várzea Quilombola de Saracura","-54.607806","-2.435722","INPA0253848 INPA0253848_e","Ramos, JF; Cavalcante, SC","Santarém",NA,NA,NA,NA,NA,"-54.607806","-2.435722","2013","06","28",NA,NA,NA,NA,NA
"297","2020-08-31 09:03:51-03","INPA","INPA","256432","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Eiten, G","8760","1968","09","15","Southern America","Brasil",NA,NA,NA,"INPA0256432","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Mato Grosso","250 km along new road NNE of village of Xavantina (12 km due SW of Royal Society-Royal Geographic Society Base Camp. Trail to ''Lago Leo'', path R-10.","-52.25","-15.883333","INPA0256432 INPA0256432_e","Anderson, WR","Barra do Garças",NA,NA,NA,NA,NA,"-52.25","-15.883333","1979",NA,NA,NA,NA,NA,NA,NA
"298","2020-08-31 09:03:51-03","INPA","INPA","256950","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Amaral, IL do","3713",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0256950","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Rio Tapajós próximo a boca do Rio Rato, Margem direita do Rio Tapajós","-56.976944","-5.308333","INPA0256950 INPA0256950_e","Ramos, JF","Itaituba","77","77",NA,NA,NA,"-56.976944","-5.308333","2013","07","02",NA,NA,NA,NA,NA
"299","2020-08-31 09:03:51-03","INPA","INPA","256977","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Amaral, IL do","3740",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0256977","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Rio Tapajós próximo a boca do Rio Rato, Margem direita do Rio Tapajós","-56.976944","-5.308333","INPA0256977 INPA0256977_e","Ramos, JF","Itaituba","77","77",NA,NA,NA,"-56.976944","-5.308333","2013","07","05",NA,NA,NA,NA,NA
"300","2020-08-31 09:03:51-03","INPA","INPA","33662","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","15446","1971","10","20","Southern America","Brasil",NA,NA,NA,"INPA0033662","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Uneiuxi, Rio Uneiuxi, 35 Km above mouth, campina do Dodono. Campina on white sand.","-65.295","-0.6911","INPA0033662 INPA0033662_e INPA0033662_e1","Anderson, WR","Santa Isabel do Rio Negro",NA,NA,NA,NA,NA,"-65.295","-0.6911","1990",NA,NA,NA,NA,NA,NA,NA
"301","2020-08-31 09:03:51-03","INPA","INPA","47636","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","23054","1974","10","23","Southern America","Brasil",NA,NA,NA,"INPA0047636","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","BR 174, km 45, Reserva Campina, Reserva campina, Km 62, Manaus-caracaraí road. Campina on white sand.","-60.027457","-2.436926","INPA0047636 INPA0047636_e INPA0047636_nd","Anderson, WR",NA,NA,NA,NA,NA,NA,"-60.027457","-2.436926","1979",NA,NA,NA,NA,NA,NA,NA
"302","2020-08-31 09:03:51-03","INPA","INPA","219790","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Sasaki, D","215aA","2006","07","19","Southern America","Brasil",NA,NA,NA,"INPA0219790","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Mato Grosso","Ilha do Sol no Rio Teles Pires. Vegetação na margem da ilha, bastante cerrada, formada por arvoretas e muitos cipós.","-55","-9","INPA0219790 INPA0219790_1 INPA0219790_1e INPA0219790_e","Ramos, JF","Alta Floresta",NA,NA,NA,NA,NA,"-55","-9","2006","11",NA,NA,NA,NA,NA,NA
"303","2020-08-31 09:03:51-03","INPA","INPA","41608","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","18306","1973","10","09","Southern America","Brasil",NA,NA,NA,"INPA0041608","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Mato Grosso","Sandy east bank of rio Aripuanã, north of Humboldt Campus.","-59.35","-10.2","INPA0041608 INPA0041608_e INPA0041608_nd","Anderson, WR",NA,NA,NA,NA,NA,NA,"-59.35","-10.2","1979",NA,NA,NA,NA,NA,NA,NA
"304","2021-01-10 20:45:57-03","INPA","INPA","76496","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Zarucchi, JL","1926","1976","09","02","Southern America","Colômbia",NA,NA,NA,"INPA0076496","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Vaupés","Mitú and vicinity, near mouth of the río kuduyarí.",NA,NA,"INPA0076496 INPA0076496_e INPA0076496_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"305","2021-01-10 20:45:57-03","INPA","INPA","76551","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Zarucchi, JL","1982","1976","09","07","Southern America","Colômbia",NA,NA,NA,"INPA0076551","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Vaupés","Mitú and vicinity, lower río Paraná-pichuna, along river.",NA,NA,"INPA0076551 INPA0076551_e INPA0076551_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"306","2021-01-10 20:45:57-03","INPA","INPA","76703","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Zarucchi, JL","2149","1976","09","26","Southern America","Colômbia",NA,NA,NA,"INPA0076703","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Vaupés","Mitú and vicinity, lower río Kubiyú along river.",NA,NA,"INPA0076703 INPA0076703_e INPA0076703_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-31 09:03:51-03","INPA","INPA","79257","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","25134","1977","11","10","Southern America","Brasil",NA,NA,NA,"INPA0079257","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","BR 163, km 879,5, BR 163, Cuiabá-Santarém highway, km 879,5","-55.623","-9.252908","INPA0079257 INPA0079257_e INPA0079257_e1 INPA0079257_e2 INPA0079257_nd","Anderson, WR",NA,"330","330",NA,NA,NA,"-55.623","-9.252908","1979",NA,NA,NA,NA,NA,NA,NA
"308","2020-08-31 09:03:51-03","INPA","INPA","79258","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prance, GT","25135","1977","11","10","Southern America","Brasil",NA,NA,NA,"INPA0079258","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","BR 163, km 879,5, BR 163, Km 879.5. Secondary vegetation along road.","-55.623","-9.252908","INPA0079258 INPA0079258_e INPA0079258_e1 INPA0079258_nd","Anderson, WR",NA,"330","330",NA,NA,NA,"-55.623","-9.252908","1979",NA,NA,NA,NA,NA,NA,NA
"309","2020-08-31 09:03:51-03","INPA","INPA","88435","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Vieira, MGG","112","1979","09","24","Southern America","Brasil",NA,NA,NA,"INPA0088435","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Transamazônica - Trecho de Humaitá-Itaituba, Km 135 de Humaitá, perto do Km 895 da Transamazônica, campina de areia branca.","-61.816667","-8.116667","INPA0088435 INPA0088435_e INPA0088435_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,"-61.816667","-8.116667","1980",NA,NA,NA,NA,NA,NA,NA
"310","2020-08-31 09:03:51-03","INPA","INPA","89815","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Poole, JM","1984","1979","07","13","Southern America","Brasil",NA,NA,NA,"INPA0089815","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Curicuriarí","-66.916667","-0.333333",NA,NA,NA,NA,NA,NA,NA,NA,"-66.916667","-0.333333",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-08-31 09:03:51-03","INPA","INPA","89827","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Poole, JM","1996","1979","07","13","Southern America","Brasil",NA,NA,NA,"INPA0089827","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Curicuriari, Along rio Curicuriari, igapó.","-66.916667","-0.333333","INPA0089827 INPA0089827_e INPA0089827_e1","Anderson, WR","São Gabriel da Cachoeira",NA,NA,NA,NA,NA,"-66.916667","-0.333333","1981",NA,NA,NA,NA,NA,NA,NA
"312","2020-08-31 09:03:51-03","INPA","INPA","91524","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Calderón, CE","2927","1979","08","05","Southern America","Brasil",NA,NA,NA,"INPA0091524","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Rio Urubú, cachoeira Iracema, Rio urubu, entre Manaus-Caracaraí e cachoeira de Iracema.","-61.01841","-2.147153","INPA0091524 INPA0091524_e INPA0091524_e1","Anderson, WR",NA,NA,NA,NA,NA,NA,"-61.01841","-2.147153","1990",NA,NA,NA,NA,NA,NA,NA
"313","2020-08-31 09:03:51-03","INPA","INPA","93491","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Pires, JM","51069","1961","09","18","Southern America","Brasil",NA,NA,NA,"INPA0093491","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amapá","Porto Platon, On sandy soil in exposed area, 2 Km from river, along road from Porto Platon to Macapa. Rio Araguari.","-52.711861","0.997028","INPA0093491 INPA0093491_e","Anderson, WR",NA,NA,NA,NA,NA,NA,"-52.711861","0.997028","1979",NA,NA,NA,NA,NA,NA,NA
"314","2020-08-31 09:03:51-03","INPA","INPA","94968","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ferreira, CAC","1467","1980","07","11","Southern America","Brasil",NA,NA,NA,"INPA0094968","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Pará","Rio Trombetas, Rio Trombetas, margem direita ao Norte da Mineração Santa Patricia, campina do Monte Branco.","-55.8661","-1.76556","INPA0094968 INPA0094968_e INPA0094968_e1","Anderson, WR","Oriximiná",NA,NA,NA,NA,NA,"-55.8661","-1.76556","1990",NA,NA,NA,NA,NA,NA,NA
"315","2021-01-10 20:45:57-03","INPA","INPA","202848","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Coêlho, LF","99-148","1999","07","16","Southern America","Brasil",NA,NA,NA,"INPA0202848","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Próximo à do Ramutã, EMBRAPA.","-60.0250015258789","-3.10193991661072","INPA0202848 INPA0202848_e","Coêlho, LF","Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 09:03:50-03","INPA","INPA","10675","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Rodrigues, WA","4110","1962","01","23","Southern America","Brasil",NA,NA,NA,"INPA0010675","Dicotyledon Com-Clade","Malpighiales","A.Juss.","Amazonas","Estrada do Tarumã., Estrada do Tarumã. Terra firme, solo arenoso, capoeira.","-60.047222","-3.172056","INPA0010675 INPA0010675_e","Cuatrecasas, J","Manaus",NA,NA,NA,NA,NA,"-60.047222","-3.172056","1969",NA,NA,NA,NA,NA,NA,NA
"317","2020-08-31 09:03:53-03","INPA","INPA","12051","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Ducke, A","MG461","1903","10","02","Southern America","Brasil",NA,NA,NA,"INPA0012051","Dicotyledon Com-Clade","Malpighiales","Griseb.","Maranhão","Dunas do Tataihé, Capoeira.","-44.42","-2.4","INPA0012051 INPA0012051_e",NA,"Peri Mirim",NA,NA,NA,NA,NA,"-44.42","-2.4",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-01-10 20:45:57-03","INPA","INPA","12035","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Pessoal do Museu Goeldi","MG10376","1909","04","23","Southern America","Brasil",NA,NA,NA,"INPA0012035","Dicotyledon Com-Clade","Malpighiales","Griseb.","Maranhão","Reserva Florestal Vale do Rio Doce, Serra Pirocaua. Campo.","-46.4011","-4.3458","INPA0012035 INPA0012035_e",NA,NA,NA,NA,NA,NA,NA,"-46.4011","-4.3458",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-31 09:03:53-03","INPA","INPA","12036","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Huber, JE","MG296","1896","08","26","Southern America","Brasil",NA,NA,NA,"INPA0012036","Dicotyledon Com-Clade","Malpighiales","Griseb.","Pará","Ilha do Marajó, Fazenda Alegre, Marajó, fazenda Alegre.","-49.1","-0.7","INPA0012036 INPA0012036_e",NA,"Cachoeira do Arari",NA,NA,NA,NA,NA,"-49.1","-0.7",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-08-31 09:03:53-03","INPA","INPA","68587","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Twere, A","201","1920","08","06","Southern America","Suriname",NA,NA,NA,"INPA0068587","Dicotyledon Com-Clade","Malpighiales","Griseb.",NA,"Utrecht (Nederland).",NA,NA,"INPA0068587 INPA0068587_e INPA0068587_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-31 09:03:53-03","INPA","INPA","68588","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Boschwezen","6535","1924","06","20","Southern America","Suriname",NA,NA,NA,"INPA0068588","Dicotyledon Com-Clade","Malpighiales","Griseb.",NA,"Brown berg top.",NA,NA,"INPA0068588 INPA0068588_e","Kostermans, AJGH",NA,NA,NA,NA,NA,NA,NA,NA,"1934",NA,NA,NA,NA,NA,NA,NA
"322","2020-08-31 09:03:53-03","INPA","INPA","377","S","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Rodrigues, WA","INPA377","1954","12","14","Southern America","Brasil",NA,NA,NA,"INPA0000377","Dicotyledon Com-Clade","Malpighiales","Griseb.","Amazonas","igarapé de S. Maria. Terra úmida., Margem do igarapé de S. Maria. Terra úmida.","-60.033333","-3.216667","INPA0000377 INPA0000377_e",NA,"Manaus",NA,NA,NA,NA,NA,"-60.033333","-3.216667",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-13 08:11:41-03","ICAUFMG","MCCA","2480","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","SILVA, H.I.R.",NA,"2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02591",NA,NA,"A.Juss.","Minas Gerais","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333","MCCA02591","IGLESIAS, D.T./ SILVA, H.I.R.","Bonito de Minas",NA,NA,"95199","auto",NA,NA,NA,"2018","08","28",NA,NA,NA,NA,NA
"324","2019-12-13 08:11:41-03","ICAUFMG","MCCA","2479","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","SILVA, H.I.R.",NA,"2018","07","19",NA,"Brasil",NA,NA,NA,"MCCA02590",NA,NA,"A.Juss.","Minas Gerais","Veredas do Peruaçu","-44.7543983459473","-15.3233003616333","MCCA02590","IGLESIAS, D.T./ SILVA, H.I.R.","Bonito de Minas",NA,NA,"95199","auto",NA,NA,NA,"2018","08","28",NA,NA,NA,NA,NA
"325","2021-03-01 11:48:45-03","UFPE","UFP","39316","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Sobrinho, MS","436","2004","02","11",NA,"Brasil",NA,NA,"Trepadeira lenhosa, flor amarela.","UFP039316",NA,NA,"(Willd.) Grises","Pernambuco",NA,NA,NA,NA,"Cano, O; Pereira, P","São Lorenço da Mata",NA,NA,NA,NA,NA,NA,NA,"2004","06","10",NA,NA,NA,NA,NA
"326","2021-03-01 11:48:45-03","UFPE","UFP","39977","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Sobrinho, MS","450","2003","12","12",NA,"Brasil",NA,NA,"Escandente lenhosa, flor amarela, anemocórico.","UFP039977",NA,NA,"(Willd.) Grises","Pernambuco",NA,NA,NA,NA,NA,"São Lorenço da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US","1442595","PreservedSpecimen","Plantae","Malpighiaceae","Banisteria","mossii","Banisteria mossii","A. Moss","15",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00108571",NA,"Polygalales","C.V. Morton","Pará","Para",NA,NA,"US00108571_01",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"328","2020-09-12 05:00:02-03","US","US","1741099","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","mossii","Heteropterys mossii","B. E. Dahlgren","913",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01871325",NA,"Polygalales",NA,NA,"Serra de Ibiapaba, Campo Grande.",NA,NA,"US01871325_01 US01871325_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
