"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"96","2012-05-02 10:29:00-03","MO","MOBOT","2969384","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Michael Nee","F. Javier Fernández Casas","Fernández Casas 6377","1982","2","21","South America","Paraguay","Caaguazú","Cerca y al Norte de Yhú, en un cerrado sobre suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2016-11-15 05:15:00-02","MO","MOBOT","2969472","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee","Antonio C. Krapovickas","Krapovickas 25987","1974",NA,NA,"South America","Argentina","Corrientes","Colonia Garabí. En loma, borde de camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-04-13 13:47:00-03","MO","MOBOT","2969585","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat",NA,"Aurelio Schinini|Romeo Carnevali","Schinini Cacace 10463","1974",NA,NA,"South America","Argentina","Corrientes","Ruta 37, 5 Km E de GDor. Virasoro. En campos altos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2016-11-15 05:15:00-02","MO","MOBOT","2969665","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee","Carmen L. Cristóbal|Antonio C. Krapovickas","Cristóbal 1796","1978",NA,NA,"South America","Argentina","Corrientes","Ruta 12, 2 Km antes del límite con Misiones. En campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-11-15 05:15:00-02","MO","MOBOT","2969747","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee","Antonio C. Krapovickas","Krapovickas 26347","1974",NA,NA,"South America","Argentina","Corrientes","Playadito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2012-04-12 05:10:00-03","MO","MOBOT","3357406","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee (NY), Oct","Alfredo F. Fuentes","Fuentes Claros 2911","2001","4","16","South America","Bolivia","Santa Cruz","Parque Nacional Kaa-Iya del Gran Chaco, ANMI este, Estancia Santa Adriana, a orillas de la quebrada Abaroa, alrededores del puesto ganadero. Palmer de Copernicia alba, degradado por fuego y ganado.",NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-12-22 05:00:00-02","MO","MOBOT","456547","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee (NY)","Teodoro Rojas","Rojas 12493","1945","1","29","South America","Paraguay","Guairá","Villarica.","-56.5","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","984522","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M.Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 42111","1994","12","28","South America","Paraguay","Caaguazú","East of Caaguazú. Cerrado scrub.","-55.80305","-25.39638",NA,NA,NA,NA,NA,NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"987","4",NA
"104","2011-12-22 05:01:00-02","MO","MOBOT","1007711","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee (NY)","Teodoro Rojas","Rojas 4027","1921","10",NA,"South America","Paraguay","Amambay","Cerro Torin.","-55.55","-23.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","1107734","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","M. Nee (NY)","Pedro Jörgensen","Jörgensen 4653","1930","12","28","South America","Paraguay","Alto Paraná","Itapé.","-56.61666","-25.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2018-09-12 14:48:35-03","UNIOESTE","UNOP","2091","S","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Cordeiro, J.","Motta, J.T.; Silva, J.M.; Silva, J.M.","4442","2014","09","22",NA,"Brasil","Paraná","Iraras","-51.987778","-26.105278",NA,"Arbusto, 1,20m; flores alvas. Em campo na orla da mata; Floresta Ombrófila Mista.",NA,NA,NA,NA,"1123","1123","Coronel Domingos Soares","2015","03",NA,"-51.987778","-26.105278",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-25 16:06:29-03","FUVATES","HVAT","2707","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","E. Freitas","E. Freitas","73","2007","01","05",NA,"Brasil","Rio Grande do Sul","Cerro do Tigre.","-55.791944","-29.783056",NA,"Flores azuladas, subarbusto.; campo seco com arenização.","HVAT00002707",NA,NA,NA,NA,NA,"Alegrete","2008","05","18","-55º47'31''W","-29º46'59''S",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-25 16:06:29-03","FUVATES","HVAT","2695","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","E. Freitas","E. Freitas","655","2009","02","28",NA,"Brasil","Rio Grande do Sul","Margens da RS377, Km 320.","-55.131111","-29.550278",NA,NA,"HVAT00002695",NA,NA,NA,NA,NA,"São Francisco de Assis","2009","04","06","-55º7'52''W","-29º33'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-07 11:45:08-03","FUVATES","HVAT","1400","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","E. Freitas","J. Spellmeier; E. Freitas","s.n.","2004","02","11",NA,"Brasil","Rio Grande do Sul","Fazenda Joaquim Paz.","-55.131111","-29.550278",NA,"area de campo com pouco solo exposto, nas proximidades de um areal.","HVAT00001400",NA,NA,NA,NA,NA,"São Francisco de Assis","2005","01","22","-55º7'52''W","-29º33'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-25 16:06:29-03","FUVATES","HVAT","5037","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","E. Freitas; L. A. Mentz","E. Freitas","1052","2015","03","05",NA,"Brasil","Rio Grande do Sul","Jacaquá.","-55.161667","-29.615556",NA,"Subasbusto.; Campo de solo arenoso.","HVAT00005037",NA,NA,NA,NA,NA,"São Francisco de Assis","2016","08","23","-55º9'42''W","-29º36'56''S",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-07 11:45:08-03","FUVATES","HVAT","1651","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","E. Freitas","E. Freitas","s.n.","2004","11","25",NA,"Brasil","Rio Grande do Sul","Fazenda Joaquim Paz.","-55.131111","-29.550278",NA,"subarbusto, flores azuis; coletada em campo seco, de solo arenoso, sem sinais de arenização, perto da sede da fazenda.","HVAT00001651",NA,NA,NA,NA,NA,"São Francisco de Assis","2005","01","22","-55º7'52''W","-29º33'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2438365","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat",NA,"E. Pereira & G. Hatschbach",NA,"1963","11","5","South America - Neotropics","Brazil","Paraná","Nos barrancos na margem da estrada","-50.6044006347656","-25.2299995422363",NA,NA,"US01931529","US01931529_01 US01931529_02",NA,NA,NA,NA,"Imbituva",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","24222","auto",NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1931671","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat",NA,"Rodriguez, --","197","1910","3","18","South America","Argentina","Misiones","Gob. Misiones, Loreto.",NA,NA,NA,NA,"US02837555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","1541029","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat",NA,"P. Jörgensen","4653","1931","1",NA,"South America","Paraguay",NA,"On dry hills Itapé [interpreted].",NA,NA,NA,NA,"US02837105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"115","2020-09-02 16:40:04-03","Cenargen","CEN","90545","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","G. Hildt & H. A. Keller","H. A. Keller","11273","2013","02","09",NA,"Brasil",NA,"Argentina, Corrientes, Ituzaingó. Establecimiento Santo Domingo","-56.149444","-27.682777","Exsicatas","Hierba, corola blanca. Doação do Herbário Del Instituto de Botânica Del Nordeste (CTES) Corrientes - Rep. Argentina.","CEN00090545","CEN00090545",NA,NA,"129","129",NA,"2013",NA,NA,"-56.149444","-27.682777",NA,NA,NA,NA,NA,NA,"1",NA
"116","2019-11-13 11:32:14-03","USP","SPF","131437","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Giacomin, LL","Forzza, RC","844","1998","05","22",NA,"Brasil","Mato Grosso do Sul",NA,"-56.7150001525879","-20.5386009216309",NA,NA,"SPF00131437","SPF00131437",NA,NA,NA,NA,"Bodoquena","2009","08",NA,NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA
"117","2019-09-05 15:28:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum",NA,NA,"E. Hassler","4369",NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"118","2018-06-28 12:39:14-03","F","FMNH-SEEDPLANTS","V0129361F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum",NA,NA,"J. F. Casas & J. Molero",NA,"1982","1",NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0129361F","V0129361F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"119","2018-06-28 12:38:09-03","F","FMNH-SEEDPLANTS","V0129362F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum",NA,NA,"P. Jörgensen","4653","1930","3",NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0129362F","V0129362F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"120","2015-03-07 09:01:43-03","F","FMNH-SEEDPLANTS","V0129363F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0129363F","V0129363F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"121","2015-03-07 09:01:44-03","F","FMNH-SEEDPLANTS","V0129364F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0129364F","V0129364F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"122","2021-02-08 12:45:43-03","UFRGS","ICN","000631","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","aff. hasslerianum","Solanum aff. hasslerianum","Chod.","Mentz, LA","Schultz, AR","631","1948","01","21","América do Sul","Brasil","RS","St° Augusto - campo","-53.9319000244141","-27.4556007385254",NA,NA,"ICN00036703",NA,NA,NA,NA,NA,"Três Passos",NA,NA,NA,NA,NA,NA,NA,NA,"14814","auto",NA,NA,NA
"123","2021-02-08 12:45:51-03","UFRGS","ICN","113888","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat",NA,"Stehmann, JR","et al.s.n.","1995","11","30","América do Sul","Brasil","PR","BR-277, Km 307","-51.4580993652344","-25.395299911499",NA,"Subarbusto, 50cm, pétalas brancas","ICN00036691",NA,NA,NA,NA,NA,"Guarapuava",NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA
"124","2021-02-08 12:45:51-03","UFRGS","ICN","019104","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Augusto, Irm","s.n.","1943","01","01","América do Sul","Brasil","RS","Campo Carazinho","-52.7863998413086","-28.283899307251",NA,NA,"ICN00036702",NA,NA,NA,NA,NA,"Carazinho","1995","08","22",NA,NA,NA,NA,NA,"35233","auto",NA,NA,NA
"125","2021-02-08 12:45:51-03","UFRGS","ICN","009597","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Porto, ML","Oliveira,s.n.","1971","02","02","América do Sul","Brasil","RS",NA,"-53.6063995361328","-28.638599395752",NA,"Erva, 30cm, flores brancas","ICN00036698",NA,NA,NA,NA,NA,"Cruz Alta","1995","08","22",NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA
"126","2021-02-08 12:45:51-03","UFRGS","ICN","086096","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Sobral, M","s.n.","1986","12",NA,"América do Sul","Brasil","RS",NA,"-52.8497009277344","-28.7247009277344",NA,NA,"ICN00036693",NA,NA,NA,NA,NA,"Espumoso","1995","08","22",NA,NA,NA,NA,NA,"39479","auto",NA,NA,NA
"127","2021-02-08 12:45:51-03","UFRGS","ICN","111699","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Bueno, O","et al.s.n.","1984","11","20","América do Sul","Brasil","RS","BR-285, Km 352","-53.9146995544434","-28.3878002166748",NA,"Erva subarbustiva, flores roxas","ICN00036690",NA,NA,NA,NA,NA,"Ijuí","1995","10","20",NA,NA,NA,NA,NA,"36807","auto",NA,NA,NA
"128","2021-02-08 12:45:51-03","UFRGS","ICN","101967","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Mentz, LA","s.n.","1993","11","12","América do Sul","Brasil","RS","RS 158","-53.8069000244141","-29.6842002868652",NA,"Planta com 30cm, corola com pétalas fendidas","ICN00036692",NA,NA,NA,NA,NA,"Santa Maria","1995","08","22",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA
"129","2021-02-08 12:45:51-03","UFRGS","ICN","116160","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Hagelund, K","5718",NA,NA,NA,"América do Sul","Brasil","RS","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,"ICN00036684",NA,NA,NA,NA,NA,"Santo Ângelo",NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA
"130","2021-02-08 12:45:51-03","UFRGS","ICN","153157","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Freitas, E","Freitas, E","452","2007","12","16","América do Sul","Brasil","RS","Taquari/proximidade do arroio Ribeirão","-55.1310997009277","-29.5503005981445",NA,"Campo seco com arenização","ICN00036685",NA,NA,NA,NA,NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA
"131","2021-02-08 12:45:51-03","UFRGS","ICN","111700","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Bueno, O","et al.s.n.","1984","11","19","América do Sul","Brasil","RS","Entre Soledade e Espumoso","-52.5102996826172","-28.8183002471924",NA,"Planta ereta, flores brancas","ICN00036700",NA,NA,NA,NA,NA,"Soledade","1995","10","20",NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA
"132","2021-02-08 12:45:51-03","UFRGS","ICN","019106","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Augusto, Irm","s.n.","1943","01","01","América do Sul","Brasil","RS","Campo Carazinho","-52.7863998413086","-28.283899307251",NA,NA,"ICN00036697",NA,NA,NA,NA,NA,"Carazinho","1995","08","22",NA,NA,NA,NA,NA,"35233","auto",NA,NA,NA
"133","2021-02-08 12:45:51-03","UFRGS","ICN","101966","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Mentz, LA","s.n.","1993","11","13","América do Sul","Brasil","RS",NA,"-53.6063995361328","-28.638599395752",NA,"Flores brancas","ICN00036694",NA,NA,NA,NA,NA,"Cruz Alta","1995","08","22",NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA
"134","2021-02-08 12:45:51-03","UFRGS","ICN","101987","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Mentz, LA","s.n.","1993","11","13","América do Sul","Brasil","RS",NA,"-53.6063995361328","-28.638599395752",NA,"Flores violáceas; Beira de estrada","ICN00036695",NA,NA,NA,NA,NA,"Cruz Alta","1995","08","22",NA,NA,NA,NA,NA,"44498","auto",NA,NA,NA
"135","2021-02-08 12:45:51-03","UFRGS","ICN","111401","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Stehmann, JR","et al.s.n.","1993","12","05","América do Sul","Brasil","RS","Estrada Cruz Alta-Júlio de Castilhos, km 230","-53.6817016601562","-29.226900100708",NA,"Subarbusto, 1m, flores com corola branca","ICN00036701",NA,NA,NA,NA,NA,"Júlio de Castilhos","1995","10","24",NA,NA,NA,NA,NA,"41205","auto",NA,NA,NA
"136","2021-02-08 12:45:51-03","UFRGS","ICN","148675","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Freitas, E","Freitas, E","38","2007","01","05","América do Sul","Brasil","RS","Lajeado Fazenda Júlio Flores","-55.4827995300293","-29.5891990661621",NA,"Campo seco com arenização","ICN00036686",NA,NA,NA,NA,NA,"Manoel Viana",NA,NA,NA,NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA
"137","2021-02-08 12:45:51-03","UFRGS","ICN","185375","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Pasini, E","230","2008","01","10","América do Sul","Brasil","RS","Tarumã","-50.9211006164551","-31.1068992614746",NA,"Doação HUCS 32439; Em orla de mata, junto à lagoa","ICN00036674",NA,NA,NA,"10","10","Mostardas","2016","05","17",NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA
"138","2021-02-08 12:45:51-03","UFRGS","ICN","132753","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Kinupp, VF; Florístico 2004/, Alunos Inv","2925","2004","03","26","América do Sul","Brasil","RS","Campus do Vale/UFRGS sobre cerca próximo ao estacionamento","-51.2299995422363","-30.0331001281738",NA,"Erva ereta; 0,80 m; corola branca, anteras amarelas; frutos imaturos verdes revestidos por uma cálice persistente verde com acúleos marrons (juá-de-capote); planta armada; folha com nervura central branca na face adaxial; mamangava visi","ICN00036677",NA,NA,NA,NA,NA,"Porto Alegre","2016","08",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"139","2021-02-08 12:45:51-03","UFRGS","ICN","116159","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Hagelund, K","5711",NA,NA,NA,"América do Sul","Brasil","RS","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,"ICN00036681",NA,NA,NA,NA,NA,"Santo Ângelo",NA,NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA
"140","2021-02-08 12:45:51-03","UFRGS","ICN","063524","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Stehmann, JR","s.n.","1985","02","17","América do Sul","Brasil","RS","Rincão dos Pires","-54.2630996704102","-28.2992000579834",NA,"Erva, flores azuladas","ICN00036688",NA,NA,NA,NA,NA,"Santo Ângelo","1995","08","22",NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA
"141","2021-02-08 12:45:51-03","UFRGS","ICN","129088","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA; Vignoli-Silva, M","Vignoli-Silva, M; Mentz, LA","45","2002","01","13","América do Sul","Brasil","RS","na BR 287 a 80 km de São Borja em direção a Santiago","-56.0043983459473","-28.6606006622314",NA,"Erva em campo sujo ao lado da estrada. Planta armada, com acúleos alaranjados; flores brancas, profundamente laciniadas.","ICN00036682",NA,NA,NA,NA,NA,"São Borja",NA,NA,NA,NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA
"142","2021-02-08 12:45:51-03","UFRGS","ICN","152776","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Freitas, E","Freitas, E","367","2007","10","30","América do Sul","Brasil","RS","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,"Subarbusto; flores azuladas; Campo seco com arenização","ICN00036683",NA,NA,NA,NA,NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA
"143","2021-02-08 12:45:51-03","UFRGS","ICN","101981","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Mentz, LA","s.n.","1993","05","07","América do Sul","Brasil","RS","BR-386, Km 256","-52.5102996826172","-28.8183002471924",NA,"Planta arrosetada, estéril, tricomas ferruginosos; Beira de mato","ICN00036687",NA,NA,NA,NA,NA,"Soledade","1995","08","22",NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA
"144","2021-02-08 12:45:51-03","UFRGS","ICN","101783","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Mentz, LA","s.n.","1993","10","31","América do Sul","Brasil","RS","BR-386, Km 259","-52.5102996826172","-28.8183002471924",NA,NA,"ICN00036696",NA,NA,NA,NA,NA,"Soledade","1995","08","22",NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA
"145","2021-02-08 12:45:51-03","UFRGS","ICN","090778","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Sobral, M","s.n.","1990","01",NA,"América do Sul","Brasil","RS",NA,"-53.75830078125","-27.3710994720459",NA,"Erva, 1m, flores brancas; Em campo","ICN00036689",NA,NA,NA,NA,NA,"Tenente Portela","1995","08","22",NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA
"146","2021-02-08 12:45:51-03","UFRGS","ICN","101979","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Hagemann, AL","s.n.","1987","12","17","América do Sul","Brasil","RS","Saída de Passo Fundo para Lagoa Vermelha",NA,NA,NA,"Terreno abandonado","ICN00036699",NA,NA,NA,NA,NA,NA,"1995","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:45:51-03","UFRGS","ICN","122561","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Hagelund, K","5711","1969","01",NA,"América do Sul","Brasil","RS",NA,NA,NA,NA,"Doação de K. Hagelund","ICN00036676",NA,NA,NA,NA,NA,"Granja Piratini","2016","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:45:51-03","UFRGS","ICN","122562","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Hagelund, K","5718",NA,NA,NA,"América do Sul","Brasil","RS",NA,NA,NA,NA,"Doação de K. Hagelund","ICN00036675",NA,NA,NA,NA,NA,"Granja Piratini","2016","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:45:51-03","UFRGS","ICN","132746","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","hasslerianum","Solanum hasslerianum","Chodat","Mentz, LA","Mentz, LA; et al.","293","2003","11","28","América do Sul","Brasil","PR","em uma rua paralela a BR 373, uns 4 km após os silos São Rafael 25° 35' 32 3 S 52° 03' 30 3 W","-52.058333","-25.592222",NA,"Hierba ca. 0,45 m alt. Corola bien estrellada, íntegramente blanca. Escasa","ICN00036679",NA,NA,NA,"890","890","Candói","2016","07","28","-52.058333","-25.592222",NA,NA,NA,NA,NA,NA,NA,NA
