"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"204","2021-03-02 16:28:49-03","CPAN-UFMS","COR","1580","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","A. P. Prata",NA,NA,NA,"V.J. Pott; Kelly, G.; Oliva, L. M.","752","1988","11","30","Brasil","Mato Grosso do Sul","Corumbá","Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: erva ereta",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-11-26 18:07:45-03","CPAN-UFMS","COR","8695","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","V.J.Pott",NA,NA,NA,"Damasceno Junior, G.A.; Nakajima, J.N.; Romero, R. Pott, V.J.","2918","2001","11","18","Brasil","Mato Grosso do Sul","Corumbá","Área de inundação do córrego retiro - Faz. Acurizal. área de inundação; arenoso; plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: erva de 80cm",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-10-09 11:27:55-03","UFBA","ALCB","048615","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML; Santana, DL","2000","05",NA,"Santana, DL","87","2000","05","18","Brasil","Bahia","Mata de São João","Litoral Norte, Costa do Sauípe, Rio Santo Antônio.","-38.283333","-12.516667","-38.283333","-12.516667",NA,NA,"ALCB016464","ALCB016464","Southern America",NA,NA,"aquática, emersa. 1,60 m. Colmo facetado, com nós. Folhas membranáceas, levemente discolores, margens com sílica. Inflorescência axilar amarronzada. Comum.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-09 11:27:55-03","UFBA","ALCB","64204","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2003","08",NA,"Guedes, ML","10630","2003","06","19","Brasil","Bahia","Santa Cruz Cabrália","Santo André, margens do Rio Acuba","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"ALCB016489","ALCB016489","Southern America",NA,NA,"Erva: ca. 1 m. Folhas ásperas. Inflorescência com espiguetas marrons.; Restinga arbórea","Monocotyledon",NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-10-09 11:27:55-03","UFBA","ALCB","11188","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Noblick, LR","1979","11",NA,"s.col.","s/n",NA,NA,NA,"Brasil","Paraná","Antonina","Abundante nas províncias marítimas e também nas centrais","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"ALCB016155","ALCB016155","Southern America",NA,NA,NA,"Monocotyledon",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"209","2019-10-09 11:27:55-03","UFBA","ALCB","113586","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Verger, P","s/n","1967",NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB011377","ALCB011377","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-10-09 11:27:55-03","UFBA","ALCB","000363","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Noblick, LR","1979","07",NA,"Santana, W","s/n","1973","06","16","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ondina, Instituto de Biologia da UFBA","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016478","ALCB016478","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-10-09 11:27:55-03","UFBA","ALCB","000364","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Noblick, LR","1979","07",NA,"Noblick, LR",NA,"1979","05",NA,"Brasil","Bahia","Salvador","Região Metropolitana Salvador, Itapuã, Lagoa do Abaeté.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016475","ALCB016475","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-08-11 00:16:45-03","UFBA","ALCB","000365","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Noblick, LR","1979","10",NA,"Azevedo, B de","s/n","1975","11","03","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ondina, Instituto de Biologia da UFBA, no lago na margem oposta ao anfiteatro","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016455","ALCB016455","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-10-09 11:27:55-03","UFBA","ALCB","000366","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Noblick, LR","1980","02",NA,"Costa, AL","537","1959","09",NA,"Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016456","ALCB016456","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-10-09 11:27:55-03","UFBA","ALCB","005802","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Barros, M","1956","07",NA,"Lordêlo, RP","56-177","1956","02",NA,"Brasil","Bahia","São Felipe","Recôncavo Sul, Fazenda Mucambo","-39.083333","-12.833333","-39.083333","-12.833333",NA,NA,"ALCB016457","ALCB016457","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-10-09 11:27:55-03","UFBA","ALCB","005803","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Smith., LB","1953","08",NA,"Pinto, GCP","51-115","1951","05",NA,"Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667","-39.1","-12.666667",NA,NA,"ALCB016458","ALCB016458","Southern America",NA,NA,"no leito e margens de córregos e poços.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-10-09 11:27:55-03","UFBA","ALCB","010787","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Queiroz, LP de","1983","09",NA,"Guedes, ML","630","1983","06","28","Brasil","Bahia","Lençóis","Chapada Diamantina","-41.383333","-12.566667","-41.383333","-12.566667",NA,NA,"ALCB016459","ALCB016459","Southern America",NA,NA,"2,0 m, erecta. Folhas membranáceas com um pouco de sílica. Inflorescência verde.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-10-09 11:27:55-03","UFBA","ALCB","015480","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML",NA,NA,NA,"Queiroz, LP de; Guedes, ML; Guedes, ML; Guedes, ML; Santos, NS dos","s/n","1983","06","29","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio","-41.55","-12.516667","-41.55","-12.516667",NA,NA,"ALCB016476","ALCB016476","Southern America",NA,NA,"40 cm. Folhas membranáceas, discolores. Espiguilhas marrons.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-10-09 11:27:55-03","UFBA","ALCB","023669","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Simpson, DA","1992",NA,NA,"Carvalho, AM de; Saunders, JG","3183","1990","04","29","Brasil","Bahia","Ilhéus","Litoral Sul, ca. 25 Km na estrada Ilhéus-Una","-39.166667","-14.8","-39.166667","-14.8",NA,NA,"ALCB016461","ALCB016461","Southern America",NA,NA,"em touceiras. Inflorescência verde acastanhada.; baixada úmida.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-10-09 11:27:55-03","UFBA","ALCB","027152","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Luceño, M; Alves, M","1996","02",NA,"Elisabeth, M","s/n","1994","10","20","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque metropolitano de Pituaçu.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016471","ALCB016471","Southern America",NA,NA,"80 cm. Inflorescência amarronzada.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-10-09 11:27:55-03","UFBA","ALCB","048614","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML; Santana, DL","2000","05",NA,"Santana, DL","86","2000","03","23","Brasil","Bahia","Mata de São João","Litoral Norte, Praia do Forte, Rio Açu","-38.283333","-12.516667","-38.283333","-12.516667",NA,NA,"ALCB016474","ALCB016474 ALCB016474_1","Southern America",NA,NA,"aquática emersa, 1,0 m. Colmo facetado. Folhas membranáceas, concolores, margens com sílica. Inflorescência esverdeada. Comum.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-10-09 11:27:55-03","UFBA","ALCB","11187","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Noblick, LR","1979","11",NA,"s.col.","s/n",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Abundante em todo o Brasil oriental. Exemplar colhido na estação do Rodeio ( Serra do Mar).",NA,NA,NA,NA,NA,NA,"ALCB016154","ALCB016154","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-24 18:14:23-03","UFBA","ALCB","39576","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Alves, M","1999","01",NA,"Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","65","1998","10","17","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Ponto 1, ao lado da Caraiba Metais","-38.483333","-12.5","-38.483333","-12.5",NA,NA,"ALCB016460","ALCB016460","Southern America",NA,NA,"50 cm, em touceira. Folhas membran ceas, concolores. InflorescÆncia jovem esverdeada e passadas amarronzadas. Ocasional.; solo arenoso","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-08-11 00:16:45-03","UFBA","ALCB","42764","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML; Stradmann, MTS","1997","06",NA,"Stradmann, MTS; Poveda, A; Gomes, DF","0125","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Rio Ribeirão, Ribeirão do Meio","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"ALCB016473","ALCB016473","Southern America",NA,NA,"Terrestre, ca. 1,30 m. Folhas membranáceas, concolores. Flores em espigas, diminutas esverdeadas. Frequente.#?#; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-10-09 11:27:55-03","UFBA","ALCB","52472","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2001","07",NA,"Santana, DL; Guedes, ML; Nascimento, AFS","349","2001","06","17","Brasil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 20 km de Porto de Sauípe.","-37.8375","-12.311667","-37.8375","-12.311667",NA,NA,"ALCB016469","ALCB016469","Southern America",NA,NA,"1,60 m. Folhas lineares, com bastante sílica. Inflorescência em espiguetas esverdeadas.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-10-09 11:27:55-03","UFBA","ALCB","55604","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2001","07",NA,"Rocha, N","01","2001","06","28","Brasil","Bahia","Dario Meira","Litoral Sul, Fazenda São Pedro","-39.9","-14.433333","-39.9","-14.433333",NA,NA,"ALCB016481","ALCB016481 ALCB016481_1","Southern America",NA,NA,"1,0 m. Inflorescência esverdeada.; em período seco a planta desaparece, o gado não come.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-10-09 11:27:55-03","UFBA","ALCB","137045","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Moreira, DM; Vitório, CDP; Simões, SS","235","2017","08","30","Brasil","Bahia","São Felipe","Serra da Copioba.","-39.128611","-13.3925","-39.128611","-13.3925",NA,NA,"ALCB067238","ALCB067238","Southern America",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-10-09 11:27:55-03","UFBA","ALCB","64691","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2004","01",NA,"Magalhães, LO; Meyer, LMN; Bispo, RB; Guedes, ML; Loureiro, DM","21","2003","12","21","Brasil","Bahia","Igrapiúna","Litoral Sul, Rodotec - Comunidade Vargido","-39.133333","-13.816667","-39.133333","-13.816667",NA,NA,"ALCB016477","ALCB016477","Southern America",NA,NA,"1 m. Folhas membranáceas, discolores. Espiguetas esverdeadas. Frequente.; Campo sujo - estádio de regeneração inicial.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-09 11:27:55-03","UFBA","ALCB","66701","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2003","09",NA,"Reis, IS","s/n","2003","08","16","Brasil","Bahia","Camaçari","Lagoas das Dunas de Jauá","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"ALCB016470","ALCB016470","Southern America",NA,NA,"de ca. 40cm. Material estéril.; Macrófitas","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-09 11:27:55-03","UFBA","ALCB","74321","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2006","10",NA,"Guedes, ML; Rigueira, D; Tosto, MG; Santos, JS","12160","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"ALCB016462","ALCB016462","Southern America",NA,NA,"Caspitosa. Folhas membranáceas. Nervação plicada. Inflorescência panicula de umbela de espiguetas marrons.; Mussununga.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-10-09 11:27:55-03","UFBA","ALCB","81008","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2007","11",NA,"Guedes, ML; Alunos de Botânica III","13900","2007","06","02","Brasil","Bahia","Camaçari","Arembepe, Paradiso Laguna","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,"ALCB016480","ALCB016480","Southern America",NA,NA,"Folhas membranáceas, com sílica na margem, bainha fechada. Inflorescência glomerulo de espiguetas.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-09 11:27:55-03","UFBA","ALCB","88484","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2009","06",NA,"Guedes, ML; Gomes, FS; et al.","15126","2009","05","24","Brasil","Bahia","Maraú","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056","-38.930556","-13.943056","17","17","ALCB016472","ALCB016472","Southern America",NA,NA,"cespitosa. de ca 1 m de altura. Folhas lanceoladas. Inflorescência umbellas de espiguetas.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-09 11:27:55-03","UFBA","ALCB","89154","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Oliveira, RB","2009","07",NA,"Silva, FO da; Paz, JRL da; Moreira, ALC","130","2007","07","12","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Flamengo, APA das Dunas e Lagoas do Abaeté","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016468","ALCB016468 ALCB016468_1 ALCB016468_2","Southern America",NA,NA,"ca. 60 cm.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-09 11:27:55-03","UFBA","ALCB","98881","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2011","03",NA,"Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18017","2011","02","22","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Condomínio Green Ville. Paralela","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB016463","ALCB016463","Southern America",NA,NA,"de ca 1 m de altura. Folhas com bastante sílica. Inflorescência com espiguetas marrons.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-09 11:27:55-03","UFBA","ALCB","86568","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Guedes, ML","2009","01",NA,"Ramos, C.H.A.; Santos, FC; Santos, EC; Ana Rita","267","2008","07","10","Brasil","Bahia","Itacaré","Litoral Sul, Mata do Laterítico","-39.731944","-14.176389","-39.731944","-14.176389",NA,NA,"ALCB016479","ALCB016479","Southern America",NA,NA,"Folhas membranáceas, concolores, com sílica nas margens e nervuras. Espiguetas amarronzadas.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-02-08 10:14:08-03","NBC","NL-BOTANY","U.1285092","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Strong MT",NA,NA,NA,"Andel TR van; Olde Venterink H",NA,"1997","10","21","Guyana","North West District",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1285092","NL-U1285092","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1285092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae","U 0065464",NA,NA,NA,NA,NA
"236","2020-02-08 10:14:08-03","NBC","NL-BOTANY","U.1285095","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Jansen-Jacobs MJ; Welle BJH ter; James V; Andrew R",NA,"1995","08","29","Guyana",NA,NA,"Rupununi Distr., Bushmouth Shea to Quitaro R., Bowl Creek. Low forest on rocks.","-59.116667","2.9","-59.116667","2.9",NA,NA,"NL-U1285095","NL-U1285095","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1285095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae","U 0176131",NA,NA,NA,NA,NA
"237","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393693","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Samuels JA",NA,"1916","07","03","Surinam",NA,NA,"forest of Zandery.",NA,NA,NA,NA,NA,NA,"NL-L1393693","NL-L1393693","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"238","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393699","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Splitgerber FL",NA,"1838","03","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1393699","NL-L1393699","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"239","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393701","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Herb Museum Paris",NA,NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1393701","NL-L1393701","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"240","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393789","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Schomburgk RH",NA,NA,NA,NA,"Guyana",NA,NA,"Guiana anglica.",NA,NA,NA,NA,NA,NA,"NL-L1393789","NL-L1393789","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae","L 0423814",NA,NA,NA,NA,NA
"241","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393790","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Pedersen TM",NA,"1970","05","29","Brazil",NA,NA,"Estado Sao Paulo: Itanhaém.",NA,NA,NA,NA,NA,NA,"NL-L1393790","NL-L1393790","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"242","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393792","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Pedersen TM",NA,"1967","10","09","Paraguay",NA,NA,"Estancia 'Carumbé'. Dist. Lima. Dep. San Pedro.",NA,NA,NA,NA,NA,NA,"NL-L1393792","NL-L1393792","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"243","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393793","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Hostmann FWR",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1393793","NL-L1393793","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"244","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393795","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Smith HH",NA,"1898","10","01","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,NA,"NL-L1393795","NL-L1393795","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"245","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.1393796","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Smith HH",NA,"1898","10","01","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,NA,"NL-L1393796","NL-L1393796","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1393796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"246","2020-02-08 10:14:08-03","NBC","NL-BOTANY","U.1285128","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Prance GT; Pena BS; Ramos JF",NA,"1966","09","12","Brazil",NA,NA,"Plants of Brazilian Amazonia, Sate of Amazonas, Manaus and Vicinity. Cachoeira baixa do Taruma, 16 km north of Manaus.",NA,NA,NA,NA,NA,NA,"NL-U1285128","NL-U1285128","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1285128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"247","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.3759046","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Davidse G; González AC",NA,"1979","02","21","Venezuela",NA,NA,"Apure: Distrito Pedro Camejo, E side of the Galeras de Cinaruco, 6 km N of the southernmost tip, along Quebrada El Porvenir, ca. 53 airline km NE of Puerto Páez.","-67.283333","6.65","-67.283333","6.65",NA,NA,"NL-L3759046","NL-L3759046","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3759046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"248","2020-02-08 10:14:03-03","NBC","NL-BOTANY","L.3759147","PreservedSpecimen","Plantae","Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Davidse G; Gonzáles AC",NA,"1978","02","28","Venezuela",NA,NA,"Apure: Distrito Pedro Camejo, northern end of the Galeras de Cinaurco, ca. 62 airline km NNE of Puerto Páez.","-67.333333","6.733333","-67.333333","6.733333",NA,NA,"NL-L3759147","NL-L3759147","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3759147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
