"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"665","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271886","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Raynal, A.",NA,"1978","2","12",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271886' target='other'> <mi>dwc_moreinfo</mi></a>","P00271886",NA,NA,NA,"(Vahl) Gale","Raynal",NA,"Dégrad Fourgassié, sur la rive Orapu (affluent de la Comté), rive droite, 5 km en amont du confluent",NA,NA,"P00271886_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20033",NA,NA,NA,NA,NA
"666","2015-09-03 19:24:10-03","MNHN","RECOLNAT_MNHN_P","P00271887","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Raynal, A.",NA,"1978","1","5",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271887' target='other'> <mi>dwc_moreinfo</mi></a>","P00271887",NA,NA,NA,"(Vahl) Gale","Raynal",NA,"Savane de Corossony sur la piste de St Elie, 4-7 km WSW Sinnamary",NA,NA,"P00271887_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19764",NA,NA,NA,NA,NA
"667","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271888","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Descoings, B.|Luu, C.",NA,"1974","1","15",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271888' target='other'> <mi>dwc_moreinfo</mi></a>","P00271888",NA,NA,NA,"(Vahl) Gale","Raynal",NA,"Région de Cayenne, route entre le Galion et Montsinery, un peu à l'W du port Inini",NA,NA,"P00271888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20210",NA,NA,NA,NA,NA
"668","2015-09-03 19:24:10-03","MNHN","RECOLNAT_MNHN_P","P00271889","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Prévost, M.F.",NA,"1979","3","21",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271889' target='other'> <mi>dwc_moreinfo</mi></a>","P00271889",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"bord de la piste de St Elie, km 16,3",NA,NA,"P00271889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"464",NA,NA,NA,NA,NA
"669","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271890","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Raynal, A.|Tirel, C.",NA,"1976","3","4",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271890' target='other'> <mi>dwc_moreinfo</mi></a>","P00271890",NA,NA,NA,"(Vahl) Gale",NA,NA,"Savane du Gallion, 20 km SSE Cayenne",NA,NA,"P00271890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18426",NA,NA,NA,NA,NA
"670","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271891","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Raynal, A.",NA,"1976","3","18",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271891' target='other'> <mi>dwc_moreinfo</mi></a>","P00271891",NA,NA,NA,"(Vahl) Gale",NA,NA,"Savane Matiti, 32 km WNW du bac de Macouria, à l'W de Cayenne, lieu-dit la Briquetterie",NA,NA,"P00271891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18695",NA,NA,NA,NA,NA
"671","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271892","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Sagot, P.A.",NA,"1859","3",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271892' target='other'> <mi>dwc_moreinfo</mi></a>","P00271892",NA,NA,NA,"(Vahl) Gale",NA,NA,"Cayenne",NA,NA,"P00271892_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1386",NA,NA,NA,NA,NA
"672","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271894","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Poeppig, E.F.",NA,NA,NA,NA,NA,"Amérique méridionale","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271894' target='other'> <mi>dwc_moreinfo</mi></a>","P00271894",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271895","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Hatschbach, G.",NA,"1966","11","4",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271895' target='other'> <mi>dwc_moreinfo</mi></a>","P00271895",NA,NA,NA,"(Vahl) Gale",NA,NA,"Contenda, Parana",NA,NA,"P00271895_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15244",NA,NA,NA,NA,NA
"674","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271896","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271896' target='other'> <mi>dwc_moreinfo</mi></a>","P00271896",NA,NA,NA,"(Vahl) Gale",NA,NA,"Minas Geraes",NA,NA,"P00271896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271898","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Ule, E.",NA,"1891","1",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271898' target='other'> <mi>dwc_moreinfo</mi></a>","P00271898",NA,NA,NA,"(Vahl) Gale",NA,NA,"Serra Geral, Santa Catharina",NA,NA,"P00271898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1932",NA,NA,NA,NA,NA
"676","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271899","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Ule, E.",NA,"1891","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271899' target='other'> <mi>dwc_moreinfo</mi></a>","P00271899",NA,NA,NA,"(Vahl) Gale",NA,NA,"Serra geral, Santa Catharina",NA,NA,"P00271899_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1931",NA,NA,NA,NA,NA
"677","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271900","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Puiggari, J.I.",NA,"1888","1",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271900' target='other'> <mi>dwc_moreinfo</mi></a>","P00271900",NA,NA,NA,"(Vahl) Gale",NA,NA,"Apiahy, prov. Sao Paulo",NA,NA,"P00271900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3344",NA,NA,NA,NA,NA
"678","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271901","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Puiggari, J.I.",NA,"1888","1",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271901' target='other'> <mi>dwc_moreinfo</mi></a>","P00271901",NA,NA,NA,"(Vahl) Gale",NA,NA,"Apiahy, prov; Sao Paulo",NA,NA,"P00271901_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3345",NA,NA,NA,NA,NA
"679","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271902","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Beyrich, H.K.",NA,"1822","3",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271902' target='other'> <mi>dwc_moreinfo</mi></a>","P00271902",NA,NA,NA,"(Vahl) Gale",NA,NA,"Rio de Janeiro",NA,NA,"P00271902_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2015-09-03 22:12:08-03","MNHN","RECOLNAT_MNHN_P","P00271903","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.|Warming, leg.",NA,NA,"12",NA,NA,"Brésil","hb",NA,"donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271903' target='other'> <mi>dwc_moreinfo</mi></a>","P00271903",NA,NA,NA,"(Vahl) Gale",NA,NA,"Lagoa Santa",NA,NA,"P00271903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2015-09-03 22:12:08-03","MNHN","RECOLNAT_MNHN_P","P00271904","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Mosen, H.",NA,"1873","4","20",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271904' target='other'> <mi>dwc_moreinfo</mi></a>","P00271904",NA,NA,NA,"(Vahl) Gale",NA,NA,"Minas Geraes : Caldas",NA,NA,"P00271904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1073",NA,NA,NA,NA,NA
"682","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271905","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271905' target='other'> <mi>dwc_moreinfo</mi></a>","P00271905",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2015-09-03 22:13:36-03","MNHN","RECOLNAT_MNHN_P","P00271906","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"donné en 1872 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271906' target='other'> <mi>dwc_moreinfo</mi></a>","P00271906",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3179",NA,NA,NA,NA,NA
"684","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271907","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"donné en 1872 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271907' target='other'> <mi>dwc_moreinfo</mi></a>","P00271907",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2319",NA,NA,NA,NA,NA
"685","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271908","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271908' target='other'> <mi>dwc_moreinfo</mi></a>","P00271908",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4203",NA,NA,NA,NA,NA
"686","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271909","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Spruce, R.",NA,"1850","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271909' target='other'> <mi>dwc_moreinfo</mi></a>","P00271909",NA,NA,NA,"(Vahl) Gale",NA,NA,"Santarem",NA,NA,"P00271909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"647",NA,NA,NA,NA,NA
"687","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271910","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Spruce, R.",NA,"1850","1",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271910' target='other'> <mi>dwc_moreinfo</mi></a>","P00271910",NA,NA,NA,"(Vahl) Gale",NA,NA,"in vicinibus Santarem, prov. Para",NA,NA,"P00271910_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271911","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weddell, H.A.",NA,"1843","11",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271911' target='other'> <mi>dwc_moreinfo</mi></a>","P00271911",NA,NA,NA,"(Vahl) Gale",NA,NA,"Minas Geraes",NA,NA,"P00271911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1270",NA,NA,NA,NA,NA
"689","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271912","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271912' target='other'> <mi>dwc_moreinfo</mi></a>","P00271912",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ilha da Principa",NA,NA,"P00271912_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"584",NA,NA,NA,NA,NA
"690","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271913","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Vauthier, M.",NA,"1833",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271913' target='other'> <mi>dwc_moreinfo</mi></a>","P00271913",NA,NA,NA,"(Vahl) Gale",NA,NA,"Rio de Janeiro",NA,NA,"P00271913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347",NA,NA,NA,NA,NA
"691","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271914","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1870","7","10",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271914' target='other'> <mi>dwc_moreinfo</mi></a>","P00271914",NA,NA,NA,"(Vahl) Gale",NA,NA,"Cedra Bonita, prov. Rio de Janeiro",NA,NA,"P00271914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5450",NA,NA,NA,NA,NA
"692","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271915","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1884","6","21",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271915' target='other'> <mi>dwc_moreinfo</mi></a>","P00271915",NA,NA,NA,"(Vahl) Gale",NA,NA,"entre le Morro de S. Vicente et Sao Bartholomeu (Minas)",NA,NA,"P00271915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15597",NA,NA,NA,NA,NA
"693","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271916","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271916' target='other'> <mi>dwc_moreinfo</mi></a>","P00271916",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ste Catherine",NA,NA,"P00271916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81 a",NA,NA,NA,NA,NA
"694","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271917","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271917' target='other'> <mi>dwc_moreinfo</mi></a>","P00271917",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ste Catherine",NA,NA,"P00271917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81 a",NA,NA,NA,NA,NA
"695","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271918","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271918' target='other'> <mi>dwc_moreinfo</mi></a>","P00271918",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ste Catherine",NA,NA,"P00271918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81 a",NA,NA,NA,NA,NA
"696","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271919","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271919' target='other'> <mi>dwc_moreinfo</mi></a>","P00271919",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271920","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1893","10","22",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271920' target='other'> <mi>dwc_moreinfo</mi></a>","P00271920",NA,NA,NA,"(Vahl) Gale",NA,NA,"Cachoeira do Campo, Minas",NA,NA,"P00271920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20543",NA,NA,NA,NA,NA
"698","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271921","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1887","6","24",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271921' target='other'> <mi>dwc_moreinfo</mi></a>","P00271921",NA,NA,NA,"(Vahl) Gale",NA,NA,"Serra de Lenheiro près de S. José d'El Rei (Minas)",NA,NA,"P00271921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17349",NA,NA,NA,NA,NA
"699","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271922","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1870","7","10",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271922' target='other'> <mi>dwc_moreinfo</mi></a>","P00271922",NA,NA,NA,"(Vahl) Gale",NA,NA,"Pedra Bonita",NA,NA,"P00271922_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5450",NA,NA,NA,NA,NA
"700","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271923","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1867","11","26",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271923' target='other'> <mi>dwc_moreinfo</mi></a>","P00271923",NA,NA,NA,"(Vahl) Gale",NA,NA,"Sta Thereza",NA,NA,"P00271923_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2784",NA,NA,NA,NA,NA
"701","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271924","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1880",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271924' target='other'> <mi>dwc_moreinfo</mi></a>","P00271924",NA,NA,NA,"(Vahl) Gale",NA,NA,NA,NA,NA,"P00271924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2748",NA,NA,NA,NA,NA
"702","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271925","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1884","6","21",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271925' target='other'> <mi>dwc_moreinfo</mi></a>","P00271925",NA,NA,NA,"(Vahl) Gale",NA,NA,"entre le Morro de S. Vicente et Sao Bartholomeu (Minas)",NA,NA,"P00271925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15597",NA,NA,NA,NA,NA
"703","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271926","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271926' target='other'> <mi>dwc_moreinfo</mi></a>","P00271926",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ste Catherine",NA,NA,"P00271926_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81 a",NA,NA,NA,NA,NA
"704","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271927","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271927' target='other'> <mi>dwc_moreinfo</mi></a>","P00271927",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ste Catherine",NA,NA,"P00271927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81 a",NA,NA,NA,NA,NA
"705","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271928","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271928' target='other'> <mi>dwc_moreinfo</mi></a>","P00271928",NA,NA,NA,"(Vahl) Gale",NA,NA,"Prov. San Paolo",NA,NA,"P00271928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA,NA,NA,NA
"706","2015-09-03 22:12:08-03","MNHN","RECOLNAT_MNHN_P","P00271929","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271929' target='other'> <mi>dwc_moreinfo</mi></a>","P00271929",NA,NA,NA,"(Vahl) Gale",NA,NA,"Prov. Rio Grande",NA,NA,"P00271929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA,NA,NA,NA
"707","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271930","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Dumont d'Urville, J.S.C.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271930' target='other'> <mi>dwc_moreinfo</mi></a>","P00271930",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ste Catherine",NA,NA,"P00271930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"708","2015-09-03 22:13:37-03","MNHN","RECOLNAT_MNHN_P","P00271931","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weddell, H.A.",NA,"1843","11",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271931' target='other'> <mi>dwc_moreinfo</mi></a>","P00271931",NA,NA,NA,"(Vahl) Gale",NA,NA,"Minas Geraes",NA,NA,"P00271931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1270",NA,NA,NA,NA,NA
"709","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271932","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271932' target='other'> <mi>dwc_moreinfo</mi></a>","P00271932",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ilha da Principa",NA,NA,"P00271932_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"584",NA,NA,NA,NA,NA
