"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","year","month","day","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"101","2019-11-13 11:31:20-03","USP","SPF","32084","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H","Loefgren, A",NA,"Brasil",NA,NA,"SPF00032084",NA,"s.n.","São Paulo",NA,NA,NA,NA,"1895","08","16",NA,"1977","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:31:20-03","USP","SPF","31826","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Nepomuceno, FAA","Pirani, JR",NA,"Brasil",NA,NA,"SPF00031826",NA,"822","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395","1983","08","27",NA,"2017","03",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:31:20-03","USP","SPF","105270","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Anunciação, EA","Handro, O",NA,"Brasil",NA,NA,"SPF00105270",NA,"867","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455","1959","06","10",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-12 16:33:20-03","USP","SPF","69050","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Handro, O",NA,"Brasil",NA,"Árvore. Flores com tepalas externamente avermelhadas. Macho.","SPF00069050","SPF00069050","s.n.","São Paulo","São Paulo","Jardim Botânico de São Paulo, nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273","1935","06","16","isotype",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:31:20-03","USP","SPF","156570","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Ribeiro, JELS",NA,"Brasil",NA,NA,"SPF00156570",NA,"402","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","1988","08","06",NA,"2001","02",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-25 13:53:34-03","UNIVILLE","JOI","10007","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Meyer, F.S.","Meyer, F.S.",NA,"Brasil",NA,"; HABITAT: clareira da mata; HABITO: plântula; TIPO VEGETACIONAL: FOD montana","JOI010007",NA,"394","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354","2007","05","26",NA,"2011","07","27","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-04 11:17:24-03","UEFS","HUEFS","31416","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Handro, O.",NA,"Brasil",NA,NA,"HUEFS0031416","HUEFS0031416","867","São Paulo","Salesópolis","Boraceia","-45.8400001525879","-23.5300006866455","1959","06","10",NA,NA,NA,NA,"18032","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"108","2019-10-07 09:32:48-03","UEFS","HUEFS","44396","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","F.A.A.Nepomuceno","Hoehne, W.",NA,"Brasil",NA,NA,"HUEFS0044396",NA,"SPF13238","São Paulo","Jundiaí","Próximo a Jundiaí, Sítio do Sr. José Vallim.","-46.8800010681152","-23.1800003051758","1951","08","05",NA,"2017","08",NA,"17840","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"109","2015-03-13 18:59:51-03","F","FMNH-SEEDPLANTS","V0256412F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,NA,"South America","Brazil",NA,NA,"V0256412F","V0256412F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"110","2015-03-13 18:59:51-03","F","FMNH-SEEDPLANTS","V0256414F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,NA,"South America","Brazil",NA,NA,"V0256414F","V0256414F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"111","2019-09-04 18:15:08-03","F","FMNH-SEEDPLANTS","V0060320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,"O. Handro","South America","Brazil",NA,NA,"V0060320F","V0060320F_01","s.n.",NA,NA,NA,"-52.8731","-10.8339","1935","6","16","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"112","2015-03-13 18:59:51-03","F","FMNH-SEEDPLANTS","V0256413F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,NA,"South America","Brazil",NA,NA,"V0256413F","V0256413F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"113","2018-05-14 17:36:22-03","F","FMNH-SEEDPLANTS","V0256415F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"RRC ID Flag","unknown","South America","Brazil",NA,NA,"V0256415F","V0256415F_01 V0256415F_02",NA,"São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"SPF 40708",NA
"114","2015-03-13 18:59:51-03","F","FMNH-SEEDPLANTS","V0256416F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,NA,"South America","Brazil",NA,NA,"V0256416F","V0256416F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"115","2019-01-25 15:46:48-02","IAC","IAC","26970","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","E. Ramos & R.B. Torres","J.A.C. Loefgren",NA,"Brasil",NA,"doada por José de Campos Novaes",NA,NA,"s/nº","São Paulo","Iguape","Mata Iguape","-47.5553","-24.7081","1894","09","29",NA,"2005","08","29",NA,NA,"-47.5553","-24.7081",NA,NA,NA,NA,NA,NA
"116","2019-01-25 15:46:48-02","IAC","IAC","34701","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","O. Handro",NA,"Brasil",NA,NA,NA,NA,"867","São Paulo","Salesópolis","Boracéia","-45.8464","-23.5322","1959","06","10",NA,"2004","09","10",NA,NA,"-45.8464","-23.5322",NA,NA,NA,NA,NA,NA
"117","2019-01-25 15:46:48-02","IAC","IAC","38075","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","W. Boone",NA,"Brasil",NA,NA,NA,NA,"1299","Espírito Santo","Santa Teresa","Estação Ecológica de Santa Lúcia, leito do rio Timbuí","-40.6003","-19.9356","1989","07","06",NA,"2018","02","01",NA,NA,"-40.6003","-19.9356",NA,NA,NA,NA,NA,NA
"118","2019-01-25 15:46:48-02","IAC","IAC","38083","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","E. Bausen & W. Pizziolo",NA,"Brasil",NA,NA,NA,NA,"108","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, para baixo da cachoeira","-40.6003","-19.9356","1998","07","29",NA,"2018","02","01",NA,NA,"-40.6003","-19.9356",NA,NA,NA,NA,NA,NA
"119","2019-01-25 15:46:48-02","IAC","IAC","38084","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","L.J.C. Kollmann; E. Bausen & W. Pizziolo",NA,"Brasil",NA,NA,NA,NA,"555","Espírito Santo","Fundão","Goiapaba-Açu, terreno de Paulo Schifler","-40.4067","-19.9325","1998","09","15",NA,"2018","02","01",NA,NA,"-40.4067","-19.9325",NA,NA,NA,NA,NA,NA
"120","2019-01-25 15:46:48-02","IAC","IAC","38119","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","P.L.R. Moraes",NA,"Brasil",NA,NA,NA,NA,"105","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9972","-23.8783","1990","06","12",NA,"2018","01","26",NA,NA,"-47.9972","-23.8783",NA,NA,NA,NA,NA,NA
"121","2019-01-25 15:46:48-02","IAC","IAC","38896","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","E. Ramos & R.B. Torres","J.R. Pirani",NA,"Brasil",NA,NA,NA,NA,"822","São Paulo","Iguape","Estação Ecológica de Juréia","-47.5553","-24.7081","1983","08","27",NA,"2004","08","27",NA,NA,"-47.5553","-24.7081",NA,NA,NA,NA,NA,NA
"122","2019-01-25 15:37:07-02","IAC","IAC","38901","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.J.F. Garcia","R.J.F. Garcia",NA,"Brasil",NA,"Arvore comLinquen, bromelias e trepadeiras, ramos pedentes peciolos vermelhos",NA,NA,"421","São Paulo","São Paulo","Parque Santo Dias, Trilha das Quadras","-46.6361","-23.5475","1993","09","29",NA,"1995","09","29",NA,NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA
"123","2019-01-25 15:46:48-02","IAC","IAC","42566","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","J.E.L.S. Ribeiro et al.",NA,"Brasil",NA,NA,NA,NA,"412","São Paulo","Ubatuba","Picinguaba, trilha do Morro do Corsário em direção ao mangue","-45.0711","-23.4339","1988","08","06",NA,"2004","09","06",NA,NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA
"124","2019-01-25 15:37:07-02","IAC","IAC","42802","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R. Marquete","D. Sucre",NA,"Brasil",NA,NA,NA,NA,"10008","Rio de Janeiro","Rio de Janeiro","Guanabara, Morro do Rangel, Recreio dos Bandeirantes","-43.2075","-22.9028","1973","05","31",NA,"2000","11","21",NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA,NA
"125","2019-01-25 15:46:48-02","IAC","IAC","46312","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","F. Barros",NA,"Brasil",NA,NA,NA,NA,"945","São Paulo","Cananéia","Ilha do Cardoso, morro marginal ao rio Canjoca","-47.9267","-25.0147","1983","09","15",NA,"1985","05","16",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA
"126","2019-06-24 08:13:59-03","IAC","IAC","46313","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","S. Romaniuc Neto & M. Kirizawa",NA,"Brasil",NA,NA,NA,NA,"208","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Rio Canjoca","-47.9267","-25.0147","1984","07","22",NA,"1996","09","22",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA
"127","2019-06-24 08:13:59-03","IAC","IAC","46314","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","S. Romaniuc Neto & M. Kirizawa",NA,"Brasil",NA,"Nome vulgar: Figueira mata-pau",NA,NA,"195","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9267","-25.0147","1984","08","21",NA,"2004","10","21",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA
"128","2019-01-25 15:46:48-02","IAC","IAC","46315","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B. Torres","J.B. Baitello",NA,"Brasil",NA,NA,NA,NA,"16","São Paulo","Cananéia","Ilha do Cardoso, Cachoeira do Engenho","-47.9267","-25.0147","1981","11","10",NA,"1996","09","10",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA
"129","2019-01-25 15:46:48-02","IAC","IAC","46316","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","J.A. Pastore","B.J. Pickel",NA,"Brasil",NA,NA,NA,NA,"s/nº","São Paulo","São Paulo","Horto Florestal","-46.6361","-23.5475","1945","05","29",NA,"1994","07","29",NA,NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA
"130","2019-06-24 08:13:59-03","IAC","IAC","50434","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",NA,"Brasil",NA,"subparcela 4, indivíduo I 0097",NA,NA,"548","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","2007","10","03",NA,"2007","10","03",NA,NA,"-45.083511","-23.367009",NA,NA,NA,NA,NA,NA
"131","2020-01-27 18:26:10-03","IAC","IAC","56916","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R. Marquete","H.C. Lima & S.C. Sodré et al.",NA,"Brasil",NA,"ocasional no subosque",NA,NA,"7471","Rio de Janeiro","Saquarema","Sampaio Correa, Morro dos Pregos, Fazenda da Dona Eny","-42.5103","-22.9201","2012","05","16",NA,"2018","07","16",NA,NA,"-42.5103","-22.9201",NA,NA,NA,NA,NA,NA
"132","2019-12-09 15:04:02-03","IAC","IAC","57483","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","A. Amaral Jr., et al.","A. Amaral Jr.; J.O. Mendonça; O. Dias & V. Evangelista",NA,"Brasil",NA,"Coordenadas originais: 22°22#?#04S, 52°51#?#55",NA,NA,"275","Mato Grosso do Sul","Anaurilândia","Rio Paraná, ilha a montante da barragem de Porto Primavera","-52.865278","-22.367778","1998","10","17",NA,"1998","10","17",NA,NA,"-52.865278","-22.367778",NA,NA,NA,NA,NA,NA
"133","2020-07-23 12:08:26-03","CEPLAC","CEPEC","66015","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"E. A. Anunciação","O. Handro",NA,"Brasil",NA,NA,NA,NA,"867","São Paulo","SALESÓPOLIS","Boraceia.","-45.8400001525879","-23.5300006866455","1959","06","10",NA,NA,NA,NA,"18032","auto",NA,NA,NA,"30/12/1959",NA,NA,NA,NA
"134","2019-11-13 16:04:15-03","UNISANTA","HUSC","2080","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Martins, S.E.","Sampaio, P.S.P.; Martins, S.E.",NA,"Brasil",NA,"Árvore, 8m alt., flores amarelo-esverdeado. Tronco com espinhos ramificados.; Floresta de restinga úmida.",NA,NA,"341","São Paulo","Bertioga","São Lourenço. Rod. SP-55, km 211,5. Fazneda da Família Pinto.","-46.138599395752","-23.8544006347656","1999","09","02",NA,"1999","09",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 16:04:15-03","UNISANTA","HUSC","2088","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Martins, S.E.","Martins, S.E.; Sampaio, P.S.P.",NA,"Brasil",NA,"Árvore 7m alt.,flores avermelhadas.; Floresta de restinga úmida.",NA,NA,"544","São Paulo","Bertioga","São Lourenço. Rod. SP-55, km 211,5. Fazneda da Família Pinto.","-46.138599395752","-23.8544006347656","1999","09","02",NA,"1999","09",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-05-06 12:02:22-03","UFU","HUFU","15361","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Anunciação, E.A.","Handro, O.",NA,"Brasil",NA,"Árvore com flores masculinas verde-amareladas.; Mata.","HUFU00024666","HUFU00024666","867","São Paulo","Salesópolis","Boraceia","-45.8400001525879","-23.5300006866455","1959","06","10",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-05-06 12:02:22-03","UFU","HUFU","37629","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, R.B.","Ribeiro, J.E.L.S.; Furlan, A.",NA,"Brasil",NA,"Árvore, ca. 12 m. Caule com espinhos grossos e ocos. Flores masculinas com corola rósea e estames amarelos.","HUFU00024665","HUFU00024665","402","São Paulo","Ubatuba","Picinguaba, Trilha do morro do Canário em direção ao mangue.","-45.0699996948242","-23.4300003051758","1988","08","06",NA,"2001","02","15","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 14:57:30-03","UFSC","FLOR","43220","PreservedSpecimen","Plantae",NA,"Malpighiales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Zipparro, V.B.",NA,"Brasil",NA,"árvore, Fruto Imaturo, verde a verde-amarelados; maduros são vermelhos a vinho, 9m altura","FLOR0043220",NA,"1807","São Paulo","Sete Barras","Parque Intervales-Base Saibadela, trilha do Quilombo, prá cima do Ponto 23.","-47.9199981689453","-24.3799991607666","1999","10","17",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-04 15:46:15-03","IF","SPSF","09904","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"R.B.Torres","O.Handro","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"867","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,"1959","06","10",NA,"2004","09","30",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"140","2021-03-04 15:46:15-03","IF","SPSF","40071","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","G.A.D.C. Franco","M. Delbel & R.T. Polisel & R.L.R.Santos","América do Sul","Brasil",NA,"COLETA: árvore, 7m alt., espinhos no tronco; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",NA,NA,"10","SP","Mairiporã","P.E.Cantareira, regiao de Aguas Claras","-46.633611","-23.420556","2008","06","04",NA,"2008","07","10",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1077",NA,NA
"141","2021-03-04 15:46:15-03","IF","SPSF","42329","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.T.Polisel","R.T.Polisel & N.M.Ivanauskas & M.C.Assis","América do Sul","Brasil",NA,"COLETA: Arvoreta de 2 m. Flores verdes e estames amarelos.; GEOGRAFIA: Na área do estudo fitossociológico em Floresta Ombrófila Mista.;",NA,NA,"735","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","2008","05","31",NA,"2008","06","30",NA,NA,NA,NA,"Magnoliopsida",NA,"1115","1115",NA,NA
"142","2021-03-04 15:46:15-03","IF","SPSF","01858","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"R.B.Torres","A. Rodrigues","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273","1943","09","15",NA,"2004","10","31","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"143","2021-03-04 15:46:15-03","IF","SPSF","30277","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,"S.A.Nicolau","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2440","SP","Luiz Antonio","Várzea do Jenipapo",NA,NA,"1998","02","23",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"144","2021-03-04 15:46:15-03","IF","SPSF","07890","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"R.B.Torres","J.B.Baitello","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cachoeira do Engenho&nf;;",NA,NA,"16","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","1981","11","10",NA,"2004","10","31","37574","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"145","2021-03-04 15:46:15-03","IF","SPSF","24076","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,"L.Rossi","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"657","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395","1990","08","15",NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"146","2021-03-04 15:46:15-03","IF","SPSF","24077","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,"L.Rossi","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"734","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395","1990","10","18",NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"147","2021-03-04 15:46:15-03","IF","SPSF","32703","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"J.A.Pastore","F.T.Rocha & O.T. Aguiar & J.B.Baitello","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8,5m altura; 9,8cm ao nível do DAP. Frutos.&nf;Na mata; GEOGRAFIA: trilha da Agua Branca;",NA,NA,"121","SP","Ilhabela","Parque Estadual da Serra do Mar","-45.3499984741211","-23.7700004577637","2000","06","28",NA,"2003","11","26","23719","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"148","2021-03-04 15:46:15-03","IF","SPSF","02153","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","R.B.Torres","D.Bento Pickel","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,NA,"SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273","1945","05","29",NA,"2004","09","30","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"149","2021-03-04 15:46:15-03","IF","SPSF","06186","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,"R.B.Torres","M.A. Cunha","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273","1947","10","06",NA,"2004","10","31","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"150","2021-03-04 15:46:15-03","IF","SPSF","30036","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,"F.C.P.Garcia","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"107","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","1988","09","03",NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"151","2021-03-04 15:46:15-03","IF","SPSF","30032","PreservedSpecimen","Plantae","Magnoliophyta","Salicales","Salicaceae","Xylosma","glaberrima","Xylosma glaberrima",NA,NA,"J.E.L.S. Ribeiro","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"412","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","1988","08","06",NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"152","2020-12-29 09:51:36-03","MCN-FZBRS","HAS","97502","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","glaberiima","Xylosma glaberiima","Sleumer","Sleumer","Konciski, M.",NA,"Brasil",NA,"Árvore, 15 m. Herbário João Mattos.","HAS0097502",NA,"178","São Paulo","Serra da Cantareira",NA,NA,NA,"1935","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","80839","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer","Loefgren, A.",NA,"Brasil",NA,"Herbário Joáo Mattos","HAS0080839",NA,"s.n","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484","1885","08",NA,NA,"1952",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 09:54:36-03","MCN-FZBRS","HAS","42794","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Anunciação, E.A.","Handro, O.",NA,"Brasil",NA,"Árvore pequena da mata. Flores masculinas verde-amareladas. SP","HAS0042794",NA,"867","São Paulo","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455","1959","06",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
