"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"49","2020-12-21 16:46:08-03","MBM","MBM","194395","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand ex Char.","Bidá, A.","636",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Vista Engenheiro Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM194395","MBM194395","Bidá, A.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:46:08-03","MBM","MBM","23466","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand ex Char.","Hatschbach, G.","1085",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM023466","MBM023466","Sobral, M.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-04 15:43:28-03","MNHN","RECOLNAT_MNHN_P","P04488213","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Dusén, P.",NA,"1911","9","13",NA,"Brasil","Paraná",NA,"Serra do Mar, Caravalho (Caixa de Agua)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488213' target='other'> <mi>dwc_moreinfo</mi></a>","P04488213","P04488213_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13001",NA,NA,NA
"52","2015-09-04 15:43:28-03","MNHN","RECOLNAT_MNHN_P","P04488214","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Hoehne, F.C.",NA,"1931","9","23",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04488214' target='other'> <mi>dwc_moreinfo</mi></a>","P04488214","P04488214_01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"28275",NA,NA,NA
"53","2015-09-04 19:52:07-03","MNHN","RECOLNAT_MNHN_P","P05278485","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Kuhlmann, M.",NA,"1947","1","31",NA,"Brasil","São Paulo","São Paulo","Mata do Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05278485' target='other'> <mi>dwc_moreinfo</mi></a>","P05278485","P05278485_01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"3438",NA,NA,NA
"54","2021-02-11 17:21:54-03","UFPR","UPCB","95029","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Völtz, R.R. | Brotto, M.L.","1456","2017","08","26",NA,"Brasil","Paraná","Morretes","Parque Estadual do Marumbi","-48.915","-25.445","820","820",NA,"Estrato superior de Floresta Ombrófila Densa Montana de encosta. Árvore 10 m alt.; botões florais alvacentos","UPCB0035669",NA,"Völtz, R.R.","-48.915000","-25.445000",NA,NA,"2017",NA,"12",NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:21:54-03","UFPR","UPCB","44796","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Goldenberg, R.","521","2001","11","05",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arvoreta 3m alt., com frutos imaturos..",NA,NA,"Goldenberg, R.",NA,NA,"12577","auto","2001",NA,"01","01",NA,NA,NA,NA,NA
"56","2021-02-11 17:21:54-03","UFPR","UPCB","25973","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Bidá, A.","636","1990","10","28",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Serra do Mar, Vista Eng. Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, ca. 2m, flor esverdeada. Próximo ao caminho dos Jesuítas..",NA,NA,"Aranha Filho, J.L.M.",NA,NA,"30514","auto","2005",NA,"07",NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:21:54-03","UFPR","UPCB","39466","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Pessoa, S.de V.A.","281","1987","08","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Fazenda Sophronites, Rio das Flores","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Arvoreta caída, semi-umbrófila, folhas discolores verdes, botões florais alvo-esverdeados. Alt. 1200m..",NA,NA,"Bidá, A.",NA,NA,"33190","auto","1999",NA,"09","03",NA,NA,NA,NA,NA
"58","2021-02-11 17:21:54-03","UFPR","UPCB","47694","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Goldenberg, R.","617","2004","02",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 7m, frutos imaturos verdes, maduros enegrecidos. Floresta ombrófila densa montana..",NA,NA,"Aranha Filho, J.L.M.",NA,NA,"12577","auto","2005",NA,"07",NA,NA,NA,NA,NA,NA
"59","2021-02-11 17:21:54-03","UFPR","UPCB","49786","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Goldenberg, R.","669","2004","10","01",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 9m, flores brancas com odor forte, adocicado..",NA,NA,"Reginato, M.",NA,NA,"12577","auto","2004",NA,"10",NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:21:54-03","UFPR","UPCB","39467","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Martinelli, G.","11819","1986","10","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Mury, Macaé de Cima, nascente do Rio das Flores","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore, saxícola na margem de cachoeira, 5-6m, folhas discolores, flores com cálice verde, corola alva, estames alvo. Matas remanescentes de floresta pluvial tropical costeira..",NA,NA,"Bidá, A.",NA,NA,"33190","auto","1999",NA,"09","03",NA,NA,NA,NA,NA
"61","2021-02-11 17:21:54-03","UFPR","UPCB","18316","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Cervi, A.C.","3117","1990","05","23",NA,"Brasil","Paraná","Quatro Barras","Serra do Mar, Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Arvoreta, 3m, fruto verde..",NA,NA,"Aranha Filho, J.L.M.",NA,NA,"17116","auto","2005",NA,"07",NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:21:54-03","UFPR","UPCB","27376","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Bidá, A.","650","1990","03","23",NA,"Brasil","Paraná","Morretes","Serra do Mar, estrada da Graciosa, Caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, 2m, fruto imaturo..",NA,NA,"Aranha Filho, J.L.M.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2010-02-19 15:46:00-02","MO","MOBOT","100253779","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Peter W. Fritsch","Fritsch 1823","2005","10","17","South America","Brazil","Paraná","Piraquara","Road to and vicinity of SANEPAR Water Company. 500 m from Represa do Carvalhinho, ca. 23 km from BR-277.","-48.9766667","-25.4908333","1048.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","3390216","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Gert G. Hatschbach","Hatschbach 45289","1982",NA,NA,"South America","Brazil","Paraná",NA,"purgatorio mun. S jose dos Pinhais.",NA,NA,NA,NA,NA,NA,NA,NA,"G. hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-04-04 17:00:41-03","UNIOESTE","UNOP","1552","S","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Goldenberg, R.","521","2001","11","05",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arvoreta 3m alt., com frutos imaturos.",NA,NA,"Goldenberg, R.",NA,NA,"12577","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-08-31 08:55:04-03","INPA","INPA","132362","S","Plantae","Dicotyledon Asterids","Ericales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Hatschbach, GG","48990","1984","08","10","Southern America","Brasil","Paraná","São José dos Pinhais","Col. Santos Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"INPA0132362","INPA0132362 INPA0132362_e","Hatschbach, GG",NA,NA,"45291","auto","1984",NA,"12",NA,NA,NA,NA,NA,NA
"67","2020-08-31 08:55:04-03","INPA","INPA","141301","S","Plantae","Dicotyledon Asterids","Ericales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Hoehne, FC","s.n.","1931","09","23","Southern America","Brasil","São Paulo","São Paulo","Parque do Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"INPA0141301","INPA0141301 INPA0141301_e INPA0141301_e1","Bidá, A",NA,NA,"53584","auto","1996",NA,"05",NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","42086",NA,"Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","P.W. Fritsch; J.L.M. Aranha Filho","1823","2005","10","17",NA,"Brasil","Paraná","Piraquara","road to and vicinity of SANEPAR Water Company. 500m from Represa do Carvalhinho, ca 23km from BR-277","-48.976944","-25.490833","1048","1048",NA,"Transition between Arancaria forest and Mata Atlântica. Tree 5m tall. Flowers spicy-fragant. Corolla green, corolla lobes reflexed, stamens incurved-connivent, filaments white. Growing along trail at edge of forest in partial shade in","MBML042086",NA,NA,"48W58'37","25S29'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-26 13:58:54-03","IMA","MAC","4883","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","F.C.Hoehne","s.n.","1931","09","23",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico - Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore; Mata Atlântica","MAC0004883",NA,"F.C.Hohne",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2427705","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","O. Handro","58585","1933","10","12","South America - Neotropics","Brazil","São Paulo",NA,"Brasil- Estado de São Paulo: São Paulo, Jabaquara.",NA,NA,NA,NA,NA,NA,"US03135810","US03135810_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"71","2020-09-12 05:00:02-03","US","US","3076614","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","G. Hatschbach","48990","1984","8","10","South America","Brazil","Paraná",NA,"Col. Santos Andrade (mun. S. José dos Pinhaes) Paraná.",NA,NA,NA,NA,NA,NA,"US03135805","US03135805_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"72","2020-09-12 05:00:02-03","US","US","2340867","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","-- Reitz & Klein, --","9139","1959","9","18","South America","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau. Mata.",NA,NA,"750",NA,NA,NA,"US03135806","US03135806_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"73","2020-09-12 05:00:02-03","US","US","2057284","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","G. Hatschbach","2507","1951","9","29","South America","Brazil","Paraná",NA,"Est. Paraná (Brasil). Mun. Piraquara. Rio Taquary.",NA,NA,NA,NA,NA,NA,"US03135808","US03135808_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"74","2020-09-12 05:00:02-03","US","US","1998073","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","G. Hatschbach","1085","1948","11","2","South America","Brazil","Paraná",NA,"Est. Paraná. Mun. Piraquara. Banhado.",NA,NA,NA,NA,NA,NA,"US03135809","US03135809_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"75","2020-09-12 05:00:02-03","US","US","2173559","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","R. Reitz","5744","1953","9","15","South America","Brazil","Paraná",NA,"Santa Catarina. Estr. Curitiba-Paranaguá (Alta Serra) Paraná. Mata.",NA,NA,"900",NA,NA,NA,"US03135807","US03135807_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"76","2019-12-09 17:31:00-03","UFPR","EFC","5793","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Gatti, G.; Tiepolo, G.; Klechowicz, N.A.","74","1997","01","16",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,NA,NA,"Árvore 7m, interior de capoeira, frutos imaturos verdes","EFC005793",NA,"Brotto, M.L.","-49.0036","-25.3887",NA,NA,"2017",NA,"07","07",NA,NA,NA,NA,NA
"77","2019-12-09 17:31:00-03","UFPR","EFC","14184","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Völtz, R.R.","531","2015","05","30",NA,"Brasil","Paraná","São José dos Pinhais","Borda do Campo","-49.1043","-25.5297","920","920",NA,"Árvore 8m alt.; frutos verdes, flores senescentes, botão floral alvacento; sub-bosque floresta parqueada","EFC014184",NA,NA,"-49.1043","-25.5297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-07 09:13:04-03","UEFS","HUEFS","6660","PreservedSpecimen","Plantae","Angiospermae","Ericales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Hoehne, F.C.",NA,"1931","09","23",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0006660","HUEFS0006660","J.L.M.Aranha Filho",NA,NA,"53584","auto","2010","Asteranae","05",NA,NA,NA,NA,NA,NA
"79","2020-04-21 17:42:15-03","F","FMNH-SEEDPLANTS","V0361728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0361728F",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Possible type",NA
"80","2018-04-06 15:25:16-03","F","FMNH-SEEDPLANTS","V0437373F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"F. C. Hoehne","28275","1931","9","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437373F","V0437373F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"81","2018-04-06 15:25:16-03","F","FMNH-SEEDPLANTS","V0437374F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"F. C. Hoehne","28275","1931","9","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437374F","V0437374F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"82","2018-04-06 15:25:17-03","F","FMNH-SEEDPLANTS","V0437375F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"F. C. Hoehne","28275","1931","9","23","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437375F","V0437375F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"83","2018-04-06 15:25:17-03","F","FMNH-SEEDPLANTS","V0437376F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"G. G. Hatschbach","45289","1982","9","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437376F","V0437376F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"84","2018-04-06 15:25:17-03","F","FMNH-SEEDPLANTS","V0437377F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"G. G. Hatschbach","48990","1984","8","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437377F","V0437377F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"85","2018-04-06 15:25:17-03","F","FMNH-SEEDPLANTS","V0437378F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"P. E. Gibbs & H. F. Leitao Filho","5635","1977","8","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437378F","V0437378F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"86","2018-04-06 15:25:18-03","F","FMNH-SEEDPLANTS","V0437379F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"P. Dusén","13001","1911","9","13","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0437379F","V0437379F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"87","2020-07-23 12:23:43-03","CEPLAC","CEPEC","39553","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora",NA,"F. C. Hoehne",NA,"1931","09","23",NA,"Brasil","São Paulo","SÃO PAULO","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"F. C. Hoehne",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 17:30:57-03","UEM","HUEM","5243","S","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Bidá, A","636","1990","10","28",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Serra do Mar - vista de Eng. Lacerda","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore com cerca de 2 m. de altura; próximo ao Caminho dos Jesuítas; flores esverdeadas","HUEM000013280","HUEM000013280","Bidá, A",NA,NA,"30514","auto","1990",NA,"10",NA,NA,NA,NA,NA,NA
"89","2020-11-12 16:59:12-03","UEL","FUEL","19385","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Bidá, A","636","1990","10","28",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa (Serra do Mar,Vista Eng. Lacer, Vista Eng. Lacerda) Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL005086",NA,"Bidá, A",NA,NA,"30514","auto","1990",NA,"10",NA,NA,NA,NA,NA,NA
"90","2019-11-01 15:11:16-03","UnB","UB","157646","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand.","Hatschbach, G","48990","1984","08","10","Southern America","Brasil","Paraná ","São José dos Pinhais","Col. Sto. Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore 6m, flor verde pálido.; Mata.",NA,NA,"Hatschbach, G",NA,NA,"45291","auto","1984",NA,"12",NA,NA,NA,NA,NA,NA
"91","2021-03-04 15:42:50-03","IF","SPSF","40688","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","R.T. Polisel","697","2007","02","01","América do Sul","Brasil","SP","Juquitiba","Estrada da Palestina","-47.090278","-23.975556","700","700",NA,"COLETA: Arvoreta 4m, frutos imaturos verdes.; GEOGRAFIA: km 330 da BR-116, a 8 km após mo bairro do Lamartino, margem da estrada;",NA,NA,"J.L.M.Aranha Filho",NA,NA,NA,NA,"2010","Magnoliopsida","04","13",NA,NA,NA,NA,NA
"92","2018-09-20 10:12:55-03","CAS","CAS-BOT","592244","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Hatschbach, G.","48990","1984","10",NA,"South America","Brazil","Paraná",NA,"Col. Sto. Andrade (mun. S. José dos Pinhais)",NA,NA,NA,NA,NA,"Árvore 6 m, flor verde pálido, mata.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"93","2018-09-20 10:07:44-03","CAS","CAS-BOT","592245","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Hoehne, F. C.","s.n.","1931","9",NA,"South America","Brazil","São Paulo",NA,"São Paulo, nativa no Jardim Botanico (Parque do Estado)",NA,NA,NA,NA,NA,"Arvore da mata, flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"94","2018-09-20 10:20:08-03","CAS","CAS-BOT","592243","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Fritsch, P. W.; Filho, J. L. M. Aranha","1823","2005","10",NA,"South America","Brazil","Paraná",NA,"Mun. Piraquara, road to and vicinity of SANEPAR Water Company. 500 m from Represa do Carvalhinho, ca. 23 km from BR - 277. Transition between Arancaria forest and Mata Atlântica","-48.9767222222","-25.4908055556","1048",NA,NA,"Tree 5 m tall. Flowers spicy-fragrant. Corolla green, corolla lobes reflexed, stamens incurved-connivent, filaments white.",NA,NA,NA,"48° 58' 36.2 W","25° 29' 26.9 S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:19:35-03","IBt","SP","430298","S","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","Shirasuna, RT; Souza, FO; Clóvis","530","2007","10","23",NA,"Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Pastore, JA",NA,NA,"53584","auto","2011",NA,"06","03",NA,NA,NA,NA,NA
"96","2016-05-04 15:07:28-03","GH","HU-HERB","GH 00076967","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","nitidiflora","Symplocos nitidiflora","Brand","F. Sellow","221",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"221",NA,"Isolectotype","undetermined"
