"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","geoFlag","class","order","typeStatus","relatedCatalogItem","occurrenceRemarks","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","fieldNumber","individualCount","infraspecificEpithet"
"49","2021-01-14 15:33:12-03","MN","R","217612","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Silva, I.C.","2382","2013","08","05",NA,"Brasil","Rio de Janeiro","Macaé","Frade","-42.109639","-22.240083",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42°6'34,7W","22°14'24,3S","310","310",NA,NA,NA,NA
"50","2021-01-14 15:33:12-03","MN","R","217616","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Duarte, A.P.",NA,"1954",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"51","2021-01-14 15:33:12-03","MN","R","238863","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Maringá","Rio preto, piscina natural","-44.582381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44°34'56.57W","22°19'27.22S",NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:33:12-03","MN","R","222988","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo","C.P. Bove","2014",NA,NA,"R.S.Couto; Philbrick, C.T.","696","2012",NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","Rio Corrégi Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coleção líquida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:33:12-03","MN","R","238865","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Maringá","Rio preto, piscina natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:33:12-03","MN","R","215293","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","2197","2010","02","06",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","49773",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"55","2021-01-14 15:33:12-03","MN","R","215295","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Philbrick, C.T.","2326","2012","06","28",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","49773",NA,"auto",NA,NA,NA,NA,"Coleção de rochas Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:33:12-03","MN","R","215296","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Philbrick, C.T.","2322","2012","06","28",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192","49773",NA,"auto",NA,NA,NA,NA,"Coleção de rochas Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:33:12-03","MN","R","215267","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1084","2002","12","31",NA,"Brasil","Espírito Santo","Afonso Cláudio",NA,"-41.1239013671875","-20.0741996765137","25110",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"58","2021-01-14 15:33:12-03","MN","R","215261","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1060","2002","06","17",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"59","2021-01-14 15:33:12-03","MN","R","215266","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1082","2002","12","24",NA,"Brasil","Minas Gerais","Alto Jequitibá",NA,"-41.9664001464844","-20.423900604248","13125",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"60","2021-01-14 15:33:12-03","MN","R","215276","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1118","2003","03","04",NA,"Brasil","Minas Gerais","Bueno Brandão",NA,"-46.3507995605469","-22.4407997131348","18795",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"61","2021-01-14 15:33:12-03","MN","R","215289","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1837 A","2007","02","24",NA,"Brasil","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"62","2021-01-14 15:33:12-03","MN","R","215253","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, A.D. & Occhi, R.","1045","2002","05","14",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"63","2021-01-14 15:33:12-03","MN","R","215234","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, C.B.","861","2001","05","25",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacú",NA,"-42.6530990600586","-22.4624996185303","32671",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"64","2021-01-14 15:33:12-03","MN","R","215235","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Gil, A.; Francischehi, C.","22","2001","08","15",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"65","2021-01-14 15:33:12-03","MN","R","215228","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Francischehi, C.","837","2001","02","07",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"66","2021-01-14 15:33:12-03","MN","R","215227","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Francischehi, C.","836","2001","02","07",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"67","2021-01-14 15:33:12-03","MN","R","215279","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1130","2003","07","06",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"68","2021-01-14 15:33:12-03","MN","R","215278","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1128","2003","07","05",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae (Coleta de DNA)",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"69","2021-01-14 15:33:12-03","MN","R","215274","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1110","2003","11","22",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"70","2021-01-14 15:33:12-03","MN","R","215273","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1108","2003","02","22",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"71","2021-01-14 15:33:12-03","MN","R","215244","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1025","2002","03","03",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"72","2021-01-14 15:33:12-03","MN","R","215243","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1020","2002","03","02",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"73","2021-01-14 15:33:12-03","MN","R","215242","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1022","2002","03","03",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"74","2021-01-14 15:33:12-03","MN","R","215241","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1024","2002","03","03",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"75","2021-01-14 15:33:12-03","MN","R","213089","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo","Leite, B.","2000","05","25","Moreira, C.B.",NA,"2000","05","07",NA,"Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373","17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:33:12-03","MN","R","215224","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Moreira, C.B.","92","2000","05","07",NA,"Brasil","Rio de Janeiro","Mangaratiba",NA,"-44.040599822998","-22.9596996307373","17272",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"77","2021-01-14 15:33:12-03","MN","R","215277","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1126","2003","06","22",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809","34470",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"78","2021-01-14 15:33:12-03","MN","R","215229","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","841","2001","04","28",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414","30526",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"79","2021-01-14 15:33:12-03","MN","R","215280","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1340","2004","06","17",NA,"Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561","29995",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"80","2021-01-14 15:33:12-03","MN","R","221538","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo","Silva, I.C.","2014","07","08","Silva, I.C.; Lourenço, A.R.; Santos, L.A. & Vieira, T.A.F.","86","2014","07","08",NA,"Brasil","Rio de Janeiro","Sumidouro",NA,"-42.6747016906738","-22.0496997833252","24384",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:33:12-03","MN","R","215270","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1096","2003","01","21",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484","30784",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"82","2021-01-14 15:33:12-03","MN","R","215275","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1113","2003","03","04",NA,"Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879","17674",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"83","2021-01-14 15:33:12-03","MN","R","215281","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1338","2004","06","17",NA,"Brasil","Rio de Janeiro","Silva Jardim","Aldeia Velha","-42.3917007446289","-22.6508007049561","29995",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"84","2021-01-14 15:33:12-03","MN","R","215251","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1039","2002","05","11",NA,"Brasil","Rio de Janeiro","Silva Jardim","Aldeia Velha","-42.3917007446289","-22.6508007049561","29995",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"85","2021-01-14 15:33:12-03","MN","R","215250","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1037","2002","05","11",NA,"Brasil","Rio de Janeiro","Silva Jardim","Aldeia Velha","-42.3917007446289","-22.6508007049561","29995",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"86","2021-01-14 15:33:12-03","MN","R","215260","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, A.D. & Occhi, R.","1057","2002","06","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha","-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"87","2021-01-14 15:33:12-03","MN","R","215290","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Ribeiro, M.; Torres, C.","1","2008","05","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha","-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"88","2021-01-14 15:33:12-03","MN","R","215287","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Ribeiro, M.; Torres, C.","2","2008","05","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha","-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"89","2021-01-14 15:33:12-03","MN","R","215256","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, A.D.","1051","2002","06","04",NA,"Brasil","Rio de Janeiro","Petrópolis","Cascatinha","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"90","2021-01-14 15:33:12-03","MN","R","215236","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","893","2001","09","08",NA,"Brasil","Rio de Janeiro","Petrópolis","Cascatinha","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"91","2021-01-14 15:33:12-03","MN","R","215255","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, A.D.","1050","2002","06","04",NA,"Brasil","Rio de Janeiro","Petrópolis","Cascatinha","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"92","2021-01-14 15:33:12-03","MN","R","215240","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Gil, A. & Moreira, A.","928","2001","12","18",NA,"Brasil","Rio de Janeiro","Petrópolis","Correias","-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"93","2021-01-14 15:33:12-03","MN","R","215246","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1027","2002","03","29",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga","Cruzeiro","-44.0950012207031","-22.1494007110596","20148",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"94","2021-01-14 15:33:12-03","MN","R","215247","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Costa, W. & Costa, B.B.","1028","2002","03","29",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga","Cruzeiro","-44.0950012207031","-22.1494007110596","20148",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"95","2021-01-14 15:33:12-03","MN","R","215245","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.","1026","2002","03","29",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga","Cruzeiro","-44.0950012207031","-22.1494007110596","20148",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"96","2021-01-14 15:33:12-03","MN","R","215233","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, C.B.","857","2001","05","25",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacú","Faraó","-42.6530990600586","-22.4624996185303","32671",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"97","2021-01-14 15:33:12-03","MN","R","215231","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Bove, C.P.; Moreira, C.B.","856","2001","05","25",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacú","Faraó","-42.6530990600586","-22.4624996185303","32671",NA,"auto",NA,NA,NA,NA,"Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,"Álcool 70%",NA,NA,NA
"98","2021-01-14 15:33:12-03","MN","R","213086","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Koschnitzke, C.; Silva, I.",NA,"2011","07","06",NA,"Brasil","Rio de Janeiro","Macaé","Frade","-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-01-14 15:33:12-03","MN","R","213087","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo","Koschnitzke, C.","2010","04","13","Silva, I.; Koschnitzke, C.",NA,"2011","07","06",NA,"Brasil","Rio de Janeiro","Macaé","Frade","-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-01-14 15:33:12-03","MN","R","213088","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo",NA,NA,NA,NA,"Koschnitzke, C.; Silva, I.",NA,"2011","07","06",NA,"Brasil","Rio de Janeiro","Macaé","Frade","-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-01-14 15:33:12-03","MN","R","215900","PreservedSpecimen","Plantae",NA,"Podostemaceae","Podostemum","weddellianum","Podostemum weddellianum","(Tul.) C.T. Philbrick & Novelo","Silva, I.C.","2013","05","20","Silva, I.C.; Canalli, Y.M.","76","2013","05","08",NA,"Brasil","Rio de Janeiro","Macaé","Frade","-41.7868995666504","-22.3708000183105","47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
