"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","eventTime","fieldNumber","individualCount"
"329","2020-08-20 20:40:26-03","UFSC","FLOR","37214","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Falkenberg, D.B.","2008",NA,NA,"Falkenberg, D.B.; Oliveira, C.P.L. de","11065","2008","07","24","Brasil","Santa Catarina","Florianópolis","Morro do Canto da Lagoa, Ilha de Santa Catarina.","-48.480833","-27.633611","48º28'51''W","27º38'1''S","180","180","arvoreta, 6m altura, 15 cm dAp, flor em botão, pétalas brancas","FLOR0037214",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-20 14:58:16-03","UFSC","FLOR","59884","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, R.C.","2014","09","09","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","15","2014","09","09","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.195556","-27.108611","49º11'44''W","27º6'31''S","706","706","Arvoreta. Doação Herbário FURB 46677.","FLOR0059884","FLOR0059884",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-08-20 14:58:16-03","UFSC","FLOR","63747","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2010","10","29","Korte, A.; Kniess, A.","4139","2010","08","19","Brasil","Santa Catarina","Joinville","Local: Serra Queimada.","-49.049722","-26.100278","49º2'59''W","26º6'1''S","1167","1167","Florística IFFSC 1065b (arvoreta); Estádio de suces.: avançado; Hábito: arvoreta; Cor da Flor: branca","FLOR0063747","FLOR0063747",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-20 14:58:16-03","UFSC","FLOR","68301","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Duane","2019","12","17","Espindola, A.; Caddah, M.K.","132","2019","11","08","Brasil","Santa Catarina","Florianópolis","Pântano do Sul. Trilha para a praia da Lagoinha do Leste.","-48.506111","-27.779167","48º30'22''W","27º46'45''S","60","60","Em Floresta Ombrofila Densa. Arbórea, 3m alt. Planta coletada para estudos no projeto 'Flora da Ilha de Santa Catarina'","FLOR0068301",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 20:40:26-03","UFSC","FLOR","15518","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","1985",NA,NA,"Hatschbach, G.","19755","1968","07","30","Brasil","Paraná","Morretes","Estr. Graciosa, Alto da Serra.","-48.834400177002","-25.476900100708",NA,NA,"900","900","arbusto, flor pedúnculo e cálice vermelho-pinhão, corola comumente com mancha vermelha externa, 2,5m altura","FLOR0015518",NA,NA,"Myrtales",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 20:40:26-03","UFSC","FLOR","19819","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Hatschbach, G.","1986",NA,NA,"Silva, J.M.; Cordeiro, J.","155","1986","08","28","Brasil","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"arvoreta, flor alva, 5m altura","FLOR0019819",NA,NA,"Myrtales",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 20:40:26-03","UFSC","FLOR","6731","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2007",NA,NA,"Mattos, J.","9684","1962","01","05","Brasil","Rio de Janeiro","Petrópolis","Serra da Estrada, Secretario, na base do Morro Maria Comprida","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"pequena árvore com 3m de altura, flores brancas Habitat: mata virgem","FLOR0006731","FLOR0006731",NA,"Myrtales",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 20:40:26-03","UFSC","FLOR","18815","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","1989",NA,NA,"Falkenberg, D.B.","4831","1989","08","15","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Empresa Florestal RH), via Lajeado Alto (Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"800","800","arbusto, flor em botão, 4m altura","FLOR0018815",NA,NA,"Myrtales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:40:26-03","UFSC","FLOR","23102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Falkenberg, D.B.","1993",NA,NA,"Falkenberg, D.B.","6194","1993","09","17","Brasil","Santa Catarina","Blumenau","Vale do rio Júlio, Fazenda Faxinal.","-49.0661010742188","-26.9193992614746",NA,NA,"500","500","arbusto, flor branca, 4m altura","FLOR0023102",NA,NA,"Myrtales",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-08-20 20:40:26-03","UFSC","FLOR","1255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1969",NA,NA,"Klein, R.M.","7838","1968","08","07","Brasil","Santa Catarina","Florianópolis","Morro Costa Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","arvoreta, flor branca, 5m altura","FLOR0001255",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"339","2020-08-20 20:40:26-03","UFSC","FLOR","1251","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1967",NA,NA,"Klein, R.M.","7553","1967","08","23","Brasil","Santa Catarina","Florianópolis","Morro Costa Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","arbusto, flor branca, 3m altura","FLOR0001251",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"340","2020-08-20 14:58:16-03","UFSC","FLOR","1245","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","7528","1967","07","27","Brasil","Santa Catarina","Florianópolis","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arvoreta, flor branca, 6m altura","FLOR0001245",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"341","2020-08-20 20:40:26-03","UFSC","FLOR","1595","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1967",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","6796","1966","09","13","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","arvoreta, flor branca, 6m altura","FLOR0001595",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"342","2020-08-20 20:40:26-03","UFSC","FLOR","1249","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1967",NA,NA,"Klein, R.M.","7536","1967","08","22","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","arbusto, flor branca, 3m altura","FLOR0001249",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"343","2020-08-20 14:58:16-03","UFSC","FLOR","41257","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2017","02","24","Silva Filho, F.A. da; Reis, A.","73a","1983","09","03","Brasil","Santa Catarina","Florianópolis","Ponta Norte, Ilha do Cmapeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","arbusto, flor branca, 1m altura","FLOR0041257",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"344","2020-08-20 20:40:26-03","UFSC","FLOR","27805","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","1984",NA,NA,"Souza, M.L.; et alii","247","1984","09","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","arbusto, flor pétala branca, cálice vinho; com cheiro de canela, 2m altura","FLOR0027805",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"345","2020-08-20 20:40:26-03","UFSC","FLOR","5490","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1976",NA,NA,"Klein, R.M.; Bresolin, A.","8377","1969","10","15","Brasil","Santa Catarina","Florianópolis","Santo Antonio, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","arvoreta, Fruto Maduro, avermelhado, 4m altura","FLOR0005490",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"346","2020-08-20 20:40:26-03","UFSC","FLOR","1816","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1971",NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","8731","1970","08","19","Brasil","Santa Catarina","Florianópolis","Santo Antônio, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","arvoreta, flor branca, 4m altura","FLOR0001816",NA,NA,"Myrtales",NA,NA,NA,"27000","auto",NA,NA,"kleinii",NA,NA,NA,NA
"347","2020-08-20 20:40:26-03","UFSC","FLOR","67601","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, C.D.","1974",NA,NA,"Klein, R.M.","9661","1971","08","11","Brasil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"20","20","Arbusto, 3m, flores brancas Habitat: Mata, beira rio","FLOR0067601","FLOR0067601_01 FLOR0067601_02",NA,"Myrtales",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"348","2020-08-20 20:40:26-03","UFSC","FLOR","3481","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1974",NA,NA,"Klein, R.M.; Bresolin, A.","9786","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"20","20","arbusto, Fruto Maduro, vermelho, 3m altura","FLOR0003481",NA,NA,"Myrtales",NA,NA,NA,"13751","auto",NA,NA,"kleinii",NA,NA,NA,NA
"349","2020-08-20 20:40:26-03","UFSC","FLOR","17723","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","1988",NA,NA,"Falkenberg, D.B.","4733","1988","09","10","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"650","650","arbusto, 2m altura. Com frutos","FLOR0017723",NA,NA,"Myrtales",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"350","2020-08-20 20:40:26-03","UFSC","FLOR","3812","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1976",NA,NA,"Bresolin, A.","854","1973","09","21","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"200","200","arvoreta, flor branca, 3 a 4m altura","FLOR0003812",NA,NA,"Myrtales",NA,NA,NA,"29971","auto",NA,NA,"kleinii",NA,NA,NA,NA
"351","2020-08-20 20:40:26-03","UFSC","FLOR","8551","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.; Padovani, C.R.","2557","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"150","150","arbusto, 2m altura","FLOR0008551",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 20:40:26-03","UFSC","FLOR","8528","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.; Padovani, C.R.","2535","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"200","200","arbusto, 3m altura","FLOR0008528",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"353","2020-08-20 20:40:26-03","UFSC","FLOR","3824","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1055","1973","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","árvore fina, ereta, Fruto Maduro, roxo, 15m altura","FLOR0003824",NA,NA,"Myrtales",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"354","2020-08-20 20:40:26-03","UFSC","FLOR","3811","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,"Legrand, C.D.","1976",NA,NA,"Bresolin, A.","798","1973","08","24","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","arvoreta, flor branca, 6m altura","FLOR0003811",NA,NA,"Myrtales",NA,NA,NA,"23385","auto",NA,NA,"kleinii",NA,NA,NA,NA
"355","2020-08-20 20:40:26-03","UFSC","FLOR","24317","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.","6717","1994","07","16","Brasil","Santa Catarina","Rancho Queimado","Sítio Trisâmia.","-49.0217018127441","-27.6725006103516",NA,NA,"900","900","arvoreta, flor em botão, 6m altura","FLOR0024317",NA,NA,"Myrtales",NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA
"356","2020-08-20 14:58:16-03","UFSC","FLOR","41716","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2017","02","24","Cardoso, J.H.; Anjos, A.","40","1995","10","31","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","árvore, 2,5m altura, fruto imaturo verde, maduro vermelho. parcela 6.","FLOR0041716",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"357","2020-08-20 14:58:16-03","UFSC","FLOR","18977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2017","02","24","Falkenberg, D.B.; Souza, M.L.","4852","1989","10","28","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de Monta de Caprinos da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,"150","150","arbusto ou arvoreta, Fruto Imaturo, verde, 3 a 6m altura","FLOR0018977",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"358","2020-08-20 14:58:16-03","UFSC","FLOR","41719","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2017","02","24","Reis, A.","2520","1994","08","30","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","arvoreta, 3m altura, flor creme","FLOR0041719",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-04 15:45:23-03","IF","SPSF","50436","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legrand","E.H.P.Barretto","2016","01","22","E.H.P.Barretto et al.","628","2016","01","06","Brasil","SP","São Paulo","Sítio José Toco","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 7 m, 25 cm DAP, casca rugosa fendilhada, fruto vermelho-vináceo vivo; GEOGRAFIA: Mata bosqueada, topoo de morro, propriedade de José Guilguer Reimberg;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"360","2021-03-04 15:45:23-03","IF","SPSF","21884","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"O.T. Aguiar","2016","07","18","J.A.Pastore","804","1997","07","29","Brasil","MG","Naque","Nascente do Rio Tietê","-45.583333","-23.583333",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"361","2021-03-04 15:45:23-03","IF","SPSF","21500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","O.T. Aguiar","2016","07","18","O.T. Aguiar","621","1997","05","26","Brasil","SP","Salesópolis","nascente do Tiete","-45.583333","-23.583333",NA,NA,"1105","1105","COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetaçao secundaria&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"362","2021-03-04 15:45:23-03","IF","SPSF","39363","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legrand","O.T. Aguiar","2007","10","25","R.Esteves & R.C.Sousa & J.B.Silva & J.M.Silva","181","2007","08","07","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.765556","-23.451667",NA,NA,"1007","1007","COLETA: Arbusto, 2m. Flores brancas perfumadas, presença de polinizadores (abelha).; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"363","2021-03-04 15:45:23-03","IF","SPSF","40027","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","O.T. Aguiar","2008","04","09","F.M.Souza & R.C.Sousa & M.D.Bel & A.N.Oliveira","1088","2008","03","25","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.763056","-23.451667",NA,NA,"972","972","COLETA: Árvore, 3,5m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"364","2021-03-04 15:45:23-03","IF","SPSF","40596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legrand","O.T. Aguiar","2014","09","06","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1287","2007","11","04","Brasil","SP","São Paulo","P.E.Jaraguá","-46.765833","-23.452778",NA,NA,"1040","1040","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 4m, frutos arroxeados.; GEOGRAFIA: Trilha do Pai Zé.&nf;Estádio médio de regeneração.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"365","2021-03-04 15:45:23-03","IF","SPSF","40597","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legrand","O.T. Aguiar","2017","09","06","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1288","2007","11","04","Brasil","SP","São Paulo","P.E.Jaraguá","-46.765833","-23.452778",NA,NA,"1040","1040","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 4m, flores alvas.; GEOGRAFIA: Trilha do Pai Zé.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"366","2021-03-04 15:45:23-03","IF","SPSF","54229","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","A.Maruyama","2019","07","20","A.Maruyama & L.Cicco","1440","2019","07","12","Brasil","SP","Cunha",NA,"-45.014722","-23.253889",NA,NA,"1060","1060","COLETA: Arbusto de 2,5 m de altura. Frutos vermelhos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Trilha do Rio Bonito. Floresta secundária em regeneração, abandonada há mais de 40 anos.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"367","2021-03-04 15:45:23-03","IF","SPSF","26903","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"M.Sobral",NA,NA,NA,"J.M.Silva & C.B.Poliquesi","1474","1995","08","03","Brasil","PR","Morretes","mata pluvial de encosta de morro","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 5m, flor alva. Mata pluvial da encosta de morro.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"368","2021-03-04 15:45:23-03","IF","SPSF","12175","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"Osny T. Aguiar","2017","09","06","J.M.Silva & J.Cordeiro","155",NA,NA,NA,"Brasil","PR","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 5m, flor alva. Mata pluvial.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"369","2021-03-04 15:45:23-03","IF","SPSF","37966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","E.M.Norman & L.B.Smith","G.Hatschbach","2006","01","10","G.Hatschbach & E.Barbosa","79601","2006","08","19","Brasil","SC","Grão Pará","serra do corvo branco","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,"COLETA: Paredão Rochoso.&nf;Arbusto 1m., flor alva.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"24844","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"370","2021-03-04 15:45:23-03","IF","SPSF","53230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","O.T. Aguiar","2018","10","11","L.C.Bernacci et al.","4848","2012","10","04","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"950","950","COLETA: Arvoreta com aprox. 6m de altura. Flores brancas. Frutos imaturos obovados.; GEOGRAFIA: 23.0744 N , -44.9597 L;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"371","2021-03-04 15:45:23-03","IF","SPSF","13056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"Osny T. Aguiar",NA,NA,NA,"O.T. Aguiar","309","1989","07","21","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta com cerca de 4m alt, flores creme.; GEOGRAFIA: Materia coletado na bacia D' topo do morro.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"372","2021-03-04 15:45:23-03","IF","SPSF","13074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"Osny T. Aguiar","2017","09","06","O.T. Aguiar","318","1989","07","19","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta com aproximadamente 1m, frutos avermelhados.; GEOGRAFIA: Bacia D' picada do aparelho.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"373","2021-03-04 15:45:23-03","IF","SPSF","13076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legrand","O.T.Aguiar","2007","09","28","O.T. Aguiar","319","1989","07","19","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta co aproximadamete 2m.; GEOGRAFIA: Bacia D, picada do aparelho;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"374","2021-03-04 15:45:23-03","IF","SPSF","13377","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"O.T. Aguiar","363","1989","11","23","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"375","2021-03-04 15:45:23-03","IF","SPSF","21499","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","O.T. Aguiar","2016","06","15","J.A.Pastore & O.T. Aguiar & A.Custodio Filho & G. A. D. C. Franco","791","1997","05","26","Brasil","SP","Salesópolis","nascente do Tiete","-45.8400001525879","-23.5300006866455",NA,NA,"1105","1105","COLETA: Arvoreta fina, ca. 2m altura, frutos.; GEOGRAFIA: vegetaçao secundaria&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
