"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem"
"96","2021-02-11 17:21:32-03","UFPR","UPCB","76357","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J.","Amorim, A.M.A.","7500","2008","07","16","Brasil","Espírito Santo","Nova Venécia","-40.4006004333496","-18.710599899292","-40432","-18782",NA,NA,"2011","07",NA,"Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata da Fazenda Santa Rita. Floresta Estacional Semidecidual. 154m.",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 8m alt. Folhas verdes, a face superior escura e brilhante. Frutos passados nigrescentes..","42400","auto",NA,NA,NA,NA,NA
"97","2021-02-11 17:21:32-03","UFPR","UPCB","30774","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Gomes, M.","Chagas e Silva, F.",NA,"1983","08","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"1998","07","21","Pico Marumbi - picada de acesso",NA,NA,NA,NA,NA,NA,"Arbusto 2,5m de altura, com flores roxas. Frequente na área..","30514","auto",NA,NA,NA,NA,NA
"98","2020-11-10 04:40:00-03","MO","MOBOT","100888155","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.","C.M. Taylor (MO)","Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4145","2014","11","26","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camacã. RPPN Serra Bonita.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2018-01-04 13:26:00-02","MO","MOBOT","3121551","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.","C.M. Taylor (MO)","José R. Pirani|Jacquelyn A. Kallunki","Pirani 3564","1995","2","20","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marica; Itaipuacu, serra da Tiririca, alto do morro no limite com o municipio de Niteroi. Trilha para a Pedra do Elefante.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2018-01-04 11:47:00-02","MO","MOBOT","3121707","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.","C.M. Taylor (MO)","Gert G. Hatschbach","Hatschbach 17197","1967","9","14","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Serrinha",NA,NA,NA,NA,"South America",NA,NA,"37295","auto",NA,NA,NA,"1",NA
"101","2020-03-28 16:58:00-03","MO","MOBOT","3122746","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"José R. Pirani","Pirani 3535","1994","12","9","Brazil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,NA,NA,"Morro Grande, a3km W da saída da cidade na rodovia para Jerônimo Monteiro (BR-482). Floresta atrás da Serraria de Pedras Marmoraes",NA,NA,NA,NA,"South America",NA,NA,"35694","auto",NA,NA,NA,"1",NA
"102","2017-12-27 16:28:00-02","MO","MOBOT","100176573","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"José R. Pirani|I. Cordeiro|A.C. Marcato|Renato de Mello-Silva|M.C. Assis","Pirani 4519","1999","10","16","Brazil","Rio de Janeiro",NA,"-44.6833333","-23.2666667",NA,NA,NA,NA,NA,NA,NA,"Mun. Parati, estrada não-pavimentada para Parati-mirim, a ca. 2 km da BR (Rio-Santos). Mata Atlântica.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2017-12-27 16:28:00-02","MO","MOBOT","3122439","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"Ricardo Callejas|Edgar B. dos Santos","Callejas Posada 1546","1983","10","27","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Municipio de Ilhéus. Area do CEPEC (CENTRO de Pesquisas do Cacau) km 22 da Rodovia Ilhéus/Itabuna (BR415). Regioa de Mata Higrófila Sul Baiana","50.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2018-06-26 05:23:00-03","MO","MOBOT","3122627","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"W. Wayt Thomas|André M. Amorim|J. Lima da Paixão|Sérgio C. de Sant'Ana|B.C. Clifton","Thomas 13591","2003","7","26","Brazil","Bahia",NA,"-40.11111","-13.94694",NA,NA,NA,NA,NA,NA,NA,"Mun. Jequié: Serra do Brejo, Fazenda of Francisco Brito, 10.5km S of Mandacara on raod to Serra do Brejo (road that goes past stadium) Southern Bahian mesopjyllous forest, in good condition","600.00000000","700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2017-12-27 16:29:00-02","MO","MOBOT","3122865","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"W. Wayt Thomas","Thomas 14203","2004","9","21","Brazil","Bahia",NA,"-39.56527","-15.39138",NA,NA,NA,NA,NA,NA,NA,"Camacan. RPPN Serra Bonita. 9.6km NNW of Camacan on raod to Jacareci and Jussari; then 6km up road to Serra Bonita","820.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2017-12-27 16:28:00-02","MO","MOBOT","3123066","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"W. Wayt Thomas","Thomas 13874","2004","2","6","Brazil","Bahia",NA,"-40.12694","-13.95166",NA,NA,NA,NA,NA,NA,NA,"Mun. Jequié. Fazenda do Brejo (owned by Clarissa) 13.6km S of Mandacaru (junctions of stadium road and road to Jequié) on road to serra dos Brejos and then to the west around the mountain. southern Bahian Moist Forest.","690.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2016-09-15 10:17:31-03","UNIOESTE","UNOP","7699","S","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.","Schinemann, D.A.","Mota, A.L.P.","1669","1993","10","20","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"2016","06","27","Mata da Galeria,Área 12, Municipio de Indianópolis.",NA,NA,NA,NA,NA,NA,"Árvore de até 8 m de altura. Casca produndamente fissurada, coricenta, casca interna bege amarelada; flores brancas lilás, aromáticas. Mata de Galeria.","58223","auto",NA,NA,NA,NA,NA
"108","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","13406",NA,"Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; et al","3073","2000","08","23","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML013406",NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"Arbusto na sombra.",NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","42312",NA,"Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J. Jardim/II-2006","W. W. Thomas; S.C. Sant'Ana, J.L. Paixão & A.M. Amorim","14203","2004","07","21","Brasil","Bahia","Camacan","-39.565278","-15.391389","39W33'55","15S23'29","MBML042312",NA,NA,NA,NA,"RPPN Serra Bonita. 9,6km NNW of Camacan on road to Jacareci and Jussari; then 6km up road to Serra Bonita","820","820",NA,NA,NA,NA,"Monatne Tropical Moist Forest. Small tree, 4m, inflorescence and corollas pale purplish blue",NA,NA,NA,NA,NA,NA,NA
"110","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","561",NA,"Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J. Jardim/22-04-2004","G. Martinelli",NA,"1986","07","25","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML000561",NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"Arbusto 3m, heliófila, folhas conolores, inflorescência pedunculo alvo, flores com pedicelos lilas claro, pétalas roxas.",NA,NA,NA,NA,NA,NA,NA
"111","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","8432",NA,"Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J. Jardim/22-04-2004","L. Kollmann; E. Bausen & W. Pizziolo","617","1998","09","29","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML008432",NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"Semi rupícola. Arbusto 3m. Flores roxas azuladas. Pedúnculo avermelhado.",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10941",NA,"Plantae","Rubiaceae","Faramea","percyanea","Faramea percyanea","Zahlbr.","Mário Gomes/2006","V. Demuner; E. Bausen & W. Pizziolo","50","1999","09","28","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","MBML010941",NA,NA,NA,NA,"Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"Arbusto 2,5m sobre rochas, com inflorescencia rosada, flores lilases e frutos verdes.",NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","50210",NA,"Plantae","Rubiaceae","Faramea","percyanea","Faramea percyanea","Zahlbr.","A.A. Assis/Dez.2013","A. M. Assis; J. Freitas","3787","2013","03","09","Brasil","Espírito Santo","Santa Leopoldina","-40.551694","-20.1135","40W33'6,1","20S6'48,6","MBML050210","MBML050210",NA,NA,NA,"RPPN Rancho Chapadão - Bragança","650","650",NA,NA,NA,NA,"Arbusto 4m. Flores e botões lilás. Interior de floresta de encosta preservada.",NA,NA,NA,NA,NA,NA,NA
"114","2021-01-19 14:30:51-03","MBML","MBML-HERBARIO","45337",NA,"Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","J.P.F. Zorzanelli, 9/3/2020","J. Gurtler","48","2012","01","18","Brasil","Espírito Santo","Santa Teresa","-40.6775","-19.8025","40W40'39","19S48'9","MBML045337","MBML045337",NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.","237","237",NA,NA,NA,NA,"Arbusto de porte alto (3,0 mts aprox.), solo profundo, infrutescências terminais verdes com pedunculo vinhático",NA,NA,NA,NA,NA,NA,NA
"115","2020-07-15 14:43:37-03","UNESP-RC","HRCB","71795","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Jardim, J. - via web","Sabino",NA,NA,NA,NA,"Brasil","São Paulo","Porto Ferreira","-47.416667","-21.816667","47°25'0.0006W","21°49'0.0006S",NA,NA,NA,NA,NA,"Parque Estadual de Porto Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-26 13:58:05-03","IMA","MAC","41459","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3585","2009","05","08","Brasil","Alagoas","Mar Vermelho","-36.382306","-9.480367","-36.382306","-9.480367","MAC0041459","MAC0041459",NA,NA,NA,"Fazenda Canadá.",NA,NA,NA,NA,NA,NA,"Árvore ca. 4 m de altura. Frutos verdes, raque rósea.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA
"117","2021-01-26 13:58:05-03","IMA","MAC","41649","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3775","2009","05","08","Brasil","Alagoas","Mar Vermelho","-36.382306","-9.480367","-36.382306","-9.480367","MAC0041649","MAC0041649",NA,NA,NA,"Fazenda Canadá.",NA,NA,NA,NA,NA,NA,"Árvore ca. 3 m de altura. Frutos roxos.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA
"118","2021-01-26 13:58:05-03","IMA","MAC","42044","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Chagas-Mota; J.W.A.Silva; D.S.Correia","3879","2009","05","30","Brasil","Alagoas","Mar Vermelho","-36.382306","-9.480367","-36.382306","-9.480367","MAC0042044","MAC0042044",NA,NA,NA,"Fazenda Canadá.",NA,NA,NA,NA,NA,NA,"Árvore ca. 5 m de altura. Flores roxas.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA
"119","2021-01-26 13:58:05-03","IMA","MAC","42045","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Chagas-Mota; J.W.A.Silva; D.S.Correia","3880","2009","05","30","Brasil","Alagoas","Mar Vermelho","-36.382306","-9.480367","-36.382306","-9.480367","MAC0042045","MAC0042045",NA,NA,NA,"Fazenda Canadá.",NA,NA,NA,NA,NA,NA,"Árvore ca. 5 m de altura. Frutos verdes.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA
"120","2021-02-09 10:13:50-03","UENF","HUENF","5396","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Braga, J.M.A.","Mauad, L.P.; Souza, T.P.","114","2010","01","13","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S","HUENF00005399",NA,"2010","10","09","Morro Itaoca","201","201",NA,NA,NA,NA,"Planta arbórea, fruto verde, pecíolof roxo, coletada na borda da trilha para a torre",NA,NA,NA,NA,NA,NA,NA
"121","2021-02-09 10:13:50-03","UENF","HUENF","8251","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Gomes, M.","Gaglianone, M.C.; et al.",NA,"2005","01","05","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.066667","-21.4","41º4'W","21º24'S","HUENF00008255",NA,"2006","02","17","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,NA,NA,NA,NA,"Coletado em área queimada; Paisagem: mata de tabuleiro; Forma de vida: arbusto;",NA,NA,NA,NA,NA,NA,NA
"122","2021-02-25 10:12:21-03","CVRD","CVRD","15931","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Filipe Torres-Leite","Siqueira, G.S.","1292","2018","10","11","BRASIL","ES","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"CVRD015931",NA,"2018","10","11",NA,"295","295","Magnoliophyta","Gentianales","América do Sul",NA,"Col. Adic. Fernando C. A. C. Filho, Fabiano S. Rocha, Ronnie Gonçalves <ll>dwc_commonname:</ll> Cravo mesclado","37987","auto",NA,"Magnoliopsida",NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","1543131","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"A. Gehrt","5609","1921","5","4","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02690460","US02690460_01",NA,NA,NA,"Alto da Serra, arvore pequena da matta da Estacao Biologica, Casco da Vacca [unsure placement].",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"J. Hage","1545","1981","12","8","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regiao Cacaueira da Bahia, Municipio de Ilheus, Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilheus.Itabua (BR 415), Regiao de Mata Higrofila Sul Baiana, Quadra D [unsure placement].","50",NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","3147147","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"T. S. Santos","1840","1971","8","16","Brazil","Bahia",NA,NA,NA,NA,NA,"US02690456","US02690456_01",NA,NA,NA,"Regiao Cacaueira da Bahia, BA, Municipio de Itapebi, Faz. Ventania Rod. a Itaimbe, Mata.",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2580062","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"M. Kuhlmann","2692","1951","5","11","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02690459","US02690459_01",NA,NA,NA,"Paranapiacaba, Estacao Biologica.",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","3090422","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"J. Kuhlman","06551",NA,NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,"US02690458","US02690458_01",NA,NA,NA,"Varzeas do Rio Pancas, Colatina, Rio Dell.",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3147150","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"R. Callejas & E. B. Santos","1546","1983","10","27","Brazil","Bahia",NA,NA,NA,NA,NA,"US02690453","US02690453_01",NA,NA,NA,"Municipio de Ilheus, Area do CEPEC (Centro de Pequisas do Cacau) km 22 da Rodovia Ilheus/Itabuna (BR 415), Regiao de Mata Higrofila Sul Baiana, Quadra D. [unsure placement]","50",NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","3147146","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"M. Sobral & E. B. Santos","5494","1987","3",NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"US02690454","US02690454_01",NA,NA,NA,"Reserva CEPEC, quadra D, Ilheus, BA.",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2869115","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"T. S. S.","1840","1971","7","16","Brazil","Bahia",NA,NA,NA,NA,NA,"US02690457","US02690457_01",NA,NA,NA,"Ba. Itapebi. Faz. Ventania rod. a Itaimbé.",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3147148","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll. Arg.",NA,"J. Hage","556","1981","3","17","Brazil","Bahia",NA,NA,NA,NA,NA,"US02690455","US02690455_01",NA,NA,NA,"Regiao Cacaueira da Bahia, Municipio de Ilheus, Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilheus/Itabuna (BR 415), Regiao de Mata Higrofila Sul Baiana, Quadra D [unsure placement].","50",NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2821361","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll. Arg.",NA,"J. P. P. Carauta","278","1965","10","31","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US02690494","US02690494_01",NA,NA,NA,"Parati-Mirim.",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","44743","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00960755","US00960755_01 US00960755_02",NA,NA,NA,"Brazil",NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","3721616","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,NA,"C. Baez, T. Lima & E. Fernandez","575",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"-43.0272","-22.9736",NA,NA,"US03065646","US03065646_01",NA,NA,NA,"Niterói. Parque Estadual da Serra da Tiririca. Itacoatiara. Subida entre a entrada do parque e a bifurcaçãomda trilha entre o Costão e o Bananal.","39",NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2777354","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,NA,"J. P. P. Carauta","1084","1970","4","19","Brazil",NA,NA,NA,NA,NA,NA,"US02691036","US02691036_01",NA,NA,NA,"Guanabara, Serra Carioca, Vila da Floresta",NA,NA,NA,"Rubiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"136","2019-12-09 17:30:51-03","UFPR","EFC","15378","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Marinero, F.","Völtz, R.R.","1195","2016","07","22","Brasil","Paraná","Guaraqueçaba","-48.2994","-25.1618","-48.2994","-25.1618","EFC015378",NA,"2017","03","08","RPPN Salto Morato","250","250",NA,NA,NA,NA,"Arvoreta 2,5 m alt.; flores com pedúnculo alvo-azulada e pétalas azuladas; interior da Floresta Ombrófila Densa Submontana a 250 m s.n.m.",NA,NA,NA,NA,NA,NA,NA
"137","2020-10-15 09:54:03-03","UFPR","EFC","12074","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Blum, C.T.","Blum, C.T.; Proença, R.T.","361","2008","11","15","Brasil","Paraná","Morretes","-48.6987","-25.614","-48.6987","-25.6140","EFC012074",NA,"2008","11","15","Serra da Prata","970","970",NA,NA,NA,NA,"Planta com aprox. 1,8 m. aos 970 m.s.n.m. Flor roxa.",NA,NA,NA,NA,NA,NA,NA
"138","2019-12-09 17:30:51-03","UFPR","EFC","14519","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Marinero, F.; Völtz, R.R.","Völtz, R.R.; Santos, G.H.","688","2014","09","08","Brasil","Paraná","Morretes","-48.9176","-25.443","-48.9176","-25.4430","EFC014519",NA,"2015","11","20","Parque Estadual do Marumbi, trilha noroeste","600","600",NA,NA,NA,NA,"Arvoreta 2m alt. no sub-bosque da floresta de encosta; flores azul a anilada e frutos verdes. __COMMOM_NAME__: Pimenteira-selvagem",NA,NA,NA,NA,NA,NA,NA
"139","2020-01-14 12:02:20-03","USP","SPF","231096","PreservedSpecimen","Plantae","Rubiaceae","Faramea","australis","Faramea australis","(Vell.) Müll.Arg.","Gomes, M","Gomes, M","1113","2015","10","31","Brasil","Rio de Janeiro","Rio de Janeiro","-42.229722","-22.986111","-42.229722","-22.986111","SPF00231096",NA,"2015","10",NA,NA,"35","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 18:29:38-03","USP","SPF","150487","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, JG","Pirani, JR","4926","2002","01","30","Brasil","Espírito Santo","Santa Teresa","-40.719444","-19.846667","-40.719444","-19.846667","SPF00150487",NA,"2005",NA,NA,"São Sebastião, Várzea Alegre, 1,4 km de Santa Bárbara na estrada para Colatina, Faz. do Sr. Djalma Novelli.","180","180",NA,NA,NA,NA,"Arvoreta delgada, 5 m alt. À sombra densa no interior da mata. Folhas dispostas bem paralelamente ao solo. Infrutescência pendente toda lilás (rosa-intenso), frutos verde-claros.",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:30:04-03","USP","SPF","151925","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, JG","Fiaschi, P","949","2002","01","30","Brasil","Espírito Santo","Santa Teresa","-40.719444","-19.846667","-40.719444","-19.846667","SPF00151925",NA,"2002","12",NA,NA,"180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:30:04-03","USP","SPF","176424","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Leite, FT","Amorim, AMA","5715","2006","03","03","Brasil","Bahia","Camacan","-39.565278","-15.391667","-39.565278","-15.391667","SPF00176424",NA,NA,NA,NA,"RPPN Serra Bonita, 9.7 km de Camacan na estrada para Jacareci, dai 6 km SW na estrada para a RPPN e Torre. TRilha ado lado da Reserva Becker, em ramal descendo o riacho.","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:30:04-03","USP","SPF","100651","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, JG","Pirani, JR","3535","1994","12","09","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"SPF00100651",NA,"2002","12",NA,"Morro Grande",NA,NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA
"144","2019-11-13 11:30:04-03","USP","SPF","100535","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, JG","Pirani, JR","3385","1994","12","05","Brasil","Espírito Santo","Marilândia","-40.5416984558105","-19.4127998352051",NA,NA,"SPF00100535",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21644","auto",NA,NA,NA,NA,NA
"145","2019-11-13 11:30:04-03","USP","SPF","138515","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Jardim, JG","Pirani, JR","4519","1999","10","16","Brasil","Rio de Janeiro","Paraty","-44.683333","-23.266667","-44.683333","-23.266667","SPF00138515",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
