"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","stateProvince","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"509","2020-12-21 16:41:31-03","MBM","MBM","142191","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G.","Oliveira, U.P. de",NA,NA,NA,"Brazil","Guapirama","Sítio JP","-50.0396995544434","-23.5160999298096",NA,NA,NA,NA,"MBM142191","MBM142191",NA,NA,NA,"8","Paraná",NA,"Southern America",NA,NA,NA,NA,NA,"18301","auto",NA,NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:41:31-03","MBM","MBM","12258","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM012258","MBM012258",NA,NA,NA,"18135","Paraná",NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:41:31-03","MBM","MBM","8032","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM008032","MBM008032",NA,NA,NA,"18494","Paraná",NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:41:31-03","MBM","MBM","20600","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Guaratuba","Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM020600",NA,NA,NA,NA,"28605","Paraná",NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:41:31-03","MBM","MBM","167549","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM167549","MBM167549",NA,NA,NA,"3398","Paraná",NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:41:31-03","MBM","MBM","336461","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Marestoni, T.M.","Carneiro, J.S.; et al.; et al.","2005","10","03","Brazil","Lupionópolis","RPPN Mata São Pedro","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,"MBM336461","MBM336461","2007","08","14","653","Paraná","Árvore, 8m; flores velhas; frutos imaturos","Southern America",NA,NA,NA,NA,NA,"11262","auto",NA,NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:41:31-03","MBM","MBM","259395","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G.","Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.",NA,NA,NA,"Brazil","Tunas do Paraná","Estrada Pacas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM259395","MBM259395",NA,NA,NA,"3359","Paraná",NA,"Southern America",NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:41:31-03","MBM","MBM","252256","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Smith, S.F.","Kegler, A.",NA,NA,NA,"Brazil","Caxias do Sul","São Gotardo","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM252256","MBM252256",NA,NA,NA,"435","Rio Grande do Sul",NA,"Southern America",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"517","2020-12-21 16:41:31-03","MBM","MBM","130705","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Klein, R.","Klein, R.",NA,NA,NA,"Brazil","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM130705","MBM130705",NA,NA,NA,"8187","Santa Catarina",NA,"Southern America",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"518","2019-08-15 09:04:10-03","UESC","UESC","24364","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Guedes, M.L.","Guedes, M.L.","2018","06","28","Brasil","Tucano",NA,"-38.984722","-11.0175","38W59'5''","11S1'3''",NA,NA,"UESC0024364",NA,"2018","10",NA,"30592","Bahia","Árvore: de ca 4m de altura.",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"519","2019-08-15 09:04:10-03","UESC","UESC","24329","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Guedes, M.L.","Guedes, M.L.","2018","04","22","Brasil","Conceição do Coité",NA,"-39.266667","-11.55","39W16'","11S33'",NA,NA,"UESC0024329",NA,"2018","06",NA,"30457","Bahia","Árvore de ca. 7 m de altura.",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"520","2015-09-29 09:14:40-03","MNHN","RECOLNAT_MNHN_P","P00734751","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry","Blanchet, J.S.",NA,NA,NA,"Brésil",NA,"Jacobine",NA,NA,NA,NA,NA,NA,"P00734751","P00734751_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734751' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"isolectotype",NA,NA,NA,NA,NA,NA,NA,"3304",NA
"521","2015-09-29 08:23:57-03","MNHN","RECOLNAT_MNHN_P","P00734752","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry","Blanchet, J.S.",NA,NA,NA,"Brésil",NA,"Jacobine",NA,NA,NA,NA,NA,NA,"P00734752","P00734752_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734752' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"isolectotype",NA,NA,NA,NA,NA,NA,NA,"3304",NA
"522","2016-09-23 15:50:40-03","MNHN","RECOLNAT_MNHN_P","P00868446","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Brandbyge","Gaudichaud, C.",NA,NA,NA,"Brésil",NA,"Province de Rio-Grande",NA,NA,NA,NA,NA,NA,"P00868446","P00868446_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868446' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1810",NA
"523","2016-10-17 11:46:12-02","MNHN","RECOLNAT_MNHN_P","P04927866","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Blanchet, J.S.",NA,NA,NA,"Brésil",NA,"Bahia",NA,NA,NA,NA,NA,NA,"P04927866","P04927866_01 P04927866_02",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04927866' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,"3272",NA
"524","2015-09-04 17:05:57-03","MNHN","RECOLNAT_MNHN_P","P04927867","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Blanchet, J.S.",NA,NA,NA,"Brésil",NA,"Bahia",NA,NA,NA,NA,NA,NA,"P04927867","P04927867_01 P04927867_02",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04927867' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,"3272",NA
"525","2015-09-04 17:54:41-03","MNHN","RECOLNAT_MNHN_P","P05335108","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,NA,NA,NA,"P05335108","P05335108_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05335108' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2016-03-09 17:11:52-03","MNHN","RECOLNAT_MNHN_P","P00903283","PreservedSpecimen",NA,"Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Laurênio, A.|Gomes, A.P.S.|Tschá, M.C.","1995","7","20","Brasil","Floresta","Reserva Biológica de Serra Negra","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,"P00903283","P00903283_01",NA,NA,NA,NA,"Pernambuco","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00903283' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,"87756","auto",NA,NA,NA,NA,NA,"90",NA
"527","2020-10-01 14:16:11-03","JBB","HEPH","31614","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"VALEC","2015","04","07","Brasil","São Félix do Coribe",NA,"-44.1946983337402","-13.4006004333496",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"s.n.","Bahia","SIRGAS 2000 23S - N 8515056,13 / L 587655,76","Southern America",NA,NA,"Dicotyledon","Caryophyllales",NA,"38487","auto",NA,NA,NA,NA,NA,NA,NA
"528","2020-12-11 11:40:26-03","UFMG","BHCB","169997","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Stival-Santos, A; Legal, E; Silveira, S","2009","10","25","Brasil","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.179722","-27.116111","-49.179722","-27.116111","350","350","BHCB014667",NA,"2010","01","25","1289","Santa Catarina","Arbórea, 9 m de altura. Flores verdes vináceas.; Beira de estrada. Floresta ombrófila densa.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-12-11 11:40:26-03","UFMG","BHCB","43269","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-12-11 11:40:26-03","UFMG","BHCB","50503","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-12-11 11:40:26-03","UFMG","BHCB","50504","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-12-11 11:40:26-03","UFMG","BHCB","71189","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Silva, JM",NA,NA,NA,"Brasil","Turnas do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3359","Paraná",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-12-11 11:40:26-03","UFMG","BHCB","59571","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Carneiro, J",NA,NA,NA,"Brasil","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"792","Paraná",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA
"534","2020-12-11 11:40:26-03","UFMG","BHCB","36388","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,NA,NA,NA,NA,"Brasil","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Minas Gerais",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA
"535","2021-03-24 17:18:28-03","UFMA","MAR","9555","S","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","PENDRY, C. A.","CHAGAS, F. e CHAGAS E FILHO.","1991","11","25","Brasil","Londrina","Parque Estadual Mata dos Godoy.","-51.162778","-23.310556","51º09'46W","23º18'38S",NA,NA,NA,NA,"2003","03",NA,"1455","Paraná","Árvore 27m; botões florais esverdeados, flores cremes, odoriferas; pouco frequente; ligação do transecto 2 e 3.",NA,NA,NA,NA,NA,"Paratype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-02-11 17:21:24-03","UFPR","UPCB","22065","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.",NA,"Silveira, M.","1991","08","24","Brasil","Londrina","Parque Estadual Mata dos Godoy","-53.25","-23.45","-53.25","-23.45","550","550",NA,NA,NA,NA,NA,"372","Paraná","Árvore, 20m, tépalas creme..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-02-11 17:21:24-03","UFPR","UPCB","41317","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.",NA,"Carminati, A.","1997","11","02","Argentina","Presidencia de la Plaza","Chaco Dep. Pres. de la Plaza y Sgto. Cabral, Parque Nacional Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-02-11 17:21:24-03","UFPR","UPCB","58725","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Melo, E.","Cardoso, D.","2006","01","06","Brasil","Tucano","Marizá, leito do Riacho da Caetana, ca. 13km da cidade de Tucano","-38.680556","-11.010833","-38.680556","-11.010833","210","210",NA,NA,"2006","02",NA,"956","Bahia","Árvore bastante ramificada ca. 10m, folhas cartáceas, flores com perianto e ovário verdes e anteras amarelas. Caatinga arbustiva, solo bastante arenoso com afloramentos de arenito..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-02-11 17:21:24-03","UFPR","UPCB","5381","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","1965","10","12","Brasil","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"1966","01","01","12948","Paraná","Árvore, 30m. Mata pluvial..",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"540","2021-02-11 17:21:24-03","UFPR","UPCB","27409","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Silva, S.M.","Kozera, C.","1996","05","13","Brasil","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1996","05",NA,"130","Paraná","Árvore, ca. 9m, com fruto. Orla da floresta com Araucaria..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"541","2021-02-11 17:21:24-03","UFPR","UPCB","13030","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Cervi, A.C.","Edna","1984","10","24","Brasil","Maringá","Parque do Ingá, entrada do Jardim Japonês","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná","Árvore, flor branco-amarelada, tronco torto, ca. 15m..",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"542","2021-02-11 17:21:24-03","UFPR","UPCB","37556","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Borgo, M.","Mikich, S.B.","1998","10","17","Brasil","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,"1998","12",NA,NA,"Paraná","Árvore de flores róseas, em capoeirão..",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA
"543","2021-02-11 17:21:24-03","UFPR","UPCB","27367","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Silva, S.M.","Cervi, A.C.","1992","04","14","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1996","07",NA,"3672","Paraná","Árvore, 8-10m, fruto alado..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"544","2021-02-11 17:21:24-03","UFPR","UPCB","32424","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Cervi, A.C.","Cervi, A.C.","1997","11","02","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1997","12",NA,"6409","Paraná","Árvore ± 2m, flores esverdeadas. Capão..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"545","2021-02-11 17:21:24-03","UFPR","UPCB","51922","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Borgo, M. & Cervi, A.C.","Cervi, A.C.","1990","10","22","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu, atrás da torre","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"2005","09",NA,"3149","Paraná","Árvore ca. 22m, flor esverdeada, muito melífera..",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"546","2021-02-11 17:21:24-03","UFPR","UPCB","47258","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Guimarães, O.A.","Cervi, A.C.","1990","10","25","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu, caminho para Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"2003","12","02","3187","Paraná","Árvore 20m, flores com cálice verde..",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"547","2021-02-11 17:21:24-03","UFPR","UPCB","45248","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Cervi, A.C.","Cervi, A.C.","2000","11","09","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"2002","01","01","8108","Paraná","Árvore ca. 8m, frutos com alas verde-claras..",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"548","2021-02-11 17:21:24-03","UFPR","UPCB","7337","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Hatschbach, G.","Hatschbach, G.","1967","11","16","Brasil","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,"850","850",NA,NA,"1968","11",NA,"17883","Paraná","Árvore, 25m x 35cm, flor esverdeada. Mata pluvial..",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"549","2021-02-11 17:21:24-03","UFPR","UPCB","36068","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Hatschbach, G.","Hatschbach, G.","1998","11","17","Brasil","Candói","Rio Cavernoso, 2-4km S da BR 277","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,"1998","01","01","68782","Paraná","Árvore 12m, flor feminina amarela, ápice rosado. Floresta..",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"550","2021-02-11 17:21:24-03","UFPR","UPCB","36069","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Hatschbach, G.","Hatschbach, G.","1998","11","17","Brasil","Candói","Rio Cavernoso, 2-4km S da BR 277","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,"1998","01","01","68781","Paraná","Árvore 6m, flor creme, masculina. Floresta..",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"551","2021-02-11 17:21:24-03","UFPR","UPCB","7914","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Hatschbach, G.","Hatschbach, G.","1967","12","14","Brasil","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50","100",NA,NA,"1970","01",NA,"18135","Paraná","Árvore, 20m x 30cm. Mata pluvial, encosta de morro..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"552","2021-02-11 17:21:24-03","UFPR","UPCB","6142","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.",NA,"Hatschbach, G.","1967","01","21","Brasil","Icaraima","Rio Paraná, Barra do Ivaí","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15803","Paraná","Árvore, 8m. Mata pluvial das margens do rio..",NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA
"553","2021-02-11 17:21:24-03","UFPR","UPCB","5505","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","1965","11","21","Brasil","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1966","01","01","13164","Paraná","Árvore, 20m, flor creme esverdeada. Mata..",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"554","2021-02-11 17:21:24-03","UFPR","UPCB","5387","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","1965","11","21","Brasil","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1966","01","01","13161","Paraná","Árvore, 8m, tronco fino, flor alvescente. Mata pluvial..",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"555","2014-05-02 14:25:00-03","MO","MOBOT","3422161","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","C.A. Pendry","P.G. Lorentz","1877","10","28","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lorentz 635",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"556","2010-05-16 08:12:00-03","MO","MOBOT","3422145","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","C.A. Pendry","Aurelio Schinini","1989","12","5","Argentina",NA,"Chacoí. En campo inundable del río Negro.","-57.63333","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 26777","Corrientes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","732923","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","John Brandbyge (B)","Elsa M. Zardini|C. Velázquez","1990","11","16","Paraguay",NA,"Río Yhacá, 10 km N of Tebicuary. Gallery forest.","-56.66666","-25.66666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"Zardini 23956","Guairá",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","463",NA
"558","2008-05-27 22:02:00-03","MO","MOBOT","733338","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","John Brandbyge (B)","Elsa M. Zardini|C. Velázquez","1989","11","11","Paraguay",NA,"Acahay Massif. 2 km W of entrance road. Cerrado forest on rocky slopes.","-57.16666","-26.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 16192","Paraguarí",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","185",NA
"559","2008-05-27 22:02:00-03","MO","MOBOT","733939","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","John Brandbyge (B)","Elsa M. Zardini|M. Velázquez","1989","12","14","Paraguay",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Tall forest.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 16998","Paraguarí",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","219",NA
