"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber","sex"
"1643","2015-05-29 06:06:00-03","MO","MOBOT","3066329","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","T. Koyama",NA,NA,NA,"W. Wayt Thomas|C.A. Cid Ferreira|David Ackerley","Thomas 4582","1985","10","25","Brazil","Mato Grosso",NA,"Mun. Poconé: Pantanal. 7-12 km SW of Rio Cassangé on road to Porto Jofre (MT060). Grazed marsh and open forest.","-56.95","-16.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1644","2009-10-21 21:43:00-02","MO","MOBOT","3066359","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Gerardo Aymard","Steyermark 126903","1982","11","1","Venezuela","Portuguesa",NA,"La Laguna, vecindad de una lagunita, a 10 kms NNO (en línea recta) de La Estación, 18,5 kms (en línea recta) NNO de Ospino.","-69.55","9.46666",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1645","2009-08-21 06:56:00-03","MO","MOBOT","3066413","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 2178","1984","9","25","Brazil","Pernambuco",NA,"Mun. de Cabo. Wet place.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1646","2009-09-30 14:53:00-03","MO","MOBOT","3066597","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"F. Menéndez L.","Menéndez L. 498",NA,NA,NA,"Brazil",NA,NA,"Laguna de Nah. Km 49 Corr. es Correga-Clut..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1647","2008-05-27 22:02:00-03","MO","MOBOT","3066598","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","N.A. Rosa",NA,NA,NA,"Nelson A. Rosa","Rosa 2481","1978","6","30","Brazil","Maranhão",NA,"Engenho, mun. de Vitoria do Arari. Campo temporariamente alagado. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1648","2008-05-27 22:02:00-03","MO","MOBOT","3066604","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 23992","1970","3","4","Brazil","Paraná",NA,"Rio Guaraguaçu (mun. Paranaguá). En pequena raza lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1649","2008-05-27 22:02:00-03","MO","MOBOT","3066606","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Lucival R. Marinho","Marinho 294","1976","2","23","Brazil","Acre",NA,"Proj. RADAM-Sub-base de Cruzeiro do Sul - Ponto 7 - SB-18-ZD.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1650","2015-01-22 07:32:00-02","MO","MOBOT","3066607","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","B. Rambo",NA,NA,NA,"E. Henz","Henz 35794","1947","1","5","Brazil","Rio Grande do Sul",NA,"S. Salvador, Montenegro. In paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1651","2008-05-27 22:02:00-03","MO","MOBOT","3066614","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","T. Koyama",NA,NA,NA,"S.R. Lowrie","Lowrie 181","1980","9","26","Brazil","Acre",NA,"Rio Branco. Growing partially submerged in pond next to 7th Engineering Batallion Headquarters.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1652","2008-08-07 03:32:00-03","MO","MOBOT","3066615","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter","Ritter 1433","1994","11","27","Bolivia","Cochabamba","Carrasco","Town of Mariposa. Wetland on the northern side of the highway to Santa Cruz, ca. 1.5 km east of town. Growing throughout the marsh and along the edges of the ponds. Vegetation type: Bosque Húmedo de Llanura.","-65.03416","-17.01083",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1653","2008-08-07 03:32:00-03","MO","MOBOT","3066616","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|D. Nash","Ritter 1991","1995","5","6","Bolivia","Santa Cruz","Andrés Ibáñez","Curichi NW of the Río Piray, adjacent to the gaseoducto. Forming a distinct zone around the perimeter of the system. Vegetation type: Bosque Semideciduo Chiquitano.","-63.21666","-17.75",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1654","2009-08-21 06:33:00-03","MO","MOBOT","3066617","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-1274","1987","8","28","Brazil","Rio Grande do Norte",NA,"Near Bento Fernandes, 70 km W from Natal. Shallow at pond's edge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1655","2009-08-21 06:33:00-03","MO","MOBOT","3066618","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-380","1987","7","21","Brazil","Pará",NA,"The suburbs of Belém. In the water of small shallow pool by road.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1656","2012-03-29 05:23:00-03","MO","MOBOT","3066619","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2411","1987","12","11","Brazil","Santa Catarina",NA,"Vicinity of Paulo Lopes, 80 km SSW from Florianópolis, along the Rt.BR-101. On wet sandy river bed.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1657","2009-09-01 06:32:00-03","MO","MOBOT","3066620","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","H.K.S.",NA,NA,NA,"Richard E. Schultes|Isidoro Cabrera","Schultes 19258","1953","5","9","Colombia","Vaupés",NA,"Río Vaupés: Mitú and vicinity. In stagnant water.","-70.08333","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1658","2008-05-27 22:02:00-03","MO","MOBOT","3066621","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","M.T. Strong",NA,NA,NA,"Getulio Agostini","Agostini 2560","1978","5","14","Venezuela","Mérida",NA,"Lagunillas, márgenes Laguna de Urao.","-71.36666","8.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1659","2012-05-15 15:41:00-03","MO","MOBOT","3066622","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Jim Conrad|Werner Dietrich","Conrad 2196","1974","1","15","Paraguay","Cordillera",NA,"North shore of Lake Ypacarai. Growing in 10 cm of water.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1660","2010-06-28 17:30:00-03","MO","MOBOT","3066623","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Rubén A. Montes","Montes 2501","1984","8","11","Venezuela","Anzoátegui",NA,"Cabeceras del rio Morichal Largo. Santa Elena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1661","2010-05-11 05:43:00-03","MO","MOBOT","3066625","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","S. González & A. Reznicek",NA,NA,NA,"Judith Rosales C.|Elio Briceño","Rosales Castellanos 426","1989","7","15","Venezuela","Bolívar",NA,"Mun. autónomo Píar, La Culebra, Morichal Rico.","-62.63333","7.85",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1662","2014-02-25 05:40:00-03","MO","MOBOT","3066626","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","S. González & A. Reznicek",NA,NA,NA,"Ángel Fernández","Fernández 3003","1987","2",NA,"Venezuela","Bolívar",NA,"Mun. Piar. Sta. Rosa. En laguna.","-62.45","7.95",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1663","2010-12-12 06:25:00-02","MO","MOBOT","3066628","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","S. González & A. Reznicek",NA,NA,NA,"Basil Stergios|Gerardo Aymard|Olivia Palacios","Stergios 3741","1982","5","20","Venezuela","Bolívar",NA,"Tumeremo, alrededores del caño Aliviadero, camino Tumeremo - Fuerte Tarabay. Veg. baja de Cují Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1664","2009-07-17 07:37:00-03","MO","MOBOT","3066630","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","S. González & A. Reznicek",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 127648","1982","12","4","Venezuela","Bolívar",NA,"Laguna en la altiplanicie, en el margen derecho de la carretera principal saliendo desde El Dorado, 3 kms al sur de Rancho Higuerote, 17 kms al sur de Tumeremo.","-61.41666","7.25",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1665","2009-07-17 13:01:00-03","MO","MOBOT","3066635","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11163","1981","12",NA,"Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Charcote. Coord: Lat. 9º 24'-9º 32' N. Long. 67º 64'-67º 68' W.",NA,NA,NA,NA,"68.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1666","2015-08-22 05:41:00-03","MO","MOBOT","3066637","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","R. Wingfield",NA,NA,NA,"R.C. Wingfield","Wingfield 5383","1978","4","20","Venezuela","Falcón",NA,"16 km SE de Coro, desvía del arroyo 1 1/2 km NE del manantial de Meachiche. En agua somera (c. 10-30 cm de profundo) en una ciénaga.",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1667","2015-08-22 05:41:00-03","MO","MOBOT","3066638","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","R. Wingfield",NA,NA,NA,"R.C. Wingfield","Wingfield 6551","1978","8","19","Venezuela","Falcón",NA,"Sierra San Luis, Zaragosa, cienegita, 2 1/2 km SE de Piedra Preñada. En una charca de agua.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1668","2009-09-03 17:30:00-03","MO","MOBOT","3100095","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Foster's catalog note file",NA,NA,NA,"Henry H. Rusby","Rusby 1422","1921","11",NA,"Bolivia",NA,NA,"Near Lake Rogagua",NA,NA,NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1669","2011-06-08 17:16:00-03","MO","MOBOT","3100096","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Foster's catalog note file",NA,NA,NA,"José Steinbach","Steinbach G. 1917","1916","4",NA,"Bolivia","Santa Cruz","Sara","Curichi",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1670","2011-06-08 17:16:00-03","MO","MOBOT","3100097","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Foster's catalog note file",NA,NA,NA,"José Steinbach","Steinbach G. 5216",NA,NA,NA,"Bolivia","Santa Cruz","Sara","Buenavista","-63.75","-17.6",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1671","2011-06-08 17:16:00-03","MO","MOBOT","3100099","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Foster's catalog note file",NA,NA,NA,"José Steinbach","Steinbach G. 7043bis","1925","4",NA,"Bolivia","Santa Cruz","Sara","Buenavista","-63.75","-17.6",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1672","2011-06-08 17:16:00-03","MO","MOBOT","3100100","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Foster's catalog note file",NA,NA,NA,"José Steinbach","Steinbach G. 7445","1926","1",NA,"Bolivia","Santa Cruz","Sara","Buenavista","-63.75","-17.6",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1673","2008-05-27 22:02:00-03","MO","MOBOT","3248835","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","M.T. Strong, XII/",NA,NA,NA,"Karen M. Redden","Redden 4297","2006","9","20","Guyana",NA,NA,"Nonpareil. Rice field.","-57.75722","6.52305",NA,NA,"39.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1674","2008-05-27 22:02:00-03","MO","MOBOT","882574","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","J.R. Abbott (BEREA)",NA,NA,NA,"J. Richard Abbott","Abbott 15642","1994","11","21","Ecuador","Napo","Tena","Jatun Sacha Biological Station; 8 km east of Puerto Misahualli, south of Río Napo. Tropical wet forest. Collected along roadside.","-77.6","-1.06666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1675","2011-06-14 16:14:00-03","MO","MOBOT","931295","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Gerrit Davidse (MO)",NA,NA,NA,"Loy R. Phillippe|Francisco J. Ortega|L. Crane|S. Huhndorf|J. Schocknecht","Phillippe 21411","1993","1","22","Venezuela","Apure",NA,"Along Maporal Caño in Llanos, bridge site near UNELLEZ Módulo. Laguna Hermosa Quandrangle (scale 1:100,000).","-69.55","7.41666",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1676","2013-01-28 05:13:00-02","MO","MOBOT","936165","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"René Guillén V.|R. Choré","Guillén Villarroel 1441","1994","5","21","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 1400 m al sudoeste de la casa yendo a las pampas de Las Islas. Pampa húmeda anegada temporalmente con aguas del río Paraguá.","-61.04777","-14.78583",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1677","2013-01-28 05:13:00-02","MO","MOBOT","968123","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse (MO)",NA,NA,NA,"René Guillén V.|R. Choré","Guillén Villarroel 3479","1995","5","3","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 900 m al SW del campamento Refugio. Bajio anegado temporalmente. Suelos franco arcillo-limosos.","-61.04388","-14.77138",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,"4",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1678","2009-07-17 13:01:00-03","MO","MOBOT","3066356","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","G. Davidse",NA,NA,NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11609","1981","12",NA,"Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Lamedero.","-67.86666","9.86666",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1679","2010-11-23 06:11:00-02","MO","MOBOT","3066337","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","J.C. Lindemann",NA,NA,NA,"Jan C. Lindeman|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs|A.M.C. Hetterscheid-Hollats","Lindeman 609","1980","9","24","Suriname","Nickerie",NA,"Area of Kabalebo Dam project. Open spot in drowned creek forest W of km 110.2. One group of 2 m diam., in 20 cm deep water, culms 30-100 cm high, chambered.","-57.5","4.08333",NA,NA,"30.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1680","2019-11-18 12:10:41-03","UNIOESTE","UNOP","6396","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M.","2019","10","18","Temponi, L.G.; et al.; et al.","757","2010","03","20","Brasil","Paraná","Guaraqueçaba","Ilha do Superagui. Trilha para a praia Deserta.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2015-05-20 10:34:29-03","UFERSA","MOSS","8004","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2011","02","07","Oliveira, R.C.","1602","2005","09","16","Brasil","Rio Grande do Norte","Mossoró","Alto de São Manuel, rio Mossoró, próximo à ponte da via nova","-37.3442","-5.1875",NA,NA,NA,NA,"erva cespitosa; coletada em campo úmido com carnaúbeiras, margem de rio; solo argiloso; abundante em locais saturados.bundante em locais saturados",NA,NA,NA,NA,"38979",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1682","2015-05-20 10:34:28-03","UFERSA","MOSS","11350","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M.","2007","07","05","Queiroz, R.T.","1133","2006","05","28","Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.3972","-6.66556",NA,NA,NA,NA,"erva com ca. de 50cm; coletada na caatinga em local alagado.",NA,NA,NA,NA,"25572",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1683","2015-05-20 10:34:28-03","UFERSA","MOSS","10263","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","11","23","Ribeiro, A.R.O.","84","2007","11","23","Brasil","Rio Grande do Norte","Mossoró","Rio Apodi-Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56","10","10","erva cespitosa; coletada em margem de rio antropizada; siltoso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1684","2015-05-20 10:34:28-03","UFERSA","MOSS","10475","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","12","31","Ribeiro, A.R.O.","89","2007","12","31","Brasil","Rio Grande do Norte","Mossoró","Rio Apodi-Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56","15","15","erva cespitosa; coletada em margem de rio antropizada; substrato argiloso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1685","2015-05-20 10:34:28-03","UFERSA","MOSS","10508","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","09","18","Oliveira, R.C.","2233","2008","08","28","Brasil","Rio Grande do Norte","Luís Gomes","10km após a Vila Aparecida, em direção a Tigre de Cima.","-38.419167","-6.351389","38W25'09","6S21'05","322","322","erva cespitosa; coletada na margem de lagoa periódica; ocasional.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1686","2015-05-20 10:34:28-03","UFERSA","MOSS","10540","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","01","29","Ribeiro, A.R.O.","106","2008","01","29","Brasil","Rio Grande do Norte","Mossoró","Rio Apodi-Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56","15","15","erva cespitosa; coletada em margem de rio antropizada; substrato argiloso; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1687","2015-05-20 10:34:28-03","UFERSA","MOSS","10612","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","02","22","Ribeiro, A.R.O.","114","2008","02","22","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","Sítio Pedrinha, margem do Rio Apodi-Mossoró.","-37.461667","-5.329722","37W27'42","5S19'47",NA,NA,"erva cespitosa; coletada em campo úmido, margem de rio; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1688","2015-05-20 10:34:28-03","UFERSA","MOSS","10889","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","02","28","Ribeiro, A.R.O.","121","2008","02","28","Brasil","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444","37W19'31","5S11'58",NA,NA,"erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1689","2015-05-20 10:34:28-03","UFERSA","MOSS","10902","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","03","28","Ribeiro, A.R.O.","134","2008","03","28","Brasil","Rio Grande do Norte","Mossoró","Rio Apodi-Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56",NA,NA,"erva cespitosa; coletada em margem de rio; argiloso; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1690","2015-05-20 10:34:28-03","UFERSA","MOSS","10909","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","04","24","Ribeiro, A.R.O.","141","2008","04","24","Brasil","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444","37W19'31","5S11'58",NA,NA,"erva cespitosa; coletada em margem de lago; substrato aquático; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
