"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"340","2020-08-31 08:59:37-03","INPA","INPA","235990","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Bianchetti, L de B.","Zappi, DC","2963","2010","Southern America","Brasil","Roraima","-61.892742","-1.333973",NA,NA,"INPA0235990","INPA0235990 INPA0235990_e INPA0235990_nd","08","29","Rorainópolis","Reserva Popular Xixuaú-Xipariná, Beira esquerda do Rio Jauaperi, proximidades do Lago Atucurá e Atucurazinho","29","29","2012","05",NA,"-61.892742","-1.333973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-08-31 08:59:37-03","INPA","INPA","167357","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua","Hallier f.",NA,"Milliken, W","149","1987","Southern America","Brasil","Roraima","-61.516667","3.366667",NA,NA,"INPA0167357","INPA0167357 INPA0167357_e","04","29",NA,"SEMA Ecological Reserv, Ilha de Maracá. Flooded campo N of the Casa de Maracá.",NA,NA,NA,NA,NA,"-61.516667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-08-31 08:59:37-03","INPA","INPA","167525","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua","Hallier f.",NA,"Ratter, JA","5369","1987","Southern America","Brasil","Roraima","-61.416667","3.366667",NA,NA,"INPA0167525","INPA0167525 INPA0167525_e","02","20","Alto Alegre","Ilha de Maracá, SEMA Ecological Station.",NA,NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Davidson, C; Martinelli, G","10673","1980","Southern America","Brazil","Pará","-57.033333","-1.083333",NA,"usbgn; Flowers white, bracts green.","CONV005468",NA,"07","02","Oriximiná Mcpio.","Cachoeira Porteira, Brazil. Para: Estado do Para, municipio de Oriximina. Cachoeira Porteira. Weedy feildtoward the boat landing, south of the settlement. Weedy field toward the boat landing, south of the settlement. Mostly collected from the tal",NA,NA,"2009",NA,NA,"-57.033333","-1.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Costa, MF","36",NA,"Southern America","Brazil","Bahia","-41.299722","-12.759722",NA,"Volúvel. Folha papirácea concolor. Flor branca.","CONV015450",NA,NA,NA,"Andaraí","Marimbus",NA,NA,NA,NA,NA,"-41.299722","-12.759722",NA,NA,NA,"121524",NA,NA,NA,"voucher",NA
"345","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Cotarelli, VM","Cotarelli, VM","1809",NA,"Southern America","Brazil","Ceará","-38.984167","-7.301667",NA,NA,"CONV016932",NA,NA,NA,"Milagres","Povoado de Rosário, Riacho dos Porc",NA,NA,NA,NA,NA,"-38.984167","-7.301667",NA,NA,NA,"201070",NA,NA,NA,"voucher",NA
"346","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"França, F","3112",NA,"Southern America","Brazil","Bahia","-40.555","-11.191111",NA,"Volúvel. Folha cartácea a coriácea levemente discolor. Corola branca. Androceu branco. Estilete branco.","CONV015601",NA,NA,NA,"Jacobina","Lagoa Antônio Sobrinho",NA,NA,NA,NA,NA,"-40.555","-11.191111",NA,NA,NA,"38529",NA,NA,NA,"voucher",NA
"347","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Melo, E","12156",NA,"Southern America","Brazil","Bahia","-41.312778","-12.764722",NA,"Trepadeira volúvel. Folhas verde-acinzentadas. Flores brancas.","CONV016056",NA,NA,NA,"Andaraí","Alagados Marimbus",NA,NA,NA,NA,NA,"-41.312778","-12.764722",NA,NA,NA,"200657",NA,NA,NA,"voucher",NA
"348","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Harley, RM","2931",NA,"Southern America","Brazil","Bahia","-42.716667","-10.8",NA,NA,"CONV015515",NA,NA,NA,"Seabra",NA,NA,NA,NA,NA,NA,"-42.716667","-10.8",NA,NA,NA,"23690",NA,NA,NA,"voucher",NA
"349","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Pires, MJ; Silva, NT","1403",NA,"Southern America","Brazil","Para",NA,NA,NA,"not in usbgn or fuzzy; DESCRICAO DA ARVORE; Liana herbacea. FOLHAS: simples, alturnas. FLOR: branca. INFLORESCENCIAS: axilares. VEGETACAO: Floresta tropical primaria de varzea.","CONV005464",NA,NA,NA,"de Almeirim","Tapeuara, LOCAL DE COLETA; Brasil, Para: Mun. de Almeirim, Mt. Dourado, proximo ao porto Tapeuara.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Silva, M; et al.","36.68","1972","Southern America","Brazil","Amazonas","-62.937333","-0.769833",NA,"usbgn; Cipo prostrado; flores brancas; frutos verdes.","CONV005482",NA,"07","13",NA,"Rio Araçá, Brazil. Amazonas: Margem da estrada entre o rio Castanho e o Araca; mata de terra firme; solo argiloso.",NA,NA,"2009",NA,NA,"-62.937333","-0.769833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Pott, VJ","Pott, VJ; Pott, A","576","2002","Southern America","Brazil","Mato Grosso do Sul","-56.716667","-18.583333",NA,"Projeto CNPq 520850-99-8 & Fundect 234/00.; Trepadeira. Muito frequente. Flor branca.; Campo de vazante, úmido, no início das chuvas. Solo arenoso com matéria orgânica. Relevo plano.","CONV020209",NA,"09","13","Corumbá","Colônia Bracinho, Colônia Bracinho, Corixo Carro Quebrado, próximo ao Corixo São Domingos, sub-região de Paiaguás, Pantanal.",NA,NA,"2013","10","24","-56.716667","-18.583333",NA,NA,NA,"HMS (3306)",NA,NA,NA,"voucher",NA
"352","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Campbell, DG; Monteiro, OP; et al.","P21997","1974","Southern America","Brazil","Amazonas",NA,NA,NA,"cant find Francisco Merheri and Manues in usbgn or fuzzy; Vine. Calyx green. Corolla white. Filaments white. Anthers brown. Style white. Stigma brown.","CONV005478",NA,"04","20",NA,"Manues vic., Brazil. Amazonas: Across river from Manues, farm of Francisco Merheri. Terra firme; cleared area.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Campbell, DG; Monteiro, OP; et al.","P21997","1974","Southern America","Brazil","Amazonas",NA,NA,NA,"cant find Francisco Merheri and Manues in usbgn or fuzzy; Vine. Calyx green. Corolla white. Filaments white. Anthers brown. Style white. Stigma brown.","CONV005480",NA,"04","20",NA,"Manues vic., Brazil. Amazonas: Across river from Manues, farm of Francisco Merheri. Terra firme; cleared area.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Dubs, B","427","1987","Southern America","Brazil","Mato Grosso du Sul","-56.166667","-19.5",NA,"19°30'S 56°10'W; twining plant, white flowers; growing in shrubs.","CONV005466",NA,"10","15",NA,"Rio Negro, Brazil, Mato Grosso du Sul: Fazenda Salina, Pantanal do Rio Negro, shallow water of a pond.",NA,NA,"2009",NA,NA,"-56.166667","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Rodrigues, W; Coelho, D","8.01","1960","Southern America","Brazil","Amazonas","-70.575556","-4.209722",NA,"usbgn; Trepadeira; frutos esverdeados.","CONV005484",NA,"04","27","Manaus","igarape de Sao Raimundo, Brazil. Amazonas: Manaus, igarape de Sao Raimundo; solo ariloso, humoso.",NA,NA,"2009",NA,NA,"-70.575556","-4.209722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Rodrigues, W; Coelho, D","8.01","1960","Southern America","Brazil","Amazonas","-70.575556","-4.209722",NA,"usbgn; Trepadeira; frutos esverdeados.","CONV005485",NA,"04","27","Manaus","igarape de Sao Raimundo, Brazil. Amazonas: Manaus, igarape de Sao Raimundo; solo ariloso, humoso.",NA,NA,"2009",NA,NA,"-70.575556","-4.209722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Grupo Pedra do Cavalo; et al.","342","1980","Southern America","Brazil","Bahia","-39.083333","-19.65",NA,"Trepadeira com folhas lanceoladas e flores alvas.","CONV019007",NA,"07",NA,NA,"Estação da EMBASA, printed label is confusing: Cachoeira/Bahia - Val dos Rios Paraguaçu e Jacuipe.&nf;Estação da EMBASA. &nf;this individual label says: crescendo na ilha em frent à EMBASA. &nf;HUEFS dupe has Conceição de Feira entered as minor area.",NA,NA,"2016","05","07","-39.083333","-19.65",NA,NA,NA,"HUEFS957",NA,NA,NA,"voucher",NA
"358","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Atkins, S","4650",NA,"Southern America","Brazil","Bahia","-41.316667","-12.65",NA,NA,"CONV015547",NA,NA,NA,"Lençóis","Remanso/Maribus",NA,NA,NA,NA,NA,"-41.316667","-12.65",NA,NA,NA,"28059",NA,NA,NA,"voucher",NA
"359","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Loureiro, A; et al.","38054","1973","Southern America","Brazil","Pará","-47.45","-0.716667",NA,"Ilha do Cumaru found in Pará and not Amazonas, usbgn; Trepadeira terrestre; flores brancas; frutos verdes.","CONV005659",NA,"05","09","Manaus","ilha do Cumaru, Brazil. Amazonas: Manaus, ilha do Cumaru; solo arenoso.",NA,NA,"2009",NA,NA,"-47.45","-0.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moreira, ALC","Melo, E","10462",NA,"Southern America","Brazil","Bahia","-41.3314018249512","-12.8072004318237",NA,"Volúvel. Folhas membranáceas. Flores azuis.","CONV017779",NA,NA,NA,"Andaraí","Alagados Marimbus",NA,NA,"2015",NA,NA,NA,NA,"58558","auto",NA,"178001",NA,NA,NA,"voucher",NA
"361","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Queiroz, RT","599",NA,"Southern America","Brazil","Rio Grande do Norte","-35.2627983093262","-5.91555976867676",NA,NA,"CONV016535",NA,NA,NA,"Parnamirim","EMPARN, Jiqui",NA,NA,"2016","05",NA,NA,NA,"17237","auto",NA,"213209",NA,NA,NA,"voucher",NA
"362","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Thomas, W; et al.","4628","1985","Southern America","Brazil","Mato Grosso","-56.95","-17.033333",NA,"17°02'S, 56°57'W.; Vine. In shrubs. Flowers white.","CONV005486",NA,"10","26","Pocone Munic.","20 km SW of Rio Cassangé on MT060, Brazil. Mato Grosso: Mun. Pocone: Pantanal. 20 km SW of Rio Cassangé on Transpantaneira (MT060) to Porto Jofre. Marshland and adjacent roadbank.",NA,NA,"2016","04","20","-56.95","-17.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Thomas, W; et al.","4628","1985","Southern America","Brazil","Mato Grosso","-56.95","-17.033333",NA,"17°02'S, 56°57'W.; Vine. In shrubs. Flowers white.","CONV013496",NA,"10","26","Pocone Munic.","20 km SW of Rio Cassangé on MT060, Brazil. Mato Grosso: Mun. Pocone: Pantanal. 20 km SW of Rio Cassangé on Transpantaneira (MT060) to Porto Jofre. Marshland and adjacent roadbank.",NA,NA,"2016","04","20","-56.95","-17.033333",NA,NA,NA,"151147",NA,NA,NA,"voucher",NA
"364","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA; et al.","517","1979","Southern America","Brazil","Para","-55.85","-5.3",NA,"Tucunaré = Tucumari, usbgn; Trepadeira escandente; flores brancas; frutos imaturos escandente e frutos passados de cor escura.","CONV005469",NA,NA,NA,"Itapiranga","Tucunaré, Brazil. Para: Rio Uatuma, Municipio de Itapiranga, proximo a cachoeira de Tucumari; campina arenosa.",NA,NA,"2009",NA,NA,"-55.85","-5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA","3956","1983","Southern America","Brazil","Amazonas","-65.966667","-3.05",NA,"usbgn; Cipo voluvel; flores brancas; frutos jovens imaturos verdes, sementes brancas.","CONV005663",NA,"06","29","Borba","Caiaue, Brazil, Amazonas: Municipio de Borba, Bacia do rio Amazonas, rio Canuma afluente do rio Madeira, igarape Caiaue. Mata de terra firme, solo argiloso.",NA,NA,"2009",NA,NA,"-65.966667","-3.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA","113877","1983","Southern America","Brazil","Amazonas","-60.362222","-3.028611",NA,"usbgn; Cipó volúvel; flores brancas; frutos jovens imaturos verdes, sementes brancas.","CONV005471",NA,"06","29","Borba","Igarapé Caiaué, Brazil. Amazonas: Municipio de Borba, Bacia do rio Amazonas, rio Canumã afluente do rio Madeira, igarapé Caiaué. Mata de terra Firme, solo argiloso.",NA,NA,"2009",NA,NA,"-60.362222","-3.028611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA; Ramos, J; Mota, CD; Rosas, N","2420","1980","Southern America","Brazil","Pará","-55.627778","-1.886389",NA,"usbgn; Cipo escandente; flores brancas; frutos imaturos verdes.","CONV005476",NA,"09","12","Oriximiná Mcpio.","Trombetas, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Iripixi. Mata de igapo, solo mal drenado.",NA,NA,"2009",NA,NA,"-55.627778","-1.886389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA; Ramos, J; Mota, CD; Rosas, N","2420","1980","Southern America","Brazil","Pará","-55.627778","-1.886389",NA,"usbgn; Cipo escandente; flores brancas; frutos imaturos verdes.","CONV005475",NA,"09","12","Oriximiná Mcpio.","Trombetas, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Iripixi. Mata de igapo, solo mal drenado.",NA,NA,"2009",NA,NA,"-55.627778","-1.886389",NA,NA,NA,"NY96847",NA,NA,NA,"voucher",NA
"369","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Cid, CA; Ramos, J; Mota, CD; Rosas, N","1762","1980","Southern America","Brazil","Pará","-56.378485","-1.455765",NA,"usbgn; Trepadeira; frutos imaturos verdes, passados pretos.","CONV013562",NA,"07","23","Oriximiná Mcpo.","lago Ajudante, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Ajudante em frente a Poto Trombetas. Mata de igapo, solo maldrenado.",NA,NA,"2015","11","19","-56.378485","-1.455765",NA,NA,NA,"HST007056",NA,NA,NA,"voucher",NA
"370","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Cid, CA; Ramos, J; Mota, CD; Rosas, N","1762","1980","Southern America","Brazil","Pará","-56.378485","-1.455765",NA,"usbgn; Trepadeira; frutos imaturos verdes, passados pretos.","CONV005472",NA,"07","23","Oriximiná Mcpo.","lago Ajudante, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Ajudante em frente a Poto Trombetas. Mata de igapo, solo maldrenado.",NA,NA,"2015","11","19","-56.378485","-1.455765",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Cid, CA; Ramos, J; Mota, CD; Rosas, N","1762","1980","Southern America","Brazil","Pará","-56.378485","-1.455765",NA,"usbgn; Trepadeira; frutos imaturos verdes, passados pretos.","CONV005474",NA,"07","23","Oriximiná Mcpo.","lago Ajudante, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Ajudante em frente a Poto Trombetas. Mata de igapo, solo maldrenado.",NA,NA,"2015","11","19","-56.378485","-1.455765",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA","3956","1983","Southern America","Brazil","Amazonas","-65.966667","-3.05",NA,"usbgn; Cipo voluvel; flores brancas; frutos jovens imaturos verdes, sementes brancas.","CONV005664,K000945109",NA,"06","29","Borba","Caiaue, Brazil, Amazonas: Municipio de Borba, Bacia do rio Amazonas, rio Canuma afluente do rio Madeira, igarape Caiaue. Mata de terra firme, solo argiloso.",NA,NA,"2009",NA,NA,"-65.966667","-3.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Guedes, MLS","3073",NA,"Southern America","Brazil","Bahia","-42.75","-11.016667",NA,NA,"CONV015514",NA,NA,NA,"Xique-Xique",NA,NA,NA,NA,NA,NA,"-42.75","-11.016667",NA,NA,NA,"23749",NA,NA,NA,"voucher",NA
"374","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moreira, ALC","Melo, E","11452",NA,"Southern America","Brazil","Bahia","-41.314444","-12.765278",NA,"Trepadeira. Folhas acinzentadas. Flores vináceas.","CONV016279",NA,NA,NA,"Andaraí","Alagados Marimbus",NA,NA,"2015",NA,NA,"-41.314444","-12.765278",NA,NA,NA,"189831",NA,NA,NA,"voucher",NA
"375","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Vasconcelos, LV","563",NA,"Southern America","Brazil",NA,"-37.610278","-11.781944",NA,NA,"CONV016100,HUEFS000013503",NA,NA,NA,"Conde","Rio Krumaí",NA,NA,NA,NA,NA,"-37.610278","-11.781944",NA,NA,NA,"207690",NA,NA,NA,"voucher",NA
"376","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Pott, VJ","Pott, VJ; Scremin-Dias, E; Rodrigues, LC; Garcia, JS","637","2003","Southern America","Brazil","Mato Grosso do Sul","-57.027778","-19.403333",NA,"Curso de Mestrado Ecologia - UFMS.; Trepadeira aquática emergente/ Flor branca.","CONV020021,41544",NA,"06","26","Corumbá","Fazenda Boa Sorte, Pantanal do Abobral, Em frente à Fazenda Boa Sorte, 20 km da Curva do Leque na Estrada Parque, Pantanal do Abobral.",NA,NA,"2010","10","12","-57.027778","-19.403333",NA,NA,NA,"CGMS41544",NA,NA,NA,"voucher",NA
"377","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Pott, VJ","Pott, VJ; Pott, A","576","2002","Southern America","Brazil","Mato Grosso do Sul","-56.716667","-18.583333",NA,"Projeto CNPq 520850-99-8 & Fundect 234/00.; Trepadeira. Muito frequente. Flor branca.; Campo de vazante, úmido, no início das chuvas. Solo arenoso com matéria orgânica. Relevo plano.","CONV020208,50855",NA,"09","13","Corumbá","Colônia Bracinho, Colônia Bracinho, Corixo Carro Quebrado, próximo ao Corixo São Domingos, sub-região de Paiaguás, Pantanal.",NA,NA,"2013","10","24","-56.716667","-18.583333",NA,NA,NA,"CGMS (50855)",NA,NA,NA,"voucher",NA
"378","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Santos, APB","73",NA,"Southern America","Brazil","Bahia","-39.533056","-17.05",NA,"Liana. Corola branca, cálice verde.","CONV016144",NA,NA,NA,"Itamaraju","Próximo ao rio Jurucuçu",NA,NA,NA,NA,NA,"-39.533056","-17.05",NA,NA,NA,"217919",NA,NA,NA,"voucher",NA
"379","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Austin, DF; et al.","7009","1979","Southern America","Brazil","Amapá",NA,NA,NA,"No Amazonas and Fazendinho found in in Amapa, usbgn; Beira da estrada, prostrada, frutos verdes.","CONV005395",NA,"10","12",NA,"Vila Amazonas to Fazendinho, Brazil. Amapá: Reserva Florestal do Governo do Amapá. Entre vila Amazonas e Fazendinho.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Austin, DF; et al.","7009","1979","Southern America","Brazil","Amapá",NA,NA,NA,"No Amazonas and Fazendinho found in in Amapa, usbgn; Beira da estrada, prostrada, frutos verdes.","CONV005396",NA,"10","12",NA,"Vila Amazonas to Fazendinho, Brazil. Amapá: Reserva Florestal do Governo do Amapá. Entre vila Amazonas e Fazendinho.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Austin, DF; et al.","7009","1979","Southern America","Brazil","Amapá",NA,NA,NA,"No Amazonas and Fazendinho found in in Amapa, usbgn; Beira da estrada, prostrada, frutos verdes.","CONV005397",NA,"10","12",NA,"Vila Amazonas to Fazendinho, Brazil. Amapá: Reserva Florestal do Governo do Amapá. Entre vila Amazonas e Fazendinho.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
