"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","continentOcean","occurrenceRemarks","class","order","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","preparationType","typeStatus","individualCount","relatedCatalogItem"
"50","2021-02-11 17:21:05-03","UFPR","UPCB","83521","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Mezzonato, A.C.","Mezzonato, A.C.","27","2008","12","02","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, matinha próxima ao Brejo da Lapa","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto","2014","02","20",NA,"Folhas discolores, flor lilás, filamentos da corona com bases roxas e ápices amarelos, androgióforo vináceo, brácteas verdes .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-11 17:21:05-03","UFPR","UPCB","24903","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Bernacci, L.C.","Teixeira, W.A.",NA,"1995","02","25","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348","20553",NA,NA,"auto","2016","04","20",NA,"Liana herbácea, flor fechada amarela, folha pilosa. Campo rupestre, sobre vegetação arbustiva de afloramentos de quartizito, M.B.R..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-11 17:21:05-03","UFPR","UPCB","46282","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Cervi, A.C.","Anderman, L.C.","8","2002","11","13","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375","17116",NA,NA,"auto","2002","01","01",NA,"Trepadeira de flores alvas. Beira de floresta..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-11 17:21:05-03","UFPR","UPCB","43403","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Cervi, A.C.","Cervi, A.C.","6890","1999","11","19","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937",NA,NA,"auto",NA,NA,NA,NA,"Flores alvas. Trepadeira. 850m s/m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:21:05-03","UFPR","UPCB","37214","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Cervi, A.C.","Santos, E.P.","725","1999","01","22","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937",NA,NA,"auto","1999","04","16",NA,"Erva trepadeira, flores alvas. Campo de altitude, 1380 m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:21:05-03","UFPR","UPCB","34505","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Cervi, A.C.","Santos, E.P.","425","1997","12","05","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937",NA,NA,"auto","1997","12","05",NA,"Erva volúvel, flores alvas. Interior da mata nebular, 1100m de altitude..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-11 17:21:05-03","UFPR","UPCB","58351","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Cervi, A.C.","Menini Neto, L.","304","2007","01","27","Brasil","Minas Gerais","Rio Preto","Serra Negra, Burro de Ouro","-43.8278007507324","-22.0891990661621","20815",NA,NA,"auto","2007","05","29",NA,"Liana, mata nebular, caule castanho, gavinhas ferrugíneas, sépalas creme e pétalas alvas, corona alva, verticilo interno vináceo, estigmas verde-claro, anteras amarelo-esverdeadas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2010-06-29 10:52:00-03","MO","MOBOT","100255163","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","E.P. Killip","Per Dusén","Dusén s.n.","1902",NA,NA,"Brazil","Minas Gerais",NA,"Serra de Itatiaia","-44.6466666","-22.4127778",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"2100.00000000",NA,NA,NA,NA,"Type","1",NA
"58","2010-05-20 07:38:00-03","MO","MOBOT","100255167","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","E.P. Killip","William Lobb","Lobb s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains [Serra dos Orgãos]","-42.75","-22.3666667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Type","1",NA
"59","2016-04-06 09:43:00-03","MO","MOBOT","100255168","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","E.P. Killip","J.I. Puiggari","Puiggari s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-46.6361111","-23.5475",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2010-02-24 09:02:00-03","MO","MOBOT","100255173","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","E.P. Killip","Per Dusén","Dusén 4337a","1904","3","24","Brazil","Paraná",NA,"Ypiranga. Capão Grande, in silvula.","-50.5841666","-25.0238889",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2020-05-30 04:37:00-03","MO","MOBOT","100255179","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","E.P. Killip","Ernst Üle","Üle 207","1894","3",NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2012-04-24 11:36:00-03","MO","MOBOT","1410313","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","P. M. Jørgensen (MO)","Per Dusén","Dusén 14078","1912","4","19","Brazil","Paraná",NA,"Monte Alegre","-50.4166667","-24.2833333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA
"63","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","11277",NA,"Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","in dupl.: A.C. Cervi/Nov.2002","V. Demuner; et al","227","1999","11","03","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,"MBML011277",NA,NA,NA,NA,NA,NA,"Trepadeira, botões florais, flores bege, frutos de cor verde. Interior de mata, úmido, sombreado, beira de riacho.",NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA
"64","2019-06-10 10:11:22-03","FZB-BH","BHZB","8033","S","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata",NA,"Fernando Campos","Carvalho. C.D.B. et al.",NA,"2010","12","31","Brasil","MG","Belo Horizonte","FZB-BH - Jardim Botânico - Coleção Mata Atlântica","-43.937801361084","-19.9207992553711","17082",NA,NA,"auto","2010","11",NA,NA,"MAT 2009 001. Origem: Caeté. Folhas lobadas.Cultivado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-09-12 05:00:02-03","US","US","101329","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.",NA,"Puiggari, --","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,"US01194242","US01194242_01",NA,NA,NA,NA,"South America - Neotropics",NA,"Dicotyledonae","Violales",NA,NA,NA,NA,NA,NA,"1",NA
"66","2019-11-13 11:27:57-03","USP","SPF","176537","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Milward-de-Azevedo, MA","Forzza, RC","3026","2004","03","09","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.904444","-21.722222",NA,"SPF00176537",NA,NA,"2006",NA,NA,NA,NA,NA,NA,"1200","-43.904444","-21.722222","1200",NA,NA,NA,NA
"67","2021-03-25 13:53:10-03","UNIVILLE","JOI","1489","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.",NA,"Jotham Ziffer Berger","169","2005","12","10","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529","23627","JOI001489","JOI001489","auto",NA,NA,NA,NA,"; HABITAT: restinga arbórea alterada; HABITO: trepadeira herbácea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-07 09:32:23-03","UEFS","HUEFS","48715","PreservedSpecimen","Plantae","Angiospermae","Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.",NA,"Lobb",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Montanha dos órgãos.",NA,NA,NA,"HUEFS0048715",NA,NA,NA,NA,NA,NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA,NA,"Holótipo",NA,NA
"69","2020-04-07 16:32:22-03","IAC","IAC","46751","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4059","2005","11","22","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2005","11","22",NA,"Parcela 8.026",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"70","2019-01-25 15:35:38-02","IAC","IAC","31573","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","A.F.C. Tombolato","A.F.C. Tombolato","s/nº","1994","01","07","Brasil","Paraná","Campina Grande do Sul","torre de transmisSão da EMBRATEL, Serra do Capivari, próximo da BR 116","-49.0553","-25.3056",NA,NA,NA,NA,"1994","01","07",NA,NA,NA,NA,NA,"-49.0553","-25.3056",NA,NA,NA,NA,NA
"71","2020-04-07 16:32:22-03","IAC","IAC","32574","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","F.A. Vitta; L.C. Bernacci & Y.V. Bakker","M. Kuhlmann","s/nº","1935","01","23","Brasil","São Paulo","Campos do Jordão","estrada Abernesia - Umuarama","-45.5914","-22.7394",NA,NA,NA,NA,"1999","01","21",NA,NA,NA,NA,NA,"-45.5914","-22.7394",NA,NA,NA,NA,NA
"72","2019-01-25 15:35:38-02","IAC","IAC","42762","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","3335","2002","12","06","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2002","12","06",NA,"Origem Fernando",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"73","2019-01-25 15:35:38-02","IAC","IAC","42809","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci & H. Lorenzi","L.C. Bernacci & H. Lorenzi","3365","2003","03","26","Brasil","São Paulo","Nova Odessa",NA,"-47.2958","-22.7775",NA,NA,NA,NA,"2003","03","26",NA,"Originária de Oliveira-MG",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"74","2020-04-07 16:32:22-03","IAC","IAC","46747","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4055","2005","11","22","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2005","11","22",NA,NA,NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"75","2020-04-07 16:32:22-03","IAC","IAC","46948","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","C.F. Nardin et al.","C.F. Nardin; L.C. Bernacci & M.D. Soares-Scott","13","2006","04","07","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2006","04","07",NA,"proveniente de Ibitipoca, Minas Gerais; parcela número 8.25",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"76","2020-04-07 16:32:22-03","IAC","IAC","46954","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","C.F. Nardin et al.","C.F. Nardin; L.C. Bernacci & M.D. Soares-Scott","15","2006","04","07","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2006","04","07",NA,"proveniente de São Sebastião do Paraíso, Minas Gerais; parcela número 7.01",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"77","2020-04-07 16:32:22-03","IAC","IAC","46955","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","C.F. Nardin et al.","C.F. Nardin; L.C. Bernacci & M.D. Soares-Scott","9","2006","04","07","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2006","04","07",NA,"proveniente de Jaguariaíva, Paraná; parcela número 8.26",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"78","2020-04-07 16:32:22-03","IAC","IAC","46958","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","C.F. Nardin et al.","C.F. Nardin; L.C. Bernacci & M.D. Soares-Scott","10","2006","04","07","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2006","04","07",NA,"proveniente de Jaguariaíva, Paraná; parcela número 8.27",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"79","2020-04-07 16:32:22-03","IAC","IAC","47103","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","V.L.G. Klein et al.","907","1988","12","15","Brasil","Rio de Janeiro","Parati","Estrada Paraty-Cunha, área embargada pelo IBDF","-44.7131","-23.2178",NA,NA,NA,NA,"2006","01","30",NA,NA,NA,NA,NA,"-44.7131","-23.2178",NA,NA,NA,NA,NA
"80","2020-04-07 16:32:22-03","IAC","IAC","47503","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","s/nº","2006","01","19","Brasil","São Paulo","Nova Odessa","Instituto Plantarum, em cultivo , coleção","-47.2958","-22.7775",NA,NA,NA,NA,"2006","01","19",NA,"Procedente de São Batista do Paraíso- MG",NA,NA,NA,"-47.295800","-22.777500",NA,NA,NA,NA,NA
"81","2020-04-07 16:32:22-03","IAC","IAC","48083","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4326","2006","12","21","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2006","12","21",NA,"Procedente de Jaguariaíva(PR)",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"82","2020-04-07 16:32:22-03","IAC","IAC","48087","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4330","2006","12","21","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2006","12","21",NA,"Procedente de Jaguariaíva(PR), parcela 8.27",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"83","2020-04-07 16:32:22-03","IAC","IAC","49347","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci & R. Tsuji","L.C. Bernacci & R. Tsuji","4464","2008","02","27","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca, beira da estrada para o Parque Estadual","-43.928889","-21.710278",NA,NA,NA,NA,"2008","02","27",NA,"Coordenadas: W43°55#?#44, S21°42#?#37",NA,NA,NA,"-43.928889","-21.710278",NA,NA,NA,NA,NA
"84","2020-04-07 16:32:22-03","IAC","IAC","49385","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.D. Meireles; J.A. Nunes & T.R. Cordeiro","1569","2005","05","14","Brasil","Minas Gerais","Passa Quatro","Serra Fina, Paiolinho","-44.848889","-22.402778",NA,NA,NA,NA,"2008","03","12",NA,"Coordenadas: W44°50`56, S22°24`10. Altitudes (1830)1840-2000",NA,NA,NA,"-44.848889","-22.402778",NA,NA,NA,NA,NA
"85","2020-04-07 16:32:22-03","IAC","IAC","49430","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4408","2007","03","30","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2007","03","30",NA,"Procedente de Jaguariaíva-PR. Parcela 8.27",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"86","2020-04-07 16:32:22-03","IAC","IAC","49432","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4406","2007","03","30","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2007","03","30",NA,"Procedente de Jaguariaíva-PR. Parcela 8.26",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"87","2020-04-07 16:32:22-03","IAC","IAC","49451","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4386","2007","02","22","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2007","02","22",NA,"Parcela 8.26, procedente de Jaguariaíva-PR",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"88","2020-04-07 16:32:22-03","IAC","IAC","49455","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4382","2007","02","22","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2007","02","22",NA,"Parcela 8.27, procedente de Jaguariaíva-PR",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"89","2020-04-07 16:32:22-03","IAC","IAC","49514","S","Plantae",NA,"Passifloraceae-3.Passifloroideae","Passiflora","campanulata","Passiflora campanulata","Mast.","L.C. Bernacci","L.C. Bernacci","4266","2006","05","26","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"2009","01","19",NA,"Parcela 8.26.Procedente de Jaguariáva-PR",NA,NA,NA,"-47.2958","-22.7775",NA,NA,NA,NA,NA
"90","2020-07-23 12:17:40-03","CEPLAC","CEPEC","120243","PreservedSpecimen","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata",NA,"M. Milward-de-Azevedo","R. C. Forzza","3026","2004","03","09","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, proximidades do Rio do Salto.",NA,"-21.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21S42'",NA,NA,NA,NA,"30/12/2006"
"91","2020-11-12 17:01:14-03","UEL","FUEL","4046","PreservedSpecimen","Plantae","Tracheophyta","Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","Cervi, AC","Francisco das Chagas e Silva; et al.","963","1985","12","04","Brasil","Paraná","Londrina","Floresta dos Godoy","-51.1627998352051","-23.3103008270264","63728","FUEL020908",NA,"auto","1986","06","11",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-04 15:46:56-03","IF","SPSF","40872","PreservedSpecimen","Plantae","Magnoliophyta","Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.","R.T. Polisel","R.P.M.Souza & N.M.Ivanauskas & F. Antoniolli & F. Santos & R.L.R.Santos","401","2008","01","16","Brasil","SP","Barra do Chapéu","Propriedade da Dona Pedrina","-49.006667","-25.290556",NA,NA,NA,NA,"2008","02","05","América do Sul","COLETA: Trepadeira, flores imaturas brancas a amareladas.; GEOGRAFIA: No morro; remanescente de floresta com araucária.;","Magnoliopsida","Violales","807",NA,NA,"807",NA,NA,NA,NA
"93","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.",NA,"Lobb, W","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.",NA,"Weddell, HA","1333(?)",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,"Passifloraceae","Passiflora","campanulata","Passiflora campanulata","Mast.",NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:44:31-03","UFRGS","ICN","170692","S","Plantae","Dicotyledon","Passifloraceae","Passiflora","campanulata","Passiflora campanulata",NA,"Fernando Correa Campos Neto","Moreira, Gilson R P; Fernando Correa Campos Neto","43-36","2008","06","07","Brasil","MG","Caeté","Gongo Soco, 19°56'32''S;43°37'58''","-43.632778","-19.942222",NA,"ICN00012215","ICN00012215",NA,"2008","06","07","América do Sul",NA,NA,NA,"1226","-43.632778","-19.942222","1226",NA,NA,NA,NA
