"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"94","2021-01-17 13:47:25-03","MN","R","200950","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Carauta, J.P.P.","Emmerich, M. 5562; Silva, J.G. 1034; Costa, J.A.F. 537",NA,"1984","11","28",NA,"Brasil","Mato Grosso","Rio Branco",NA,"-58.1156005859375","-15.2407999038696",NA,NA,NA,NA,"18946",NA,NA,"auto","2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-02-15 11:46:05-02","IPA","IPA","31150","S","Plantae","Plantae",NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Marcano-Berti, L.; Veillon, J.; Peña, I.; Veillon, J.; Peña, I.","160","1981","02","17","Southern America","Venezuela","Zulia","Santa Bárbara","Distrito Colón, Caño Concha.",NA,NA,NA,"Arbolito. Siconos verdes con máculas rojas.","IPA0031150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045172","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","maroma","Ficus maroma","Castellanos","A. Schinini","A. Schinini; C. Saravia Toledo, R. Neumann","33085","1997","10","30",NA,"Argentina","Salta",NA,"Dep. Orán. Finca San Andrés. La Marona.","-64.76944","-23.13056",NA,"Arbóles estranguladores de 20 o más m alt, numerosos tallos ascendentes, paralelos al tallo central. Frutos maduros pardo-rojizo. Abundante en la zona. Maroma.",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-04-07 11:46:21-03","UFMS","CGMS","6292","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","S. Romaniuc Neto","A. Rego","349","1986","06","10",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Pantanal da Nhecolândia.","-57.6533012390137","-19.0091991424561",NA,"Folhas coriáceas. Habitat: Margem de uma lagoa. Solo arenoso. Planície. Compondo uma formação isolada (capão). Habito: Árvore. 3,00m de altura.","CGMS1017789",NA,"295160",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:35:54-03","UNICAMP","UEC","102524","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","maroma","Ficus maroma","Castell.","Schinini, A","Schinini, A; Saravia Toledo, C; Neumann, R","33085","1997","10","30",NA,"Argentina","Salta","Orán","Finca San Andrés, La marona. Limite inferior de la selva montana, marginal al rio San Andrés.","-64.751944","-23.073056",NA,"Arboles estranguladoras de ca. 20m, numerosos tallos ascendentes, paralelos al tallo central. Frutos maduros pardo-rojizo. Abundante en la zona N.V. maroma.",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"-64.751944","-23.073056",NA,NA,NA,NA,NA
"99","2019-02-23 17:02:14-03","UNEMAT","HERBAM","17558","S","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","D.R. da Silva","Da Silva, D.R.; Gallo, S.C.; Silva, D.F. & Ribeiro, R.S.","167Ind. 3","2017","03","29",NA,"Brasil","Mato Grosso","Novo Mundo","RPPN Mirante da Serra, ALF-3, subplot 10, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.916569","-9.587111",NA,NA,"HERBAM017558",NA,NA,"343","343",NA,"2017","06","26","-55.916569","-9.587111",NA,NA,NA,NA,NA
"100","2020-12-21 16:35:57-03","MBM","MBM","231234","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","Castellanos","Schinini, A.","Schinini, A.; et al.; et al.","33085",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM231234","MBM231234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:35:59-03","MBM","MBM","425401","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Pederneiras, L.C.","Forzza, R.C.; Souza, L.; Castro, W.; Obermuller, F.; Cunha Neto, J.P.; Piva, L.P; Souza, L.; Castro, W.; Obermuller, F.; Cunha Neto, J.P.; Piva, L.P.","9172","2017","10","21","Southern America","Brazil","Mato Grosso","Cotriguaçu","Parque Nacional do Juruena, Ao longo da margem do Rio Juruena","-58.602222","-9.036944",NA,"Árvore 10 metros de altura; frutos verdes.","MBM425401",NA,NA,NA,NA,NA,"2018","08",NA,"-58.602222","-9.036944",NA,NA,NA,NA,NA
"102","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753381","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Pelissari","Granville, J.J. de",NA,"1984","11","24",NA,"Guyane française",NA,NA,"Haure Camopi: rive gauche, face au Mont Belvédère",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753381' target='other'> <mi>dwc_moreinfo</mi></a>","P06753381","P06753381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7005",NA,NA
"103","2015-09-05 11:46:06-03","MNHN","RECOLNAT_MNHN_P","P06753652","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl",NA,"Romero-Castañeda, R.|Núñez, F.",NA,"1971","7","29",NA,"Colômbia",NA,NA,"Colombia. Depto. del Magdalena, Isla de Salamanca, de Los Cocos a la orilla derecha del río Magdalena en el Caño Clarín Nuevo. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753652' target='other'> <mi>dwc_moreinfo</mi></a>","P06753652","P06753652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11094",NA,NA
"104","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753359","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela",NA,NA,". Venezuela",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753359' target='other'> <mi>dwc_moreinfo</mi></a>","P06753359","P06753359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753360","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela",NA,NA,"Maracaibo. Venezuela",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753360' target='other'> <mi>dwc_moreinfo</mi></a>","P06753360","P06753360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"794",NA,NA
"106","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753361","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Linden, J.",NA,"1848","1","1",NA,"Venezuela",NA,NA,"Prov. Carababo. Águas Calientes. Venezuela",NA,NA,"hb",". Fl. en decembre. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753361' target='other'> <mi>dwc_moreinfo</mi></a>","P06753361","P06753361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1533",NA,NA
"107","2016-04-07 14:35:26-03","MNHN","RECOLNAT_MNHN_P","P00669791","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,"1801","6",NA,NA,"[Colombie]",NA,NA,"Honda [Nov. gen. sp. : Crescit in calidis Regni Novogranatensis prope Honda et Mariquita]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669791' target='other'> <mi>dwc_moreinfo</mi></a>","P00669791","P00669791_01",NA,"200","400",NA,NA,NA,NA,NA,NA,NA,NA,"1696","isotype",NA
"108","2013-11-19 18:32:22-02","MNHN","RECOLNAT_MNHN_P","P00756633","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,"1801","6",NA,NA,"[Colombie]",NA,NA,"Honda [Nov. gen. sp. : Crescit in calidis Regni Novogranatensis prope Honda et Mariquita]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756633' target='other'> <mi>dwc_moreinfo</mi></a>","P00756633","P00756633_01",NA,"200","400",NA,NA,NA,NA,NA,NA,NA,NA,"1696","isotype",NA
"109","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753358","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"s.c.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Maracaibo. Venezuela",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753358' target='other'> <mi>dwc_moreinfo</mi></a>","P06753358","P06753358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"823",NA,NA
"110","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753363","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Pittier, H.",NA,"1921","8","11",NA,"Venezuela",NA,NA,"Caracas, plaza de S. Lázaro. Venezuela",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753363' target='other'> <mi>dwc_moreinfo</mi></a>","P06753363","P06753363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9667",NA,NA
"111","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753364","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela",NA,NA,"Maracaibo. Venezuela",NA,NA,"hb","Mocquerys - Plantes Du Venezuela (1893-94). . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753364' target='other'> <mi>dwc_moreinfo</mi></a>","P06753364","P06753364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"823",NA,NA
"112","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753366","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"M. Duque Jaramillo, J.",NA,"1946","5","17",NA,"Colômbia",NA,NA,"Depto. Cundinamarca: Girardot. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753366' target='other'> <mi>dwc_moreinfo</mi></a>","P06753366","P06753366_01",NA,"325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3625",NA,NA
"113","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753367","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Elias, B.",NA,"1935","12","1",NA,"Colômbia",NA,NA,"Puerto Colôbia. Région of Barranquilla. Colômbia, América do Sul",NA,NA,"hb","Plants of Colombia. . Reçu le 16/02/1938 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753367' target='other'> <mi>dwc_moreinfo</mi></a>","P06753367","P06753367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1935",NA,NA
"114","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753368","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Goudot, J.",NA,"1844","1","1",NA,"Colômbia",NA,NA,"Nelle Grenade. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753368' target='other'> <mi>dwc_moreinfo</mi></a>","P06753368","P06753368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753369","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Hartweg",NA,"1843","1","1",NA,"Colômbia",NA,NA,". Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753369' target='other'> <mi>dwc_moreinfo</mi></a>","P06753369","P06753369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1385",NA,NA
"116","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753372","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Smith, H.",NA,"1898","1","1",NA,"Colômbia",NA,NA,"Santa Marta, Colmbie. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753372' target='other'> <mi>dwc_moreinfo</mi></a>","P06753372","P06753372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1459",NA,NA
"117","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753373","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Tryana, J.",NA,NA,NA,NA,NA,"Colômbia",NA,NA,"Nouvelle-Grenade. Prov. de Bogotá. Colômbia, América do Sul",NA,NA,"hb","Voyage de J. Tryana 1851-1857. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753373' target='other'> <mi>dwc_moreinfo</mi></a>","P06753373","P06753373_01",NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"837",NA,NA
"118","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753374","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,NA,"Santa Marta. Colômbia, América do Sul",NA,NA,"hb",". . Reçu le 19 décembre 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753374' target='other'> <mi>dwc_moreinfo</mi></a>","P06753374","P06753374_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1458",NA,NA
"119","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753375","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Hartweg",NA,NA,NA,NA,NA,"Colômbia",NA,NA,"Prope Bogota. Colômbia, América do Sul",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753375' target='other'> <mi>dwc_moreinfo</mi></a>","P06753375","P06753375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1385",NA,NA
"120","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753362","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Prance, G.T.|Ramos, J.F.|Farias, L.G.",NA,"1968","9","18",NA,"Brasil","Acre","Tarauacá","Vicinity of Tarauacá. Tarauacá, Acre, Norte, Brasil, América do Sul","-70.7656021118164","-8.16139030456543","hb","Plants of Brazilian Amazonia. . Field work carried out in collaboration with the Instituto de Pesquisas e Experimentação Agropecuária do Norte, Belém and financed in great part by the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753362' target='other'> <mi>dwc_moreinfo</mi></a>","P06753362","P06753362_01","171116",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"7358",NA,NA
"121","2015-09-05 11:37:05-03","MNHN","RECOLNAT_MNHN_P","P06752161","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Jansen-Jacobs, M.J.|Welle, B.J.H.|Haripersaud, P.P.|Muller, O.|Zee, M.",NA,"1999","9","3",NA,"British guiana",NA,NA,"Upper Essequibo Region, Rewa River, ne Corona Falls. Guiana Inglesa",NA,NA,"hb","Flora of Guyana. . Separate wood Uw 36541 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752161' target='other'> <mi>dwc_moreinfo</mi></a>","P06752161","P06752161_01",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5758",NA,NA
"122","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753378","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Maguire, B.",NA,"1944","6","22",NA,"Suriname",NA,NA,"River banks above village of Kwatta hede. Suriname",NA,NA,"hb","New York Botanical Garden Tropical Expedition - 1944 Plants of the Saramacca River Headwaters, Surinam. . Expedition financed in part by aid from the American Philosophical Society, the John Simon Guggenheim Memorial Foundation and Mr. Pierre Jay <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753378' target='other'> <mi>dwc_moreinfo</mi></a>","P06753378","P06753378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23928 A",NA,NA
"123","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753379","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Steyermark, J.A.",NA,"1960","11","23",NA,"Venezuela",NA,NA,"Territorio Delta Amacuro. Between La Margarita and Puerta Miranda. Rio Acure. Venezuela",NA,NA,"hb",". . Field work suported in part by funds provided by the Instituto Botanico, the national Science Foundation and The New York Botanical Garden <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753379' target='other'> <mi>dwc_moreinfo</mi></a>","P06753379","P06753379_01",NA,"80","100",NA,NA,NA,NA,NA,NA,NA,NA,"87743",NA,NA
"124","2016-11-04 10:50:30-02","MNHN","RECOLNAT_MNHN_P","P06753380","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Granville, J.-J. de",NA,"1970","9","4",NA,"Guyane française",NA,NA,"Deuxième camp sur le Grand Inini,, en amont de Saut Liki. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753380' target='other'> <mi>dwc_moreinfo</mi></a>","P06753380","P06753380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 3668",NA,NA
"125","2015-09-05 11:43:34-03","MNHN","RECOLNAT_MNHN_P","P06753383","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Breteler, F.J.",NA,"1964","4","16",NA,"Venezuela",NA,NA,"Merida, near the border = Rio Grande o Toro, between Estado Bolívar and Territorio Delta Amacuro. Venezuela","-61.73333","8.06667","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06753383' target='other'> <mi>dwc_moreinfo</mi></a>","P06753383","P06753383_01",NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3828",NA,NA
"126","2015-09-05 11:20:21-03","MNHN","RECOLNAT_MNHN_P","P06863314","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Delnatte, C.|Collado Santamaria, L.",NA,"2008","9","27",NA,"Guyane française",NA,NA,"Guyane. Ilot Saramaca, fleuve Oyapock. Entre St Georges et Trois Palétuviers. Guiana Francesa","-51.7975","4.1525","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06863314' target='other'> <mi>dwc_moreinfo</mi></a>","P06863314","P06863314_01",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625",NA,NA
"127","2015-09-05 11:47:49-03","MNHN","RECOLNAT_MNHN_P","P06878453","PreservedSpecimen",NA,NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Oldeman",NA,"1970","5","15",NA,"Guyane française",NA,NA,"Guyane. Fleuve Oyapock, environ 500 m avant le Saut Manoa. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06878453' target='other'> <mi>dwc_moreinfo</mi></a>","P06878453","P06878453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 3248",NA,NA
"128","2014-07-28 14:02:00-03","MO","MOBOT","100298668","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","I. Villalba (HOXA)","Abel Monteagudo|Valerio Flores","Monteagudo Mendoza 16272","2008","4","22","South America","Peru","Pasco","Oxapampa","Dist. Pozuzo. Parque Nacional Yanachaga-Chemillén, cercanías del puesto de vigilancia huampal y quebrada Honda.","-75.5758334","-10.1838889",NA,NA,NA,NA,NA,"1146.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"129","2018-01-11 11:48:00-02","MO","MOBOT","100332742","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","Gabriel Arellano|Pablo Solíz|Torrez, Armando|B. Apaza|Pinto, Honorato|Mamani, Juan","Arellano Torres 831","2009","9","30","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8447498","-14.7288254",NA,NA,NA,NA,NA,"1496.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-12",NA,"4"
"130","2018-01-11 14:15:00-02","MO","MOBOT","100333241","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","Gabriel Arellano|Pablo Solíz|Torrez, Armando|Pinto, Honorato|B. Apaza|Mamani, Juan","Arellano Torres 921","2009","10","4","South America","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8442638","-14.7316305",NA,NA,NA,NA,NA,"1367.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-13",NA,"4"
"131","2013-12-03 05:36:00-02","MO","MOBOT","100348352","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","Gabriel Arellano|Pablo Solíz|Óscar Quiroga|J. Salas|B. Apaza|Coda, Severino","Arellano Torres 1999","2010","4","28","South America","Bolivia","La Paz","Larecaja","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 377. Plantas alcoholizadas.","-68.3542832","-15.4630847",NA,NA,NA,NA,NA,"1347.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-06",NA,"4"
"132","2020-07-28 10:26:00-03","MO","MOBOT","100352979","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","R. Villegas|I. Loza|L. Samo|R. Delgado|A. Cruz","Villegas Huanca 538","2010","7","23","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Santa Rosa, subiendo el río Santiago (Pampa Santiago).","-68.7347222","-14.6774445",NA,NA,NA,NA,NA,"1075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-02",NA,"4"
"133","2016-08-03 05:22:00-03","MO","MOBOT","100355473","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","L. Cayola|R. Villegas|R. Villanueva|M. Cruz|F. Siripi|D. Choquehuanca|J. Hanco","Cayola Pérez 4351A","2010","8","10","South America","Bolivia","La Paz","Franz Tamayo","Collpamayu, a 500 m de la toma de agua en el arroyo Santa Rosa.","-68.7101389","-14.6704723",NA,NA,NA,NA,NA,"1247.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-26",NA,"12"
"134","2020-05-07 22:51:00-03","MO","MOBOT","100356173","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","Alfredo F. Fuentes|P. Miranda|C. Miranda|L. Vaquiata|E. Segales","Fuentes Claros 17052","2010","8","19","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector Lechemayu, en la Parcela Permanente 49.","-68.6197778","-14.7691945",NA,NA,NA,NA,NA,"1475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-77",NA,"10"
"135","2019-02-18 07:37:00-03","MO","MOBOT","100384053","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes (LPB)","I. Loza|L. Cayola|R. Villegas|R. Villanueva|M. Cruz|D. Choquehuanca|R. Delgado","Loza Rivera 2053","2010","8","8","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, localidad Santa Rosa, cabecera del río Santa Rosa.","-68.7101389","-14.6704723",NA,NA,NA,NA,NA,"1247.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-27",NA,"7"
"136","2019-01-25 04:36:00-02","MO","MOBOT","100395388","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","I. Villalba (HOXA)","Luis Valenzuela G.|J.L. Mateo","Valenzuela Gamarra 13357","2009","8","18","South America","Peru","Pasco","Oxapampa","Dist. Pozuzo. Parque Nacional Yanachaga Chemillen, Sector Huampal, (Vegetación Cañon de Huancabamba), trocha Robin Foster, Pan de Azucar.","-75.5838889","-10.1919444",NA,NA,NA,NA,NA,"1189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,"8"
