"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"160","2018-10-31 10:55:00-03","MO","MOBOT","101079103","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. & I. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Basil Stergios","Stergios 12321","1988","4","13","South America","Venezuela","Bolívar",NA,"Selvas ribereñas del Caño El Pavo hasta arriba de la boca del Caño Marevene.","-64.15","4.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"161","2018-10-31 11:04:00-03","MO","MOBOT","101079110","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Ángel Fernández","Fernández 5652","1989","6",NA,"South America","Venezuela","Bolívar","Raúl Leoni","Bosque y arbustales sobre lateritas bauxíticas. Cabeceras río Túriba y Caño La Miel, 45 km al Este de Pjiguaos.","-66.3833333","6.5666667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"162","2018-10-31 11:08:00-03","MO","MOBOT","101079112","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. & I. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114322","1977","10","8","South America","Venezuela","Delta Amacuro","Pedernales","(boundary with Depto. Tucupita): Caño Simoina, mixed evergreen forest of low to medium-sized trees, rich in epiphytes, bordering extensive savanna, west of Isla Cocuina, south of Barra de Cocuina.","-61.8833333","9.75","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"163","2019-10-18 07:31:00-03","MO","MOBOT","101160280","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","fide Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Robert H. Schomburgk","Schomburgk 427",NA,NA,NA,"South America","Guyana",NA,NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA,NA,NA
"164","2020-03-01 16:25:00-03","MO","MOBOT","101183020","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Sánchez",NA,NA,NA,NA,NA,NA,"Lindl.","Fernando Alzate|Oswaldo Diaz|Astrid Alvarez|Santiago Varela","Alzate Guarin 4527","2012","5","20","South America","Colombia","Antioquia","Yarumal","Corregimiento Llanos de Cuiva, sector Batallón.","-75.4894444","6.8291667","2770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"165","2017-10-25 05:23:00-02","MO","MOBOT","1251285","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Lorena Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Eric F. Rodríguez Rodríguez|O. Pesantes","Rodríguez Rodríguez 1663","1997","7","10","South America","Peru","Cajamarca","San Ignacio","Distrito Namballe, Bosque El Pacashal. Bosque primario, márgen derecho del río Canchis.","-79.01666","-5.01666","650.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA
"166","2019-09-03 04:36:00-03","MO","MOBOT","1293655","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Homero Vargas|Edwin Narváez|S. Mancheno","Vargas López 1865",NA,NA,NA,"South America","Ecuador","Napo","Quijos","Valle alto del Rí Quijos, 5 km al Sur de Cuyuja. Finca Agroecolo|gica Antisana. Bosque primario muy húmedo Montano; suelo aluvial.","-78.05","-0.46666","2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"167","2016-10-13 05:58:00-03","MO","MOBOT","1297462","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","David A. Neill|QCNE Botany Interns","Neill 11561","1998","12","16","South America","Ecuador","Manabí","Jama","Cordillera de Jama (coastal range). 12 km east of Jama, on road to microwave towers. Stream valley, Estero Berruga. Remnant moist forest near stream.","-80.2166667","-0.25","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","1",NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1427566","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Linder Suin|Grupo Post-Grado MO-QCNE","Suin 460","1999","11","8","South America","Ecuador","Pichincha","Quito","Reserva Orquideológica El Pahuma. Carretera Calacalí-Los Bancos, km 22. Bosque muy húmedo montano bajo.","-78.63055","0.02833","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","1449770","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Alwyn H. Gentry|Eugene Schupp","Gentry 26505","1979","9","25","South America","Ecuador","Carchi",NA,"Río Blanco drainage above Chical, tributary of Río San Juan, mostly mature forest, ca. 12 km W of Maldonado.","-78.184","0.927","1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1802","2",NA,NA,NA,NA
"170","2013-04-23 16:36:00-03","MO","MOBOT","1747290","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Roberto Vásquez|Michael H. Nee|Darwin Ric|L.R. Moreno","Vásquez C. 2139","1993","1","8","South America","Bolivia","Santa Cruz","Florida",NA,NA,NA,"1230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"171","2011-06-09 16:53:00-03","MO","MOBOT","1754358","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carlos E. Cerón","Cerón Martínez 17566","1991","11","24","South America","Ecuador","Bolívar","Caluma","Monte Grande. Bosque húmedo premontano. Informante: V. Mancheno, S. Bautista, H. Herrera.","-79","-1.53333","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","2",NA,NA,NA,NA
"172","2016-08-11 05:23:00-03","MO","MOBOT","1813170","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Ó. Duque","Duque 1816",NA,NA,NA,"South America","Colombia","Antioquia","Ituango",NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2013-10-05 06:34:00-03","MO","MOBOT","1845578","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Gerrit Davidse|Ángel C. González","Davidse 19142","1981","11","20","South America","Venezuela","Sucre",NA,"Distrito Sucre: El Guaybito, along the Río Guayebo at its juncture with the Río Zumbador (future basin of Represa Neverí). Forested river bank inerspersed with clearings.","-64.2833333","10.1666667","230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1430","1",NA,NA,NA,NA
"174","2018-10-30 15:55:00-03","MO","MOBOT","1875459","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Gerrit Davidse|Ángel C. González","Davidse 21949","1982","11","8","South America","Venezuela","Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.","-71.9333333","7.15","300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1522","1",NA,NA,NA,NA
"175","2017-10-05 06:27:00-03","MO","MOBOT","1875497","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Gerrit Davidse|Ángel C. González","Davidse 21970","1982","11","8","South America","Venezuela","Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.","-71.9333333","7.15","300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1522","1",NA,NA,NA,NA
"176","2009-09-25 10:22:00-03","MO","MOBOT","2036223","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Lorena Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Eric A. Christenson","Christenson 1235","1986","3","22","South America","Ecuador","Pastaza",NA,"Puyo","-77.98333","-1.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2013-01-01 19:21:00-02","MO","MOBOT","2844996","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Eric A. Christenson",NA,NA,NA,NA,NA,NA,"Lindl.","Laurence E. Skog|Christian P.G.-A. Feuillet|A.Y. Rossman","Skog 7385","1986","11","10","South America","French Guiana",NA,NA,"Saül, S of air field. Trail to Crique Limonade.",NA,NA,"200.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2014-02-25 05:40:00-03","MO","MOBOT","2845068","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Germán Carnevli",NA,NA,NA,NA,NA,NA,"Lindl.","Ángel Fernández","Fernández 7022","1990","2",NA,"South America","Venezuela","Amazonas",NA,"Dpto Atabapo. Río Putaco, 19 Km antes de desembocadura en el Río Ocamo. Raudal Xikita-pora.","-64.55","2.93333","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2010-08-10 21:28:00-03","MO","MOBOT","2847629","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Cremers",NA,NA,NA,NA,NA,NA,"Lindl.","Georges Cremers|S. Gautier","Cremers 12123","1991","4","9","South America","French Guiana",NA,NA,"Route Régina-Saint Georges D.A.S.-P.K. 43. Bassin du Ba. Foret primaire de basse altitude.","-52.01666","4.05","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2012-11-01 05:08:00-02","MO","MOBOT","2847789","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Basil Stergios|Luz Delgado","Stergios 12737","1988","5","9","South America","Venezuela","Bolívar",NA,"Selvas riberñas e islas en el cauce del Rio Caura, entre Guanagujaña y el Río Sabaro. Expedicion Proyecto I.R.N.R.G. a la cuenca alta del Río Caura (Hoja NB-20-10). Convenio Unnellez-C.V.G. (Tecmin, C.A.), Unidad de vegetación.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","632561","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer","Luer 6522","1981","9","26","South America","Ecuador","Cotopaxi",NA,"Quevedo-Latacunga.","-78.972","-0.945","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-10-01 12:42:00-03","MO","MOBOT","632957","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 12558","1987","1","31","South America","Ecuador","Pichincha",NA,"Sto. Domingo-Quito.","-78.727","-0.437","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","633942","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali (MO)",NA,NA,NA,NA,NA,NA,"Lindl.","Walter A. Palacios","Palacios Cuenca 3131","1988","10","6","South America","Ecuador","Napo",NA,"Estación Biológica JATUN SACHA. Bosque muy húmedo Tropical. Bosque primario sobre suelos rojos de colinas.","-77.61666","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","5",NA,NA,NA,NA
"184","2012-10-01 10:33:00-03","MO","MOBOT","634177","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 91-0628-2","1989","4",NA,"South America","Ecuador","El Oro",NA,"3.7 km from Pinas shrine.","-79.65","-3.666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"185","2012-10-01 08:43:00-03","MO","MOBOT","634801","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 16150","1992","1","25","South America","Ecuador","Zamora-Chinchipe",NA,"East of Loja.","-79.119","-3.975","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"186","2009-11-23 16:17:00-02","MO","MOBOT","635261","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer & L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Walter A. Palacios","Palacios Cuenca 1385","1986","10","2","South America","Ecuador","Napo",NA,"Reserva Biológica 'Jatun Sacha'. Río Napo, 8 km. río abajo de Misahuallí, márgen derecha. Bosque primario. Suelos rojos de colinas.","-77.5","-1.13333","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","8",NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","635597","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Walter A. Palacios|Carlos Iguago|Fernando Hurtado","Palacios Cuenca 3425","1989","1","7","South America","Ecuador","Pastaza",NA,"Vía Auca, 110 km al sur de Coca, a 10 km del Río Tigüino. Sector Cristal. Bosque húmedo Tropical. Bosque primario; suelos rojos de colinas.","-76.91666","-1.25","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","1",NA,NA,NA,NA
"188","2012-10-01 11:52:00-03","MO","MOBOT","635670","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 16157","1992","1","25","South America","Ecuador","Zamora-Chinchipe",NA,"East of Loja.","-79.119","-3.975","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","635940","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Walter A. Palacios|et al.","Palacios Cuenca 8425","1991","10","20","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Pachicutza. Camino al Hito. Cordillera del Cóndor. Bosque primario sobre pendientes 30%. Suelos lentizoles.","-78.61666","-4.11666","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-84","1",NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","637354","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carlos E. Cerón|Miguel Cerón","Cerón Martínez 2732","1987","11","16","South America","Ecuador","Pichincha",NA,"Parroquia Calacalí. Reserva Geobotánica Pululahua, camino a los tanques de captación de agua. b.h.M.B.; b.s.M.B.; y; b.h.P.M.","-78.5","0.08333","2000.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-44","13",NA,NA,NA,NA
"191","2015-03-25 12:08:00-03","MO","MOBOT","637857","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","O. L. Phillips|Percy Núñez V.|Nestor Jaramillo","Phillips 589","1989","6","21","South America","Peru","Madre de Dios","Tambopata","Cusco Amazonico. Plants from Biodiversity Project Site (mature floodplain).","-69.05","-12.0833333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","2",NA,NA,NA,NA
"192","2011-06-09 17:51:00-03","MO","MOBOT","640063","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carlos E. Cerón","Cerón Martínez 1476","1987","5","21","South America","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo tropical.","-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-9","5",NA,NA,NA,NA
"193","2012-10-01 12:44:00-03","MO","MOBOT","641121","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 91-1122-5","1987",NA,NA,"South America","Ecuador","Zamora-Chinchipe",NA,"East of Los Encuentros.","-78.607","-3.811","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"194","2012-10-01 10:36:00-03","MO","MOBOT","642327","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 91-1129-8","1991","7",NA,"South America","Ecuador","Bolívar",NA,"Echaendia to La Palma.",NA,NA,"245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"195","2016-10-13 05:57:00-03","MO","MOBOT","644482","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer & L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carlos E. Cerón|Marc A. Baker|David A. Neill|Walter A. Palacios|Jorge Zaruma","Cerón Martínez 419","1986","11","1","South America","Ecuador","Morona-Santiago",NA,"Parroquia Bomoboiza, Río Cuyes. (Comuna Shuar Santa Teresa). Borde del río. Bosque Húmedo Premontano","-78.58333","-3.41666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","5",NA,NA,NA,NA
"196","2012-10-01 11:56:00-03","MO","MOBOT","647013","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 13446","1988","5","18","South America","Ecuador","Zamora-Chinchipe",NA,"East of Los Encuentros.","-78.607","-3.811","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","647131","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","D.E. Christensen","Christensen 88132",NA,NA,NA,"South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2012-10-01 10:45:00-03","MO","MOBOT","648632","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 13972","1989","1","17","South America","Ecuador","Morona-Santiago",NA,"Mendez-Morona.","-78.196","-3.005","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"199","2012-10-01 11:36:00-03","MO","MOBOT","648926","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 3925","1988","11",NA,"South America","Ecuador","Napo",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"200","2012-10-01 11:52:00-03","MO","MOBOT","652365","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 1472","1983","12",NA,"South America","Ecuador","Imbabura",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"201","2012-10-01 11:39:00-03","MO","MOBOT","652565","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 10669","1985","3","20","South America","Ecuador","El Oro",NA,"South of Pinas.","-79.65","-3.666","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"202","2012-10-01 10:37:00-03","MO","MOBOT","653845","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 3977","1989","1",NA,"South America","Ecuador","Pichincha",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"203","2011-06-09 17:10:00-03","MO","MOBOT","654916","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer (MO)",NA,NA,NA,NA,NA,NA,"Lindl.","Calaway H. Dodson|et al.","Dodson 8642","1979","7","28","South America","Ecuador","Pichincha",NA,NA,NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2010-10-22 17:18:00-02","MO","MOBOT","656191","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","@@",NA,NA,NA,NA,NA,NA,"Lindl.","Carlos Quelal|Galo A. Tipaz","Quelal 119","1991","5","17","South America","Ecuador","Pichincha","Quito","Reserva Biológica Maquipucuna. Nanegal. Bosque muy húmedo Montano Bajo. Bosque primario, colina. Suelos negros. Parcela permanente de 1 hectárea.","-78.66666","0.16666","1500.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-1","4",NA,NA,NA,NA
"205","2009-11-23 16:18:00-02","MO","MOBOT","657474","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer & L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Calaway H. Dodson","Dodson 18009","1989","5","12","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","657741","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Benjamin Øllgaard|Jens E. Madsen|L. Ellemann","Øllgaard 90847","1989","3","8","South America","Ecuador","Zamora-Chinchipe",NA,"km 26","-79.08333","-3.96666","2030.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2009-09-02 12:24:00-03","MO","MOBOT","658749","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara A. (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Calaway H. Dodson|Alwyn H. Gentry|Eugene Schupp","Dodson 8989","1979","10","8","South America","Ecuador","El Oro","Piñas","10 km west of Pinas in patch of woods dominated by Gonzalgunia.","-79.78333","-3.66666","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2012-10-01 10:59:00-03","MO","MOBOT","660135","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 2953","1986","8","13","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"209","2012-10-01 11:49:00-03","MO","MOBOT","662025","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 5101","1990","10","12","South America","Ecuador","Pichincha",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","664532","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali & I. Ramírez",NA,NA,NA,NA,NA,NA,"Lindl.","Ronald L. Liesner","Liesner 17065","1984","4","1","South America","Venezuela","Amazonas",NA,"Río Negro. Lower part of Caño Baria above Río Baria. Above point of Tam- bores of Comisión de Limite and Camp of Comisión at Boca de Secha going to Brazil.","-66.33333","1","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-69","2",NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","664550","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali & I. Ramírez",NA,NA,NA,NA,NA,NA,"Lindl.","Ronald L. Liesner","Liesner 17067","1984","4","1","South America","Venezuela","Amazonas",NA,"Río Negro. Lower part of Caño Baria above Río Baria. Above point of Tam- bores of Comisión de Limite and Camp of Comisión at Boca de Secha going to Brazil.","-66.33333","1","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-69","2",NA,NA,NA,NA
"212","2011-06-09 18:02:00-03","MO","MOBOT","666804","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Edgar Gudiño","Gudiño Jara 525","1990","8","1","South America","Ecuador","Pastaza","Pastaza","Pozo Petrolero Corrientes de UNOCAL. Bosque húmedo Tropical. Bosque primario; árboles cortados por las obras petroleras.","-76.81666","-1.71666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-15","1",NA,NA,NA,NA
