"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"102","2019-08-27 13:31:37-03","IAP","PACA-AGP","96961","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret",NA,NA,NA,NA,"Mondin, C.","2005","02","17","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"PACA096961",NA,"3045",NA,NA,NA,NA,"HASU 17163&nf;Com cerca de 40 cm de altura Habitat: No campo Hábito: subarbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"25424","auto","Magnoliatae",NA,NA,NA,NA
"103","2019-08-27 13:31:37-03","IAP","PACA-AGP","8380","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Emrich, K.","1941","11","13","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA008380",NA,NA,NA,"Montserrat",NA,NA,"Habitat: in campestribus saxosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"104","2019-08-27 13:31:37-03","IAP","PACA-AGP","29995","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Emrich, K.","1939","12","07","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA029995",NA,NA,NA,"Montserrat",NA,NA,"Habitat: in dumetosis saxosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"105","2019-08-27 13:31:37-03","IAP","PACA-AGP","45847","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Rambo, B.","1950","02","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA045847",NA,NA,NA,"Morro da Polícia",NA,NA,"Habitat: in campestribus saxosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"106","2019-08-27 13:31:37-03","IAP","PACA-AGP","26994","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA026994",NA,NA,NA,"Morro da Polícia",NA,NA,"SEM MATERIAL. Habitat: in saxosis graminosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"107","2019-08-27 13:31:37-03","IAP","PACA-AGP","39477","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Rambo, B.","1949","01","04","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA039477",NA,NA,NA,"Morro de Teresópolis",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"108","2019-08-27 13:31:37-03","IAP","PACA-AGP","26304","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Rambo, B.","1945","01",NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"PACA026304",NA,NA,NA,"Faz. do Jarau",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA
"109","2019-08-27 13:31:37-03","IAP","PACA-AGP","7728","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007728",NA,"312",NA,NA,NA,NA,"Habitat: in campestribus siccis dumetosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"110","2019-08-27 13:31:38-03","IAP","PACA-AGP","9738","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Rambo, B.","1942","01","29","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009738",NA,NA,NA,"Chácara Dr. Fernandes",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA
"111","2019-08-27 13:31:37-03","IAP","PACA-AGP","35121","PreservedSpecimen","Plantae","Myrtaceae","Psidium","incanum","Psidium incanum","(O. Berg) Burret","Emrich-Rambo","1954","08","31","Rambo, B.","1947","01","14","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA035121",NA,NA,NA,"Faz. da Ronda",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"112","2019-08-27 13:31:38-03","IAP","PACA-AGP","53414","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1952","11","24","Brasil","RS","São Luiz",NA,NA,NA,NA,"PACA053414",NA,NA,NA,"Caaró",NA,NA,"SEM MATERIAL. Habitat: in campestribus graminosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"113","2019-08-27 13:31:38-03","IAP","PACA-AGP","53424","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1952","11","24","Brasil","RS","São Luiz",NA,NA,NA,NA,"PACA053424",NA,NA,NA,"Caaró",NA,NA,"SEM MATERIAL. Habitat: in campestribus dumetosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"114","2019-08-27 13:31:38-03","IAP","PACA-AGP","97186","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","A. Sehenm","1979",NA,NA,"Sehnem, A.","1979","03","01","Brasil","RS",NA,NA,NA,NA,NA,"PACA097186",NA,"16463",NA,"Km 110, r. Canguçu, à esquerda",NA,NA,"Habitat: in campo frequens Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"115","2019-08-27 13:31:38-03","IAP","PACA-AGP","36804","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1948","02",NA,"Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"PACA036804",NA,NA,NA,NA,NA,NA,"Habitat: In rupestribus parce humosis. Fenofase: fruto maturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA
"116","2019-08-27 13:31:38-03","IAP","PACA-AGP","30793","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1946","01","30","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA030793",NA,NA,NA,"Vila Oliva",NA,NA,"Habitat: in rupestribus dumetosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"117","2019-08-27 13:31:38-03","IAP","PACA-AGP","30923","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1946","01","02","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA030923",NA,NA,NA,"Vila Oliva",NA,NA,"Habitat: in rupestribus parce humosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"118","2019-08-27 13:31:38-03","IAP","PACA-AGP","64059","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Pabst","1958","09","14","Gomes","1950","03","15","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"PACA064059",NA,NA,NA,NA,NA,NA,"SEM MATERIAL. Habitat: in campestribus siccis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA
"119","2019-08-27 13:31:38-03","IAP","PACA-AGP","45846.1","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1950","02","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA045846-1",NA,NA,NA,"Morro da Polícia",NA,NA,"Habitat: in campestribus saxosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"120","2019-08-27 13:31:38-03","IAP","PACA-AGP","27068","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA027068",NA,NA,NA,"Vila Manresa",NA,NA,"Habitat: in campestribus saxosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"121","2019-08-27 13:31:38-03","IAP","PACA-AGP","26303","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1944","01",NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"PACA026303",NA,NA,NA,"Faz. do Jarau",NA,NA,"Habitat: in rupestribus dumetosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA
"122","2019-08-27 13:31:38-03","IAP","PACA-AGP","1818","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","E. Mauermann","1935",NA,NA,"Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA001818",NA,NA,NA,NA,NA,NA,"SEM MATERIAL. Habitat: in campestribus dumetosis Fenofase: fruto maturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA
"123","2019-08-27 13:31:38-03","IAP","PACA-AGP","51508","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1951","12","26","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA051508",NA,NA,NA,"Passo do Socorro",NA,NA,"SEM MATERIAL. Habitat: in campestribus graminosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"124","2019-08-27 13:31:38-03","IAP","PACA-AGP","9007","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum var. prostrata","Mattos","Emrich-Rambo","1954","09","01","Rambo, B.","1942","01","16","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"PACA009007",NA,NA,NA,"Arr. Cap. Grande",NA,NA,"Habitat: in rupestribus parce humosis Fenofase: estéril","Magnoliophyta","Myrtales",NA,"var. prostrata",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA
"125","2019-08-27 13:31:38-03","IAP","PACA-AGP","8528","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1942","01","13","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"PACA008528",NA,NA,NA,"Rio dos Touros",NA,NA,"SEM MATERIAL. Habitat: in campestribus saxosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA
"126","2019-08-27 13:31:38-03","IAP","PACA-AGP","97150","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","A. Sehenm","1979",NA,NA,"Sehnem, A.","1979","02","27","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"PACA097150",NA,"16446",NA,"Faz. ?",NA,NA,"Habitat: in campo frequens Fenofase: fructibus maturis Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"68702","auto","Magnoliatae",NA,NA,NA,NA
"127","2019-08-27 13:31:38-03","IAP","PACA-AGP","61282","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1958","10","01","J. C .Sacco","1957","11","21","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"PACA061282",NA,"689",NA,"mato do Horto Botânico, I.A.S.",NA,NA,"Habitat: in campestribus Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA
"128","2019-08-27 13:31:38-03","IAP","PACA-AGP","38965","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1948","12","18","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA038965",NA,NA,NA,"Chácara Weber, Itapoã",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"129","2019-08-27 13:31:38-03","IAP","PACA-AGP","39184","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1948","12","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA039184",NA,NA,NA,"Morro da Polícia",NA,NA,"Habitat: in campestribus saxosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"130","2019-08-27 13:31:38-03","IAP","PACA-AGP","58536","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1957","05","17","Rambo, B.","1956","02","12","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA058536",NA,NA,NA,"Taimbezinho",NA,NA,"Habitat: in rupestribus Fenofase: fruto immaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA
"131","2019-08-27 13:31:38-03","IAP","PACA-AGP","32324","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1946","02","17","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"PACA032324",NA,NA,NA,"Tainhas",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto maturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA
"132","2019-08-27 13:31:38-03","IAP","PACA-AGP","54788","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","B. Rambo","1954","09","01","Rambo, B.","1954","02","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA054788",NA,NA,NA,NA,NA,NA,"Habitat: prope litus in arenosis dumetosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA
"133","2019-08-27 13:31:38-03","IAP","PACA-AGP","9736","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1942","01","29","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009736",NA,NA,NA,"Chác. Dr. Fernandes",NA,NA,"Habitat: in campestribus dumetosis Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA
"134","2019-08-27 13:31:38-03","IAP","PACA-AGP","10081","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","D. Legrand","1954","09","01","Rambo, B.","1942","01","30","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA010081",NA,NA,NA,"Ijuisinho, Usina",NA,NA,"Habitat: in rupestribus parce humosis Fenofase: estéril","Magnoliophyta","Myrtales",NA,NA,NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA
"135","2019-08-27 13:31:38-03","IAP","PACA-AGP","10118","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1942","01","30","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA010118",NA,NA,NA,"Ijuisinho, Usina",NA,NA,"Habitat: in campestribus saxosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA
"136","2019-08-27 13:31:38-03","IAP","PACA-AGP","35917","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1947","01","14","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA035917",NA,NA,NA,"Faz. da Ronda",NA,NA,"Habitat: in rupestribus parce humosis Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"137","2019-08-27 13:31:38-03","IAP","PACA-AGP","51395","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1951","12","26","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA051395",NA,NA,NA,"Passo do Socorro",NA,NA,"Habitat: in rupestribus parce humosis Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"138","2019-08-27 13:31:38-03","IAP","PACA-AGP","51445","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","Emrich-Rambo","1954","09","01","Rambo, B.","1951","12","26","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"PACA051445",NA,NA,NA,"Passo do Socorro",NA,NA,"Habitat: in fissuris rupium Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"139","2019-08-27 13:31:38-03","IAP","PACA-AGP","97152","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pubifolium","Psidium pubifolium","Burret","A. Sehenm","1979",NA,NA,"Sehnem, A.","1979","02","28","Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"PACA097152",NA,"16444",NA,"Faz.? N.",NA,NA,"Habitat: in campestribus","Magnoliophyta","Myrtales",NA,NA,NA,NA,"47489","auto","Magnoliatae",NA,NA,NA,NA
"140","2019-08-27 13:31:38-03","IAP","PACA-AGP","97531","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pubifolium","Psidium pubifolium","Burret","Paise, G. & Larocca, J.",NA,NA,NA,"Paise, G.","2000","04","25","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"PACA097531",NA,NA,NA,"Parque Nacional Aparados da Serra",NA,NA,"HASU 15968&nf;perto de rocha Habitat: Campo","Magnoliophyta","Myrtales",NA,NA,"960","960","30776","auto","Magnoliatae",NA,NA,NA,NA
"141","2020-10-20 14:17:53-03","UFOPA","HSTM","7254","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"Soares, E.; Fonseca, D.; Knowles","1990","08","01","Brasil","Pará","Oriximiná","-55.863889","-1.765556","55º51'50''W","1º45'56''S","HSTM007254","HSTM007254",NA,NA,"Rio Trombetas. NULL.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0074797","PreservedSpecimen","Plantae","Myrtaceae","Psidium","hagelundianum","Psidium hagelundianum","attos","L. R. Landrum",NA,NA,NA,"J. Mattos","1966","11","29","Brazil","Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salesopolis, Estacao Biologica de Boraceia, perto de Rio Coruja",NA,NA,"Isotype from SP; lost in mail, = Psidium myrtoides","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018569","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret","C. Proenca",NA,NA,NA,"J. R. N. Faria Junior","2006",NA,"1","Brazil","Goias",NA,"-49.331917","-14.185475",NA,NA,NA,NA,"205",NA,"Alto Horizonte.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015604","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"L. R. Landrum","1977","11","4","Brazil","Parana","Sao Jose dos Pinhais","-49","-25.6667",NA,NA,NA,NA,"2371",NA,"Mun. Sao Jose dos Pinhais, road to Guaricana, near where electricty wires cross (ca. 25*40'S, 49*W)",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015608","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"Ferreira et al.","1996","3","28","Brazil","Sao Paulo","Sao Paulo","-46.7433","-23.9911",NA,NA,NA,NA,"62",NA,"Parque Estadual da Serra do Mar, Nucleo Curucutu. Dist. de Marsilac.",NA,NA,"robust-campo type; Arbusto, 0.5m alto; frutos verdes.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015607","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret","L. R. Landrum",NA,NA,NA,"R. Simao Bianchini; R. J. F. Garcia, S. A. P. Godoy, S. J. de Sordi","1996","1","18","Brazil","Sao Paulo",NA,"-46.616667","-23.533333",NA,NA,NA,NA,"907",NA,"Mun. de Sao Paulo, Capital. Parque Estadual da Serra do Mar, Nucleo Curucutu.",NA,NA,"Subarbusto 1.0 m alt. Flores creme.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015606","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"L. R. Landrum","1977","11","1","Brazil","Parana","Sao Jose dos Pinhais","-49","-25.6667",NA,NA,NA,NA,"2298",NA,"Mun. S. Jose dos Pinhais, rd. to Guaricana",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015605","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"Kawasaki","1995","12","2","Brazil","Parana","Piriquara","-49.0667","-25.4333",NA,NA,NA,NA,"918",NA,"Piriquara, Roc,a Nova",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015609","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"Kawasaki","1995","12","2","Brazil","Parana","Sao Jose dos Pinhais","-49.2167","-25.5167",NA,NA,NA,NA,"903",NA,"Sao Jose dos Pinhais, BR-277 para Zinco.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2018-09-19 10:33:13-03","ASU","ASU-PLANTS","ASU0113651","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare mucronatum","(Cambess.) Landrum","Landrum, L. R",NA,NA,NA,"Sello",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype at SGO of Myrtus cuspidata var. pentamera, chosen as lectotype of Myrtus cuspidata, by L. R. Landrum, Sida 20:1464. 2003","Magnoliophyta","Myrtales",NA,"mucronatum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015548","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare sericeum","(Cambess.) Landrum","L.R. Landrum, 2003.",NA,NA,NA,"L. R. Landrum","1995","11","7","Paraguay","Paraguari",NA,"-57.25","-26",NA,NA,NA,NA,"8765",NA,"Rt.1, between quindy and Caapucu, near km 246, ca. 0.5km N of road to Lago Ypoa.",NA,NA,"Subshrub in open.","Magnoliophyta","Myrtales",NA,"sericeum","250",NA,NA,NA,NA,NA,NA,NA,NA
