"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"46","2021-03-30 12:35:14-03","EAO","IAN","139625","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Duarte, AP","10272","1967","01","20","Southern America","Brasil",NA,NA,NA,"IAN139625","Dicotiledônea",NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Área do Zoobotânico",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:35:14-03","EAO","IAN","102531","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Magalhães, MG","2450","1942","04","06","Southern America","Brasil",NA,NA,"Arbusto de 1m de altura; flor violácea.","IAN102531","Dicotiledônea",NA,"Gardner","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"Cerrado fraco. Parque Vera Cruz.",NA,NA,"17082","auto","Barreto, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:35:14-03","EAO","IAN","14223","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Magalhães, MG","2072","1942","05","13","Southern America","Brasil",NA,NA,"Subarbusto de 0,60m de altura; flores violáceas. Pouco frequente.","IAN014223","Dicotiledônea",NA,"Gardner","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711","IAN014223 IAN014223_e","Cerrado. Vila Paraiso.",NA,NA,"17082","auto","Barreto, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:35:14-03","EAO","IAN","102551","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Magalhães, MG","2873","1943","03","22","Southern America","Brasil",NA,NA,"Subarbusto de até 0,80m de altura; flor violácea.","IAN102551","Dicotiledônea",NA,"Gardner","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,"Cerado fraco. José Brandão.",NA,NA,"22051","auto","Barreto, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2013-07-03 10:32:20-03","EBDA","BAH","445","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Inácio de Menezes",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Herbacco crecto",NA,NA,NA,"Gardner","Salvador","Ilha dos Frades",NA,NA,NA,NA,NA,NA,NA,NA,"Inácio de Menezes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2013-07-03 10:32:20-03","EBDA","BAH","6618","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Álvaro C. C. Jr.","8","1986","02","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Mata de São João","-38.2992","-12.5303",NA,NA,NA,NA,"47329","auto","Oliveira, E.L.P.G. de",NA,NA,NA,"1986","03",NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:52:07-03","NBC","NL-BOTANY","L 0374971","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200374971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0374971",NA,"Asterales","Gardner",NA,NA,NA,NA,NA,"Fl Bras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 08:52:07-03","NBC","NL-BOTANY","L.3705812","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3705812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3705812",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-L3705812","Fl Bras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 08:52:07-03","NBC","NL-BOTANY","L.3705813","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Riedel JGF",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3705813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3705813",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-L3705813","Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 08:52:07-03","NBC","NL-BOTANY","L.3705814","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3705814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3705814",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-L3705814","Fl Bras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 08:52:07-03","NBC","NL-BOTANY","L.3705815","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3705815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3705815",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-L3705815","Brasilia. Prov. Goyaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 08:52:07-03","NBC","NL-BOTANY","U.1139290","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Rutten-Kooistra TW",NA,"1930","12","03","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1139290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1139290",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-U1139290","Valera, Andes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 08:52:07-03","NBC","NL-BOTANY","U.1150474","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Ratter JA; Santos RR de; Souza R; Ferreira A",NA,"1968","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1150474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1150474",NA,"Asterales","Gardner",NA,NA,"-51.866667","-12.9","NL-U1150474","Flora of Mato Grosso, Lagoa de Leo, 8 km SW of the Base camp of the Expedition c. 270 km, N. of Xavantina.",NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 08:52:07-03","NBC","NL-BOTANY","U.1150475","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Mexia YEJ",NA,"1931","04","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1150475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1150475",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-U1150475","Plants of Brazil, state of Minas Geraes, Corinto, Fazenda do Diamante, along Rio Bicudo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 08:52:07-03","NBC","NL-BOTANY","U.1150476","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","Regnell AF",NA,"1867","03","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1150476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1150476",NA,"Asterales","Gardner",NA,NA,NA,NA,"NL-U1150476","Prov. Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-11-04 11:02:43-03","ESALQ","ESA","61305","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22800.0","1999","05","17",NA,"Brasil",NA,NA,"Subarbusto; flores lilases.","ESA061305","Magnoliophyta",NA,"Gardn.","Bahia","Santa Cruz de Salinas","-414.618","-160.021","ESA061305","Arredores da BR 251. Transição cerrado/caatinga.","830","830",NA,NA,"Rivera, V.L. & Fonseca, L.",NA,"-414,618","-160,021",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:02:43-03","ESALQ","ESA","8795","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1989","04","09",NA,"Brasil",NA,NA,NA,"ESA008795","Magnoliophyta",NA,"Gardn.","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","ESA008795",NA,NA,NA,"27729","auto","Leitão Filho, H.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:02:43-03","ESALQ","ESA","88787","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Cury, G.","69.0","2005","03","18",NA,"Brasil",NA,NA,NA,"ESA088787","Magnoliophyta",NA,"Gardner","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"40412","auto","Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:02:43-03","ESALQ","ESA","50007","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Scaramuzza, C.A.M. et al.","847.0","1993","06","26",NA,"Brasil",NA,NA,NA,"ESA050007","Magnoliophyta",NA,"Gardner","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","ESA050007",NA,NA,NA,"27729","auto","Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:02:43-03","ESALQ","ESA","9710","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Souza, V.C. et al.","3520.0","1993","02","19",NA,"Brasil",NA,NA,NA,"ESA009710","Magnoliophyta",NA,NA,"São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto","Leitão Filho, H.F.",NA,NA,NA,"1994","08",NA,"10",NA,NA,NA,NA
"66","2020-11-04 11:02:43-03","ESALQ","ESA","94940","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Scaramuzza, C.A.M. et al.","722.0","1993","04","22",NA,"Brasil",NA,NA,NA,"ESA094940","Magnoliophyta",NA,"Gardner","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","ESA094940",NA,NA,NA,"27729","auto","Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:24:28-03","MN","R","15229","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Glaziou, A.F.M.","12894","1881","04","23",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000015229",NA,NA,"Gardner","São Paulo",NA,NA,NA,"R000015229_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-02 11:39:53-03","UFPI","TEPB","22449","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","G.Pereira-Silva","6171","2002","03","25",NA,"Brasil",NA,NA,"Relevo ondulado; solo areno-argiloso; flor roxa; subarbusto com cerc de 2m de altura; área de influência; Ambiente: Cerrado (Campo sujo)",NA,NA,NA,"Gardner.","Minas Gerais","Unai","-47.325556","-16.215556",NA,"Campo sujo em topo de morro, cerca de 500m a oeste do portão central da UHE queimado.","850","850",NA,NA,"J. B. Bringel",NA,"47°19'32W","16°12'56S","2003","03",NA,"01",NA,NA,NA,NA
"69","2021-04-02 11:39:53-03","UFPI","TEPB","10902","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","R. BARROS","300","1999","07","21",NA,"Brasil",NA,NA,"Subarbusto ca de 1,5m de alt.; presença de fruto com papus creme; pouco frequente; solo arenoso. Ambiente: Cerrado",NA,NA,NA,"Gardner","Piauí","Baixa Grande do Ribeiro","-44.916667","-8.65",NA,"Estação ecologica de Uruçuí-Una / Brejo dos altos, 100m após o riacho",NA,NA,NA,NA,"R. BARROS",NA,"44°55'W","8°39'S","1999","09",NA,"27",NA,NA,NA,NA
"70","2021-04-02 11:39:53-03","UFPI","TEPB","25153","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","G. Pereira-Silva","7535","2003","04","10",NA,"Brasil",NA,NA,"Erva com 1,5 m alt., flor lilás, relevo suave ondulado, latossolo vermelho amarelo, ocasional no local. Ambiente: Cerrado (campo sujo)",NA,NA,NA,"Gardner","Goiás","Luziânia","-48.202222","-16.347778",NA,"Borda Norte da Chapada, fazenda do sr. Azarias, nascente do córrego Capão da Anta",NA,NA,NA,NA,"J. B. Bringel & C. Sinigaglia",NA,"48°12'8W","16°20'52S","2003","11",NA,"01",NA,NA,NA,NA
"71","2020-06-12 12:03:09-03","UFPI","TEPB","21964","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","K. Calago","22","1997","03","27",NA,"Brasil",NA,NA,"Subarbusto de 1,3 m de alt., muito ramificado, flor magenta, muito frequente, relevo e substrato declivosos. Ambiente: Campo sujo de Cerrado",NA,NA,NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Parque Olhos D'água, próximo a espelho d'água (córrego)","450","450","70570","auto","K. Calango",NA,NA,NA,"1997","03",NA,"27",NA,NA,NA,NA
"72","2021-04-02 11:39:53-03","UFPI","TEPB","19934","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","J.A.Rizzo","145","1968","04","10",NA,"Brasil",NA,NA,"Ambiente: Cerradão <ll>dwc_commonname:</ll> Lã de ovelha",NA,NA,NA,"Gardner.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,"A direita da GO - 7 que liga Goiânia a Guapó, 10Km de Goiânia",NA,NA,"25250","auto","R. BARROS",NA,NA,NA,"2001","09",NA,"12",NA,NA,NA,NA
"73","2021-04-02 11:39:53-03","UFPI","TEPB","19935","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","J.A.Rizzo","460","1968","04","17",NA,"Brasil",NA,NA,"Caule roxo, inflorescência esbranquiçada Ambiente: Cerrado",NA,NA,NA,"Gardner.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,"Km 14 da rod. Goiânia para Inhumas",NA,NA,"25250","auto","R. BARROS",NA,NA,NA,"2001","09",NA,"12",NA,NA,NA,NA
"74","2020-11-19 10:22:52-03","CPAP","CPAP","16223","PreserverdSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Schwenk, L. M.","15","1996","03","27",NA,"Brasil",NA,NA,"Arbusto 1m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: concrecionário e arenoso. RELEVO: .",NA,NA,NA,"(Gardner) H. Rob.","MT","Santo Antonio do Leverger","-56.0766983032227","-15.8655996322632",NA,"Morraria do Mimoso",NA,NA,"183847","auto","G. Heiden",NA,NA,NA,"2016","04",NA,"26",NA,NA,NA,NA
"75","2019-08-27 13:28:05-03","IAP","PACA-AGP","69335","PreservedSpecimen","Plantae","Compositae","Vernonia","elegans","Vernonia elegans","R. Kummrow","2997","1988","01","14",NA,"Brasil",NA,NA,"xilopodifera - cap. lilas Habitat: campo limpo seco","PACA069335","Magnoliophyta","Asterales","Gardner","PR","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Rio Tibagi",NA,NA,"46557","auto","G. Hatschbach",NA,NA,NA,"1988",NA,"Magnoliatae",NA,NA,NA,NA,NA
"76","2019-11-21 14:31:58-03","UFJF","CESJ","1388","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","L. Roth","s.n.","1955","07","23","América do Sul","Brasil",NA,NA,"Subarbusto do capão, flores arroxeadas, 50 cm.","CESJ001388","Angiosperma",NA,"(Gardner) H.Rob.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"Estrada de Betim",NA,NA,"17082","auto","L.C.Pereira",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:31:58-03","UFJF","CESJ","28874","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","F.R.G. Salimena; P.H. Nobre; G.N.Teixeira","447","1996","04","13","América do Sul","Brasil",NA,NA,"Cerrado co elementos de campo rupestre. Arbusto, ca. 1,0 m, brácteas castanhas, flores roxas.","CESJ028874","Angiosperma",NA,"(Gardner) H.Rob.","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,"Cachoeira da Fumaça",NA,NA,"21143","auto","L.C.Pereira",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:31:58-03","UFJF","CESJ","15723","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","L. Krieger; L.H. Arbex","CESJ15723","1978","05","01","América do Sul","Brasil",NA,NA,"Arbusto de 1 m, esgalhado, no cerrado, flores roxas.","CESJ015723","Angiosperma",NA,"(Gardner) H.Rob.","Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,"Açominas",NA,NA,"13809","auto","L.C.Pereira",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:31:58-03","UFJF","CESJ","25595","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","L. Krieger; M.C. Brügger","CESJ25595","1988","04","18","América do Sul","Brasil",NA,NA,"No campo nativo. Flores arroxeadas. Arbustinho.","CESJ025595","Angiosperma",NA,"(Gardner) H.Rob.","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,"São Sebastião da Vitória",NA,NA,"39093","auto","L.C.Pereira",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:31:58-03","UFJF","CESJ","68965","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","J.M. Silva; C.B. Poliquesi; L.T. Maranho; R. Ristow","8268","2012","03","19","América do Sul","Brasil",NA,NA,"Xilopodífera, capítulos vinosos. Campo recém queimado.","CESJ068965","Angiosperma",NA,"(Gardner) H.Rob.","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Parque Estadual de Vila Velha",NA,NA,"46557","auto","G. Felitto; E. Barboza",NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:41:29-03","UFMS","CGMS","4890","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","R. Farias",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"CGMS004633",NA,NA,"(Gardner) H.Rob.","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"Chácara Cambará.",NA,NA,"161190","auto","G.H. Silva",NA,NA,NA,"2014","09",NA,"22",NA,NA,NA,NA
"82","2021-03-01 16:24:28-03","UNICAMP","UEC","45261","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Bear, MF","D019","1974","04","29",NA,"Brazil",NA,NA,"Árvores médias e ervas 1m de altura, flores roxas folhas alternas, flores actinomorfas.Umidade:Moderado.Luz:95%.Inclinação:30°.; Cerrado.","UEC162056","Magnoliopsida",NA,"(Gardner) H.Rob.","Goiás","Paraíso do Norte",NA,NA,"UEC162056","Goias;Paraíso do Norte, no lado da Serra olhando para o oeste.",NA,NA,NA,NA,"Esteves, R",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:25:48-03","UNICAMP","UEC","165199","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva, GP; Moreira, GA; Rezende, JM","7539","2003","04","10",NA,"Brazil",NA,NA,"Arvoreta com cerca de 2 m de altura, botões florais ferrugíneos.; Cerrado (Campo sujo), relevo suave ondulado, latossolo vermelho-amarelo. Área de influência indireta.","UEC050174","Magnoliopsida",NA,"Gardner","Goiás","Luziânia","-48.202222","-16.347778","UEC050174","Borda Norte da Chapada, Fazenda do Sr. Azarias, nascente do córrego Capão da Anta.","940","940",NA,NA,"Bringel Jr, JBA",NA,"-48.202222","-16.347778","2003","11",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:25:48-03","UNICAMP","UEC","165200","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva, GP; Moreira, GA; Rezende, JM","7535","2003","04","10",NA,"Brazil",NA,NA,"Erva com 1,5 m de altura, flor lilás. Ocasional no local.; Cerrado (Campo sujo), relevo suave ondulado, latossolo vermelho-amarelo. Área de influência indireta.","UEC050173","Magnoliopsida",NA,"Gardner","Goiás","Luziânia","-48.202222","-16.347778","UEC050173","Borda Norte da Chapada, Fazenda do Sr. Azarias, nascente do córrego Capão da Anta.","940","940",NA,NA,"Castro, MS",NA,"-48.202222","-16.347778","2016","06",NA,"09",NA,NA,NA,NA
"85","2021-03-01 16:25:48-03","UNICAMP","UEC","165278","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva, GP; et al.","6061","2002","03","06",NA,"Brazil",NA,NA,"Subarbusto.&nf;Flor Lilás.; Transição Matade Galeria/Cerrado (área com pastagem degradada).&nf;Relevo ondulado. Solo argiloso.&nf;OBS: Área de influência da UHE Queimado; influência indireta.","UEC036462","Magnoliopsida",NA,"Gardner","Goiás","Cristalina","-47.345","-16.220556","UEC036462","Margem esquerda do Rio Arrependido, a Noroeste da área de empréstimo.","850","850",NA,NA,"Bringel Jr, JBA",NA,"-47.345","-16.220556","2002","03",NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:25:48-03","UNICAMP","UEC","170939","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva, GP; et al.","6171","2002","03","25",NA,"Brazil",NA,NA,"Subarbustivo com cerca de 2m de altura.; Campo sujo em topo de morro, cerrado.","UEC046073","Magnoliopsida",NA,"Gardner","Minas Gerais","Unai","-47.325556","-16.215556","UEC046073","Área de influência da UHE queimado, cerca de500m a oeste do poetão central da UHE queimado","850","850",NA,NA,"Bringel Jr, JBA",NA,"-47.325556","-16.215556","2003","03",NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:25:48-03","UNICAMP","UEC","30917","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Leitão Filho, HF; Semir, J; Martins, AB; Dutilh, JHA","2053","1983","03","09",NA,"Brazil",NA,NA,"Subarbusto até 1,2m, capitulos com flores roxas.","UEC138093","Magnoliopsida",NA,"Gardner","Minas Gerais","Pocos de Caldas","-46.564722","-21.838889","UEC138093","Área de campo próximo a estação ferroviária, junto ao Morro das camisinhas.",NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:25:48-03","UNICAMP","UEC","30921","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Leitão Filho, HF; Semir, J; Martins, AB; Dutilh, JHA","2001","1983","03","07",NA,"Brazil",NA,NA,"Arbusto até 80cm;capitulos com flores lilaz-púrpura.; Em campo","UEC138085","Magnoliopsida",NA,"Gardner","Minas Gerais","Pocos de Caldas","-46.564722","-21.838889","UEC138085","Campo proximo a estação ferroviária, em área urbana no Morro das Camisinhas.",NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:25:48-03","UNICAMP","UEC","28161","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Pirani, JR; Cordeiro, I; Wagner, HL; Hensold, N","8005","1982","03","21",NA,"Brazil",NA,NA,"Subarbusto de 1,40,flores lilases.","UEC138089","Magnoliopsida",NA,"Gardner","Minas Gerais","Santana de Pirapama","-43.9","-18.916667","UEC138089","Municipio de Santana do Riacho : km ao longo da rodovia Belo horizonte-Conceição do Mato Dentro.Fazenda Inhame (Serra Mineira)",NA,NA,NA,NA,"Leitão Filho, HF",NA,"-43.9","-18.916667","1985","07",NA,"19",NA,NA,NA,NA
"90","2021-03-01 16:25:48-03","UNICAMP","UEC","3350","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gibbs, PE; Abbott, JR; Andrade, JB","5039","1977","05","13",NA,"Brazil",NA,NA,"Cerrado, campo rupestre.","UEC138098","Magnoliopsida",NA,"Gardner","Minas Gerais","Serra do Cabral",NA,NA,"UEC138098","km 85 N de corinto, estrada para Joaquim Felício.",NA,NA,NA,NA,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:25:48-03","UNICAMP","UEC","50064","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Pereira, SC; et al.","03513","1984","03","15",NA,"Brazil",NA,NA,"Cerrado.","UEC138086","Magnoliopsida",NA,"Gardner","Minas Gerais","Campo do Meio","-45.833333","-21.116667","UEC138086",NA,NA,NA,NA,NA,"Rodrigues, TS",NA,"-45.833333","-21.116667","1984","08",NA,"07",NA,NA,NA,NA
"92","2021-03-01 16:25:48-03","UNICAMP","UEC","23492","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Heringer, EP; Paula, JE; Mendonça, RB; Salles, AEH","1158","1979","04","17",NA,"Brazil",NA,NA,"Arbusto de flores vinho.Folha sub coreacea com a parte abaxial esbranquiçada.; Cerrado.","UEC138097","Magnoliopsida",NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","UEC138097","Coletada feita na áreia a ser inundada na região do rio São Bartolomeu.",NA,NA,"70570","auto","Calago, K",NA,NA,NA,"1997","09",NA,"18",NA,NA,NA,NA
"93","2021-03-01 16:25:48-03","UNICAMP","UEC","51798","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Equipe do Jardim Botânico de Brasília","663","1986","04","11",NA,"Brazil",NA,NA,"Subarbusto de + ou - 1,20, com flores liláses.; Borda da mata galeria, proximo a Quadra L","UEC138088","Magnoliopsida",NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","UEC138088","Jardim Botânico de Brasília, ca. de 20km a SE de Brasília.","1025","1150","70570","auto","Calago, K",NA,NA,NA,"1997","09",NA,"18",NA,NA,NA,NA
