"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"310","2019-02-21 19:37:56-03","UNEMAT","HERBAM","1989","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Sasaki, D.; Milliken, W.; Pena, E.M. & Frisby, S.","2463","2008","08","27",NA,"Brasil","Mato Grosso",NA,NA,NA,"HERBAM001989",NA,NA,"DC.","Mazine, F","Parque Estadual Cristalino, Mata inundável em beira de lagoa temporária.","-55.492778","-9.648333",NA,"Novo Mundo","273","273",NA,NA,"2008",NA,NA,"-55.492778","-9.648333",NA,NA,NA,NA,NA,NA
"311","2019-03-16 16:14:20-03","UNEMAT","HERBAM","10666","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rodrigues, L.; Felito, R. .A.; Fagundes, I. .S. & Lima, J. .D.","029426","2014","06","11",NA,"Brasil","Mato Grosso",NA,NA,NA,"HERBAM010666",NA,NA,"DC.","P. Assunção","Casa De Sementes - Santa Lúcia, Terra Firme.","-56.20725","-10.172444",NA,"Alta Floresta","297","297",NA,NA,"2014","11",NA,"-56.20725","-10.172444",NA,NA,NA,NA,NA,NA
"312","2019-03-16 16:14:20-03","UNEMAT","HERBAM","10678","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rodrigues, L.; Petry, J. .L.; Silva, M. .C.; Pereira, E. .M. & Morali, J.","052458","2014","07","13",NA,"Brasil","Mato Grosso",NA,NA,NA,"HERBAM010678",NA,NA,"DC.","P. Assunção","Casa de Sementes - Apiacás, Terra Firme, Pastagem, Planície.","-57.4491996765137","-9.54360961914062",NA,"Apiacás",NA,NA,"253951","auto","2014","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2014-10-14 15:56:58-03","BS","M","M-0137680","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0137680","Magnoliophyta","Myrtales","DC.",NA,"Brasilia pr. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"314","2014-10-14 15:56:58-03","BS","M","M-0137681","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0137681","Magnoliophyta","Myrtales","DC.",NA,"Brasilia pr. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"315","2014-10-14 15:56:58-03","BS","M","M-0137682","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","ISOTYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0137682","Magnoliophyta","Myrtales","DC.",NA,"Crescit in Brasiliae prov. Rio Negro prope Ega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"316","2014-10-14 15:56:58-03","BS","M","M-0137683","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0137683","Magnoliophyta","Myrtales","DC.",NA,"Brasilia Provinc. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"317","2014-10-14 15:56:58-03","BS","M","M-0137684","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","ISOTYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0137684","Magnoliophyta","Myrtales","DC.",NA,"Brasilia pr. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"318","2014-10-14 15:56:58-03","BS","M","M-0171117","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0171117","Magnoliophyta","Myrtales","DC.",NA,"Crecit in Brasiliae prov. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"319","2014-10-14 15:56:58-03","BS","M","M-0171118","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0171118","Magnoliophyta","Myrtales","DC.",NA,"Crecit in Brasiliae prov. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"320","2014-10-14 15:56:58-03","BS","M","M-0171119","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0171119","Magnoliophyta","Myrtales","DC.",NA,"Brasilia pr. Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"321","2020-04-27 16:10:45-03","UFES","VIES","37003","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Forzza, R.C.; Hmeljevski, K. & Medeiros, H.","7800","2014","02","14",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES037003",NA,NA,"DC.","A. Giaretta","Córrego do Viadinho.","-40.611400604248","-18.6149997711182","VIES037003","Vila Pavão","187","187","19647","auto","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-04-27 16:10:45-03","UFES","VIES","12053","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Caxambu, M.G.; Silva, A.R.","1560","2007","07","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"VIES012053",NA,NA,"DC.","M. Sobral","Passo do Lontra.","-57.6533012390137","-19.0091991424561","VIES012053","Corumbá","94","94","295160","auto","2017","02","24",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-06-27 10:25:51-03","UFES","VIES","14415","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Thomaz, L.D.","1476","1993","04","28",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES014415",NA,NA,"DC.","Sobral, M.","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","VIES014415","Santa Teresa",NA,NA,"23813","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-06-27 10:25:51-03","UFES","VIES","11713","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Thomaz, L.D.","1429","1995","06","28",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES011713",NA,NA,"DC.","Sobral, M.","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","VIES011713","Santa Teresa",NA,NA,"23813","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-08-16 08:40:12-03","UTFPR","HCF","5569","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"M.G. Caxambu","1560","2007","07","29",NA,"Brasil","MS",NA,NA,"arvoreta ca. 3 m de altura. Flores alvas. Frutos maduros avermelhados. Em orla de capão. Solo: arenoso.",NA,NA,NA,"DC.","M. Sobral","Passo do Lontra - Fazenda São Bento","-57.005222","-19.474722",NA,"Corumbá","94","94",NA,NA,"2017","02","24","57°00'18,8 W","19°28'29 S",NA,NA,NA,NA,NA,NA
"326","2019-08-16 08:40:12-03","UTFPR","HCF","7175","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"M.G. Caxambu","2302","2008","10","23",NA,"Brasil","MS",NA,NA,"arvoreta ereta ca. 4 m. Frutos carnosos, imaturos verdes e maduros avermelhados. Botões florais alvo-esverdeados. No subosque.",NA,NA,NA,"DC.","J. Cordeiro & E.D. Lozano","Passo do Lontra - Base da UFMS","-57.01775","-19.576194",NA,"Corumbá","90","90",NA,NA,"2009",NA,NA,"57°01'03,9 W","19°34'34,3 S",NA,NA,NA,NA,NA,NA
"327","2019-08-16 08:40:12-03","UTFPR","HCF","12137","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romangnolo, M.B.","341","1999","06","23",NA,"Brasil","MS",NA,NA,"arbustiva; flores de coloração creme; rara na área coletada. Projeto: Flora da PLanície de Inundação do Alto Rio Paraná.",NA,NA,NA,"DC.","M.B. Romangnolo","canal Curutuba","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-08-16 08:40:12-03","UTFPR","HCF","12136","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romangnolo, M.B.","548","2000","06","16",NA,"Brasil","MS",NA,NA,"arbustiva, cerca de 2,0 m de altura; botões de coloração verde; frequencia moderada na área. Flora da Planície de Inundação do Alto Rio Paraná - PELD/CNPq - sítio 6",NA,NA,NA,"DC.","M.B. Romangnolo","rio Ivinhema, lagoa Peroba","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-08-16 08:40:12-03","UTFPR","HCF","12138","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romangnolo, M.B.","606","2000","09","27",NA,"Brasil","MS",NA,NA,"arbustiva, cerca de 1,0 m de altura; flores e botões de coloração creme; frequente no local; área de pastagem. Flora da Planície de Inundação do Alto Rio Paraná - PELD/CNPq - sítio 6.",NA,NA,NA,"DC.","M.B. Romangnolo","rio Ivinhema, lagoa Peroba","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-08-16 08:40:12-03","UTFPR","HCF","1276","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"M.G. Caxambu","526","2004","08","02",NA,"Brasil","PR",NA,NA,"Arvoreta com 2,5 m de altura. Presença de frutos avermelhados junto aos ramos.",NA,NA,NA,"DC.","J. Cordeiro & E. Barboza","Cerrado","-52.3830986022949","-24.0456008911133",NA,"Campo Mourão",NA,NA,"28572","auto","2005","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-21 19:37:33-03","UFC","EAC","22048","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Oliveira, M.R.L.; Sá, I.M.B.","s.n.","1993","08","09","Southern America","Brasil","Ceará",NA,NA,"Árvore de flor branca.; Mata úmida","EAC0022048","Dicotyledon",NA,"DC.","Barroso, G.","Sítio Uruguaiana, Morro Alto Redondo, Sa. Baturité","-38.9331016540527","-4.26332998275757","EAC0022048","Guaramiranga",NA,NA,"13198","auto","1994","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:36:30-03","MBM","MBM","287769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76518","2003","10","19","Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,"MBM287769",NA,NA,"DC.","Sobral, M.","Rio Apa","-56.5210990905762","-22.1089000701904","MBM287769","Bela Vista",NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:36:30-03","MBM","MBM","19858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pedersen, T.M.","9373","1969","11","24","Southern America","Paraguay",NA,NA,NA,"Shrub 2-3m, or more, ripe fruit black, suculent, said to bo edible. Low ground","MBM019858",NA,NA,"DC.","Sobral, M.","Dep. San Pedro. Estancia Carumbé. Distr. Lima",NA,NA,"MBM019858",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:36:30-03","MBM","MBM","244698","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Landrum, L.R.; et al.; et al.","8551","1995","08",NA,"Southern America","Paraguay",NA,NA,NA,NA,"MBM244698",NA,NA,"DC.",NA,NA,NA,NA,"MBM244698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:36:30-03","MBM","MBM","142420","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pott, A.; et al.; et al.","4927","1989","09","10","Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,"MBM142420",NA,NA,"DC.","Sobral, M.","Fazenda Itaporã","-57.6533012390137","-19.0091991424561","MBM142420","Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:36:30-03","MBM","MBM","292488","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Arruda, R.S.","s.n.","1999","08","03","Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,"MBM292488",NA,NA,"DC.",NA,"Fazenda Xarais","-57.6533012390137","-19.0091991424561","MBM292488","Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:36:30-03","MBM","MBM","350241","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Caxambú, M.G.","2302","2008","10","23","Southern America","Brazil","Mato Grosso do Sul",NA,NA,"Arvoreta ereta ca. 4m. Frutos carnosos, imaturos verdes e maduros avermelhados. Botões florais alvo-esverdeados. No subosque. Relevo plano.","MBM350241",NA,NA,"DC.","Cordeiro, J.; Lozano, E.D.","Passo do Lontra, Base da UFMS","-57.6533012390137","-19.0091991424561","MBM350241","Corumbá","90","90","295160","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:36:30-03","MBM","MBM","284530","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Kozera, C.","s.n.","2003","01","20","Southern America","Brazil","Paraná",NA,NA,NA,"MBM284530",NA,NA,"DC.","Sobral, M.","Canal de acesso à Lagoa dos Padres, Rio Paraná","-53.9016990661621","-23.8743991851807","MBM284530","Altônia",NA,NA,"39628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:36:30-03","MBM","MBM","303449","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Caxambú, M.G.","526","2004","08","02","Southern America","Brazil","Paraná",NA,NA,NA,"MBM303449",NA,NA,"DC.","Cordeiro, J.; Barboza, E.","Cerrado","-52.3830986022949","-24.0456008911133","MBM303449","Campo Mourão",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:36:37-03","MBM","MBM","47353","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","parodiana","Eugenia parodiana",NA,"Hatschbach, G.","11643","1964","10","02","Southern America","Brazil","Paraná",NA,NA,NA,"MBM047353",NA,NA,"Morong","Legrand, D.","Carambeí","-50.0119018554688","-24.7910995483398","MBM047353","Castro",NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:36:37-03","MBM","MBM","47354","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","parodiana","Eugenia parodiana",NA,"Hatschbach, G.","12865","1965","10","02","Southern America","Brazil","Paraná",NA,NA,NA,"MBM047354",NA,NA,"Morong","Legrand, D.","Vila Velha","-50.1618995666504","-25.0949993133545","MBM047354","Ponta Grossa",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-11-07 06:24:38-02","MNHN","RECOLNAT_MNHN_P","P01902444","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis","syntype","Poeppig, R.",NA,"1834",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902444' target='other'> <mi>dwc_moreinfo</mi></a>","P01902444",NA,NA,"DC.",NA,"Ega",NA,NA,"P01902444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2556",NA,NA,NA
"343","2015-09-04 21:53:17-03","MNHN","RECOLNAT_MNHN_P","P05291063","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, G.T.|Ramos, J.F.|Steward, J.R.|Farias, L.G.",NA,"1969","2","28",NA,"Brasil","Amazonas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291063' target='other'> <mi>dwc_moreinfo</mi></a>","P05291063",NA,NA,"DC.",NA,"Basin of Rio Demeni, Vicinity of Tototobí.",NA,NA,"P05291063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10339",NA,NA,NA
"344","2015-09-04 21:48:35-03","MNHN","RECOLNAT_MNHN_P","P05291117","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Spruce",NA,"1854","1","1",NA,"Brasil","Amazonas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291117' target='other'> <mi>dwc_moreinfo</mi></a>","P05291117",NA,NA,"DC.",NA,NA,NA,NA,"P05291117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3793",NA,NA,NA
"345","2015-09-04 21:48:35-03","MNHN","RECOLNAT_MNHN_P","P05291118","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291118' target='other'> <mi>dwc_moreinfo</mi></a>","P05291118",NA,NA,"DC.",NA,NA,NA,NA,"P05291118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2015-09-04 21:48:35-03","MNHN","RECOLNAT_MNHN_P","P05291119","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Sello",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291119' target='other'> <mi>dwc_moreinfo</mi></a>","P05291119",NA,NA,"DC.",NA,NA,NA,NA,"P05291119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2015-09-04 21:48:36-03","MNHN","RECOLNAT_MNHN_P","P05291120","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291120' target='other'> <mi>dwc_moreinfo</mi></a>","P05291120",NA,NA,"DC.",NA,NA,NA,NA,"P05291120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162",NA,NA,NA
"348","2013-11-18 11:11:09-02","MNHN","RECOLNAT_MNHN_P","P01817754","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Balansa, B.",NA,"1876","11",NA,NA,"paraguay",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817754' target='other'> <mi>dwc_moreinfo</mi></a>","P01817754",NA,NA,"DC.",NA,"Plaine argileuse au nord du Cerro Lambaré",NA,NA,"P01817754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1314",NA,NA,NA
"349","2015-04-14 15:49:22-03","MNHN","RECOLNAT_MNHN_P","P01902445","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Poeppig, R.",NA,NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902445' target='other'> <mi>dwc_moreinfo</mi></a>","P01902445",NA,NA,"DC.","Mazine-Capelo","Flor. Amazon. Ega",NA,NA,"P01902445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2015-11-07 06:28:43-02","MNHN","RECOLNAT_MNHN_P","P01902446","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Schomburgk, R.",NA,NA,NA,NA,NA,"Guyane Anglaise",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902446' target='other'> <mi>dwc_moreinfo</mi></a>","P01902446",NA,NA,"DC.","Mazine-Capelo","s.l.",NA,NA,"P01902446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"943",NA,NA,NA
"351","2015-11-07 06:28:49-02","MNHN","RECOLNAT_MNHN_P","P01902447","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Kappler, A.",NA,"1847","4",NA,NA,"Surinam",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902447' target='other'> <mi>dwc_moreinfo</mi></a>","P01902447",NA,NA,"DC.","Mazine-Capelo","In campis (Savannis) reg. inter. ad ripas fluv. Surinam",NA,NA,"P01902447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1920",NA,NA,NA
"352","2015-11-07 06:28:53-02","MNHN","RECOLNAT_MNHN_P","P01902448","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Kappler, A.",NA,"1847","4",NA,NA,"Surinam",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902448' target='other'> <mi>dwc_moreinfo</mi></a>","P01902448",NA,NA,"DC.","Mazine-Capelo","In campis (Savannis) reg. inter. ad ripas fluv. Surinam",NA,NA,"P01902448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1920",NA,NA,NA
"353","2018-12-07 10:24:50-02","MNHN","RECOLNAT_MNHN_P","P01902449","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Schomburgk",NA,"1841",NA,NA,NA,"British Guyana",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902449' target='other'> <mi>dwc_moreinfo</mi></a>","P01902449",NA,NA,"DC.","Amshoff","Pirara & c.",NA,NA,"P01902449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294",NA,NA,NA
"354","2015-09-04 21:53:16-03","MNHN","RECOLNAT_MNHN_P","P05291056","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ratter, J.A.|Ramos, J.",NA,"1967","7","31",NA,"Brasil","Mato Grosso","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291056' target='other'> <mi>dwc_moreinfo</mi></a>","P05291056",NA,NA,"DC.",NA,"26km N of Xavantina on the unfinished Xavantina-Cachimbo road. Near the João Lopez Bridge.",NA,NA,"P05291056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"233",NA,NA,NA
"355","2015-09-04 21:53:16-03","MNHN","RECOLNAT_MNHN_P","P05291057","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, G.T.|Ramos, J.F.|Farias, L.G.",NA,"1968","9","6",NA,"Brasil","Amazonas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291057' target='other'> <mi>dwc_moreinfo</mi></a>","P05291057",NA,NA,"DC.",NA,"Puraquequara, rio Amazonas, 40 km below Manaus.",NA,NA,"P05291057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7206",NA,NA,NA
"356","2015-09-04 21:53:16-03","MNHN","RECOLNAT_MNHN_P","P05291058","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, G.T.|Forero, E.|Ramos, J.F.|Wrigley, B.L.|Farias, L.G.",NA,"1968","7","12",NA,"Brasil","Rondônia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291058' target='other'> <mi>dwc_moreinfo</mi></a>","P05291058",NA,NA,"DC.",NA,NA,NA,NA,"P05291058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5906",NA,NA,NA
"357","2015-09-04 21:48:31-03","MNHN","RECOLNAT_MNHN_P","P05291060","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Gaudichaud, C.",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291060' target='other'> <mi>dwc_moreinfo</mi></a>","P05291060",NA,NA,"DC.",NA,NA,NA,NA,"P05291060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"767",NA,NA,NA
"358","2015-09-04 21:48:31-03","MNHN","RECOLNAT_MNHN_P","P05291061","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Krukoff, B.A.",NA,"1931","12","1",NA,"Brasil","Mato Grosso","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291061' target='other'> <mi>dwc_moreinfo</mi></a>","P05291061",NA,NA,"DC.",NA,"Source of the Jatuarana River, Machado River region.",NA,NA,"P05291061_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1549",NA,NA,NA
"359","2015-09-04 21:53:17-03","MNHN","RECOLNAT_MNHN_P","P05291059","PreservedSpecimen",NA,"Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, G.T.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.|Harter, F.P.|Pinheiro, W.S.",NA,"1971","3","2",NA,"Brasil","Roraima","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291059' target='other'> <mi>dwc_moreinfo</mi></a>","P05291059",NA,NA,"DC.",NA,"Vicinity of Uaicá airstrip, Rio Uraricoeira.","-63.18333","3.55","P05291059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10828",NA,NA,NA
