"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","class","individualCount"
"95","2019-11-13 11:27:20-03","USP","SPF","153341","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M","1998",NA,NA,"Silva, JM","1989","06","08","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"SPF00153341",NA,NA,NA,NA,"619",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:27:21-03","USP","SPF","41519","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2004",NA,NA,"Mattos, J","1962","01","05","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"SPF00041519",NA,NA,NA,NA,"9685",NA,"Serra da Estrela",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"97","2019-11-13 11:27:21-03","USP","SPF","169606","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2004",NA,NA,"Mattos, J","1962","01","05","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"SPF00169606",NA,NA,NA,NA,"9685",NA,"Serra da Estrela",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"98","2021-03-25 13:52:56-03","UNIVILLE","JOI","18490","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Longen, F.","2018","06","01","Vieira, F.C.S.; Longen, F.","2018","06",NA,"Brasil","Santa Catarina","Joinville","-48.929722","-26.125833","48º55'47''W","26º7'33''S","JOI018490",NA,NA,NA,NA,"2856",NA,"Estrada Bonita.","70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-10-07 09:35:22-03","UEFS","HUEFS","86646","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pseudodichasiantha","Eugenia pseudodichasiantha","Kiaersk.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086646",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,"Rosanae",NA
"100","2019-10-07 09:35:22-03","UEFS","HUEFS","87389","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pseudodichasiantha","Eugenia pseudodichasiantha","Kiaersk.",NA,NA,NA,NA,"Glaziou, A.","1893",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUEFS0087389",NA,"Angiospermae","Myrtales",NA,"13482",NA,"Alto Maché.",NA,NA,NA,NA,NA,NA,NA,NA,"Isótipo",NA,"Rosanae",NA
"101","2019-10-07 09:35:50-03","UEFS","HUEFS","29326","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral",NA,NA,NA,NA,"Silva, J.M.","1996","09","07","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"HUEFS0029326","HUEFS0029326","Angiospermae","Myrtales",NA,"1724",NA,"Sítio do Belizário",NA,NA,NA,"Beira do rio.","55154","auto",NA,NA,NA,NA,"Rosanae",NA
"102","2019-10-07 09:35:50-03","UEFS","HUEFS","201416","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral",NA,NA,NA,NA,"Brotto, M.L.","2013","07","07","Brasil","Paraná","Piraquara","-49.021111","-25.447222","49W1'16''","25S26'50''","HUEFS0201416","HUEFS0201416","Angiospermae","Myrtales",NA,"1298",NA,"Recreio da Serra","943","943",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA
"103","2019-09-04 19:41:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pseudodichasiantha","Eugenia pseudodichasiantha",NA,NA,NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"13452","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"Dicotyledoneae",NA
"104","2019-09-04 18:18:04-03","F","FMNH-SEEDPLANTS","V0065278F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pseudodichasiantha","Eugenia pseudodichasiantha",NA,NA,NA,NA,NA,"A. Glaziou","1881","11","14","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065278F","V0065278F_01","Spermatophyta",NA,NA,"13452","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA
"105","2015-03-07 08:57:48-03","F","FMNH-SEEDPLANTS","V0120912F","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120912F","V0120912F_01","Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"106","2019-12-20 18:46:48-03","UFSJ","HUFSJ","7785","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2011",NA,NA,"Kollmann, L; Bausen, E","2001","11","27","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"HUFSJ007785",NA,NA,NA,NA,"5027",NA,"Nova Lombardia, Reserva Biológica Augusto Ruschi. Estrada de Lombardia.","800","800",NA,"Arvoreto de 7m. Flores brancas.","23813","auto",NA,NA,NA,NA,NA,NA
"107","2019-12-20 18:46:48-03","UFSJ","HUFSJ","7786","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2011",NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","1999","03","29","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"HUFSJ007786",NA,NA,NA,NA,"2275",NA,"Aparecidinha, terreno de L. Bringhenti.","750","750",NA,"Arvoreto de 10m. Dap 12cm. Fuste 6m. Frutos vermelhos.","23813","auto",NA,NA,NA,NA,NA,NA
"108","2019-12-20 18:46:48-03","UFSJ","HUFSJ","7798","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2011",NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","1998","11","09","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"HUFSJ007798",NA,NA,NA,NA,"900",NA,"Aparecidinha. Terreno de Luiz Bringhenti. Mata de baixada.","750","750",NA,"Arvoreto de 8m. DAP 10cm. Fuste 4m. Flores amarelas.","23813","auto",NA,NA,NA,NA,NA,NA
"109","2019-12-20 18:46:48-03","UFSJ","HUFSJ","7784","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2011",NA,NA,"Kollmann, L; Bausen, E,; Pizziolo, W","2001","10","24","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"HUFSJ007784",NA,NA,NA,NA,"4904",NA,"Nova Lombardia, Reserva Biológica Augusto Ruschi. Estrada da Gioapabo-açu.","800","800",NA,"Arvoreto de 9m. DAP 10cm. Fuste 4cm. Flores brancas.","23813","auto",NA,NA,NA,NA,NA,NA
"110","2019-12-09 10:46:09-03","UFSJ","HUFSJ","4727","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2013",NA,NA,"Viana, PL; Mota, N","2007","10",NA,"Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"HUFSJ004727",NA,NA,NA,NA,"s.n.",NA,"Mina Capitão do Mato. Mata.","120","1300",NA,"Árvore 8 m.","29211","auto",NA,NA,NA,NA,NA,NA
"111","2020-11-04 17:30:06-03","UEM","HUEM","13803","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","in Reflora","2014","12","08","Lucas, EJ; J.M. de Silva; I.S. de Silva","2003","10","25","Brasil","Paraná","São José dos Pinhais","-49.978611","-25.714194","-49.978611","-25.714194","HUEM000009048","HUEM000009048",NA,NA,NA,"121",NA,"Guaricana, perto da usina hidrelétrica","719","719",NA,"Arvoreta de 2m, tronco com 10cm de diametro. Frutos imaturos verdes, maduros vermelhos e roxos. Embrião homogêneo, roxo.",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 17:30:06-03","UEM","HUEM","13830","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","in Reflora","2014","12","08","Lucas, EJ; J.M. de Silva; Sakuragui, CM; I.S. de Silva","2003","10","26","Brasil","Paraná","Marmeleiro","-49.336111","-25.444444","-49.336111","-25.444444","HUEM000009047","HUEM000009047",NA,NA,NA,"133",NA,"Em frente ao recanto Shalon, Campo.","838","838",NA,"Trelet to 4m, trunk not exceeding 8cm diameter; immature fruits yellow, maturing red; embryo homogenous, purple",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:06:43-03","UnB","UB","168123","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D. Legrand) Sobral","Sobral, M","1998",NA,NA,"Silva, JM","1989","06","08","Brasil","Paraná ","Piraquara","-49.06","-25.44","-49.06","-25.44",NA,NA,"Dicotyledoneae",NA,NA,"619","Southern America","Borda do Campo",NA,NA,NA,"Arvoreta, 4m, flores alvacentas.; Mata pluvial",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:06:43-03","UnB","UB","168124","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D. Legrand) Sobral",NA,NA,NA,NA,"Hatschbach, G; Oliveira, PI","1970","07","22","Brasil","Paraná ","Piraquara","-49.06","-25.44","-49.06","-25.44",NA,NA,"Dicotyledoneae",NA,NA,"43033","Southern America","Roça Nova",NA,NA,NA,"Árvore, 5m,flor alva.; Mata",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:06:43-03","UnB","UB","168122","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D. Legrand) Sobral","Sobral, M","2005",NA,NA,"Barbosa, E; Silva, JM","2003","12","04","Brasil","Paraná ","Tijucas do Sul","-49.2","-25.93","-49.2","-25.93",NA,NA,"Dicotyledoneae",NA,NA,"797","Southern America","Serra Papanduva",NA,NA,NA,"Árvore, 6m, fruto vermelho.; Encosta do morro",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D. Legrand) Sobral",NA,NA,NA,NA,"Souza, MC","2006","07","20","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"347","Southern America","Propriedade do Senhor Luiz Augusto. Próximo ao Parque da Serra dos òrgãos",NA,NA,NA,"Material coletado para extração de DNA; Árvore de 5m de altura, com flores; Em solo argiloso, na encosta","36524","auto",NA,NA,NA,NA,NA,NA
"117","2019-12-05 14:48:39-03","UFSCar","SORO","7746","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk) G.M.Barroso ex Sobral","E.H.P.Barreto","2014","08",NA,"Garcia, R.J.F.; Barreto, E.H.P.; Pascalicchio, F.F.; Anjos Neto, O.S.","2014","07","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"3801",NA,"Sítio s. Ismael, próximo a Embura. Mata.",NA,NA,NA,"Árvore, 10m alt., 20 cm DAP, casca lisa descamante, flores brancas. Vistoria conjunta com DEPAVE-3.","53584","auto",NA,NA,NA,NA,NA,NA
"118","2019-10-03 10:04:22-03","UFSCar","SORO","7075","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha",NA,"V.C. Souza","2013",NA,NA,"Souza, V.C.; Flores, T.B.","2013","05","01","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"35024",NA,"Área da Cia. Votorantim. Trilha do Rio Dezembro.",NA,NA,NA,"Árvore, ca. 6m alt. Vegetativo.","41034","auto",NA,NA,NA,NA,NA,NA
"119","2021-02-23 13:22:55-03","MN","R-TIPOS","9106","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pseudodichasiantha","Eugenia pseudodichasiantha","Kiaersk.",NA,NA,NA,NA,"Glaziou, A.F.M.","1881","11","14","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000009106","R000009106_001",NA,NA,NA,"13452",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"120","2020-08-20 20:40:37-03","UFSC","FLOR","27549","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M.","1997",NA,NA,"Silva, J.M.; Ribas, O.S. & Deodato, F.","1996","09","07","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"FLOR0027549",NA,NA,"Myrtales",NA,"1724",NA,"Sítio do Belizário.",NA,NA,NA,"arbusto, flor alva, 3m altura","55154","auto",NA,NA,NA,NA,NA,NA
"121","2020-08-20 20:40:37-03","UFSC","FLOR","27464","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M.","1994",NA,NA,"Jarenkow, J.A.; Sobral, M.","1993","03","30","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"FLOR0027464",NA,NA,"Myrtales",NA,"2357",NA,"Perdida.",NA,NA,NA,"árvore, dap = 30 cm, flor em botão, verde, 12m altura","12766","auto",NA,NA,NA,NA,NA,NA
"122","2020-08-20 20:40:37-03","UFSC","FLOR","6727","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M.","2004",NA,NA,"Mattos, J.","1962","01","05","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"FLOR0006727","FLOR0006727",NA,"Myrtales",NA,"9685",NA,"Serra da Estrela, Secretário, na base do morro Maria Comprida",NA,NA,NA,"árvore fina de 4,5m altura, flores brancas e frutos imaturos Habitat: mata virgem","36524","auto",NA,NA,NA,NA,NA,NA
"123","2021-03-04 15:45:38-03","IF","SPSF","21741","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya",NA,NA,NA,NA,NA,"J.M.Silva","1996","09","07","Brasil","PR","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"1720","América do Sul","mata ciliar",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55154","auto",NA,NA,NA,NA,"Magnoliopsida",NA
"124","2021-03-04 15:45:38-03","IF","SPSF","24683","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya",NA,NA,NA,NA,NA,"J.M.Silva","1996","09","07","Brasil","PR","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"1724","América do Sul",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55154","auto",NA,NA,NA,NA,"Magnoliopsida",NA
"125","2021-03-04 15:45:38-03","IF","SPSF","36433","PreservedSpecimen","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya",NA,NA,NA,NA,NA,"E.Barbosa & J.M.Silva","2003","12","04","Brasil","PR","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"797","América do Sul","serra Papanduva",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: encosta de morro&nf;;","25228","auto",NA,NA,NA,NA,"Magnoliopsida",NA
"126","2021-03-04 15:45:38-03","IF","SPSF","37286","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pauciflora","Plinia pauciflora",NA,"O.T. Aguiar","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","2006","09","05","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"6239","América do Sul","PECB, trilha da figueira","800","800",NA,"COLETA: XLS: SPSFNovo; árvore, 5m. alt.; GEOGRAFIA: Trilha do Brejo 0&nf;UTM: X=195770 Y=7327860 ZONA=23J;","34059","auto",NA,NA,NA,NA,"Magnoliopsida",NA
"127","2021-03-04 15:45:38-03","IF","SPSF","49993","PreservedSpecimen","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha",NA,"M.L.Brotto","2015","07","08","M.L.Brotto","2015","06","01","Brasil","PR","Piraquara","-49.015556","-25.4475",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"1934","América do Sul","Recreio da Serra","990","990",NA,"COLETA: Árvore de 10 de altura; flores alvas. Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"128","2021-02-08 12:44:16-03","UFRGS","ICN","182540","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Molz, M",NA,NA,NA,"Molz, M; Martins, EM","2011","05","05","Brasil","RS","Três Cachoeiras","-49.920278","-29.447222","-49.920278","-29.447222",NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,"604711/6741968; flores brancas",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:44:16-03","UFRGS","ICN","063740","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M",NA,NA,NA,"Hatschbach, G; Oliveira, PI","1970","07","22","Brasil","PR","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Dicotyledon",NA,NA,"43033","América do Sul","Roça Nova",NA,NA,NA,"Árvore 5 m, flor alva, mata.","12577","auto",NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:44:16-03","UFRGS","ICN","123394","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M",NA,NA,NA,"Jarenkow, JA","1993","05","25","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Dicotyledon",NA,NA,"2369","América do Sul","Perdida",NA,NA,NA,"Árvore com ca. 12m de altura, DAP 30cm, em mata de encosta atlântica. Frutos imaturos, verdes. (igual coleta J.A. Jarenkow & M. Sobral, 2357).","12766","auto",NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:44:16-03","UFRGS","ICN","123910","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M",NA,NA,NA,"Jarenkow, JA; Sobral, M","1993","03","30","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Dicotyledon",NA,NA,"2357","América do Sul","Perdida",NA,NA,NA,"Árvore com ca. 12m de altura; em mata de encosta atlântica; DAP 30cm. Com botões, de coloração verde.","12766","auto",NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:44:16-03","UFRGS","ICN","174399","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Molz, M",NA,NA,NA,"Mancino, L; Molz, M","2011","09","28","Brasil","RS","Três Cachoeiras","-49.920833","-29.447778","-49.920833","-29.447778",NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,"604671/6741929; árvore 10m, ritidoma laminado, com placas pequenas, alaranjado, folhas discolores, frutos alaranjados maduros",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:44:16-03","UFRGS","ICN","178529","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Molz, M",NA,NA,NA,"Molz, M","2008","02","28","Brasil","RS","Maquiné","-50.206111","-29.563333","-50.206111","-29.563333",NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul","Vale do Ligeiro","890","890",NA,"WGS-84",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:44:16-03","UFRGS","ICN","178530","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Molz, M",NA,NA,NA,"Molz, M","2007","10","02","Brasil","RS","Maquiné","-50.195556","-29.608889","-50.195556","-29.608889",NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul","Reserva Biológica da Serra Geral, vale da Encantada","267","267",NA,"WGS-84",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:44:16-03","UFRGS","ICN","182420","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Molz, M",NA,NA,NA,"Molz, M; Bergamin, RS","2013","05","07","Brasil","RS","Três Cachoeiras","-55.526667","-29.375","-55.526667","-29.375",NA,NA,"Dicotyledon",NA,NA,"s.n.","América do Sul","RS 494","18","18",NA,"Árvore c/ 12 m de altura, flores alvas, ritidoma liso laminada; Fragmento de terras baixas",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:12:34-03","IBt","SP","129592","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Giaretta, A","2017","10",NA,"Hatschbach, G","1969","07","04","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"SP007147","SP007147",NA,NA,NA,"21700",NA,"São Sebastião",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:12:34-03","IBt","SP","293806","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M","2004",NA,NA,"Kawasaki, ML; et al.","1995","12","02","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"916",NA,"Roça Nova.",NA,NA,NA,"Árvore ca. 2m alt., frutos verdes a vermelhos.","12577","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:12:34-03","IBt","SP","201256","S","Plantae","Myrtaceae","Plinia","brachybotrya","Plinia brachybotrya","(D.Legrand) Sobral","Sobral, M","2004",NA,NA,"Chiea, SAC","1983","09","22","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,"340",NA,"Serra do Japi.",NA,NA,NA,"Árvore 4m alt., flores brancas.","17840","auto",NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:12:34-03","IBt","SP","338284","S","Plantae","Myrtaceae","Plinia","pauciflora","Plinia pauciflora","M.L.Kawas. & B.Holst","Kawasaki, ML","2002",NA,NA,"Zipparro, VB","1999","08","19","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"SP001710","SP001710",NA,NA,NA,"1779",NA,"Parque Intervales, base Saibadela, trilha Azul",NA,NA,NA,"Árvore ca. 18m alt., presença de flores brancas com cálice verde-claro, indiv. nº 120A na Fenologia","34059","auto",NA,NA,"Isotype",NA,NA,NA
"140","2019-11-21 10:12:34-03","IBt","SP","370328","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Faria Jr, JEQ","2012","10",NA,"Kollmann, L; Bausen, E","2001","11","27","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"5027",NA,"Nova Lomardia, Reserva Biológica Augusto Ruschi, Estrada de Lombardia.","800","800",NA,"Árvore 7m alt., flores brancas.","23813","auto",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:12:34-03","IBt","SP","349071","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Santos, MF","2010","10",NA,"Hatschbach, G","1968","05","30","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"19279",NA,"Rio Sagrado de Cima","150","150",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:12:34-03","IBt","SP","64588","S","Plantae","Myrtaceae","Plinia","pseudodichasiantha","Plinia pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Faria Jr, JEQ","2012","10",NA,"Mattos, J","1962","01","05","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"9685",NA,"Serra da Estrela, Secretário, na base do Morro Maria Camprida.",NA,NA,NA,"Na mata virgem. Árvore fina 4,5m alt., flores brancas e frutos imaturos.","36524","auto",NA,NA,NA,NA,NA,NA
