"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","preparationType","typeStatus","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"124","2021-03-01 16:20:10-03","UNICAMP","UEC","157573","S","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Pessoa, E","2013","08","22","Grandi, TSM; Braga, MMN; Teixeira, EM","1989","09","30","Brazil","Minas Gerais","Rio Preto","Gruta do Funil","-43.8278007507324","-22.0891990661621",NA,NA,"Subarbustivo.; Campo rupestre.","UEC012611","UEC012611","Liliopsida",NA,"2653",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"125","2019-08-20 10:00:41-03","UNICAMP","UEC","139868","S","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Bastos, CA","2011","10","25","Breier, TB; Breier, ACB","2002","12","11","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Itacurussá.","-47.9199981689453","-25.0100002288818",NA,NA,"Terrestre nas dunas do Itacurussá.","UEC008627","UEC008627","Liliopsida",NA,"766",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"126","2019-08-20 10:00:41-03","UNICAMP","UEC","66808","S","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Bastos, CA","2011","10","25","Mickeliunas, L; Pansarin, ER","2005","11","15","Brazil","São Paulo","Ubatuba","Picinguaba, Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"UEC008625","UEC008625","Liliopsida",NA,"48",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-08-20 10:00:41-03","UNICAMP","UEC","100338","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.","Singer, RB","1997","03","23","Feres, FR; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K; Faria, AD","1996","12","17","Brazil","São Paulo","Ilha Comprida","Na praia, em areia encharcada.","-47.833333","-25","-47.833333","-25","Cálice verde-amarronzado, face externa das pétalas esverdeadas e internamente amarelas, labelo amarelo com base laranja.","UEC064344","UEC064344","Liliopsida",NA,"72/96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:00:41-03","UNICAMP","UEC",NA,"S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.","Singer, RB","1997","03","23","Feres, FR; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K; Faria, AD","1996","12","17","Brazil","São Paulo","Ilha Comprida","Na praia, em areia encharcada.","-47.833333","-25","-47.833333","-25","Cálice verde-amarronzado, face externa das pétalas esverdeadas e internamente amarelas, labelo amarelo com base laranja.","UEC064341",NA,"Liliopsida",NA,"72/96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-08-20 10:00:41-03","UNICAMP","UEC","85102","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.",NA,NA,NA,NA,"Silva, SM; Britez, RM","1986","11","08","Brazil","Paraná","Paranaguá","Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,"Erva terrícola com flores amarelo esverdeadas, frequente em locais abertos da restinga.","UEC064347","UEC064347","Liliopsida",NA,"24733",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-08-20 10:00:41-03","UNICAMP","UEC","85090","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.",NA,NA,NA,NA,"Souza, WS","1986","11","08","Brazil","Paraná","Paranaguá","Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,"Erva terrícola com flores amarelo-esverdeadas, frequente na restinga.","UEC064342","UEC064342","Liliopsida",NA,"24734",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"131","2019-08-20 10:00:41-03","UNICAMP","UEC","63162","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.",NA,NA,NA,NA,"Bernacci, LC; et al.",NA,NA,NA,"Brazil","São Paulo","Atibaia","Parque Municipal da Grota Funda, Mata mesófila de altitude com afloramentos rochosos no interior ou expostos.","-46.5499992370605","-23.1100006103516",NA,NA,"Erva rupícola, ocorrendo sobre acúmulo de matéria orgânica em lajeado expostos e seco; flores amareladas. (Espécie comum em restinga, no litoral).","UEC064345","UEC064345","Liliopsida",NA,"28426",NA,"900",NA,NA,"1400","21675","auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-08-20 10:00:41-03","UNICAMP","UEC","56006","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.","Pansarin, ER; Borba, EL","1998","03",NA,"Silva, DM; Franceschinelli, EV; Santos, CGM; Geraldini, A; Castro, MMS","1989","11","27","Brazil","São Paulo","Bertioga","Boracéia, Mata de restinga.","-46.138599395752","-23.8544006347656",NA,NA,"Flores amarelas. Coleta de 27/11 a 29/11/89.","UEC064346","UEC064346","Liliopsida",NA,"22610",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-08-20 10:00:41-03","UNICAMP","UEC","17192","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.","Queiroz, LP","1987","01","23","Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","1976","11","10","Brazil","São Paulo","São Sebastião","Bertioga","-45.4099998474121","-23.7600002288818",NA,NA,"Herbáceo até 1 m, flores com labelo amarelo-ouro, terrestre.","UEC064343","UEC064343","Liliopsida",NA,"3533",NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-08-20 10:00:41-03","UNICAMP","UEC","47077","S","Plantae","Orchidaceae","Cyrtopodium","paranaense","Cyrtopodium paranaense","Schltr.",NA,NA,NA,NA,"Sazima, M","1987","12","08","Brazil","São Paulo","Ubatuba","Praia do Lázaro, Em costão próximo ao mar.","-45.0699996948242","-23.4300003051758",NA,NA,"Flores amarelas, odor desagradável.","UEC064348","UEC064348","Liliopsida",NA,"19872",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:20:10-03","UNICAMP","UEC","194794","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros","Santos, K","2016","10","14","Santos, K; Monge, M; Shimizu, GH; Jönnson, K","2016","10","01","Brazil","Espírito Santo","Santa Teresa","Patrimônio de Santo Antonio/João do Canaã, rio mangaba, sítio mangabeira. Sítio do Seu Joãozinho. Morro da anntiga Torre de Tv. Próximo a divisa com São Roque do Canaã","-41.149844","-20.374383","-41.149844","-20.374383","Herbácea, 1 m. Flores amarelas, inflorescência com 1,60 m de altura.; Inselberg, sobre rocha.","UEC149215","UEC149215","Liliopsida",NA,"4667",NA,"219",NA,NA,"219",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-08-20 10:00:41-03","UNICAMP","UEC","133885","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros","Batista, JAN","2002","10",NA,"Batista, JAN",NA,NA,NA,"Brazil",NA,NA,"Procedência desconhecida. Provavelmente Região Sul.",NA,NA,NA,NA,"Erva terrestre. Pseudobulbos expostos, fusiformes, grandes, 36-60 x 2-5 cm. Folhas articuladas, arroxeadas. Inflorescência com 132 cm de altura e 7 ramificações de 27-32 cm compr. Sépalas verde-amareladas. Pétalas amarelas a amarelo-es","UEC064321","UEC064321","Liliopsida",NA,"1459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-08-20 10:00:41-03","UNICAMP","UEC","140331","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros",NA,NA,NA,NA,"Belinello, R",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Data de floração: 12/XII/03.","UEC064337","UEC064337","Liliopsida",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:20:10-03","UNICAMP","UEC","40230","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros","Barros, F","1991","10","01","Leitão Filho, HF; Tamashiro, JY","1985","12","03","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Terrestre, flores amarelo ouro. Em local aberto e arenoso.; Restinga","UEC137312","UEC137312","Liliopsida",NA,"17998",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:20:10-03","UNICAMP","UEC","22023","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros","Barros, F","1991","10","01","Leitão Filho, HF; et al.","1979","12","11","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Flores com lobelo amarelo e pétalas esverdeadas.","UEC136356","UEC136356","Liliopsida",NA,"10825",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-08-20 10:00:41-03","UNICAMP","UEC","140320","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros",NA,NA,NA,NA,"Santos, K",NA,NA,NA,"Brazil","São Paulo","Sorocaba",NA,"-47.4500007629395","-23.5",NA,NA,"Data de floração: 12/XII/03.","UEC064340","UEC064340","Liliopsida",NA,"s.n.",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:00:41-03","UNICAMP","UEC","138982","S","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F.Barros",NA,NA,NA,NA,"Singer, RB","1998","12","25","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Núcleo Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"UEC064339","UEC064339","Liliopsida",NA,"98/137",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-04-22 16:26:35-03","UFPB","JPB","15528","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","07","20","Felix, LP; Santana, ES","1989","12","20","Brasil","Paraíba","Rio Tinto","Reserva Biológica Guaribas, Mata do Maracuja.","-35.084422","-6.8047","-35.084422","-6.8047","; DESC: Na orla da mata formando densas touceiras. Erva ereta terrestre. Flor amarela.",NA,NA,"Angiosperma","Monocotyledon","2594","Southern America","66",NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:26:35-03","UFPB","JPB","16690","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Agra, MF","1987","09","22","Brasil","Paraíba","Santa Rita",NA,"-34.978056","-7.114167","-34.978056","-7.114167","; DESC: Herbácea.",NA,NA,"Angiosperma","Monocotyledon","631","Southern America","16",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:26:35-03","UFPB","JPB","24147","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Moura, OT","1997","01","17","Brasil","Paraíba","João Pessoa","Mata da Penha.","-34.863056","-7.115","-34.863056","-7.115","; DESC: Planta tipica de tabuleiro e a flor com pigmento escuro na perte interna da corola.",NA,NA,"Angiosperma","Monocotyledon","1524","Southern America","47",NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:26:35-03","UFPB","JPB","28268","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","César, EA","2001","05","25","Brasil","Paraíba","Sapé","RPPN-FAzenda Pacatuba","-35.2325","-7.096389","-35.2325","-7.096389","; DESC: Terrestre, ocorre tabuleiro aberto.",NA,NA,"Angiosperma","Monocotyledon","221","Southern America","123",NA,NA,"123",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:26:35-03","UFPB","JPB","31856","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Pessoa, MC; Lima, JR","2003","10","18","Brasil","Paraíba","Araruna",NA,"-35.741667","-6.558333","-35.741667","-6.558333","; DESC: Flores amarelas",NA,NA,"Angiosperma","Monocotyledon","22","Southern America","570",NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-04-22 16:26:35-03","UFPB","JPB","31879","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Pessoa, MC; Lima, JR","2003","11","29","Brasil","Paraíba","Araruna","Parque Estadual da Pedra da Boca, Lado direito da Pedra da Boca.","-35.741667","-6.558333","-35.741667","-6.558333","; DESC: Erva 80-100 cm alt., sobre afloramento rochoso inflorescência ramificada semelhante a panícula, flores amarelas.",NA,NA,"Angiosperma","Monocotyledon","45","Southern America","570",NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-04-22 16:26:35-03","UFPB","JPB","32686","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","11","20","Barbosa, MR; Pontes, AF; Cunha, JP; Lima, JR; Pereira, MS; Pessoa, MC","2004","02","16","Brasil","Paraíba","Araruna","Parque estadual da Pedra da Boca. Mata do Gemedouro.","-35.741667","-6.558333","-35.741667","-6.558333","; DESC: Erva terrestre ereta, flores amarelas variegadas, na moita sobre pedra.",NA,NA,"Angiosperma","Monocotyledon","2855","Southern America","570",NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-04-22 16:26:35-03","UFPB","JPB","32963","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","07","20","Brasil, RNA; Lima, JR; Barros, RB; Lima, IB","2002","06","29","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas, Área II, Tabuleiro.","-35.141944","-6.741944","-35.141944","-6.741944","; DESC: Fruto verde-acinzentado.",NA,NA,"Angiosperma","Monocotyledon","124","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-22 16:26:35-03","UFPB","JPB","33639","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Gadelha Neto, PC; Pontes, RA; Dantas, DHM","2004","08","28","Brasil","Paraíba","Araruna","Pedra da Boca.","-35.741667","-6.558333","-35.741667","-6.558333","; DESC: Herbáceo. Flores não observadas; haste floras de aproximadamente 1,80m. Rupícola.",NA,NA,"Angiosperma","Monocotyledon","1251","Southern America","570",NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-04-22 16:26:35-03","UFPB","JPB","35853","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Gadelha Neto, PC; Pontes, RA","2006","05","11","Brasil","Paraíba","Queimadas","Sítio Serra, Rochoso","-35.898333","-7.358333","-35.898333","-7.358333","; DESC: Erva bulbosa, com haste floral de aproximadamente 80cm; flores amarelas. Vegetando em afloramento rochoso.",NA,NA,"Angiosperma","Monocotyledon","1539","Southern America","450",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-04-22 16:26:35-03","UFPB","JPB","46719","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","07","20","Brasil, RNA","2004",NA,NA,"Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas, Tabuleiros arenosos.","-35.142056","-6.741861","-35.142056","-6.741861",NA,"JPB0046719",NA,"Angiosperma","Monocotyledon","JPB46719","Southern America","181",NA,NA,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-04-22 16:26:35-03","UFPB","JPB","50647","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2018","07","23","Araújo, CMLR; Pontes, RA","2011","11","10","Brasil","Paraíba","Santa Rita","Usina São João, Lagoa do Paturi, próximo a Tibirizinho.","-34.978056","-7.114167","-34.978056","-7.114167","; HABITAT: Mata Atlântica.; DESC: Flores amarelas.","JPB0050647",NA,"Angiosperma","Monocotyledon","325","Southern America","16",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-04-22 16:26:35-03","UFPB","JPB","52071","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Vilaça, M.","2017","08","14","Pereira, LA; Silva, FO","2012","12","13","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas","-35.142056","-6.741861","-35.142056","-6.741861","; DESC: Erva terrestre com flores de cor amarelada.","JPB0052071",NA,"Angiosperma","Monocotyledon","499","Southern America","181",NA,NA,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-04-22 16:26:35-03","UFPB","JPB","59835","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.",NA,NA,NA,NA,"Nusbaumer, L; Célérier, ML; Spichiger, R","2014","11","16","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.427101","-9.254997","-36.427101","-9.254997","; HABITAT: Forêt ombrophile submontagnarde de pente, affleurement rocheux nu et à végétation basse éparse; DESC: herbacée, 0.8 m. fl. jaune, 3 sép. jaunevert lavé de grenat, marge ondulée, 2 pét. étalés jaunes, labelle jaune en forme","JPB0059835",NA,"Angiosperma","Monocotyledon","4331","Southern America","780",NA,NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-04-22 16:26:35-03","UFPB","JPB","60449","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2018","07","23","Gadelha Neto, PC; Lima, JR","2014","11","23","Brasil","Paraíba","Caaporã","Sítio Brejo de Lima","-34.959722","-7.424444","-34.959722","-7.424444","; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Planta terrestre com pseudobulbo elíptico. Inflorescência basal, ereta, rígida, paniculada. Fruto cápsula. Subtrato areno-argiloso.","JPB0060449",NA,"Angiosperma","Monocotyledon","3885","Southern America","95",NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-08-31 19:33:14-03","UFPB","JPB","65157","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Mota, MCS",NA,NA,NA,"Prata, APN; Mota, MCS; Albuquerque, EB; Silva, JWA; Carlos, L; Nascimento, E","2018","01","27","Brasil","Alagoas","Maravilha","Serra da caiçara, Pedra do Avião","-37.328333","-9.244167","-37.328333","-9.244167","; HABITAT: caatinga; DESC: 1,5m alt., flores amarelas com pequenas mácula no labelo","JPB0065157",NA,"Angiosperma","Monocotyledon","3949","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-04-22 16:26:35-03","UFPB","JPB","64051","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.",NA,NA,NA,NA,"Soares Neto, RL; Moreira, LHL","2018","04",NA,"Brasil","Paraíba","Pedra de Fogo","BR-101. área de construção de empreendimento da Vivix.","-34.961944","-7.4175","-34.961944","-7.4175","; HABITAT: Mata de tabuleiro; DESC: Herbácea. Frutos castanhos.","JPB0064051",NA,"Angiosperma","Monocotyledon","141","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-04-22 16:26:35-03","UFPB","JPB","28586","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","(Nees) Link & Otto ex Rchb.","Moreira, LHL","2017","03","21","Freitas, GL; et al.","2000","12","01","Brasil","Paraíba","Bayeux","Parque Estadual da Mata do Xém-Xém","-34.932201385498","-7.125",NA,NA,NA,NA,NA,"Angiosperma","Monocotyledon","63B","Southern America",NA,NA,NA,NA,"5601","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-04-22 16:26:35-03","UFPB","JPB","43049","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F. Barros","Gomes, P","2007","11","13","Gomes, P; Sobral-Leite, M; Maciel, B","2007","11","13","Brasil","Pernambuco","Caruaru","Pedra do Guariba, Limite Caruaru #?# Agrestina. Inselbergue.","-35.843944","-8.381944","-35.843944","-8.381944","; DESC: Erva saxícola; flores amarelas.",NA,NA,"Angiosperma","Monocotyledon","669","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-04-22 16:26:35-03","UFPB","JPB","31376","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","polyphyllum","Cyrtopodium polyphyllum","(Vell.) Pabst ex F. Barros","Felix, LP","2005","06",NA,"Gadelha Neto, PC","2002","09","13","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.8630981445312","-7.11499977111816",NA,NA,"; DESC: Herbáceo. Tabuleiro.",NA,NA,"Angiosperma","Monocotyledon","768","Southern America",NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 10:03:58-03","FURB","FURB","14099","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Mancinelli, WS","2010","01","25","Gasper, A.L. de; Cadorin, T.J. & Schmitt, J.","2009","09","16","Brasil","Santa Catarina","Porto Belo",NA,"-48.6019444","-27.1494444","-48.6019444","-27.1494444","Florística IFFSC e8002a (Erva Terrícola) Habitat: Floresta Ombrófila Densa; solo arenoso na borda da mata Habito: erva terrícola;","FURB34807","FURB34807",NA,NA,"2379",NA,"3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:03:58-03","FURB","FURB","22762","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Ceolin, LM","2010","04","05","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","13","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4883333","-27.7702778","-48.4883333","-27.7702778","Florística IFFSC 9996 (Erva Terrícola) Habitat: Restinga; Habito: erva terrícola;","FURB34805","FURB34805",NA,NA,"1616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:03:58-03","FURB","FURB","24358","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Caetano, JO","2010","03","20","Caetano, J.O.","2010","03","20","Brasil","Santa Catarina","Porto Belo","Sertão do Valongo.","-48.6625","-27.1744445","-48.6625000","-27.1744445",NA,"FURB34802","FURB34802",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:03:58-03","FURB","FURB","33414","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Korte, A","2010","12","14","Korte, A.","2010","12","14","Brasil","Santa Catarina","Florianópolis","Praia de Jurerê Internacional.","-48.5080556","-27.4511111","-48.5080556","-27.4511111","Florística IFFSC 391 (Erva Terrícola) Habitat: Restinga; Estágio Médio Habito: erva terrícola; flor amarela","FURB34803","FURB34803",NA,NA,"5632",NA,"6",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:03:58-03","FURB","FURB","33683","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Korte, A","2011","01","17","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222","-48.5633333","-26.3497222","Florística IFFSC 8010 (Erva Terrícola) Habitat: Restinga; Estágio Avançado Habito: erva terrícola; flor amarela","FURB02736","FURB02736",NA,NA,"5201",NA,"5",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-08 08:54:17-03","FURB","FURB","3395","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.",NA,NA,NA,NA,"Roedel, T.","2004","08","21","Brasil","Santa Catarina","Navegantes","Praia de Navegantes.","-48.6444444","-26.9047222","-48.6444444","-26.9047222",NA,"FURB34804","FURB34804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:03:58-03","FURB","FURB","46330","PreservedSpecimen","Plantae","Orchidaceae","Cyrtopodium","flavum","Cyrtopodium flavum","Link & Otto ex Rchb.f.","Funez, L.A.","2014","11","11","Funez, L.A.","2014","11","11","Brasil","Santa Catarina","Florianópolis","Aterro da baía Sul.","-48.5302778","-27.6158333","-48.5302778","-27.6158333",NA,"FURB34800","FURB34800",NA,NA,"3697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
