"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"190","2020-06-29 09:29:57-03","UFRRJ","RBR","9465","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"D.C. Carvalho","7","2004","11","06",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Caminho da praia do sino, próximo ao CADIM.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00009465",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-29 09:29:57-03","UFRRJ","RBR","6039","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"M.C. Souza","11","1998","04","21",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Campo de provas do exército, linha 4, floresta sobre duna.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006039","RBR00006039",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-29 09:29:57-03","UFRRJ","RBR","6028","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"M.C. Souza","12","1998","04","21",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Campo de Provas do Exército, linha 4, floresta sobre duna.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006028","RBR00006028",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-29 09:29:57-03","UFRRJ","RBR","6032","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"M.C. Souza","197","2001","01","27",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Floresta sobre duna, linha 4.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00006032","RBR00006032",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2013-04-01 09:19:23-03","IPT","BCTW","6419","S","Plantae","Magnoliophyta",NA,NA,"Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"195","2020-12-21 16:19:42-03","MBM","MBM","411217","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(Aubl.) DC.","Guedes, M.L.","Oliveira, D.; Guedes, M.L.; Guedes, M.L.","10","2012","09","10","Southern America","Brazil","Bahia","Salvador","APA das Lagoas e Dunas do Abaeté","-38.5","-12.983333",NA,"Restinga","MBM411217","MBM411217",NA,NA,NA,NA,NA,"2013","06",NA,NA,"-38.5","-12.983333",NA,NA,NA
"196","2020-12-21 16:19:42-03","MBM","MBM","215086","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(Aubl.) DC.","Pirani, J.R.","Pirani, J.R.; Zappi, D.C.; Zappi, D.C.","1081","1985","11","11","Southern America","Brazil","Espírito Santo","Guarapari","Ca. 28km na estrada para Vila Velha","-40.5110015869141","-20.6580009460449",NA,NA,"MBM215086","MBM215086",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:19:42-03","MBM","MBM","255785","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(Aubl.) DC.","Barreto, M.","Magalhães, M.","647","1941","09","25","Southern America","Brazil","Minas Gerais","Belo Horizonte","Sanatório H. Werneck","-43.937801361084","-19.9207992553711",NA,NA,"MBM255785","MBM255785",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:19:42-03","MBM","MBM","218467","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Daly, D.C.","Carvalho, A.M. de","3282","1991","05","26","Southern America","Brazil","Bahia","Una","Ca. 2km na estrada para o Distrito de pedras","-39.0752983093262","-15.2932996749878",NA,NA,"MBM218467","MBM218467",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:19:42-03","MBM","MBM","255786","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(Aubl.) DC.","Barreto, M.","Barbosa, T.","s.n.","1941","10","23","Southern America","Brazil","Minas Gerais","Belo Horizonte","Sanatório H. Werneck","-43.937801361084","-19.9207992553711",NA,NA,"MBM255786","MBM255786",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:19:42-03","MBM","MBM","425804","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(Aubl.) DC.","Daly, D.","Marquete, R.; Giordano, L.C.S.; Marquete, N.; Giordano, L.C.S.; Marquete, N.","3040","2001","08","23","Southern America","Brazil","Rio de Janeiro","Carapebus","Parque Nacional da Jurubatiba","-41.6610984802246","-22.1872005462646",NA,"Árvore heliófila com ca 5m de altura em ambiente seco; tronco com casca levemente esfoliante, cor cinza, com liquens alvacentos. amarronzada. Folhas coriáceas, discolores verdes, opacas em ambas as faces. Frutos imaturos cor verde,","MBM425804",NA,NA,NA,NA,"13257","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:19:42-03","MBM","MBM","171974","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Daly, D.C.","Tomas, W.W.; et al.; et al.","9453","1992","11","15","Southern America","Brazil","Bahia","Itacaré","Campo Cheiroso, 14km N of Serra Grande","-38.9967002868652","-14.2775001525879",NA,NA,"MBM171974","MBM171974",NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:19:42-03","MBM","MBM","171975","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Lindeman, J.; Haas, H.","Thomas, W.W.; et al.; et al.","9453","1992","05","01","Southern America","Brazil","Bahia","Ilhéus","Road from Olivença - Maruím","-39.0494003295898","-14.7889003753662",NA,NA,"MBM171975","MBM171975",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:19:42-03","MBM","MBM","425809","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","Pirani, J.R.","Fontella, J.P.; Magalhães, H.G.; Guimarães, D.J.; Magalhães, H.G.; Guimarães, D.J.","227","1968","11","11","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Antigo estado da Guanabara, Recreio dos Bandeirantes, 3km do canal de Sernambetiba, próximo à estrada do Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,"Flores com pétalas de cor verde, anteras de cor alaranjadas. Gineceu de cor verde com estigma de cor branca. Ramos floriferos atingindo 1m de altura. Caule junto ao solo enviando raízes adventícias para o mesmo, com ramos floríferos","MBM425809",NA,NA,NA,NA,"57442","auto","1983","03","30",NA,NA,NA,NA,NA,NA
"204","2019-08-15 09:03:23-03","UESC","UESC","7543","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly",NA,"L.A.Mattos Silva","4602","2002","07","14",NA,"Brasil","Bahia","Una",NA,"-39.005556","-15.315278",NA,"Bioma Mata Atlântica/Restinga.; Árvore, 20m x 15cm.; Coletas dentro das parcelas instaladas para o Projeto  As Vegetações costeiras do RJ, ES e BA: diversidade, comunidades e padrões de distribuição geográfica. ","UESC0007543",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","39W0'20''","15S18'55''",NA,NA,NA
"205","2019-08-15 09:03:23-03","UESC","UESC","15569","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Luiza R. Souza","38","2011","09","19",NA,"Brasil","Bahia","Ilhéus",NA,"-39.091667","-14.7875",NA,"Remanescente de Floresta (Mata Atlântica higrófila Sul Baiana - Mata Atlântica). Próximo à restinga. Solo argilo-silicoso.; Árvore, cerca de 20m de altura.; Material bastante infectado por fungos. Estéril. Fotos. Uso medicinal: gastr","UESC0015569",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","39W5'30''","14S47'15''",NA,NA,NA
"206","2019-08-15 09:03:23-03","UESC","UESC","2300","S","Plantae","Angiospermae","Florideophycidae","Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Carvalho, A.M.de","3282","1991","05","26",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Restinga arbórea.; Árvore com ca. 10 m de altura.; Aroma característico.","UESC0002300",NA,NA,NA,NA,"36070","auto",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2019-08-08 13:50:47-03","MNHN","RECOLNAT_MNHN_P","P05226447","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"[Gomes]",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226447' target='other'> <mi>dwc_moreinfo</mi></a>","P05226447","P05226447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226445","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226445' target='other'> <mi>dwc_moreinfo</mi></a>","P05226445","P05226445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226446","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Gomes",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226446' target='other'> <mi>dwc_moreinfo</mi></a>","P05226446","P05226446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226437","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226437' target='other'> <mi>dwc_moreinfo</mi></a>","P05226437","P05226437_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"696",NA,NA
"211","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226438","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Guillaume",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226438' target='other'> <mi>dwc_moreinfo</mi></a>","P05226438","P05226438_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226439","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Jussieu|Richard",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226439' target='other'> <mi>dwc_moreinfo</mi></a>","P05226439","P05226439_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226440","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Guillemin",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil merid.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226440' target='other'> <mi>dwc_moreinfo</mi></a>","P05226440","P05226440_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",NA,NA
"214","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226441","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Guillemin",NA,"1838","12","1",NA,"Brasil",NA,NA,"Brésil Méridional. Restinga de Tocaia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226441' target='other'> <mi>dwc_moreinfo</mi></a>","P05226441","P05226441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226442","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226442' target='other'> <mi>dwc_moreinfo</mi></a>","P05226442","P05226442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"696",NA,NA
"216","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226443","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226443' target='other'> <mi>dwc_moreinfo</mi></a>","P05226443","P05226443_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-09-04 20:31:34-03","MNHN","RECOLNAT_MNHN_P","P05226444","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226444' target='other'> <mi>dwc_moreinfo</mi></a>","P05226444","P05226444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:34:12-03","UFMG","BHCB","58344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Mendes Magalhães","647",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:34:12-03","UFMG","BHCB","58348","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Barreto, HLM","8758",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:34:12-03","UFMG","BHCB","58346","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Mendes Magalhães","2569",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:34:12-03","UFMG","BHCB","58345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Mendes Magalhães","2347",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:34:12-03","UFMG","BHCB","58347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Theophilo Barbosa","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:34:12-03","UFMG","BHCB","58349","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Barreto, HLM","751",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:34:12-03","UFMG","BHCB","58350","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Barreto, HLM","8970",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:34:12-03","UFMG","BHCB","41609","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,"Magalhães, GM","s.n.","1942","11","13","Southern America","Brasil","Minas Gerais","Caeté","Altamira","-43.6697006225586","-19.8799991607666",NA,"Mata. Árvore 8 m",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:34:12-03","UFMG","BHCB","34345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Bahia","Porto Seguro","Trancoso","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:34:12-03","UFMG","BHCB","34345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) March.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Bahia","Porto Seguro","Trancoso","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2016-06-29 14:22:00-03","MO","MOBOT","100230613","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","R. Perdiz (INPA)","Eve J. Lucas","Lucas 971","2006","12","2","South America","Brazil","Espírito Santo","Linhares","Reserva da Compania Vale do Rio Doce, estrada Paraju, km 1.9.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"5.00000000",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","121447","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","D. Daly (NY)","Alwyn H. Gentry|Elsa M. Zardini|Dorothy Araujo|O.L. Peixoto","Gentry 49413","1985","1","11","South America","Brazil","Rio de Janeiro",NA,"Restinga de Macaé. RIO DE JANEIRO: Restinga de Macaé,","-41.66666","-22.25",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-29","4",NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","2821021","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Carvalho","Carvalho 3282","1991",NA,NA,"South America","Brazil","Bahia",NA,"Município de Una. Ca. 2km S da sede do Município, entrada para o Distrito de Pedras. RESTINGA ARBÒREA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2014-11-04 20:50:00-02","MO","MOBOT","2821313","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","D. Daly","A.M. de Carvalho|P.E. Gasson|André M. Amorim","Carvalho 3818","1992",NA,NA,"South America","Brazil","Bahia",NA,"Município de Una. Ca 3km SW da sede do município. Entrada para o distrito de Pedras. RESTINGA ARBÓREA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","2821833","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","D. Daly","W. Wayt Thomas","Thomas 9074","1992","5","1","South America","Brazil","Bahia",NA,"Mun. IIhéus. Road from Olivenca to Maruim, 6.1 km W of Olivenca. Forest on N side of road. Restinga forest over sand. Moist Coastal Forest in valleys.","-39.05","-14.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2014-09-17 05:30:00-03","MO","MOBOT","2821971","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","D. Daly","André M. Amorim|André M. de Carvalho|Sérgio C. de Sant'Ana|Jomar G. Jardim","Amorim 753","1992","9","15","South America","Brazil","Bahia",NA,"Município de Una. Ca. 43 Km na estrada IIhéus para Una. RESTINGA ARBÒREA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","2822126","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","D. Daly","W. Wayt Thomas","Thomas 9453","1992","11","15","South America","Brazil","Bahia",NA,"Mun. Itacaré. Campo Cheiroso, 14 km north of Serra Grande off of road to Itacaré. Restinga forest over white sand.","-39.06666","-14.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","3407648","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","P. Fiaschi & D. Daly","FIASCHI","FIASCHI 2687","2004","11","27","South America","Brazil","Bahia",NA,"Ilhéus: Rodovia Ilhéus-Itacaré, na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5 km à direita, para a Logoa Encantada.","-39.11722","-14.58611",NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","3455385","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"José R. Pirani","Pirani 2382","1988","2","19","South America","Brazil","Espírito Santo",NA,"Linhares, Restinga de Povoação, Ponto do Monsaraz.","-39.8","-19.58333",NA,NA,NA,NA,"60.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2016-06-29 14:22:00-03","MO","MOBOT","100230612","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","R. Perdiz (INPA)","Eve J. Lucas","Lucas 957","2006","12","2","South America","Brazil","Espírito Santo","Linhares","Reserva da Compania Vale do Rio Doce, estrada Paraju, km 1.9.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"5.00000000",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","3280878","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","D. Daly","W. Wayt Thomas","Thomas 3856","1985","9","18","South America","Brazil","Mato Grosso",NA,"Mun. Sinop: 7 km E of BR163, N of Rio Celeste, 51 km S of Sinop. Riverine forest and marsh along Corrigo Nandico.","-55.53333","-12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2012-04-26 05:08:00-03","MO","MOBOT","100158518","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. Daly","André M. de Carvalho","Carvalho 5467","1995","1","12","South America","Brazil","Bahia",NA,"Mun. de Ilhéus. Cidade de Ilhéus. Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Baiana.","-39.0691667","-14.7819445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2012-04-26 05:08:00-03","MO","MOBOT","100158520","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. Daly","André M. de Carvalho","Carvalho 6011","1995","4","5","South America","Brazil",NA,NA,"Mun. de Una. Ca. 3 km na estrada Una/Ilhéus. Entrada para o Distrito de Pedras. Mata Higrófila Sul Baiana, mata de restinga perturbada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"241","2012-04-26 05:08:00-03","MO","MOBOT","3441896","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii","Daly","D. Daly","André M. de Carvalho","Carvalho 4911","1994","9","21","South America","Brazil","Bahia",NA,"Mun. de Ilhéus. Cidade de Ilhéus. Mata Da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Baiana.","-39.06916","-14.78194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
