"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","individualCount"
"188","2010-04-15 17:18:00-03","MO","MOBOT","3230138","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Brade",NA,NA,NA,"Alexander C. Brade","Brade 16300","1940","7","6","Brazil","Rio de Janeiro",NA,"Flora de Serra dos Orgoé-Corrego do Frade.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3230461","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 29759","1972","6","28","Brazil","Paraná",NA,"Rio Putunã (mun. Bocaiuva do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3230596","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 24052","1970","3","24","Brazil","Paraná",NA,"Sesmaria, Rio Capivari, 2 Km ao Oeste (Mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-08-23 04:12:00-03","MO","MOBOT","3237092","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M.K. Caddah",NA,NA,NA,"J.R. de Mattos","Mattos 8939","1961","4","29","Brazil","São Paulo",NA,"Ubatuba, Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"192","2008-05-27 22:02:00-03","MO","MOBOT","3298506","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M.L.D. Souza & J.F.A. Baumgratz",NA,NA,NA,"A. Custodio Filho","Custodio Filho 761","1982","3","11","Brazil","São Paulo",NA,"Salesopolis, Casa Grande Estação Biologica de Boraceia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2013-05-17 14:34:00-03","MO","MOBOT","3311447","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","R. Goldenberg (UPCB)",NA,NA,NA,"J. Cordeiro|Gert G. Hatschbach","Cordeiro 340","1986","8","7","Brazil","Paraná",NA,"Rod. BR-277. Barro Branco (mun. Morretes).","-48.9333333","-25.55",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"194","2011-01-25 13:39:00-02","MO","MOBOT","333271","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M.K. Caddah",NA,NA,NA,"A. Salino|Alwyn H. Gentry","Salino 63","1987","1","24","Brazil","Rio de Janeiro",NA,"Serra de Mantequeira, Alto du Serra.","-44.7666667","-22.3833333",NA,NA,"1660.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"87-1",NA,NA,"2"
"195","2019-06-28 10:35:00-03","MO","MOBOT","101138533","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leasaldanhae","Miconia leasaldanhae","R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 16893","1887","11","19","Brazil","Rio de Janeiro",NA,"Petrópolis, Cachambú [Caxambú in Minas Geraes on RB specimen]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype",NA,"1"
"196","2019-08-05 16:59:00-03","MO","MOBOT","101147421","PreservedSpecimen","Plantae","Melastomataceae","Miconia","trauninensis","Miconia trauninensis","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 16894",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"env. Rio de Janeiro, Alto Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype",NA,"1"
"197","2019-08-05 17:03:00-03","MO","MOBOT","101147425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","trauninensis","Miconia trauninensis","(Cogn.) R. Goldenb.","fide Michelangeli et al.",NA,NA,NA,"F. Sellow","Sellow s.n.",NA,NA,NA,"Brazil",NA,NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype",NA,"1"
"198","2015-10-22 10:03:01-02","UNIOESTE","UNOP","1534","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R.","2001",NA,NA,"Goldenberg, R.","513","2001","11","05","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 6m alt., com frutos roxos.",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"199","2020-08-31 09:06:28-03","INPA","INPA","147859","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R","2011","06",NA,"Cordeiro, J","340","1986","08","07","Brasil","Paraná","Morretes","Rodovia, BR 277, Barro Branco","-48.834400177002","-25.476900100708",NA,NA,"900","900",NA,"INPA0147859","INPA0147859 INPA0147859_e INPA0147859_e1 INPA0147859_nd","Dicotyledon Com-Clade","Myrtales","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"200","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","45225",NA,"Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","L.A.F. Santos Filho/16-VI-2011",NA,NA,NA,"L.A.F. Santos Filho; J.F.A. Baumgratz, F. Barbarena, M.F. Freitas & F. Gonçalves","201","2011","06","16","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha Pedra do Sino","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Arbusto. Ramos, raques e pecíolos verdes, folhas verdes discolores, frutos jovens verdes passando a nigrescentes quando maduros. Altura 2,5m.","MBML045225","MBML045225",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"201","2021-01-09 21:48:38-03","UNICENTRO","HUCO","3415","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn","A.A de Oliveira","2009","11","11","A.Korte; A.Kniess","s.n.","2009","11","21","Brasil","Santa Catarina","Vidal ramos","Aguas Frias","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"Florística IFFSC 422. N FURB 15638.; FOD; HABITAT: FOD","HUCO003415",NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"202","2021-01-09 21:48:38-03","UNICENTRO","HUCO","0892","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn","Goldenberg, R.","2005","08","19","Souza, F.M.; Toniato, M.T.Z.; Souza, D.; Toniato, M.T.Z.; Souza, D.","472","2005","02","22","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Flor branca; DESC: Flor branca","HUCO000892",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"203","2021-01-26 13:56:16-03","IMA","MAC","25635","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M.L.D.Souza; J.F.A.Baumgratz","2004",NA,NA,"A.C.Filho","753","1982","03","11","Brasil","São Paulo","Salesopolis","Casa Grande, Estação Biológica de Boraceia.","-46.418139","-23.891125","-46.418139","-23.891125",NA,NA,"Arbusto ca. de 4m de altura.","MAC0025635","MAC0025635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","USw36235","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"Collector unknown","HBR 27747",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2324827","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","4666","1957","8","23","Brazil","Santa Catarina",NA,"Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"650",NA,NA,"US02929574","US02929574_01",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","2325921","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"B. Maguire & C. K. Maguire","44563","1959","12","6","Brazil","São Paulo",NA,"Biological Station at Paranapiacaba.",NA,NA,NA,NA,"800",NA,NA,"US02929577","US02929577_01",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","1363406","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"-. Sello","4557",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02929579","US02929579_01",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","2220243","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"R. Reitz","4601","1952","12","27","Brazil","Santa Catarina",NA,"Anitápolis, Falhoça.",NA,NA,NA,NA,NA,NA,NA,"US02929578","US02929578_01",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","292652","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"-. Sellow","4277",NA,NA,NA,"Brazil",NA,NA,"Brasilia meridionalis.",NA,NA,NA,NA,NA,NA,NA,"US02929580","US02929580_01",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","2903119","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"G. Martinelli & T. C. Plowman","6735","1980","4","23","Brazil","Rio de Janeiro",NA,"Est. Rio de Janeiro, Mun. Petropolis, Floresta sob Regime de Preservacao Permanente-IBDF, estrada F. Ingleza-Pati do Alferes, mata umida.",NA,NA,NA,NA,"1000",NA,NA,"US02929573","US02929573_01",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","2428175","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"G. Hatschbach","10057","1963","5","5","Brazil","Paraná",NA,"Est. Parana. Mun. Campina Gde. Sul. Serra da Lapinha.",NA,NA,NA,NA,NA,NA,NA,"US02929572","US02929572_01",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","1951723","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"B. J. Pickel","1189","1943","10","25","Brazil","São Paulo",NA,"Capital (Ipiranga).",NA,NA,NA,NA,NA,NA,NA,"US02929571","US02929571_01",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","2324828","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","8989","1959","8","21","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau.",NA,NA,NA,NA,"950",NA,NA,"US02929575","US02929575_01",NA,"Myrtales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","2623376","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"A. C. Brade","16300","1940","7","6","Brazil","Rio de Janeiro",NA,"Serra dos Orgãos, Córrego áo Frade.",NA,NA,NA,NA,"1200",NA,NA,"US02929576","US02929576_01",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","3248305","PreservedSpecimen","Plantae","Melastomataceae","Leandra","trauninensis","Leandra trauninensis","Cogn.",NA,NA,NA,NA,"J. F. A. Baumgratz, P. Berry, R. Guedes & J. C. Gomes","510","1990","11","22","Brazil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima, crescendo no caminho que conduz a nascente do Rio das Flores","-42.5311012268066","-22.2819004058838",NA,NA,"1400",NA,NA,"US01904746","US01904746_01 US01904746_02",NA,"Myrtales","South America - Neotropics",NA,"33190","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"216","2020-09-02 16:33:00-03","Cenargen","CEN","70978","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","M. L. D. Souza & J. F. A Baumgratz","2004",NA,NA,"Alcebíades Custódio Filho","753","1982","03","11","Brasil","SP","SALESOPOLIS","Casa Grande, Estação Biológica de Boraceia.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00070978","CEN00070978",NA,NA,NA,"Exsicatas","18032","auto",NA,NA,NA,NA,NA,"1"
"217","2019-12-09 17:30:13-03","UFPR","EFC","13793","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Cruz, K.B.","2019","08","08","Blum, C.T.","1711","2014","07","23","Brasil","Paraná","Morretes","Serra da Igreja","-48.8746","-25.5988","-48.8746","-25.5988","990","990","Arvoreta com 5 m, aos 990 m.s.n.m. Com frutos verdes e vináceos.","EFC013793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-09 17:30:14-03","UFPR","EFC","17406","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Souza, I.","2018","10","19","Souza, I.; Brotto, M.L.","297","2018","06","10","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0107","-25.4571","-49.0107","-25.4571","1054","1054","Arbusto 2,5 m, flores alvas, frutos verdes. Floresta Ombrófila Densa","EFC017406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-12-09 17:30:14-03","UFPR","EFC","15247","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R.","2016","10","06","Völtz, R.R.; Brotto, M.L; Silva, J.M.",NA,"2016","09","30","Brasil","Paraná","Tunas do Paraná","Antigas instalações da serraria MADEPAR","-48.7592","-24.8889","-48.7592","-24.8889",NA,NA,"Arvoreta 3 m alt., crescendo na borda de caminho em Floresta Ombrófila Densa Montana secundária; frutos verdes.","EFC015247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:25:22-03","USP","SPF","122115","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","11",NA,"Ferretti, AR","135",NA,NA,NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-45.044167","-23.256944","-45.044167","-23.256944",NA,NA,NA,"SPF00122115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:25:22-03","USP","SPF","95933","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","09",NA,"Catharino, ELM","2038","1994","09","28","Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"SPF00095933",NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:25:22-03","USP","SPF","110170","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","09",NA,"Custódio-Filho, A","2499","1984","05","29","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,"SPF00110170",NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:25:22-03","USP","SPF","150791","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA",NA,NA,NA,"Souza, FO","103","2000","07","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SPF00150791",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:25:22-03","USP","SPF","116209","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","11",NA,"Correa, MA","65","1996","05","22","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"SPF00116209",NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:25:22-03","USP","SPF","107439","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","09",NA,"Aguiar, OT","599","1995","09","06","Brasil","São Paulo","Miracatu","Parque Estadual do Jurupará","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,"SPF00107439",NA,NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:25:22-03","USP","SPF","176245","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1983","10",NA,"Muniz, CFS","146","1980","05","28","Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,"SPF00176245",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:25:22-03","USP","SPF","99493","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Simão-Bianchini, R","626","1994","11","16","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SPF00099493",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:25:22-03","USP","SPF","176246","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Custódio-Filho, A","753","1982","03","11","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SPF00176246",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:25:22-03","USP","SPF","72023","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Baumgratz, JFA","2004",NA,NA,"Kuhlmann, M","3297","1948","08","20","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00072023",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:25:22-03","USP","SPF","78544","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","09",NA,"Gomes da Silva, SJ","268","1991","12","16","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00078544",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:25:22-03","USP","SPF","84244","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","09",NA,"Joly, AB","s.n.","1947","05","15","Brasil","São Paulo","Santo André","Reserva Biológica Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00084244",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:25:22-03","USP","SPF","99834","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Chiea, SAC","1997","09",NA,"Tamashiro, JY","571","1994","08","18","Brasil","São Paulo","São Bento do Sapucaí",NA,"-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,NA,"SPF00099834",NA,NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:25:22-03","USP","SPF","92877","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","D'El Rei Souza, ML","2004",NA,NA,"Mello-Silva, R","889","1994","05","11","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,"900","950",NA,"SPF00092877",NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"234","2021-03-25 13:52:36-03","UNIVILLE","JOI","18420","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Reginato, M.","2019","06","21","Vieira, F.C.S.","2613","2019","06","21","Brasil","Santa Catarina","Garuva","Serra Queimada.","-49.035556","-26.102222","49º2'8''W","26º6'8''S","950","950",NA,"JOI018420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-25 13:52:36-03","UNIVILLE","JOI","14640","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","A.A. de Oliveira","2011","04","06","Verdi, M.","3810","2010","03","09","Brasil","Santa Catarina","Rio Fortuna","Canyon Espraiado / Campo dos Padres.","-49.320556","-27.990556","49º19'14''W","27º59'26''S","1450","1450","; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI014640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-25 13:52:36-03","UNIVILLE","JOI","8364","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","O.S. Ribas","2005","06","30","F.C.S. Vieira","1041","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITAT: interior da floresta; TIPO VEGETACIONAL: FOD Alto montana","JOI008364",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:34:16-03","UEFS","HUEFS","110821","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Custódio-Filho, A.","1522","1983","11","16","Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boraceia.","-45.866667","-23.633333","45W52'","23S38'",NA,NA,NA,"HUEFS0110821","HUEFS0110821","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"238","2019-10-07 09:34:16-03","UEFS","HUEFS","201028","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Brotto, M.L.","1312","2013","07","18","Brasil","Paraná","Guaraqueçaba","RPPN salto Morato, trilha do pico.","-48.305833","-25.14","48W18'21''","25S8'24''","810","810",NA,"HUEFS0201028","HUEFS0201028","Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"239","2019-10-07 09:34:16-03","UEFS","HUEFS","172463","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Goldenberg, R.","1160","2008","04","01","Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0172463","HUEFS0172463","Angiospermae","Myrtales",NA,NA,"12577","auto","Rosanae",NA,NA,NA,NA,NA
"240","2018-04-04 16:24:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,"RRC ID Flag",NA,NA,NA,"A. Custodio Filho","753",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"753",NA,NA,NA
"241","2019-09-04 18:50:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis",NA,NA,NA,NA,NA,"F. Sellow","4279",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA
