"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"48","2021-01-14 15:30:12-03","MN","R","221216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Mello Filho, L.E.; Sampaio, R. 492 & Valentin, C.","5981","1993","04","29",NA,"Brasil","Rio de Janeiro","Cabo Frio","Perynas","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-19 10:23:42-03","CPAP","CPAP","12919","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","A. Pott","Pott, A.","6945","1994","09","29",NA,"Brasil","MS","Corumbá","Fazenda Firme, quase divisa com fazenda Leque, Pantanal","-57.016667","-19.266667",NA,"Árvore 2-6m de altura, casca grossa sulcada. FLOR: branca. Flor muito odorosa. FRUTO: . INTERESSE: Apícola; madeira. FREQUÊNCIA: Muito frequente. AMBIENTE: Vegetação secundária em área desmatada. SUBSTRATO: solo arenoso. RELEVO: plano convexo.",NA,NA,"88","88",NA,NA,NA,NA,"2000","09",NA,"57°01' W","19°16' S",NA,NA,NA,NA
"50","2020-11-19 10:23:42-03","CPAP","CPAP","1341","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","R. R. Silva","Pott, A.","1967","1985","07","03",NA,"Brasil","MS","Corumbá","Fazenda Santana; Sub-região da Nhecolândia; Pantanal - vazante do arroz","-56.6","-18.1",NA,"Árvore de casca grossa, 5-8m de altura. FLOR: . FRUTO: castanho. INTERESSE: Forrageira; madeira. FREQUÊNCIA: . AMBIENTE: Mata. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Barreiro",NA,NA,"100","100",NA,NA,NA,NA,"2012","08","13","56°36' W","18°06' S",NA,NA,NA,NA
"51","2015-07-02 14:02:05-03","JBP","HPL","4676","S","Plantae",NA,NA,"Fabaceae-Mimosoideae","Chloroleucon","tortum","Chloroleucon tortum","Pittier","H. Lorenzi","H. Lorenzi","4162","2003","11","12",NA,"Brasil","RJ","Rio de Janeiro","Coletada no Jardim Botânico do Rio de Janeiro, perto da Biblioteca.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","2003","11","12",NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:17:41-03","UFV","VIC","28064","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Garcia, F.C.P.; Corrêa, I.M.","869","2001","09","20",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Dendrologia.","-42.8819007873535","-20.7539005279541",NA,"Arvoreta ca. 5m alt., fruto maduro marrom. Flores brancas com forte odor (carniça).","VIC028064",NA,NA,NA,NA,NA,"13937","auto","2001","09","20",NA,NA,NA,NA,NA,NA
"53","2021-04-07 11:43:57-03","UFMS","CGMS","61092","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier ex Barneby & J.W. Grimes","A. Pott","A. Pott; P.R. Souza; A.A. Spielmann","16149","2011","09","21",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Paliati, sub-região de Porto Murtinho, Pantanal.","-57.7791667","-21.5822223",NA,"Mimosoideae. Flor branca. Fruto ausente. Habitat: Floresta estacional decidual com Anadenanthera colubrina, Parapiptadenia rigida e algumas espécies de Chaco. Solo argiloso. Relevo plano convexo. Habito: Árvore. 5,00 m de altura. Esp","CGMS1094088",NA,"95","95",NA,NA,NA,NA,NA,NA,NA,"-57,7791667","-21,5822223",NA,NA,NA,NA
"54","2021-03-01 16:30:15-03","UNICAMP","UEC","140766","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Lima, HC; Ribeiro, RD","6240","2005","01","13",NA,"Brazil","Rio de Janeiro","Saquarema","Estrada Velha Jaconé-Maricá, Morrete em frente ao Sítio do Sr Erminio.","-42","-22.911944",NA,"Árvore com 5metros de altura, copa larga com aproximadamente 6m de diâmetro, tronco muito ramificado, casca lisa e descente, DAP 30+18+14+12+8 cm. Inflorescências erectas, flores perfumadas, cálice e corola-esverdeadas, estames alvos. Frutos passados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42","-22.911944",NA,NA,NA,NA
"55","2019-08-20 10:12:49-03","UNICAMP","UEC","7335","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Tamashiro, JY","Heringer, EP","15520","1976","04","07",NA,"Brazil","Distrito Federal","Brasília","Estação Experimental de Biologia, UnB.","-47.9296989440918","-15.7797002792358",NA,"flor, Árvore cultivada, com densa casca, suberosa brancas, macia. Flores amarelas, perfumadas em pompomzinhos, frutos caracolados.",NA,NA,NA,NA,NA,NA,"70570","auto","1990","06",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:30:15-03","UNICAMP","UEC","177978","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Bernacci, LC","3257","2001","09","26",NA,"Brazil","São Paulo","Campinas","A. Barão de Itapura, em cultivo no Parque do IAC.","-47.060001373291","-22.8999996185303",NA,"Árvore ca. 5m alt., muito ramificada, caule e ramos tortuosos, casca descamante e acinzentada, folhas jovens, flores brancas, tornando-se de cor creme, muito odoríferas.","UEC023529","UEC023529",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:31:11-03","UNICAMP","UEC","177720","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Cabral, JP","Cabral, JP","15","2000","09","22",NA,"Brazil","São Paulo","Campinas","IAC (Barão de Itapura)","-47.060001373291","-22.8999996185303",NA,"Árvore, 4m alt. Flores brancas em conj c/ estames maiores que as flores.","UEC051262","UEC051262",NA,NA,NA,NA,"23900","auto","2000","09","22",NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:14:41-03","UNICAMP","UEC","144764","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Ikemoto, E","0554","2005","08","30",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,"Árvore de 4 m.; tronco descamante; frutos marrons.",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-03-02 09:11:04-03","UFRPE","PEUFR","15670","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Pithecellobium","tortum","Pithecellobium tortum","(Sw.) Benth.","A.P. Duarte","A.P. Duarte","9","1974","04","01",NA,"Brasil","Bahia","Remanso",NA,"-42.0814018249512","-9.62166976928711",NA,"Madeira dura com casca fina","PEUFR015670",NA,NA,NA,NA,NA,"75033","auto","1974","04","01",NA,NA,NA,NA,NA,NA
"60","2020-04-22 16:20:24-03","UFPB","JPB","7539","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Gadelha Neto, PC; Lima, HC; Lima, IB","Heringer, EP","17131","1978","09","14","Southern America","Brasil","Distrito Federal","Brasília","Jardim do B.Brasil","-47.9296989440918","-15.7797002792358",NA,"; DESC: Ornamental. Arbóreo pequeno porte, muito espinhosa; ramos duros pendentes, altamente espinhosos, flores cremes, frutos encaracolados, plantada por Burle Max nos jardins do Banco do Brasil.",NA,NA,NA,NA,NA,NA,"70570","auto","2002","12","05",NA,NA,NA,NA,NA,NA
"61","2019-02-25 16:27:40-03","UNEMAT","HERBAM","11962","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","JAMM; Koch, AK","Melo, J.A.M.; Zanzini, L.P. & Bruno, J.","91","2016","06","28",NA,"Brasil","Pará","Jacareacanga","UHE São Manoel - ME","-56.850833","-9.244167",NA,NA,"HERBAM011962",NA,NA,NA,NA,NA,NA,NA,"2016","07","05","-56.850833","-9.244167",NA,NA,NA,NA
"62","2019-02-25 16:14:52-03","UNEMAT","HERBAM","14568","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Melo, JAM","Sardelli, L.F.; Oliveira, V.F.; Thomé, R.S. & Silva, J.A.","860EquipeCopel8","2014","09","13",NA,"Brasil","Mato Grosso","Colíder","Resgate de FLORA da UHE Colíder. Beira da estrada","-55.4508018493652","-10.8177995681763",NA,NA,"HERBAM014568",NA,NA,NA,NA,NA,"78569","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-06-27 10:25:02-03","UFES","VIES","32268","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","A.P. Chagas","Terra, G.","673","2010","05","20",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Fazenda Cafundó.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES032268","VIES032268",NA,NA,NA,NA,"35694","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-04-27 16:09:49-03","UFES","VIES","32267","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Harris, S.","Folli, D.A.","3168","1998","05","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES032267",NA,NA,NA,NA,NA,"48094","auto","1999","08","12",NA,NA,NA,NA,NA,NA
"65","2019-08-16 08:39:20-03","UTFPR","HCF","24792","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","J.A.M. Melo","L. Sardelli",NA,"2014","09","13",NA,"Brasil","MT","Colider","Resgate de FLORA da UHE Colider, Beira","-55.475833","-10.841111",NA,"Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Altura 2 m. CAP 138 cm. Árvore base reta, tronco tortuoso, casca fissurada e placas lenhosas, casca morta cinza clara. Folhas concolores. Flores: pétalas brancas, estames brancos com ponta amarelada, ovário amarelo-claro. Frutos secos, marrons, ovais e alongados.",NA,NA,"312","312",NA,NA,NA,NA,"2015","06","29","55°28'33 W","10°50'28 S",NA,NA,NA,NA
"66","2013-04-01 09:16:07-03","IPT","BCTW","3834","S","Plantae","Magnoliophyta",NA,NA,"Chloroleucon","tortum","Chloroleucon tortum","(Martius) Pittier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"67","2013-04-01 09:16:07-03","IPT","BCTW","1775","S","Plantae","Magnoliophyta",NA,NA,"Chloroleucon","tortum","Chloroleucon tortum","(Martius) Pittier",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"68","2013-04-01 09:16:07-03","IPT","BCTW","2888","S","Plantae","Magnoliophyta",NA,NA,"Chloroleucon","tortum","Chloroleucon tortum","(Martius) Pittier",NA,NA,NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"69","2019-11-25 12:12:00-03","UFSM","SMDB","9448","S","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Dambros, VS","Dambros, VS","s.n.","2003","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Projeto: Flora do Campus Urbano da UFSM: Leguminosae. Autor: Vagener S. Dambros / Orientadora: Sônia M. Eisinger","SMDB009448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-25 12:12:00-03","UFSM","SMDB","8852","S","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Eisinger, SM; Gressler, E","Gressler, E","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico UFSM","-53.8069000244141","-29.6842002868652",NA,"Projeto : Fenologia do JBSM . Planta n° 1514","SMDB008852",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:25:58-03","MBM","MBM","398357","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Ribeiro, R.D.; Dantas, H.G.; Cezário, D.; Dias, H.; Dantas, H.G.; Cezário, D.; Dias, H.","239","2004","05","22","Southern America","Brazil","Rio de Janeiro","Armação de Búzios","Em torno do Centro","-41.8816986083984","-22.7469005584717",NA,"Árvore com 6 metros, tronco variegado carenado e tortuoso. Folhas bipinada com foliolos oblongos verdes claro. Furtos legumes retorcidos verdes.; Manguinhos","MBM398357","MBM398357",NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:25:58-03","MBM","MBM","314143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","Pittier",NA,"Lima, H.C. de; et al.; et al.","6240","2005","01","13","Southern America","Brazil","Rio de Janeiro","Saquarema","Jaconé, estrada Velha Jaconé-Maricá, Morrote em frente ao sítio do Sr. Ermínio","-42.5102996826172","-22.9200000762939",NA,"Árvore com 5m de altura, copa larga com aproximadamente 6m de diâmetro, tronco muito ramificado, casca lisa e descente, DAP 30+18+14+12+8 cm. Inflorescências erectas, flores peerfumadas, cálice e corola-esverdeadas, estames alvos. Fr","MBM314143","MBM314143",NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:27:49-03","MBM","MBM","118972","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Lima, H.C. de; et al.; et al.","1606",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"MBM118972","MBM118972",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:27:49-03","MBM","MBM","87440","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Barneby, R.","Landrum, L.R.","4180",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Maricá","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"MBM087440","MBM087440",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:27:49-03","MBM","MBM","60134","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Lima, H.C. de","Pabst, G.","9660",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque do Flamengo, Museu de Arte Moderna","-43.2075004577637","-22.9027996063232",NA,NA,"MBM060134","MBM060134",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-01 14:20:04-03","JBB","HEPH","16034","S","Plantae","Dicotyledon","Fabales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Iganci","Nóbrega, MGG","1364","2000","10","26","Southern America","Brasil","Minas Gerais",NA,"Fazenda Mata Velha",NA,NA,NA,"Esteril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-01 14:20:04-03","JBB","HEPH","3586","S","Plantae","Dicotyledon","Fabales","Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Iganci","Reis, GC","111","1983","08","16","Southern America","Brasil","Distrito Federal","Brasília","Brasília Asa Sul SCS em frente a Agência do Banco do Brasil","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:35:52-03","UFMG","BHCB","130152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Felix, DF; Massensini Júnior, A","68","2007","06","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada próximo ao campo de futebol. Área 3.","-43.915972","-19.891611",NA,"Arbusto de 3 a 4 metros com espinhos compridos de 2 a 3 centímetros. Frutos imaturos verdes que são deiscentes e embolados em si mesmos.","BHCB035559","BHCB035559","835","835",NA,NA,NA,NA,"2007","08","22","-43.915972","-19.891611",NA,NA,NA,NA
"79","2020-12-11 11:35:52-03","UFMG","BHCB","63973","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Stehmann, JR","691","2001","09","10","Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"Árvore, 6m de altura, com caule escamente e ramos angulosos; flores esbranquiçadas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-11-05 03:33:00-02","MO","MOBOT","2893946","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier ex Barneby & J.W. Grimes","David Neill","Clarence D. Johnson","Johnson 2552-82","1982",NA,NA,"South America","Brazil","Distrito Federal",NA,"Praia, Flamengo, Rio de Janero,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","2893992","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier ex Barneby & J.W. Grimes","D.A. Neill","Leslie R. Landrum","Landrum 4180","1982","1","21","South America","Brazil","Rio de Janeiro",NA,"Marica, Restinga de Marica, Restinga de Marica, between ocean and Logoa de Marica, ca. 40 km E of Rio de Janeiro. Shrubby vegetation in sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-10 04:40:00-03","MO","MOBOT","2894040","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier ex Barneby & J.W. Grimes",NA,"H. C. de Lima|H.G. Dantas|D. Fernandes|D.G. Ribeiro|T. Kajita","Lima 6118","2003",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Residência da Helosia Dantas,","-41.97138","-22.72888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1444820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Alwyn H. Gentry|R.G. Troth","Gentry 24779","1979","2","15","South America","Venezuela","Guárico",NA,"Blum Ranch, 39 km S of Calabozo, Llanos, seasonally inundated savannah with scattered trees. Transect Line 6.",NA,NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1731","3"
"84","2008-05-27 22:02:00-03","MO","MOBOT","1444843","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Alwyn H. Gentry|R.G. Troth","Gentry 24786","1979","2","15","South America","Venezuela","Guárico",NA,"Blum Ranch, 39 km S of Calabozo, Llanos, seasonally inundated savannah with scattered trees. Transect Line 6.",NA,NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1731","3"
"85","2013-10-05 06:35:00-03","MO","MOBOT","2112208","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Lourdes C. de Guevera","Ronald L. Liesner|Ángel C. González","Liesner 6053","1978","8","9","South America","Venezuela","Falcón",NA,"22 km SSE of Puerto Cumarebo. 0 to 6 km N and 0 to 6 km W of Pueblo Zazárida.","-69.2666667","11.3166667",NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"499","1"
"86","2011-12-22 05:01:00-02","MO","MOBOT","2222935","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.",NA,"Teodoro Rojas","Rojas 7489","1937","2",NA,"South America","Paraguay","Central",NA,"Jardin Botanico","-57.573138","-25.24428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2012-08-14 12:59:00-03","MO","MOBOT","944982","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","L. Cárdenas","Carmen E. Benítez de Rojas|William G. D'Arcy","Benítez de Rojas 5283","1995","5","14","South America","Venezuela","Bolívar",NA,"Municipio Sifontes: Moriyel, Carretera Tumeremo-Pto. Nuevo. Selva decidua con abundancia de Curatella americana.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","4"
"88","2014-03-14 05:46:00-03","MO","MOBOT","100259534","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum pubescens","Benth.","Foster's Catalog Note File","A.C.V.D. d'Orbigny","Orbigny s.n.","1826",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"89","2020-08-31 09:14:31-03","INPA","INPA","145635","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Grimes, JW; Barneby, RC","Carvalho, IR de","579","1984","10","29","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Seção XXVIII, cant. B, piquet 1. Nº no G. A.F. - 579.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0145635","INPA0145635 INPA0145635_e INPA0145635_e1 INPA0145635_e2",NA,NA,NA,NA,"57442","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-08-31 09:14:31-03","INPA","INPA","149832","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","Vieira, MGG","Lima, HC de","1606","1981","04","20","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Maricá.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0149832","INPA0149832 INPA0149832_e INPA0149832_e1",NA,NA,NA,NA,"57442","auto","1998","07",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4173","S","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","Mart.","Tamashiro, J.","Miranda-Melo, A.A.",NA,"2005","02","06",NA,"Brasil","Minas Gerais","Juramento","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314",NA,NA,"MCCA04511","MCCA04511",NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-11-24 14:10:47-02","UFLA","ESAL","5491","S","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"Melo, PHA; Góis, L; Castro, RM","2763",NA,NA,NA,NA,"Brasil","Minas Gerais","Jaíba","APA Sabonetal, fazenda Agropeva","-43.6744003295898","-15.3382997512817",NA,"árvore; 5 m; alva;",NA,NA,"5","5",NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-06-10 10:10:46-03","FZB-BH","BHZB","520","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Chloroleucon","tortum","Chloroleucon tortum",NA,NA,"Fernandes, M.G.C.",NA,"2001","01","29",NA,"Brasil","MG","Belo Horizonte","FZBBH/ Jardim Botânico - Praça da Caatinga.","-43.937801361084","-19.9207992553711",NA,"Doação de duplicata para o Herbário VIC em ABRIL 2008. Floração em setembro de 2009. Cultivado. <ll>dwc_commonname:</ll> Tataré, Jurema, Angico-branco",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-03 13:56:16-03","UFF","NIT","NIT10931","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier",NA,"J. Fleming","26","2017","05","15",NA,"Brasil","Rio de Janeiro","Niterói","UFF, Campus do Valonguinho. Estacionamento, próxima à grade de proteção.","-43.1035995483398","-22.88330078125",NA,"Caule esfoliante. Frutos jovens verdes e passados marrons.","NIT00003685",NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2016-09-13 10:29:10-03","UFPB","EAN","20069","S","Plantae",NA,NA,"Fabaceae","Pithecellobium","tortum","Pithecellobium tortum","(Mart.) Benth.",NA,"V. V. Mecenas; F. Q. Leite & M. M. Augusto","98","1997","07","02",NA,"Brasil","Brasília","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa no NE do DF","-48.166667","-15.516667",NA,"Planta nesta data coletada sem flor e fruto, árvore de cerca de 6 m de altura e tronco de 20 cm a 1,3 m do do chão, parcela 1, indivíduo n° 89.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48°10'W","15°31'S",NA,NA,NA,NA
"96","2021-02-09 10:12:40-03","UENF","HUENF","12119","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chloroleucon","tortum","Chloroleucon tortum","(Mart.) Pittier","H.B.M. Viana","D.R. Couto; H.B.M. Viana & P.M. Santos","5236","2020","03","06",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Floresta Estacional Semidecidual, em área com corte seletivo de madeira.","-41.216667","-21.316667",NA,"Árvore, ca. 4 m altura, esciófila. Lâmina verde discolor; cálice verde, estames amarelados.","HUENF00012986",NA,"70","70",NA,NA,NA,NA,"2020","03","12","41º13'W","21º19'S",NA,NA,NA,NA
