"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"2413","2021-02-08 12:41:14-03","UFRGS","ICN","053792","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Abruzzi, ML","Neves, M","279","1983","04","12","Brasil","RS","Gravataí","Sanga da Porteira, Banhado Grande","Doação HAS; Árvore 2,5m altura com frutos secos marrons.; Numerosa e dispersa na mata ao longo do banhado.",NA,"-50.9919013977051","-29.9444007873535","25424",NA,NA,"auto","1983","04",NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","2021-02-08 12:41:14-03","UFRGS","ICN","113338","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.",NA,"?","s.n.","1982","05","21","Brasil","RS","Porto Alegre","Praça Baltazar de Bem","Brotação nova.",NA,"-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415","2021-02-08 12:41:14-03","UFRGS","ICN","113337","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.",NA,"Habekost, NT","s.n.","1980","11","24","Brasil","RS","Porto Alegre","Praça dos Gusmões","Brotação nova.",NA,"-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","2021-02-08 12:41:14-03","UFRGS","ICN","016687","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Rambo, B","Rambo, B","48803","1950","09","22","Brasil","RS","Porto Alegre","Vila Maresa (perto de Porto Alegre)","Anteriormente tombada sob o número 159068 (mas o correto é 16687); Arbusto com espinhos até 5 m.; Comum em todos os capões. Em beira de capão.",NA,"-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","2021-02-08 12:41:14-03","UFRGS","ICN","040753","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Fleig, M","Fleig, M","444","1976","07","24","Brasil","RS","Santa Maria","BR-392, Santa Maria para São Sepé, Chácara Linck",NA,NA,"-53.8069000244141","-29.6842002868652","37819",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","2021-02-08 12:41:14-03","UFRGS","ICN","033577","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Alvarez Filho, A","Alvarez Filho, A","285","1977","04","08","Brasil","RS","Santana do Livramento","BR-293, Km 292","Arbusto 3,5m altura.; Muito comum nos capões da região.",NA,"-55.5327987670898","-30.8908004760742","79795",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419","2021-02-08 12:41:14-03","UFRGS","ICN","032884","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Alvarez Filho, A","Alvarez Filho, A","275","1976","12","11","Brasil","RS","São Vicente do Sul","Rio Jaguari Grande","Árvore.; Frequente no mato; vegetação baixa, aberta (capoeirão).",NA,"-54.6794013977051","-29.6916999816895","42672",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","2021-02-08 12:41:14-03","UFRGS","ICN","026954","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Alvarez Filho, A","Allem, A; Irgang, BE; et al.","s.n.","1973","12",NA,"Brasil","RS","Tenente Portela","Parque Florestal do Turvo",NA,NA,"-53.75830078125","-27.3710994720459","14404",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421","2021-02-08 12:41:14-03","UFRGS","ICN","032833","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Alvarez Filho, A","Alvarez Filho, A","197","1976","11","12","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","Árvore 6m altura.; Interior de mata rala (capoeirão).",NA,"-53.75830078125","-27.3710994720459","14404",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422","2021-02-08 12:41:14-03","UFRGS","ICN","063545","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Stehmann, JR","Stehmann, JR","553","1985","03","03","Brasil","RS","Tramandaí","Em mata","Árvore cerca de 5 metros altura",NA,"-50.1335983276367","-29.9846992492676","21077",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","2021-02-08 12:41:14-03","UFRGS","ICN","026979","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Alvarez Filho, A","Allem, A; Irgang, BE; et al.","s.n.","1974","11","18","Brasil","RS","Tuparendi","Porto Mauá",NA,NA,"-54.4817008972168","-27.7563991546631","21974",NA,NA,"auto","1976","08","31",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","2021-02-08 12:41:14-03","UFRGS","ICN","044833","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.",NA,"Thudium, B","s.n.","1977","05","14","Brasil","RS","Viamão","Parque Saint Hilaire","Forma arbórea de pequeno porte, sem flores, só com frutos.; Junto à local úmido, beira da mata.",NA,"-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","2021-02-08 12:41:14-03","UFRGS","ICN","009292","S","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Irgang, BE","Baptista, LRM; Irgang, BE","s.n.","1970","06",NA,"Brasil","RS","Viamão","Parque Saint Hilaire","Árvore 5m altura, DAP 9cm.",NA,"-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","2020-11-17 18:43:41-03","UNESP-IS","HISA","10803","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","1767","2015","04","01","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Bovino, árvore, ca 3m, fruto imaturo verde , látex branco.",NA,"-51.41","-20.384444",NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","2020-11-17 18:43:41-03","UNESP-IS","HISA","10802","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","1798","2014","11","13","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Bovino, árvore, ca 3m, fruto imaturo verde e botões brancos.",NA,"-51.41","-20.384444",NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428","2020-11-17 18:43:41-03","UNESP-IS","HISA","10801","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","1586","2014","09","11","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Reserva Legal, árvore, ca 2,5m, fruto verde imaturo, flor creme.",NA,"-51.407222","-20.361111",NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429","2020-11-17 18:43:41-03","UNESP-IS","HISA","10800","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","s/n","2014","10","02","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Reserva Legal, arbusto, ca 2,5m, fruto imaturo verde, látex branco.",NA,"-51.407222","-20.361111",NA,NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430","2020-11-17 18:43:41-03","UNESP-IS","HISA","10805","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","2265","2016","02","26","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Bovino, árvore, ca 2m, flores amareladas, látex branco.",NA,"-51.41","-20.384444",NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431","2020-11-17 18:43:41-03","UNESP-IS","HISA","10804","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","1839","2015","04","08","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Bovino, arbusto cadente, frutos imaturos avermelhados.",NA,"-51.41","-20.384444",NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432","2020-11-17 18:43:41-03","UNESP-IS","HISA","10806","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"A. A. Rezende","2293","2016","03","11","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","Bovino, arbusto, ca 3m, frutos imaturos verdes, látex branco.",NA,"-51.41","-20.384444",NA,NA,NA,NA,NA,NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433","2021-02-18 17:08:29-03","FEPAGRO","BLA","16134","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","Müll.Arg.","B. Rambo","O. R. Camargo",NA,"1957","11","18","Brasil","Rio Grande do Sul","Farroupilha","Linha Janssen","Habitat: Na orla do mato","BLA016134","-51.3478012084961","-29.2250003814697","19545","600","600","auto",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2434","2021-02-18 17:08:29-03","FEPAGRO","BLA","16133","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","Müll.Arg.","B. Rambo","O. R. Camargo",NA,"1957","10","20","Brasil","Rio Grande do Sul","Passo Fundo","arredores da cidade","Habitat: No mato","BLA016133","-52.4067001342773","-28.2628002166748","25060","650","650","auto",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435","2020-04-30 16:06:46-03","UFMT","CNMT","3692","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Pereira, J.B.","Pereira-Silva, G.; Burshaid, C.L., Moreira, G.A., Pereira, J.B., Medeiros, M.B.","10007","2005","05","04","Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Gateados, margem esquerda do rio Varões","Árvore de 3m de altura. Flor creme. <ll>dwc_commonname:</ll> Branquilho. Doação Embrapa - CENARGEM. Herbário CEN","CNMT003692","-50.803611","-27.988889",NA,"900","900",NA,"2010","06",NA,"50°48'13W","27°59'20S",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","2020-04-30 16:06:46-03","UFMT","CNMT","3684","S","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.",NA,"Pereira-Silva, G.; Lutkemeier, C.; Moreira, G.A.; Pereira, J.B.; Medeiros, M.B.","10070","2005","05","06","Brasil","Santa Catarina","Anita Garibaldi","Área de coleta de fauna D8.","Árvore de 8m de altura. Fruto maduro marrom. <ll>dwc_commonname:</ll> Branquilho. Doação Embrapa - CENARGEM. Herbário CEN","CNMT003684","-51.14","-27.792222",NA,"750","750",NA,NA,NA,NA,"51°08'24W","27°47'32S",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2437","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","94800","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Chagas, F.","Chagas, F.","1953","1996","08",NA,"Brasil","Paraná","Leópólis","Rio Tangará","Árvore 8 m alt; botão floral verde, flores verde-amarelado. Herbário Fuel n 20181","HAS0094800","-50.7510986328125","-23.0799999237061","22638",NA,NA,"auto","1996",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2438","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","44603","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs",NA,"Silveira, N.","10060","1993","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, área da celulose Cambará","Mata. Árvore com cerca de 6 m de altura.","HAS0044603","-50.1446990966797","-29.0478000640869","30776",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","47289","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs","Brack, P.","Silveira, N.","10036","1993","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, área da celulose Cambará","Mata.","HAS0047289","-50.1446990966797","-29.0478000640869","30776",NA,NA,"auto","1994",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","96608","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs","Senna, R.M.","Senna, R.M.","s.n.","2000","11",NA,"Brasil","Rio Grande do Sul","Candiota","Assentamento 20 de Agosto","Branquilho, beira de mata ciliar","HAS0096608","-53.6725006103516","-31.5580997467041","28623",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","41453","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs","Abruzzi, M.L.","Abruzzi, M.L.","4724","2003","04",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Ilha Grande","arbusto","HAS0041453","-50.5097007751465","-30.2577991485596","31350",NA,NA,"auto","2003",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","45079","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs","Schmidt, R.","Senna, R.M.","1095","2005","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.","; beira de rio; arbusto;","HAS0045079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2443","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","38115","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill) Smith & Downs","Senna, R. M.","Mansan, C.","154","1997","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","UHE Bugres","Fruto verde; árvore +/- 3m de altura; na margem do rio Paranhava","HAS0038115","-50.5835990905762","-29.4480991363525","76715",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","29910","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs",NA,"Abruzzi, M.L.","2209","1990","12",NA,"Brasil","Rio Grande do Sul","Tavares","PARNA Lagoa do Peixe, Estrada Veia Terra entre Mostardase Tavares",NA,"HAS0029910","-51.0936012268066","-31.2872009277344","26882",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","30857","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs",NA,"Silveira, N.","10763","1990","12",NA,"Brasil","Rio Grande do Sul","Tavares","PARNA Lagoa do Peixe, Fazenda Haroldo Brum","Frutos maduros.","HAS0030857","-51.0936012268066","-31.2872009277344","26882",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","30654","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs",NA,"Neves, M.","1500","1990","12",NA,"Brasil","Rio Grande do Sul","Tavares","PARNA Lagoa do Peixe, Fazenda Haroldo Brum, em frente ao Farol de mostardas","arbusto Fruto castanho claro. Pouco numeroso e disperso.","HAS0030654","-51.0936012268066","-31.2872009277344","26882",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","3064","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B. Sm. & Downs","Rosa, Z.M.","Rosa, Z.M.","s.n.","1975","07",NA,"Brasil","Rio Grande do Sul","Viamão","Lagoa do Casamento","branquilho","HAS0003064","-51.0233001708984","-30.0811004638672","41667",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","14218","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Bueno, O. ; Neves, M.","Abruzzi, M.L.","596","1982","04",NA,"Brasil","Rio Grande do Sul","Butiá","Polo Carboquímico.","Em ponta de terra entre o Arroio do Conde e o Rio Jacuí. Fruto castanho, maduro. Árvore com 4 m de altura. Em margem de mata. Formação lembrando parque. branquilho.","HAS0014218","-51.9622001647949","-30.1196994781494","39953",NA,NA,"auto","1986","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8636","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Aguiar, L.","s.n.","1978","09",NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","habitat mata; árvore de branquilho","HAS0008636","-51.3478012084961","-29.2250003814697","19545",NA,NA,"auto","1978",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","18447","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Abruzzi, M.L.","Neves, M.","269","1983","04",NA,"Brasil","Rio Grande do Sul","Gravataí","Banhado Grande; Sanga da Porteira","Árvore de aproximamente 2,50 cm de altura com frutos verdes; numerosa e dispersa na mata ao longo do banhado. Branquilho.","HAS0018447","-50.9919013977051","-29.9444007873535","25424",NA,NA,"auto","1983","04",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","18457","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","Abruzzi, M.L.","Neves, M.","279","1983","04",NA,"Brasil","Rio Grande do Sul","Gravataí","Banhado Grande; Sanga da Porteira","árvore de aproximadamente 2,50 cm de altura; com frutos secos marrons; numerosa e dispersa na mata ao longo do banhado;  branquilho.","HAS0018457","-50.9919013977051","-29.9444007873535","25424",NA,NA,"auto","1983","04",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8422","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Aguiar, L.","s.n.","1978","07",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro das Cabras","habitat mato; inflorescência verde; fruto castanho-esverdeado","HAS0008422","-50.9919013977051","-29.9444007873535","25424",NA,NA,"auto","1979",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8401","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Aguiar, L.","s.n.","1978","07",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro das Cabras","habitat mato; árvore com inflorescência verdosa","HAS0008401","-50.9919013977051","-29.9444007873535","25424",NA,NA,"auto","1979",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","5312","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Aguiar, L.","Ungaretti, I.","650","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","área AMN 8","HAS0005312","-51.4611015319824","-29.6886005401611","21601",NA,NA,"auto","1978","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","17787","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","cf. klotzschiana","Sebastiania cf. klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"Mariath, J.","848","1980","10",NA,"Brasil","Rio Grande do Sul","Osório","Estrada Osório - Tramandaí.","Planta com inflorescências jovens, em beira do mato, solo arenoso.","HAS0017787","-50.2696990966797","-29.8866996765137","27350",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","9734","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll. Arg.) Müll. Arg.","Martau, L.; Aguiar, L. ; Soares, Z.","Martau, L.","s.n.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro - lado oeste","número de coleta do coletor adicional 92; acesso pelo Jockey Clube Agronômico; árvore; 6 m de altura; fruto verde castanho; dispersa; beira do mato; encosta","HAS0009734","-51.2299995422363","-30.0331001281738","29946",NA,NA,"auto","1980","09",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
