"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","preparationType","barcode","imagecode","month","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber"
"55","2015-10-28 12:48:09-02","MNHN","RECOLNAT_MNHN_P","P00713166","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brésil",NA,NA,"Rio de Janeiro : Sao Christovao",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713166' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Glaziou, A.",NA,"1885",NA,"hb","P00713166","P00713166_01 P00713166_02","3","27",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","16458"
"56","2015-09-28 18:45:25-03","MNHN","RECOLNAT_MNHN_P","P00713167","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","Mez","Brésil",NA,NA,"Province de Rio de Janeiro : Copacabana, sur les rochers",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Glaziou, A.",NA,"1884",NA,"hb","P00713167","P00713167_01","11","4",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","15463"
"57","2015-10-28 12:48:45-02","MNHN","RECOLNAT_MNHN_P","P00713168","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brésil",NA,NA,"Province de Rio de Janeiro : Copacabana, sur les rochers",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713168' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Glaziou, A.",NA,"1884",NA,"hb","P00713168","P00713168_01","11","4",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","15463"
"58","2015-10-28 12:48:52-02","MNHN","RECOLNAT_MNHN_P","P00713169","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brésil",NA,NA,"Province de Rio de Janeiro : Copacabana, sur les rochers",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713169' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Glaziou, A.",NA,"1884",NA,"hb","P00713169","P00713169_01","11","4",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","15463"
"59","2015-09-28 18:45:29-03","MNHN","RECOLNAT_MNHN_P","P00713170","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brésil",NA,NA,"Province de Rio de Janeiro : Juruyuba",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Glaziou, A.",NA,"1875",NA,"hb","P00713170","P00713170_01","4","22",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","8019"
"60","2014-01-07 15:22:52-02","MNHN","RECOLNAT_MNHN_P","P00753171","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","Mez","Brésil",NA,NA,"Province de Rio de Janeiro : Juruyuba",NA,NA,NA,NA,"Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753171' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Glaziou, A.",NA,"1875",NA,"hb","P00753171","P00753171_01","4","22",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","8019"
"61","2015-09-03 21:12:37-03","MNHN","RECOLNAT_MNHN_P","P01677653","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brésil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 . . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677653' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Mez","Saint-Hilaire, A. de",NA,"1816",NA,"hb","P01677653","P01677653_01","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:43:33-03","UFMG","BHCB","58115","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ipanema","-43.2075004577637","-22.9027996063232","57442",NA,"Alta frequência; Pedra","auto","Mez","Barreto, HLM","2100","1935","Southern America",NA,"BHCB043259","BHCB043259","08","15",NA,NA,"1956","10","22",NA,NA,NA,NA,NA
"63","2009-07-27 09:32:00-03","MO","MOBOT","3015781","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mez","Auguste F.M. Glaziou","Glaziou 8019","1861","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-18 11:39:53-03","UERJ","HRJ","11834","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Morro dos Cabritos.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Mez","?","s.n.",NA,NA,NA,"HRJ00011784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-09 10:12:23-03","UENF","HUENF","12054","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","D.R. Couto","Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca, Maciço do Itaoca. Morro do Rato, afloramento rochoso com Vellozia, Selaginella sellowii, Coleocephalocereus e Anthurium.","-41.455","-21.7925",NA,NA,"Erva rupícola (epilítica), em face vertical (90°) de paredão granítico, onde forma grande população em sol pleno. Lâmina verde-clara com tricomas alvos em ambas as faces próximo à base. Pedúnculo com brácteas passadas paleáceas; fr",NA,"Mez","D.R. Couto; H. Viana","4705","2019",NA,NA,"HUENF00012886",NA,"08","31","240","240","2019","08","31",NA,"41º27'18''W","21º47'33''S",NA,NA
"66","2021-03-25 12:03:50-03","UENF","HUENF","10597","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","D.R. Couto","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,"Costão rochoso, lado oposto parcela 10",NA,"Mez","Souza, T.P.",NA,"2013",NA,NA,"HUENF00011239",NA,"06","18",NA,NA,"2021","03","04",NA,"41º26'53''W","21º47'50''S",NA,NA
"67","2020-09-12 05:00:02-03","US","US","3423485","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Hill behind the base station leading to ão de Açucar (Sugar Loafontain)","-43.1706","-22.9625",NA,"1",NA,NA,"Mez","J. R. Grant","99-3465","1999","South America - Neotropics",NA,"US01913589","US01913589_01","5","8",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","887610","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"Mez","J. N. Rose","43097","1905","South America - Neotropics",NA,"US01913597","US01913597_01","3","29",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","3662926","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","São Paulo","São Paulo","Cultivada em São Paulo","-46.6300010681152","-23.5400009155273","53584","1",NA,"auto","Mez","O. Handro","2324","1984","South America - Neotropics",NA,"US01913588","US01913588_01","11","5",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2371612","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"Mez","A. Abendroth","16","1956","South America - Neotropics",NA,"US01913592","US01913592_01","11",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","1421586","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Leblon","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto","Mez","J. A. Harshberger","851","1917","South America - Neotropics",NA,"US01913596","US01913596_01","7",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","3067980","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"Mez","P. Mannheim","19225","1905","South America - Neotropics",NA,"US01913590","US01913590_01","5","23",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","2539161","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Pedra do Itanhangá, Estr. de Jacarepaguá, Barra da Tijuca (entre o clube dosédicos e a Pousada do Sol, mais ou menos de fronte ao n 4001)","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto","Mez","N. Santos, O. Roppa & Arimatea","5328","1965","South America - Neotropics",NA,"US01913591","US01913591_01","11","12",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","2141914","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto","Mez","L. B. Smith & A. Magnanini","6425","1952","South America - Neotropics",NA,"US01913594","US01913594_01","4","8",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","282257","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"Mez","A. F. M. Glaziou","15463",NA,"South America - Neotropics",NA,"US01913599","US01913599_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","2141938","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari, próximo à Guaratiba","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto","Mez","L. Smith, G. Machline, S. L. O. Silva, G. Machline & J. Augusto","6532","1952","South America - Neotropics",NA,"US01913593","US01913593_01","4","11",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","762478","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Base of Dois Irmãos","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto","Mez","J. N. Rose & P. Russel","20241","1915","South America - Neotropics",NA,"US01913598","US01913598_01","7","14",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","1619341","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Near Jacarepaguá","-43.2075004577637","-22.9027996063232","57442","1",NA,"auto","Mez","D. Cocleram","29254","1935","South America - Neotropics",NA,"US01913595","US01913595_01","2",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA
"79","2019-07-09 12:55:13-03","F","FMNH-SEEDPLANTS","V0403026F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C. Angeli","373","1960","South America",NA,"V0403026F","V0403026F_01","2","22",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"80","2019-07-09 12:55:13-03","F","FMNH-SEEDPLANTS","V0403027F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"H. E. Strang","261","1961","South America",NA,"V0403027F","V0403027F_01","5","6",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"81","2021-02-12 15:01:57-03","UFSCar","SPSC","8377","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","F.A. Botoylin","Brasil","São Paulo",NA,"BH-5MT.",NA,NA,NA,NA,NA,NA,"Mez","F.A. Botoylin",NA,"2012",NA,NA,NA,NA,"11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,"Mez","Schott, HW","5516",NA,NA,NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"?",NA,NA,"ad Jurujuba",NA,NA,NA,NA,NA,NA,"Mez","Glaziou, AFM","8019",NA,NA,NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,"Mez","Luschnath, B","101",NA,NA,NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Paraguay",NA,NA,"E republica Paraguay prope Villa Rica ad Santa Barbara lectam attulit",NA,NA,NA,NA,"Floret Aprili, Junio, Novembri. (V. s. in herb. Berol., Boiss.-Barbey., Schwacke., Petrop., Vindob. et Warming.)",NA,"Mez","Balansa, B","3314",NA,"Southern America",NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro in saxis ad Copacabana",NA,NA,NA,NA,NA,NA,"Mez","Schwacke, CAW","5546",NA,"Southern America",NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro in saxis ad Copacabana",NA,NA,NA,NA,NA,NA,"Mez","Glaziou, AFM","15463",NA,"Southern America",NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro in saxis ad Copacabana",NA,NA,NA,NA,NA,NA,"Mez","Glaziou, AFM","15464",NA,"Southern America",NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro in saxis ad Copacabana",NA,NA,NA,NA,NA,NA,"Mez","Glaziou, AFM","16457",NA,"Southern America",NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae prov. Rio de Janeiro in saxis ad Copacabana",NA,NA,NA,NA,NA,NA,"Mez","Schwacke, CAW","herb1410",NA,"Southern America",NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei",NA,"?",NA,NA,"in rupibus maritimis",NA,NA,NA,NA,NA,NA,"Mez","Glaziou, AFM","16458",NA,NA,NA,NA,"P03P3N0112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:02:44-03","IBt","SP","4225","S","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","Till, W","Brasil","Rio de Janeiro","Rio de Janeiro","Gávea.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Mez","Hoehne, FC","s.n.","1920",NA,NA,"SP052792","SP052792","07","01",NA,NA,"1989","02","24",NA,NA,NA,NA,NA
"93","2019-11-21 10:02:44-03","IBt","SP","24583","S","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","Tardivo, RC","Brasil","Rio de Janeiro","Rio de Janeiro","Praia do Leblon.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Mez","Hoehne, FC","30","1914",NA,NA,"SP052791","SP052791","09",NA,NA,NA,"2000","11","13",NA,NA,NA,NA,NA
"94","2019-11-21 10:02:44-03","IBt","SP","12372","S","Plantae",NA,NA,"Bromeliaceae","Tillandsia","araujei","Tillandsia araujei","Wanderley, MGL","Brasil","São Paulo","São Sebastião","Ilha de Alcatrazes, Nas rochas nuas.","-45.4099998474121","-23.7600002288818","41977",NA,NA,"auto","Mez","Loefgren, A","CGG3187","1895",NA,NA,"SP008964","SP008964","08","20",NA,NA,"2012","08","21",NA,NA,NA,NA,NA
