"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","geoFlag","verbatimLongitude","verbatimLatitude","phylum","imagecode","continentOcean","class","order","fieldNumber","preparationType","individualCount","typeStatus","relatedCatalogItem"
"46","2019-08-20 10:11:13-03","UNICAMP","UEC","120581","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2016","02",NA,"Meireles, LD","490","2001","08","22","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Árvoreta, 3m, ramos e inflorescência ferrugíneos.","UEC038778","auto",NA,NA,"Magnoliopsida","UEC038778",NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-08-20 10:11:13-03","UNICAMP","UEC","120631","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2016","02",NA,"Meireles, LD","527","2001","08","23","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Mista","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Arbusto, 50cm, flores cremes, na beira da estrada. (Indivíduo feminino).","UEC038780","auto",NA,NA,"Magnoliopsida","UEC038780",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:11:13-03","UNICAMP","UEC","125774","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2016","02",NA,"Kinoshita, LS","s.n.","2002","05","17","Brazil","Minas Gerais","Camanducaia","Monte Verde, Serra da Mantiqueira","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Arbusto até 1m, flores masculinas amarelas com estames brancos, localizadas em ramos superiores. Flores femininas de cor verde e velhas, localizadas na base dos ramos. Nectários extra-florais na base das folhas. No sub-bosque da mata.","UEC038776","auto",NA,NA,"Magnoliopsida","UEC038776",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:29:31-03","UNICAMP","UEC","169797","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","09",NA,"Monge, M; Shimizu, GH; Martins, MV; Meireles, LD; Kinoshita, LS; Galvão, JC","1056","2012","04","27","Brazil","Minas Gerais","Camanducaia","Monte Verde. Trilha para Pedra Redeonda.","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Floresta Obrófila. Alto-montará.","UEC051353","auto",NA,NA,"Magnoliopsida","UEC051353",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:29:31-03","UNICAMP","UEC","182321","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2016","02",NA,"Torres, RB; Paula, JB; Pereira, CA","1372","2000","11","21","Brazil","Minas Gerais","Camanducaia","próximo a mata da dona Mariana","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Árvore, ca. 10m alt, flores creme esverdeadas, perfumadas; mata de encosta, subosque","UEC082092","auto",NA,NA,"Magnoliopsida","UEC082092",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-20 10:11:13-03","UNICAMP","UEC","158848","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2016","02",NA,"Yamamoto, LF","1810","2005","01","11","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,NA,"UEC013516","auto",NA,NA,"Magnoliopsida","UEC013516",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:11:13-03","UNICAMP","UEC","158847","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","09",NA,"Yamamoto, LF","1904","2005","02","04","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,NA,"UEC013513","auto",NA,NA,"Magnoliopsida","UEC013513",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:11:13-03","UNICAMP","UEC","158850","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","09",NA,"Yamamoto, LF","1878","2005","02","04","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,NA,"UEC013518","auto",NA,NA,"Magnoliopsida","UEC013518",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:11:13-03","UNICAMP","UEC","158851","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","09",NA,"Yamamoto, LF","1811","2005","01","11","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,NA,"UEC013517","auto",NA,NA,"Magnoliopsida","UEC013517",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-20 10:11:13-03","UNICAMP","UEC","158849","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","09",NA,"Yamamoto, LF","1880","2005","02","04","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","15223",NA,NA,NA,"UEC013515","auto",NA,NA,"Magnoliopsida","UEC013515",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:29:31-03","UNICAMP","UEC","158852","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","09",NA,"Yamamoto, LF","331","2002","05","22","Brazil","Minas Gerais","Extrema","Serra do Lopo, Borda da estrada.","-46.3182983398438","-22.854700088501","15223",NA,NA,"Estames brancos/amarelados.","UEC013520","auto",NA,NA,"Magnoliopsida","UEC013520",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:11:13-03","UNICAMP","UEC","83975","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2003","11",NA,"Goldenberg, R; Belinello, R; Árbocz, GF; Koch, I; Macias, L","321","1996","05","25","Brazil","São Paulo","Piquete","Margem da Estrada para São Francisco dos","-45.1699981689453","-22.6100006103516","13434",NA,NA,"flor, Mata de altitude, alternando com campo montano, Árvore 6 m, flores masculinas creme e femininas verde, frutos imaturos","UEC143292","auto",NA,NA,"Magnoliopsida","UEC143292",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:11:13-03","UNICAMP","UEC","67314","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2012","08",NA,"Tamashiro, JY; Belinello, R; Santos, FAM; Goldenberg, R","577","1994","08","18","Brazil","São Paulo","São Bento do Sapucaí","Estrada para o Bauzinho.","-45.7299995422363","-22.6800003051758","18089",NA,NA,"Árvore de 15 m.; cálice verde, frutos imaturos.","UEC083507","auto",NA,NA,"Magnoliopsida","UEC083507",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-25 12:11:49-03","UFSM","SMDB","7258","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Cordeiro, I","1990","03","20","Robin, MJ","359","1985","11","28","Brasil","São Paulo","Campos do Jordão","Parque Estadual do Instituto Florestal","-45.5900001525879","-22.7299995422363","21048",NA,NA,NA,"SMDB007258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:24:09-03","MBM","MBM","417565","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, R.F.",NA,NA,NA,"Santos, R.F.; Caruzo, M.B.R.; Sousa, A.A.C.; Caruzo, M.B.R.; Sousa, A.A.C.","54","2016","02","13","Brazil","Rio de Janeiro","Resende","Rodovia BR 354, Sentido Itamonte - MG. Bem próximo a divisa RJ-MG","-44.75825","-22.378111",NA,"1391","1391","Árvore ca. 5m. Látex castanho, Flores masculinas alva-esverdeadas. Flores femininas com estiletes alvos, sépalas castanhas, ovário castanho. Frutos jovens castanhos com sépalas verdes. Muito abundante na região.; Borda da mata/estrad","MBM417565",NA,"-44.75825","-22.378111",NA,"MBM417565","Southern America",NA,NA,NA,NA,NA,NA,NA
"61","2015-09-05 08:34:49-03","MNHN","RECOLNAT_MNHN_P","P05566640","PreservedSpecimen",NA,"Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,NA,NA,NA,"Glaziou",NA,"1872","7","11","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05566640' target='other'> <mi>dwc_moreinfo</mi></a>","P05566640","auto",NA,NA,NA,"P05566640_01",NA,NA,NA,"5983","hb",NA,NA,NA
"62","2015-09-05 09:39:38-03","MNHN","RECOLNAT_MNHN_P","P05573819","PreservedSpecimen",NA,"Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Riina",NA,NA,NA,"Mattos, J.|Mattos, N.",NA,"1966","12","17","Brasil","São Paulo","Campos do Jordão","Perto de São José dos Alpes.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05573819' target='other'> <mi>dwc_moreinfo</mi></a>","P05573819","auto",NA,NA,NA,"P05573819_01",NA,NA,NA,"14717","hb",NA,NA,NA
"63","2020-12-11 11:35:17-03","UFMG","BHCB","40973","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,NA,NA,NA,"Costa, LVC","s.n.","1997","11",NA,"Brasil","Amazonas","Gonçalves",NA,NA,NA,NA,NA,NA,"Floresta ombrófila densa.Árvore, 8m.",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:35:16-03","UFMG","BHCB","114219","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2013","09",NA,"Mota, NFO; Viana, PL; Andrade, LE","951","2007","11","07","Brasil","Minas Gerais","Itamonte","Parque Estadual do Papagaio, Bairro rural Colina. Campo no Alto da Boa Vista","-44.7575","-22.2975",NA,"2152","2152","Arbusto de 1,5m de altura. Cálice verde e demais verticilos florais creme; Campo de altitude antropizado","BHCB010152",NA,"-44.7575","-22.2975","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:35:16-03","UFMG","BHCB","118133","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2013","09",NA,"Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","3842","2008","03","11","Brasil","Minas Gerais","Aiuruoca","Parque Estadual do Papagaio, Retiro dos Pedros","-44.666667","-22.05",NA,"1900","1900","Arbusto, flores cremes","BHCB010151",NA,"-44.666667","-22.05","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:35:16-03","UFMG","BHCB","118235","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2013","09",NA,"Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","3944","2008","03","12","Brasil","Minas Gerais","Aiuruoca","Parque Estadual do Papagaio, Subida para o Pico do Papagaio, saindo do Retiro dos Pedros","-44.65","-22.033333",NA,"1900","1900","Arbusto com cerca de 1,5m de altura. Flores cremes; Campo fortemente antropizado","BHCB010153",NA,"-44.65","-22.033333","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:35:16-03","UFMG","BHCB","147924","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2013","09",NA,"Fernandes, R; Chaves, C; Hattori, EKO; Vale, AA","860","2011","03","17","Brasil","Minas Gerais","Delfim Moreira","Serra da Mantiqueira, Fazenda da Onça, trilha do pico do carasco","-45.338","-22.611972",NA,"1853","1853","Arbusto 2 m de altura, frutos cápsula, látex transparente e glândula na base da folha; Mata nebular","BHCB010154",NA,"-45.338","-22.611972","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:35:16-03","UFMG","BHCB","149927","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2013","09",NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira Filho, AT de","2980","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança","-45.322722","-22.57525",NA,"1430","1430","Árvore com 10m de altura. Frutos imaturos verdes; Em beira de estrada. Floresta Ombrófila Mista em regeneração","BHCB010155",NA,"-45.322722","-22.57525","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:35:16-03","UFMG","BHCB","173741","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2016","09","22","Torres, RB; Figueiredo, CS","922","1999","10","15","Brasil","Minas Gerais","Camanducaia","Mata do Altair, Mata de altitude, clareira","-45.933333","-22.7",NA,"5730","5730","Árvore ca. 7m alt, botões florais jovens verdes.","BHCB018685",NA,"-45.933333","-22.7","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:35:17-03","UFMG","BHCB","59009","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,NA,NA,NA,"França, GS; Stehmann, JR","s.n.","2001","04","21","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Arbóreo",NA,"auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:35:17-03","UFMG","BHCB","174222","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2016","09","02","Torres, RB; et al.","1095","2000","02","28","Brasil","Minas Gerais","Camanducaia","Mata Montana, Clareira próxima ao córrego.","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Árvore ca. 14m de altura, frutos amadurecendo ferrugíneos.","BHCB019208","auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:35:17-03","UFMG","BHCB","47835","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2013","09",NA,"Vasconcelos, MF de","s.n.","1999","06","09","Brasil","Minas Gerais","Aiuruoca","Pico do Papagaio","-44.603099822998","-21.9755992889404","27460",NA,NA,"Arbustivo; Campo","BHCB010150","auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:35:16-03","UFMG","BHCB","173858","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,"2016","10","22","Torres, RB; Paula, JB de; Pereira, CA","1372","2000","11","21","Brasil","Minas Gerais","Camanducaia","Próximo a mata da Dona Mariana, mata de encosta, subosque","-46.1446990966797","-22.7553005218506","22140",NA,NA,"Árvore, ca. 10m alt, flores creme esverdeadas, perfumadas.","BHCB018881","auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:35:17-03","UFMG","BHCB","47107","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,NA,NA,NA,"Stehmann, JR; et al.","s.n.","1999","03","29","Brasil","Minas Gerais","Extrema","Torre da Embratel.","-46.3182983398438","-22.854700088501","15223","1570","1570","Árvore, ca. 6m alt.; floresta ombrófila altimontana.",NA,"auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:18:51-03","UFPR","UPCB","69557","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Pereira, A.P.N.","2016","11","21","Fraga, C.N. et al.","2265","2008","10","16","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, estrada entre Balança e Rio Manso, vale da Comunidade de Pedregulho. Floresta Ombrófila Densa Altomontana.","-41.098611","-20.5375",NA,"1220","1220","Arvore, ca. 6m. Folhas discolores, na senescência alaranjadas. Botões e flores verde amarelados..",NA,NA,"-41.098611","-20.537500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2014-12-11 15:25:00-02","MO","MOBOT","148381","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","R. Riina",NA,NA,NA,"A. Salino|Alwyn H. Gentry","Salino 69","1987","1","24","Brazil","Rio de Janeiro",NA,"Serra de Mantequeira, Bocaina de Minas. 22º22'S, 44º44'W. Alt. 2010 m.","-44.7333333","-22.3666667",NA,"2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"87-2",NA,"2",NA,NA
"77","2014-12-18 10:17:00-02","MO","MOBOT","100765329","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","R. Riina (MICH)",NA,NA,NA,"Pedro Occhioni","Occhioni 9206","1980","11","17","Brazil","Rio de Janeiro",NA,"Parque Nac. do Itaitiaia, Estr. p/o Planalto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"78","2019-10-09 13:25:00-03","MO","MOBOT","101158539","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","M.B.R. Caruzo & I. Cordeiro",NA,NA,NA,"M.B.R. Caruzo|Martins, S. E.","Caruzo 71","2004","10","25","Brazil","São Paulo","Campos do Jordão","Estrada para Sao José dos Alpes, beira de mata.","-45.5900001525879","-22.7299995422363","21048",NA,NA,NA,NA,"auto",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1",NA,NA
"79","2020-08-31 09:02:17-03","INPA","INPA","239936","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Riina, R","2013","09",NA,"Guedes, R","2306","1993","11","08","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha entre abrigos Macieiras e Macena.","-44.566667","-22.25",NA,"1800","1900",NA,"INPA0239936",NA,"-44.566667","-22.25","Dicotyledon Com-Clade","INPA0239936 INPA0239936_e INPA0239936_nd","Southern America",NA,"Malpighiales",NA,NA,NA,NA,NA
"80","2020-06-15 15:30:24-03","UNESP-RC","HRCB","38112","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Pereira, A.P.N.",NA,NA,NA,"Minte-Vera, C.V.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Visconde de Mauá","Caminho da Toca da Raposa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-05-09 11:05:26-03","UFLA","ESAL","22265","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","534",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha antes do platô",NA,NA,NA,NA,NA,"; 2m; brancas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-05-09 11:05:26-03","UFLA","ESAL","22267","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","532",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha antes do platô",NA,NA,NA,NA,NA,"arbusto; 2m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-05-09 11:05:26-03","UFLA","ESAL","22272","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","507a",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha antes do platô",NA,NA,NA,NA,NA,"arbusto; 2m; botões florais verdes;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-05-09 11:05:26-03","UFLA","ESAL","23271","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","530","2014","10","14","Brasil","Minas Gerais","Monte Verde","Camanducaia, Trilha antes de chegar no platô",NA,NA,NA,NA,NA,"Arbusto com cerca de 2m, om cálice esverdeado, corola e estruturas reprodutivas brancas e tomentos brancos no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-05-09 11:05:26-03","UFLA","ESAL","23295","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","557","2014","10","14","Brasil","Minas Gerais","Monte Verde","Camanducaia, Crescendo prox. a afloramento rochoso e borda de mata",NA,NA,NA,NA,NA,"Arvoreta, cerca de 5m, cálice verde, corola e estruturas reprodutivas brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-05-09 11:05:26-03","UFLA","ESAL","23296","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","558","2014","10","14","Brasil","Minas Gerais","Monte Verde","Camanducaia, Trilha sentido platô",NA,NA,NA,NA,NA,"Arvoreta, cerca de 4m, botões esverdeados com tomentos ferrgíneos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-05-09 11:05:26-03","UFLA","ESAL","23304","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ; Mourão, BC","505","2014","10","14","Brasil","Minas Gerais","Monte Verde","Camanducaia, Interior de mata, trilha sentido platô",NA,NA,NA,NA,NA,"Arbusto, com cerca de 2,5m, com tomentos brancos no caule, cálice esverdeado e corola branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-05-09 11:05:26-03","UFLA","ESAL","28365","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ, Zaggot; Amaro E","81",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha do chapéu do bispo até o platô",NA,NA,NA,NA,NA,"arbusto; 2m; brancas; amarronzados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-05-09 11:05:26-03","UFLA","ESAL","28367","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Domingos, DQ, Zaggot; Amaro E","132",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha do chapéu do bispo, platô e pedra partida, sentido pico do selado",NA,NA,NA,NA,NA,"arvoreta; 180cm; brancas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-05-09 11:05:26-03","UFLA","ESAL","19961","S","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Caruzo, MBR","2019","04",NA,"Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia, floresta ambrofila Densa","-44.3946990966797","-22.1674995422363","35110",NA,NA,"; ; ;",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","2678874","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat",NA,NA,NA,NA,"E. Kuehn & M. Kuhlmann","2052","1949","11","22","Brazil","Sao Paulo",NA,"Campos do Jordao, Umuarama.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01244808",NA,NA,NA,NA,"US01244808_01","South America - Neotropics","Dicotyledonae","Euphorbiales",NA,NA,"1",NA,NA
"92","2019-11-13 11:19:51-03","USP","SPF","214083","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","08",NA,"Giacomin, LL","1543","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha dos romeiros.","-45.316667","-22.581111",NA,"1543","1543",NA,"SPF00214083",NA,"-45.316667","-22.581111",NA,"SPF00214083",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:19:51-03","USP","SPF","32578","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Santos, RF","2015","08","23","Morretes, BL","s.n.","1978","12","19","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459","19648",NA,NA,NA,"SPF00032578","auto",NA,NA,NA,"SPF00032578",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 18:26:55-03","USP","SPF","168788","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Cordeiro, I; Caruzo, MBR",NA,NA,NA,"Caruzo, MBR","71","2004","10","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"Estrada para São José dos Alpes, beira de mata. Floresta ombrófila mista.; Árvore ca. 3.5 m alt., látex incolor; folhas adultas alaranjadas; flores masculinas alvas, femininas esverdeadas.","SPF00168788","auto",NA,NA,NA,"SPF00168788",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 18:26:55-03","USP","SPF","168789","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","alchorneicarpus","Croton alchorneicarpus","Croizat","Cordeiro, I; Caruzo, MBR",NA,NA,NA,"Caruzo, MBR","73","2004","10","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"Estrada para São José dos Alpes, beira de mata. Floresta ombrófila mista.; Árvore ca. 2 m alt., látex incolor; folhas adultas alaranjadas, glândulas do pecíolo catanhas; flores masculinas alvas, femininas esverdeadas.","SPF00168789","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
