"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"983","2019-12-19 11:19:37-03","UFG","UFG","17723","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Alcântara, M.B.","Alcantara, M.B.","1996","02","11","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"119",NA,NA,NA,"Erva ca. 0,10m, flores e botões com pétalas amarelas na base e alaranjadas no ápice, estames amarelos.","Serra dos Pireneus, Alto da Serra dos Pireneus. Campo úmido.",NA,NA,NA,NA,"40887","auto","1996","02",NA,"11",NA,NA,NA,NA
"984","2020-12-16 11:32:59-03","UFG","UFG","5047","S","Plantae","Melastomataceae","Cambessedesia","setacea","Cambessedesia setacea","Cogn.",NA,"Rizzo, J.A.; Barbosa, A.","1970","02","28","Brasil","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"4786",NA,NA,NA,"Subarbusto, corola vermelha, estames amarelos.","Serra de Caldas Novas, Alto da Serra de Caldas Novas. Cerrado e campo rupestre.",NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"985","2019-06-10 10:11:05-03","FZB-BH","BHZB","11198","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,NA,"Assis, L.","2015","10","22","Brasil","MG","Conceição do Mato Dentro",NA,"-19.063056","43º 36' 56W ,","19º 03' 47S",NA,NA,NA,NA,NA,NA,NA,NA,"Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG , para elaboração do Plano de Manejo, unicata .","Parque Serra do Intendente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-06-10 10:11:05-03","FZB-BH","BHZB","2391","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,NA,"Ordones, J.","2000","04","02","Brasil","MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"85",NA,NA,NA,"Encaminhada para Herbário HUMC como emprestimo em 15.05.2006.","Caraça/ Campo de Fora",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"987","2019-06-10 10:11:05-03","FZB-BH","BHZB","12544","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,NA,"Ferreira Junior, C.A. et al.","2019","02","18","Brasil","MG","Cristália","-42.8622016906738","-16.8003005981445","42°53'45.2","16°44'26.4","811","811",NA,NA,"1708",NA,NA,NA,"com duplicata. LC/ Lajedo ao lado da estrada que vai de Cristália e Botumirim","Estrada que vai de Cristália e Botumirim",NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"988","2019-06-10 10:11:05-03","FZB-BH","BHZB","5260","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,"Santos, F.M.G.","Mendonça, M.P. et al.","2004","03","25","Brasil","MG","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Encaminhada como empréstimo para Herbário HUMC em 15.05.2006.","Capão Xavier",NA,NA,NA,NA,"29211","auto","2005","04",NA,"05",NA,NA,NA,NA
"989","2019-06-10 10:11:05-03","FZB-BH","BHZB","8864","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,"Rosana Romero","Ordones, J. et al.","2012","04","17","Brasil","MG","Santana do Riacho","-43.709444","-19.0425","43W 42' 34","19S 02' 33","1273","1273",NA,NA,"1775",NA,NA,NA,"Endêmica Brasil, Ponto 83, 635818 7893979 1273 m , Duplicata doada para Herbário HUFU em junho de 2013","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,NA,NA,NA,NA,NA,"2013","02",NA,NA,NA,NA,NA,NA
"990","2019-06-10 10:11:05-03","FZB-BH","BHZB","8621","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,"Rosana Romero","Andrade, I.R. et al.","2012","05","15","Brasil","MG","Santana do Riacho","-43.719722","-19.018889","43W 43' 11","19S 01' 08","1155","1155",NA,NA,"352",NA,NA,NA,"Ponto 100 634747 7896579 1155 m, com duplicata, doação de duplicata para Herbário HUFU em junho de 2013.","RPPN Brumas do Espinhaço e Ermo dos Gerais,Cachoeira do Bicame",NA,NA,NA,NA,NA,NA,"2013","02",NA,NA,NA,NA,NA,NA
"991","2019-06-10 10:11:05-03","FZB-BH","BHZB","379","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,NA,"Pôrto de Paula, L.M. & Grandi, T.S.M.","1990","01","24","Brasil","MG","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coletada na 2ª estação. Com duplicata Doação de duplicata para Herbário HUMC em 2006 ( 2078)","Serra da Moeda",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA
"992","2019-06-10 10:11:05-03","FZB-BH","BHZB","8863","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,"Rosana Romero","Ordones, J. et al.","2012","04","17","Brasil","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"1819",NA,NA,NA,"s/ ponto Com duplicata, doação de duplicata para Herbário HUFU em junho de 2013.","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,NA,NA,NA,"26557","auto","2013","02",NA,NA,NA,NA,NA,NA
"993","2019-06-10 10:11:05-03","FZB-BH","BHZB","8862","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,"Rosana Romero","Ordones, J. et al.","2012","04","17","Brasil","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"1811",NA,NA,NA,"Afloramento Próx. Ao ponto 84; Flores amarelas com bordos alaranjados , s/ ponto","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,NA,NA,NA,"26557","auto","2013","02",NA,NA,NA,NA,NA,NA
"994","2019-06-10 10:11:05-03","FZB-BH","BHZB","2545","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,NA,"Gonçalves, A.P.M.","2000","05","31","Brasil","MG","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação para Herbário HUMC em 2006 .","Serra do Cipó/ Juquinha Km 119 MG 010",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"995","2021-01-26 13:56:13-03","IMA","MAC","15520","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"R.M.Harley; et al.","1997","03","31","Brasil","Goiás","Posse","-46.356667","-14.111111","-46.356667","-14.111111",NA,NA,"MAC0015520","MAC0015520","28556",NA,NA,NA,"Erva em solo arenoso, até 30 cm de alt., hipanto e cálice verdes. Botões vermelhos, pétalas na ântese, base amarela, ápice vermelho.; Cerrado.","2km's da cidade, Na entrada para Duzin, antiga estrada para Alvorada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2021-01-26 13:56:13-03","IMA","MAC","21839","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","M.C.S.Mota","B.M.T.Walter; et al.","1989","10","13","Brasil","Bahia","Formosa do Rio Preto","-45.317772","-11.070706","-45.317772","-11.070706",NA,NA,"MAC0021839","MAC0021839","463",NA,NA,NA,"Erva. 40cm de altura. Flores amarelas, centro da corola amarelo vivo e a extremidade das pétalas vermelha, anteras amarelas. Ocasional.; Solo escuro quase negro sujeito a inundações, relevo plano.","Rio Riachão, Vereda a 90 km da Cachoeira do Estrondo, entre a cachoeira e Formosa do Rio Preto.",NA,NA,NA,NA,NA,NA,"2010","02",NA,"14",NA,NA,NA,NA
"997","2021-01-26 13:56:13-03","IMA","MAC","26586","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A.M.Miranda","A.M.Miranda; J.Ferraz; C.Silva","2008","07","22","Brasil","Bahia","São Desidério","-45.635781","-12.603322","-45.635781","-12.603322",NA,NA,"MAC0026586","MAC0026586","5767",NA,NA,NA,"Subarbusto ca. de 30cm de altura. Flores alaranjadas. Frutos marrons.; Cerrado.","Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,"2008","07",NA,NA,NA,NA,NA,NA
"998","2021-02-04 10:29:13-03","UFRPE","HST","19341","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A.M.Miranda","F.C.A.Oliveira; M.L.Fonseca, A.P.Silva Filho, V.C.Oliveira","2009","07","03","Brasil","Tocantins","Rio da Conceição","-46.837778","-11.417778","46W50'16''","11S25'04''","542","542","HST019341",NA,"1459",NA,NA,NA,"Erva heliófita ca. 0,30 m alt.; flor com pétalas vermelhas e estames amarelos. Comum.","Bacia do Tocantins. Sub-Bacia: Manuel Alves da Natividade (T-5, área 7, ponto 15)",NA,NA,NA,NA,NA,NA,"2017","07",NA,"31",NA,NA,NA,NA
"999","2021-02-04 10:29:13-03","UFRPE","HST","15355","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"F.França; S.Atkins, B.M.da Silva & E.Melo","2003","02","18","Brasil","Minas Gerais","Serro","-43.406667","-18.596667","43W24'24''","18S35'48''","800","920","HST015355",NA,"4582",NA,NA,NA,"Arbusto ca. 1 m alt.; folha membranácea a cartácea concolor; corola amarela, androceu amarelo.","Arredores de Serro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2021-02-04 10:29:13-03","UFRPE","HST","12345","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A.M.Miranda","A.M.Miranda; et M.I.B.Silva","2004","11","18","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"HST012345",NA,"4573",NA,NA,NA,"Subarbusto ca. 20 cm alt.; caule amarronzado; flores vistosas, cálice verde, corola alaranjada, estames amarelos.","Fazenda Ceú Aberto",NA,NA,NA,NA,"106553","auto","2017","07",NA,"31",NA,NA,NA,NA
"1001","2021-02-04 10:29:13-03","UFRPE","HST","5841","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A.M.Miranda","L.P.Félix","1995","08","07","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HST005841",NA,"7405",NA,NA,NA,"Subarbusto ramosissimo; flores vermelhos com estames amarelos.","Ferro Doido",NA,NA,NA,NA,"98143","auto","2017","08",NA,"04",NA,NA,NA,NA
"1002","2021-02-04 10:29:13-03","UFRPE","HST","15744","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A.M.Miranda","A.M.Miranda; J.Ferraz et C.Silva","2008","07","22","Brasil","Bahia","São Desidério","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"HST015744",NA,"5767",NA,NA,NA,"Subarbusto ca. 30 cm alt.; muito ramificado; caule marrom; flores alaranjadas; frutos maduros marrons.",NA,NA,NA,NA,NA,"175149","auto","2008","07",NA,NA,NA,NA,NA,NA
"1003","2021-02-04 10:29:13-03","UFRPE","HST","10362","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J.Semir","A.M.Miranda; et al.","2001","01","18","Brasil","Bahia","São Desidério","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"HST010362","HST010362_v","3777",NA,NA,NA,"Erva ereta; flores alaranjadas.","Distrito de Almas",NA,NA,NA,NA,"175149","auto","2001","02",NA,"28",NA,NA,NA,NA
"1004","2021-02-25 10:12:58-03","CVRD","CVRD","11616","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Baumgratz, J.F.A.","Folli, D.A.","2008","08","13","BRASIL","BA","Caravelas","-39.045903","-17.648335","-39,045903","-17,648335","43","43","CVRD011616",NA,"6190","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Alicrim selvagem",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"2011","10","Magnoliopsida","22",NA,NA,NA,NA
"1005","2021-03-01 11:49:06-03","UFPE","UFP","53881","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Cano, O","Cano, O","2007","07","29","Brasil","Bahia","Ibicoara","-41.479444","-13.476667","-41.479444","-13.476667",NA,NA,"UFP053881",NA,"925",NA,NA,NA,"Subarbusto pequeno ca. 50cm de altura, frutos verdes pilosos e ferrugineos.; Caatinga. Ambiente de cerrado.",NA,NA,NA,NA,NA,NA,NA,"2008","05",NA,"23",NA,NA,NA,NA
"1006","2020-09-12 05:00:02-03","US","US","2738153","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"G. Hatschbach, G. Anderson, R. Barneby & B. Gates","1975","2","21","Brazil","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"1200",NA,"US01894058","US01894058_01 US01894058_02","36388","South America - Neotropics",NA,NA,NA,"Serra dos Cristais.",NA,"Myrtales",NA,NA,"85457","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1007","2020-09-12 05:00:02-03","US","US","2799688","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"G. Eiten & L. T. Eiten","1969","3","10","Brazil","Minas Gerais","Jaboticatubas","-43.58","-19.3",NA,NA,"1100","1200","US01894057","US01894057_01 US01894057_02","10978","South America - Neotropics",NA,NA,NA,"Serra do Cipó (along road from village of Almeida to city of Conceição doato Dentro). At km 121, or 6 km along road south of Palácio",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1008","2020-09-12 05:00:02-03","US","US","2966692","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"J. H. Kirkbride","1982","4","14","Brazil","Distrito Federal",NA,"-48.13","-15.6",NA,NA,NA,NA,"US01894051","US01894051_01 US01894051_02","4723","South America - Neotropics",NA,NA,NA,"1.5 km W de antenas de Radiobras.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1009","2020-09-12 05:00:02-03","US","US","2962489","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"E. P. Heringer, J. E. Paula, R. C. de Mendonça & A. E. Heringer Salles","1978","12","6","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01894052","US01894052_01 US01894052_02","747","South America - Neotropics",NA,NA,NA,"(RECOR). Campo sujo perto do Rio Taguará",NA,"Myrtales",NA,NA,"70570","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1010","2020-09-12 05:00:02-03","US","US","2769037","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","1","15","Brazil","Goiás",NA,NA,NA,NA,NA,"1150",NA,"US01894053","US01894053_01 US01894053_02","18617","South America - Neotropics",NA,NA,NA,"Among cerrado grasses, commonest in wet places 15km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1011","2020-09-12 05:00:02-03","US","US","2591359A","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"H. S. Irwin, R. R. Santos, R. Souza, R. R. Santos & J. Ramos","1970","3","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1175",NA,"US01894055","US01894055_01 US01894055_02","27638","South America - Neotropics",NA,NA,NA,"8 km E of Diamantina, road to Extração.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1012","2020-09-12 05:00:02-03","US","US","2799689","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"G. Eiten & L. T. Eiten","1969","3","10","Brazil","Minas Gerais","Jaboticatubas","-43.58","-19.3",NA,NA,"1100","1200","US01894056","US01894056_01 US01894056_02","10978","South America - Neotropics",NA,NA,NA,"Serra do Cipó (along road from village of Almeida to city of Conceição doato Dentro). At Km 121, or 6 Km along road south of Palácio",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1013","2020-09-12 05:00:02-03","US","US","2777333","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"G. Hatschbach & Ramamoorthy","1976","1","28","Brazil","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"US01894054","US01894054_01 US01894054_02","38132","South America - Neotropics",NA,NA,NA,"Serra da Arnica",NA,"Myrtales",NA,NA,"36612","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1014","2020-09-12 05:00:02-03","US","US","2504244","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"H. S. Irwin, R. Souza & R. R. Santos","1966","1","8","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"1000",NA,"US01894050","US01894050_01 US01894050_02","11462","South America - Neotropics",NA,NA,NA,"Chapada da Contagem, ca. 15 km E of Brasília",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1015","2020-09-12 05:00:02-03","US","US","291587","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01894060","US01894060_01 US01894060_02","19187","South America - Neotropics",NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1016","2020-09-12 05:00:02-03","US","US","2556265","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.",NA,"Nelson, -- & A. Lima","1968","12","26","Brazil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"US01894059","US01894059_01 US01894059_02","682","South America - Neotropics",NA,NA,NA,"Subida da Serra de Pirineus",NA,"Myrtales",NA,NA,"40887","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1017","2020-09-02 16:32:59-03","Cenargen","CEN","26958","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.","R. G. Chacon","Taciana Barbosa Cavalcanti","1997","03","12","Brasil","GO","IPAMERI","-47.461111","-17.761111","-47.461111","-17.761111","780","780","CEN00026958",NA,"2142",NA,"Exsicatas",NA,"Pétalas com base amarela, e da metade para o ápice cor laranja-avermelhado. Estames amarelos. Campo sujo com algumas arvoretas e árvores.","Lado direito da estrada Caldas Novas - Ipameri, cerca de 3 km após a ponte do rio São Bento.",NA,NA,NA,NA,NA,NA,"2002","04",NA,NA,NA,NA,"4",NA
"1018","2020-09-02 16:32:59-03","Cenargen","CEN","53245","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.","R. G. Chacon","Taciana Barbosa Cavalcanti","2002","06","14","Brasil","TO","MATEIROS","-46.5725","-10.602222","-46.5725","-10.602222","500","500","CEN00053245",NA,"2767",NA,"Exsicatas",NA,"Pétalas vermelhas com base amarelas, filetes, estilete e anteras amarelas. Margeando vereda e cerrado aberto.","Parque Estadual do Jalapão. Estrada de terra Mateiros - Ponte Alta do Tocantins, a 21 km de Mateiros.",NA,NA,NA,NA,NA,NA,"2002","07",NA,NA,NA,NA,"2",NA
"1019","2020-09-02 16:32:59-03","Cenargen","CEN","37829","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.","R. G. Chacon","Aécio Amaral-Santos","2000","12","14","Brasil","GO","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,NA,NA,"CEN00037829",NA,"872",NA,"Exsicatas",NA,"Anteras amarelas.","Parque Estadual de Caldas Novas, próximo ao mirante.",NA,NA,NA,NA,"36612","auto","2002","04",NA,NA,NA,NA,"4",NA
"1020","2020-09-02 16:32:59-03","Cenargen","CEN","22376","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","DC.","R. G. Chacon","Terezinha Aparecida Borges Dias","1993","02","12","Brasil","GO","CALDAS NOVAS","-48.625","-17.74169921875","-4856667.0","-1800000.0","640","640","CEN00022376",NA,"409",NA,"Exsicatas",NA,"Cálice verde. Corola alaranjada. Fauce amarelo. Estame verde-claro na base; amarelo no ápice. Anteras amarelas.","Pela estrada de acesso a UHE-Corumbá a 2,7 km antes do portão de acesso a obra.",NA,NA,NA,NA,"36612","auto","2002","04",NA,NA,NA,NA,"5",NA
"1021","2020-09-02 16:32:59-03","Cenargen","CEN","61512","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"Anderson Cássio Sevilha","2005","05","23","Brasil","MG","RIO PARDO DE MINAS","-42.468888","-15.393333","-42.468888","-15.393333","923","923","CEN00061512","CEN00061512","4326",NA,"Exsicatas",NA,"Centro da flor amarela.","Ponto 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1022","2020-09-02 16:32:59-03","Cenargen","CEN","57745","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Ernestino de S. Gomes Guarino","2001","03","08","Brasil","DF","BRASILIA","-48",NA,"-48.0","-1586667.0","1100","1100","CEN00057745","CEN00057745","687",NA,"Unicata",NA,"Cálice verde.","Campos a direita da estrada que liga o Riacho Fundo ao restaurante da Fazenda.",NA,NA,NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,"1",NA
"1023","2020-09-02 16:32:59-03","Cenargen","CEN","46647","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. B. Pereira & G.Pereira-Siva","José Vidal","1953","02","00","Brasil",NA,NA,NA,NA,NA,NA,"1300","1300","CEN00046647",NA,"6025",NA,"Exsicatas",NA,"Doação do Museu Nacional Rio de Janeiro - Cat. geral Nº 141984.","Minas Gerais. Serra do Cipó, entre Palácio e Porto Palácio e Morro do Pilar.",NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,"1",NA
"1024","2020-09-02 16:32:59-03","Cenargen","CEN","78657","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","T. M. Moura","Tânia Maria Moura - UEG","2008","05","23","Brasil","GO","CALDAS NOVAS","-48.666666","-17.778888","-48.666666","-17.778888","923","923","CEN00078657","CEN00078657","165",NA,"Exsicatas",NA,"Doação do Herbário UEG/MORRINHOS - GOIÁS","Parque Estadual da Serra de Caldas Novas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1025","2020-09-02 16:32:59-03","Cenargen","CEN","113905","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","Z. J. G. Miranda","Zenilton de Jesus Gayoso Miranda","2019","12","07","Brasil","GO","TERESINA DE GOIAS","-47.265555","-15.866666","-47.265555","-15.866666",NA,NA,"CEN00113905","CEN00113905","243",NA,"Exsicatas",NA,"Doação","Cachoeira do Poço Encantado",NA,NA,NA,NA,NA,NA,"2019","12",NA,NA,NA,NA,"1",NA
"1026","2020-09-02 16:32:59-03","Cenargen","CEN","106026","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Anderson Cássio Sevilha","2018","03","01","Brasil","MG","RIO PARDO DE MINAS","-42.463055","-15.486111","-42.463055","-15.486111","945","945","CEN00106026","CEN00106026","7154",NA,"Exsicatas",NA,"Pétalas amarelas com extremidades alaranjadas.","RDS - Nascentes Geraizeiras. Areião.",NA,NA,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,"3",NA
"1027","2020-09-02 16:32:59-03","Cenargen","CEN","106132","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Anderson Cássio Sevilha","2018","03","06","Brasil","MG","BERIZAL","-41.780555","-15.755","-41.780555","-15.755","1417","1417","CEN00106132","CEN00106132","7259",NA,"Exsicatas",NA,NA,"Topo da Serra do Anastácio.",NA,NA,NA,NA,NA,NA,"2018","08",NA,NA,NA,NA,"4",NA
"1028","2020-09-02 16:32:59-03","Cenargen","CEN","108967","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","B. M. T. Walter","Marcelo Fragomeni Simon","2018","10","05","Brasil","TO","MATEIROS","-46.415833","-10.852222","-46.415833","-10.852222","560","560","CEN00108967","CEN00108967","3546",NA,"Exsicatas",NA,"Subarbusto em touceira densa, 50 cm. Pétalas alaranjadas. Estames amarelos. Frutos castanhos. Frequente.","ESEC Serra Geral do Tocantins, 43 km W do acampamento da Vila dos Prazeres.",NA,NA,NA,NA,NA,NA,"2019","04",NA,NA,NA,NA,"5",NA
"1029","2020-09-02 16:32:59-03","Cenargen","CEN","112762","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","M. Simon","Marcelo Fragomeni Simon","2019","03","31","Brasil","GO","ALTO PARAISO DE GOIAS","-47.500833","-13.983888","-47.500833","-13.983888","1510","1510","CEN00112762","CEN00112762","3702",NA,"Exsicatas",NA,"Subarbusto, 30 cm. Pétalas vermelhas, anteras amarelos.","Chapada dos Veadeiros. Ao longo da GO - 118, 20 km N de Alto Paraíso.",NA,NA,NA,NA,NA,NA,"2019","04",NA,NA,NA,NA,"3",NA
