"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount"
"105","2020-11-12 16:58:26-03","UEL","FUEL","20162","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Ohara, D; et al.","s.n.","1996","09","14",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","(Less.) G.Sancho","Freitas, KA","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,"56988","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 14:53:54-03","UnB","UB","123878","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Hatschbach, G","13045","1965","10","22","Southern America","Brasil",NA,NA,"Capítulos cremes.; Arbusto 1,8m.; Interior do canyon",NA,"Dicotyledoneae",NA,"(Less.) Cabrera",NA,"Paraná ","Palmeira","Rod. do Café. Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 14:53:54-03","UnB","UB","123877","PreservedSpecimen","Plantae","Asteraceae","Gochnatia","sordida","Gochnatia sordida","Cervi, AC","3013","1989","11","09","Southern America","Brasil",NA,NA,"Capítulos cremes.; Arbusto 2m.; Solo arenoso",NA,"Dicotyledoneae",NA,"(Less.) Cabrera","Hatschbach, G","Paraná ","Ponta Grossa","Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-03-16 13:44:20-03","UFU","HUFU","70845","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Souza, L.A.; colaboradores","167","2013","08","29",NA,"Brasil",NA,NA,"Arbustiva, cerca de 2 a 3m de altura; caule com ritidoma sob forma de placas estreitas e alongadas, inflorescência coloração creme.","HUFU00048876",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.255833","-24.563889","HUFU00048876",NA,NA,"2015","08",NA,NA,NA,"-50.255833","-24.563889",NA,NA,NA
"109","2020-03-16 13:43:58-03","UFU","HUFU","41713","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Carmo, M.R.B. do","255","2003","08","21",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Capítulos fechados esverdeados.; Capão.","HUFU00048872",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","HUFU00048872","56988","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-03-16 13:44:20-03","UFU","HUFU","70797","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Souza, L.A.; colaboradores","157","2013","08","28",NA,"Brasil",NA,NA,"Arbustiva, inflorescência de coloração roxa.","HUFU00048875",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Ponto Grossa","Parque Estadual de Vila Velha, Arenito.","-49.992222","-25.247222","HUFU00048875",NA,NA,"2015","08",NA,NA,NA,"-49.992222","-25.247222",NA,NA,NA
"111","2020-03-16 13:44:20-03","UFU","HUFU","70429","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Vasconcelos, H.","62","2015","01","07",NA,"Brasil",NA,NA,"Arbóreo.; Cerrado Típico.","HUFU00048877",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","São Paulo",NA,"Águas de Santa Bárbara",NA,NA,"HUFU00048877",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-03-16 13:44:20-03","UFU","HUFU","78625","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Romagnolo, M.B.","3712","2017","09","13",NA,"Brasil",NA,NA,"Arvoreta, cerca de 3m de altura; inflorescência e infrutescência de coloração creme.","HUFU00075868",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual de Guartelá, Trilha próximo ao centro de pesquisa.","-50.2575","-24.565556",NA,NA,NA,"2019",NA,NA,NA,NA,"-50.2575","-24.565556",NA,NA,NA
"113","2020-03-16 13:44:20-03","UFU","HUFU","78632","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Romagnolo, M.B.","3883","2018","10","23",NA,"Brasil",NA,NA,"Arvoreta, cerca de 3m de altura; inflorescência e infrutescência de coloração creme.","HUFU00075867",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual de Guartelá, Trilha próximo ao centro de pesquisa.","-50.258333","-24.561944",NA,NA,NA,"2019",NA,NA,NA,NA,"-50.258333","-24.561944",NA,NA,NA
"114","2020-03-16 13:43:58-03","UFU","HUFU","50976","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","6080","2007","10","04",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m. Capítulo creme.; Orla do capão.","HUFU00048874",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545","HUFU00048874","46557","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-03-16 13:43:58-03","UFU","HUFU","24265","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Ohara, D.; et al.","s.n.","1996","09","14",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Flor creme.","HUFU00048871",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Canyon Guartela","-50.4136009216309","-24.5093994140625","HUFU00048871","56988","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-03-16 13:43:58-03","UFU","HUFU","41711","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Carmo, M.R.B. do","974","2004","09","17",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Capítulos e cipselas cremes.; Cerrado.","HUFU00048873",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","HUFU00048873","56988","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-03-16 13:43:58-03","UFU","HUFU","41714","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Carmo, M.R.B. do","442","2003","12","04",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Capítulos cremes.; Capão.","HUFU00048869",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","HUFU00048869","56988","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-03-16 13:43:58-03","UFU","HUFU","41715","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Carmo, M.R.B. do","548","2003","12","12",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Capítulos cremes.; Capão.","HUFU00048870",NA,NA,"(Less.) G. Sancho","Nakajima, J.N.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","HUFU00048870","56988","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-20 14:55:14-03","UFSC","FLOR","30885","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Hatschbach, G.; Silva, J.M. & Ferreira, L.A.","68282","1998","09","02",NA,"Brasil",NA,NA,"arbusto, flor capítulo creme, 1,8m altura","FLOR0030885",NA,"Asterales","(Less.) G. Sancho","Freitas, K.A.","Paraná","Piraí do Sul","Fazenda das Almas.","-49.948600769043","-24.5261001586914",NA,"37171","auto","2014","10",NA,NA,"08",NA,NA,NA,NA,NA
"120","2020-08-20 14:55:14-03","UFSC","FLOR","22096","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Cervi, A.C.; Hatschbach, G.","3013","1989","11","09",NA,"Brasil",NA,NA,"arbusto, flor capítulo creme, 2m altura","FLOR0022096",NA,"Asterales","(Less.) G. Sancho","Freitas, K.A.","Paraná","Ponta Grossa","Rio São Jorge.","-50.1618995666504","-25.0949993133545",NA,"46557","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-04 15:42:37-03","IF","SPSF","13447","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","A.C.Cervi & G. Hatschbach","3013","1989","09","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Campo.&nf;Arbusto 2m; capítulos cor creme.; GEOGRAFIA: Margens de rio.&nf;Solo arenoso.;",NA,"Magnoliophyta","Asterales","(Less.) G. Sancho","N.Roque","PR","Ponta Grossa","rio Sao Jorge","-50.1618995666504","-25.0949993133545",NA,"46557","auto","2016","07","Magnoliopsida",NA,"04",NA,NA,NA,NA,NA
"122","2021-03-04 15:42:37-03","IF","SPSF","44622","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2496","2010","09","30","América do Sul","Brasil",NA,NA,"COLETA: Arbusto 1m, flores creme; GEOGRAFIA: Trilha do Canion Lajeado;",NA,"Magnoliophyta","Asterales","(Less.) Cabrera","N.Roque","SP","Itapeva","Estação Experimental","-49.07","-24.062222",NA,NA,NA,"2016","07","Magnoliopsida",NA,"04",NA,NA,NA,NA,NA
"123","2021-03-04 15:42:37-03","IF","SPSF","41383","PreservedSpecimen","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","J.M.Silva & J.Cordeiro & C.B.Poliquesi","6080","2007","10","04","América do Sul","Brasil",NA,NA,"COLETA: Orla de capão.&nf;Arbusto 3m, capítulo creme.;",NA,"Magnoliophyta","Asterales","(Less.) G. Sancho","N.Roque","PR","Ponta Grossa","Cachoeira Tia Mariquinha","-50.1618995666504","-25.0949993133545",NA,"46557","auto","2016","07","Magnoliopsida",NA,"04",NA,NA,NA,NA,NA
"124","2021-02-08 12:36:22-03","UFRGS","ICN","170275","S","Plantae","Asteraceae","Gochnatia","cf. sordida","Gochnatia cf. sordida","Matzenbacher, NI; Ritter, MR","s.n.","2008","11","18","América do Sul","Brasil",NA,NA,"Arbusto, 3m altura.; Beira de estrada.",NA,"Dicotyledon",NA,"(Less.) Cabrera","Matzenbacher, NI; Ritter, MR","RS","Osório","Morro da Borússia.","-50.2696990966797","-29.8866996765137",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:36:46-03","UFRGS","ICN","178653","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Silva Filho, PJS","2049","2014","03","27","América do Sul","Brasil",NA,NA,"Arbusto de aprox. 2m de altura; Em afloramento rochoso às margens do rio",NA,"Dicotyledon",NA,"(Less.) G. Sancho","Freitas, KA","RS","São Francisco de Paula","Rio das Antas","-50.679722","-28.801111",NA,NA,NA,"2014","08",NA,NA,"07","-50.679722","-28.801111",NA,NA,NA
"126","2021-02-08 12:36:46-03","UFRGS","ICN","194479","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Barros, JC; Iot, ET","s.n.","1997","09","12","América do Sul","Brasil",NA,NA,"doação FUEL 29049; Arvoreta, 1,5 m; botões florais e flores bege esverdeadas; vistada por abelhas; Mata Ciliar",NA,"Dicotyledon",NA,"(Less.) G. Sancho",NA,"PR","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:36:46-03","UFRGS","ICN","194478","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Dias, MC; Tiago, PV","s.n.","1997","09","12","América do Sul","Brasil",NA,NA,"doação FUEL 29031; Arbusto 6 m; flores amarelas; Beira de mina",NA,"Dicotyledon",NA,"(Less.) G. Sancho",NA,"PR","Tibagi","Perto da ponte de padra: Guatelá: Perto da ponte de preda","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:36:46-03","UFRGS","ICN","194480","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Giraldi, C","s.n.","1996","09","12","América do Sul","Brasil",NA,NA,"doação FUEL 29061; Arbusto 2m; capítuoos creme; Mata ciliar",NA,"Dicotyledon",NA,"(Less.) G. Sancho",NA,"PR","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:36:46-03","UFRGS","ICN","194481","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Mostasso, L; Tokairin, MT","s.n.","1997","09","12","América do Sul","Brasil",NA,NA,"doação FUEL 21135",NA,"Dicotyledon",NA,"(Less.) G. Sancho",NA,"PR","Tibagi","Canyon Guartelá - paredão perto da ponte de pedra.","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:01:06-03","IBt","SP","138160","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Hatschbach, G","27167","1971","10","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Less.) G.Sancho","Freitas, KA","Paraná","Sengés","Serra do Mocambo","-49.4636001586914","-24.1128005981445",NA,"55682","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:01:06-03","IBt","SP","402634","S","Plantae","Asteraceae","Moquiniastrum","sordidum","Moquiniastrum sordidum","Ohara, D; et al.","s.n.","1996","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Less.) G.Sancho","Freitas, KA","Paraná","Tibagi","Canyon Guartela","-50.4136009216309","-24.5093994140625",NA,"56988","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
