"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","eventTime","fieldNumber","individualCount"
"92","2021-02-25 10:13:10-03","CVRD","CVRD","6951","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","3990","2001","07","25","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD006951",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"23",NA,NA,NA
"93","2021-02-25 10:13:10-03","CVRD","CVRD","7925","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Matsumoto, K.","818","2002","10","15","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD007925",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"23",NA,NA,NA
"94","2021-02-25 10:13:10-03","CVRD","CVRD","9697","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Souza, M.C.","351","2003","10","30","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD009697","CVRD009697","Linhares","2006","08",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"08",NA,NA,NA
"95","2021-02-25 10:13:10-03","CVRD","CVRD","10152","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Eve Lucas",NA,"Lucas, E.","850","2006","11","30","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD010152",NA,"Linhares","2006","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"30",NA,NA,NA
"96","2021-02-25 10:13:10-03","CVRD","CVRD","8395","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","4654","2003","10","30","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD008395",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"22",NA,NA,NA
"97","2021-02-25 10:13:10-03","CVRD","CVRD","6346","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","3507","1999","11","04","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD006346",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"22",NA,NA,NA
"98","2021-02-25 10:13:10-03","CVRD","CVRD","7926","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Matsumoto, K.","819","2002","10","15","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD007926","CVRD007926","Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"23",NA,NA,NA
"99","2021-02-25 10:13:10-03","CVRD","CVRD","7435","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","4324","2002","08","16","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD007435",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"22",NA,NA,NA
"100","2021-02-25 10:13:10-03","CVRD","CVRD","72","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Silva, I.A.","16","1978","08","10","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD000072","CVRD000072","Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"23",NA,NA,NA
"101","2021-02-25 10:13:10-03","CVRD","CVRD","5301","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","2664","1995","10","18","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD005301",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"23",NA,NA,NA
"102","2021-02-25 10:13:10-03","CVRD","CVRD","6329","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","3490","1999","09","27","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD006329",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"22",NA,NA,NA
"103","2021-02-25 10:13:10-03","CVRD","CVRD","7915","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","4380","2002","10","15","América do Sul","BRASIL","ES","Aceiro com Aracruz","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD007915",NA,"Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"22",NA,NA,NA
"104","2021-02-25 10:13:10-03","CVRD","CVRD","3365","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","1394","1991","08","27","América do Sul","BRASIL","ES","Localizada no final da estrada.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD003365",NA,"Linhares","2004","01",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"07",NA,NA,NA
"105","2021-02-25 10:13:10-03","CVRD","CVRD","3374","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcos Sobral",NA,"Folli, D.A.","1399","1991","08","29","América do Sul","BRASIL","ES","Localizada no nativo da estrada Parajú, 700m antes do final do aceiro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD003374",NA,"Linhares","2004","06",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"18",NA,NA,NA
"106","2021-02-25 10:13:10-03","CVRD","CVRD","9342","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","5092","2005","08","04","América do Sul","BRASIL","ES","Parcela100x100 jueirana vermelha","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD009342",NA,"Linhares","2006","08",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"07",NA,NA,NA
"107","2021-02-25 10:13:10-03","CVRD","CVRD","3485","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) J.R. Mattos","Marcelo C. Souza",NA,"Folli, D.A.","1459","1991","10","22","América do Sul","BRASIL","ES","Próximo ao aceiro, João Pedro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Araçá côco","CVRD003485","CVRD003485","Linhares","2005","11",NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,"23",NA,NA,NA
"108","2020-09-12 05:00:02-03","US","US","2627768","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii","O. Berg",NA,NA,"A. P. Duarte","6058","1961","8","28","South America - Neotropics","Brazil","Bahia","Emtre Ajuda e Porto Seguro.",NA,NA,NA,NA,"US01890047","US01890047_01 US01890047_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","3724955","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Sobral, M.",NA,"C. Farney, B. Kurtz, A. Lobão & L. Gomes","4036","2000","3","20","South America - Neotropics","Brazil","Rio de Janeiro","Restinga arbustiva-arborea. Arvoreta 5 mertos de altura.",NA,NA,NA,NA,"US01246763","US01246763_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"110","2019-11-13 11:27:20-03","USP","SPF","31640","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Sobral, M",NA,"Cardoso, J","210","1983","07","13",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00031640",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"111","2019-11-22 16:09:15-03","UEFS","HUEFS","149808","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","guanabarina","Eugenia guanabarina","(Mattos & D.Legrand) Giaretta & M.C.Souza","A.Stadnik",NA,"Paixão, J.L.","1440","2008","07","04",NA,"Brasil","Bahia","Reserva Ecológica das plantações Michelin da Bahia. Fragmento Pacangé.","-39.1675","-13.802222",NA,NA,"HUEFS0149808","HUEFS0149808","Igrapiúna","2019","07","39W10'3''","13S48'8''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"112","2019-11-22 16:09:15-03","UEFS","HUEFS","182938","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","guanabarina","Eugenia guanabarina","(Mattos & D.Legrand) Giaretta & M.C.Souza","A.Stadnik",NA,"Matos, E.N.de","465","2011","08","29",NA,"Brasil","Bahia","Rio do Poço-Areinha.","-39.308611","-17.744444",NA,"Campestre e moitas.","HUEFS0182938","HUEFS0182938","Caravelas","2019","07","39W18'31''","17S44'40''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"113","2019-11-22 16:09:15-03","UEFS","HUEFS","36215","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","guanabarina","Eugenia guanabarina","(Mattos & D.Legrand) Giaretta & M.C.Souza","A.Stadnik",NA,NA,"1394","1999","08","27",NA,"Brasil","Espírito Santo","Reserva Florestal de Linhares, estrada Bomba d'Água, Km 0. Localizada no final da estrada.","-40.0722007751465","-19.3910999298096",NA,"Mussununga.","HUEFS0036215","HUEFS0036215","Linhares","2019","07",NA,NA,NA,NA,"48094","auto","Rosanae",NA,NA,NA,NA,NA
"114","2019-11-22 16:09:15-03","UEFS","HUEFS","36220","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","guanabarina","Eugenia guanabarina","(Mattos & D.Legrand) Giaretta & M.C.Souza","A.Stadnik",NA,NA,"1399","1991","08","29",NA,"Brasil","Espírito Santo","Reserva Florestal de Linhares. Estrada: Parajú. Localizada no nativo da estrada Parajú, 700m antes do final.","-40.0722007751465","-19.3910999298096",NA,"Mussunuga.","HUEFS0036220","HUEFS0036220","Linhares","2019","07",NA,NA,NA,NA,"48094","auto","Rosanae",NA,NA,NA,NA,NA
"115","2019-10-07 09:35:29-03","UEFS","HUEFS","87213","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii","O.Berg",NA,"Tipo","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"HUEFS0087213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"116","2019-10-07 09:35:50-03","UEFS","HUEFS","182937","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos",NA,NA,"Matos, E.N.de","438","2011","08","26",NA,"Brasil","Bahia","Ilha de Cassurubá-Mata de Wilson.","-39.266944","-17.789167",NA,"Floresta.","HUEFS0182937","HUEFS0182937","Caravelas",NA,NA,"39W16'1''","17S47'21''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"117","2019-09-04 18:18:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii",NA,NA,"Isosyntype","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"118","2019-09-04 18:17:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii",NA,NA,"Isosyntype","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"119","2019-01-23 10:05:36-02","F","FMNH-SEEDPLANTS","V0065403F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii",NA,NA,"Isosyntype","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065403F","V0065403F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"120","2019-09-04 18:14:53-03","F","FMNH-SEEDPLANTS","V0065404F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii",NA,NA,"Isosyntype","J. S. Blanchet","2309","1836",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0065404F","V0065404F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"121","2015-03-07 08:57:47-03","F","FMNH-SEEDPLANTS","V0120870F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120870F","V0120870F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"122","2020-07-23 12:16:30-03","CEPLAC","CEPEC","114191","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii",NA,"Souza, M. C.",NA,"Souza, M. C.","385","2006","09","10",NA,"Brasil","Bahia","Reserva Biológica de Una. Entrada no km 46 da Rodovia BA-001, Ilhéus/Una. Entrada principal para a sede, trilha piedade.","-39.083333","-15.15",NA,"Planta estéril.",NA,NA,"UNA",NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-02-27 14:03:20-03","UFSJ","HUFSJ","3772","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Sobral, M",NA,"Matos, E; Machado, U; Vidal, G","465","2011","08","29",NA,"Brasil","Bahia","Rio do Poço Areinha.","-39.2658004760742","-17.7318992614746",NA,"Árvore, ca. 5m de altura.","HUFSJ003772",NA,"Caravelas",NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"124","2019-02-27 14:03:20-03","UFSJ","HUFSJ","3357","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Sobral, M",NA,"Oliveira, AG; Ribeiro, M","572","2009","08","22",NA,"Brasil","Espírito Santo","itaúnas, mata de restinga sobre cordão arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazenda Jequitaia","-39.739167","-18.423889",NA,"Árvore de 13m com flores alvas e frutos verdes.","HUFSJ003357",NA,"Conceição da Barra","2012",NA,"-39.739167","-18.423889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-12-20 18:46:48-03","UFSJ","HUFSJ","6263","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Sanchez, M",NA,"Ogasawara, HA; Siqueira, GB; Araújo, T; Daneu, L","241","2012","09","26",NA,"Brasil","Bahia","Parque Nacional Pau0Brasil, estrada Eunápolis, Arraial d'Ajuda.","-39.283889","-16.467222",NA,"Arbusto, ca. 2m de altura. Folhas discolores, botões creme esverdeados, cálice verde.","HUFSJ006263",NA,"Porto Seguro","2014",NA,"-39.283889","-16.467222","99","99",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-12-09 10:46:09-03","UFSJ","HUFSJ","6725","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos",NA,NA,"Folli, DA","6395","2009","08","27",NA,"Brasil","Espírito Santo","Reserva Natural Vale",NA,NA,NA,"Arbóreo 6m. Flor branca","HUFSJ006725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-12-20 18:46:48-03","UFSJ","HUFSJ","6915","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Folli, DA",NA,"Folli, DA","6395","2009","08","27",NA,"Brasil","Espírito Santo","Reserva Natural Vale, estrada Jueirana Vermelha.","-39.884628","-19.08315",NA,"Porte arbóreo, 6m de altura, botão e flores brancas.","HUFSJ006915",NA,"Linhares","2009","08","-39.884628","-19.08315",NA,NA,NA,NA,NA,NA,"27",NA,NA,NA
"128","2019-12-20 18:46:48-03","UFSJ","HUFSJ","8339","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Faria, JEQ",NA,"Faria, JEQ; Vasconcelos, TNC","4234","2014","10","31",NA,"Brasil","Espírito Santo","Próximo à Itaúnas. Restinga arbórea.","-39.715556","-18.428056",NA,"Árvore, ca. 10m de altura, caule liso acinzentado. Fruto imaturos verde, maduro vináceo.","HUFSJ008339",NA,"Conceição da Barra","2014","10","-39.715556","-18.428056","10","10",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:06:43-03","UnB","UB","131358","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Faria, JEQ",NA,"Belém, RP","2684","1966","09","28","Southern America","Brasil","Bahia","Rodovia BR-5, 16km S Eunápolis",NA,NA,NA,"Flores brancas.; Árvore 5m.",NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 15:06:43-03","UnB","UB","216058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O.Berg) Mattos","Faria, JEQ",NA,"Faria, JEQ; Vasconcelos, TNC","4234","2014","10","31","Southern America","Brasil","Espírito Santo","Próximo à Itaúnas","-39.715556","-18.428056",NA,"Foto, silica, alcool; Árvore ca. 10 m de altura, caule liso acinzetado. Fruto imaturo verde, maduro vináceo.; Restinga arbórea",NA,NA,"Conceição da Barra","2014","10","-39.715556","-18.428056","10","10",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-01 15:06:43-03","UnB","UB","131369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Faria, JEQ",NA,"Silva, LAM","614","1979","09","27","Southern America","Brasil","Bahia","Ramal para o Rio Ubú, com entrada no Km 30 da Rodovia Belmonte/Itapebi","-38.8828010559082","-15.8631000518799",NA,"Flores brancas.; Árvore 4m.; Mata higrófila",NA,NA,"Belmonte","2011","04",NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA
"132","2019-11-01 15:06:43-03","UnB","UB","185912","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Sobral, M",NA,"Pereira, OJ; Gomes, JML","4721","1993","08","23","Southern America","Brasil","Espírito Santo","Área 100 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,"Planta com 6m de altura. Folha discolor.",NA,NA,"Conceição da Barra","1995",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Souza, MC",NA,"Souza, MC","351","2006","08","08","Southern America","Brasil","Espírito Santo","Reserva Natural da CVRD. Estrada Orelha de Onça, km 1","-40.0722007751465","-19.3910999298096",NA,"Terestre, arbóreo, altura 10 metros do fuste 7 metros, exsudação seiva incolor, descamação em placas, fuste cilíndrico, superfície da casca lisa, flor branca. RBW 8640; Mata de tabuleiro",NA,NA,"Linhares","2006","08",NA,NA,NA,NA,"48094","auto",NA,NA,"08",NA,NA,NA
"134","2019-11-01 15:06:43-03","UnB","UB","200951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Folli, DA",NA,"Folli, DA","6395","2009","08","27","Southern America","Brasil","Espírito Santo","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Arbóreo 6m. Flor branca",NA,NA,"Linhares","2009","08",NA,NA,NA,NA,"48094","auto",NA,NA,"27",NA,NA,NA
"135","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Sobral, M",NA,"Farney, C; Araujo, D; Gomes, JC; Oliveira, MA","3324","1994","04","22","Southern America","Brasil","Rio de Janeiro","Reserva Ecológica de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,"Árvore tronco de casca pouco áspera, esfoliante em placas, folhas verdes discolores subcoriáceas, inflorescência com raque verde, flor com pedicelo verde, botões esverdeados, flores passadas com cálice alvescente",NA,NA,"Saquarema","2004","11",NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"136","2019-11-01 15:06:43-03","UnB","UB","131371","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Faria, JEQ",NA,"Silva, LAM","2515","1988","08","25","Southern America","Brasil","Bahia","3km ao Sul, no Ramal para os Povoados de Nossa Senhora D#?#Ajuda e Trancoso","-39.0647010803223","-16.4496994018555",NA,"Flores brancas.; Árvore 4m.; Restinga arbórea",NA,NA,"Porto Seguro","2011","03",NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"137","2019-11-01 15:06:43-03","UnB","UB","201708","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Souza, MC",NA,"Folli, DA","1394","1991","08","27","Southern America","Brasil","Espírito Santo","Reserva Natural Vale. Final da estrada Bomba d'água","-40.0722007751465","-19.3910999298096",NA,"Porte arbustivo; 2m de altura; Botão verde; Flor branca; Mussununga",NA,NA,"Linhares","2004","01",NA,NA,NA,NA,"48094","auto",NA,NA,"07",NA,NA,NA
"138","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Sobral, M",NA,"Farney, C; Gomes, JC","3140","1992","04","25","Southern America","Brasil","Rio de Janeiro",NA,"-42.5102996826172","-22.9200000762939",NA,"Árvore; cerca de 22 metros de altura; tronco de casca esfoliante; flores em botões verdes; cálice verde, corola alva; frutos jovens esverdeados; ramos apicais c/ ninhos de formiga em forma de galhas; folhas discolores verdes; Mata de restinga",NA,NA,"Saquarema","2005",NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","langsdorffii","Neomitranthes langsdorffii","(O. Berg) Mattos","Sobral, M",NA,"Farney, C; Kurtz, BC; Lobão, AQ; Gomes, JC","4036","2000","03","29","Southern America","Brasil","Rio de Janeiro","Jaconé próxima de Sambaqui de Jaconé","-42.5102996826172","-22.9200000762939",NA,"Arvoreta 5 metros de altura, folhas verdes, discolores, flores em botões esverdeados, flores abertas com corola alva, frutos imaturos verdes, frutos maduros vinosos, levemente adocicados; Restinga Arbustiva-arbórea",NA,NA,"Saquarema","2006",NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Mitranthes","langsdorffii","Mitranthes langsdorffii","O.Berg",NA,NA,"Blanchet, JS","2309",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
