"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber"
"705","2021-03-01 16:27:48-03","UNICAMP","UEC","208","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Davis, PH; Shepherd, GJ; Sakane, M; et al.","D.60667","1976","09","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Opposite Cananeia and by the new field station. Sea level. End of sandy beach.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Shrub. Flowes greenish.. Leaves coriaceous.","UEC027538","UEC027538","2012","04",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-11-11 16:41:21-03","UNICAMP","UEC","137314","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Breier, TB; Andrade, MAR","87","2002","01","25","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Parque estadual Ilha do Cardoso. Parcelas permanentes.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"UEC019156","UEC019156","2012","04",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-03-01 16:27:48-03","UNICAMP","UEC","254","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Davis, PH; Shepherd, GJ; Sakane, M; et al.","D.60674","1976","09","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso, S.promontory nr Maruja. Sea Level. On fixed Restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1 mshrub. Flowers greenish.","UEC019104","UEC019104","2012","04",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-03-01 16:27:52-03","UNICAMP","UEC","87099","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Zipparro, VB; et al.","423","1994","05","14","Brazil","São Paulo","Capão Bonito","Fazenda Intervales, Base Saibadela. Trilha azul.","-48.3400001525879","-24",NA,NA,NA,NA,"Árvore, frutos amarelos.","UEC027548","UEC027548","2012","04",NA,"39505","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-03-01 16:27:48-03","UNICAMP","UEC","54824","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Alvares, SMR","23310","1989","05","24","Brazil","São Paulo","Capão Bonito","Fazenda Intervales, (Fundação Florestal Secretaria do Meio Ambiente).","-48.3400001525879","-24",NA,NA,NA,NA,"Árvore 8mm frutos deicentes castanhos.","UEC027539","UEC027539","2012","04",NA,"39505","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2021-03-01 16:27:48-03","UNICAMP","UEC","57432","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Alvares, SMR","23343","1990","01","07","Brazil","São Paulo","Capão Bonito","Fazenda Intervales, (Fundação Florestal Secretaria do Meio Ambiente).","-48.3400001525879","-24",NA,NA,NA,NA,"Arvoreta, ca 5,0m, frutos imaturos verde claro.","UEC027541","UEC027541","2012","04",NA,"39505","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-03-01 16:27:52-03","UNICAMP","UEC","84427","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Durigan, G; Metzger, JP","35060","1993","11","07","Brazil","São Paulo","Dourado","Fazenda São Carlos, E Fazenda Santa Gertrudes.","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"Árvore, material estéril.; Floresta ripária, margem do Rio Jacaré-Pepíra.","UEC027567","UEC027567","2012","04",NA,"13775","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2021-03-01 16:27:48-03","UNICAMP","UEC","163212","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Bernacci, LC; Moreira, JLA; Camargo, O; Andrade, PRP; Belinello, R; et al.","2035","1995","09","06","Brazil","São Paulo","Dracena","Fazenda Rancho Alegre","-51.5299987792969","-21.4799995422363",NA,NA,NA,NA,"Arbusto ca. 1,5m alt.; frutos em maturação amarelados.; Mesófila.","UEC019161","UEC019161","2012","04",NA,"23670","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2021-03-01 16:27:52-03","UNICAMP","UEC","79117","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","s.n.","1989","07","14","Brazil","São Paulo","Guarulhos","Aeroporto Internacional de Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"3 metros.; Mata Mesófila Semidecídua.","UEC027570","UEC027570","2012","04",NA,"26398","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2021-03-01 16:27:48-03","UNICAMP","UEC","31846","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Rodrigues, RR; Rocha, DMS; Macias, L; Santos, FAM","14698","1983","05","13","Brazil","São Paulo","Iguape","Estação Ecológica de Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore com 3,5, frutos amarelos, abertos com sementes de arilo branco.","UEC027579","UEC027579","2012","04",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2021-03-01 16:27:52-03","UNICAMP","UEC","82303","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Rodrigues, RR; Rocha, DMS; Macias, L; Santos, FAM","14698","1983","05","13","Brazil","São Paulo","Iguape","Estação Ecológica de Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore com 3,5, frutos amarelos, abertos com sementes de arilo branco.","UEC027550","UEC027550","2012","04",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2021-03-01 16:27:48-03","UNICAMP","UEC","37846","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Figueiredo, N; Oliveira, U; Kawasaki, CS","14747","1983","07","20","Brazil","São Paulo","Iguape","Estação Ecológica de Juréia, Beira de cachoeira, caminho da mata.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore c. 12m. folhas alternas, frutos amarelos.","UEC019404","UEC019404","2012","04",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2021-03-01 16:27:48-03","UNICAMP","UEC","161497","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Catharino, ELM","402","1985","09","21","Brazil","São Paulo","Iguape","Peropava, Fazenda Boa Vista.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árovre em drrubada.; Mata de turfeira.","UEC024943","UEC024943","2012","04",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2021-03-01 16:27:48-03","UNICAMP","UEC","64162","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Rossi, L; Cordeiro, I","34232","1993","02","09","Brazil","São Paulo","Iguape","Reserva Ecológica da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreto da sub-mata, frutos.","UEC019167","UEC019167","2012","04",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2021-03-01 16:27:48-03","UNICAMP","UEC","60051","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Rodrigues, RR; Zandoval, JA","826","1989","10","20","Brazil","São Paulo","Ipeúna","Remanescente florestal do Rio-Passa-Cinco.","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"Árvore de 8m de altura, frutos maduros.","UEC027569","UEC027569","2012","04",NA,"12906","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2021-03-01 16:27:52-03","UNICAMP","UEC","76558","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; et al.","8919","1995","08","20","Brazil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé, ca. 17 Km de Itararé. Fazenda Ibiti (Ripasa). Campo na beira do córrego.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Árvore, 5m alt.; botões verdes a creme-esverdeados; pétalas verde-claras a amarelas-esverdadas.","UEC027461","UEC027461","2012","04",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2021-03-01 16:27:52-03","UNICAMP","UEC","66472","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Souza, HM","s.n.","1970","09",NA,"Brazil","São Paulo","Jundiaí","Estação Experimental","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore; 5 metro.","UEC027563","UEC027563","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2021-03-01 16:27:48-03","UNICAMP","UEC","41029","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Yamamoto, K; Kinjo, S; Moniwa, M","16460","1984","05","09","Brazil","São Paulo","Jundiaí","Serra do Japi, Beira do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arbusto 2m, frutos com semesntes.","UEC019360","UEC019360","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2021-03-01 16:27:48-03","UNICAMP","UEC","36173","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Rodrigues, RR; Morellato-Fonzar, LPC","16178","1984","08",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arvoreta com 3m dealtura, com frutos maduros e sementes com arilo branco.","UEC027583","UEC027583","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2021-03-01 16:27:48-03","UNICAMP","UEC","40169","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Morellato-Fonzar, LPC; Rodrigues, RR","17799","1985","02","21","Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore, 4m de altura, frutos arilo branco.; Mata de altutude.","UEC019160","UEC019160","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2021-03-01 16:27:48-03","UNICAMP","UEC","40172","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Fonzar, LPCM; Rodrigues, RR","17790","1984","08",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore - 5m de altura, flores amareladas.","UEC019072","UEC019072","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2021-03-01 16:27:48-03","UNICAMP","UEC","40323","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Fonzar, LPCM; Rodrigues, RR","16713","1984","09","04","Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore. 5m de altura, floresesvrdeadas.","UEC019357","UEC019357","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2021-03-01 16:27:48-03","UNICAMP","UEC","49194","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Fonzar, LPCM; Rodrigues, RR","16626","1984","10","01","Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore 5,5m alt., flores esverdeadas.","UEC019074","UEC019074","2012","04",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2021-03-01 16:27:48-03","UNICAMP","UEC","25254","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Leitão Filho, HF; Martins, AB; et al.","12908","1981","09","08","Brazil","São Paulo","Limeira","Sp-rod. Anhanguera, Mata ao lado do Posto.","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"Árvore até 9m, flores creme esverdeados.","UEC019171","UEC019171","2012","04",NA,"20999","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2021-03-12 12:52:36-03","UNICAMP","UEC","71398","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Durigan, G; Durigan, G","30612","1992","12","15","Brazil","São Paulo","Monte Alegre do Sul","E.E. do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"Árvore 8m de altura, frutos amarelos.; Mata ciliar.","UEC027566","UEC027566","2012","04",NA,"11114","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-03-01 16:27:52-03","UNICAMP","UEC","74269","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Bernacci, LC; Andrade, PRP; Orajo, N; Camargo, O; Belinello, R","1286","1995","03","16","Brazil","São Paulo","Monte Alegre do Sul","E.E. do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"Árvoreta ca. 5m alt.; frutos imaturos.; Região Montanhosa.","UEC027565","UEC027565","2012","04",NA,"11114","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2021-03-01 16:27:52-03","UNICAMP","UEC","91966","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Ivanauskas, NM","837","1996","06","29","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore de 14m. frutos amarelos. Sementes marrons com arilo branco. Indivíduo 515D.","UEC027584","UEC027584","2012","04",NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2021-03-01 16:27:52-03","UNICAMP","UEC","66470","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Dedecca, DM; Krug, HP","8321","1947","06","06","Brazil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto.","UEC027547","UEC027547","2012","04",NA,"21922","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2021-03-01 16:27:52-03","UNICAMP","UEC","76561","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Souza, VC; Souza, JP","9264","1995","10","09","Brazil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú, Margem esquerda.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore, ca. 6 m alt.; lores creme.; Mata de restinda.","UEC019406","UEC019406","2012","04",NA,"21922","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-03-01 16:27:52-03","UNICAMP","UEC","81002","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Sugiyama, M; Kiyama, CY; Mariano Neto, E","1402","1996","01","31","Brazil","São Paulo","Santo André","Trilha construida pela CESP, Estrada da torre, caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Árvore 5,0m alt.; frutos verdes. Mata e encosta.","UEC027556","UEC027556","2012","04",NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2021-03-01 16:27:48-03","UNICAMP","UEC","58248","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Grupo B","22777","1989","11","28","Brazil","São Paulo","Santos","Distrito de Bertioga, Estrada Rio Santos.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Arbusto, 1,5m, floresesverdeadas.; Restinga arbórea.","UEC019168","UEC019168","2012","04",NA,"26836","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2021-03-01 16:27:48-03","UNICAMP","UEC","142789","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Moraes, PLR","2566","2006","03","18","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Trilha da Educação ambiental.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore 20m, frutos verdes.","UEC060772","UEC060772","2012","04",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-11-11 16:41:22-03","UNICAMP","UEC","150240","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Bertoncello, R; Pansonato, M","624","2007","06","10","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"UEC019396","UEC019396","2012","04",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2021-03-01 16:27:48-03","UNICAMP","UEC","146825","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1576","1997","04","16","Brazil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore 506 com 15m de altura, com botões e flores.; Mata Atlântica de Encosta.","UEC019063","UEC019063","2012","04",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-03-01 16:27:52-03","UNICAMP","UEC","66471","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Leitão Filho, HF","1053","1970","09","16","Brazil","São Paulo","Ubatuba","Rodovia Ubatuba - Caraguatatuba, Km 226, Praia da Cocanha.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore; flores brancas axilares abundantes.","UEC019069","UEC019069","2012","04",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-03-01 16:27:48-03","UNICAMP","UEC","103246","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Biral","Tozzi, AMGA; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC; Moreira, JLA; Santos, K","231","1998","12","02","Brazil","São Paulo","Votorantim","Fábrica da Votorantim","-47.4300003051758","-23.5400009155273",NA,NA,NA,NA,"Arbusto 30cm de altura. Botões crme esverdeado, corola amarela, ovário verde.","UEC027573","UEC027573","2012","04",NA,"15031","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2021-03-01 16:27:52-03","UNICAMP","UEC","166869","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, J","143","2010","06","02","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.5075","-23.621944","-45.5075","-23.621944","50","90","Árvore com 8m.; Mata Atlântica.","UEC061928","UEC061928","2010","12",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2021-03-01 16:27:52-03","UNICAMP","UEC","178121","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Carvalho-Okano, RM","Sanchez, M; Pedroni, F","203","1996","04","30","Brazil","São Paulo","Ubatuba","Picinguaba, &nf;margens do Rio da Fazenda.","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"Árvore número: 280; Árvore com 9m de altura, vegetativo.; Mata Atlântica de encosta.","UEC002689","UEC002689","1996",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2021-03-01 16:27:52-03","UNICAMP","UEC","188887","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","278","2015","02","11","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.986111","-24.068611","-47.986111","-24.068611","800","800","Árvore, 15 m de altura e 37,3 cm de DAP; Floresta Ombrófila Densa","UEC119482","UEC119482",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-08-20 10:09:23-03","UNICAMP","UEC","60866","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4737","1984",NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC106178","UEC106178",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-03-25 09:27:02-03","UNICAMP","UEC","53168","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Biral","Silva, AF; Martins, FR","1224a","1985","09","10","Brazil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore até 12m altura, frutos cor verde, quando imaturos e amarelos depois, sementes com testa amarelada.","UEC061925","UEC061925","2012","04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-03-01 16:27:52-03","UNICAMP","UEC","114891","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Cardoso-Leite, E","Cardoso-Leite, E","459","1998","04","01","Brazil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.25","-23.25","-46.25","-23.25",NA,NA,"9m.","UEC061921","UEC061921",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2021-03-01 16:27:52-03","UNICAMP","UEC","140743","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Arzolla, FARDP","Arzolla, FARDP; Pinto, JB","950","2005","08","24","Brazil","Minas Gerais","Delfim Moreira","Estrada do Saiqui., Bairro dos Machados.","-45.169167","-22.535833","-45.169167","-22.535833",NA,NA,"Árvore, 5m, flores creme esverdeadas.; Floresta ombrófila densa montana, altitude aproximada de 1500 metros, UTM 482.106 e 7.507.214.","UEC061913","UEC061913","2005","09",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-08-20 10:09:23-03","UNICAMP","UEC","149019","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Aguirre, GH; et al.","34","2005","04","21","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC061900","UEC061900",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-03-01 16:27:52-03","UNICAMP","UEC","160354","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Biral","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","423","2011","03","13","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual, Floresta Ombrófila Densa Montana.","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 12 m de altura e 1 indivíduos distribuídos em 1 ha.","UEC039507","UEC039507","2012","04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-03-01 16:27:52-03","UNICAMP","UEC","1690354","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Biral","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","423","2011","03","13","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual, Floresta Ombrófila Densa Montana.","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 12 m de altura e 1 indivíduos distribuídos em 1 ha.","UEC039507","UEC039507","2012","04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2021-03-01 16:27:52-03","UNICAMP","UEC","1979","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Martins, FR","2129","1983","12","01","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Arvoreta 5m, flores creme-esverdeadas.","UEC061906","UEC061906",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2021-03-01 16:27:52-03","UNICAMP","UEC","23804","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Carvalho-Okano, RM","Pereira, SC; et al.","851","1981","02","17","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 15 m.","UEC061909","UEC061909","1992","10","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-03-01 16:27:52-03","UNICAMP","UEC","26089","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Tamashiro, JY","Martins, FR; Matthes, LAF; Peixoto","1480","1981","12","01","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 20m. Flores de cor creme-amarelado.","UEC061892","UEC061892","1982","03",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-03-01 16:27:52-03","UNICAMP","UEC","26104","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Tamashiro, JY","Martins, FR; Matthes, LAF; Peixoto","1548","1981","12","02","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 20m, flores de cor crme. Árvore n° 446 do levantamento.","UEC061908","UEC061908","1982","03",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
