"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","locality","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1258","2021-03-04 11:05:43-03","UFRB","HURB","7907","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,NA,NA,NA,NA,"Costa, G.; L.Y.S Aona","2014","09","27","Brasil","Bahia","Jaguaripe","-38.8955993652344","-13.1133003234863",NA,NA,"HURB000007907",NA,NA,NA,"1056","Próximo a estação da Petrobrás;",NA,"41836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2021-03-04 11:05:43-03","UFRB","HURB","16675","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Moreira, D.M.; Vitório, C.D.P. & Simões, S.S.","2017","08","30","Brasil","Bahia","São Felipe","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000016675",NA,NA,NA,"243","Serra da Copioba;",NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2021-03-04 11:05:43-03","UFRB","HURB","20000","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","2016","11","14","Brasil","Bahia","São Felipe","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000020000",NA,NA,NA,"1","Serra da Copioba; subida da trilha da copiobinha",NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2020-06-15 15:31:02-03","UNESP-RC","HRCB","47385","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Lombardi","2007","05","18","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S",NA,NA,"985","985","6634",NA,"borda da trilha. Arbusto ca; 1,5 m, folhas herbáceas, flores amarelas, frutos imaturos verdes ou avermelhados","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-07-15 14:43:48-03","UNESP-RC","HRCB","8519","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","B. Maia Souza",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2020-07-15 14:43:48-03","UNESP-RC","HRCB","9974","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Beatriz Maia Souza",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2018-10-09 16:31:45-03","UFLA","ESAL","23479","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Argenta, JA","2003","03","21","Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"493","Reserva Boqueirão","Doação Unilavr; Planta herbacea com 1m de altura, flores amarelo alaranjadas, folhas pilosas; campo rupestre","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2017-11-24 14:11:25-02","UFLA","ESAL","27823","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","São João del rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,NA,"s.n.","Represa de Camargos","; ; amarela com botões verdes;","39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2017-11-24 14:11:25-02","UFLA","ESAL","27729","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Mauricio C.",NA,NA,NA,"Carlos Alberto Spaggiari",NA,NA,NA,"Brasil","Minas Gerais","Guaxupé","-46.7127990722656","-21.3052997589111",NA,NA,NA,NA,NA,NA,"s.n.","Sitio 6 paus","; ; amarelas miudas;","16344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2018-10-09 16:31:45-03","UFLA","ESAL","22871","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Costa, MTR","2016","10",NA,"Appolinário, V",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,"liana; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","2018-08-31 12:41:49-03","UFLA","ESAL","25761","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Melo, PHA; Torres, DM",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","-44.603333","-21.976111","-44.603333","-21.976111",NA,NA,NA,NA,"3221","Área da casa de força","arbusto; 924m; flores amarelas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2017-11-24 14:11:25-02","UFLA","ESAL","27729","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Mauricio C.",NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Faz. Patrimônio","arbusto; ; amarelas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2018-10-09 16:31:45-03","UFLA","ESAL","27818","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"2294",NA,"sub-arbusto; ; amareladas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2018-10-09 16:31:45-03","UFLA","ESAL","27819","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,"; ; amarelada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2018-10-09 16:31:45-03","UFLA","ESAL","27824","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.","Ponte do Funil","sub-arbusto; ; amarelada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2018-10-09 16:31:45-03","UFLA","ESAL","7258","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"1.749","Campus da ESAL, próximo ao DZO","sub-arbusto; 1,10; amarelada;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","2018-10-09 16:31:45-03","UFLA","ESAL","7523","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"M. L. Gavilanes; M. A. S. Araújo",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"1.204","Campus da ESAL","sub-arbusto; 1,5; amarelada;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2018-10-09 16:31:45-03","UFLA","ESAL","8384","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. L. Gavilanes",NA,NA,NA,"M. L. Gavilanes; M. B. Sanchez",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"2.854","Campus da ESAL, próximo à carpintaria","arbusto; 1,5; amarelada;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2017-11-24 14:11:25-02","UFLA","ESAL","27816","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Cana Verde","-45.1819000244141","-21.0207996368408",NA,NA,NA,NA,NA,NA,"1737",NA,"arbusto; ; amarelas;","15141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2017-11-24 14:11:25-02","UFLA","ESAL","27730","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Mauricio C.",NA,NA,NA,"Guilherme Winter",NA,NA,NA,"Brasil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,"s.n.",NA,"arbusto; ; amarela;","30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-11-07 11:44:39-03","FUVATES","HVAT","4806","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. Grings","2016","02","24","G. B. Scherer","2013","07","01","Brasil","Rio Grande do Sul","Cruzeiro do Sul","-52.640278","-29.8925","-52º38'25''W","-29º53'33''S","HVAT00004806",NA,NA,NA,"s.n.","Bairro Glucostarck.","Subarbusto.; Mata ciliar do Rio Taquari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2020-06-25 16:06:19-03","FUVATES","HVAT","4512","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","F. Gonzatti","2012","03","01","F. Gonzatti","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","-50.208889","-30.176944","-50º12'32''W","-30º10'37''S","HVAT00004512",NA,NA,NA,"386","Fazenda Capão da Lagoa.","Doação do Herbário HUCS, registro HUCS 38199; Em borda da mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2020-06-25 16:06:19-03","FUVATES","HVAT","3499","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","P. Zampol; G. Bruisma","2011","10","10","G. Bruisma","2011","07","06","Brasil","Rio Grande do Sul","Arroio do Meio","-51.945","-29.401111","-51º56'42''W","-29º24'4''S","HVAT00003499",NA,NA,NA,"237","Morro Gaúcho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2019-11-07 11:44:39-03","FUVATES","HVAT","4808","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. Grings","2013","08","02","L. V. Rodrigues","2013","08","02","Brasil","Rio Grande do Sul","Encantado","-51.870556","-29.286389","-51º52'14''W","-29º17'11''S","HVAT00004808",NA,NA,NA,"s.n.","Mata ciliar do Rio Taquari.","Subarbusto.; Mata Ciliar do Rio Taquari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2019-11-07 11:44:39-03","FUVATES","HVAT","4988","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M. Grings","2015","12","30","P. Zampol","2014","03","12","Brasil","Rio Grande do Sul","Estrela","-51.98","-29.542222","-51º58'48''W","-29º32'32''S","HVAT00004988",NA,NA,NA,"s.n.","Linha Arroio do Ouro.","Arbusto.; Mata Ciliar do Rio Taquari, área degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2019-12-19 11:20:34-03","UFG","UFG","23605","S","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"Coradin, L.; Ataíde, M.","1980","05","23","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,"2538","Rodovia Araripina-crato.","Solo arenoso, presença de folhas verde e flor.","30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2019-12-19 11:20:34-03","UFG","UFG","24606","S","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Guarino, E.S.G.","2000","06",NA,"Assis, M.C.; Dias, T.A.B.; Werneck, W.L. & Silva, G.A.","1995","03","16","Brasil","Goiás","Brasília","-48.016667","-15.916667","-48.016667","-15.916667",NA,NA,"1080","1080","180","Fazenda Sucupira, cabeceira de mata próximo à sede. Mata de galeria. Serrapilheira.","Arbusto ca. de 2,5m, flor amarela, botões verdes, cálice verde, corola amarela, anteras castanhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2019-12-19 11:20:34-03","UFG","UFG","28308","S","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Silva, S.S.","2005","04","14","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","2005","04","02","Brasil","Goiás","Goiandira","-48.133611","-18.006111","-48.133611","-18.006111",NA,NA,NA,NA,"13093","Cerradão, Fazenda do Chapéu.","Subarbusto de 1,20m de altura, estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2019-12-19 11:19:35-03","UFG","UFG","41310","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Bovini, M.G.",NA,NA,NA,"Delprete, P.G.; Lousa, T.C. & Francener, A.","2006","07","09","Brasil","Goiás","Pirenópolis","-48.995","-15.824167","-48.995","-15.824167","UFG0041310","UFG0041310","900","900","9873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2019-06-10 10:11:05-03","FZB-BH","BHZB","3326","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,NA,NA,NA,NA,"Del Carmen, V.","2001","06","18","Brasil","MG","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"35","Estaçao Ecológica do Tripuí","Outros coletores: Campos, J.R.H.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2019-06-10 10:11:05-03","FZB-BH","BHZB","178","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,NA,NA,NA,NA,"Pôrto de Paula, L.M. et al.","1991","04","14","Brasil","MG","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,"Serra da Moeda","<ll>dwc_commonname:</ll> Carrapicho - miúdo","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2019-06-10 10:11:05-03","FZB-BH","BHZB","8270","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,"A.J.Fernandes -Junior","2016","05","18","Rezende, S.G et al.","2010","03","25","Brasil","MG","Rio Acima","-43.826944","-20.156389","43W 49' 37","20S 9' 23",NA,NA,"825","825","4121","Rio do Peixe, Bacia do córrego Fazenda Velha.","Doação Sete Soluções. BHCB 146287. Coord: 20° 9' 23 S; 43° 49' 37W. Alt: 825 a 1050 m. Anteriormente ni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2019-06-10 10:11:05-03","FZB-BH","BHZB","174","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,NA,NA,NA,NA,"Pôrto de Paula, L.M. et al.","1991","04","09","Brasil","MG","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,"Serra da Moeda","<ll>dwc_commonname:</ll> Carrapicho- miúdo","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2019-06-10 10:11:05-03","FZB-BH","BHZB","3673","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,NA,NA,NA,NA,"Del Carmen, V.","2002","03","13","Brasil","MG","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"96","Estação Ecológica do Tripuí",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2019-06-10 10:11:05-03","FZB-BH","BHZB","2471","S","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba",NA,NA,NA,NA,NA,"Ordones, J.","2000","04","01","Brasil","MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"52","Caraça/ Buraco da Boiada",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2021-01-26 13:56:07-03","IMA","MAC","19542","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","R.P.Lyra-Lemos; N.Rodrigues; E.Cardoso; Falcão, B","2003","07","05","Brasil","Alagoas","São Luiz do Quitunde","-35.502222","-9.214444","-35.502222","-9.214444","MAC0019542","MAC0019542",NA,NA,"7725","Mata Garabu, Fazenda Santo Antônio I (RPPN).","Subarbusto com ca. de 1m de altura. Flores cremes.; Mata Atlântica secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2021-01-26 13:56:07-03","IMA","MAC","19518","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","R.P.Lyra-Lemos; N.Rodrigues; E.Cardoso; Falcão, B","2003","07","05","Brasil","Alagoas","São Luiz do Quitunde","-35.502222","-9.214444","-35.502222","-9.214444","MAC0019518","MAC0019518",NA,NA,"7700","Mata Garabu, Fazenda Santo Antônio I (RPPN).","Arbusto.; Mata Atlântica secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2021-01-26 13:56:07-03","IMA","MAC","16444","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"R.P.Lyra-Lemos; et al.","2002","06","29","Brasil","Alagoas","Murici","-35.95","-9.255833","-35.95","-9.255833","MAC0016444","MAC0016444",NA,NA,"6959","Serra das Águas Belas. Estação Ecológica de Murici.","Arbusto ereto com flores e botões florais brancos.; Mata Atântica em serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2021-01-26 13:56:07-03","IMA","MAC","23909","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","J.Duarte","2005","09","09","Brasil","Alagoas","Maceió","-35.735278","-9.666111","-35.735278","-9.666111","MAC0023909","MAC0023909",NA,NA,"126","Parque Municipal de Maceió.","Arbusto ca. 1.5 m de altura. Botões florais esverdeados.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2021-01-26 13:56:07-03","IMA","MAC","25117","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","M.N.Rodrigues; P.A.F.Rios; D.Coelho","2006","08","18","Brasil","Alagoas","Coruripe","-36.300422","-10.213894","-36.300422","-10.213894","MAC0025117","MAC0025117",NA,NA,"1935","Fazenda Capiatã A.","Arbusto escadente. Flores amarelas.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2021-01-26 13:56:07-03","IMA","MAC","25214","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","R.P.Lyra-Lemos; Santos, MR dos; P.A.F.Rios","2006","09","21","Brasil","Alagoas","Rio Largo","-35.913333","-9.527778","-35.913333","-9.527778","MAC0025214","MAC0025214",NA,NA,"9825","Mata do Cedro, proximidades do açude.","Subarbusto ca. 1m de altura. Flores amarelas. Frutos verdes.; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2021-01-26 13:56:07-03","IMA","MAC","4373","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","R.P.Lyra-Lemos","1994",NA,NA,"R.P.Lyra-Lemos; A.I.L.Pinheiro","1987","08","07","Brasil","Alagoas","Rio Largo","-36.416667","-9.809167","-36.416667","-9.809167","MAC0004373","MAC0004373",NA,NA,"957","Usina Santa Clotilde.","Arbusto planta com ca. de 1,5m de alt. Flores amarelas.; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2021-01-26 13:56:07-03","IMA","MAC","20982","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","03","16","R.P.Lyra-Lemos; et al.","2004","08","21","Brasil","Alagoas","São Luiz do Quitunde","-35.561108","-9.2833","-35.561108","-9.2833","MAC0020982","MAC0020982",NA,NA,"8466","Grota do Sotele.","Arbusto com ca. de 1m de altura.&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf; Frutos verdes.; Floresta Ombrófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2021-01-26 13:56:07-03","IMA","MAC","38693","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas",NA,NA,NA,"L.M.Leão; L.Rocha; S.P.Gomes","2009","04","16","Brasil","Alagoas","Rio Largo","-34.98","-9.527778","-34.98","-9.527778","MAC0038693","MAC0038693",NA,NA,"81","Usina Leão, Mata do Cedro.","Arvoreta ca. 2 m de altura. Inflorescência marrom.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2021-01-26 13:56:07-03","IMA","MAC","4645","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","G.L.Esteves","2001","04","09","G.L.Esteves; M.N.R.Staviski; M.Ataíde","1981","08","27","Brasil","Alagoas","São Miguel dos Campos","-36.093611","-9.781111","-36.093611","-9.781111","MAC0004645","MAC0004645",NA,NA,"891","Próximo ao entrocamento de Maceió- São Miguel.","Arbusto. Flores amarelas. Fruto espinhoso.; Mata Pluvial Tropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2021-01-26 13:56:07-03","IMA","MAC","4771","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","M.C.Tschá","2000","01",NA,"G.L.Esteves; R.P.Lyra-Lemos","1981","01","09","Brasil","Alagoas","Quebrangulo","-36.471111","-9.318889","-36.471111","-9.318889","MAC0004771","MAC0004771",NA,NA,"1638","Riachãozinho.","Subarbusto. Frutos marrons.; Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2021-01-26 13:56:07-03","IMA","MAC","8141","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","S.Ferrucci","1992",NA,NA,"S.G.Tressens; S.Ferrucci; V.Marunak; G.Pellegrini","1992","04","10","Argentina","Corrientes","Dep. Santo Tomé",NA,NA,NA,NA,"MAC0008141","MAC0008141",NA,NA,"4083","Ea. San Benito, 22km NW de Santo Tomé, Monte Mberity. Isleta de selva, borde de picada.","Arbusto Planta com ca. de 80cm de alt. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2021-01-26 13:56:07-03","IMA","MAC","8391","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","G.L.Esteves","2001",NA,NA,"I.A.Bayma; R.P.Lyra-Lemos","1991","09","03","Brasil","Alagoas","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,"MAC0008391","MAC0008391",NA,NA,"06","Reserva Ecológica do IBAMA.","Sub-arbusto Planta com ca. de 1m de alt. Botões verdes. Frutos verdes; Mata Atlântica em encosta","34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2021-01-26 13:56:07-03","IMA","MAC","34206","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2008","09","21","Chagas-Mota","2008","09","21","Brasil","Alagoas","Viçosa","-36.2407989501953","-9.3713903427124",NA,NA,"MAC0034206","MAC0034206",NA,NA,"1374","Pelonha.","Arbusto ca. 1,3 m de altura. Flores amarelas. Frutos secos.; Mata Pluvial Atlântica.","18701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2021-01-26 13:56:07-03","IMA","MAC","44266","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","09","26","Chagas-Mota","2009","09","26","Brasil","Alagoas","Boca da Mata","-36.2202987670898","-9.64138984680176",NA,NA,"MAC0044266","MAC0044266",NA,NA,"5770","Serra da Nascéia.","Arbusto ca. 1,5 m de altura. Flores amarelas. Frutos negros.; Mata Atlântica.","17145","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2021-01-26 13:56:07-03","IMA","MAC","42932","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","E.C.O.Chagas","2009","07","28","Chagas-Mota; D.S.Correia; C.S.S.Barros","2009","07","28","Brasil","Alagoas","Chã Preta","-36.2961006164551","-9.25527954101562",NA,NA,"MAC0042932","MAC0042932",NA,NA,"4436","Serra Lisa.","Arbusto ca. 60 cm de altura. Flores amarelas. Frutos verdes.; Mata Pluvial Atlântica.","13328","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
