"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"358","2020-12-11 11:38:23-03","UFMG","BHCB","200093","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Rezende, SG","7185","2018","11","13","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.4075","-19.845556","-43.4075","-19.845556","670","670","Árvore; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração","BHCB200093",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:38:23-03","UFMG","BHCB","82527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,"2001",NA,NA,"Spósito, TC; Versieux, LM","106","2001","02","21","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 10 metros, flores brancas; Floresta, próximo ao corrego","BHCB036789",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-11 11:38:23-03","UFMG","BHCB","20006","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Andrade, PM de","1455","1991","04","04","Brasil","Minas Gerais","Nova Lima","Reserva Biológica do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Mata (local seco). Coletada dentro da área do condomínio Ouro Velho/Mansões. Flor branca.",NA,NA,"29211","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-11 11:38:28-03","UFMG","BHCB","188438","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Rocha, MJR","1356","2016","11","01","Brasil","Minas Gerais","Rio Manso","Morro da Onça","-44.631944","-20.518889","-44.631944","-20.518889",NA,NA,"Floresta Estacional Semidecidual","BHCB188438",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:38:28-03","UFMG","BHCB","163920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Giorni, VT","s.n.","2012","07",NA,"Brasil","Minas Gerais","Mariana","Samarco - Barragem do Germano, Coordenadas aproximadas.","-43.800308","-20.370833","-43.800308","-20.370833","920","920","Coordenadas aproximadas.; Arbóreo.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-12-11 11:38:28-03","UFMG","BHCB","188416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","1332","2017","05","24","Brasil","Minas Gerais","Mariana","Fazenda Itacolomy","-43.403333","-20.41","-43.403333","-20.41","1070","1070","Arbórea. Terrícola. 7,0 metros de altura. Frutos maduros castanhos; Floresta Estacional Semidecidual","BHCB188416",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-12-11 11:38:28-03","UFMG","BHCB","46761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-12-11 11:38:28-03","UFMG","BHCB","71690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Lombardi, JA; Salino, A","4913","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG.","-43.35","-19.883333","-43.35","-19.883333",NA,NA,"Margem de estrada, mata secundária. Arbusto, ca. 1.5 m, folhas cartáceas, ferrugíneas na face abaxial, frutos imaturos verdes",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-12-11 11:38:28-03","UFMG","BHCB","63626","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Valente, A","78","2001","12","16","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"30417","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-12-11 11:38:28-03","UFMG","BHCB","8856","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Souza, HC","s.n.","1987","05","06","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Campo;arbusto3m;flores brancas;",NA,NA,"30417","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:38:28-03","UFMG","BHCB","8828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Souza, HC","s.n.","1987","04","08","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1250","1250","Mata de galeria;arbusto;flores brancas;",NA,NA,"30417","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-11 11:38:28-03","UFMG","BHCB","188438","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Rocha, MJR","1356","2016","11","01","Brasil","Minas Gerais","Rio Manso","Morro da Onça","-44.631944","-20.518889","-44.631944","-20.518889",NA,NA,"Floresta Estacional Semidecidual","BHCB188438",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-11 11:38:28-03","UFMG","BHCB","163920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Giorni, VT","s.n.","2012","07",NA,"Brasil","Minas Gerais","Mariana","Samarco - Barragem do Germano, Coordenadas aproximadas.","-43.800308","-20.370833","-43.800308","-20.370833","920","920","Coordenadas aproximadas.; Arbóreo.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-11 11:38:28-03","UFMG","BHCB","188416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","1332","2017","05","24","Brasil","Minas Gerais","Mariana","Fazenda Itacolomy","-43.403333","-20.41","-43.403333","-20.41","1070","1070","Arbórea. Terrícola. 7,0 metros de altura. Frutos maduros castanhos; Floresta Estacional Semidecidual","BHCB188416",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-11 11:38:28-03","UFMG","BHCB","46761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-11 11:38:28-03","UFMG","BHCB","71690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Lombardi, JA; Salino, A","4913","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti - CEMIG.","-43.35","-19.883333","-43.35","-19.883333",NA,NA,"Margem de estrada, mata secundária. Arbusto, ca. 1.5 m, folhas cartáceas, ferrugíneas na face abaxial, frutos imaturos verdes",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-11 11:38:28-03","UFMG","BHCB","63626","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Valente, A","78","2001","12","16","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"30417","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-11 11:38:28-03","UFMG","BHCB","8856","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Souza, HC","s.n.","1987","05","06","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Campo;arbusto3m;flores brancas;",NA,NA,"30417","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-11 11:38:28-03","UFMG","BHCB","8828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Souza, HC","s.n.","1987","04","08","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1250","1250","Mata de galeria;arbusto;flores brancas;",NA,NA,"30417","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-11 17:19:58-03","UFPR","UPCB","3428","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","7719","1961","02","03","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arvoreta, flor alva. Mata..","UPCB0021075","UPCB0021075","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-11 17:19:58-03","UFPR","UPCB","3428","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","7719","1961","02","03","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arvoreta, flor alva. Mata..","UPCB0021075","UPCB0021075","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-11 17:19:56-03","UFPR","UPCB","94301","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. valtheri","Miconia cf. valtheri","Naudin","Goldenberg, R.","2019",NA,NA,"Rezende, S.G. | Justo, A.G.","5109","2015","07","29","Brasil","Minas Gerais","Mariana","Região do Distrito de Camargo","-43.378056","-20.2525","-43.378056","-20.252500",NA,NA,"Floresta Estacional Semidecidual. Arbóreo","UPCB0042505","UPCB0042505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-11 17:19:56-03","UFPR","UPCB","88588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. valtheri","Miconia cf. valtheri","Naudin","Goldenberg, R.","2011",NA,NA,"Fonseca, R.S.","513","2010","05","07","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa. Floresta Estacional Semidecidual; área sombreada","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arvoreta +/- 3m; frutos purpúreos..","UPCB0031987","UPCB0031987","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-11 17:20:13-03","UFPR","UPCB","67229","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Caddah, M.K.","2010","02",NA,"Caddah, M.K.","762","2010","01","24","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, começo da trilha para Pico do Alicate.","-43.16","-22.772778","-43.16","-22.772778","1050","1050","Árvore ca. 4m, tricomas avermelhados. Coleta em sílica..","UPCB0019168","UPCB0019168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-11 17:20:13-03","UFPR","UPCB","40256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","1999","01","01","Goldenberg, R.","76","1995","04","06","Brasil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço, 22°27'46 S entre 44°52'54 e 44°52'48W","-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,"Árvore 6m, pétalas e estames brancos..","UPCB0019160","UPCB0019160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:20:13-03","UFPR","UPCB","56184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","317","2005","07","13","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha da Matinha","-43.821111","-20.879167","-43.821111","-20.879167","1000","1200","Arvoreta 2,5m, fruto imaturo verde e maturo vináceo. Interior da mata..","UPCB0019246","UPCB0019246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:20:13-03","UFPR","UPCB","56185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","193","2005","04","30","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha da Matinha","-43.821111","-20.879167","-43.821111","-20.879167","1000","1050","Arbusto 3m, fruto atropurpúreo, raque rosa. Borda de mata..","UPCB0019225","UPCB0019225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:20:13-03","UFPR","UPCB","67219","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Caddah, M.K.","2010","02",NA,"Caddah, M.K.","751","2010","01","22","Brasil","Rio de Janeiro","Nova Friburgo","Estrada para Macaé de Cima.","-42.839444","-22.609167","-42.839444","-22.609167","1200","1200","Árvore ca. 4,5m, pétalas e anteras brancas, frutos vermelhos. Androceu zigomórfico. Coleta em sílica..","UPCB0019169","UPCB0019169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:20:13-03","UFPR","UPCB","56187","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Mota, N.F.O.","536","2006","02","08","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha do Sauá","-43.816944","-20.878056","-43.816944","-20.878056","1000","1200","Arbusto ca. 3m, interior da mata..","UPCB0015649","UPCB0015649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-11 17:20:13-03","UFPR","UPCB","71218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2010","01","01","Ressel, K.","188","2003","03","11","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virginia, trilha Pau-de-Bala.",NA,NA,NA,NA,NA,NA,"Árvore até 5m de alt. Frutos roxos carnosos..","UPCB0019175","UPCB0019175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:20:13-03","UFPR","UPCB","73084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Franco, G.A.D.C.","2010","11","03","Miashike, R.L.","103","2010","06","28","Brasil","São Paulo","Iporanga","Parque Estadual de Intervales, Base do Alecrim, estrada entre Rio dos Feixes e Base do Alecrim.","-48.482778","-24.367222","-48.482778","-24.367222","233","233","Arvoreta 4,5m, frutos imaturos verdes e maduros vinho. Floresta ombrófila densa..","UPCB0019248","UPCB0019248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-11 17:20:13-03","UFPR","UPCB","76896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudm.","Goldenberg, R.","2012",NA,NA,"Fonseca, R.S.","1003","2011","03","26","Brasil","Paraná","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso.",NA,NA,NA,NA,NA,NA,"Floresta Estacional Semidecidual em estágio inicial de regeneração; área parcialmente sombreada; árvore, aproximadamente 7 metros; flores pequenas com odor adocicado, corola branca, anteras e estilete alvos..","UPCB0019173","UPCB0019173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-02-11 17:20:13-03","UFPR","UPCB","80454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudi","Goldenberg, R.","2014",NA,NA,"Fraga, C.N.","3296","2011","06","26","Brasil","Rio de Janeiro",NA,"Área de Proteção Ambiental Petrópolis. Araras, Vale das Videiras, Trilha para o Mirante na subida para o Morro do Cuca. Floresta Atlântica de Encosta com inselberg. Elev.: 1247m.","-43.291","-22.422","-43.291","-22.422",NA,NA,"Arvoreta, ca. 4m. Folhas discolores, indumento ferrugíneo na face abaxial. Frutos verde, quando maduros roxos enegrecidos, sépalas persistentes ferrugíneas..","UPCB0019174","UPCB0019174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-11 17:20:13-03","UFPR","UPCB","82493","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2015",NA,NA,"Goldenberg, R.","1781","2014","02","22","Brasil","Bahia","Boa Nova","Estrada para Dário Meira; Floresta Ombrófila Densa","-40.154","-14.404","-40.154","-14.404","700","700","Árvore 8m, em mata exatamente na encruzilhada da estrada que leva à trilha da Farofa, mas do seu lado oposto; botões ainda jovens.","UPCB0019215","UPCB0019215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-02-11 17:20:13-03","UFPR","UPCB","88992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2014",NA,NA,"Ivanauskas, M.N.","769","1996","04","26","Brasil","São Paulo","Pariquera-açu","Propriedade de Antonio Povinski. Floresta Atlântica","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Árvore de 5m. Flores brancas. Frutos pretos ..","UPCB0031823","UPCB0031823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:20:13-03","UFPR","UPCB","89562","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2012",NA,NA,"Almeida, T.E. et al.","2984","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Floresta Ombrófila Mista em regeneração","-45.324722","-22.580833","-45.324722","-22.580833","1488","1488","Arvoreta com 3m de altura em beira de estrada. Face abaxial das folhas ferrugíneas e frutos imaturos. Prensado em álcool..","UPCB0030795","UPCB0030795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-11 17:20:13-03","UFPR","UPCB","90816","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F. | Zorzanelli, J.P.F.","68","2013","06","20","Brasil","Espírito Santo","Iúna","Serra do Valentim","-41.4675","-20.3831","-41.4675","-20.3831",NA,NA,"Árvore ca. 5m alt. Frutos esverdeados a roxos..","UPCB0027684","UPCB0027684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-11 17:20:13-03","UFPR","UPCB","91910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2010",NA,NA,"Carvalho, L.A.F.",NA,"1994","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta cerca de 2 metros de altura, Ø 12 centímetros ramos jovens ferrugíneos, nervuras ferrugíneas; ramos da inflorescência ferrugínea; cálice verde-claro, pétala alva, anteras alvas..","UPCB0033386","UPCB0033386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-02-11 17:20:13-03","UFPR","UPCB","92848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","R. Goldenberg","2018",NA,NA,"Boscolo, D.","6","2016","01","28","Brasil","São Paulo","Piracaia","Área de pasto não manejado próximo a borda de floresta secundária em propriedade particular. Coleta para projeto de pesquisa entitulado Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica do edital Universal MCTI/CNPq No14/201","-46.21814","-23.09277","-46.218140","-23.092770","926.9","926.9","Borda de floresta secundária.","UPCB0036750","UPCB0036750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-11 17:20:13-03","UFPR","UPCB","95574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Nandim","Gondenberg, R.","2018",NA,NA,"Boscolo, D.","16","2016","02","21","Brasil","São Paulo","Santa Izabel","Area de interior de floresta secundaria com pasto não manejado adjacente em propriedade particular.","-46.272778","-23.208333","-46.272778","-23.208333","864","864","Arvoreta. Flor com pétalas alvas.","UPCB0039895","UPCB0039895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-02-11 17:20:13-03","UFPR","UPCB","42781","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2000","01","01","Moraes, P.L.R.de","1089","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore ca. 8m, flores com pétalas brancas em botão. Ráquis e face inferior da folhas com pilosidade ferrugínea. Beira da estrada..","UPCB0019213","UPCB0019213","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-11 17:20:13-03","UFPR","UPCB","42882","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2000","01","01","Lombardi, J.A.","2760","1999","04","15","Brasil","Minas Gerais","Itabirito","Condomínio Aconchego da Serra","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Árvorea ca. 7m, folhas cartáceas, frutos imaturos verdes. Mata baixa secundária..","UPCB0019252","UPCB0019252","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:20:13-03","UFPR","UPCB","46227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2002","01","01","Lombardi, J.A.","4913","2002","06","20","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti/CEMIG","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Arbusto, ca. 1,5m, folhas cartáceas, ferrugíneas na face abaxial, frutos imaturos verdes. Margem de estrada, mata secundária..","UPCB0019250","UPCB0019250","17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-11 17:20:13-03","UFPR","UPCB","40255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","1999","01","01","Goldenberg, R.","460","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha-Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"Arvoreta 4m, inflorescências novas. Floresta..","UPCB0019217","UPCB0019217","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-11 17:20:13-03","UFPR","UPCB","78755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2012",NA,NA,"Goldenberg, R.","1645","2012","02","14","Brasil","São Paulo","São Paulo","Estrada entre Parelheiros e Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore 7m. Frutos muito jovens bege-esverdeados. Vegetação secundária..","UPCB0019167","UPCB0019167","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-11 17:20:13-03","UFPR","UPCB","45484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2002","01","01","Valente, A.S.M.","78","2001","12","16","Brasil","Minas Gerais","Lima Duarte","Estrada para Moreiras","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 3m, botões florais verdes. Borda de mata..","UPCB0015646","UPCB0015646","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-11 17:20:13-03","UFPR","UPCB","80906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2017",NA,NA,"Garcia, R.J.F. et al.","3743","2014","02","25","Brasil","São Paulo","São Paulo","Fazenda Nossa Senhora da Piedade. Mata secundária inicial.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 4m alt., flores brancas. Vistoria conjunta com DEPAVE-2 e DEPAVE-3.","UPCB0023580","UPCB0023580","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-11 17:20:13-03","UFPR","UPCB","62057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","01","01","Ming, L.C.","728","2006","01","25","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Rio Grande, Serra da Mantiqueira.","-45.4599990844727","-22.9200000762939",NA,NA,"956","956","Beira de caminho, mata secundária..","UPCB0019227","UPCB0019227","24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-11 17:20:13-03","UFPR","UPCB","52075","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2005","01","01","Goldenberg, R.","718","2005","10","17","Brasil","Paraná","Bocaiúva do Sul","Margem do Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arvoreta 2m, estéril, floresta ombrófila densa..","UPCB0019245","UPCB0019245","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
