"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"104","2020-09-02 16:33:52-03","Cenargen","CEN","30231","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","J. E. Q. Faria Júnior","Glocimar Pereira-Silva","3549","1996","03","19",NA,"Brasil","GO","CALDAS NOVAS","Alternativa 9.","-48.516666","-17.833333","Exsicatas","Frutos maduros pretos.","CEN00030231","CEN00030231","560","560","2010","09",NA,NA,NA,"-48.516666","-17.833333",NA,NA,"5",NA,NA
"105","2020-09-02 16:33:52-03","Cenargen","CEN","112016","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Maurício Figueira","Maurício Figueira","110","2012","11","04",NA,"Brasil","RS","RESTINGA SECA","Rio Vacacaí.","-53.542222","-29.868611","Exsicatas","Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico.Ocasional a frequente, altura ca. de 4 m, casca externa um pouco áspera, flores com pétalas brancas. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6379.","CEN00112016","CEN00112016",NA,NA,NA,NA,NA,NA,NA,"-53.542222","-29.868611",NA,NA,"1",NA,NA
"106","2020-09-02 16:33:52-03","Cenargen","CEN","23962","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","J. E. Q. Faria Júnior","Roberto Fontes Vieira","1787","1993","10","28",NA,"Brasil","GO","CALDAS NOVAS","Margem direita do rio Corumbá; próximo a estação S.O.9 na margem direita do córrego.","-48.533333","-17.7","Exsicatas","Botões florais creme-esverdeados; cálice verde; corola creme.","CEN00023962","CEN00023962","720","720","2010","09",NA,NA,NA,"-48.533333","-17.7",NA,NA,"5",NA,NA
"107","2020-09-02 16:33:52-03","Cenargen","CEN","114627","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Maurício Figueira","Maurício Figueira","755","2018","01","04",NA,"Brasil","RS","SANTA MARIA","Lat: 29° 51'12.20'' S e Long: 53°41'56.10'' O.","-53.8069000244141","-29.6842002868652","Exsicatas","Floresta Estacional ribeirinha na transição dos Domínios Pampa e Atlântico, aprox. 50 m de altitude. Arvoreta. Casca externa parda, com pequenas fissuras, casca interna rosada, frutos verdes, globosos","CEN00114627",NA,"50","50","2018","01",NA,"37819","auto",NA,NA,NA,NA,"6",NA,NA
"108","2019-11-13 11:26:45-03","USP","SPF","41353","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M","Sobral, M","4552","1985","12",NA,NA,"Brasil","Rio Grande do Sul","São Vicente do Sul",NA,"-54.6794013977051","-29.6916999816895",NA,NA,"SPF00041353",NA,NA,NA,NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:26:45-03","USP","SPF","38018","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M","Pirani, JR","870","1984","09","03",NA,"Brasil","São Paulo","Barra Bonita",NA,"-48.5499992370605","-22.4899997711182",NA,NA,"SPF00038018",NA,NA,NA,"1992",NA,NA,"10980","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:26:45-03","USP","SPF","46590","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M","Pastore, JA","111","1985","04","25",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"SPF00046590",NA,NA,NA,"1992",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:35:20-03","UEFS","HUEFS","224119","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg",NA,"Konopczyk, R.M.G.",NA,"2013","11","08",NA,"Brasil","São Paulo","Porto Ferreira","Várzea do rio Mogi Guaçu, Parque Estadual de Porto Ferreira.","-47.438056","-21.855",NA,NA,"HUEFS0224119",NA,"529","529",NA,NA,NA,NA,NA,"47W26'17''","21S51'18''","Rosanae",NA,NA,NA,NA
"112","2019-10-07 09:35:20-03","UEFS","HUEFS","36285","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","E.J.Lucas","Melo, E.","2618","1999","02","14",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.485556","-12.848611",NA,"Vegetação rupestre próximo à antena.","HUEFS0036285","HUEFS0036285","835","835","2015","07",NA,NA,NA,"39W29'8''","12S50'55''","Rosanae",NA,NA,NA,NA
"113","2019-10-07 09:35:20-03","UEFS","HUEFS","87502","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","mansoni","Eugenia mansoni","O.Berg",NA,"Manso","36",NA,NA,NA,NA,"Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,"HUEFS0087502",NA,NA,NA,NA,NA,NA,"45913","auto",NA,NA,"Rosanae",NA,NA,"Isótipo",NA
"114","2019-10-07 09:35:26-03","UEFS","HUEFS","165878","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia","O.Berg","M.Sobral","Almeida, V.S.","36","2009","11","29",NA,"Brasil","Bahia","Jeremoabo","Comunidade Baixa dos Quelés, ca 23 Km de Jeremoabo, 351 km de Salvador.","-38.439167","-9.981667",NA,"Área de transição caatinga e cerrado.","HUEFS0165878",NA,NA,NA,"2013",NA,NA,NA,NA,"38W26'21''","9S58'54''","Rosanae",NA,NA,NA,NA
"115","2015-03-07 08:59:03-03","F","FMNH-SEEDPLANTS","V0108994F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0108994F","V0108994F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"116","2019-09-04 18:27:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mansonii","Eugenia mansonii",NA,NA,"A. L. P. da Silva Manso","36",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Syntype",NA
"117","2019-01-23 10:05:34-02","F","FMNH-SEEDPLANTS","V0065220F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","mansonii","Eugenia mansonii",NA,NA,"A. L. P. da Silva Manso","36",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0065220F","V0065220F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype",NA
"118","2015-03-07 08:59:51-03","F","FMNH-SEEDPLANTS","V0109817F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0109817F","V0109817F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"119","2020-11-23 11:39:08-03","IAC","IAC","54100","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","mansoi","Eugenia mansoi","O.Berg","J.E.Q. Faria Jr.","J. Chaddad Jr.","123","2002","11","20",NA,"Brasil","São Paulo","Piracicaba","Bairro de Godinho","-47.6492","-22.7253",NA,NA,NA,NA,NA,NA,"2012","11","20",NA,NA,"-47.6492","-22.7253",NA,NA,NA,NA,NA
"120","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86158","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","1183","1992","09","25",NA,"Brasil","Bahia","ABAÍRA","Esrtada Catolés/Abaíra, entrada da Tapera.","-41.85","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W51'","13S18'",NA,NA,NA,NA,"30/12/2006"
"121","2020-07-23 12:15:55-03","CEPLAC","CEPEC","31611","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","A. M. de Carvalho","1718","1983","04","15",NA,"Brasil","Bahia","CAETITÉ","Km 6 da estrada Caetité/Brejinho das Ametistas.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA,"12/06/2006"
"122","2020-07-23 12:15:55-03","CEPLAC","CEPEC","41834","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","G. C. P. Pinto","88","1985","09","20",NA,"Brasil","Bahia","MORRO DO CHAPÉU","No rio da Gurgalha.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,"30/12/2006"
"123","2020-07-23 12:15:55-03","CEPLAC","CEPEC","79759","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","P. Gasson","6173","1997","03","09",NA,"Brasil","Bahia","DELFINO","Serra do Curral Frio, Estrada veha Defino/Minas do Mimoso.","-41.306389","-10.498333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W18'23","10S29'54",NA,NA,NA,NA,"30/12/2006"
"124","2020-07-23 12:15:55-03","CEPLAC","CEPEC","107495","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","M. L. Guedes","11351","2004","09","18",NA,"Brasil","Bahia","PIATÃ","Chapada Diamantina. Três Morros.","-41.880278","-13.060833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W52'49","13S3'39",NA,NA,NA,NA,"30/12/2006"
"125","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86151","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","B. Stannard","51878","1992","03","12",NA,"Brasil","Bahia","ABAÍRA","Estrada de Catolés a Ribeirão, 3Km de Catolés.","-41.85","13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W51'","13N15'",NA,NA,NA,NA,"30/12/2006"
"126","2020-07-23 12:15:55-03","CEPLAC","CEPEC","11965","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","R. M. Harley","16719","1998","02","05",NA,"Brasil","Bahia","LAGOINHA","16Km NW Lagoinha, 5.5Km SW Delfino. Rod. p/ Minas do Mimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/06/2006"
"127","2020-07-23 12:15:55-03","CEPLAC","CEPEC","19986","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","R. M. Harley","20089","1977","03","28",NA,"Brasil","Bahia","RIO DE CONTAS","Entre 2.5 a 5Km ao S Vila do Rio de Contas, a W Rod. p/ Livramento do Brumado.","-41.833333","-13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W50'","13S36'",NA,NA,NA,NA,"12/06/2006"
"128","2020-07-23 12:15:55-03","CEPLAC","CEPEC","19987","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","R. M. Harley","19833","1977","03","22",NA,"Brasil","Bahia","RIO DE CONTAS","2Km ao N da Vila do Rio de Contas, prox. ao Rio Brumado.","-41.833333","-13.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W50'","13S34'",NA,NA,NA,NA,"12/06/2006"
"129","2020-07-23 12:15:55-03","CEPLAC","CEPEC","26274","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","R. M. Harley","21347","1980","04","13",NA,"Brasil","Bahia","CAETITÉ","Serra Geral de Caetité. Ca. 14Km SW cidade,Rod. p/ Morrinhos, ca. 15Km a W junção Rod. Caetité/Brejinho das Ametistas","-42.6","-14.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W36'","14S14'",NA,NA,NA,NA,"12/06/2006"
"130","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86152","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","B. Stannard","51990","1992","03","18",NA,"Brasil","Bahia","ABAÍRA","Estrada Ouro Verde/Abaíra,ca. 3Km de Ouro Verde.","-41.766667","13.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W46'","13N17'",NA,NA,NA,NA,"30/12/2006"
"131","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86153","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","B. Stannard","52775","1992","03","22",NA,"Brasil","Bahia","ABAÍRA","Guarda Mor, arredores de Catolés.","-41.85","13.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W51'","13N17'",NA,NA,NA,NA,"30/12/2006"
"132","2020-07-23 12:15:55-03","CEPLAC","CEPEC","74264","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","B. Stannard","5438","1997","02","11",NA,"Brasil","Bahia","CAETITÉ","Caminho para Brejinho das Ametistas.","-42.541389","-14.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W32'29","14S4'48",NA,NA,NA,NA,"30/12/2006"
"133","2020-07-23 12:15:55-03","CEPLAC","CEPEC","78787","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","E. N. Lughadha","6065","1986","03","06",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Rio do Ferro Doido, um pouco embaixo a cachoeira.","-40.996111","-11.620833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W59'46","11S37'15",NA,NA,NA,NA,"30/12/2006"
"134","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86154","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","1002","1980","03","04",NA,"Brasil","Bahia","ABAÍRA","Distrito de Catolés. Engenho dos Vieiras, ca. 2,5Km de Catolés.","-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S18'",NA,NA,NA,NA,"30/12/2006"
"135","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86155","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","27","1997","03","05",NA,"Brasil","Bahia","ABAÍRA","Distrito de Catolés. Estrada Catolés/Morro da Boa Vista a 500m de Catolés.","-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W52'","13S18'",NA,NA,NA,NA,"30/12/2006"
"136","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86156","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","742","1992","07","27",NA,"Brasil","Bahia","ABAÍRA","Caminho Lambedsor - Roçadão.","-41.833333","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W50'","13S18'",NA,NA,NA,NA,"30/12/2006"
"137","2020-07-23 12:15:55-03","CEPLAC","CEPEC","86157","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","783","1992","07","30",NA,"Brasil","Bahia","ABAÍRA","Caminho Ribeirão de Baixo - quebradas, próxima a encosta da Serra do Atalho.","-41.833333","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W50'","13S15'",NA,NA,NA,NA,"30/12/2006"
"138","2020-07-23 12:15:55-03","CEPLAC","CEPEC","93253","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","972","1992","08","27",NA,"Brasil","Bahia","PIATÃ","Serra da Tromba, próxima aponte caída do Rio de Contas.","-41.833333","-13.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W50'","13S8'",NA,NA,NA,NA,"30/12/2006"
"139","2020-07-23 12:15:55-03","CEPLAC","CEPEC","93259","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","1260","1992","10","17",NA,"Brasil","Bahia","PIATÃ","Jambeiro próximo a Catolés.","-41.85","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W51'","13S18'",NA,NA,NA,NA,"30/12/2006"
"140","2020-07-23 12:15:55-03","CEPLAC","CEPEC","109747","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","W. Ganev","591","1992","06","25",NA,"Brasil","Bahia","ABAÍRA","Caminho Guarda Mor-Água Limpa, volteando morro do cuscus por traz.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,"30/12/2006"
"141","2020-07-23 12:15:55-03","CEPLAC","CEPEC","48554","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","J. L. Hage","2340","1990","08","30",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Entrada a dir.a 2Km da BA-052, p/ Utinga, 8Km ramal adentro. Morro da torre EMBRATEL.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,"12/06/2006"
"142","2020-07-23 12:15:55-03","CEPLAC","CEPEC","60585","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia",NA,"M. Sobral","P. Torrente",NA,"1933","01","01",NA,"Brasil","Bahia","VITÓRIA DA CONQUISTA","Sem informação.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,"12/06/2006"
"143","2019-12-20 18:46:41-03","UFSJ","HUFSJ","6814","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M","Schinini, A","35250","2000","12","20","Southern America","Argentina",NA,NA,"Corrientes, Dep. Capital. Perichón. Costa rocosa del rio Paraná.",NA,NA,NA,"Arbol, 2m altura. Flores blancas.","HUFSJ006814",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-12-20 18:46:41-03","UFSJ","HUFSJ","1438","S","Plantae",NA,NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M","Silva, A C","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","Arbórea","-45.7541999816895","-22.159200668335",NA,NA,"HUFSJ001438",NA,NA,NA,"2011",NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-11-12 17:01:54-03","UEL","FUEL","21346","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Sobral, M","Kinupp, VF; Medri, C; Francisco, EM","539","1997","05","24",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL009427",NA,NA,NA,"2000",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-12 17:01:54-03","UEL","FUEL","30367","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O.Berg","Ivanauskas, NM","Ivanauskas, NM","s.n.","1993","01","03",NA,"Brasil","São Paulo","Piracicaba","Godinhos","-47.6399993896484","-22.7199993133545",NA,NA,"FUEL010277",NA,NA,NA,"1994",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-01 15:05:40-03","UnB","UB","153616","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Faria, JEQ","Vieira, RF; Silva, GP; Costa, FOV; Santos, HGP; et al.","1728","1993","10","17","Southern America","Brasil","Goiás","Caldas Novas","Margem direita do rio Corumbá; Próximo a alternativa 9","-48.533333","-17.7",NA,"Frequência relativa:ocasional; Cálice verde; Botões florais cremes; Filetes cremes; Anteras creme amareladas; Beira de mata, solo arenoso, relevo inclinado",NA,NA,NA,NA,"2012","11",NA,NA,NA,"-48.533333","-17.7",NA,NA,NA,NA,NA
"148","2019-11-01 15:05:40-03","UnB","UB","186371","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Sobral, M","Hage, JL; Santos, B; Brito, HS","2340","1990","08","30","Southern America","Brasil","Bahia","Morro do Chapéu","Entrada à direita à 2 km na rodovia BA 052, em direção a Utinga, ca. 8 km ramal adentro. Morro da torre da Embratel.","-41.1561012268066","-11.5500001907349",NA,"CEPEC 48554&nf;RB 373798&nf;; Arvorezinha com ca. 4 m de altura. Frutos imaturos amarelados, quando maduros arroxeados.",NA,NA,NA,NA,"2006",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-01 15:05:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Faria, JEQ","Rocha, GPE; et al.","41","2011","01","04","Southern America","Brasil","Minas Gerais","Paracatu","UHE - Batalha, Rio São Marcos","-46.874698638916","-17.2222003936768",NA,"Árvore, 3m. Frutos verdes; Mata ciliar transição Cerrado típico",NA,NA,NA,NA,"2016","02",NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-01 15:05:38-03","UnB","UB","117422","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Faria, JEQ","Silva, GP","3549","1996","03","20","Southern America","Brasil","Goiás","Caldas Novas",NA,"-48.516667","-17.833333",NA,NA,NA,NA,NA,NA,"2010","09",NA,NA,NA,"-48.516667","-17.833333",NA,NA,NA,NA,NA
"151","2019-11-01 15:05:38-03","UnB","UB","130461","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Sobral, M","Eiten, G; Eiten, LT; Felippe, GM","2942","1961","06","15","Southern America","Brasil","São Paulo","Ibaté","2,3km along dirt road SW of Ibaté. (2.1 km due SW of Largo de São Benedito, a plaza in Ibaté). 13.7 km due WNW of São Carlos.","-48.033333","-21.966667",NA,"All specimens from one plant-Wood sample from stem cut at base.; Shrub 2,2m tall, several erect stems from base.; Thick shrubby cerrado, ground cover mostly grass.",NA,NA,"825","825","1988",NA,NA,NA,NA,"-48.033333","-21.966667",NA,NA,NA,NA,NA
"152","2019-11-01 15:05:40-03","UnB","UB","154004","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Faria, JEQ","Vieira, RF; Silva, GP; Costa, FOV","1787","1993","10","28","Southern America","Brasil","Goiás","Caldas Novas","Margem direita do rio corumba; próximo a estação S.O.9 na margem direita do córrego","-48.533333","-17.7",NA,"Interesse econômico: taxonomia; frequencia relativa: ocasional; material coletado exsicata. Patrocinadores da coleta: EMBRAPA(CENARGEM) e FURNAS; Arvoreta 2m. Botões florais creme-esverdeados; cálice verde; corola creme; Beira do córrego, solo argilo",NA,NA,NA,NA,"2012","03",NA,NA,NA,"-48.533333","-17.7",NA,NA,NA,NA,NA
"153","2019-11-01 15:05:40-03","UnB","UB","130462","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Hatschbach, G","Hatschbach, G","44881","1982",NA,NA,"Southern America","Brasil","Paraná ","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,"Fruto maduro preto.; Arvoreta 5m.; Mata pluvial",NA,NA,NA,NA,"1982",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:05:40-03","UnB","UB","193617","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","mansoi","Eugenia mansoi","O. Berg","Faria, JEQ","Chaddad Junior, J","123","2002","12","20","Southern America","Brasil","São Paulo","Piracicaba","Bairro de Godinhos.","-47.6399993896484","-22.7199993133545",NA,"Árvore 3,0m de altura.; Guadra de mata dentro do canavial.",NA,NA,NA,NA,"2012","11",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:05:52-03","UnB","UB","181168","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","vincifolia","Eugenia vincifolia","O. Berg","Sobral, M","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","16719","1974","03","04","Southern America","Brasil","Bahia",NA,"16 km N.W. of Lagoinha (which is 5.5km S.W. of Delfino) on side road to Minas do Mimoso.","-41.333333","-10.366667",NA,"Shrub to 3 m.; leaves rather dark green, coriaceous; flowers white, slightly perfumed.; Small stream with marsh on wite sand, and surrounding cerrado on sandstone rock exposures.",NA,NA,"950","1000","2006",NA,NA,NA,NA,"-41.333333","-10.366667",NA,NA,NA,NA,NA
