"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","yearIdentified","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","dayIdentified","individualCount","sex"
"82","2021-04-07 11:41:05-03","UFMS","CGMS","69376","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott","12491","2017","10","17",NA,"Brasil",NA,"Flor ausente. Fruto ausente. Habitat: Açude para o gado, em nascente de vereda com buriti. Solo areno-argiloso. Relevo fundo de vale. Habito: Erva aquática flutuante livre. Esparsa.","CGMS1102334",NA,"V.J. Pott","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia. 7 Km da sede do Monumento Natural Serra do Bom Jardim.","-53.7066667","-18.1169445",NA,"2017","10","395","395","-53,7066667","-18,1169445",NA,NA,NA,NA,NA,"17",NA,NA
"83","2021-04-07 11:41:05-03","UFMS","CGMS","50216","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","M.A.O. Bezerra; J.S. Damaceno","3","2012","06","15",NA,"Brasil",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002960",NA,"V.J. Pott","Sergipe","Poço Redondo","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Escola.","-37.6811111","-9.6769445",NA,NA,NA,"175","175","-37,6811111","-9,6769445",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:41:05-03","UFMS","CGMS","57747","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; A. Pott","4258","2000","09","19",NA,"Brasil",NA,"Com Wolffiella lingulata. Habitat: Caixa de empréstimo, rasa próximo a sede e pista de avião. Solo argiloso. Relevo plano. Frequente. Habito: Erva aquática flutuante livre.","CGMS002953",NA,"V.J. Pott","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Ana.","-57.6833333","-21.2166667",NA,NA,NA,NA,NA,"-57,6833333","-21,2166667",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:41:05-03","UFMS","CGMS","40723","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; P.R. de Souza","11298","2011","07","30",NA,"Brasil",NA,"Flor esbranquiçada. Fruto verde, imaturo. Habitat: Açúde, 40x20 m, em domínio de mata decídua; Solo argiloso; Relevo plano. Habito: Erva aquática flutuante livre. Dominante.","CGMS1070713",NA,"V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Boi Preto, indo para o Rio Bonito.","-56.5413889","-20.8980555",NA,NA,NA,"420","420","-56,5413889","-20,8980555",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:45:19-03","UFMS","CGMS","57378","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","A. Pott","11771","2004","07","29",NA,"Brasil",NA,"Flor esbranquiçada. Fruto ausente. Habitat: Borda de lagoa. Solo arenoso. Relevo plano deprimido. Habito: Erva flutuante livre.","CGMS002952",NA,"V.J. Pott","Mato Grosso do Sul","Aquidauana","Fazenda São Francisco, sub-região de Aquidauana, Pantanal.","-55.5833333","-19.5933333",NA,NA,NA,"115","115","-55,5833333","-19,5933333",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:45:19-03","UFMS","CGMS","22853","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; A. Pott & L.C.P.Lima","10372","2008","09","25",NA,"Brasil",NA,NA,"CGMS1052272",NA,"V.J.Pott","Mato Grosso do Sul","Naviraí","Faz. Vaca Branca, Várzea próx ao Parque Estadual Várzeas do Rio Ivinhema; Canal para o Rio Laranjaí.","-53.7619444","-23.105",NA,"2008","09","230","230","-53,7619444","-23,105",NA,NA,NA,NA,NA,"25",NA,NA
"88","2021-04-07 11:41:05-03","UFMS","CGMS","65030","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","G.C. Andrella; L.C. Peinado; S.M.L. de Souza; V.J. Pott","11","2017","10","17",NA,"Brasil",NA,"Com papilas. Reprodução sexuada e assexuada. Habitat: Açude próximo a Buritizal, com domínio de Cerrado, 1,5 m de profundidade, 45 x 24 m de extenção. Solo areno-argiloso. Habito: Erva aquática, flutuante livre. 1 mm de comprimento.","CGMS1097991",NA,"S.M.L. de Souza, L.C. Peinado; V.J. Pott","Mato Grosso do Sul","Alcinópolis","Açude na Fazenda Harmonia, 7 Km da sede.","-53.7066667","-18.1169445",NA,"2017","10","388","388","-53,7066667","-18,1169445",NA,NA,NA,NA,NA,"17",NA,NA
"89","2021-04-07 11:41:05-03","UFMS","CGMS","57746","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; A. Pott","7824","2005","06","24",NA,"Brasil",NA,"Flor esverdeada. Fruto castanho. Habitat: Caixa de empréstimo com Azolla. Solo argiloso. Relevo plano. Dominante. Habito: Erva aquática flutuante livre.","CGMS002951",NA,"V.J. Pott","Mato Grosso do Sul","Porto Murtinho","Fazenda Santo Antônio.","-54.8333334","-21.5441666",NA,NA,NA,"90","90","-54,8333334","-21,5441666",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:41:05-03","UFMS","CGMS","33506","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","A.R.Q. Paredes; S.S. Lima; M. Torres; W. Vargas; E. Semidei","1","2011","07","02",NA,"Brasil",NA,NA,"CGMS1062900",NA,"V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Rio Bonito, Rio Bonito.","-56.5333333","-20.8980555",NA,"2011","07","428","428","-56,5333333","-20,8980555",NA,NA,NA,NA,NA,"02",NA,NA
"91","2021-04-07 11:41:05-03","UFMS","CGMS","50221","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","M.A.O. Bezerra; J.S. Damaceno","8","2012","08","17",NA,"Brasil",NA,"Lemnoideae Com raras Wolffia columbiana. Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002956",NA,"V.J. Pott","Sergipe","Poço Redondo","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Escola.","-37.6811111","-9.6769445",NA,NA,NA,"175","175","-37,6811111","-9,6769445",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:41:05-03","UFMS","CGMS","57749","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; A. Pott","7800","2005","06","23",NA,"Brasil",NA,"Presença de Lemna aequinoctialis, Wolffiella lingulata e Wolffia columbiana. Habitat: Lagoinha (5x5m). Solo argiloso. Relevo plano. Dominante. Habito: Erva aquática flutuante livre.","CGMS002955",NA,"V.J. Pott","Mato Grosso do Sul","Porto Murtinho","Fazenda Água Doce, entrada da sede, estrada MS-, para Rio APA, 4Km do Asfalto.","-57.905","-22.03",NA,NA,NA,"84","84","-57,905","-22,03",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:41:05-03","UFMS","CGMS","57748","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; A. Pott","4269","2000","11","11",NA,"Brasil",NA,"FlorEstéril.Estéril. Habitat: Açude pequeno. Solo calcário. Relevo plano. Dominante. Habito: Erva aquática flutuante livre.","CGMS002954",NA,"V.J. Pott","Mato Grosso do Sul","Jardim","BR 267, Km 488, próximo ao matadouro São Bento.","-56.2138889","-21.4844444",NA,"2000","11",NA,NA,"-56,2138889","-21,4844444",NA,NA,NA,NA,NA,"11",NA,NA
"94","2021-04-07 11:41:05-03","UFMS","CGMS","50215","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","M.A.O. Bezerra; J.S. Damaceno","1","2012","07","22",NA,"Brasil",NA,"Lemnoideae Com raras Wolffia columbiana. Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002961",NA,"V.J. Pott","Sergipe","Poço Redondo","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Escola.","-37.6811111","-9.6769445",NA,NA,NA,"175","175","-37,6811111","-9,6769445",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:41:05-03","UFMS","CGMS","43366","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","V.J. Pott; A. Pott; S.N. Moreira; A. Francener","10637","2009","10","08",NA,"Brasil",NA,"Material em álcool 70%. Habitat: Lagoa de caixa de empréstimo sombreada com árvores. Solo argiloso. Relevo plano. Habito: Erva aquática submersa livre. Freqüente.","CGMS1073352",NA,"V.J. Pott","Mato Grosso do Sul","Miranda","BR-262, próximo a entrada da Fazenda São Francisco.","-56.645","-20.1347222",NA,NA,NA,"130","130","-56,645","-20,1347222",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-04-07 11:41:05-03","UFMS","CGMS","10103","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","U.M. Resende","772","1993","04","01",NA,"Brasil",NA,NA,"CGMS1039386",NA,"V.J. Pott","Mato Grosso do Sul","Campo Grande","Tanques da piscicultura - UFMS.","-54.6464004516602","-20.4428005218506",NA,"2016","03",NA,NA,NA,NA,"161190","auto",NA,NA,NA,"24",NA,NA
"97","2021-04-07 11:45:19-03","UFMS","CGMS","25175","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","M.E. Caris","7","2006","12","07",NA,"Brasil",NA,NA,"CGMS1054597",NA,NA,"Santa Catarina","Videira","Granja São Roque. Comunidade São Roque. Esterqueira desativada.","-51.1516990661621","-27.00830078125",NA,NA,NA,NA,NA,NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA
"98","2019-11-27 13:46:07-03","UFS","ASE","31512","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","99","2012","07","22","Southern America","Brasil",NA,"Caatinga.","ASE0003569",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico , Lagoa Cancela.","-37.4053","-9.4114",NA,NA,NA,NA,NA,"-37.4053","-9.4114",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-27 13:46:07-03","UFS","ASE","31372","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","9","2012","03","09","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003599",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Cancela","-37.4053","-9.4114",NA,NA,NA,NA,NA,"-37.4053","-9.4114",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-27 13:46:07-03","UFS","ASE","31370","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","7","2012","07","22","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003597",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Cancela","-37.4053","-9.4114",NA,NA,NA,NA,NA,"-37.4053","-9.4114",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:46:07-03","UFS","ASE","31368","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","5","2012","04","13","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003595",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Cancela","-37.4053","-9.4114",NA,NA,NA,NA,NA,"-37.4053","-9.4114",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:46:07-03","UFS","ASE","31374","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","11","2012","08","16","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003601",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Cancela","-37.4053","-9.4114",NA,NA,NA,NA,NA,"-37.4053","-9.4114",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:46:07-03","UFS","ASE","31506","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","93","2012","07","22","Southern America","Brasil",NA,"Caatinga.","ASE0003563",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico , Lagoa Escola.","-37.4052","-9.4037",NA,NA,NA,NA,NA,"-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:46:07-03","UFS","ASE","31508","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","95","2012","06","15","Southern America","Brasil",NA,"Caatinga.","ASE0003565",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico , Lagoa Escola.","-37.4052","-9.4037",NA,NA,NA,NA,NA,"-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:46:07-03","UFS","ASE","31510","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","97","2012","08","17","Southern America","Brasil",NA,"Caatinga.","ASE0003567",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico , Lagoa Escola.","-37.4052","-9.4037",NA,NA,NA,NA,NA,"-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:46:07-03","UFS","ASE","31364","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","1","2012","07","22","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003591",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Escola","-37.4052","-9.4037",NA,NA,NA,NA,NA,"-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:46:07-03","UFS","ASE","31376","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","13","2012","08","17","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003603",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Escola","-37.4052","-9.4037",NA,NA,NA,NA,NA,"-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:46:07-03","UFS","ASE","31366","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Bezerra, MAO; Damaceno, JS","3","2012","06","15","Southern America","Brasil",NA,"Meio líquido; Caatinga","ASE0003593",NA,"Pott, VJ","Sergipe","Poço Redondo","Grota do Angico ; Lagoa Escola","-37.4052","-9.4037",NA,NA,NA,NA,NA,"-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-04-22 16:26:31-03","UFPB","JPB","37428","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Gadelha Neto, PC; Pinto, VG","1740","2007","06","02","Southern America","Brasil",NA,"; DESC: Erva aquática, flutuante livre na superfície; fronde globosa; raíz ausente. Vegetando em lagoa temporária.",NA,NA,NA,"Paraíba","Sousa","Fazenda Riachão, Aquático","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"110","2020-04-22 16:26:31-03","UFPB","JPB","37429","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Gadelha Neto, PC","429","1998","06","28","Southern America","Brasil",NA,"; DESC: Erva aquática, flutuante livre na superfície; fronde globosa; raíz ausente. Vegetando em lagoa temporária.",NA,NA,NA,"Paraíba","Sousa","Fazenda Riachão, Aquático","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:13:24-03","MBM","MBM","414777","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pott, V.J.; Scremim-Dias, E.; Pott, A.; Scremim-Dias, E.; Pott, A.","8075","2005","09","01","Southern America","Brazil",NA,"Erva aquática flutuante livre. Muito frequente. Flor: esbranquiçada. Fruto: ausente.&nf;Obs.: Fértil; material em álcool 70%; Lagoa (açude). Solo calcário. Relevo plano.","MBM414777",NA,"Pott, V.J.","Mato Grosso do Sul","Bodoquena","Fazenda Canaã","-56.750194","-20.709444",NA,"2005","09","270","270","-56.750194","-20.709444",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:31:29-03","MBM","MBM","24958","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Hatschbach, G.","31077",NA,NA,NA,"Southern America","Brazil",NA,NA,"MBM024958","MBM024958","Pott, V.J.","Paraná","São José dos Pinhais","Rio Guamirim","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:13:24-03","MBM","MBM","414551","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pott, V.J.; Pott, A.; Pott, A.","4258","2000","09","19","Southern America","Brazil",NA,"Erva aquática flutuante livre. Frequente. &nf;Obs.: Com Wolffiella lingulata.; Caixa de empréstimo, rasa próximo a sede e pista de avião. Solo argiloso. Relevo plano.","MBM414551",NA,"Pott, V.J.","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Ana","-57.691111","-21.2275",NA,"2000","09",NA,NA,"-57.691111","-21.2275",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:13:24-03","MBM","MBM","414776","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pott, V.J.; Pott, A.; Hatschbach, G.; Silva, J.; Pott, A.; Hatschbach, G.; Silva, J.","6028","2002","11","19","Southern America","Brazil",NA,"Erva aquática flutuante livre. Esparso.; Açude em borda de mata. Solo argiloso. Relevo plano.","MBM414776",NA,"Pott, V.J.","Mato Grosso do Sul","Aquidauana","Sede da Fazenda Santa Cruz, Próximo à vazante do piquete.","-56.116111","-20.156944",NA,"2013","05",NA,NA,"-56.116111","-20.156944",NA,NA,NA,NA,NA,"06",NA,NA
"115","2020-12-21 16:13:24-03","MBM","MBM","414545","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pott, V.J.; Pott, A.; Pott, A.","4269","2000","11","11","Southern America","Brazil",NA,"Erva aquática flutuante livre. Dominante. Flor: estéril.&nf;Obs.: Estéril.; Açude pequeno. Solo calcário. Relevo plano.","MBM414545",NA,"Pott, V.J.","Mato Grosso do Sul","Jardim","BR-267, Km 488.próximo ao matadouro São Bento.","-55.213889","-21.484444",NA,"2000","11",NA,NA,"-55.213889","-21.484444",NA,NA,NA,NA,NA,"11",NA,NA
"116","2020-12-21 16:31:29-03","MBM","MBM","149451","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Cervi, A.C.; et al.; et al.","3281",NA,NA,NA,"Southern America","Brazil",NA,NA,"MBM149451","MBM149451","Pott, A.; Pott, V.","Mato Grosso do Sul","Corumbá","Fazenda Firme","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:43:23-03","UFMG","BHCB","161776","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pivari, MOD; Rodrigues, IMC; Gontijo, ML; Pereira, RA","1734","2012","12","13","Southern America","Brasil",NA,"Beira de estrada. Vegetação antropizada. Em caixa de empréstimo em pastagem.","BHCB017756",NA,NA,"Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Borda de baixo da Pilha de Estéril.","-50.338056","-6.471111",NA,NA,NA,"330","330","-50.338056","-6.471111",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-12-20 09:25:35-03","UFMA","MAR","11534","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","OLIVEIRA, M.S.; FERREIRA, A.W.C.","132","2018","07","18",NA,"Brasil",NA,"Planta aquática de pequeno porte; flutuante; indivíduos soltos contidos no envelope da exsicata; Nome popular: lentilha d'água.",NA,NA,"FERREIRA, A.W.C.; ANDRADE, I.M.","Maranhão","Caxias","Riacho Guarimã","-43.493611","-4.843889",NA,"2018","08",NA,NA,"43º29'37W","4º50'38S",NA,NA,NA,NA,NA,"20",NA,NA
"119","2019-12-20 09:25:35-03","UFMA","MAR","11535","S","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","OLIVEIRA, M.S.; FERREIRA, A.W.C.","134","2018","07","18",NA,"Brasil",NA,"Planta aquática de pequeno porte; flutuante; indivíduos soltos contidos no envelope da exsicata; Nome popular: lentilha d'água.",NA,NA,"FERREIRA, A.W.C.; ANDRADE, I.M.","Maranhão","Caxias","Riacho Guarimã","-43.493611","-4.843889",NA,"2018","08",NA,NA,"43º29'37W","4º50'38S",NA,NA,NA,NA,NA,"20",NA,NA
"120","2021-02-11 17:19:22-03","UFPR","UPCB","21846","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pott, V.J.","1959","1992","08","14",NA,"Brasil",NA,"Erva aquática flutuante livre, fértil. Lagoa represada pela estrada, com muito pisoteio. Cobrindo todo o corpo d'água, com Wolffia columbiana Karsten. Solo argiloso, relevo plano. Muito freqüente..",NA,NA,"Pott, V.J.","Mato Grosso do Sul","Corumbá","Estrada para Forte Coimbra, Fazenda Fazendinha; 11,5km da BR 262, Pantanal do Nabileque","-57.6533012390137","-19.0091991424561",NA,"1992","11","90","90",NA,NA,"295160","auto",NA,NA,NA,"03",NA,NA
"121","2021-02-11 17:19:22-03","UFPR","UPCB","27883","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Cervi, A.C.","3281","1991","08","21",NA,"Brasil",NA,"Aquática flutuante livre..",NA,NA,"Pott, A. & Vali","Mato Grosso do Sul","Corumbá","Fazenda Firme, lagoa ao lado do aterro, Pantanal","-57.6533012390137","-19.0091991424561",NA,"1991","08",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"21",NA,NA
"122","2021-02-11 17:19:22-03","UFPR","UPCB","22904","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Cervi, A.C.","4232","1992","12","09",NA,"Brasil",NA,"Erva aquática flutuante, junto com Salvinia rotundifolia..",NA,NA,"Pott, V.J.","Mato Grosso do Sul","Corumbá","Fazenda Santa Luzia, Subregião Nhecolândia, Pantanal","-57.6533012390137","-19.0091991424561",NA,"1993","12",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"10",NA,NA
"123","2021-02-11 17:17:55-03","UFPR","UPCB","95022","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Pereira, S.F. | Buturi, C. | Barbosa, J.F. | Engels, M. | Losano, E.D.","285","2013","10","13",NA,"Brasil",NA,"Aquática flutuante, globosa, verde claro, sem pigmentos","UPCB0035668",NA,"Pereira, S.F.","Paraná","São José dos Pinhais","RPPN - Inhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,"2013","10",NA,NA,NA,NA,"45291","auto",NA,NA,NA,"13",NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1155779","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","J. Richard Abbott","Abbott 16995","1995","6","12","South America","Bolivia",NA,NA,NA,NA,"V. Pott","Santa Cruz","Nuflo de Chavez","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 30 Km SE of San Miguelito. Grazed open phat through transition of dry and riparian forest; south of Cerro Pontudo.","-61.78333","-17.75",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1720361","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Martín Cárdenas","Cárdenas Hermosa 2612","1938","4","2","South America","Bolivia",NA,NA,NA,NA,"E.Landolt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1720370","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","Martín Cárdenas","Cárdenas Hermosa 2612","1934","4","1","South America","Bolivia",NA,NA,NA,NA,"E.Landolt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","1930071","PreservedSpecimen","Plantae",NA,NA,"Araceae","Wolffia","brasiliensis","Wolffia brasiliensis","Wedd.","E. Landolt","Landolt 46/94 p.p.","1994","5","25","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"-63.75","-17.4",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
