"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"51","2021-03-04 11:17:23-03","UEFS","HUEFS","195371","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Carvalho-Sobrinho, J.G.de","3309","2013","03","22",NA,"Brasil","Bahia","Fazenda São Paulo.","-41.3899993896484","-12.563099861145",NA,"Mata Estacional.","HUEFS0195371",NA,"Lençóis",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"47385","auto",NA,NA,NA,NA
"52","2021-03-04 11:17:23-03","UEFS","HUEFS","214531","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Carvalho-Sobrinho, J.G.de","3309","2012","01",NA,NA,"Brasil","Bahia","Fazenda São Paulo.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0214531",NA,"Lençóis",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"47385","auto",NA,NA,NA,NA
"53","2021-03-04 11:17:23-03","UEFS","HUEFS","143131","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Popovkin, A.V.","136","2008","01","04",NA,"Brasil","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333",NA,NA,"HUEFS0143131","HUEFS0143131","Entre Rios","153","153",NA,NA,NA,"37W57'","12S53'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-04 11:17:23-03","UEFS","HUEFS","143183","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Popovkin, A.V.","192","2008","02","16",NA,"Brasil","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333",NA,NA,"HUEFS0143183","HUEFS0143183","Entre Rios","153","153",NA,NA,NA,"37W57'","12S53'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"55","2019-10-07 09:30:02-03","UEFS","HUEFS","15770","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","E.Lucas","Ganev, W.","2231","1993","09","12",NA,"Brasil","Bahia",NA,"-41.716667","-13.316667",NA,NA,"HUEFS0015770","HUEFS0015770","Abaíra","750","750",NA,"1998","03","41W43'","13S19'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-07 09:30:02-03","UEFS","HUEFS","16316","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","E.Lucas","Ganev, W.","2718","1993","12","27",NA,"Brasil","Bahia",NA,"-41.783333","-13.4",NA,NA,"HUEFS0016316","HUEFS0016316","Rio de Contas","850","900",NA,"1998","03","41W47'","13S24'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-07 09:30:02-03","UEFS","HUEFS","62250","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","R.G.Barbosa-Silva","Harley, R.M.","PCD2824","1996","04","04",NA,"Brasil","Bahia",NA,"-40.365278","-10.900556",NA,"Mata estacional. Interior da mata. Solo da mata.","HUEFS0062250","HUEFS0062250","Jacobina","680","680",NA,"2016","11","40W21'55''","10S54'2''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-07 09:30:02-03","UEFS","HUEFS","35315","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","G.T.Prance","Melo, E.","2544","1998","11","13",NA,"Brasil","São Paulo","estrada para Bora Bora, 500m do entrocamento com a SP-55","-45.803056","-23.756944",NA,"Solo arenoso.","HUEFS0035315","HUEFS0035315","São Sebastião","10","10",NA,"2002","01","45W48'11''","23S45'25''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-04 11:17:23-03","UEFS","HUEFS","63200","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","G.T.Prance","Hind, D.J.N.","PCD4266","1996","11","14",NA,"Brasil","Bahia","Rio Brumado, próximo à Cachoeira do Fraga.","-41.826667","-13.596389",NA,"Vegetação ribeirinha.","HUEFS0063200","HUEFS0063200","Rio de Contas","1000","1000",NA,"2000","12","41W49'36''","13S35'47''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"60","2019-09-04 17:58:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,NA,"J. S. Blanchet","3290","1841",NA,NA,"South America","Brazil","Bahia",NA,"-42","-11",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"61","2019-01-23 11:07:49-02","F","FMNH-SEEDPLANTS","V0054036F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,NA,"J. S. Blanchet","3290","1841",NA,NA,"South America","Brazil","Bahia",NA,"-42","-11",NA,NA,"V0054036F","V0054036F_01",NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"62","2015-03-07 08:44:11-03","F","FMNH-SEEDPLANTS","V0186570F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0186570F","V0186570F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"63","2015-03-07 08:44:11-03","F","FMNH-SEEDPLANTS","V0186571F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0186571F","V0186571F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"64","2015-03-07 08:44:11-03","F","FMNH-SEEDPLANTS","V0186572F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0186572F","V0186572F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"65","2015-03-07 08:44:11-03","F","FMNH-SEEDPLANTS","V0186573F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0186573F","V0186573F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"66","2020-07-23 12:02:58-03","CEPLAC","CEPEC","75619","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,"G. T. Prance","D. J. N. Hind","4266","1996","11","14",NA,"Brasil","Bahia","Rio Brumado, próximo a Cachoeira do Fraga.","-41.826667","-13.596389",NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,NA,"41W49'36","13S35'47",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-23 12:02:58-03","CEPLAC","CEPEC","82554","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,"G. T. Prance","D. Carvalho","3","1999","01","15",NA,"Brasil","Bahia","Faz. Brumadinho. 14Km da sede do município.","-41.9","-13.532778",NA,"<ll>dwc_commonname:</ll>",NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,NA,"41W54'","13S31'58",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-23 12:02:58-03","CEPLAC","CEPEC","98443","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida",NA,"G. T. Prance","E. de Melo","2544","1998","11","13",NA,"Brasil","São Paulo","Estrada para Bora Bora, 500m do entroncamento com a SP-55.","-45.803056","-23.756944",NA,NA,NA,NA,"SÃO SEBASTIÃO",NA,NA,NA,NA,NA,"45W48'11","23S45'25",NA,NA,NA,NA,NA,NA,"30/01/2002",NA
"69","2019-11-13 16:04:37-03","UNISANTA","HUSC","2130","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook f.","Martins, S.E.; Rossi, L.","Magenta, M.A.G.; Martins, S.E.","215","1999","09","30",NA,"Brasil","São Paulo","Guaratuba, Condomínio Costa do Sol","-46.138599395752","-23.8544006347656",NA,"Árvore, 10m de alt., flores creme-esverdeado; Dossel, Floresta de Restinga baixa",NA,NA,"Bertioga",NA,NA,NA,"1999","10",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"70","2019-11-13 16:04:37-03","UNISANTA","HUSC","2349","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook f.","Martins, S.E.","Martins, S.E.; Sampaio, P.S.P.","631","2000","02","03",NA,"Brasil","São Paulo","Praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,"Árvore, 10m de alt., frutos verdes imaturos; Floresta de restinga seca alta",NA,NA,"Bertioga",NA,NA,NA,"2000",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"71","2016-08-23 10:59:05-03","NHMLondon","NHM-LONDON-BOT","BM000602367","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3290","1841",NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/927dc920327b003f85c5377e013f2237a26e0423/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Isotype",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4982644"
"72","2019-11-01 14:56:23-03","UnB","UB","10576","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Sant'Anna, ME","1174","2001","12","13","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","-47.610278","-14.174444",NA,"25E - Caule rugoso com lenticelas; suber vermelho; córtex creme.; Árvore 0,3m; Mata de galeria.",NA,NA,"Alto Paraíso de Goiás","1164","1164",NA,NA,NA,"-47.610278","-14.174444",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 14:56:23-03","UnB","UB","10658","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Anunciação, EA","Soares-Silva, LH; Carvalho, JA","1220","2002","01","12","Southern America","Brasil","Goiás","Camping Portal da Chapada, próximo ao rio","-47.5995","-14.164667",NA,"Frutos imaturos verde-amarelados; face abaxial das folhas acinzentada.; Árvore 3,5m; Mata de galeria.",NA,NA,"Alto Paraíso de Goiás","1164","1164",NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-01 14:56:23-03","UnB","UB","121664","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Prance, GT","Harley, RM","24911","1988","10","12","Southern America","Brasil","Minas Gerais","Serra do Cabral, a 7km da cidade","-44.25","-17.883333",NA,"Flores creme-esverdeadas.; Árvore 12m.; Campo rupestre e mata de galeria",NA,NA,"Buenópolis",NA,NA,NA,NA,NA,"-44.25","-17.883333",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-01 14:56:23-03","UnB","UB","121665","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Prance, GT","Irwin, HS","27405","1970","03","11","Southern America","Brasil","Minas Gerais","Ca. 2km N of Joaquim Felício",NA,NA,NA,"Fruit olive.; Tree 7m.; Gallery forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Barbosa-Silva, RG","Gabriel, CS","IFN-153312252.1","2018","08","14","Southern America","Brasil","Mato Grosso",NA,"-51.3","-14.04",NA,"Conglomerado MT-1533. Subunidade 2. Subparcela 1. Indivíduo 12. F6; Árvore 7,5m de altura, DAP 30,6cm. Fuste de base reta. Casca externa cinza, grossa, rugosa, sem desprendimento. Casca interna marrom, sem odor ao corte; Formação florestal de galeria",NA,NA,"Cocalinho",NA,NA,NA,"2019","12","-51.3","-14.04",NA,"06",NA,NA,NA,NA,NA,NA
"77","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Barbosa-Silva, RG","Batistella, VLC","IFN-139512832.5","2018","08","23","Southern America","Brasil","Mato Grosso",NA,"-57.06","-13.68",NA,"Conglomerado MT-1395. Subunidade 2. Subparcela 5. Indivíduo 23. F6; Árvore 7,2m de altura, DAP 17,2cm. Fuste de base reta. Casca externa cinza, fina, estriada, desprendimento em placas lenhosas. Casca interna amarela, odor ao corte: verdura; Cerrado,",NA,NA,"São José do Rio Claro",NA,NA,NA,"2019","12","-57.06","-13.68",NA,"06",NA,NA,NA,NA,NA,NA
"78","2019-11-01 14:56:23-03","UnB","UB","9198","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Proença, CEB","Proença, CEB; Harris, SA","1219","1994","07","29","Southern America","Brasil","Goiás","Cachoeira de São Bento no caminho pra São Jorge","-47.5099983215332","-14.1324996948242",NA,"Caule cinza, áspero com numerosas protuberâncias; corte mostrando casca morta muito fina (2-4 ) e casca viva vermelho-acastanhado, farináceo; frutos velhos já secos na árvore, ocres ou acinzentados.; Árvore 9m; Beira de córrego pedregoso.",NA,NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA
"79","2020-10-28 10:32:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Barbosa-Silva, RG","Gabriel, CS","IFN-158613103.6","2018","08","22","Southern America","Brasil","Mato Grosso",NA,"-51.299722","-14.22",NA,"Conglomerado MT-1586. Subunidade 3. Subparcela 6. Indivíduo 65. F6; Árvore 10,5m de altura, DAP 6cm. Fuste de base reta. Casca externa cinza, grossa, reticulada, sem desprendimento. Casca interna vermelho/marrom, sem odor ao corte; Formação florestal",NA,NA,"Cocalinho",NA,NA,NA,"2019","12","-51.299722","-14.22",NA,"06",NA,NA,NA,NA,NA,NA
"80","2019-11-01 14:56:23-03","UnB","UB","175514","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Marinho, ASL","Santos, MF; Borges, LM; Simon, MF; Watanabe, MTC","614","2010","12","15","Southern America","Brasil","Goiás","Estrada GO-239, lado esquerdo (sentido da GO-118). Próximo a ponte que cruza um córrego.","-47.5099983215332","-14.1324996948242",NA,"Árvore, 6m. Ramo maduro cinza-vináceo, ramo imaturo avermelhado com pilosidade alva. Folhas discolores, face adaxial verde-ecura, face abaxial alva-esverdeada. Ráquis da inflorescência levemente avermelhada. Fruto imaturo verde-amarelado.; Na beira d",NA,NA,"Alto Paraíso de Goiás",NA,NA,NA,"2012","03",NA,NA,NA,"22","44724","auto",NA,NA,NA,NA
"81","2017-09-11 17:09:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Blanchet, JS","3290",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Bahiae Serra da Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-05-07 17:14:00-03","IBt","SP","258755","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Harley, RM","24354","1987","02","17",NA,"Brasil","Bahia",NA,"-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,"Jussiapê",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26624","auto",NA,NA,NA,NA
"83","2020-09-17 08:57:50-03","IBt","SP","321158","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Pirani, JR","3496","1994","12","08",NA,"Brasil","Espírito Santo",NA,"-40.7219009399414","-20.8377990722656",NA,NA,NA,NA,"Piúma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11958","auto",NA,NA,NA,NA
"84","2020-11-26 09:59:46-03","IBt","SP","366556","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Martins, SE","631","2000","02","03",NA,"Brasil","São Paulo",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"85","2020-10-08 08:52:33-03","IBt","SP","338252","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.",NA,"Magenta, MAG","215","1999","09","30",NA,"Brasil","São Paulo",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Bertioga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"86","2019-11-21 10:03:12-03","IBt","SP","11933","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook.f.","Prance, GT","Loefgren, A","CGG4180","1898",NA,NA,NA,"Brasil","São Paulo","Boqueirão","-46.4000015258789","-24",NA,NA,"SP023446","SP023446","Praia Grande",NA,NA,NA,"1969","03",NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA
"87","2014-09-23 10:57:04-03","G","G","G00177738","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook. f.","?","Blanchet, J. S.","3290","1841",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,"-40.5116667","-11.1811111",NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=181619&base=img&lang=en","G00177738","G00177738","Jacobina",NA,NA,"ISOTYPUS of Licania nitida Hook. f.",NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA
"88","2014-09-23 10:57:04-03","G","G","G00359670","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook. f.","Boissier, P. E.","Blanchet, J. S.","3290","1841",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,"-40.5116667","-11.1811111",NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=264482&base=img&lang=en","G00359670","G00359670","Jacobina",NA,NA,"ISOTYPUS of Licania nitida Hook. f.",NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-09-23 10:57:04-03","G","G","G00177739","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","nitida","Licania nitida","Hook. f.","?","Blanchet, J. S.","3290","1841",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,"-40.5116667","-11.1811111",NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=181620&base=img&lang=en","G00177739","G00177739","Jacobina",NA,NA,"ISOTYPUS of Licania nitida Hook. f.",NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA
