"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"116","2021-03-01 16:19:44-03","UNICAMP","UEC","188807","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Irwin, HS; Santos, RR","10890","1965","12","01",NA,"Brazil","Mato Grosso do Sul","Capoeira and galerry margin, ca. 9 km. S. of Corumbá de Goiás.","-5.5","-2","1000","1000",NA,"Caespitose, the culms ca. 1,25 m tall.","UEC126572","UEC126572","Muniz, CFS","Corumbá",NA,NA,NA,"-5.5","-2",NA,NA,NA,NA,NA,NA,NA
"117","2019-08-20 10:00:11-03","UNICAMP","UEC","86842","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Nascimento, EA; Carvalho, JA; Barros, M; Munhoz, CBR; Ribeiro, JMT; Fernandes, A; Guim","160","1991","04","24",NA,"Brazil","Distrito Federal","Acampamento da Telebrasília, Cerrado pertubado.","-47.954722","-15.859722",NA,NA,NA,"Moita e frequente.","UEC075852","UEC075852","Muniz, CFS","Brasília","2000","07",NA,"-47.954722","-15.859722",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:19:44-03","UNICAMP","UEC","89631","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Souza, JP; Souza, VC","375","1996","06","14",NA,"Brazil","São Paulo","18km da cidade em direção a Planalto do Sul.","-52.224778","-21.92875","260","260",NA,"Erva, até 1m de alt.; espiguetas castanho.; Mata de brejo. Borda.","UEC054821","UEC054821",NA,"Presidente Epitácio",NA,NA,NA,"-52.224778","-21.92875",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:19:44-03","UNICAMP","UEC","94535","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Amaral, MCE; Bittrich, V","95/20","1995","01","28",NA,"Brazil",NA,"Luiz Antônio, Faz. Jataí, prox. Ribeirão Preto. Margem da represa.",NA,NA,NA,NA,NA,"Erva ca. 1m. Frutos esverdeados, hipogíneo castanho.","UEC075855","UEC075855","Shepherd, GJ",NA,"2000","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:19:44-03","UNICAMP","UEC","94562","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Aona, LYS; Faria, AD","95/61","1995","06","01",NA,"Brazil","São Paulo","Próximo ao parque ecológico da UNICAMP","-47","-22.8",NA,NA,NA,"ca. 1m alt.","UEC075858","UEC075858","Shepherd, GJ","Campinas","2000","01",NA,"-47","-22.8",NA,NA,NA,NA,NA,NA,NA
"121","2019-08-20 10:00:11-03","UNICAMP","UEC","42852","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Mendonça, RC; Filgueiras, TS; Ribeiro, M","602","1985","11","25",NA,"Brazil","Distrito Federal","Área do Cristo Redentor - DF., Córrego Tapera, afluente do córrego Taquara.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva formando moitas próximo a um barranco do córrego, folhas cortantes, inflorescência marrom com aquenios alvos","UEC075856","UEC075856","Muniz, CFS","Brasília","2000","07",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"122","2019-08-20 10:00:11-03","UNICAMP","UEC","34635","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","7468","1982","05","04",NA,"Brazil","Distrito Federal","Córrego Paranoá, Lago Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Planta com frutinho verde amarelado em local arenoso próximo ao córrego. Pouco frequente, folhas ásperas.","UEC075862","UEC075862",NA,"Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"123","2019-08-20 10:00:11-03","UNICAMP","UEC","16631","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","7452","1978","04","19",NA,"Brazil","Goiás","Mata ciliar (brejo).","-50.9281005859375","-17.7980995178223","800","800",NA,"Erva até 2m; frutos brancos.","UEC075860","UEC075860","Muniz, CFS","Rio Verde","1980","02",NA,NA,NA,"96378","auto",NA,NA,NA,NA,NA
"124","2019-08-20 10:00:11-03","UNICAMP","UEC","16610","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Shepherd, GJ; Monteiro, R; Andrade, JB","4077","1976","12","14",NA,"Brazil","Mato Grosso do Sul","Fazenda Leão.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Herbácea até 1,5m. Frutos esbranquiçados.","UEC075859","UEC075859",NA,"Campo Grande",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"125","2019-08-20 10:00:11-03","UNICAMP","UEC","22187","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Freitas Filho, F","8081","1978","05","09",NA,"Brazil","São Paulo","Área da UNICAMP, brejo","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC075857","UEC075857","Muniz, CFS","Campinas","1982","05",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"126","2019-08-20 10:00:11-03","UNICAMP","UEC","86178","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Longhi-Wagner, HM; Boechat, SC; et al.; Araújo, AC","3326","1996","01","27",NA,"Brazil","São Paulo","Baixada úmida","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC075853","UEC075853","Muniz, CFS","Itirapina","1999","06",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"127","2019-08-20 10:00:11-03","UNICAMP","UEC","59220","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Uieda, V; Eglu, S","23156","1990","02","10",NA,"Brazil","São Paulo","Est. Vicinal Itirapina / Represa do Lobo","-47.8199996948242","-22.25",NA,NA,NA,"Erva; 0,6m de altura; frutos brancos; margem arenosa ou lodosa.","UEC075854","UEC075854","Muniz, CFS","Itirapina","1999","06",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"128","2019-08-20 10:00:11-03","UNICAMP","UEC","78955","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Bernacci, LC; Belinello, R; Moreira, JLA; Sciamarelli, A; Andrade, PRP; Silva, AMC","1718","1995","05","17",NA,"Brazil","São Paulo","Fazenda CFM (ingleses), brejo.","-50.2200012207031","-20.6399993896484",NA,NA,NA,"Erva em touveira ca. 1,5 m alt., frutos maduros acinzentados.","UEC075851","UEC075851","Muniz, CFS","Magda","1999","06",NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA
"129","2019-08-20 10:00:11-03","UNICAMP","UEC","177043","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Giannotti, E","9045","1978","05","08",NA,"Brazil","São Paulo","Estação Experimental de Mogi-Guaçu, Beira de banhado.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC088356","UEC088356","Muniz, CFS","Mogi Guaçu","1980","02",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"130","2019-08-20 10:00:11-03","UNICAMP","UEC","16630","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Giannotti, E","9045","1978","05","08",NA,"Brazil","São Paulo","Estação Experimental de Mogi-Guaçu, Beira de banhado.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC075861","UEC075861","Muniz, CFS","Mogi Guaçu","1980","02",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"131","2019-11-19 14:06:20-03","UFRPE","PEUFR","1245","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Bey.","I.B.Pontual","50","1964","01","05",NA,"Brasil","Alagoas","Fazenda Santo Antônio","-36.022361","-9.160111",NA,NA,NA,"Planta de mais ou menos 2 metros de altura; caule triangular; folhas cortantes; fruto maduro. Fruto maduro, vivendo no mesmo lugar da nº49-64","PEUFR001245",NA,"M.Alves","União dos Palmares","1993","12","15","36º01'20,5W","9º09'36,4S",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-19 14:06:20-03","UFRPE","PEUFR","418","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Bey.","A.Lima","2763","1957","09","01",NA,"Brasil","Alagoas","Engenho São Sebastião","-35.776","-8.939722",NA,NA,NA,"IPA nº 11319","PEUFR000418",NA,"M.Alves","Colônia Leopoldina","1993","12","15","35º46'33,6W","8º56'23,00S",NA,NA,NA,NA,NA,NA,NA
"133","2020-04-22 16:26:25-03","UFPB","JPB","50358","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gomes, LA; Santos, LAS; Silva, RN; Santos, E","246","2011","11","04","Southern America","Brasil","Sergipe","RVS Mata do Junco, Borda de mata","-37.084722","-10.964444",NA,NA,NA,"; HABITAT: Mata Atlântica.; DESC: Erva terrestre. Frutos imaturos brancos.","JPB0050358","JPB0050358","Santos, LAS","Capela","2012","02","14","-37.084722","-10.964444",NA,NA,NA,NA,NA,NA,NA
"134","2020-04-22 16:26:25-03","UFPB","JPB","50034","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gadelha Neto, PC; Lima, IB; Thomas, WW; Duré, RC","3168","2012","02","02","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Substrato areno-argiloso.","-34.983056","-6.495278","16","16",NA,"; HABITAT: Mata Ciliar; DESC: Erva palustre com cerca de 1,50m.","JPB0050034","JPB0050034","Thomas, WW","Mataraca","2012","02",NA,"-34.983056","-6.495278",NA,NA,NA,NA,NA,NA,NA
"135","2020-04-22 16:26:25-03","UFPB","JPB","50803","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gadelha Neto, PC; Thomas, WW; Lima, HC","3329","2012","06","30","Southern America","Brasil","Paraíba","Jardim Botânico, Trilha da ilha.","-34.860278","-7.138333","16","16",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas.; DESC: Erva perene, herbácea com cerca de 80cm. Folhas de margens cortantes. Apresentando nítida preferência por locais úmidos. Substrato areno-argiloso.","JPB0050803","JPB0050803","Thomas, WW","João Pessoa","2017",NA,NA,"-34.860278","-7.138333",NA,NA,NA,NA,NA,NA,NA
"136","2020-04-22 16:26:25-03","UFPB","JPB","59722","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Nusbaumer, L","4218","2014","10","23","Southern America","Brasil","Alagoas","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.431183","-9.251864","660","660",NA,"; HABITAT: Forêt ombrophile submontagnarde, bordure de marécage à Typha; DESC: herbacée, 1.5 m. sépales verts à frange scarieuse brunes à l'apex, fr. vert translucide, style noir brillant épais, 3 stigmates blancs enroulés, f. coupant","JPB0059722","JPB0059722","Thomas, WW","Quebrangulo",NA,NA,NA,"-36.431183","-9.251864",NA,NA,NA,NA,NA,NA,NA
"137","2020-04-22 16:26:25-03","UFPB","JPB","64126","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Gadelha Neto, PC","4083","2017","02","17","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","-35.715","-6.969722","529","529",NA,"Erva rizomatosa, cespitosa com folhas de lâminas planas. Espiguetas agrupadas em fascículos ao longo de um eixo alongado. Fruto aquênio, globoso, liso, apiculado, branco na maturidade. Vegetando em ambiente alagável. Substrato areno-a","JPB0064126",NA,NA,"Areia",NA,NA,NA,"-35.715","-6.969722",NA,NA,NA,NA,NA,NA,NA
"138","2020-04-22 16:26:25-03","UFPB","JPB","2694","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Xavier, LP","JPB2694","1969","11","01","Southern America","Brasil","Paraíba","Prop. S. Paulo","-35.0863990783691","-7.1399998664856",NA,NA,NA,"; DESC: Logos cachos, fruto de testa branca","JPB0002694","JPB0002694","Luceño, M","Cruz do Espírito Santo","1995","11",NA,NA,NA,"19405","auto",NA,NA,NA,NA,NA
"139","2020-04-22 16:26:25-03","UFPB","JPB","49874","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Viana, JL; Araújo, DA; Amorim, BS","354","2011","11","22","Southern America","Brasil","Pernambuco","RPPN Pedra D'Anta, Petra flor","-35.9000015258789","-8.65832996368408",NA,NA,NA,"; DESC: Erva.","JPB0049874","JPB0049874","Bezerra. G.","Lagoa dos Gatos","2012","01","12",NA,NA,"14934","auto",NA,NA,NA,NA,NA
"140","2021-03-16 17:54:23-03","UCS","HUCS","10673","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","Berg.","Butzke, A.","s.n.","1993","04","12",NA,"Brasil","Rio Grande do Sul","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,"Herbário HERBARA 7021; no interior da mata",NA,NA,"Strong, M.Y.","Erechim","1995","09",NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA
"141","2020-04-27 16:09:29-03","UFES","VIES","38659","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Oliveira, A.A. de","399","2014","10","28",NA,"Brasil","Espírito Santo",NA,"-40.017222","-19.439722",NA,NA,NA,NA,"VIES038659","VIES038659","Moura, R.","Linhares","2015","11","06","40º1'2''W","19º26'23''S",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-22 16:05:54-03","UFES","VIES","47748","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nepomuceno, A.; Miranda, V.S.; Nichio-Amaral, R.; Sossai, B.G.","564","2018","12","10",NA,"Brasil","Espírito Santo","Ponto 23 - TR.","-39.843056","-19.571389",NA,NA,NA,NA,"VIES047748",NA,NA,"Linhares",NA,NA,NA,"39º50'35''W","19º34'17''S",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-22 16:05:54-03","UFES","VIES","47755","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nepomuceno, A.; Miranda, V.S.; Nichio-Amaral, R.; Sossai, B.G.","575","2018","12","11",NA,"Brasil","Espírito Santo","Ponto 24.","-39.828056","-19.585833",NA,NA,NA,NA,"VIES047755",NA,NA,"Linhares",NA,NA,NA,"39º49'41''W","19º35'9''S",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-22 16:05:54-03","UFES","VIES","47966","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","527","2019","01","17",NA,"Brasil","Espírito Santo","Areão - Ponto 23 MN.","-39.843056","-19.571389",NA,NA,NA,NA,"VIES047966",NA,NA,"Linhares",NA,NA,NA,"39º50'35''W","19º34'17''S",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-22 16:05:54-03","UFES","VIES","48114","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Miranda, V.S.; Nepomuceno, A.; Nichio-Amaral, R.; Sossai, B.G.","293","2019","02","12",NA,"Brasil","Espírito Santo","Lagoa Areal, ponto 24.","-39.828056","-19.585833",NA,NA,NA,NA,"VIES048114",NA,NA,"Linhares",NA,NA,NA,"39º49'41''W","19º35'9''S",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-22 16:05:54-03","UFES","VIES","48287","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","734","2019","04","09",NA,"Brasil","Espírito Santo","Areal - Ponto 24.","-39.828056","-19.585833",NA,NA,NA,NA,"VIES048287",NA,NA,"Linhares",NA,NA,NA,"39º49'41''W","19º35'9''S",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-22 16:05:54-03","UFES","VIES","48292","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","744","2019","04","09",NA,"Brasil","Espírito Santo","Areão - Ponto 23.","-39.843056","-19.571389",NA,NA,NA,NA,"VIES048292",NA,NA,"Linhares",NA,NA,NA,"39º50'35''W","19º34'17''S",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-22 16:05:54-03","UFES","VIES","48309","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","806","2019","05","17",NA,"Brasil","Espírito Santo","Lagoa do Limão - Ponto 18.","-40.378056","-19.557222",NA,NA,NA,NA,"VIES048309",NA,NA,"Linhares",NA,NA,NA,"40º22'41''W","19º33'26''S",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-22 16:05:54-03","UFES","VIES","48366","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nepomuceno, A.; Miranda, V.S.; Nichio-Amaral, R.; Sossai, B.G.","831","2019","05","14",NA,"Brasil","Espírito Santo","Lagoa do Areal - Ponto 24 ME.","-39.828056","-19.585833",NA,NA,NA,NA,"VIES048366",NA,NA,"Linhares",NA,NA,NA,"39º49'41''W","19º35'9''S",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-22 16:05:54-03","UFES","VIES","48371","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nepomuceno, A.; Miranda, V.S.; Nichio-Amaral, R.; Sossai, B.G.","842","2019","05","14",NA,"Brasil","Espírito Santo","Lagoa do Areão - Ponto 23 MD.","-39.843056","-19.571389",NA,NA,NA,NA,"VIES048371",NA,NA,"Linhares",NA,NA,NA,"39º50'35''W","19º34'17''S",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-22 16:05:54-03","UFES","VIES","48385","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","873","2019","06","10",NA,"Brasil","Espírito Santo","Lagoa do Areão - Ponto 23.","-39.843056","-19.571389",NA,NA,NA,NA,"VIES048385",NA,NA,"Linhares",NA,NA,NA,"39º50'35''W","19º34'17''S",NA,NA,NA,NA,NA,NA,NA
"152","2020-04-27 16:09:29-03","UFES","VIES","5813","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Gomes, J.M.L.","1549","1991","05","15",NA,"Brasil","Espírito Santo","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES005813","VIES005813","Araújo, A.C.","Linhares","1997","06","16",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"153","2021-03-18 10:22:02-03","UTFPR","HCF","5269","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","A.N. Lima",NA,"2007","03","14",NA,"Brasil","PR","Sítio São Benedito","-52.3431015014648","-23.9127998352051",NA,NA,NA,"arbusto ca. 1 m de altura, heliófito, folhas simples. Flores amarelas.",NA,NA,"M. Alves","Peabiru","2009","06","08",NA,NA,"21732","auto",NA,NA,NA,NA,NA
"154","2020-12-21 16:22:38-03","MBM","MBM","133538","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Arouck, J.; et al.; et al.","209","1982","12","08","Southern America","Brazil","Bahia","Fazenda Buri","-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,"MBM133538","MBM133538","et al.; Carvalho, A. de","Itanagra",NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"155","2020-12-21 16:22:38-03","MBM","MBM","14857","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Hatschbach, G.","23863","1970","02","20","Southern America","Brazil","Mato Grosso do Sul","Córrego Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM014857","MBM014857","Pedersen, T.M.","Aquidauana",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"156","2020-12-21 16:22:38-03","MBM","MBM","52002","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Shepherd, G.J.","4077","1976","12","14","Southern America","Brazil","Mato Grosso","Rodovia Campo Grande a Aquidauana",NA,NA,NA,NA,NA,NA,"MBM052002","MBM052002","Muniz, Celi FS","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:22:38-03","MBM","MBM","58245","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Krapovickas, A.; et al.; et al.","31779","1977","04","27","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM058245","MBM058245","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:22:38-03","MBM","MBM","335007","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Lima, A.N.","s.n.","2007","03","14","Southern America","Brazil","Paraná","Sítio São Benedito","-52.3431015014648","-23.9127998352051",NA,NA,NA,"Arbusto ca. 1m de altura, heliófito; folhas simples. Flores amarelas","MBM335007","MBM335007","Alves, M.","Peabiru","2009","06","03",NA,NA,"21732","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:22:38-03","MBM","MBM","261620","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Prata, A.P.; et al.; et al.","671","2000","02","05","Southern America","Brazil","São Paulo","Próximo ao Lago Mayaca","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"MBM261620","MBM261620","Prata, A.P.","São Carlos",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:22:38-03","MBM","MBM","58244","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Krapovickas, A.; et al.; et al.","31944","1977","04","29","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM058244","MBM058244","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:22:38-03","MBM","MBM","68068","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Ferrari, G.","1910","1979","06",NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"MBM068068","MBM068068","Prata, A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:22:38-03","MBM","MBM","90694","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Forero, E.; et al.; et al.","4543","1979","04","04","Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM090694","MBM090694","Wingfield, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:22:38-03","MBM","MBM","280843","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","74533","2003","03","11","Southern America","Brazil","Mato Grosso do Sul","Rodovia Bonito - trevo da Rod. BR-267, Passo do Curê","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"MBM280843","MBM280843","Strong, M.T.","Bonito",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"164","2020-12-21 16:22:38-03","MBM","MBM","59103","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Shepherd, G.J.; et al.; et al.","7228","1978","02","22","Southern America","Brazil","Minas Gerais","Estrada entre Araxá e Ubedraba","-46.940601348877","-19.5932998657227",NA,NA,NA,NA,"MBM059103","MBM059103","Muniz, C.F.","Araxá",NA,NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:22:38-03","MBM","MBM","145768","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Pedralli, G.; et al.; et al.","200","1989","02","15","Southern America","Brazil","Minas Gerais","Capelinha","-42.5158004760742","-17.6914005279541",NA,NA,NA,NA,"MBM145768","MBM145768","Carvalho","Capelinha",NA,NA,NA,NA,NA,"26339","auto",NA,NA,NA,NA,NA
"166","2015-09-03 22:10:46-03","MNHN","RECOLNAT_MNHN_P","P00270419","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Spruce, R.",NA,NA,NA,NA,NA,"Brésil",NA,"Para",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00270419' target='other'> <mi>dwc_moreinfo</mi></a>","P00270419","P00270419_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,NA
"167","2015-09-03 22:10:46-03","MNHN","RECOLNAT_MNHN_P","P00270397","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Benoist, R.",NA,"1914","4","26",NA,"Guyane française",NA,"St Jean",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00270397' target='other'> <mi>dwc_moreinfo</mi></a>","P00270397","P00270397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184",NA,NA
"168","2015-09-03 22:10:46-03","MNHN","RECOLNAT_MNHN_P","P00270405","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Cremers, G.|Hoff, M.",NA,"1989","6","9",NA,"Guyane française",NA,"Dégrad Saramaca, bassin du Kourou,SSW Kourou","-52.7","5.01667","20",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00270405' target='other'> <mi>dwc_moreinfo</mi></a>","P00270405","P00270405_01","Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10658",NA,NA
