"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"396","2021-03-21 19:32:38-03","UFC","EAC","22192","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Araújo, F.S.","2004","04","29","Southern America","Brasil",NA,NA,"Árvore, 8,5m, presença de látex; Carrasco","EAC0022192","Dicotyledon",NA,"Mart.",NA,"699","Planalto da Ibiapaba, Jaburuna Sul","EAC0022192",NA,"Ceará","Ubajara","-40.9211006164551","-3.85443997383118","830","830",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-21 19:32:38-03","UFC","EAC","32518","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Fernandes, A.","2003","05","02","Southern America","Brasil",NA,NA,"Arbusto.; Carrasco.","EAC0032518","Dicotyledon",NA,"Mart.",NA,"EAC32518","Pirapora (Cachoeira) - Padre Vieira, afloramento rochoso.","EAC0032518","Koch, I.","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"34051","auto","2013","06","11",NA,NA,NA,NA,NA,NA
"398","2021-03-21 19:32:38-03","UFC","EAC","11262","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Fernandes, A.; Matos, F.J.A.","1982","05","14","Southern America","Brasil",NA,NA,"Arbórea, 4m","EAC0011262","Dicotyledon",NA,"Mart.",NA,"EAC11262","Esperança","EAC0011262","Castello, A.C.D.","Piauí","Corrente","-45.1622009277344","-10.4433002471924",NA,NA,NA,NA,"42179","auto","2020","01","22",NA,NA,NA,NA,NA,NA
"399","2021-03-21 19:32:38-03","UFC","EAC","15558","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castro, A.J.","1987","05",NA,"Southern America","Brasil",NA,NA,"Arvoreta.; Cerrado.","EAC0015558","Dicotyledon",NA,"Mart.",NA,"CGPI106FP","Chapada Grande, Fazenda Piloto, Chapada Grande, MIssão Alemã/DNOCS, PI-230, Km 67/68","EAC0015558","Koch, I.","Piauí","Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"54774","auto","2013","06","11",NA,NA,NA,NA,NA,NA
"400","2021-03-21 19:32:38-03","UFC","EAC","31295","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castro, A.S.F.","2001","12","09","Southern America","Brasil",NA,NA,"Arbusto; Carrasco","EAC0031295","Dicotyledon",NA,"Mart.",NA,"1134","23 km da cidade, próx. a Coqueiro","EAC0031295","Castro, A.S.F.","Piauí","São Miguel do Tapuio","-41.323299407959","-5.50361013412476",NA,NA,NA,NA,"93464","auto","2001","12","12",NA,NA,NA,NA,NA,NA
"401","2021-03-21 19:32:38-03","UFC","EAC","31299","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castro, A.S.F.","2001","12","10","Southern America","Brasil",NA,NA,"Arvoreta.","EAC0031299","Dicotyledon",NA,"Mart.",NA,"1138","cerda de 60km de Campo Maior, estrada para Castelo","EAC0031299","Koch, I.","Piauí","Sigefredo Pacheco","-41.7332992553711","-4.91388988494873",NA,NA,NA,NA,"39554","auto","2013","06","11",NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:12:23-03","MBM","MBM","336518","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Guedes, M.L.; Valadão, R.M.; Carvalho, G.; Santos, J.S.; Valadão, R.M.; Carvalho, G.; Santos, J.S.","2006","12","21","Southern America","Brazil",NA,NA,"Área antropizada, com pastagem. Árvore de ca. 7m alt., látex branco. Folhas membranáceas, discolores. Inflorescência com flores alvas, botões esverdeados. Fruto lenhoso, folículo; Árvore de ca. 7m de alt., látex branco. Folhas membra","MBM336518",NA,NA,"Mart.",NA,"13055","Miguel Calmon, Entorno da Entrada do Parque Sete Passagens. Ponto no. 216.","MBM336518","Barboza, E.","Bahia","Piemonte da Diamantina","-40.549167","-11.396389",NA,NA,"-40.549167","-11.396389",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:12:23-03","MBM","MBM","27727","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Koczicki, C.; Koczicki, C.","1973","11","12","Southern America","Brazil",NA,NA,NA,"MBM027727",NA,NA,"Mart.",NA,"33132","Serra da Pimenteira","MBM027727","Markgraf, F.","Mato Grosso","Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-12-21 16:12:23-03","MBM","MBM","277888","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ganev, W.","1992","11","28","Southern America","Brazil",NA,NA,"Árvore de até 6m. Folhas verdes, pedúnculo, pedicelo e cálice verde claro, corola alvo esverdeado.; Carrasco com solo argiloso com laterita.","MBM277888",NA,NA,"Mart.",NA,"1583","Caminho Ribeirão de Baixo-Piatã, pelas Quebradas. Serra do Atalho","MBM277888","Sales, M.","Bahia","Abaíra","-41.85","-13.25","1200","1200","-41.85","-13.25",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-21 16:12:23-03","MBM","MBM","398814","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Damasceno-Junior, G.A.; Ishii, I.H.; Gonçalves, P.V.; Padilha, V.; Lima, M.S.; Ishii, I.H.; Gonçalves, P.V.; Padilha, V.; Lima, M.S.","2000","11","03","Southern America","Brazil",NA,NA,"Árvore de 10,00m de altura. Flor creme.; Mata decídual. Solo argiloso. Relevo plano.","MBM398814",NA,NA,"Mart.",NA,"2021","Rancho do Sr. Buguinho, Arredores da fazenda São Marcelo","MBM398814","Damasceno-Junior, G.A.","Mato Grosso do Sul","Ladário","-57.581411","-19.187539",NA,NA,"-57.581411","-19.187539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:12:23-03","MBM","MBM","398819","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Damasceno-Junior, G.A.; Lima, M.S.; Garcia, M.M.; Lima, M.S.; Garcia, M.M.","2001","01","30","Southern America","Brazil",NA,NA,"Árvore de 10,00m de altura.; Mata semidecídual . Solo litólico. Morro.","MBM398819",NA,NA,"Mart.",NA,"2142","Fazenda São Marcelo, Morro Santa Cruz","MBM398819",NA,"Mato Grosso do Sul","Ladário","-57.584639","-19.182917","400","400","-57.584639","-19.182917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:12:23-03","MBM","MBM","63788","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Duarte, A.P.","1965","10","27","Southern America","Brazil",NA,NA,NA,"MBM063788",NA,NA,"Mart.",NA,"9546","Mariquita para Penama","MBM063788",NA,"Bahia","Mariquita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:12:23-03","MBM","MBM","63799","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Duarte, A.P.","1965","10","17","Southern America","Brazil",NA,NA,NA,"MBM063799",NA,NA,"Mart.",NA,"9448","Formosa, a 180km de Brasília","MBM063799","Duarte, A.P.","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-21 16:12:23-03","MBM","MBM","184052","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Pott, A.; Pott, V.; Barboza, E.; Pott, A.; Pott, V.; Barboza, E.","1995","10","21","Southern America","Brazil",NA,NA,"Árvore 8m, flor amarelo-alaranjado-pálido.; Transição cerrado - mata.","MBM184052",NA,NA,"Mart.",NA,"63688","Base aérea do CINDACTA, Arredores","MBM184052","Leeuwenberg, A.J.M.","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-21 16:12:23-03","MBM","MBM","261565","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ybert, R.S.","1997","07","25","Southern America","Brazil",NA,NA,NA,"MBM261565",NA,NA,"Mart.",NA,"110","Fazenda Verde","MBM261565","Ceccantini, G.","Mato Grosso","Rondonópolis","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-21 16:12:23-03","MBM","MBM","277236","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","11","11","Southern America","Brazil",NA,NA,"Árvore 15m, flor creme.; Floresta da encosta do morro.","MBM277236",NA,NA,"Mart.",NA,"74090","Rio Sucuri, Nascente","MBM277236","Quinet, C.P.","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"71352","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-21 16:12:23-03","MBM","MBM","145748","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pedralli, G.; et al.; et al.","1987","10","19","Southern America","Brazil",NA,NA,"Árvore, flor amarela.","MBM145748",NA,NA,"Mart.",NA,"1155",NA,"MBM145748","Machate, D.J.","Minas Gerais","Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"47316","auto","2015","05","07",NA,NA,NA,NA,NA,NA
"413","2020-12-21 16:12:23-03","MBM","MBM","10347","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Duarte, A.P.; Duarte, A.P.","1968","02","11","Southern America","Brazil",NA,NA,"Arvoreta 4m, mata estéril","MBM010347",NA,NA,"Mart.",NA,"18584","São Vicente",NA,"Koch, I.","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"37352","auto","2009","05","14",NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:12:23-03","MBM","MBM","19265","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Duarte, A.P.; Duarte, A.P.","1968","02","11","Southern America","Brazil",NA,NA,NA,"MBM019265",NA,NA,"Mart.",NA,"18584","São Vicente","MBM019265","Markgraf, F.","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:12:23-03","MBM","MBM","189269","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Sakuragui, C.M.; et al.; et al.","1993","10","02","Southern America","Brazil",NA,NA,NA,"MBM189269",NA,NA,"Mart.",NA,"487","Rio Verde, estrada para Itapeva","MBM189269","Kinoshita, L.S.","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:12:23-03","MBM","MBM","204222","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Macedo, E.E.","1993","07","15","Southern America","Brazil",NA,NA,NA,"MBM204222",NA,NA,"Mart.",NA,"139","Paraque Estadual das Furnas do Bom Jesus","MBM204222","Marcondes Ferreira, W.","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:12:23-03","MBM","MBM","165328","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1994","02","12","Southern America","Brazil",NA,NA,"Arvoreta.; Campo cerrado, junto a afloramentos rochosos.","MBM165328",NA,NA,"Mart.",NA,"60455","Rodovia Arraias - Paranã, trevo com a rodovia para Conceição do Tocantins","MBM165328","Machate, D.J.","Tocantins","Arraias","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,"66446","auto","2015","05","08",NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:12:23-03","MBM","MBM","165327","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1994","02","11","Southern America","Brazil",NA,NA,NA,"MBM165327",NA,NA,"Mart.",NA,"60354","Rodovia Campos Belos a Taguatinga, 2km N de Novo Alegre","MBM165327","Leeuwenberg, A.J.M.","Tocantins","Arraias","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,"66446","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-10-21 18:55:49-02","MNHN","RECOLNAT_MNHN_P","P00396783","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen",NA,NA,NA,NA,"Brésil","xy",NA,"Cat. des bois : B 765 / Catalogue : ancienne marque de récolement ; mention en marge : 2003.x2 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00396783' target='other'> <mi>dwc_moreinfo</mi></a>","P00396783",NA,NA,"Mart.",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA
"420","2008-10-21 18:55:49-02","MNHN","RECOLNAT_MNHN_P","P00397059","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen",NA,NA,NA,NA,"Brésil","xy",NA,"Numéro sur le bois ou l'étiquette : 865 [4] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00397059' target='other'> <mi>dwc_moreinfo</mi></a>","P00397059",NA,NA,"Mart.",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-10-21 18:55:49-02","MNHN","RECOLNAT_MNHN_P","P00397601","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen",NA,NA,NA,NA,"Brésil","xy",NA,"Cat. des bois : B 764 / Catalogue : ancienne marque de récolement <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00397601' target='other'> <mi>dwc_moreinfo</mi></a>","P00397601",NA,NA,"Mart.",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74",NA,NA,NA
"422","2008-08-11 10:31:30-03","MNHN","RECOLNAT_MNHN_P","P00400102","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen",NA,NA,NA,NA,"Brésil","xy",NA,"Numéro sur le bois ou l'étiquette : 764 [2] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00400102' target='other'> <mi>dwc_moreinfo</mi></a>","P00400102",NA,NA,"Mart.",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-11-16 13:23:04-03","UFT","HTO","11242","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","J.B. Cândido; I. Morais","2016","05","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"242","Área inserida na Reserva Legal da Fazenda Experimental da UFT, campus de Gurupi - TO - cerrado sensu stricto (Transição para Cerradão)",NA,NA,"TO","Gurupi","-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-10-01 14:20:48-03","JBB","HEPH","4136","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ramos, AE","1984","01","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"s.n.","Estação Ecológica de Águas Emendadas",NA,"Ramos, AE","Distrito Federal","Planaltina","-47.5625","-15.604167","1000","1000","-47.5625","-15.604167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-10-01 14:20:48-03","JBB","HEPH","24305","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Martins, RC","2008","08","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"949","Fercal",NA,"Martins, RC","Distrito Federal","Sobradinho","-47.825833","-15.528889","836","836","-47.825833","-15.528889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-10-01 14:20:48-03","JBB","HEPH","17358","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Nóbrega, MGG","2002","02","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"1482",NA,NA,"Castello, ACD","Goiás","Anicuns","-49.958889","-16.326667",NA,NA,"-49.958889","-16.326667",NA,NA,"2016","11","25",NA,NA,NA,NA,NA,NA
"427","2020-10-01 14:20:48-03","JBB","HEPH","17743","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Monteiro, RCB","2002","05","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"73","Jardim Botânico de Brasília - Área do antigo Projeto do IBDF - próximo do Modelo Filogenético",NA,"Ramos, AE","Distrito Federal","Brasília","-47.85","-15.866667","1025","1025","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-10-01 14:20:48-03","JBB","HEPH","18298","Extra","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Jesus, FPR de","2002","10","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"192","Estação Ecológica do Jardim Botânico de Brasília",NA,"Marcondes Ferreira, W","Distrito Federal","Brasília","-47.85","-15.866667","1025","1025","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-10-01 14:20:48-03","JBB","HEPH","18298","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Jesus, FPR de","2002","10","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"192","Estação Ecológica do Jardim Botânico de Brasília",NA,"Marcondes Ferreira, W","Distrito Federal","Brasília","-47.85","-15.866667","1025","1025","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-10-01 14:20:48-03","JBB","HEPH","24030","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Martins, RC","2008","05","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"929","Estação Ecológica do Jardim Botânico de Brasília - Borda da Mata do Poção.",NA,"Martins, RC","Distrito Federal","Brasília","-47.851111","-15.865278","1025","1025","-47.851111","-15.865278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-10-01 14:20:48-03","JBB","HEPH","31953","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Faria, JEQ","2015","07","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"4841","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio",NA,"Faria, JEQ","Goiás","Alto Horizonte","-49.292222","-14.198333","404","404","-49.292222","-14.198333",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA
"432","2020-10-01 14:20:48-03","JBB","HEPH","32008","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","2015","08","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"5032","Morro da torre de TV na margem da GO-164 saindo de São Miguel do Araguaia em direção a Araguaçu",NA,"Faria, JEQ","Goiás","São Miguel do Araguaia","-50.068611","-13.166944","458","458","-50.068611","-13.166944",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA,NA
"433","2020-10-01 14:20:48-03","JBB","HEPH","3542","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Alves, MA","1983","06","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"127","Jardim Botânico de Brasília",NA,"Marcondes Ferreira, W","Distrito Federal","Brasília","-47.85","-15.866667","1025","1025","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-10-01 14:20:48-03","JBB","HEPH","8803","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Vieira, RF; Salles, AEH; Salas, AR; Silva, OA da","1990","10","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"545","Estrada para Rio da Água Quente",NA,"Castello, ACD","Goiás","Padre Bernardo","-48.333333","-15.416667","900","900","-48.333333","-15.416667",NA,NA,"2016","11","25",NA,NA,NA,NA,NA,NA
"435","2020-10-01 14:20:48-03","JBB","HEPH","5084","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Heringer, EP","1965","11","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"10752","Granja do Tamaduá",NA,"Marcondes Ferreira, W","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-10-01 14:20:48-03","JBB","HEPH","1403","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Heringer, EP","1965","10","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"10749","Parque Nacional de Brasília",NA,"Heringer, EP","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-10-01 14:20:48-03","JBB","HEPH","10642","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ramos, AE","1994","12","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","Mart.",NA,"992","Fazenda São Luis do Alceu Vilela",NA,"Ramos, AE","Goiás","Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-04-01 17:01:19-03","UFMG","BHCB","40456","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Salino, A; Gotschalg, A","1998","02","15","Southern America","Brasil",NA,NA,"Árvore com 6m alt. Folhas cartáceas, frutos imaturos verdes, látex branco.",NA,"Dicotyledon",NA,"Mart.",NA,"4043","Vale do Rio Peruaçu, Início do cerrado de Judas.",NA,NA,"Minas Gerais","Januária","-44.2225","-15.119444",NA,NA,"-44.2225","-15.119444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-11 11:31:42-03","UFMG","BHCB","131771","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Souza, DT; Giorni, VT","2009","06","10","Southern America","Brasil",NA,NA,"Árvore 12m. Frutos velhos marrons.; Isolada em pasto.",NA,"Dicotyledon",NA,"Mart.",NA,"797","Área adjacente à Serra da Moeda. Área da mineradora Ferrous, lado direito da BR-040 sentido BH-Rio de Janeiro. Formações de Campos Rupestres sobre Quartzito e Canga, Florestas Estacionais Semideciduais.",NA,NA,"Minas Gerais","Brumadinho","-44.000278","-20.166111","938","938","-44.000278","-20.166111",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"440","2021-04-01 17:01:19-03","UFMG","BHCB","35846","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Teixeira, EM; Brina, AE","1990","09","30","Southern America","Brasil",NA,NA,"Arbóreo.; Mata seca.","BHCB001059","Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Montes Claros","-43.9","-16.7",NA,NA,"-43.9","-16.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-11 11:31:42-03","UFMG","BHCB","41784","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Duarte, AP","1965","10","17","Southern America","Brasil",NA,NA,"Árvore de porte médio.; Em afloramento de calcário.",NA,"Dicotyledon",NA,"Mart.",NA,"9548","Estrada de Formosa para Barreiras, 180 km de Brasília.",NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-04-01 17:01:19-03","UFMG","BHCB","57985","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ivanauskas, NM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Mart.",NA,"1616",NA,NA,NA,"Mato Grosso","Comodoro","-59.7858009338379","-13.6631002426147",NA,NA,NA,NA,"187708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-11 11:31:42-03","UFMG","BHCB","14298","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Stehmann, JR; Pedralli, G; Teixeira, MCB","1987","10","09","Southern America","Brasil",NA,NA,"Arbórea, cerca de 7m de altura.; Na encosta, em campo pastejado.","BHCB053209","Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Minas Novas","-42.5903015136719","-17.218599319458",NA,NA,NA,NA,"54253","auto","2019","11",NA,NA,NA,NA,NA,NA,NA
"444","2021-01-15 17:51:35-03","UFMG","BHCB","126499","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Braga, MS","2008","11","13","Southern America","Brasil",NA,NA,"Árvore.; Cerrado.",NA,"Dicotyledon",NA,"Mart.",NA,"s.n.",NA,NA,NA,"Minas Gerais","Unaí","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,"97926","auto","2008","12",NA,NA,NA,NA,NA,NA,NA
