"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex","infraspecificEpithet"
"98","2013-08-23 04:12:00-03","MO","MOBOT","1303937","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","guentheri","Pleurothallis guentheri","Schltr.",NA,NA,NA,NA,"Roberto Vásquez|Carl A. Luer|Jane Luer|Elizabeth L. Besse","1981","1",NA,"Bolivia","La Paz","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 577","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1717983","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","guentheri","Pleurothallis guentheri","Schltr.","R. Vásques '97",NA,NA,NA,"Israel G. Vargas C.|M. Castellón","2000","7","2","Bolivia","Santa Cruz","Florida","Santa Rosa de la Lima. Trayecto hacia La Mesada, 5 km al NW del pueblito de Santa Rosa. epífita sobre tallos verdes de tipa (Tipuana tipu) a 5-8 m de altura del suelo. Laderas con arbolitos de Myroxylon peruiferum, Schinopsis haenkeana.","-64.25","-17.86666",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,"Vargas Caballero 4654","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-12-10 03:32:00-02","MO","MOBOT","3585101","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","guentheri","Pleurothallis guentheri","Schltr.","Foster's 1958 catalog notes file",NA,NA,NA,"Otto Buchtien",NA,NA,NA,"Bolivia","La Paz","Larecaja","Sorata","-68.63333","-15.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 6500","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","1718163","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","R. Vásquez",NA,NA,NA,"Israel G. Vargas C.|et al.","1997","5","9","Bolivia","Santa Cruz","Manuel Maria Caballero","Prov. Caballero. Parque Nacional Amboro. SanMateo, comunidad Diampampa y las riberas del Río San Miguel. Vegetación natural muy disturbada por culitvos agrícolas.","-64.68555","-17.70083",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,"Vargas Caballero 2334","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-08-26 09:12:00-03","MO","MOBOT","100211249","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Carl A. Luer",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luer 6017","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2013-01-28 05:13:00-02","MO","MOBOT","100245917","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","A.E. Johnson",NA,NA,NA,"Andres E. Johnson","1997","9",NA,"Argentina",NA,NA,"P.N. Baritú, Río Lipeo, Ao. Las Naranjos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 807","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2014-01-02 05:36:00-02","MO","MOBOT","100634317","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Luzmila Arroyo P",NA,NA,NA,"D. Villarroel","2005","8","9","Bolivia","Santa Cruz","Florida","Bella Vista","-63.8055556","-18.1966666",NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,NA,NA,"Villarroel Segarra 145","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2013-08-23 04:12:00-03","MO","MOBOT","1303940","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Roberto Vásquez","1979","6","14","Bolivia","Santa Cruz","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 157","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","1593134","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","J.T. Atwood (SEL)",NA,NA,NA,"Israel G. Vargas C.|et al.","1994","4","29","Bolivia","Santa Cruz","Florida",NA,"-63.75","-18.11666",NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,NA,NA,"Vargas Caballero 3177","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2012-03-01 05:10:00-03","MO","MOBOT","1745859","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Thorsten Krömer|Amparo Acebey","1999","7","12","Bolivia","La Paz","Sud Yungas",NA,"-67.33333","-15.51666",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Krömer 573","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-06-25 13:34:00-03","MO","MOBOT","2056350","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Paul C. Hutchison|J. Kenneth Wright","1964","1","28","Peru","Amazonas","Bongará","4 km below Camp Ingenio on Río Utcumbamba.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,"Hutchison 3847","South America",NA,NA,NA,NA,NA,NA,"391",NA,NA,NA
"109","2018-05-17 05:28:00-03","MO","MOBOT","2256242","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Johnson, A. E.",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","23","Argentina","Misiones","Iguazú","Parque Nac. Iguazú, pasarelas inferiores","-54.43333","-25.7",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,"Morrone 2030","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2013-01-28 05:13:00-02","MO","MOBOT","2345016","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Johnson, A. E.",NA,NA,NA,"Andres E. Johnson","1994","4","20","Argentina","Misiones","General Manuel Belgrano","Deseado, Reserva de vida silvestre Caa Porá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 461","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-07-27 09:22:00-03","MO","MOBOT","2427795","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Correa, M. N.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","1999","5","27","Argentina","Misiones","San Pedro","Entrada al Parque Provincial Moconá, Salto Foerster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 6996","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","2430078","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Maevia N. Correa|et al.",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Correa 7463","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-07-09 17:05:00-03","MO","MOBOT","2483572","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Gert G. Hatschbach","1970","4","18","Brazil","Paraná",NA,"Laranjeiras-do do Sul, Salto Osório, Rio Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 24163","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-08-24 12:06:00-03","MO","MOBOT","2838793","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","C. Luer, May",NA,NA,NA,"Itaipú Binacional","1981","7","8","Paraguay","Alto Paraná",NA,"Rio Itambey. Bosque ajo, ribera de río. Hoja simple, pecíolo muy largo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 915","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2013-08-23 04:12:00-03","MO","MOBOT","3365728","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Erika Fernández","2004","5","16","Bolivia","Cochabamba","Ayopaya","Rio Altamachi. Bosque montano pluviestacional, caracterizado por Ceiba boliviana, Triplaris vestita, Aralia soratensis, Zanthoxylum aff rhoifolium y Maclura tinctorea","-66.16722","-16.73638",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,"Fernández Terrazas 3707","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2013-08-23 04:12:00-03","MO","MOBOT","3365729","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Erika Fernández","2004","5","18","Bolivia","Cochabamba","Ayopaya","Rio Altamachi. Bosque montano pluviestacional, caracterizado por Ceiba boliviana, Triplaris vestita, Aralia soratensis, Zanthoxylum aff rhoifolium y Maclura tinctorea","-66.16722","-16.73638",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,"Fernández Terrazas 3763","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2013-08-23 04:12:00-03","MO","MOBOT","3365730","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Erika Fernández","2004","5","19","Bolivia","Cochabamba","Ayopaya","Rio Altamachi. Bosque montano pluviestacional, caracterizado por Ceiba boliviana, Triplaris vestita, Aralia soratensis, Zanthoxylum aff rhoifolium y Maclura tinctorea","-66.16722","-16.73638",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,"Fernández Terrazas 3796","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-04-21 05:44:00-03","MO","MOBOT","3417331","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Luzmila Arroyo P",NA,NA,NA,"Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","2006","6","15","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista. Sendero El Cañadon. Bosque transicional entre el bosque Tucumano-Boliviano del piso inferior, bosque semideciduo y vegetación del cerrado.","-63.6747223","-18.2733334",NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,NA,NA,"Arroyo Padilla 3372","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2008-12-19 03:32:00-02","MO","MOBOT","3585961","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Foster's 1958 catalog notes file",NA,NA,NA,"T. Herzog","1911","4",NA,"Bolivia",NA,NA,"Yungas de San Mateo",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,"Herzog 1987","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2012-04-19 11:17:00-03","MO","MOBOT","635252","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.",NA,NA,NA,NA,"Helen Kennedy","1976","10","25","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kennedy s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-06-17 08:17:00-03","MO","MOBOT","654961","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","C. Luer (MO)",NA,NA,NA,"James C. Solomon","1983","4","21","Bolivia","Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Solomon 9927","South America",NA,NA,NA,NA,NA,NA,"83-49","6",NA,NA
"122","2016-10-13 05:57:00-03","MO","MOBOT","673105","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","G. Carnevali (MO)",NA,NA,NA,"David A. Neill|Marc A. Baker|Walter A. Palacios|Jorge Zaruma","1986","11","4","Ecuador","Morona-Santiago",NA,"Proveduría, en la unión del Río Bomboiza y Río Zamora. Bosque Húmedo Tropical Bosque perturbado.","-78.5","-3.41666",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Neill 7436","South America",NA,NA,NA,NA,NA,NA,"86-27","7",NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","805732","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","C. Luer (MO)",NA,NA,NA,"Marko Lewis","1991","9","3","Bolivia","La Paz","Inquisivi","Quebrada Jancha Kaihua - - Along a ravine joining the Río Ocsalla ca 3 km down river from Laguna Huara Huarani, 10 km N of Choquetanga. Along the upper edge of ravine cloud forest. Clethra, Hesperomeles, Weinmannia, Saracha, Berberis, Gynoxys, Myrica are all common.","-67.28333","-16.75",NA,NA,"3400.00000000","3600.00000000",NA,NA,NA,NA,NA,"Lewis 39721","South America",NA,NA,NA,NA,NA,NA,"122","2",NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","966655","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","R. Vásquez",NA,NA,NA,"Bruce K. Holst|Martha Serrano|Luzmila Arroyo P.","1995","5","31","Bolivia","Chuquisaca","Sud Cinti","Entre Río Cochayo y Río Santa Martha. Bosque seco semideciduo , 20-25 m de alto, con mucha myrtaceae y mimosaceae. Area muy intervenida con ganado y cultivo.","-64.28333","-20.73333",NA,NA,"850.00000000","950.00000000",NA,NA,NA,NA,NA,"Holst 4912","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"125","2010-12-20 11:31:00-02","MO","MOBOT","100212200","PreservedSpecimen","Plantae","Orchidaceae","Specklinia","citrina","Specklinia citrina","(Schltr.) Luer","R. Vásquez",NA,NA,NA,"E. Günther",NA,NA,NA,"Bolivia","La Paz",NA,"Sorata","-68.6333333","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Günther 6500","South America",NA,"Lectotype",NA,NA,NA,NA,NA,"1",NA,NA
"126","2009-03-11 17:16:00-03","MO","MOBOT","2754209","PreservedSpecimen","Plantae","Orchidaceae","Specklinia","citrina","Specklinia citrina","(Schltr.) Luer","Fide: Luer, 2004",NA,NA,NA,"Carl A. Luer","1996","7","6","Colombia","Antioquia","Urrao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luer 17985","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2011-10-22 04:57:00-02","MO","MOBOT","656009","PreservedSpecimen","Plantae","Orchidaceae","Specklinia","citrina","Specklinia citrina","(Schltr.) Luer","J. Sarmiento (COL)",NA,NA,NA,"John James Pipoly, III|Álvaro Cogollo P.|et al.","1992","12","7","Colombia","Antioquia","Urrao","Las Orquídeas: Vereda Calles; Parque Nacional Natural Las Orquídeas; Quebrada Honda. Inventario Permanente de bosque húmedo premontano; en el filo al NW de La Cabaña Calles; Parcela W, subparcelas W 2-W 3.","-76.23333","6.48333",NA,NA,"1340.00000000",NA,NA,NA,NA,NA,NA,"Pipoly 16678","South America",NA,NA,NA,NA,NA,NA,"57","6",NA,NA
"128","2011-10-22 04:57:00-02","MO","MOBOT","656045","PreservedSpecimen","Plantae","Orchidaceae","Specklinia","citrina","Specklinia citrina","(Schltr.) Luer","Antioquia checklist",NA,NA,NA,"John James Pipoly, III|Álvaro Cogollo P.|et al.","1992","12","8","Colombia","Antioquia","Urrao","Las Orquídeas: Vereda Calles; Parque Nacional Natural Las Orquídeas; Quebrada Honda. Inventario Permanente de bosque húmedo premontano; en el filo al NW de La Cabaña Calles; Parcela W, subparcelas W 3-W 4.","-76.2333333","6.4833333",NA,NA,"1330.00000000",NA,NA,NA,NA,NA,NA,"Pipoly 16838","South America",NA,NA,NA,NA,NA,NA,"62","12",NA,NA
"129","2011-10-22 04:57:00-02","MO","MOBOT","656133","PreservedSpecimen","Plantae","Orchidaceae","Specklinia","citrina","Specklinia citrina","(Schltr.) Luer","Antioquia checklist",NA,NA,NA,"John James Pipoly, III|Álvaro Cogollo P.|et al.","1992","12","11","Colombia","Antioquia","Urrao","Las Orquídeas: Vereda Calles; Parque Nacional Natural Las Orquídeas; Quebrada Honda. Inventario Permanente de bosque húmedo premontano; en el filo al NW de La Cabaña Calles; Parcela W, subparcelas W 8-W 9, W-10.","-76.2333333","6.4833333",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"Pipoly 17050","South America",NA,NA,NA,NA,NA,NA,"60","3",NA,NA
"130","2019-03-08 14:15:20-03","UNIOESTE","UNOP","9754","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Silva, D.R. da","2018","11","20","Silva, D.R. da; Piva, J.; Moura, A.P.; Tcatch, B.G.; Piva, J.; Moura, A.P.; Tcatch, B.G.","2018","07","17","Brasil","Paraná","Capitão Leônidas Marques","Futuro reservatório da UHE Baixo Iguaçu, lado esquerdo do Rio Monteiro.","-53.655569","-25.506042","-53.655569","-25.506042","243","243","Erva epífita 16 cm. Folhas carnosas, lisas. Frutos secos, imaturos, verdes.",NA,NA,NA,NA,"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-10-22 10:03:08-02","UNIOESTE","UNOP","2904","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Boff, L.","2014","09","24","Boff, L.; Toderke, M.L.; Zini, A.S.; Toderke, M.L.; Zini, A.S.","2014","04","29","Brasil","Paraná","Capanema","Ilha do Sol","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"Epífita. Folhas coriáceae, flores brancas.",NA,NA,NA,NA,"59",NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA
"132","2016-06-16 10:16:56-03","UNIOESTE","UNOP","479","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Boff, L.","2016","02","04","Boff, L.; Buturi, C. .V.; Toderke, M. .L.; Buturi, C. .V.; Toderke, M. .L.","2015","02","26","Brasil","Paraná","Capanema","Parque Nacional do Iguaçu. Ilha do Sol.","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"Epífita. Folhas carnosas. Flores amarelas.",NA,NA,NA,NA,"109",NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA
"133","2016-06-16 10:16:56-03","UNIOESTE","UNOP","478","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Boff, L.","2016","02","04","Boff, L.; Buturi, C. .V.; Toderke, M. .L.; Buturi, C. .V.; Toderke, M. .L.","2015","02","26","Brasil","Paraná","Capanema","Parque Nacional do Iguaçu. Ilha do Sol.","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"Epífita. Folhas carnosas. Flores de coloração creme.",NA,NA,NA,NA,"108",NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA
"134","2015-10-22 10:03:08-02","UNIOESTE","UNOP","7281","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Martinez, M.T.","2011","12",NA,"Martinez, M.T.; Temponi, L.G.; Temponi, L.G.","2011","12","02","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Cataratas.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Epífita. Folhas verdes amareladas. Estéril.",NA,NA,NA,NA,"163",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"135","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","38551",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"D.R. Couto","2003","04","20","Brasil","Espírito Santo","Alegre","Santa Luzia- Conceição de Muqui","-41.5331001281738","-20.763599395752",NA,NA,"800","800","Epífita em forófito caído. Flores transparentes, lembrando Octomeria. Fragmento Sr. Carlos Demartini","MBML038551","MBML038551",NA,NA,"62",NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA
"136","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","12363",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"L. Kollmann; et al","2000","04","13","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Mata de encosta. Epifita a 2m. Botões amarelos.","MBML012363","MBML012363",NA,NA,"2835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","12535",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"V. Demuner; et al","2000","05","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Epífita, flores amarelas.","MBML012535","MBML012535",NA,NA,"1052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","12751",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"C. N. de Fraga","1999","02","01","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Mata Atlântica de encosta. Epífita, folhas verdes em ambos os lados, flores em inflorescência compacta e dela saindo cachos com flores amarelas, frutos esféricos verdes.","MBML012751","MBML012751",NA,NA,"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","13142",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"L. Kollmann; et al","2000","06","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Mata de encosta. Frutos verdes.","MBML013142","MBML013142",NA,NA,"3030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","16295",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"C. N. de Fraga","1999","05","29","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Formação de restinga floresta arenosa litorânea. Epífita, flores com sépalas amarelas com máculas vermelhas na base pelo lado adaxial, pétalas e labelo amarelos.","MBML016295","MBML016295",NA,NA,"439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","16296",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"C. N. de Fraga","1999","05","29","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Formação de restinga floresta arenosa litorânea. Epífita, flores com sépalas amarelas com máculas vermelhas na base pelo lado adaxial, pétalas e labelo amarelos.","MBML016296","MBML016296",NA,NA,"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","17017",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"R.R. Vervloet; et al","2002","05","15","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita 8m de altura, em tronco de árvore com aproximado 16m, baixada, dossel aproximado 18m, flores amarelas.","MBML017017","MBML017017",NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","20612",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"L. Kollmann; et al","2003","04","15","Brasil","Espírito Santo","Santa Maria de Jetibá","Terreno de R. Berger","-40.780556","-20.067222","40W46'50","20S4'2",NA,NA,"Epífita sobre galho caído, sombra. Flores amarelas.","MBML020612","MBML020612",NA,NA,"6092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","20977",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"A. P. Fontana; et al","2003","05","04","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Epífita, flores amarelas.","MBML020977","MBML020977",NA,NA,"572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","23206",NA,"Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","H.L. Silva/16-01-2020",NA,NA,NA,"A. P. Fontana","2004","02","09","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Florida em 16/05/2004. Flores amarelas.","MBML023206","MBML023206",NA,NA,"884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
