"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"349","2009-07-17 07:34:00-03","MO","MOBOT","2198216","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","T.J.V. Stuckert","Stuckert 18600","1908","1","28","South America","Argentina",NA,NA,NA,NA,NA,"Chaco","Resistencia",NA,NA,"Poepp. ex DC.",NA,NA,"San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2009-10-24 10:11:00-02","MO","MOBOT","2253661","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Angel L. Cabrera|Nélida S. Troncoso|Silvia M. Botta|Emilio A. Ulibarri|Fernando O. Zuloaga","Cabrera 29302","1978","8","21","South America","Argentina",NA,NA,NA,NA,NA,"Misiones","San José. Escuela Agotécnica Pascual Gentilini.",NA,NA,"Poepp. ex DC.",NA,NA,"Apóstoles","-55.68333","-27.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2009-07-31 05:57:00-03","MO","MOBOT","2253683","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","José E. Montes","Montes 27518","1958","3","5","South America","Argentina",NA,NA,NA,NA,NA,"Misiones","loreto",NA,NA,"Poepp. ex DC.",NA,NA,"Candelaria","-55.53333","-27.31666","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2012-01-18 05:06:00-02","MO","MOBOT","100268552","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Fernando O. Zuloaga|Lone Aagesen|S. Nomdedeu|Diego L. Salariato","Zuloaga 9511","2007","2","18","South America","Argentina",NA,NA,NA,NA,NA,"Tucumán","Entre Amaicha del Valley El Infiernillo.",NA,NA,"Vahl","S.E. Freire",NA,"Tafí","-65.7961111","-26.7133333","2930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"353","2013-08-03 06:36:00-03","MO","MOBOT","100320599","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4751","2009","9","24","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Alrededores de la Cascada la P'ajcha. Limítrofe con la provincia Florida. Mosaico de vegetación, Tucumano-boliviano, Valles secos interandinos, pre-puna y bosques transicionales.",NA,NA,"Vahl",NA,NA,"Vallegrande","-63.8241667","-18.3980555","1944.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","09-19",NA,NA
"354","2015-12-01 07:55:00-02","MO","MOBOT","100367342","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","G.A. Parada|M. Betancur|Y. Inturias","Parada-Gutierrez 3082","2011","4","5","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Camino entre Piraymiri y San Lorenzo.",NA,NA,"Vahl","G. Heiden 14.XI.2012",NA,"Vallegrande","-63.9663889","-18.6461111","1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-28",NA,NA
"355","2015-10-07 11:11:00-03","MO","MOBOT","100482578","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|M.T. Martinez|C. Roth|H. Fernandez","Arroyo Padilla 6274","2012","3","25","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Aproximadamente 2 km del centro de Vallegrande camino hacia Kjallana, subiendo por el mirador.",NA,NA,"Vahl","G. A. Parada (USZ) 2013",NA,"Vallegrande","-64.1238889","-18.5047222","2360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","12-1",NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","1278630","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Harriet G. Barclay","Barclay 9272","1959","9","14","South America","Peru",NA,NA,NA,NA,NA,"Puno",NA,NA,NA,"Vahl",NA,NA,NA,NA,NA,"4000.00000000","4050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2015-06-08 13:10:00-03","MO","MOBOT","100820328","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Nélida Soria","Soria Rey 3252","1989","3","15","South America","Paraguay",NA,NA,NA,NA,NA,"Caazapá","Tavai. 3 km S del Destacamento.",NA,NA,"Vahl",NA,NA,NA,"-55.2833333","-26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"358","2014-01-02 05:36:00-02","MO","MOBOT","1425248","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","D. Villarroel|L.H. Morales|R.A. Flores","Villarroel Segarra 530","2006","4","13","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Comunidad de Bella Vista, salida del sendero ecólogico del Cañadon.",NA,NA,"Vahl","Gustavo Heiden (SPF)",NA,"Florida","-63.8057111","-18.1968416","1461.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","1522916","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Michael H. Nee","Nee 40761",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,"Vahl","J. Muller (JE)",NA,"Andrés Ibáñez",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","1527450","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Michael H. Nee","Nee 46666",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","3 km (by road) NE of Abra de Quiñe",NA,NA,"Vahl","J. Müller (JE)",NA,"Manuel Maria Caballero",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2012-02-03 15:49:00-02","MO","MOBOT","1531783","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Michael H. Nee","Nee 49445","1998","5","23","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","1-2 km from the Santa Cruz-Samaipata highway, on road to antennas of Cerro Sillar. Ca. 1 km E (by air) of Bermejo.",NA,NA,"Vahl","Gustavo Heiden (SPF)",NA,"Andrés Ibáñez","-63.625","-18.1333333","1050.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"362","2012-07-07 22:31:00-03","MO","MOBOT","1534925","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Michael H. Nee","Nee 36225",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Province of Vallegrande",NA,NA,"Vahl","J. Müller (JE)",NA,"Vallegrande","-64.106944","-18.489722","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1536270","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Michael H. Nee","Nee 48706",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,"Vahl","H. Robinson",NA,NA,"-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2014-04-30 22:22:00-03","MO","MOBOT","1718052","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Israel G. Vargas C.","Vargas Caballero 2234","1997","4","9","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Potrerillos. 10-15 km al E de la ciudad de Vallegrande (camino de Vallegrande hacia El Palmar y Tierras Nuevas). Bosque natural intervenido por chacos y pastoreo de ganado. Quebradas húmedas con pino lomero (Podocarpus parlatorei) y aliso (Alnus acuminata). Laderas con vegetacion arbustiva de Baccharis dracunculifolia y Dodonea viscosa.",NA,NA,"Vahl",NA,NA,"Vallegrande","-63.93333","-18.55138","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","1814320","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11684","1976","3","31","South America","Brazil",NA,NA,NA,NA,NA,"Bahia","Ca. 5 km SE of Feira da Santana along Highway BR-324. Brushy areas.",NA,NA,"Vahl","H. Robinson",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234",NA,NA
"366","2012-02-03 13:43:00-02","MO","MOBOT","2112543","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","J.C. Catari|et al.","Catari 242","2002","2","2","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Loc Agua Rica, km. 106 carretera Santa Cruz-Samaipata, Camino Cerro Loma Larga.",NA,NA,"Vahl","Gustavo Heiden (SPF)",NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","2256928","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Pedro Acevedo-Rodríguez|et al.","Acevedo-Rodríguez 4557","1991","8","13","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Road along oil pipeline; 5.6 km from Pampa Grande, Altos de Mairana",NA,NA,"Vahl","J. Müller (JE)",NA,"Florida",NA,NA,"2060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","2266201","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Sierra de Santa Cruz",NA,NA,"Vahl","fide Foster's cards",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2009-02-05 12:08:00-02","MO","MOBOT","2266222","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Otto Buchtien","Buchtien 480","1919","1","21","South America","Bolivia",NA,NA,NA,NA,NA,"La Paz",NA,NA,NA,"Vahl","fide Foster's cards",NA,NA,"-67.65","-16.6166667","3800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","2266223","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Otto Buchtien","Buchtien 480","1913","11",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"La Paz","Tiahuanaco",NA,NA,"Vahl","fide Foster's cards",NA,NA,NA,NA,"3850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","2266224","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","R.E. Fries","Fries 1288","1902","3",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Tarija","Pinos pr. Tarija",NA,NA,"Vahl","fide Foster's cards",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","2266225","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Martín Cárdenas","Cárdenas Hermosa 220","1932","7",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Camataqui",NA,NA,"Vahl","fide Foster's cards",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","2266226","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Martín Cárdenas","Cárdenas Hermosa 219","1932","7",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Tarija","Sama",NA,NA,"Vahl","fide Foster's cards",NA,NA,"-64.91666","-21.5","3500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","2275620","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Michael H. Nee","Nee 38542","1989","12","28","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","5 km NW of Los Sitanos",NA,NA,"Vahl","J. Pruski (NY)",NA,"Vallegrande",NA,NA,"2025.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2016-11-15 05:15:00-02","MO","MOBOT","2338677","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Antonio C. Krapovickas|Aurelio Schinini|G.J. Seijo","Krapovickas 47461","1998","5","14","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy","Ruta prov. 6. 7 km NE de Aguas Blancas",NA,NA,"Vahl","Dematteis, M., //",NA,"Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2016-11-15 05:15:00-02","MO","MOBOT","2338695","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Antonio C. Krapovickas|Aurelio Schinini|G.J. Seijo","Krapovickas 47463","1998","5","14","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy","Ruta prov. 6. 7 km NE de Aguas Blancas",NA,NA,"Vahl","Dematteis, M., //",NA,"Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-04-30 04:37:00-03","MO","MOBOT","2406084","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","RODRÍGUEZ","RODRÍGUEZ 61b",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Misiones",NA,NA,NA,"Vahl","Cabrera, A. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2011-04-03 21:11:00-03","MO","MOBOT","2406100","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","A. Di Giácomo","Di Giácomo 601","2003","3","10","South America","Argentina",NA,NA,NA,NA,NA,"Formosa","Reserva El Bagual",NA,NA,"Vahl","Dematteis, M., //",NA,"Laishí","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2009-07-31 16:34:00-03","MO","MOBOT","2406123","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","F. Kurtz","Kurtz 6434",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Santa Fé","Josefina",NA,NA,"Vahl",NA,NA,"Castellanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2009-07-31 05:57:00-03","MO","MOBOT","2407662","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","José E. Montes","Montes 505","1945","1","19","South America","Argentina",NA,NA,NA,NA,NA,"Misiones","San Ignacio",NA,NA,"Vahl","Cabrera, A. L.",NA,"San Ignacio","-55.53333","-27.26666","224.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-04-30 04:37:00-03","MO","MOBOT","2429785","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","RODRÍGUEZ","RODRÍGUEZ 716","1913","1","12","South America","Argentina",NA,NA,NA,NA,NA,"Misiones","Santa Ana",NA,NA,"Vahl","Cabrera, A.",NA,"Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-10-06 18:38:00-03","MO","MOBOT","2999351","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Stephan G. Beck","Beck 21179",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca","38 km hacia Ravelo",NA,NA,"Vahl",NA,NA,"Oropeza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2008-08-07 03:32:00-03","MO","MOBOT","2999354","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","M. Kessler","Kessler 3297",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba","8 km Epizana on Cochabamba-Comarapa road",NA,NA,"Vahl",NA,NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2015-12-13 15:21:00-02","MO","MOBOT","2999359","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","J. Müller","Müller 9179",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Tarija","ca. 4 km WSW Padcaya",NA,NA,"Vahl",NA,NA,"Arce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-12-05 05:36:00-02","MO","MOBOT","3290815","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Gert G. Hatschbach|T.P. Ramamoorthy","Hatschbach 39912","1977","3","16","South America","Brazil",NA,NA,NA,NA,NA,"Paraná","Fda, 3 Capoes 9mun Guarapuava)",NA,NA,"Vahl","G. M. Barroso 78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2009-05-15 11:32:00-03","MO","MOBOT","3292397","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Pedro Jörgensen","Jörgensen 2014",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vahl","Jochen Muller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2015-12-13 15:27:00-02","MO","MOBOT","3292505","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","J. Müller","Müller 9295","2002",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Quebrada pata Coral-Abra se Vallegrande. edge of moist shrubland",NA,NA,"Vahl",NA,NA,"Vallegrande","-64.06666","-18.53333","2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2013-05-07 06:03:00-03","MO","MOBOT","3293459","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ynés Mexia","Mexia 7997","1936","4","10","South America","Chile",NA,NA,NA,NA,NA,"Magallanes","Territorio Magallanes. Last hope Inlet; Peninsula Antonio Varas; in open Nothofagua wood",NA,NA,"Vahl","Blake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-08-07 03:32:00-03","MO","MOBOT","3293521","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Martín Cárdenas|Hugh C. Cutler","Cárdenas Hermosa 7410","1942","11","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"canyon above Taquina, 12 km north of Cochabamba",NA,NA,"Vahl",NA,NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2010-01-29 20:51:00-02","MO","MOBOT","3293679","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","W.G. Herter","Herter 1689","1934",NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2016-08-04 05:18:00-03","MO","MOBOT","3460882","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Gina Castillo","Castillo 51","2005","6","9","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Bella Vista, Sendero ecoturistico Canadon. Bosque del piso inferior del Tucumano- Boliviano con Piptadenia, Eugenia, y Clethra spp.",NA,NA,"Vahl","Gustavo Heiden (SPF)",NA,"Florida","-63.6833333","-18.25","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","565706","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","J. Willian","Willian 37",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vahl","J. Müller (JE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","568654","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|P. Aquino","Zardini 28460","1991","11","4","South America","Paraguay",NA,NA,NA,NA,NA,"Central","Pindoty. Cerrado Forest.",NA,NA,"Vahl","H. Robinson (US)",NA,NA,"-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","607",NA,NA
"394","2012-02-03 11:23:00-02","MO","MOBOT","579827","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Teodoro Rojas","Rojas 5149","1927","5",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Caaguazú","Estancia Primera.",NA,NA,"Vahl","G. Heiden (USP)",NA,NA,"-55.83333","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","592191","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|E. Velázquez","Zardini 21296","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,"Cordillera","5 km SE of Emboscada on road to Nueva Colombia. On a hill. Savanna.",NA,NA,"Vahl","H. Robinson (US)",NA,NA,"-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","360",NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","592370","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|E. Velázquez","Zardini 21310","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,"Cordillera","5 km SE of Emboscada on road to Nueva Colombia. On a hill. Savanna.",NA,NA,"Vahl","H. Robinson (US)",NA,NA,"-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","360",NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","595628","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","G. Schmitt|D. Schmitt","Schmitt 121","1984","5","15","South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba","6.6 km by road, NW Lopez Mendoza, at Km 98 from Cochabamba, 3250 m. Quebrado Majón.",NA,NA,"Vahl","J. Müller (JE)",NA,"Carrasco","-65.3586111","-17.5555556","3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-9",NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","571225","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|P. Aquino","Zardini 28773","1991","11","18","South America","Paraguay",NA,NA,NA,NA,NA,"Cordillera","5 km E of Río Salado basin on road to Emboscada. Cerrado forest.",NA,NA,"Vahl","H. Robinson (US)",NA,NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","616",NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","596581","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini","Zardini 5080","1988","6","25","South America","Paraguay",NA,NA,NA,NA,NA,"Cordillera","Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.",NA,NA,"Vahl","G. Nesom (TEX)",NA,NA,"-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-34",NA,NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","597894","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|P. Aquino","Zardini 32105","1992","6","17","South America","Paraguay",NA,NA,NA,NA,NA,"Central","Estero del Ypoá Pindoty. Cerrado forest on top of Meseta.",NA,NA,"Vahl","H. Robinson (US)",NA,NA,"-57.51666","-25.61666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","691",NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","598370","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|Leongino Guerrero","Zardini 32143","1992","6","17","South America","Paraguay",NA,NA,NA,NA,NA,"Central","Estero del Ypoá. Lomas Valentinas. Cerrado forest on top of Meseta.",NA,NA,"Vahl","H. Robinson (US)",NA,NA,"-57.53333","-25.58333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","692",NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","598895","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|C. Velázquez","Zardini 28061","1991","6","27","South America","Paraguay",NA,NA,NA,NA,NA,"Central","Lake Ypoá, peninsula south of Pindoty, along eastern coast on Lake Yabeby. Inundated savanna with patches of trees.",NA,NA,"Vahl","Harold Robinson (US)",NA,NA,"-57.48333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","598",NA,NA
