"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus","sex"
"101","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","49640",NA,"Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","M.B.R. Caruzo/29-09-2016","F.A.R. Matos; S. Misturaneto, M. P. Carrafa","161",NA,"Brasil",NA,"Interior da mata, 4m de alt., botões albo, com flores brancas","MBML049640","MBML049640","2008","02","23","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, Hotel Eco da Floresta","-41.08675","-20.369472",NA,NA,NA,NA,NA,NA,"41W5'12,3","20S22'10,1",NA,NA,NA,NA,NA,NA,NA
"102","2021-01-09 21:48:28-03","UNICENTRO","HUCO","2238","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Ivanauskas, N.M.","Esteves, R.; et al.; et al.","314",NA,"Brasil",NA,"Permuta SPSF, 40007; Arbóreo, 12 m, flor seca; DESC: Arbóreo, 12 m, flor seca","HUCO002238",NA,"2008","03","27","São Paulo","São Paulo","Parque Estadual do Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2008","05",NA,NA,"20",NA,NA,NA,NA,NA,NA
"103","2020-06-15 15:30:26-03","UNESP-RC","HRCB","18388","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, M.B.R.","Baitello, J.B.","638",NA,"Brasil",NA,"Árvore de 8m de altura, flores brancas discolores, face abaxial prateada",NA,NA,"1994","03","31","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-11-24 14:10:39-02","UFLA","ESAL","248","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","F. C. Hoehne","Hoehne, FC","31.388",NA,"Brasil",NA,"arbusto; ; alva;",NA,NA,NA,NA,NA,"São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2017-11-24 14:10:39-02","UFLA","ESAL","17270","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Carvalho, DA","s.n.",NA,"Brasil",NA,"árvore; 8,0m; ;; floresta",NA,NA,NA,NA,NA,"Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363","1","1","35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-05-09 11:05:26-03","UFLA","ESAL","16241","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, MBR","Oliveira Filho, AT; et al.","s.n.",NA,"Brasil",NA,"árvore; 6.00m; ;; floresta",NA,NA,NA,NA,NA,"Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605","1","1","21143","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-03 13:56:13-03","UFF","NIT","NIT576","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"C. Pardo","2234",NA,"Brasil",NA,NA,"NIT00000575",NA,"2010","04","28","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-25 10:11:54-03","CVRD","CVRD","5153","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Letícia R. Lima","Folli, D.A.","2516","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Capichingui ferrugem","CVRD005153",NA,"1995","01","31","ES","Venda Nova do Imigrante","Ao lado da casa, na chapada.","-41.1347007751465","-20.3397006988525",NA,NA,"15909","auto","2008","05",NA,NA,"14","Magnoliopsida",NA,NA,NA,NA,NA
"109","2016-01-25 13:36:33-02","CPQBA","CPMA","1158","S","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Narciso",NA,NA,"Brasil",NA,"somente no herbário",NA,NA,"1983","07","29","São Paulo","Paulínia",NA,"-47.154167","-22.761111",NA,NA,NA,NA,NA,NA,"47º 09' 15 W","22º 45' 40 S",NA,"Magnoliopsida","CPQBA 743",NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","2857622","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"F. C. Hoehne","s.n.","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248757","US01248757_01","1933","12","26","Sao Paulo",NA,"Parque do Estado e Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","3313977","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"L. R. Landrum","4203","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248755","US01248755_01","1982","1","27","Rio de Janeiro",NA,"Teresopolis, Poae section of Teresopolis. Hills with secondary vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2934234","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"W. Anderson, M. Stieber & J. H. Kirkbride","35686","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248758","US01248758_01","1972","2","9","Minas Gerais",NA,"Serra do Espinhaco. South-eastern drainage of Pico de Itambe, about 5km directly west and north of Santo Antonio de Itambe",NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","1618042","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Y. Mexia","5237","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248754","US01248754_01","1930","10","29","Minas Gerais",NA,"Vicosa, Road to Sao Miguel, on slope near km. 5 at border of forest.",NA,NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","289458","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"E. Warming","s.n.","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248756","US01248756_01",NA,NA,NA,"Minas Gerais",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","1617912","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Y. Mexia","4563","South America - Neotropics","Brazil",NA,"Transcribed by digital volunteers","US01248753","US01248753_01","1930","4","4","Minas Gerais",NA,"Vicosa, Road to Sao Miguel, just beyond km. 4, in cut-over woods on slope.",NA,NA,"690",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"116","2020-09-02 16:24:37-03","Cenargen","CEN","102288","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"A.T. Oliveira Filho",NA,NA,"Brasil","Exsicatas","Doação Herbário - ESAL - Depto. Biologia /UFLA - Lavras - MG","CEN00102288","CEN00102288","2000","09","09","MG","CARRANCAS","Chapada das Perdizes","-44.6425018310547","-21.4874992370605","1500","1500","21143","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"117","2021-03-15 18:27:04-03","USP","SPF","81114","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Anônimo","Pessoa, SVA","550",NA,"Brasil",NA,"Árvore 10 m de alt., heliófila, folhas verdes na face ventral e dorsal prateada com pontuações amarronzadas, flores alvas, estames alvos, botões florais verde-claros, frutos imaturos verde-claros com pontuações amarronzadas.","SPF00081114","SPF00081114","1991","01","16","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Estrada, entre Hotel Fazenda São João; entre a porteira do Sítio Baccus.","-42.05","-22",NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 18:27:04-03","USP","SPF","81119","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Anônimo","Nadruz, MA","516",NA,"Brasil",NA,"Árvore com 8 m de alt. Folhas fortemente discolores com pontos ferrugíneos na face inferior. Botões creme.","SPF00081119","SPF00081119","1989","12","27","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Estrada para Hotel Fazenda São João.","-42.05","-22","1200","1200",NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:20:02-03","USP","SPF","205405","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, MBR","Brade, AC","16487",NA,"Brasil",NA,NA,"SPF00205405","SPF00205405","1940","07","26","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"2010","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 18:27:04-03","USP","SPF","168800","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I; Caruzo, MBR","Caruzo, MBR","81",NA,"Brasil",NA,"Núcleo Cunha-Indaiá. Trilha do Rio Bonito. Flores ombrófila, beira de mata.; Árvore ca. 8 m alt., látex avermelhado; ramos fortemente sulcados, tetragonais, indumento lepidoto; flores femininas castanhas; frutos verdes, indumento cas","SPF00168800","SPF00168800","2004","11","30","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 18:27:04-03","USP","SPF","99613","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Lima, LR","Baitello, JB","638",NA,"Brasil",NA,"Árvore de 8 m de alt., flores brancas, discolores, face abaxial prateada.","SPF00099613","SPF00099613","1994","03","31","São Paulo","Cunha","Parque Estadual da Serra do Mar, Ao longo Rio Paraíbuna.","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto","2003","06",NA,NA,"27",NA,NA,NA,NA,NA,NA
"122","2021-03-15 18:27:04-03","USP","SPF","99435","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Berry, PE","Rossi, L","1577",NA,"Brasil",NA,"Sítio do Sr. Sebastião Arantes - Grotão de mata úmida, provavelmente remanescente.; Árvore ca. 10,0 m alt., copa piramidal, caule com cristas salientes, formando quadrados; folhas discolores, prateadas na face abaxial, com tricomas","SPF00099435","SPF00099435","1994","07","18","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,"30784","auto","2002","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:27:04-03","USP","SPF","105360","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Silva, JS","285",NA,"Brasil",NA,"Arbusto ca. 3 m de alt., flores branco amareladas e fruto cinza, área 10.","SPF00105360","SPF00105360","1974","04","16","São Paulo","São Paulo","Jardim Botânico de São Paulo, Nativa do Jardim Botânico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1989","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:20:02-03","USP","SPF","83197","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Hoehne, FC","Hoehne, FC","s.n.",NA,"Brasil",NA,NA,"SPF00083197","SPF00083197","1933","12","26","São Paulo","São Paulo","Jardim Botânico de São Paulo, Parque do Estado e Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-04-30 11:08:19-03","FSL","HFSL","5202","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Coimbra, J.S.R.","01","Southern America","Brasil",NA,"Arbóreo; folhas cardiformes, alternas, pecioladas. ; DE",NA,NA,"2007","03","16","Rondônia","Porto Velho","Bairro Triângulo","-63.9039","-8.76194",NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:30:52-03","UEFS","HUEFS","57075","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","A.P.S.Gomes et al.","Nascimento, L.M.","473",NA,"Brasil",NA,"Mata estacional.","HUEFS0057075","HUEFS0057075","2001","01","15","Pernambuco","Brejo da Madre de Deus","Mata do Bituri, trilha da mata.","-36.383333","-8.2075","922","1030",NA,NA,"2008","11","36W23'0''","8S12'27''",NA,"Rosanae",NA,NA,NA,NA,NA
"127","2019-10-07 09:30:52-03","UEFS","HUEFS","57491","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","A.P.S.Gomes et al.","Nascimento, L.M.","362",NA,"Brasil",NA,"Mata estacional.","HUEFS0057491","HUEFS0057491","2000","03","28","Pernambuco","Brejo da Madre de Deus","Mata do Bituri.","-36.383333","-8.2075","920","1030",NA,NA,"2008","11","36W23'0''","8S12'27''",NA,"Rosanae",NA,NA,NA,NA,NA
"128","2019-10-07 09:30:52-03","UEFS","HUEFS","78775","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","M.Eiterer","Eiterer, M.","22254a",NA,"Brasil",NA,NA,"HUEFS0078775","HUEFS0078775","1993","01","22","Minas Gerais","Conceição do Ibitipoca","Parque Estadual Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"129","2018-04-04 16:32:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,"RRC ID Flag","Y. Mexía","4563","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","4563",NA,NA,NA,NA
"130","2019-07-09 13:24:19-03","F","FMNH-SEEDPLANTS","V0192767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,"RRC ID Flag","A. Glaziou","16341","South America","Brazil",NA,NA,"V0192767F","V0192767F_01 V0192767F_02",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","16341",NA,NA,NA,NA
"131","2019-07-09 13:27:38-03","F","FMNH-SEEDPLANTS","V0192768F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,NA,"Y. Mexía","4563","South America","Brazil",NA,NA,"V0192768F","V0192768F_01","1930","4",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"132","2019-07-09 13:27:38-03","F","FMNH-SEEDPLANTS","V0192769F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,NA,"Y. Mexía","5237","South America","Brazil",NA,NA,"V0192769F","V0192769F_01","1930","10","29",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"133","2019-07-09 13:27:38-03","F","FMNH-SEEDPLANTS","V0192770F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,NA,"Y. Mexía","4563","South America","Brazil",NA,NA,"V0192770F","V0192770F_01","1930","4","4",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"134","2020-10-14 16:35:23-03","UFVJM","HDJF","7811","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Paixão, FA","98P91","Southern America","Brasil",NA,NA,"HDJF007811","HDJF007811_01","2019","07","14","Espírito Santo","Colatina","Rio Doce, Margem Direita","-40.721556","-19.5365","160","160",NA,NA,NA,NA,"-40.721556","-19.5365",NA,NA,NA,NA,NA,NA,NA
"135","2020-07-23 12:06:08-03","CEPLAC","CEPEC","50962","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,"I. Cordeiro","A. F. Silva","1347",NA,"Brasil",NA,NA,NA,NA,"1986","01","09","São Paulo","SÃO JOSÉ DOS CAMPOS","Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,NA,NA,NA,NA,NA,"45W56'15","23S4'30",NA,NA,NA,NA,"28/02/1994",NA,NA
"136","2020-07-23 12:06:08-03","CEPLAC","CEPEC","51149","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,"P. E. Berry","A. F. Silva","379",NA,"Brasil",NA,NA,NA,NA,"1986","01","13","São Paulo","SÃO JOSÉ DOS CAMPOS","Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,NA,NA,NA,NA,NA,"45W56'15","23S4'30",NA,NA,NA,NA,"28/02/2004",NA,NA
"137","2020-07-23 12:06:08-03","CEPLAC","CEPEC","65938","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,"I. Cordeiro","J. de S. Silva","285",NA,"Brasil",NA,NA,NA,NA,"1974","04","16","São Paulo","SÃO PAULO","Jardim Botanico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1989",NA,NA
"138","2020-11-12 17:01:03-03","UEL","FUEL","38557","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Caruzo, MBR","Barreto, KD; Fernandes, GD; Gouveia, J","2843",NA,"Brasil",NA,NA,"OK",NA,"1994","08","10","São Paulo","São Pedro","Alto da Serra, Seminário dos Padres, Seminário dos Padres","-47.920778","-22.499917",NA,NA,NA,NA,"2004","03","-47.920778","-22.499917",NA,NA,NA,NA,NA,NA,NA
"139","2020-11-12 17:01:03-03","UEL","FUEL","13674","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Bernacci, LC","25853",NA,"Brasil",NA,NA,"OK",NA,"1990","12","04","São Paulo","Campinas","Fazenda Sao Vicente, Bordo da mata.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-12 17:01:03-03","UEL","FUEL","13781","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Bernacci, LC","24446",NA,"Brasil",NA,NA,"OK",NA,"1989","11","08","São Paulo","Campinas","Fazenda Sao Vicente. Mata, Mata.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-12 17:01:03-03","UEL","FUEL","25499","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Silva, JS","285",NA,"Brasil",NA,NA,"OK",NA,"1974","04","16","São Paulo","São Paulo","Jardim Botânico e Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 14:57:40-03","UnB","UB","150667","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Cordeiro, I","Anderson, WR","35686","Southern America","Brasil",NA,"Slender tree 4m tall, leaning on other trees; flowers white.; Hillsides with second growth forest ans bracken-covered campo, sloping down to river with blocky sandstone and sandy soil.",NA,NA,"1972","02","09","Minas Gerais","Serra do Espinhaço","South-eastern drainage of Pico do Itambé, about 5km directly west and north of Santo Antônio de Itambé; elev. 950m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 14:57:40-03","UnB","UB","150666","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","Eiterer, M","Eiterer, M","26351","Southern America","Brasil",NA,"Árvore, 5m alt. Flores brancas, folha verde na face adaxial e claro na face abaxial; periodo de vida curto. Abundante. Espécie pioneira.; Mata secundária.",NA,NA,"1993","01","22","Minas Gerais","Juiz de Fora","Camous da UFJF - Estrada de terra que liga ao Dom Orione (Parcelal).","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-27 11:33:32-03","UFU","HUFU","79796","S","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Ferreira, L.C.; Dias, A.G.","45",NA,"Brasil",NA,"Arvoreta de 1,5 m de altura. Sépala verde, estames brancos.; Mata de Galeria.","HUFU00077476",NA,"2018","12","05","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado, Estrada de acesso ao Rio Araguari.","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 15:44:37-03","IF","SPSF","07221","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,NA,"M.Koscinski","139","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"146","2021-03-04 15:44:37-03","IF","SPSF","00559","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,NA,"M.Koscinski",NA,"América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1936","01","02","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"147","2021-03-04 15:44:37-03","IF","SPSF","40007","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","N.M.Ivanaukas","R.Esteves & R.C.Sousa & J.T.Lira","314","América do Sul","Brasil",NA,"COLETA: Árvore, 12m. Flores secas. Frutos jovens. Verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"2008","03","27","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.453056","981","981",NA,NA,"2008","05",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA,NA
"148","2021-03-04 15:44:37-03","IF","SPSF","17090","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris",NA,NA,"J.B.Baitello","638","América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","03","31","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"149","2021-03-04 15:44:37-03","IF","SPSF","07020","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.","I.Cordeiro","S.Honda & R.J.F. Garcia & G.M.P.Ferreira",NA,"América do Sul","Brasil",NA,"COLETA: Arvoreta 5m altura e 6cm ao nível do DAP; flores brancas.; GEOGRAFIA: Mata da AMBEV.&nf;Vistoria conjunta com o IBAMA.;",NA,NA,"2008","04","11","SP","Guarulhos","serra do Itaberaba","-46.5299987792969","-23.4599990844727",NA,NA,"26398","auto","2008","05",NA,NA,"27","Magnoliopsida",NA,NA,NA,NA,NA
"150","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Peckolt, T","s.n.","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro","Cantagalo","ad Canta Gallo.","-42.3681","-21.9811",NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 16:27:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Glaziou, AFM","1609","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Rio de Janeiro",NA,"Habitat in montibus Serra dos Orgâos prov. Rio de Janeiro.","-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:09:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Croton","salutaris","Croton salutaris","Casar.",NA,"Saint-Hilaire, AFCP","591","Southern America","Brazil",NA,NA,NA,"P11P2N0026",NA,NA,NA,"Minas Gerais",NA,"in prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
