"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem","sex"
"99","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234643","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Glaziou, A.",NA,NA,"Brasil","Quinta.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234643' target='other'> <mi>dwc_moreinfo</mi></a>","P05234643","P05234643_01",NA,"1892","10","22","Rio de Janeiro",NA,NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,NA,NA,NA,"20322",NA,NA,NA,NA
"100","2015-09-04 20:33:29-03","MNHN","RECOLNAT_MNHN_P","P05234647","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Hatschbach, G.",NA,NA,"Brasil","Rio do Cedro.","-48.3288993835449","-25.3066997528076","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05234647' target='other'> <mi>dwc_moreinfo</mi></a>","P05234647","P05234647_01",NA,"1968","3","7","Paraná",NA,NA,"Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,"18669",NA,NA,NA,NA
"101","2015-11-07 06:26:04-02","MNHN","RECOLNAT_MNHN_P","P01902374","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata grandifolia","O.Berg","isotype","Riedel, L.",NA,NA,"Brésil","s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902374' target='other'> <mi>dwc_moreinfo</mi></a>","P01902374","P01902374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA,NA
"102","2020-12-11 11:39:10-03","UFMG","BHCB","101563","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","SpringexMart.",NA,"Braga, JMA; et al.","s.n.","Southern America","Brasil","Parque Nacional de Itatiaia, Microparcela B","-44.5633010864258","-22.4960994720459",NA,NA,"BHCB006590","BHCB006590",NA,"1995","11","08","Rio de Janeiro",NA,NA,"Itatiaia",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:39:12-03","UFMG","BHCB","43560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:39:12-03","UFMG","BHCB","50447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,NA,"s.n.","Southern America","Brasil","Parque Estadual das Fontes do Ipiranga, Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,"Árvore da mata; flores brancas.","BHCB010365","BHCB010365",NA,"1933","01","30","São Paulo",NA,NA,"São Paulo","1999","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:39:12-03","UFMG","BHCB","97325","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Zipparro, VB","1841","Southern America","Brasil","Parque Intervales - Base Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore com cerca 8m de altura; presença de botões de coloração creme.",NA,NA,NA,"2000","01","11","São Paulo",NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:39:12-03","UFMG","BHCB","97323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Guilherme, FAG","201","Southern America","Brasil","Parque Intervales - Base Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore, aprox. 8,5m, frutos verdes.",NA,NA,NA,"2000","10","12","São Paulo",NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:20:40-03","UFPR","UPCB","32193","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Silva, S.M.",NA,NA,"Brasil","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,"Árvore de 4,5m, PB = 12cm, com botões brancos, em floresta paludosa da planície litorânea..",NA,NA,"Sobral, M.","1996","01","29","Paraná",NA,NA,"Paranaguá","2002","24916","auto","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:20:40-03","UFPR","UPCB","22351","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Jaster, C.B.",NA,NA,"Brasil","Ilha do Superagui","-48.3288993835449","-25.3066997528076",NA,"Árvore em floresta semi-inundada, próximo a rio, ca. 2200m do mar..",NA,NA,"Sobral, M.","1993","05","11","Paraná",NA,NA,"Guaraqueçaba","2002","37295","auto","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:20:40-03","UFPR","UPCB","41740","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Canha, A.M.",NA,NA,"Brasil","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,"Árvore 8m, com fruto, situada em terreno periodicamente inundado na planície costeira..","UPCB0030519","UPCB0030519","Sobral, M.","1999","01","24","Santa Catarina",NA,NA,"Itapoá","2000","18121","auto","01","13",NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3189747","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Lam.",NA,"Gert G. Hatschbach","Hatschbach 18669","South America","Brazil","Rio do Cedo Mun. Guaraquecaba.",NA,NA,NA,NA,NA,NA,"D. Legrand","1968",NA,NA,"Paraná","30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2014-01-07 10:42:00-02","MO","MOBOT","3189804","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Lam.",NA,"J. Almeida","Almeida 1268","South America","Brazil","Fb-Estrada do Corcovado Sumare, altura.",NA,NA,NA,NA,NA,NA,"E.F. Guimaraes, C.L.F. Ichaso","1972","10","22","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3190265","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Lam.",NA,"* MONSLAVE","MONSLAVE 874","South America","Colombia","Bajo Calima; ConcesionPulpapael/Buenaventura. Suelos deficientes en nutrientes principalmente en P, Ca, K, mg, Cu, B, Mn, Zn y un alto porcentaje de saturacion de Al.","-77","3.91666",NA,NA,NA,NA,NA,"1985","11","16","Valle del Cauca","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2014-01-07 10:37:00-02","MO","MOBOT","3190423","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Lam.",NA,"* ALMEDIA","ALMEDIA 1251","South America","Brazil","Estrada Vista Chinesa.",NA,NA,NA,NA,NA,NA,NA,"1972","2","23","Rio de Janeiro","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2019-02-19 04:30:00-03","MO","MOBOT","1938018","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.","Isotype","C.F.P. Martius","Martius 43","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2009-07-09 17:05:00-03","MO","MOBOT","2483400","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Gert G. Hatschbach","Hatschbach 18146","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","307932","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58828","South America","Brazil","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1","-46.93333","-24.25",NA,NA,NA,NA,"F. F. Mazine, May/","1987","9","2","São Paulo","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-194",NA,"3",NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","307990","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58871","South America","Brazil","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 2","-46.93333","-24.25",NA,NA,NA,NA,"F. F. Mazine, May/","1987","9","3","São Paulo","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-198",NA,"3",NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3187787","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Gert G. Hatschbach","Hatschbach 18669","South America","Brazil","Rio do Cedro. Mun. Guaraquebra.",NA,NA,NA,NA,NA,NA,"F. F. Mazine, May","1968",NA,NA,"Paraná","30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3424987","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrtus","subglomerata","Myrtus subglomerata","Kuntze","Type","Otto Kuntze","Kuntze s.n.","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,"Santa Cruz","200.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","11018",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"L. D. Thomaz","1459",NA,"Brasil","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Não amostrada, dentro da percela 62 - Area 2, 8m de altura, frutos verdes.","MBML011018","MBML011018","M. Sobral/1995","1993","07","21","Espírito Santo",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"121","2021-03-04 11:05:52-03","UFRB","HURB","14429","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Victor Jr., V.","1322",NA,"Brasil","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014429",NA,NA,"2013","01","15","Bahia",NA,NA,"Ibirapitanga",NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-04 11:05:52-03","UFRB","HURB","14430","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Victor Jr., V.","1141",NA,"Brasil","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014430",NA,NA,"2013","01","11","Bahia",NA,NA,"Ibirapitanga",NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-04 11:05:52-03","UFRB","HURB","14431","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Victor Jr., V.","379",NA,"Brasil","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014431",NA,NA,"2013","01","09","Bahia",NA,NA,"Ibirapitanga",NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-18 11:49:54-03","UERJ","HRJ","12398","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"L. P. G. Rosa; #?#W Silva, C.L. Oliveira","s.n.",NA,"Brasil","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012605",NA,"M.C. Souza","2011","12","11","Rio de Janeiro","565","565","Angra dos Reis",NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","3217381","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"G. Hatschbach","33406","South America - Neotropics","Brazil","Cab. Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,"US01898032","US01898032_01 US01898032_02",NA,"1973","11","19","Paraná",NA,NA,"Antonina",NA,"38300","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","3339639","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"H. S. Irwin","48804","South America - Neotropics","Brazil","Summit of Mt. Tipac","-51.32","-3.6",NA,NA,"US01898037","US01898037_01 US01898037_02",NA,"1960","10","18","Amapá","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","1124124","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"A. F. M. Glaziou","11999","South America - Neotropics","Brazil",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"US01898039","US01898039_01 US01898039_02",NA,"1880","2","2","Rio de Janeiro",NA,NA,"Petrópolis",NA,"36524","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2949713","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"D. Sucre","8217","South America - Neotropics","Brazil","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"US01898035","US01898035_01 US01898035_02",NA,"1972","1","6","Rio de Janeiro",NA,NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","704833","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"H. M. Curran","4","South America - Neotropics","Brazil","Forests of Rio Grongogy",NA,NA,NA,NA,"US01898038","US01898038_01 US01898038_02",NA,"1915","10","1","Bahia","100","500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","701904","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"O. Kuntze","s.n.","South America - Neotropics","Bolivia","Velasco.",NA,NA,NA,NA,"US03054622",NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2770360","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"J. Almeida","1268","South America - Neotropics","Brazil","Estrada do Corcovado Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,"US01898033","US01898033_01 US01898033_02",NA,"1972","11","23","Rio de Janeiro","530",NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2770357","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"J. Almeida",NA,"South America - Neotropics","Brazil","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,"US01898034","US01898034_01 US01898034_02",NA,"1972","2","23","Rio de Janeiro","430",NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2688864","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Koord. & Valeton",NA,"G. Hatschbach","18669","South America - Neotropics","Brazil","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"US01898036","US01898036_01 US01898036_02",NA,"1968","3","7","Paraná","30","50","Guaraqueçaba",NA,"37295","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","3710766","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"C. Baez, T. Lima & P. Rosa","513","South America - Neotropics","Brazil","Parque Nacional da Tijuca. Trilha Cova da Onça.","-43.2853","-22.9564",NA,NA,"US03055310","US03055310_01",NA,NA,NA,NA,"Rio de Janeiro","465",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"135","2019-11-13 11:26:43-03","USP","SPF","19374","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.",NA,"Hatschbach, G","18669",NA,"Brasil",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"SPF00019374",NA,"Legrand, D","1968","03","07","Paraná","30","50","Guaraqueçaba",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:26:47-03","USP","SPF","204261","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Braga, JMA","3089",NA,"Brasil","Parque Nacional do Itatiaia","-44.566667","-22.25",NA,NA,"SPF00204261",NA,"Sobral, M","1995","12","07","Rio de Janeiro","1200","1200","Itatiaia","2004",NA,NA,NA,NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA
"137","2019-11-13 11:26:47-03","USP","SPF","85730","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Sem coletor","s.n.",NA,"Brasil","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00085730",NA,"Mazine, FF",NA,NA,NA,"São Paulo",NA,NA,"São Paulo","2003","53584","auto","10","08",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:26:47-03","USP","SPF","98482","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Damasceno Jr, GA","29353",NA,"Brasil",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"SPF00098482",NA,"Mazine, FF","1993","11","12","São Paulo",NA,NA,"Ubatuba","2003","34265","auto","10","08",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:35:19-03","UEFS","HUEFS","87462","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.","Tipo","Martius, K.F.P.von","43",NA,"Brasil","Monte Corcovado.",NA,NA,NA,NA,"HUEFS0087462",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:35:19-03","UEFS","HUEFS","87463","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","glomerata","Eugenia glomerata","Spring ex Mart.","Tipo","Martius, K.F.P.von","43",NA,"Brasil","In Monte Corcovado.",NA,NA,NA,NA,"HUEFS0087463",NA,NA,"1837",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:35:20-03","UEFS","HUEFS","174946","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"Braga, J.M.A.","3089",NA,"Brasil","Parque Nacional de Itatiaia. Trilha do hotel Simon para o Três Picos.","-44.75","-22.466667",NA,"Orla de Mata Densa.","HUEFS0174946","HUEFS0174946",NA,"1995","12","07","Rio de Janeiro","1200","1200","Itatiaia",NA,NA,NA,NA,NA,"Rosanae","44W45'0''","22S28'0''",NA,NA,NA,NA,NA
"142","2019-10-07 09:35:50-03","UEFS","HUEFS","87332","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrtus","subglomerata","Myrtus subglomerata var. grandifolia","Kuntze","Tipo","Kuntze, O.","92",NA,"Bolívia","Velasco.",NA,NA,NA,NA,"HUEFS0087332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"var. grandifolia",NA,NA,NA
"143","2019-09-04 18:35:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,"Type [status unknown]",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"144","2015-03-07 08:58:53-03","F","FMNH-SEEDPLANTS","V0108715F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0108715F","V0108715F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"145","2015-03-07 08:58:53-03","F","FMNH-SEEDPLANTS","V0108716F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0108716F","V0108716F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"146","2015-03-07 08:58:53-03","F","FMNH-SEEDPLANTS","V0108717F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0108717F","V0108717F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"147","2015-03-07 08:58:54-03","F","FMNH-SEEDPLANTS","V0108718F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0108718F","V0108718F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"148","2015-03-07 08:59:06-03","F","FMNH-SEEDPLANTS","V0109099F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0109099F","V0109099F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"149","2018-05-14 16:39:27-03","F","FMNH-SEEDPLANTS","V0348956F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","neoglomerata","Eugenia neoglomerata",NA,NA,"C. Angeli","77","South America","Brazil",NA,"-42.5","-22",NA,NA,"V0348956F","V0348956F_01 V0348956F_02","RRC ID Flag","1960","3","3","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"77",NA,NA,NA,NA
"150","2019-01-25 15:35:33-02","IAC","IAC","40249","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan","3028",NA,"Brasil","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509",NA,NA,NA,NA,"M.E.G. Sobral","2001","02","06","São Paulo",NA,NA,"Ibiúna","2002",NA,NA,"12","18",NA,"-47.072921","-23.715509",NA,NA,NA,NA,NA
"151","2020-11-23 11:39:08-03","IAC","IAC","48349","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","neoglomerata","Eugenia neoglomerata","Sobral",NA,"R.B. Torres; J.F. Benedito & A.P. Mendonça","1821",NA,"Brasil","IAC, Estação Experimental, ao lado das residências","-47.8825","-24.608333",NA,NA,NA,NA,"M.E.G. Sobral","2006","11","28","São Paulo",NA,NA,"Pariquera-Açu","2007",NA,NA,"05","17",NA,"-47.882500","-24.608333",NA,NA,NA,NA,NA
"152","2020-07-23 12:15:44-03","CEPLAC","CEPEC","146761","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","glomerata","Eugenia glomerata",NA,NA,"J. M. A. Braga",NA,NA,"Brasil",NA,"-44.5633010864258","-22.4960994720459",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"ITATIAIA",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
