"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"44","2020-11-04 10:56:09-03","ESALQ","ESA","141939","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Antonio, P.E.","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2324.0","2015","11","29",NA,"Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Transição entre campo de altitude e floresta - Beira da estrada.","-44.7131004333496","-23.2178001403809",NA,"Subarbusto com 1,5m de alt. Flores alvas, frutos imaturos verdes, maduros pretos.","ESA141939",NA,NA,NA,"34470","auto","2016","02",NA,"02",NA,NA,NA,NA,NA,NA
"45","2021-01-14 15:31:36-03","MN","R","10068","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Glaziou, A.F.M.; Netto, L.S.M. & Schwacke, C.A.W.","584","1881","09",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010068","R000010068_001 R000010068_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-08-27 13:31:06-03","IAP","PACA-AGP","69694","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","A. C. Brade","Hatschbach, G.","4067","1957","08","25",NA,"Brasil","PR","Campina Grande do Sul","Alto da Serra","-49.0553016662598","-25.3055992126465",NA,"arbusto 2 m - anteras alvas da mata Hábito: arbusto","PACA069694",NA,NA,NA,"55154","auto","1958",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"47","2019-08-27 13:31:06-03","IAP","PACA-AGP","77820","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"T.S. Pereira et alii",NA,"1991","11","13",NA,"Brasil","RJ","Nova Friburgo","Reserva ecológica municipal de Macaé de Cima - Picada p/ da parcela 1, trecho paralelo ao rio das Flores","-42.5311012268066","-22.2819004058838",NA,"Arbusto 2 m alt., folhas discolores, inflorescência argentea, anteras brancas e amarelas","PACA077820",NA,NA,NA,"33190","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"48","2019-11-21 14:39:30-03","UFJF","CESJ","62514","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","D.S. Santiago","D.S. Santiago; L. Menini Neto; S.G. Furtado","491","2013","03","29","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária, próximo a antiga estrada para Alagoa.","-44.8899993896484","-21.9589004516602",NA,"Árvore, ca. 3 m, fruto maduro negro.","CESJ062514",NA,NA,NA,"29865","auto","2013","08",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-07 11:46:05-03","UFMS","CGMS","66477","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","C.M.F. Souza; R. Goldenberg","R. Braga","4","1954","08","18",NA,"Brasil","Paraná","Piraquara","Mananciais das águas de Piraquara, Serra do Mar.","-49.0633010864258","-25.4416999816895",NA,"Coordenadas geográficas: -25.4416999816895 -49.0633010864258","CGMS1099438",NA,NA,NA,"12577","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:34:16-03","UNICAMP","UEC","169402","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9770","2009","03","10",NA,"Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos.&nf;Trail to Pedra do Sino.","-43.044222","-22.757722",NA,"Shrub to 1,5 m tall. Mature berries purplish black. Persistent calyx lobes red. Uncommon.; Mata atlântica vegetation.","UEC063109","UEC063109","1626","2000",NA,NA,NA,NA,NA,NA,"-43.044222","-22.757722",NA,NA,NA,NA
"51","2021-03-01 16:34:16-03","UNICAMP","UEC","83620","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Pereira, TS; et al.","s.n.","1991","11","13",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva ecológica Municipal de Macaé de Cima, Picada p/ a parcela I, trecho paralelo ao rio das flores.","-42.5","-22.55",NA,"Umbrofila, arbusto 2m de alt., folhas discolores, inflorescência argentea, anteras brancas e amarelas.","UEC022472","UEC022472",NA,NA,NA,NA,NA,NA,NA,NA,"-42.5","-22.55",NA,NA,NA,NA
"52","2019-08-20 10:18:37-03","UNICAMP","UEC","124444","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Meireles, LD","856","2002","01","09",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,"Arbusto, 40cm, ramos com tricomas avermelhados, flores brancas, lascínios do cálice avermelhado no fruto.","UEC038746","UEC038746",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:18:37-03","UNICAMP","UEC","79581","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Marcos, GP","16","1995","11","25",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Pico do Selado","-46.1446990966797","-22.7553005218506",NA,"Arbóreo.","UEC038745","UEC038745",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:34:16-03","UNICAMP","UEC","109638","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Goldenberg, R","Anderson, LO; Amaral, MCE; Bittrich, V; Aona, LYS; Mendonça, TG; Faria, AD","110","1999","10","12",NA,"Brazil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão, Parque dos Lagos, Sáo Bento do Sapucaí, subindo 9km na trilha em direção ao charco, área de mata alagada.","-45.5900001525879","-22.7299995422363",NA,"Flores alvas.; Mata alagada.","UEC070026","UEC070026",NA,NA,"21048","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:10:32-03","UFES","VIES","21439","S","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Lage, C.","271","2011","10","29",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021439","VIES021439","1","1","32198","auto","2013","07",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-06 19:29:55-03","UFES","VIES","28694","S","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.",NA,"Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.","4602","2018","07","28",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-40.9825","-20.484444",NA,NA,"VIES028694","VIES028694","1040","1040",NA,NA,NA,NA,NA,NA,"40º58'57''W","20º29'4''S",NA,NA,NA,NA
"57","2020-04-27 16:10:32-03","UFES","VIES","34225","S","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","R. Goldenberg","Araújo, E.A.","20","2015","01","20",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Trilha principal antes entrada P2. Parque Nacional do Caparaó","-41.745","-20.490833",NA,NA,"VIES034225","VIES034225",NA,NA,NA,NA,"2016","02",NA,NA,"41º44'42''W","20º29'27''S",NA,NA,NA,NA
"58","2019-12-06 19:29:55-03","UFES","VIES","36353","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Assis, A.M.; Cribari, R.S.; Santos, R.","4686","2018","10","01",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-41.005","-20.504444",NA,NA,"VIES036353","VIES036353","1090","1090",NA,NA,NA,NA,NA,NA,"41º0'18''W","20º30'16''S",NA,NA,NA,NA
"59","2019-12-06 19:29:55-03","UFES","VIES","45115","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Assis, A.M.; Cribari, R.S.; Santos, R.","4686","2018","10","01",NA,"Brasil","Espírito Santo","Vargem Alta","RPPN Águia Branca.","-41.005","-20.504444",NA,NA,"VIES045115","VIES045115","1090","1090",NA,NA,NA,NA,NA,NA,"41º0'18''W","20º30'16''S",NA,NA,NA,NA
"60","2019-06-27 10:25:38-03","UFES","VIES","33521","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Zorzanelli, J.P.F.","878","2013","11","25",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES033521","VIES033521","1232","1232","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-06-27 10:25:38-03","UFES","VIES","36355","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Assis, A.M.; Cribari, R.S.; Santos, R.","4690","2018","10","01",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-41.0069007873535","-20.6714000701904",NA,NA,"VIES036355","VIES036355","1020","1020","27188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-17 08:05:48-03","UTFPR","HCF","198","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","R. Goldenberg","M.G. Caxambu","42","2001","09","19",NA,"Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Encontrada em picada aberta na floresta. Estames de cor creme-amareladas.",NA,NA,NA,NA,"12577","auto","2001","09",NA,"25",NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:31:05-03","UFRRJ","RBR","36078","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","J.F.A. Baumgratz","J.F.A. Baumgratz","1206","2012","09","04",NA,"Brasil","Rio de Janeiro","São Fidélis","Parque Estadual do Desengano","-41.746898651123","-21.6460990905762",NA,NA,"RBR00036078",NA,NA,NA,"31178","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:05-03","UFRRJ","RBR","46341","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","J.F.A. Baumgratz","J.F.A. Baumgratz; M.G. Bovini, M. Nadruz","1359","2014","06","04",NA,"Brasil","São Paulo","São José do Barreiro","Estrada Trilha do Ouro.","-44.623889","-22.754722",NA,NA,"RBR00046341","RBR00046341","1409","1409",NA,NA,"2014","07",NA,NA,"44º37'26''W","22º45'17''S",NA,NA,NA,NA
"65","2020-12-21 16:34:18-03","MBM","MBM","225076","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Pereira, E.","Hatschbach, G.; Pereira, E.; Pereira, E.","11468","1964","09","01","Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Orgãos",NA,NA,NA,NA,"MBM225076","MBM225076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:34:18-03","MBM","MBM","225075","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Baumgratz, J.","Hatschbach, G.","4067",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Alto da Serra","-49.0553016662598","-25.3055992126465",NA,NA,"MBM225075","MBM225075",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:34:18-03","MBM","MBM","8918","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Wurdack, J.J.","Hatschbach, G.","20331","1968","11","13","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,"MBM008918","MBM008918",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:34:18-03","MBM","MBM","68902","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Souza, M.L.","Hatschbach, G.","43271",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Vista Lacerda","-48.834400177002","-25.476900100708",NA,NA,"MBM068902","MBM068902",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:34:18-03","MBM","MBM","312341","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Goldenberg, R.; et al.; et al.","790","2005","10","22","Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM312341","MBM312341",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:34:18-03","MBM","MBM","251963","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Lombardi, J.A.","3129",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.2789001464844","-20.7255992889404",NA,NA,"MBM251963","MBM251963",NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:34:18-03","MBM","MBM","42153","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cog.","Pereira, E.","Hatschbach, G.; Pereira, E.; Pereira, E.","11468","1964","09","01","Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos, Represa",NA,NA,NA,NA,"MBM042153","MBM042153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:34:18-03","MBM","MBM","110699","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cog.","Wurdack, J.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","50781","1986","11","11","Southern America","Brazil","Espírito Santo","Conceição do Castelo","Ribeirão do Meio","-41.2439002990723","-20.3682994842529",NA,NA,"MBM110699","MBM110699",NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:34:18-03","MBM","MBM","104096","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cog.","Wurdack, J.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49910","1985","10","18","Southern America","Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,"MBM104096","MBM104096",NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:34:18-03","MBM","MBM","42154","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cog.","Brade, A.C.","Hatschbach, G.","4067","1957","08","25","Southern America","Brazil","Paraná","Campina Grande do Sul","Alto da Serra","-49.0553016662598","-25.3055992126465",NA,NA,"MBM042154","MBM042154",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:34:18-03","MBM","MBM","352529","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cog.","Baumgratz, J.F.A.","Baumgratz, J.F.A.; et al.; et al.","1118","2009","05","05","Southern America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Maromba a Macieiras (Travessia Rui Braga-Sede Rebouças).","-44.5633010864258","-22.4960994720459",NA,"Ramos e pecíolos verde-vinosos; folhas discolores; face adaxial verde-escura, face abaxial vinosa; inflorescências verde-vinosas; frutos jovens verde-vinosos, maduros c/ porção carnosa (hipanto) nigrescente e cálice vinoso. Altura 2,","MBM352529","MBM352529","1500","1500","19648","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:28:25-03","PUC-RIO","FCAB","1867","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn","P. Capell S.J","P.E. Leite S.J.","s.n.","1946","01",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,"e silva","001867",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-01 15:28:25-03","PUC-RIO","FCAB","5324","PreservedSpecimen","Plantae",NA,"Angiospermae","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"T.S. Pereira","s.n.","1991","11","13",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima. Picada para tr","-42.5311012268066","-22.2819004058838",NA,"&nf;&nf;; Ombrófila, arbusto de 2 metros de altura, folhas discolores, inflorescência argentea, anteras brancas e amarelas.","005324",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-11-30 11:54:41-02","MNHN","RECOLNAT_MNHN_P","P00117339","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Wurdack","Glaziou, A.",NA,"1876","11","21",NA,"Brésil",NA,NA,"Rio de Janeiro: Serra do Coelho",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117339' target='other'> <mi>dwc_moreinfo</mi></a>","P00117339","P00117339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","8691",NA,NA
"79","2016-07-21 15:28:09-03","MNHN","RECOLNAT_MNHN_P","P00117338","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Wurdack","Glaziou, A.",NA,"1876","11","21",NA,"Brésil",NA,NA,"Rio de Janeiro: Serra do Coelho",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117338' target='other'> <mi>dwc_moreinfo</mi></a>","P00117338","P00117338_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","8691",NA,NA
"80","2015-09-04 20:48:38-03","MNHN","RECOLNAT_MNHN_P","P05261076","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Glaziou, A.",NA,"1887","10","30",NA,"Brasil","Rio de Janeiro",NA,"Alto Macahé au Nova Friburgo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261076' target='other'> <mi>dwc_moreinfo</mi></a>","P05261076","P05261076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16873",NA,NA
"81","2015-09-04 20:48:38-03","MNHN","RECOLNAT_MNHN_P","P05261077","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Glaziou, A.",NA,"1867","10","11",NA,"Brasil","Rio de Janeiro",NA,"Mont des Organs.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261077' target='other'> <mi>dwc_moreinfo</mi></a>","P05261077","P05261077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1577",NA,NA
"82","2016-07-27 08:58:38-03","MNHN","RECOLNAT_MNHN_P","P00117216","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Wurdack","Glaziou, A.",NA,"1888","9","22",NA,"Brésil",NA,NA,"Rio de Janeiro, Alto Macahé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117216' target='other'> <mi>dwc_moreinfo</mi></a>","P00117216","P00117216_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17532",NA,NA
"83","2015-09-04 20:48:38-03","MNHN","RECOLNAT_MNHN_P","P05261080","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Dusén, P.",NA,"1908","9","11",NA,"Brasil","Paraná",NA,"Serra do Mar, Ypiranga, in silva primavera.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261080' target='other'> <mi>dwc_moreinfo</mi></a>","P05261080","P05261080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6707",NA,NA
"84","2015-09-05 12:03:11-03","MNHN","RECOLNAT_MNHN_P","P06794754","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06794754' target='other'> <mi>dwc_moreinfo</mi></a>","P06794754","P06794754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1577",NA,NA
"85","2015-09-04 20:48:38-03","MNHN","RECOLNAT_MNHN_P","P05261079","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,NA,NA,"1888","2","13",NA,"Brasil","Rio de Janeiro","Petrópolis","Alto do Imperador.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261079' target='other'> <mi>dwc_moreinfo</mi></a>","P05261079","P05261079_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-09-04 20:48:38-03","MNHN","RECOLNAT_MNHN_P","P05261078","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Glaziou, A.",NA,"1862","9","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261078' target='other'> <mi>dwc_moreinfo</mi></a>","P05261078","P05261078_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"584",NA,NA
"87","2020-12-11 11:38:14-03","UFMG","BHCB","48105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.",NA,NA,"3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:19:46-03","UFPR","UPCB","77116","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.",NA,"Fraga, C.N. | Forzza, R.C. | Labiak, P.","2251","2008","10","15",NA,"Brasil","Espírito Santo","Município de Castelo","Parque Estadual do Forno Grande. Localidade do Rio Manso. Floresta Ombrófila Densa Altomontana.","-41.121111","-20.532778",NA,"Arvoreta, ca. 6m, folhas discolores. Caules com tricomas vináceos. Flores com sépalas verdes, pétalas brancas e estames brancos, quando senescentes, vinosas..","UPCB0013945","UPCB0013945",NA,NA,NA,NA,NA,NA,NA,NA,"-41.121111","-20.532778",NA,NA,NA,NA
"89","2021-02-11 17:19:46-03","UFPR","UPCB","62616","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Goldenberg, R.","1190","2008","07","19",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Arbusto, 1,8m. Ramos e pecíolos vermelhos ou verdes e cobertos por tricomas avermelhados. Botões com pétalas brancas. Floresta ombrófila densa altomontana..","UPCB0013948","UPCB0013948","1500","1500",NA,NA,"2008","01",NA,"01","9999","9999",NA,NA,NA,NA
"90","2021-02-11 17:19:46-03","UFPR","UPCB","62617","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Goldenberg, R.","1179","2008","07","18",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Arbusto, 2m, com botões. Floresta ombrófila densa altomontana..","UPCB0013916","UPCB0013916","1250","1600",NA,NA,"2008","01",NA,"01","9999","9999",NA,NA,NA,NA
"91","2021-02-11 17:19:46-03","UFPR","UPCB","63610","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Kollmann, L.","10585","2008","02","13",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Arbusto no sol, frutos verdes. Floresta ombrófila densa altomontana..","UPCB0013938","UPCB0013938","1250","1250",NA,NA,"2008","01",NA,"01","9999","9999",NA,NA,NA,NA
"92","2021-02-11 17:19:46-03","UFPR","UPCB","81512","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Reginato, M.","Kollman, L.","10450","2008","01","24",NA,"Brasil","Espírito Santo","Divino de São Lourenço",NA,"-41.6857986450195","-20.6200008392334",NA,"2m na sombra, frutos verdes.","UPCB0013943","UPCB0013943",NA,NA,"16004","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:19:46-03","UFPR","UPCB","24207","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Souza, C.M.F. & Goldenberg, R.","Hatschbach, G.","4067","1967","08","25",NA,"Brasil","Paraná","Campina Grande do Sul","Alto da Serra","-49.0553016662598","-25.3055992126465",NA,"Arbusto, 2m, anteras alvas. Mata higrófila..",NA,NA,"896","896","55154","auto","2005","01",NA,"01",NA,NA,NA,NA,NA,NA
