"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","typeStatus","sex"
"93","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","22600",NA,"Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B.Øllg. & P.G.Windisch","J.B.S. Pereira/17-V-2010",NA,NA,NA,"L. Kollmann; et al","2004","07","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Epífita, na sombra.","MBML022600","MBML022600",NA,NA,"6854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","36881",NA,"Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B.Øllg. & P.G.Windisch","J.B.S. Pereira/17-V-2010",NA,NA,NA,"P. Labiak; et al","2008","07","19","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.111389","-20.516111","41W6'41","20S30'58",NA,NA,NA,"MBML036881","MBML036881",NA,NA,"4842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-12-09 08:59:39-02","F","FMNH-PTERIDOPHYTES","C0664005F","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Øllg. & P. G. Windisch",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0664005F","C0664005F_01","Lycopodiophyta",NA,NA,"South America",NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA
"96","2015-12-09 08:59:39-02","F","FMNH-PTERIDOPHYTES","C0664006F","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Øllg. & P. G. Windisch",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,"C0664006F","C0664006F_01","Lycopodiophyta",NA,NA,"South America",NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA
"97","2015-12-09 08:59:40-02","F","FMNH-PTERIDOPHYTES","C0664007F","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Øllg. & P. G. Windisch",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0664007F","C0664007F_01","Lycopodiophyta",NA,NA,"South America",NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA
"98","2015-12-09 08:59:40-02","F","FMNH-PTERIDOPHYTES","C0664008F","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B. Øllg. & P. G. Windisch",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,"C0664008F","C0664008F_01","Lycopodiophyta",NA,NA,"South America",NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","2084261","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"J. E. Leite","1946","2",NA,"Brazil",NA,NA,"Campo do Jordão",NA,NA,NA,NA,NA,NA,NA,"US01382151","US01382151_01",NA,"Lycopodiales","3465","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2083398","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Campo dos Padres - Bom Retiro",NA,NA,NA,NA,"1900",NA,NA,"US01382147","US01382147_01",NA,"Lycopodiales","s.n.","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","2256639","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"L. Smith, R. Reitz & R. M. Klein","1956","11","17","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: dwarf forest, Fazenda Campo dos Padres, Campo dos Padres",NA,NA,NA,NA,"1650",NA,NA,"US01382146","US01382146_01",NA,"Lycopodiales","7716","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","1692434","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"v. Luetzelburg","1915","8",NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaôs: Morro Assu",NA,NA,NA,NA,NA,NA,NA,"US01382156","US01382156_01",NA,"Lycopodiales","6415","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","1858542","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"J. E. Leite","1945","4",NA,"Brazil","São Paulo",NA,"Campo do Jordão",NA,NA,NA,NA,NA,NA,NA,"US01382157","US01382157_01",NA,"Lycopodiales","3465","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","2083429","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,"Cambajuva-S. Joaquirar [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01382145","US01382145_01",NA,"Lycopodiales","3440","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","1692439","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"v. Luetzelburg","1915","8",NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaôs",NA,NA,NA,NA,NA,NA,NA,"US01382158","US01382158_01",NA,"Lycopodiales","6642","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","2563960","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"G. Hatschbach","1961","8","6","Brazil","Paraná",NA,"Mun. Campina G de. do Sul, Serra do Capivary Grande",NA,NA,NA,NA,"1800",NA,NA,"US01898931","US01898931_01 US01898931_02",NA,"Lycopodiales","8187","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"107","2020-09-12 05:00:02-03","US","US","2083135","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"A. C. Brade","1941","10","1","Brazil","Minas Gerais",NA,"Serra do Caparáo",NA,NA,NA,NA,"1900",NA,NA,"US01382152","US01382152_01",NA,"Lycopodiales","17092","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","600627","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"Spannagel",NA,NA,NA,"Brazil",NA,NA,"[illegible text]",NA,NA,NA,NA,NA,NA,NA,"US01382148","US01382148_01",NA,"Lycopodiales","s.n.","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","763049","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","8","12","Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,NA,"1000","1500",NA,"US01382149","US01382149_01",NA,"Lycopodiales","20797","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","2423165","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"-- Segadas-Vianna","1951",NA,NA,"Brazil","São Paulo",NA,"Barreiro Co., Serra da Bocaina, Lageado Farm, Mata",NA,NA,NA,NA,"1600",NA,NA,"US01382153","US01382153_01",NA,"Lycopodiales","3283","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","1284597","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"L. H. Bailey & E. Z. Bailey","1924","2",NA,"Brazil","Rio de Janeiro",NA,"Jardim Botanico",NA,NA,NA,NA,NA,NA,NA,"US01382150","US01382150_01",NA,"Lycopodiales","1329","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2543288","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B. Øllg. & P.G. Windisch) B. Øllg.",NA,NA,NA,NA,"-- Reitz & Klein, --","1958","1","10","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre",NA,NA,NA,NA,"1300",NA,NA,"US01382154","US01382154_01",NA,"Lycopodiales","6117","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"113","2021-03-12 16:33:20-03","USP","SPF","62791","PreservedSpecimen","Plantae","Lycopodiaceae","Huperzia","hexasticha","Huperzia hexasticha","B.Øllg. & P.G.Windisch","Windisch, PG; Øllgaard, B","1987","05",NA,"Windisch, PG; et al.","1987","02","12","Brasil","São Paulo","Campos do Jordão","Estrada de acesso a São José dos Alpes, a ca. 12 km do Horto Florestal. Matinha nebular, epífita, inicialmente ereta; quando maior extremidades pendentes. Na sombra densa do limite interior da matinha junto ao campo, a ca. 1.0-1.2 m do solo.","-45.583333","-22.7","-45.583333","-22.7","1850","1850",NA,"SPF00062791","SPF00062791",NA,NA,"4995",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"114","2021-03-25 13:52:30-03","UNIVILLE","JOI","17131","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","DE GASPER, A.","2016","10","06","BILK, K.D.; MANCINELLI, W.S.; PAGANI, A.","2016","09","15","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.115278","-26.140833","49º6'55''W","26º8'27''S","750","750","epífita","JOI017131",NA,NA,NA,"364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-25 13:52:30-03","UNIVILLE","JOI","16845","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windisch) B.Øllg.","DE GASPER, A.","2016","10","06","BILK, K.D.; MANCINELLI, W.S.; PAGANI, A.","2016","09","15","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.115833","-26.141111","49º6'57''W","26º8'28''S","750","750","epífita","JOI016845",NA,NA,NA,"366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-03-04 20:43:20-03","UFMG","BHCB-SL","103569","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Souza, FS; Salino, A","2011","12",NA,"Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;",NA,NA,NA,"Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).","-41.829472","-20.479861","-41.829472","-20.479861","1600","1600","Epífita pendente a 5m de altura na borda de mata",NA,NA,NA,NA,"11491","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-03-04 20:43:20-03","UFMG","BHCB-SL","29592","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Salino, A","1992","06","07","Brasil","São Paulo",NA,"Parque Estadual de Campos de Jordão, Trilha do rio Sapucai.",NA,NA,NA,NA,"1550","1550","Epífita pendente, no interior da floresta.",NA,NA,NA,NA,"1367","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-03-04 20:43:20-03","UFMG","BHCB-SL","117494","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Mota, NFO; Viana, PL; Echternacht, LA; Costa-Silva, LV; Maciel, GM","2008","03","11","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Subida para o Pico da Canjica, mata nebular próximo ao Curral.","-44.678333","-22.056111","-44.678333","-22.056111","2142","2142","Epífita.",NA,NA,NA,NA,"1296","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-03-04 20:43:20-03","UFMG","BHCB-SL","81037","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Salino, A; et al.","2003","04","16","Brasil","São Paulo","Eldorado","Parque Estadual Intervales, Núcleo Barra Grande. Trilha da Cachoeira das Pedrinhas. Estrada São Pedro - Rio do Carmo.","-48.374444","-24.3075","-48.374444","-24.3075","790","790","Epífita à 0,7 m de altura em interior de mata.",NA,NA,NA,NA,"8511","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-03-04 20:43:20-03","UFMG","BHCB-SL","52109","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Salino, A","2000","06","19","Brasil","Minas Gerais","Camanducaia","Pinheirão, Floresta Estacional Semidecidual Altomontana.","-45.936667","-22.713889","-45.936667","-22.713889","1600","1700","Epífita a 50 cm de altura. Interior de floresta.",NA,NA,NA,NA,"5575","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-03-04 20:43:20-03","UFMG","BHCB-SL","148650","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Cadorin, TJ; Clemes, SM; Oliveira, CPL","2009",NA,NA,"Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo, epífita; interior do fragmento; Floresta Ombrófila Densa","-49.235583","-26.365","-49.235583","-26.365","1400","1400",NA,NA,NA,NA,NA,"794","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-03-04 20:43:20-03","UFMG","BHCB-SL","113873","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Salino, A; Dittrich, VAO; Pivari, MOD","2007","12","11","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude. Área com Campos de Altitude, Floresta Ombrófila Densa Montana e Altomontana (Floresta Nebular). Floresta junto a base do Pico do Garrafão.","-44.762722","-22.211806","-44.762722","-22.211806","2100","2100","Epífita a 1,5 m de altura. Prensado em álcool.",NA,NA,NA,NA,"12931","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-03-04 20:43:20-03","UFMG","BHCB-SL","110145","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2014","02",NA,"Salino, A; et al.;","2007",NA,NA,"Brasil","Santa Catarina","Urupema","Fazenda Farofa, Trilha do meio, antes do campo drenado, em direção ao campo de altitude.","-49.881389","-27.921583","-49.881389","-27.921583","1535","1535","Epífita pendente, borda de mata.",NA,NA,NA,NA,"11975","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-12 15:24:19-03","UFMG","BHCB-SL","147501","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Gasper, AL de","2011","03","17","Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","2011",NA,NA,"Brasil","Minas Gerais","Delfim Moreira","Fazenda do Onça; Trilha do Pico do Carrasco, Matinha nebular","-45.327778","-22.615556","-45.327778","-22.615556","2005","2005","interior do fragmento, epífita, Estava a 3.5 m do chão",NA,NA,NA,NA,"2680","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-03-04 20:43:20-03","UFMG","BHCB-SL","150287","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Schmitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","2010","05","13","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal","-50.022778","-29.178889","-50.022778","-29.178889","958","958","Epífita IFFSC e 8008a (Abaixo de 4 m); Floresta Ombrófila Densa Altomontana; Estágio de Suces.: avançado. Epífita em interior de fragmento.",NA,NA,NA,NA,"2251","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-03-04 20:43:20-03","UFMG","BHCB-SL","148600","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A","2014","03",NA,"Korte, A; Kniess, A","2009",NA,NA,"Brasil","Santa Catarina","Vidal Ramos","Águas Frias, epífita; Floresta Ombrófila Densa","-49.410556","-27.360556","-49.410556","-27.360556","1670","1670",NA,"BHCB016164",NA,NA,NA,"594","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-01-12 15:24:19-03","UFMG","BHCB-SL","133757","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2014","02","07","Gasper, AL de; Verdi, M","2009",NA,NA,"Brasil","Santa Catarina","Rio Rufino","Morro das Torres, Floresta Ombrófia Mista. Estádio: avançado.","-49.86","-27.9","-49.86","-27.9",NA,NA,"Hábito: Epífita. Obs: Florística IFFSC 214(Epífita).",NA,NA,NA,NA,"2114","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-03-04 20:43:20-03","UFMG","BHCB-SL","31515","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2014","09",NA,"Salino, A","1994",NA,NA,"Brasil","São Paulo",NA,"Parque Estadual de Campos do Jordão",NA,NA,NA,NA,"1500","1500","Epífita pendente, no interior da floresta mista de <em>Araucaria e Podocarpus</em>.",NA,NA,NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-03-04 20:43:20-03","UFMG","BHCB-SL","62902","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2004","02",NA,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","2001",NA,NA,"Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Estação Ecológica de Bananal, trilha para o Pico do Caracol.","-44.360389","-22.779722","-44.360389","-22.779722",NA,NA,NA,"BHCB016165",NA,NA,NA,"7570","América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-03-04 20:43:20-03","UFMG","BHCB-SL","56794","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2004","01",NA,"Salino, A",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5672","América",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"131","2020-03-04 20:43:20-03","UFMG","BHCB-SL","64521","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A","2004",NA,NA,"Meireles, LD","2001",NA,NA,"Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"507","América",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"132","2020-03-04 20:43:20-03","UFMG","BHCB-SL","52150","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2004","01",NA,"Salino, A",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5613","América",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"133","2021-01-12 15:24:19-03","UFMG","BHCB-SL","62204","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2014","02",NA,"Melo, LCN; Salino, A; Dittrich, VAO","2001",NA,NA,"Brasil","Minas Gerais","Camanducaia","Fazenda Quinzim Beijo","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","América",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"134","2021-01-12 15:24:19-03","UFMG","BHCB-SL","62134","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2014","02",NA,"Melo, LCN","2001","08","18","Brasil","Minas Gerais","Camanducaia","Monte Verde; Pico do Bispo","-46.1446990966797","-22.7553005218506",NA,NA,"1890","2062","Epífica; crescendo a 6m de altura, interior de mata, próximo a trilha","BHCB001847","BHCB001847",NA,NA,"62","América",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"135","2021-01-12 15:24:19-03","UFMG","BHCB-SL","62159","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2004","01",NA,"Melo, LCN; Salino, A; Dittrich, VAO","2001",NA,NA,"Brasil","Minas Gerais","Camanducaia","Monte Verde; Pico do Bispo","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","América",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"136","2020-03-04 20:43:20-03","UFMG","BHCB-SL","107694","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Vasconcelos, MF; Leite, F","2007","05","11","Brasil","Minas Gerais","Gonçalves","Serra do Juncal, Matão.","-45.8558006286621","-22.658899307251",NA,NA,"1900","1900","Epífita. Floresta altimontana.",NA,NA,NA,NA,"s.n.","América",NA,"15843","auto",NA,NA,NA,NA,NA,NA
"137","2020-03-04 20:43:20-03","UFMG","BHCB-SL","53639","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Dittrich, VAO","1998","07","01","Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande, Floresta Ombrófila Densa Altomontana.","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","Holoepífito preferencial, a 2,5 m de altura. Interior de floresta.",NA,NA,NA,NA,"389","América",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"138","2020-03-04 20:43:20-03","UFMG","BHCB-SL","29677","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,NA,"Salino, A","1992","06","10","Brasil","São Paulo","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,"1500","1500","Epífita em ramo de árvore, a 2,2 m de altura no interior da floresta.",NA,NA,NA,NA,"1435","América",NA,"21048","auto",NA,NA,NA,NA,NA,NA
"139","2020-03-04 20:43:20-03","UFMG","BHCB-SL","30518","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO",NA,NA,NA,"Salino, A","1998",NA,NA,"Brasil","São Paulo","Campos do Jordão","Parque estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"543","América",NA,"21048","auto",NA,NA,NA,NA,NA,NA
"140","2021-01-12 15:24:19-03","UFMG","BHCB-SL","74620","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","hexastichus","Phlegmariurus hexastichus","(B.Øllg. & P.G.Windsch) B.Øllg.","Øllgaard, BO","2014","02",NA,"Rodrigues Jr., CE","1995",NA,NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Beira da cachoeira em Mata CIliar. Mata de Araucária, clima semi-temperado.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Epífita em mata de Araucária na trilha para a cachoeira.",NA,NA,NA,NA,"845","América",NA,"21048","auto",NA,NA,NA,NA,NA,NA
