"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"51","2019-08-16 08:41:00-03","UTFPR","HCF","6436","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","J. Cordeiro & E. Barboza","2010",NA,NA,"E.L. Siqueira","2007","11","09","Brasil","PR","Dois Vizinhos","Campus da UTFPR","-53.098667","-25.692056","53°05'55,2 W","25°41'31,4 S","erva prostrada, heliófita. Flores amarelas.",NA,NA,NA,NA,"15",NA,"514","514",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:41:00-03","UTFPR","HCF","8888","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","N. Imaguire",NA,NA,NA,"N. Imaguire","1972","01","19","Brasil","PR","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"sob mata; flores amarelas.",NA,NA,NA,NA,"2728",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"53","2019-08-16 08:41:00-03","UTFPR","HCF","13702","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","M.G. Caxambu","2016","05","23","J.I. Alevi","2013","12","14","Brasil","PR","Pitanga","Chácara Huberlândia","-51.7613983154297","-24.7572002410889",NA,NA,"erva ciófila, ereta, ca. 0,20 m. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA
"54","2019-12-26 15:11:32-03","UFSM","SMDB","19306","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Cordeiro, J; Felitto, G","2014","04",NA,"Felitto, G; Bianchin, JE; Dutra, M","2013","12","01","Brasil","Santa Catarina","São Joaquim","Rio Pelotas","-50.075","-28.478611","-50.075","-28.478611","Herbácea, 60 cm; flores amarelas. Vegetação Reófila","SMDB019306",NA,NA,NA,"784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-01-21 10:26:53-03","UFSM","SMDB","19323","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Cordeiro, J","2014","04",NA,"Felitto, G","2013","11","23","Brasil","Santa Catarina","São Joaquim","Vilarejo de São Francisco Xavier, estrada vicinal à SC 430","-50.095","-28.473333","-50.095","-28.473333","Herbácea, 20cm, flores amarelas. Interior de Floresta Ombrófila Mista Montana","SMDB019323",NA,NA,NA,"711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:44:17-03","MBM","MBM","389221","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Cordeiro, J.","2014","04",NA,"Felitto, G.","2013","11","23","Brazil","Santa Catarina","São Joaquim","Vilarejo de São Franscisco Xavier, estrada vicinal à SC-430","-50.094969","-28.473294","-50.094969","-28.473294","Herbácea, 20cm; flores amarelas.; Interior de Floresta Ombrófila Mista Montana.","MBM389221","MBM389221",NA,NA,"771","Southern America","1045","1045",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:44:17-03","MBM","MBM","389234","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Cordeiro, J.; Felitto, G.","2014","04",NA,"Felitto, G.; Bianchin, J.E.; Dutra, M.; Bianchin, J.E.; Dutra, M.","2013","12","01","Brazil","Santa Catarina","São Joaquim","Rio Pelotas","-50.075047","-28.478539","-50.075047","-28.478539","Herbácea, 60cm; flores amarelas.; Vegetação Reófita.","MBM389234","MBM389234",NA,NA,"784","Southern America","855","855",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:44:17-03","MBM","MBM","416873","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Engels, M.E.","2018","12","18","Engels, M.E.; Meyer, T.A.; Meyer, T.A.","2018","12","18","Brazil","Paraná","Coronel Domingos Soares","Resgate de flora da PCH Foz do Estrela, Canteiro de Obras","-51.898889","-26.085556","-51.898889","-26.085556","Sub-arbusto ca. 60 cm. Caule e folhas verdes. Flores amarelas.; Floresta Ombrófila Mista, no sub-bosque.","MBM416873","MBM416873",NA,NA,"6514","Southern America","754","754",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:44:17-03","MBM","MBM","418232","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Völtz, R.R.","2019","03","26","Völtz, R.R.; Serejo, S.V.; Serejo, S.V.","2019","03","12","Brazil","Paraná","Ipiranga",NA,"-50.496111","-25.13","-50.496111","-25.13","Erva ca. 0,6 m alt.; flores amarelas, frutos verdes; interior de Floresta Ombrófila Mista.; Floresta Ombrófila Mista.","MBM418232",NA,NA,NA,"2067","Southern America","850","850",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:44:17-03","MBM","MBM","422946","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Barboza, E.","2019","06","26","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","2019","04","09","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.173056","-20.310556","-41.173056","-20.310556","Erva com 70 cm de altura; flores amareladas.; Floresta Ombrófila Densa Montana.","MBM422946",NA,NA,NA,"6266","Southern America","1098","1098",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:44:17-03","MBM","MBM","426042","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Nepomuceno, F.A.A.","2018",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","2018","01","16","Brazil","Paraná","Guarapuava","Comunidade Nossa Senhora Aparecida","-51.556944","-25.402972","-51.556944","-25.402972","Arbusto, 60 cm, flores amarelas, borda de capão.; Floresta Ombrófila Mista Montana.","MBM426042",NA,NA,NA,"4115","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:28:37-03","MBM","MBM","140754","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1990","11","22","Brazil","Paraná","Itapejara do Oeste","Usina Chopim I",NA,NA,NA,NA,NA,"MBM140754","MBM140754",NA,NA,"54846","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:28:37-03","MBM","MBM","10836","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","1969","01","14","Brazil","Paraná","Bocaiúva do Sul","Rio Capivari, Sesmaria","-49.1150016784668","-25.2061004638672",NA,NA,NA,"MBM010836","MBM010836",NA,NA,"20711","Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"64","2020-12-21 16:28:37-03","MBM","MBM","196418","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.",NA,NA,NA,NA,"Imaguire, N.","1973","01","27","Brazil","Paraná","Campina Grande do Sul","Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM196418",NA,NA,NA,"960","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"65","2020-12-21 16:28:37-03","MBM","MBM","24515","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","12","19","Brazil","Paraná","Campina Grande do Sul","Figueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM024515","MBM024515",NA,NA,"31008","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"66","2020-12-21 16:28:37-03","MBM","MBM","256146","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","2000","02","22","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM256146","MBM256146",NA,NA,"628","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"67","2020-12-21 16:28:37-03","MBM","MBM","59841","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1978","01","03","Brazil","Paraná","Campo Largo","Retiro Grande","-49.5283012390137","-25.4585990905762",NA,NA,NA,"MBM059841","MBM059841",NA,NA,"41087","Southern America",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"68","2020-12-21 16:28:37-03","MBM","MBM","38008","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1960","12","01","Brazil","Paraná","Campo Mourão","Rio Canela","-52.3830986022949","-24.0456008911133",NA,NA,NA,"MBM038008","MBM038008",NA,NA,"7565","Southern America",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
"69","2020-12-21 16:28:37-03","MBM","MBM","196420","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1973","01",NA,"Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM196420",NA,NA,NA,"5036","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"70","2020-12-21 16:28:37-03","MBM","MBM","41990","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Sleumer, H.",NA,NA,NA,"Hatschbach, G.","1975","07","01","Brazil","Paraná","Curitiba","Espandilha","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM041990","MBM041990",NA,NA,"35641","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"71","2020-12-21 16:28:37-03","MBM","MBM","62749","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1978","12","14","Brazil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM062749","MBM062749",NA,NA,"41896","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"72","2020-12-21 16:28:37-03","MBM","MBM","208213","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Meijer, A. de","1985","01",NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM208213","MBM208213",NA,NA,"45","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"73","2020-12-21 16:28:37-03","MBM","MBM","63861","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1979","12","27","Brazil","Paraná","Curitiba","Parque Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM063861","MBM063861",NA,NA,"1283","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"74","2020-12-21 16:28:37-03","MBM","MBM","161165","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.","1993","02","07","Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM161165","MBM161165",NA,NA,"490","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"75","2020-12-21 16:28:37-03","MBM","MBM","38007","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Brade, A.",NA,NA,NA,"Brade, A.","1949","02","15","Brazil","Paraná","Guarapuava","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM038007","MBM038007",NA,NA,"19570","Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"76","2020-12-21 16:28:37-03","MBM","MBM","10835","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","12","05","Brazil","Paraná","Guarapuava","Rod. BR-277, Rio das Mortes","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM010835","MBM010835",NA,NA,"20500","Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"77","2020-12-21 16:28:37-03","MBM","MBM","7276","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","01","21","Brazil","Paraná","Imbituva","Rod. BR-277","-50.6044006347656","-25.2299995422363",NA,NA,NA,"MBM007276","MBM007276",NA,NA,"18413","Southern America",NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA
"78","2020-12-21 16:28:37-03","MBM","MBM","10837","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","12","10","Brazil","Paraná","Laranjeiras do Sul","Km 127","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM010837","MBM010837",NA,NA,"20624","Southern America",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"79","2020-12-21 16:28:37-03","MBM","MBM","196421","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","12","10","Brazil","Paraná","Laranjeiras do Sul","Km 127","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM196421",NA,NA,NA,"20624","Southern America",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"80","2020-12-21 16:28:37-03","MBM","MBM","7278","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","01","20","Brazil","Paraná","Laranjeiras do Sul","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM007278","MBM007278",NA,NA,"18386","Southern America",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"81","2020-12-21 16:28:37-03","MBM","MBM","38009","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1964","04","15","Brazil","Paraná","Laranjeiras do Sul","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM038009","MBM038009",NA,NA,"11194","Southern America",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"82","2020-12-21 16:28:37-03","MBM","MBM","56982","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1976","01","06","Brazil","Paraná","Laranjeiras do Sul","Pinhalzinho","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM056982","MBM056982",NA,NA,"37927","Southern America",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"83","2020-12-21 16:28:37-03","MBM","MBM","304898","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Wasum, R.; Scur, L.; Wasum, R.; Scur, L.","2005","04","20","Brazil","Paraná","Mallet","Rio Bonito","-50.8210983276367","-25.877799987793",NA,NA,NA,"MBM304898","MBM304898",NA,NA,"6850","Southern America",NA,NA,NA,NA,"25088","auto",NA,NA,NA,NA
"84","2020-12-21 16:28:37-03","MBM","MBM","31762","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Sleumer, H.",NA,NA,NA,"Hatschbach, G.","1971","01","18","Brazil","Paraná","Mandirituba","Rio do Maurício","-49.326099395752","-25.7789001464844",NA,NA,NA,"MBM031762","MBM031762",NA,NA,"25985","Southern America",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA
"85","2020-12-21 16:28:37-03","MBM","MBM","31763","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Sleumer, H.",NA,NA,NA,"Hatschbach, G.","1973","12","12","Brazil","Paraná","Manoel Ribas","Manoel Ribas, arredores","-51.6678009033203","-24.5163993835449",NA,NA,NA,"MBM031763","MBM031763",NA,NA,"33498","Southern America",NA,NA,NA,NA,"21531","auto",NA,NA,NA,NA
"86","2020-12-21 16:28:37-03","MBM","MBM","299410","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Ribas, O.S.",NA,NA,NA,"Liebsch, D.","2004","02",NA,"Brazil","Paraná","Palmas","Fazenda Santa Cruz","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM299410","MBM299410",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"87","2020-12-21 16:28:37-03","MBM","MBM","7277","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1966","12","14","Brazil","Paraná","Palmas","Rio Chopim","-51.9906005859375","-26.4841995239258",NA,NA,NA,"MBM007277","MBM007277",NA,NA,"15475","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"88","2020-12-21 16:28:37-03","MBM","MBM","169602","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Imaguire, N.",NA,NA,NA,"Imaguire, N.","1972","01","19","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM169602","MBM169602",NA,NA,"2728","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"89","2020-12-21 16:28:37-03","MBM","MBM","38006","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Asplund, E.",NA,NA,NA,"Hatschbach, G.","1948","01","01","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM038006","MBM038006",NA,NA,"849","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"90","2020-12-21 16:28:37-03","MBM","MBM","196419","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Saito, Y.; et al.; et al.","1965","03","01","Brazil","Paraná","São José dos Pinhais","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM196419",NA,NA,NA,"1340","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"91","2020-12-21 16:28:37-03","MBM","MBM","118666","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.",NA,NA,NA,NA,"Britez, R.M.; et al.; et al.","1986","12","01","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,"MBM118666","MBM118666",NA,NA,"1239","Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"92","2020-12-21 16:28:37-03","MBM","MBM","22646","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1969","12","16","Brazil","Paraná","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,NA,"MBM022646","MBM022646",NA,NA,"23260","Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"93","2020-12-21 16:28:37-03","MBM","MBM","293933","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2004","02","17","Brazil","Paraná","Turvo","Terras Indígenas, Rio Marrecas","-51.5297012329102","-25.0428009033203",NA,NA,NA,"MBM293933","MBM293933",NA,NA,"76747","Southern America",NA,NA,NA,NA,"36663","auto",NA,NA,NA,NA
"94","2020-12-21 16:28:37-03","MBM","MBM","236994","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Smith, S.F.",NA,NA,NA,"Rossato, M.; et al.; et al.","1999","03","19","Brazil","Rio Grande do Sul","Bom Jesus","Rio Tainhas","-50.4166984558105","-28.6678009033203",NA,NA,NA,"MBM236994","MBM236994",NA,NA,"71","Southern America",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"95","2020-12-21 16:28:37-03","MBM","MBM","252246","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Smith, S.F.",NA,NA,NA,"Kegler, A.","1999","12","21","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Cristina","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM252246",NA,NA,NA,"471","Southern America",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA
"96","2020-12-21 16:28:37-03","MBM","MBM","232452","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.",NA,NA,NA,NA,"Sobral, M.; et al.; et al.","1998","11",NA,"Brazil","Rio Grande do Sul","Espumoso","Boron","-52.8497009277344","-28.7247009277344",NA,NA,NA,"MBM232452","MBM232452",NA,NA,"8690","Southern America",NA,NA,NA,NA,"39479","auto",NA,NA,NA,NA
"97","2020-12-21 16:28:37-03","MBM","MBM","189842","PreservedSpecimen","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1989","12","27","Brazil","Rio Grande do Sul","Marcelino Ramos","Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,"MBM189842","MBM189842",NA,NA,"1565","Southern America",NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA
"98","2015-09-05 06:30:40-03","MNHN","RECOLNAT_MNHN_P","P04676195","PreservedSpecimen",NA,"Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04676195' target='other'> <mi>dwc_moreinfo</mi></a>","P04676195","P04676195_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"88",NA,NA,NA
"99","2015-09-05 06:30:41-03","MNHN","RECOLNAT_MNHN_P","P04676196","PreservedSpecimen",NA,"Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","São Paulo",NA,"Brésil. Province de Saint-Paul",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04676196' target='other'> <mi>dwc_moreinfo</mi></a>","P04676196","P04676196_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"C2 1434",NA,NA,NA
"100","2015-09-05 06:30:41-03","MNHN","RECOLNAT_MNHN_P","P04676198","PreservedSpecimen",NA,"Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Puiggari","1888","2","1","Brasil","São Paulo",NA,"Bresil. prov. de São Paulo",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04676198' target='other'> <mi>dwc_moreinfo</mi></a>","P04676198","P04676198_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"3412",NA,NA,NA
"101","2015-09-05 06:30:41-03","MNHN","RECOLNAT_MNHN_P","P04676199","PreservedSpecimen",NA,"Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Puiggari","1891","2","1","Brasil","São Paulo","Apiaí","Brésil - Apiahy.","-48.8400001525879","-24.5",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04676199' target='other'> <mi>dwc_moreinfo</mi></a>","P04676199","P04676199_01",NA,NA,NA,NA,NA,NA,"hb",NA,"37738","auto","3716",NA,NA,NA
"102","2015-09-05 06:30:40-03","MNHN","RECOLNAT_MNHN_P","P04676194","PreservedSpecimen",NA,"Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Puiggari","1884","1","1","Brasil","São Paulo","Apiaí","Brésil. Prov. de São Paulo, Apiahy","-48.8400001525879","-24.5",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04676194' target='other'> <mi>dwc_moreinfo</mi></a>","P04676194","P04676194_01",NA,NA,NA,NA,NA,NA,"hb",NA,"37738","auto","2927",NA,NA,NA
"103","2021-02-11 17:21:39-03","UFPR","UPCB","44844","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Keller, H.A.","2001","01","01","Keller, H.A.","2000","12","03","Argentina","Misiones","San Pedro","Misiones, dep. San Pedro",NA,NA,NA,NA,"Flores amarillas, borde de arroyo Alegria..",NA,NA,NA,NA,"444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:21:39-03","UFPR","UPCB","44893","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Tressens","2001","01","01","Keller, H.A.","2001","12","26","Argentina","Misiones","Guaraní","Misiones, Dep. Guaraní, prédio Guaraní, camino a arroyo Paraíso",NA,NA,NA,NA,"Flores amarillas, interior de selva..",NA,NA,NA,NA,"498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:21:39-03","UFPR","UPCB","7655","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Hatschbach, G.","1968","06",NA,"Hatschbach, G.","1968","12","10","Brasil","Paraná","Laranjeiras do Sul","Km127","-52.4160995483398","-25.4078006744385",NA,NA,"Flor amarela. Do interior do capão..",NA,NA,NA,NA,"20624",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
