"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"99","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","27285",NA,"Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. Sobral/Março-2007","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2584","2006","07","12","Brasil","Espírito Santo","Colatina","Alto Moacir, Prop.: Lalau","-40.558611","-19.339167","40W33'31","19S20'21","270","270","Arvoreta 6m, botões florais verdes. Ambiente rupestre.","MBML027285","MBML027285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","31640",NA,"Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. Sobral/2008","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3461","2007","09","12","Brasil","Espírito Santo","Marilândia","Pedra do Cruzeiro. Aguilar","-40.551111","-19.348333","40W33'4","19S20'54","200","200","Arbusto 1m, flores de cor branca, frutos imaturos de cor verde. Ambiente rupestre.","MBML031640","MBML031640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","32828",NA,"Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. Sobral/2008","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1392","2006","09","26","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54","150","150","Arbusto 2m de alt. Flores brancas. Vegetação Ruspestre.","MBML032828","MBML032828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","32833",NA,"Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. Sobral/2008","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1398","2006","09","26","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54","150","150","Arbusto 1,5m de alt. Flores brancas. Vegetação Ruspestre.","MBML032833","MBML032833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","45578",NA,"Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. Sobral/Março-2016","L. Kollmann; A.P.Fontana & C.N.Fraga","12679","2013","04","25","Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo, Pedra Preta","-40.614444","-20.173056","40W36'52","20S10'23","900","900","Arbusto 2m ao sol, flores brancas.","MBML045578","MBML045578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-11-24 14:11:47-02","UFLA","ESAL","19091","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. Sobral","L.C.S. Assis; M. S. Magalhães; G.E.P.Silva","534",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"arvoreta; 2,M; amarela a alaranjada;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"105","2017-11-24 14:11:47-02","UFLA","ESAL","20898","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M. F. Santos","Leandro Mendes","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,"árvore; ; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"106","2018-10-05 13:28:15-03","UFLA","ESAL","15412","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Fontes, MAL","36",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 4 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"107","2019-06-10 10:11:17-03","FZB-BH","BHZB","6240","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,"M. Sobral","Echternacht, L.A. et al.","619","2004","08","12","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro.","-44.614361","-20.429444","44W 36' 51.7","20S 25' 46.0","773","773","Doação BHCB 95474. Beira de Floresta. Lat. 20°25'46.0S: Long. 44°36'51.7W. Alt.: 773m. Outro coletor: T. Dornas.",NA,NA,"2006","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-09-12 05:00:02-03","US","US","2580324","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"R. Reitz & R. M. Klein","9657","1960","5","13","Brazil","Santa Catarina","Sombrio","Sanga da Areia","-49.61669921875","-29.113899230957",NA,NA,"10",NA,NA,"US01892645","US01892645_01 US01892645_02",NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"16515","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"109","2019-11-13 11:27:08-03","USP","SPF","160858","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Assis, LCS","534","2002","07","20","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00160858",NA,"2003",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:27:08-03","USP","SPF","223149","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Romão, GO","1449","2006","07","20","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano. Trilha para o Pico do Desengano.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,NA,"SPF00223149",NA,"2018","04",NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-13 11:27:08-03","USP","SPF","95832","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Cordeiro, I","1443","1994","05","18","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"SPF00095832",NA,"2004",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:34:49-03","UEFS","HUEFS","87915","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","collina","Aulomyrcia collina","(DC.) O.Berg",NA,"Martius, K.F.P.von","1362",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087915",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"113","2019-10-07 09:34:50-03","UEFS","HUEFS","87843","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","pohliana","Aulomyrcia pohliana","O.Berg",NA,"Pohl, E.","1080",NA,NA,NA,"Brasil","Minas Gerais",NA,"Inter Calumbis & Barreros",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087843",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
"114","2019-10-07 09:35:42-03","UEFS","HUEFS","100057","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Lombardi, J.A.","2750","1999","04","15","Brasil","Minas Gerais","Itabirito","Condominio Aconchego da Serra.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"HUEFS0100057","HUEFS0100057",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"20553","auto","Rosanae",NA,NA,NA,NA,NA,NA
"115","2019-10-07 09:35:41-03","UEFS","HUEFS","42912","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Jesus, N.G.","797","1999","02","28","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,NA,"HUEFS0042912","HUEFS0042912","2004","05",NA,"Angiospermae","Myrtales",NA,NA,"52418","auto","Rosanae",NA,NA,NA,NA,NA,NA
"116","2019-10-07 09:35:41-03","UEFS","HUEFS","81948","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Esteves, G.L.","1966","1987","11","17","Brasil","Alagoas","Penedo","Marituba de Baixo, depois da ponte sobre o rio marituba.","-36.5863990783691","-10.2903003692627",NA,NA,NA,NA,"Restinga arbustiva.","HUEFS0081948","HUEFS0081948",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"31870","auto","Rosanae",NA,NA,NA,NA,NA,NA
"117","2019-10-07 09:35:42-03","UEFS","HUEFS","86822","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Martius, K.F.P.von","816",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086822",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"118","2019-10-07 09:35:42-03","UEFS","HUEFS","105441","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","D.Cardoso","Cardoso, D.","996","2006","02","03","Brasil","Bahia","Camaçari","Arembepe. Entre o bairro Robalo e a aldeia Hippie.","-38.35","-12.933333","38W21'","12S56'","2","9","Restinga arbórea com áreas periodicamente alagadas pelo rio Capivara.","HUEFS0105441","HUEFS0105441","2006","02",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"119","2019-10-07 09:35:41-03","UEFS","HUEFS","44552","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Miranda, E.B.","402","2000","04","16","Brasil","Bahia","Entre Rios","Estrada para Imbé, 23 km a oeste da Linha Verde.","-37.958333","-12.168889","37W57'30''","12S10'8''","160","160","Mata Atlântica.","HUEFS0044552","HUEFS0044552",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:35:41-03","UEFS","HUEFS","49121","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Jesus, N.G.","1059","1999","12","11","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade.","-38.083333","-11.95","38W5'","11S57'","120","150","Floresta subperenifolia.","HUEFS0049121","HUEFS0049121","2004","05",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:35:41-03","UEFS","HUEFS","6790","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Queiroz, L.P.de","1090","1986","11","14","Brasil","Bahia","Santa Terezinha","Serra de Pioneira.","-39.4725","-12.853056","39W28'21''","12S51'11''",NA,NA,NA,"HUEFS0006790","HUEFS0006790","2012","08",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"122","2019-10-07 09:35:41-03","UEFS","HUEFS","72175","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Ferreira, M.C.","665","1994","12","02","Brasil","Bahia","Conde","Fazenda do Bu, Mata do Cajuí.","-37.704722","-12.038056","37W42'17''","12S2'17''",NA,NA,"Contato Floresta Ombrófila/Restinga.","HUEFS0072175","HUEFS0072175","2004","05",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"123","2019-10-07 09:35:41-03","UEFS","HUEFS","72200","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Rosas, E.","54","1994","11","29","Brasil","Bahia","Conde","Fazenda do Bu, Mata do Bebedouro.","-37.710556","-12.04","37W42'38''","12S2'24''",NA,NA,"Floresta Ombrófila Aberta","HUEFS0072200","HUEFS0072200","2004","04",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:35:41-03","UEFS","HUEFS","72265","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Silva, L.N.","41","1995","05","30","Brasil","Bahia","Conde","Fazenda do Bu, trilha principal da Mata do Cajuí","-37.707778","-12.040833","37W42'28''","12S2'27''",NA,NA,"Floresta Ombrófita/Restinga","HUEFS0072265","HUEFS0072265","2004","04",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"125","2019-10-07 09:35:41-03","UEFS","HUEFS","20437","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","França, F.","1155","1995","03","25","Brasil","Bahia","Conde",NA,"-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,"HUEFS0020437","HUEFS0020437","1997","02",NA,"Angiospermae","Myrtales",NA,NA,"31737","auto","Rosanae",NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:35:41-03","UEFS","HUEFS","17928","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Mattos-Silva, L.A.","2972","1994","04","13","Brasil","Bahia","Ituberá",NA,"-39.1492004394531","-13.7321996688843",NA,NA,"10","10",NA,"HUEFS0017928","HUEFS0017928","1997","02",NA,"Angiospermae","Myrtales",NA,NA,"22399","auto","Rosanae",NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:35:41-03","UEFS","HUEFS","72247","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","M.Sobral","Jost, T.","96","1995","04","27","Brasil","Bahia","Conde","Fazenda do Bu, Mata do Bebedouro, lado direito, da BA-099, no sentido Norte","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,"Floresta Ombrófita Aberta","HUEFS0072247","HUEFS0072247","2004","04",NA,"Angiospermae","Myrtales",NA,NA,"31737","auto","Rosanae",NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:35:41-03","UEFS","HUEFS","41543","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.",NA,"Mattos-Silva, L.A.","3968","1999","04","15","Brasil","Bahia","Una","Parque Ecoturístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho. Região de Mata Higrófila Sua Baiana.(Mata Atlântica). Altitude cerca de 60 m.s.n.m. Solo arenoso. Km 6. Margeando o Rio Maruim","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"HUEFS0041543","HUEFS0041543","2004",NA,NA,"Angiospermae","Myrtales",NA,NA,"36070","auto","Rosanae",NA,NA,NA,NA,NA,NA
"129","2019-09-04 18:40:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","pohliana","Aulomyrcia pohliana",NA,NA,"J. B. E. Pohl","1080",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Syntype",NA,NA,NA,NA,NA
"130","2019-01-23 10:05:47-02","F","FMNH-SEEDPLANTS","V0064755F","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","pohliana","Aulomyrcia pohliana",NA,NA,"J. B. E. Pohl","1080",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0064755F","V0064755F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isosyntype",NA,NA,NA,NA,NA
"131","2019-06-11 13:08:14-03","F","FMNH-SEEDPLANTS","V0349058F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","calumbaensis","Myrcia calumbaensis",NA,"RRC ID Flag","J. L. Waechter","1598","1980","4","20","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"V0349058F","V0349058F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"1598",NA,NA,NA,NA
"132","2019-09-04 20:00:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","collina","Myrcia collina",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA
"133","2019-09-04 20:00:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA
"134","2015-03-07 08:40:07-03","F","FMNH-SEEDPLANTS","V0110306F","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0110306F","V0110306F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"135","2019-09-04 19:42:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora glazioviana",NA,NA,"A. Glaziou","10842",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,"glazioviana",NA,NA
"136","2020-11-23 11:39:24-03","IAC","IAC","51337","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pubiflora","Myrcia pubiflora","DC.","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","133","1986","11","27","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,NA,"1988","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-23 11:39:24-03","IAC","IAC","51863","S","Plantae","Myrtaceae-2.Myrtoideae","Myrcia","pubiflora","Myrcia pubiflora","DC.","F.F. Mazine-Capelo","R.B. Torres & N. Figueiredo","451","1988","06","16","Brasil","São Paulo","Buri","Estação Experimental do Instituto Florestal","-48.5928","-23.7975","-48.5928","-23.7975",NA,NA,NA,NA,NA,"2013","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-07-23 12:16:16-03","CEPLAC","CEPEC","122804","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Área Explorada.","-39.115","-14.499722","39W6'54","14S29'59","380","380","Individuo C 11.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-07-23 12:16:16-03","CEPLAC","CEPEC","123632","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,"Sem Informação","Piotto, D.","217","2007","06","09","Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","39W5'0","14S25'0","120","120","Floresta secundária, idade: 25 anos, sítio: 7 , linha: 2 , #: 9 , dist.: 11 , dap: 10.9 cm, altura: 10 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-07-23 12:16:16-03","CEPLAC","CEPEC","83055","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,"M. Sobral","J. G. Jardim","2246","1999","08","15","Brasil","Bahia","MARAÚ","Rod. Maraú/Campinhos, ca. 8,6Km de Saquaíra. Estrada que leva a praia próx. a Lagoa do Casange.","-38.948889","-13.996111","38W56'56","13S59'46",NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA
"141","2020-07-23 12:16:16-03","CEPLAC","CEPEC","7994","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,"M. Sobral","L. E. de M. Filho","3598","1970","12","01","Brasil","Bahia","ILHÉUS","Restiga de Olivença. Na beira do mangue.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-07-23 12:16:16-03","CEPLAC","CEPEC","146500","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora",NA,"M. Sobral","J.M.A.Braga","2516",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-02-27 14:03:12-03","UFSJ","HUFSJ","5861","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Cordeiro, I","1443","1994","05","18","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, mata pluvial montana, arredoores da Caverna do Diabo, encosta do morro em frente ao restaurante.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Árvore do interior da mata, cerca de 6m de altura. DAP cerca de 15cm, inflorescências alvas.","HUFSJ005861",NA,"2013",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-02-27 14:03:12-03","UFSJ","HUFSJ","6426","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Kollman, L","6591","2004","04","02","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha. Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"550","550","Arvoreto de 4m. Botões brancos.","HUFSJ006426",NA,"2014",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-02-27 14:03:12-03","UFSJ","HUFSJ","6425","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Kollman, L; Fontana, AP; Fraga, C","6541","2004","03","27","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso.","-40.6568984985352","-19.738899230957",NA,NA,"950","950","Arbusto de 3m. Botões verdes.","HUFSJ006425",NA,"2014",NA,NA,NA,NA,NA,NA,"14641","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-02-27 14:03:12-03","UFSJ","HUFSJ","5966","S","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Sobral, M","Sobral, M; et al.","15611","2013","07","12","Brasil","Minas Gerais","Lavras","Reserva Ecológica Poço Bonito.","-45.625536","-21.559614","-45.625536","-21.559614",NA,NA,"Árvore até 5 m, em beira de mata de galeria; casca rugosa; flores brancas, com odor suave.","HUFSJ005966",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2016-08-23 10:59:57-03","NHMLondon","NHM-LONDON-BOT","BM000953628","S","Plantae","Myrtaceae","Myrcia","collina","Myrcia collina","S.Moore",NA,"Spencer le Marchant Moore; b.1850; d.1931; S.Moore","93","1891",NA,NA,"Brasil","Mato Grosso",NA,NA,"-55.929878","-13.163117","-55.929878","-13.163117",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c49b87a122773a08de9df0e9746bc8af1cd9d721/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,"NHMUK:ecatalogue:464414"
"148","2019-11-01 15:06:21-03","UnB","UB","129798","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Silva, LAM","450","1979","06","13","Brasil","Bahia","Maraú","Rodovia BR-030, trecho Maraú/Porto de Campinhos, a 24km de Maraú, ca. 19km a L do entroncamento","-38.95","-14.066667","-38.95","-14.066667",NA,NA,"Frutos imaturos verdes.; Árvore 3m.; Mata litorânea",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-01 15:06:21-03","UnB","UB","129799","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubiflora","Myrcia pubiflora","DC.","Proença, CEB","Thomas, WW","9551","1993","01","17","Brasil","Bahia","Ilhéus","Sambaitaba","-39.1","-14.666667","-39.1","-14.666667",NA,NA,"Flowers creamy white.; Small tree 3-4m.; Restinga",NA,NA,"2012",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
